Block,Time,ANTA_GF,DADRI_LF,TEHRI,DADRI_RF,TANAKPUR,URI2,DADRI_CRF,UNCHAHAR1,DADRI_GF,RAPPB,UNCHAHAR3,ANTA_RF,BSIUL,ANTA_LF,UNCHAHAR4,AURY_LF,KISHANGANGA,KOLDAM,SINGRAULI,AURY_GF,PARBATI3,RIHAND3,UNCHAHAR2,CHAMERA2,SALAL,RIHAND1,JHAJJAR,NJPC,URI,AURY_CRF,AURY_RF,SEWA2,SINGRAULI_HYDRO,RAPPC,ANTA_CRF,RIHAND2,NAPP,DULHASTI,CHAMERA1,TANDA2,KOTESHWR,DHAULIGNGA,RAMPUR,CHAMERA3,DADRT2,FSTPP I & II,KHSTPP-II,TALA,KHSTPP-I,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,5.800944,19.441503,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.791809,0.000000,12.315457,88.642000,260.504771,0.000000,31.911120,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,477.221550,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,5.800944,23.329804,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.791809,0.000000,12.315457,88.642000,234.490271,0.000000,25.528896,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,457.951550,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,5.800944,23.329804,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.791809,0.000000,12.315457,88.642000,234.490271,0.000000,25.528896,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,429.046550,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,5.800944,23.329804,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.791809,0.000000,12.315457,88.642000,234.490271,0.000000,25.528896,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,390.506550,19.973355,141.885877,0.000000,44.705514,18.089049,397.805062,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,5.800944,23.329804,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.791809,0.000000,12.315457,88.642000,234.490271,0.000000,25.528896,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,19.973355,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,5.800944,23.329804,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,2.239174,88.642000,232.290215,0.000000,25.528896,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,17.904950,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,5.800944,23.329804,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,2.239174,88.642000,232.290215,0.000000,25.528896,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,17.217745,141.885877,0.000000,44.705514,19.269968,397.805062,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,23.329804,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,2.239174,88.642000,232.290215,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,113.182441,0.000000,34.706330,19.269968,402.658164,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,23.329804,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,2.239174,88.642000,232.290215,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,113.182441,0.000000,34.706330,19.269968,403.484895,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,12.382902,0.000000,0.000000,23.329804,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,2.239174,88.642000,232.290215,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,113.182441,0.000000,34.706330,19.152683,403.484895,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,12.382902,0.000000,0.000000,23.329804,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,2.239174,88.642000,232.290215,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,113.182441,0.000000,34.706330,19.269968,403.484895,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,12.382902,0.000000,0.000000,23.329804,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,2.239174,88.642000,232.290215,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,113.182441,0.000000,34.706330,19.269968,403.484895,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,12.382902,0.000000,0.000000,23.329804,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,2.239174,88.642000,232.290215,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,113.182441,0.000000,34.706330,19.269968,403.484895,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,12.382902,0.000000,0.000000,23.329804,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,2.239174,88.642000,232.290215,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,113.182441,0.000000,34.706330,19.269968,403.484895,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,24.765804,0.000000,0.000000,23.329804,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,2.239174,88.642000,232.290215,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,113.182441,0.000000,34.706330,19.269968,403.484895,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,24.765804,0.000000,0.000000,22.681754,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,2.239174,88.642000,232.290215,0.000000,34.038528,0.000000,0.000000,3.853036,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,113.182441,0.000000,34.706330,19.269968,403.484895,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,24.765804,0.000000,0.000000,22.681754,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,27.488655,0.000000,2.239174,88.642000,232.290215,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,113.182441,0.000000,34.706330,19.269968,403.484895,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,24.765804,0.000000,0.000000,22.681754,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,32.081756,0.000000,2.239174,88.642000,232.290215,0.000000,34.038528,0.000000,0.000000,8.990418,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,113.182441,0.000000,34.706330,19.269968,403.484895,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,37.148706,0.000000,0.000000,22.681754,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,32.081756,0.000000,2.239174,88.642000,232.290215,0.000000,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,13.262963,113.182441,0.000000,34.706330,19.269968,403.484895,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,37.148706,0.000000,0.000000,22.681754,0.000000,7.975082,0.000000,0.000000,14.789725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,232.290215,21.898428,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,17.217745,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,37.148706,0.000000,0.000000,22.681754,0.000000,7.975082,0.000000,0.000000,18.254953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,232.290215,40.147118,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,361.601550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,37.148706,0.000000,0.000000,22.681754,0.000000,9.565982,0.000000,0.000000,19.212672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.791809,3.210864,2.239174,88.642000,234.490271,67.520153,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,16.150187,0.000000,0.000000,0.000000,371.236550,17.217745,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,38.787620,0.000000,0.000000,22.681754,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,1.059850,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.791809,6.421728,12.315457,88.642000,234.490271,90.148529,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,13.548737,0.000000,24.225280,8.802571,0.000000,2.453842,409.776550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,38.787620,0.000000,0.000000,22.681754,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,18.848372,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.791809,38.068001,54.299970,88.642000,234.490271,109.492140,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,31.754748,27.021358,0.000000,32.300374,17.605141,0.000000,28.002016,390.506550,17.217745,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,38.787620,0.000000,0.000000,22.681754,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,18.848372,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,39.610841,38.068001,54.299970,88.642000,234.490271,112.685661,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,31.754748,40.609675,0.000000,32.300374,26.407712,0.000000,28.002016,440.709688,17.217745,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,38.787620,0.000000,0.000000,22.681754,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,18.848372,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,38.068001,54.299970,88.642000,234.490271,112.685661,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,31.754748,40.609675,0.000000,32.300374,26.407712,0.000000,28.002016,534.990175,19.451857,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,38.787620,0.000000,0.000000,22.681754,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,18.848372,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,38.068001,54.299970,88.642000,279.774771,112.685661,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,31.754748,40.609675,0.000000,32.300374,26.407712,0.000000,24.538418,580.219218,17.217745,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,38.787620,0.000000,0.000000,25.922004,0.000000,10.511785,0.000000,0.000000,21.961634,0.000000,18.848372,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,38.068001,54.299970,88.642000,347.123421,112.685661,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,31.754748,40.609675,0.000000,32.300374,26.407712,0.000000,19.630734,580.219218,17.217745,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,38.787620,0.000000,0.000000,25.922004,0.000000,10.511785,0.000000,0.000000,25.426861,0.000000,12.565582,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,38.068001,54.299970,88.642000,419.541622,112.685661,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,31.754748,40.609675,0.000000,32.300374,15.273402,0.000000,19.630734,584.081890,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,38.787620,0.000000,0.000000,25.922004,0.000000,10.511785,0.000000,0.000000,25.426861,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,3.210864,6.717522,88.642000,419.541622,81.480401,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,20.855921,0.000000,16.150187,7.763979,0.000000,1.226921,622.621890,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,38.787620,0.000000,0.000000,25.922004,0.000000,10.511785,0.000000,0.000000,25.426861,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,385.179166,36.497380,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,13.548737,0.000000,8.075094,0.000000,0.000000,0.000000,623.576718,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,38.787620,0.000000,0.000000,25.922004,0.000000,10.511785,0.000000,0.000000,25.426861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,365.909166,18.248690,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,618.759218,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,37.755711,0.000000,0.000000,25.922004,0.000000,10.511785,0.000000,0.000000,25.426861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,337.004166,0.000000,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,618.759218,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,37.148706,0.000000,0.000000,25.922004,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,275.016622,0.000000,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,525.396550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,37.148706,0.000000,0.000000,25.922004,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,15.227200,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,477.221550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,37.148706,0.000000,5.800944,25.922004,0.000000,9.701385,0.000000,0.000000,20.174333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,10.172016,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,477.221550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,25.858413,0.000000,5.800944,25.922004,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.249455,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,477.221550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,25.858413,0.000000,5.800944,25.922004,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.305673,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,477.221550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,25.858413,0.000000,5.800944,25.922004,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,39.115468,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,477.221550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,25.858413,0.000000,0.000000,22.033703,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.249455,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,477.221550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,25.858413,0.000000,0.000000,22.033703,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.249455,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,15.877374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,477.221550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,12.929206,0.000000,0.000000,20.737603,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.249455,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,477.221550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,12.929206,0.000000,0.000000,20.737603,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.249455,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,477.221550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,12.929206,0.000000,0.000000,20.737603,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,35.249455,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,477.221550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,12.929206,0.000000,0.000000,20.737603,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,440.033326,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,12.929206,0.000000,0.000000,20.737603,0.000000,9.701385,0.000000,0.000000,19.212672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,5.086008,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.871550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,0.000000,20.737603,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,2.239174,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,361.601550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,0.000000,20.737603,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,12.315457,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,361.601550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,0.000000,20.737603,0.000000,9.701385,0.000000,0.000000,22.677900,0.000000,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,121.003556,0.000000,0.000000,58.463831,40.384910,0.000000,12.315457,88.642000,234.490271,0.000000,34.038528,0.000000,0.000000,0.000000,0.792565,52.086232,0.000000,55.844364,42.086836,1.854256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,361.601550,19.973355,141.885877,0.000000,44.705514,19.269968,403.484895,0,0,0,0,0

