Block,Time,SINGRAULI_HYDRO,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,RIHAND1,RIHAND3,SALAL,SEWA2,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,CHAMERA1,CHAMERA2,KOLDAM,PARBATI3,BSIUL,CHAMERA3,DHAULIGNGA,RAMPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
11,02:30-02:45,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,10.458,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,42.009,6.5538,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,27.93,98.34375,41.883,418.77

12,02:45-03:00,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,10.458,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,42.009,6.5538,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,27.93,98.34375,41.883,418.77

13,03:00-03:15,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,10.458,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,30.552,6.5538,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,27.93,98.34375,41.883,418.77

14,03:15-03:30,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,10.458,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,30.552,6.5538,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,27.93,98.34375,41.883,418.77

15,03:30-03:45,0.99476,7.0455,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,5.27868,10.458,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,30.552,6.5538,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,27.93,98.34375,41.883,418.77

16,03:45-04:00,0.99476,7.0455,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,5.27868,10.458,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,30.552,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,27.93,98.34375,41.883,418.77

17,04:00-04:15,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,35.644,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,27.93,98.34375,42.49,418.77

18,04:15-04:30,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,35.644,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,27.93,98.34375,42.49,418.77

19,04:30-04:45,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,11.457,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,27.93,98.34375,43.097,416.25

20,04:45-05:00,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,11.457,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,27.93,98.34375,43.097,416.25

21,05:00-05:15,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,17.822,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,43.097,416.25

22,05:15-05:30,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,65.401648,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,43.097,416.25

23,05:30-05:45,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,65.401648,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,43.097,416.25

24,05:45-06:00,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,65.401648,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,65.16,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,43.097,416.25

25,06:00-06:15,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,65.401648,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,43.097,416.25

26,06:15-06:30,0.99476,7.0455,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,65.401648,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,43.097,416.25

27,06:30-06:45,0.99476,7.0455,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,65.401648,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,43.097,416.25

28,06:45-07:00,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.75,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,43.097,416.25

29,07:00-07:15,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.225,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,43.4005,416.25

30,07:15-07:30,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.225,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,43.4005,416.25

31,07:30-07:45,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.225,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,42.7935,416.25

32,07:45:08:00,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,36.225,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,42.7935,416.25

33,08:00-08:15,0.99476,7.1736,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,35.7,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,42.7935,416.25

34,08:15-08:30,0.99476,7.1736,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,35.7,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,42.7935,416.25

35,08:30-08:45,0.99476,7.8141,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,35.7,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,42.7935,416.25

36,08:45:09:00,0.99476,7.8141,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,35.7,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,42.7935,416.25

37,09:00:09:15,0.99476,7.8141,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,35.175,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,42.7935,414

38,09:15-09:30,0.99476,7.8141,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,35.175,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,42.7935,414

39,09:30-09:45,0.99476,7.8141,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,35.175,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,42.7935,414

40,09:45-10:00,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,35.175,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,42.7935,414

41,10:00-10:15,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,32.82288,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,42.7935,414

42,10:15-10:30,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,32.82288,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,31.825,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,42.7935,414

43,10:30-10:45,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,32.82288,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,42.7935,414

44,10:45-11:00,0.99476,7.0455,0,20.556,42.392196,26.39091,51.888,32.82288,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,42.7935,414

45,11:00-11:15,0.99476,7.0455,0,20.556,42.392196,26.39091,51.888,32.82288,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,46.39908,414

46,11:15-11:30,0.99476,7.0455,0,20.556,42.392196,26.39091,47.472,32.82288,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,46.39908,414

47,11:30-11:45,0.99476,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,46.39908,414

48,11:45-12:00,0.99476,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,46.39908,414

49,12:00-12:15,0.99476,5.6364,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,46.39908,414

50,12:15-12:30,0.99476,5.6364,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,46.39908,414

51,12:30-12:45,0.99476,5.6364,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,15.276,6.5538,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,46.39908,414

52,12:45-13:00,0.99476,5.6364,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.1956,152.9405,0,50.76,42.66,39.51012,0,15.276,6.5538,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,46.39908,414

53,13:00-13:15,0.99476,5.6364,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.1956,152.9405,0,50.76,42.66,39.51012,0,15.276,6.5538,29.41554,36.5917,0,0,78.912,0,0,0,34.65,0,5.25,0,61.902,0,3.258,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,98.34375,46.39908,414

