Block,Time,SASAN,FSTPP I & II,KUDGI,BRBCL,TALA,KHSTPP-I,KHSTPP-II,RAPPC,ANTA_CRF,SALAL,DULHASTI,AURY_GF,DADRI_CRF,AURY_RF,DADRI_RF,KOLDAM,PARBATI3,ANTA_LF,RIHAND3,DADRI_LF,KISHANGANGA,RIHAND2,SEWA2,ANTA_GF,RAPPB,CHAMERA2,SINGRAULI_HYDRO,BSIUL,DADRI_GF,ANTA_RF,JHAJJAR,KOTESHWR,NAPP,UNCHAHAR2,DHAULIGNGA,TANDA2,TANAKPUR,SINGRAULI,URI2,AURY_CRF,CHAMERA3,DADRT2,NJPC,AURY_LF,CHAMERA1,UNCHAHAR1,UNCHAHAR4,TEHRI,UNCHAHAR3,RIHAND1,RAMPUR,URI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,337.214542,8.110253,70.54,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,12.912667,47.770544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,0.000000,0.000000,0.000000,374.165951,8.574946,39.113118,12.944265,8.807728,0.000000,12.663004,99.649688,9.749001,0.000000,0.000000,431.122959,36.603444,0.000000,0.000000,12.474933,0.000000,0.000000,11.294211,77.304000,0.000000,10.667952,0,0,0,0,0

48,11:45-12:00,337.214542,8.110253,71.51,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,12.912667,47.770544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,0.000000,0.000000,0.000000,405.087551,8.574946,39.113118,18.476526,8.807728,0.000000,12.663004,99.649688,9.749001,0.000000,0.000000,438.233960,36.603444,0.000000,0.000000,12.474933,0.000000,0.000000,11.294211,77.304000,0.000000,10.667952,0,0,0,0,0

49,12:00-12:15,337.214542,8.260416,69.57,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,2.245681,47.770544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,0.000000,0.000000,453.417046,8.574946,39.113118,24.329018,8.807728,0.000000,12.663004,99.649688,9.749001,0.000000,0.000000,438.233960,36.603444,0.000000,0.000000,12.474933,0.000000,0.000000,11.294211,77.304000,0.000000,10.667952,0,0,0,0,0

50,12:15-12:30,337.214542,8.260416,69.57,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,2.245681,47.770544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,0.000000,0.000000,393.037790,8.574946,39.113118,24.329018,8.807728,0.000000,12.663004,99.649688,9.749001,0.000000,0.000000,438.233960,36.603444,0.000000,0.000000,12.474933,0.000000,0.000000,11.294211,77.304000,0.000000,10.667952,0,0,0,0,0

51,12:30-12:45,337.214542,8.260416,70.54,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,2.245681,47.770544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,0.000000,0.000000,374.180446,8.574946,39.113118,18.799173,8.807728,0.000000,11.388039,99.649688,9.749001,0.000000,0.000000,431.122959,36.603444,0.000000,0.000000,8.696700,0.000000,0.000000,9.663000,77.304000,0.000000,10.667952,0,0,0,0,0

52,12:45-13:00,337.214542,7.636186,70.54,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,2.245681,47.770544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,0.000000,0.000000,374.180446,8.574946,39.113118,18.799173,8.807728,0.000000,11.388039,99.649688,9.749001,0.000000,0.000000,431.122959,36.603444,0.000000,0.000000,8.696700,0.000000,0.000000,9.663000,77.304000,0.000000,10.667952,0,0,0,0,0

53,13:00-13:15,337.214542,7.636186,70.54,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,2.245681,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,0.000000,0.000000,331.247640,8.574946,39.113118,18.799173,8.807728,0.000000,11.388039,99.649688,9.749001,0.000000,0.000000,431.122959,36.603444,0.000000,0.000000,8.696700,0.000000,0.000000,9.663000,77.304000,0.000000,10.667952,0,0,0,0,0

54,13:15-13:30,337.214542,7.636186,67.64,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,2.245681,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,0.000000,0.000000,331.247640,8.574946,39.113118,18.799173,8.807728,0.000000,11.388039,99.649688,9.749001,0.000000,0.000000,431.122959,36.603444,0.000000,0.000000,8.696700,0.000000,0.000000,9.663000,77.304000,0.000000,10.667952,0,0,0,0,0

55,13:30-13:45,337.214542,7.636186,65.71,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,2.245681,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,0.000000,0.000000,331.247640,8.574946,39.113118,18.799173,8.807728,0.000000,11.388039,99.649688,9.749001,0.000000,0.000000,431.122959,36.603444,0.000000,0.000000,8.696700,0.000000,0.000000,9.663000,77.304000,0.000000,10.667952,0,0,0,0,0

56,13:45-14:00,337.214542,7.636186,64.74,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,2.245681,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,0.000000,0.000000,374.180446,8.574946,39.113118,18.799173,8.807728,0.000000,11.388039,99.649688,9.749001,0.000000,0.000000,431.122959,36.603444,0.000000,0.000000,8.696700,0.000000,0.000000,9.663000,77.304000,0.000000,10.667952,0,0,0,0,0

57,14:00-14:15,337.214542,8.260416,62.81,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,2.245681,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.492658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,0.000000,0.000000,453.417046,8.574946,39.113118,24.321868,8.807728,0.000000,11.388039,93.847056,9.099067,0.000000,0.000000,486.546544,41.178874,0.000000,0.000000,12.474933,0.000000,0.000000,11.291699,77.304000,0.000000,8.534362,0,0,0,0,0

58,14:15-14:30,337.214542,8.260416,62.81,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,2.245681,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.492658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,0.000000,0.000000,501.732046,8.574946,39.113118,24.321868,8.807728,0.000000,11.388039,93.847056,9.099067,0.000000,0.000000,534.861544,41.178874,0.000000,0.000000,12.474933,0.000000,0.000000,11.291699,77.304000,0.000000,8.534362,0,0,0,0,0

59,14:30-14:45,337.214542,8.260416,62.81,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,38.738001,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.492658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,6.301049,0.000000,0.000000,501.732046,8.574946,39.113118,24.321868,8.807728,0.000000,11.388039,93.847056,9.099067,0.000000,0.000000,583.176544,41.178874,0.000000,0.000000,12.474933,0.000000,0.000000,11.291699,77.304000,0.000000,8.534362,0,0,0,0,0

60,14:45-15:00,337.214542,8.260416,61.84,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,76.701241,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.492658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,6.301049,0.000000,0.000000,501.732046,8.574946,39.113118,24.321868,8.807728,0.000000,11.388039,93.847056,9.099067,0.000000,0.000000,631.491544,41.178874,0.000000,0.000000,12.474933,0.000000,0.000000,11.291699,77.304000,0.000000,8.534362,0,0,0,0,0

61,15:00-15:15,337.214542,8.260416,61.84,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,76.701241,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,6.301049,0.000000,0.000000,506.974223,8.574946,39.113118,24.329018,8.807728,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,41.178874,0.000000,0.000000,16.127160,0.000000,0.000000,13.591299,77.304000,0.000000,8.534362,0,0,0,0,0

62,15:15-15:30,337.214542,8.260416,59.91,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,76.701241,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,6.301049,0.000000,0.000000,506.974223,8.574946,39.113118,24.329018,8.807728,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,41.178874,0.000000,0.000000,16.127160,0.000000,0.000000,13.591299,77.304000,0.000000,10.667952,0,0,0,0,0

63,15:30-15:45,337.214542,8.260416,57.98,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,76.701241,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,6.301049,0.000000,0.000000,555.289223,8.574946,39.113118,24.329018,17.615456,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,41.178874,0.000000,0.000000,16.127160,0.000000,0.000000,13.591299,77.304000,0.000000,47.472386,0,0,0,0,0

64,15:45-16:00,337.214542,8.260416,54.11,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,23.579653,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,6.301049,0.000000,0.000000,555.289223,8.574946,39.113118,24.329018,17.615456,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,41.178874,0.000000,0.000000,16.127160,0.000000,0.000000,13.591299,77.304000,0.000000,47.472386,0,0,0,0,0

65,16:00-16:15,337.214542,8.260416,52.18,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,12.912667,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,6.301049,0.000000,0.000000,555.289223,8.574946,39.113118,24.329018,17.615456,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,41.178874,0.000000,0.000000,16.127160,0.000000,0.000000,13.591299,77.304000,0.000000,8.534362,0,0,0,0,0

66,16:15-16:30,337.214542,8.260416,51.21,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,12.912667,31.847029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,6.301049,0.000000,0.000000,555.289223,8.574946,39.113118,24.329018,17.615456,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,41.178874,0.000000,0.000000,16.127160,0.000000,0.000000,13.591299,77.304000,0.000000,6.400771,0,0,0,0,0

67,16:30-16:45,337.214542,8.260416,49.28,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,12.912667,31.847029,0.000000,0.000000,27.653863,28.989000,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,0.000000,0.000000,14.259786,627.958806,8.574946,39.113118,24.329018,17.615456,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,41.178874,0.000000,0.000000,19.154482,0.000000,0.000000,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

68,16:45-17:00,337.214542,8.260416,44.45,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,12.912667,31.847029,0.000000,0.000000,27.653863,69.573600,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,17.615456,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,41.178874,0.000000,0.000000,19.154482,0.000000,0.000000,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

69,17:00-17:15,337.214542,8.260416,64.74,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,12.912667,47.770544,0.000000,0.000000,27.653863,76.241656,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,17.615456,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,67.807880,0.000000,0.000000,19.154482,0.000000,0.000000,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

70,17:15-17:30,337.214542,8.260416,63.78,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,12.912667,47.770544,0.000000,0.000000,56.642863,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,17.615456,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,67.807880,0.000000,0.000000,19.154482,0.000000,0.000000,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

71,17:30-17:45,337.214542,8.260416,61.84,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,12.912667,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,17.615456,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,67.807880,0.000000,0.000000,19.154482,0.000000,14.914840,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

72,17:45-18:00,337.214542,8.260416,60.88,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,12.912667,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,17.615456,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,67.807880,0.000000,13.511773,19.154482,0.000000,30.073189,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

73,18:00-18:15,337.214542,8.260416,77.30,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,12.912667,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,17.615456,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,67.807880,0.000000,13.511773,19.154482,0.000000,45.109783,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

74,18:15-18:30,337.214542,8.260416,79.24,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,12.912667,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.592701,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,26.423184,0.000000,11.388039,93.851888,9.099067,0.000000,9.351697,660.114860,90.410507,0.000000,27.151793,19.154482,0.000000,60.146377,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

75,18:30-18:45,337.214542,8.260416,79.24,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,38.738001,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,3.075250,0.000000,119.498093,0.000000,0.000000,0.000000,4.379465,0.000000,0.000000,25.375135,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,35.312606,0.000000,11.388039,93.851888,11.698801,0.000000,18.703394,660.114860,113.013133,0.000000,27.151793,19.154482,0.000000,60.146377,14.026512,77.304000,0.000000,8.534362,0,0,0,0,0

76,18:45-19:00,337.214542,8.260416,77.30,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,76.701241,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,11.070899,0.000000,119.498093,0.000000,0.000000,0.000000,15.271452,0.000000,0.000000,38.178629,0.757898,18.903147,0.000000,32.467680,631.141261,9.527718,39.113118,24.329018,35.312606,0.000000,11.388039,93.851888,23.917548,0.000000,28.083391,660.114860,135.615760,0.000000,40.727690,19.154482,0.000000,60.146377,14.026512,77.304000,0.000000,47.472386,0,0,0,0,0

77,19:00-19:15,337.214542,8.260416,72.47,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,76.701241,47.770544,0.000000,0.000000,27.653863,76.252666,0.000000,47.398209,0.000000,119.498093,0.000000,0.000000,0.000000,15.271452,0.000000,0.000000,38.178629,0.757898,18.903147,0.000000,32.467680,631.141261,9.527718,39.113118,24.329018,35.312606,0.000000,11.388039,93.851888,23.917548,0.000000,28.083391,660.114860,135.615760,0.000000,40.727690,19.154482,0.000000,60.146377,14.026512,77.304000,0.000000,47.472386,0,0,0,0,0

78,19:15-19:30,337.214542,8.260416,71.51,14.495805,22.727376,36.951312,86.160140,24.892564,0.000000,76.701241,47.770544,0.000000,0.000000,27.653863,76.252666,0.000000,47.398209,0.000000,119.498093,0.000000,0.000000,0.000000,15.271452,0.000000,0.000000,38.178629,0.757898,18.903147,0.000000,32.467680,631.141261,9.527718,39.113118,24.329018,35.312606,0.000000,11.388039,93.851888,23.917548,0.000000,28.083391,660.114860,135.615760,0.000000,40.727690,19.154482,0.000000,60.146377,14.026512,77.304000,0.000000,10.667952,0,0,0,0,0

79,19:30-19:45,337.214542,8.260416,69.57,14.495805,22.727376,38.496136,86.160140,24.892564,0.000000,76.701241,47.770544,0.000000,0.000000,59.541763,76.252666,0.000000,47.398209,0.000000,119.498093,0.000000,0.000000,0.000000,15.271452,0.000000,0.000000,38.178629,0.757898,18.903147,0.000000,32.467680,631.141261,9.527718,39.113118,24.329018,35.312606,0.000000,11.388039,93.851888,23.917548,0.000000,28.083391,660.114860,135.615760,0.000000,40.727690,19.154482,0.000000,60.146377,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

80,19:45-20:00,337.214542,8.260416,66.67,14.495805,22.727376,38.496136,86.160140,24.892564,0.000000,38.738001,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,47.398209,0.000000,119.498093,0.000000,0.000000,0.000000,15.271452,0.000000,0.000000,38.178629,0.757898,18.903147,0.000000,32.467680,631.141261,9.527718,39.113118,24.329018,35.312606,0.000000,11.388039,93.851888,11.698801,0.000000,28.083391,660.114860,135.615760,0.000000,40.727690,19.154482,0.000000,60.146377,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

81,20:00-20:15,337.214542,8.260416,63.78,14.495805,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,47.398209,0.000000,119.498093,0.000000,0.000000,0.000000,15.271452,0.000000,0.000000,38.178629,0.757898,18.903147,0.000000,32.467680,631.138942,9.527718,39.113118,24.329018,35.312606,0.000000,11.388039,93.851888,9.099067,0.000000,28.083391,660.114860,135.615760,0.000000,40.727690,19.154482,0.000000,60.146377,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

82,20:15-20:30,337.214542,8.260416,61.84,14.495805,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,31.598806,0.000000,119.498093,0.000000,0.000000,0.000000,15.271452,0.000000,0.000000,38.178629,0.757898,6.301049,0.000000,32.467680,631.138942,9.527718,39.113118,24.329018,35.312606,0.000000,11.388039,93.851888,9.099067,0.000000,28.083391,660.114860,135.615760,0.000000,40.727690,19.154482,0.000000,60.146377,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

83,20:30-20:45,337.214542,8.260416,60.88,14.495805,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,4.920400,0.000000,119.498093,0.000000,0.000000,0.000000,15.271452,0.000000,0.000000,38.178629,0.757898,6.301049,0.000000,32.467680,631.138942,9.527718,39.113118,24.329018,35.312606,0.000000,11.388039,93.851888,9.099067,0.000000,28.083391,660.114860,135.615760,0.000000,40.727690,17.104476,0.000000,60.146377,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

84,20:45-21:00,337.214542,8.260416,58.94,14.495805,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,3.075250,0.000000,119.498093,0.000000,0.000000,0.000000,8.114891,0.000000,0.000000,38.178629,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,35.312606,0.000000,11.388039,93.851888,9.099067,0.000000,18.703394,660.114860,113.013133,0.000000,21.374556,17.104476,0.000000,46.753459,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

85,21:00-21:15,337.214542,8.260416,56.05,17.628597,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.375135,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,26.423184,0.000000,11.388039,93.851888,9.099067,0.000000,9.351697,660.114860,90.410507,0.000000,13.511773,17.104476,0.000000,45.048906,14.026512,77.304000,0.000000,6.400771,0,0,0,0,0

86,21:15-21:30,337.214542,8.260416,55.08,17.628597,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.375135,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,17.615456,0.000000,11.388039,93.851888,9.099067,0.000000,9.351697,660.114860,90.410507,0.000000,13.511773,17.104476,0.000000,45.048906,14.026512,77.304000,0.000000,8.534362,0,0,0,0,0

87,21:30-21:45,337.214542,8.260416,53.15,17.628597,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.375135,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,16.938920,0.000000,11.388039,93.851888,9.099067,0.000000,9.351697,660.114860,67.807880,0.000000,13.511773,17.104476,0.000000,45.048906,14.026512,83.858035,0.000000,47.472386,0,0,0,0,0

88,21:45-22:00,337.214542,8.260416,52.18,17.628597,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.375135,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,8.807728,0.000000,11.388039,93.851888,9.099067,0.000000,9.351697,660.114860,67.807880,0.000000,13.511773,17.104476,0.000000,32.508265,14.026512,88.782854,0.000000,47.472386,0,0,0,0,0

89,22:00-22:15,337.214542,8.260416,51.21,17.628597,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.375135,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,8.807728,0.000000,11.388039,93.851888,9.099067,0.000000,9.351697,660.114860,67.807880,0.000000,13.511773,17.103510,0.000000,30.073189,14.026512,88.899600,0.000000,8.534362,0,0,0,0,0

90,22:15-22:30,337.214542,8.260416,50.25,17.628597,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.375135,0.757898,0.000000,0.000000,32.467680,631.141261,8.574946,39.113118,24.329018,8.807728,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,67.807880,0.000000,13.511773,17.103510,0.000000,30.073189,14.026512,88.899600,0.000000,6.400771,0,0,0,0,0

91,22:30-22:45,337.214542,8.260416,48.32,17.628597,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.375135,0.757898,0.000000,0.000000,32.467680,571.431168,8.574946,39.113118,24.329018,8.807728,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,67.807880,0.000000,13.511773,17.103510,0.000000,14.610456,14.026512,88.899600,0.000000,6.400771,0,0,0,0,0

92,22:45-23:00,337.214542,8.260416,48.32,17.628597,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,62.964108,76.252666,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.375135,0.757898,0.000000,0.000000,32.467680,571.431168,8.574946,39.113118,24.329018,8.807728,0.000000,11.388039,93.851888,9.099067,0.000000,0.000000,660.114860,67.807880,0.000000,13.511773,17.103510,0.000000,14.610456,14.026512,88.899600,0.000000,6.400771,0,0,0,0,0

93,23:00-23:15,337.214542,8.260416,45.42,18.620220,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,31.482054,38.126333,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.375135,0.757898,0.000000,0.000000,19.277685,571.431168,8.574946,39.113118,24.329018,8.807728,0.000000,11.388039,98.534726,9.099067,0.000000,0.000000,660.114860,42.826029,0.000000,13.511773,17.103510,0.000000,14.610456,14.026512,88.899600,0.000000,10.667952,0,0,0,0,0

94,23:15-23:30,337.214542,8.260416,45.42,19.327739,22.727376,38.496136,86.160140,24.892564,0.000000,24.702493,47.770544,0.000000,0.000000,31.482054,38.126333,0.000000,0.000000,0.000000,119.498093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.375135,0.757898,0.000000,0.000000,19.277685,571.431168,8.574946,39.113118,24.329018,8.807728,0.000000,11.388039,99.649688,9.099067,0.000000,0.000000,660.114860,42.826029,0.000000,0.000000,17.103510,0.000000,0.000000,14.026512,88.899600,0.000000,10.667952,0,0,0,0,0

