Block,Time,DHAULIGNGA,RAPPB,SEWA2,DADRI_LF,UNCHAHAR4,KISHANGANGA,TANDA2,DADRI_CRF,AURY_GF,URI2,AURY_RF,RAPPC,CHAMERA1,ANTA_LF,SALAL,NJPC,RIHAND1,KOLDAM,RIHAND3,CHAMERA3,KOTESHWR,PARBATI3,DADRT2,DULHASTI,ANTA_CRF,AURY_CRF,BSIUL,RAMPUR,UNCHAHAR3,DADRI_RF,URI,DADRI_GF,ANTA_GF,RIHAND2,CHAMERA2,AURY_LF,ANTA_RF,UNCHAHAR1,TEHRI,NAPP,JHAJJAR,SINGRAULI_HYDRO,TANAKPUR,UNCHAHAR2,SINGRAULI,SASAN,BRBCL,TALA,KHSTPP-II,KUDGI,KHSTPP-I,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
23,05:30-05:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,46.753471,363.135960,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.579240,64.786428,37.882547,234.859500,0.961436,11.390396,30.708025,134.643115,399.043688,14.497500,26.426043,94.455272,29.00,22.930406,9.315224,0,0,0,0,0

24,05:45-06:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,46.753471,363.040484,47.780431,0.000000,0.000000,19.002743,0.000000,13.618369,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.502885,64.786428,37.882547,234.859500,0.961436,11.390396,30.708025,134.643115,399.043688,14.497500,26.426043,94.455272,29.00,22.930406,9.315224,0,0,0,0,0

25,06:00-06:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,46.753471,362.922168,47.780431,0.000000,0.000000,19.002743,0.000000,13.618369,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.502885,64.786428,37.882547,234.859500,0.961436,11.390396,30.708025,134.643115,399.043688,14.497500,26.426043,94.455272,29.00,22.930406,9.315224,0,0,0,0,0

26,06:15-06:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,46.753471,362.836532,47.780431,0.000000,0.000000,19.002743,0.000000,13.655382,0.000000,50.149752,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.502885,64.786428,37.882547,234.859500,0.961436,11.390396,30.708025,134.643115,399.043688,14.497500,26.426043,94.455272,29.00,22.930406,9.315224,0,0,0,0,0

27,06:30-06:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,31.989217,362.922168,47.780431,0.000000,0.000000,19.002743,0.000000,13.655382,0.000000,50.149752,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.502885,64.786428,37.882547,234.859500,0.961436,11.390396,30.708025,134.643115,399.043688,14.497500,26.426043,94.455272,29.00,22.930406,9.315224,0,0,0,0,0

28,06:45-07:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,4.921418,362.836532,47.780431,0.000000,0.000000,19.002743,0.000000,13.655382,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.502885,64.786428,37.882547,234.859500,0.961436,11.390396,30.708025,134.643115,399.043688,14.497500,26.426043,94.455272,29.00,22.930406,9.315224,0,0,0,0,0

29,07:00-07:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,35.259853,3.075886,362.922168,47.780431,0.000000,0.000000,19.002743,0.000000,13.266605,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.432035,64.786428,37.882547,234.859500,0.961436,11.390396,18.138402,134.643115,400.100797,14.497500,26.426043,72.080621,29.00,16.785313,7.044616,0,0,0,0,0

30,07:15-07:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,35.259853,3.075886,362.836532,47.780431,0.000000,0.000000,19.002743,0.000000,13.266605,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.432035,64.786428,37.882547,234.859500,0.961436,11.390396,18.138402,134.643115,400.131000,14.497500,26.426043,71.975352,29.00,12.729965,5.431247,0,0,0,0,0

31,07:30-07:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,35.259853,3.075886,362.922168,47.780431,0.000000,0.000000,19.002743,0.000000,13.266605,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.432035,64.786428,37.882547,234.859500,0.961436,11.390396,18.138402,134.643115,400.131000,14.497500,26.426043,71.975352,29.00,12.729965,5.431247,0,0,0,0,0

32,07:45:08:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,35.259853,3.075886,362.836532,47.780431,0.000000,0.000000,19.002743,0.000000,13.266605,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.432035,64.786428,37.882547,234.859500,0.961436,11.390396,18.138402,134.643115,400.131000,14.497500,26.426043,71.975352,33.83,12.729965,5.431247,0,0,0,0,0

33,08:00-08:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,35.259853,3.075886,362.894336,47.780431,0.000000,0.000000,19.002743,0.000000,13.266605,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.432035,64.786428,37.882547,234.859500,0.979925,11.390396,18.138402,134.643115,400.131000,14.497500,26.426043,71.975352,47.36,12.729965,5.431247,0,0,0,0,0

34,08:15-08:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,35.259853,3.075886,362.808700,47.780431,0.000000,0.000000,19.002743,0.000000,13.266605,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.432035,64.786428,37.882547,234.859500,0.979925,11.390396,18.138402,134.643115,400.131000,14.497500,26.426043,71.975352,62.82,12.729965,5.431247,0,0,0,0,0

35,08:30-08:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,35.259853,3.075886,362.872927,47.780431,0.000000,0.000000,19.002743,0.000000,13.266605,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.432035,64.786428,37.882547,234.859500,0.979925,11.390396,21.067911,134.643115,400.131000,14.497500,26.426043,71.975352,75.39,12.729965,5.431247,0,0,0,0,0

36,08:45:09:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,35.259853,3.075886,362.787291,47.780431,0.000000,0.000000,19.002743,0.000000,13.266605,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.432035,64.786428,37.882547,234.859500,0.979925,11.390396,21.067911,134.643115,400.131000,14.497500,26.426043,71.975352,92.78,12.729965,5.431247,0,0,0,0,0

37,09:00:09:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,36.212822,3.075886,363.092041,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.464855,64.786428,37.882547,234.859500,0.979925,6.190432,30.708025,134.643115,400.131000,14.497500,26.426043,85.918023,73.45,16.664219,8.828901,0,0,0,0,0

38,09:15-09:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,36.212822,3.075886,363.015660,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.579240,64.786428,37.882547,244.524500,0.979925,6.190432,30.708025,134.643115,400.131000,14.497500,26.426043,94.455272,84.93,22.914748,9.656688,0,0,0,0,0

39,09:30-09:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,36.212822,3.075886,363.092041,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.579240,64.786428,37.882547,302.514500,0.979925,6.190432,30.708025,134.643115,400.131000,14.497500,26.426043,94.455272,102.45,22.914748,9.656688,0,0,0,0,0

40,09:45-10:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,36.212822,3.075886,363.015660,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.579240,64.786428,37.882547,350.839500,0.979925,11.390396,30.708025,134.643115,400.131000,14.497500,26.426043,94.455272,110.18,22.914748,9.656688,0,0,0,0,0

41,10:00-10:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.333273,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,36.212822,3.075886,353.748481,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.557165,64.786428,37.882547,350.839500,0.979925,12.257056,30.708025,134.643115,400.131000,14.497500,26.426043,94.455272,115.98,22.914748,9.656688,0,0,0,0,0

42,10:15-10:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.333273,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,36.212822,3.075886,353.642829,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.557165,64.786428,37.882547,350.839500,0.979925,12.257056,30.708025,134.643115,400.131000,14.497500,26.426043,94.455272,114.05,22.914748,9.656688,0,0,0,0,0

43,10:30-10:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.333273,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,36.212822,3.075886,362.737154,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,64.786428,37.882547,350.839500,0.979925,12.257056,30.708025,134.643115,400.131000,14.497500,26.426043,94.455272,124.68,22.914748,9.656688,0,0,0,0,0

44,10:45-11:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.333273,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,36.212822,3.075886,362.659661,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,50.149752,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,64.786428,37.882547,350.839500,0.979925,12.257056,30.708025,134.643115,400.131000,14.497500,26.426043,94.455272,125.42,22.914748,9.656688,0,0,0,0,0

45,11:00-11:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,36.212822,3.075886,363.092041,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,50.149752,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,64.786428,37.882547,350.839500,0.979925,11.390396,30.708025,134.643115,400.131000,14.497500,26.426043,94.455272,122.75,22.914748,9.656688,0,0,0,0,0

46,11:15-11:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,36.212822,3.075886,363.015660,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,64.786428,37.882547,350.839500,0.979925,11.390396,30.708025,134.643115,400.131000,14.497500,26.426043,94.455272,126.61,22.914748,9.656688,0,0,0,0,0

