Block,Time,URI,PARBATI3,UNCHAHAR4,AURY_RF,RAPPB,RAMPUR,DHAULIGNGA,TANAKPUR,NJPC,URI2,DULHASTI,TEHRI,SINGRAULI_HYDRO,RAPPC,KISHANGANGA,TANDA2,NAPP,KOTESHWR,ANTA_CRF,AURY_GF,SALAL,UNCHAHAR3,KHSTPP-II,KOLDAM,ANTA_LF,DADRI_RF,SINGRAULI,RIHAND3,CHAMERA1,DADRI_LF,DADRT2,AURY_LF,JHAJJAR,TALA,KHSTPP-I,AURY_CRF,CHAMERA2,UNCHAHAR2,ANTA_GF,CHAMERA3,RIHAND2,BRBCL,ANTA_RF,SEWA2,BSIUL,UNCHAHAR1,FSTPP I & II,DADRI_GF,DADRI_CRF,RIHAND1,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
39,09:30-09:45,31.957488,4.122141,1.447350,0.000000,0.000000,5.810321,10.502004,2.472074,150.528842,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,62.787973,14.907705,95.050562,0.000000,0.000000,0.000000,134.492394,119.823984,0.000000,0.000000,366.662000,0.000000,173.682000,0.000000,28.691012,0.000000,46.797484,24.122500,0.000000,22.406766,93.634282,19.298000,0.000000,0.000000,12.583840,12.543700,12.961695,0.000000,0.000000,62.149981,401.639625,0,0,0,0,0

40,09:45-10:00,31.957488,0.000000,1.447350,0.000000,0.000000,5.810321,10.502004,2.472074,150.528842,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,62.787973,14.907705,94.780969,0.000000,0.000000,0.000000,134.492394,119.823984,0.000000,0.000000,366.662000,0.000000,173.682000,0.000000,28.691012,0.000000,46.797484,24.122500,0.000000,22.406766,93.634282,19.298000,0.000000,0.000000,12.583840,12.543700,12.961695,0.000000,0.000000,62.149981,401.639625,0,0,0,0,0

41,10:00-10:15,37.283736,0.000000,2.343260,0.000000,0.000000,5.810321,10.502004,2.472074,150.528842,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,62.787973,15.401830,95.050562,0.000000,0.000000,0.000000,142.384697,124.277287,0.000000,0.000000,363.654021,0.000000,173.682000,0.000000,28.691012,0.000000,46.797484,24.369128,0.000000,22.406766,112.496600,19.298000,0.000000,0.000000,6.291920,12.537139,12.961695,0.000000,0.000000,90.951843,397.297575,0,0,0,0,0

42,10:15-10:30,37.283736,0.000000,2.343260,0.000000,0.000000,5.810321,10.502004,2.472074,150.528842,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,62.787973,15.401830,114.388702,0.000000,0.000000,0.000000,142.384697,124.277287,0.000000,0.000000,363.654021,0.000000,173.682000,0.000000,34.590700,0.000000,46.797484,24.369128,0.000000,22.406766,113.836779,19.298000,0.000000,0.000000,6.291920,12.537139,12.961695,0.000000,0.000000,93.552789,397.297575,0,0,0,0,0

43,10:30-10:45,37.283736,0.000000,2.343260,0.000000,0.000000,5.810321,10.502004,2.472074,150.528842,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,51.575835,15.401830,114.388702,0.000000,0.000000,0.000000,142.384697,124.277287,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,34.590700,0.000000,46.797484,24.369128,0.000000,22.406766,113.836779,19.298000,0.000000,0.000000,6.291920,12.537139,11.081354,0.000000,0.000000,93.552789,397.297575,0,0,0,0,0

44,10:45-11:00,31.957488,0.000000,2.343260,0.000000,0.000000,5.810321,10.502004,2.472074,150.528842,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,51.575835,15.401830,114.388702,0.000000,0.000000,0.000000,142.384697,124.277287,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,34.590700,0.000000,46.797484,24.369128,0.000000,22.406766,113.836779,19.298000,0.000000,0.000000,6.291920,12.537139,11.048105,0.000000,0.000000,93.552789,397.297575,0,0,0,0,0

45,11:00-11:15,31.957488,0.000000,2.343260,0.000000,0.000000,4.978152,10.502004,3.090092,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,51.575835,15.401830,114.983852,0.000000,0.000000,0.000000,144.724338,125.986490,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,34.590700,0.000000,35.524406,24.369128,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,12.537139,11.048105,0.000000,0.000000,93.649279,397.297575,0,0,0,0,0

46,11:15-11:30,31.957488,0.000000,2.343260,0.000000,0.000000,4.978152,10.502004,11.124332,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,51.575835,15.401830,114.983852,0.000000,0.000000,0.000000,144.724338,125.996738,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,34.590700,0.000000,35.524406,24.369128,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,12.537139,11.048105,0.000000,0.000000,93.649279,397.297575,0,0,0,0,0

47,11:30-11:45,37.283736,0.000000,2.343260,0.000000,0.000000,4.978152,10.502004,11.124332,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,51.575835,15.411479,114.983852,0.000000,0.000000,0.000000,144.724338,125.996738,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,34.590700,0.000000,35.524406,24.378777,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,12.546788,11.048105,0.000000,0.000000,93.552789,397.297575,0,0,0,0,0

