Block,Time,UNCHAHAR4,SINGRAULI_HYDRO,KOTESHWR,RAPPB,URI,BSIUL,RIHAND1,TEHRI,AURY_GF,URI2,DADRI_GF,KISHANGANGA,ANTA_LF,RAMPUR,DADRI_LF,DHAULIGNGA,SALAL,SEWA2,TANAKPUR,ANTA_RF,ANTA_GF,KOLDAM,NJPC,DADRI_RF,DADRT2,RIHAND3,AURY_CRF,CHAMERA3,TANDA2,AURY_RF,RIHAND2,CHAMERA2,NAPP,KUDGI,AURY_LF,UNCHAHAR2,RAPPC,UNCHAHAR3,ANTA_CRF,DADRI_CRF,JHAJJAR,SINGRAULI,UNCHAHAR1,SASAN,PARBATI3,DULHASTI,CHAMERA1,KHSTPP-I,KHSTPP-II,BRBCL,FSTPP I & II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.995425,0.000000,0.000000,23.491354,0.000000,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.000000,0.000000,0.000000,76.761441,16.044750,9.168476,0.000000,0.000000,0.000000,0.000000,0.000000,392.796266,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,129.60,0.000000,28.854961,54.578452,10.767547,0.000000,0.000000,272.088932,137.342400,8.462903,405.034344,0.000000,50.282029,0.000000,42.853546,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,0.995425,0.000000,0.000000,23.491354,0.000000,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.000000,0.000000,0.000000,76.761441,16.044750,9.168476,0.000000,0.000000,0.000000,0.000000,0.000000,392.796266,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,123.80,0.000000,28.854961,54.578452,10.767547,0.000000,0.000000,272.088932,137.342400,8.462903,405.034344,0.000000,50.282029,0.000000,42.857599,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.995425,8.166506,0.000000,23.491354,0.000000,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.000000,0.000000,0.000000,76.761441,16.044750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,388.269770,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,125.74,0.000000,28.854961,54.578452,10.767547,0.000000,0.000000,301.104932,137.342400,8.462903,405.034344,0.000000,50.282029,0.000000,38.160876,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.995425,8.166506,0.000000,23.491354,0.000000,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.000000,0.000000,0.000000,76.761441,16.044750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,383.752946,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,126.70,0.000000,28.854961,54.578452,10.767547,0.000000,0.000000,301.104932,137.342400,8.462903,405.034344,0.000000,50.282029,0.000000,38.160876,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.995425,8.166506,0.000000,23.491354,0.000000,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.000000,0.000000,0.000000,76.761441,16.044750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,349.630061,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,128.64,0.000000,28.854961,54.578452,10.767547,0.000000,0.000000,274.990532,137.342400,8.462903,405.034344,0.000000,50.282029,0.000000,38.160876,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.995425,8.166506,0.000000,23.491354,0.000000,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.000000,0.000000,0.000000,76.761441,16.044750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.418148,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,128.64,0.000000,28.854961,54.578452,10.767547,0.000000,0.000000,245.974532,137.342400,8.462903,405.034344,0.000000,50.282029,0.000000,38.160876,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.995425,8.166506,0.000000,34.169242,0.000000,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.218469,0.000000,0.000000,76.761441,16.044750,0.000000,0.000000,0.000000,0.000000,19.166451,0.000000,347.478019,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,130.57,0.000000,28.854961,54.578452,10.767547,0.000000,0.000000,245.974532,137.342400,8.462903,405.034344,0.000000,50.282029,0.000000,38.160876,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.995425,8.166506,0.000000,34.169242,0.000000,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.218469,0.000000,0.000000,76.761441,16.044750,0.000000,0.000000,0.000000,0.000000,19.166451,0.000000,347.418148,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,133.47,0.000000,28.854961,54.578452,10.767547,0.000000,0.000000,245.974532,137.342400,8.462903,405.034344,0.000000,50.282029,0.000000,38.160876,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.995425,8.166506,0.000000,24.559142,6.338835,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,0.000000,76.761441,16.044750,0.000000,0.000000,0.000000,0.000000,38.332902,0.000000,347.478019,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,133.47,0.000000,28.854961,54.578452,10.767547,0.000000,0.000000,245.974532,137.342400,10.872489,405.034344,0.000000,50.282029,0.000000,29.140575,142.676992,17.409648,12.740732,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.995425,8.166506,0.000000,24.559142,6.338835,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,0.000000,76.761441,16.044750,0.000000,0.000000,0.000000,0.000000,38.332902,0.000000,347.418148,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,128.64,0.000000,28.854961,54.578452,14.256528,0.000000,0.000000,313.678532,137.342400,10.872489,405.034344,0.000000,50.282029,0.000000,38.747966,142.676992,17.409648,12.740732,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.995425,8.166506,0.000000,23.491354,6.338835,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,0.000000,76.761441,16.044750,1.982373,0.000000,0.000000,0.000000,38.332902,0.000000,428.377564,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,129.60,0.000000,35.784673,54.578452,25.841444,0.000000,0.000000,452.784958,137.342400,18.760132,405.034344,0.000000,50.282029,0.000000,38.747966,142.676992,17.409648,17.514181,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.995425,8.166506,0.000000,23.491354,6.338835,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,0.000000,76.761441,16.044750,0.000000,0.000000,0.000000,0.000000,38.332902,0.000000,526.726771,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,128.64,0.000000,41.415778,54.578452,25.841444,0.000000,0.000000,597.434412,137.342400,20.074237,405.034344,0.000000,50.282029,0.000000,38.747966,142.676992,15.475248,17.545008,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.995425,8.166506,0.000000,23.491354,12.677671,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,0.000000,64.623468,16.044750,0.000000,0.000000,0.000000,0.000000,38.332902,0.000000,526.726771,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,129.60,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,137.342400,20.074237,405.034344,0.000000,50.282029,0.000000,38.747966,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.995425,8.166506,0.000000,23.491354,12.677671,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,0.000000,64.623468,16.044750,0.000000,0.000000,0.000000,0.474635,38.332902,0.000000,526.726771,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,131.54,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,137.342400,20.074237,405.034344,0.000000,50.282029,0.000000,38.747966,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.995425,8.166506,0.000000,23.491354,12.677671,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,0.000000,64.623468,16.044750,0.000000,0.000000,0.000000,0.474635,38.332902,0.000000,526.726771,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,133.47,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,137.342400,20.074237,405.034344,0.000000,50.282029,0.000000,38.747966,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.995425,8.166506,0.000000,23.491354,12.677671,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,0.000000,64.623468,16.044750,0.000000,0.000000,0.000000,1.174722,38.332902,0.000000,526.726771,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,134.44,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,137.342400,20.074237,405.034344,0.000000,50.282029,0.000000,38.747966,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.976282,8.166506,0.000000,32.033664,12.677671,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,9.257700,64.623468,16.044750,0.000000,0.000000,0.000000,1.174722,38.332902,0.000000,526.726771,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,130.57,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,137.342400,20.074237,405.034344,0.000000,50.282029,10.391597,39.301316,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.976282,8.166506,0.000000,32.033664,12.677671,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,9.257700,64.623468,16.044750,0.000000,0.000000,0.000000,1.423905,38.332902,0.000000,526.726771,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.912306,40.736728,130.57,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,137.342400,20.074237,405.034344,0.000000,50.282029,13.524358,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.976282,8.166506,0.000000,32.033664,12.677671,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,9.257700,64.623468,16.044750,0.000000,0.000000,0.000000,1.423905,38.332902,0.000000,526.726771,121.185605,0.000000,9.846993,1.347048,0.000000,115.667448,26.912306,40.736728,128.64,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,137.342400,20.074237,405.034344,0.000000,50.282029,13.524358,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.976282,8.166506,0.000000,32.033664,12.677671,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,9.257700,64.623468,16.044750,0.000000,0.000000,0.000000,1.423905,38.332902,0.000000,526.726771,121.185605,0.000000,9.846993,1.347048,0.000000,115.667448,16.393284,40.736728,127.69,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,137.342400,20.074237,405.034344,0.000000,50.282029,13.524358,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.976282,8.166506,0.000000,32.033664,12.677671,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,9.257700,64.623468,16.044750,0.000000,0.000000,0.000000,1.423905,38.332902,0.000000,526.726771,121.185605,0.000000,9.846993,1.347048,0.000000,115.667448,16.393284,40.736728,120.90,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,405.034344,0.000000,50.282029,13.524358,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.976282,8.166506,0.000000,32.033664,12.677671,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,9.257700,64.623468,16.044750,0.000000,0.000000,0.000000,1.423905,38.332902,0.000000,526.726771,121.185605,0.000000,9.846993,1.347048,0.000000,115.667448,16.393284,40.736728,114.13,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,405.034344,0.000000,50.282029,27.125124,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.976282,8.166506,0.000000,32.033664,6.383520,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.436936,0.000000,18.515401,64.623468,16.044750,9.664069,0.000000,0.000000,1.423905,38.332902,0.000000,575.086771,121.185605,0.000000,9.846993,1.347048,0.000000,115.667448,16.393284,40.736728,131.54,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,510.435989,133.093937,20.074237,405.034344,0.000000,50.282029,27.125124,39.335057,142.676992,15.475248,17.545008,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.976282,8.166506,0.000000,32.033664,6.383520,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.538369,0.000000,18.515401,64.623468,16.044750,9.664069,0.000000,0.000000,1.423905,47.341134,0.000000,575.086771,121.185605,0.000000,9.846993,1.347048,0.000000,115.667448,16.393284,40.736728,123.80,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,515.271989,133.093937,20.074237,405.034344,0.000000,50.282029,27.125124,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.976282,8.166506,0.000000,32.033664,6.383520,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.807552,0.000000,18.515401,64.623468,16.044750,9.168476,0.000000,0.000000,1.762084,71.011701,0.000000,623.446771,121.185605,0.000000,9.846993,1.347048,0.000000,115.667448,16.393284,40.736728,114.13,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,517.206389,133.093937,20.074237,405.034344,0.000000,50.282029,27.125124,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.976282,8.166506,0.000000,32.033664,6.383520,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,1.076737,0.000000,18.515401,64.623468,16.044750,9.168476,0.000000,0.000000,1.762084,94.682268,0.000000,623.446771,121.185605,0.000000,9.846993,1.347048,0.000000,115.667448,16.393284,40.736728,103.49,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,487.223189,133.093937,20.074237,405.034344,0.000000,50.282029,27.125124,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.976282,8.166506,0.000000,38.440397,6.383520,90.227767,0.000000,0.000000,32.762446,0.000000,1.408539,0.000000,0.869971,0.000000,16.100349,64.623468,16.044750,1.486780,0.000000,0.000000,1.423905,76.665804,0.000000,623.446771,121.185605,0.000000,9.846993,1.347048,0.000000,115.667448,26.994272,40.736728,93.08,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,481.419989,133.093937,20.074237,405.034344,0.000000,50.282029,20.630376,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.976282,8.166506,0.000000,38.440397,6.383520,90.227767,8.535856,0.000000,32.762446,0.000000,1.408539,0.000000,0.869971,0.000000,16.100349,64.623468,16.044750,1.486780,0.000000,0.000000,1.423905,76.665804,0.000000,623.446771,121.185605,0.000000,9.846993,1.347048,0.000000,115.667448,26.994272,40.736728,81.24,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,483.354389,133.093937,20.074237,405.034344,0.000000,50.282029,20.630376,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.976282,8.166506,0.000000,35.237030,6.383520,90.227767,17.527828,0.000000,32.762446,0.000000,1.408539,0.000000,1.076737,0.000000,27.773101,64.623468,16.044750,1.486780,0.000000,0.000000,1.762084,94.682268,0.000000,623.446771,121.185605,0.000000,19.693985,1.347048,0.000000,115.667448,26.994272,40.736728,76.41,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,529.779989,133.093937,20.074237,405.034344,3.238176,50.282029,40.765623,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.976282,8.166506,0.000000,35.237030,12.767040,90.227767,17.071713,0.000000,32.762446,0.000000,1.408539,0.000000,1.490266,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,131.098525,0.000000,623.446771,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,67.70,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,505.599989,133.093937,20.074237,405.034344,9.066891,50.282029,40.765623,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.976282,8.465280,0.000000,35.237030,19.016506,90.227767,25.607569,0.000000,32.762446,0.000000,1.440552,0.000000,1.591698,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,142.023402,0.000000,623.446771,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,70.61,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,573.362509,133.093937,20.074237,405.034344,50.645060,50.282029,40.765623,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.976282,8.465280,0.000000,38.440397,19.016506,90.227767,25.607569,0.000000,32.762446,0.000000,1.440552,0.000000,1.591698,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,142.023402,0.000000,623.446771,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,66.74,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,405.034344,50.645060,50.282029,40.765623,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.976282,8.465280,0.000000,38.440397,19.016506,90.227767,25.607569,0.000000,32.762446,0.000000,1.440552,0.000000,1.591698,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,142.023402,0.000000,665.526603,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,88.78,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,405.034344,67.354045,50.282029,40.765623,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.976282,8.465280,0.000000,35.237030,19.016506,90.227767,25.607569,0.000000,32.762446,0.000000,1.440552,0.000000,1.591698,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,142.023402,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,88.79,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,405.034344,67.354045,50.282029,40.765623,39.335057,142.676992,17.409600,17.545008,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.976282,8.465280,0.000000,35.237030,19.016506,90.227767,25.607569,0.000000,32.762446,0.000000,1.440552,0.000000,1.591698,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,142.023402,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,95.75,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,405.034344,67.354045,50.282029,40.765623,39.335057,142.676992,17.409648,17.545008,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.976282,8.465280,0.000000,35.237030,19.016506,90.227767,25.607569,0.000000,32.762446,0.000000,1.440552,0.000000,1.591698,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,142.023402,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,95.75,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,405.034344,50.645060,50.282029,40.765623,39.335057,142.676992,19.344000,17.545008,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.957139,8.465280,0.000000,34.169242,19.016506,90.227767,25.607569,0.000000,32.762446,0.000000,1.440552,0.000000,1.591698,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,142.023402,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,95.75,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,400.420800,10.362160,50.282029,40.765623,38.160876,142.676992,19.344000,17.545008,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.957139,8.166506,0.000000,34.169242,3.191760,90.227767,25.607569,0.000000,32.762446,0.000000,1.408539,0.000000,1.143058,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,100.623869,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,95.75,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,400.420800,3.238176,50.282029,40.765623,38.160876,142.676992,19.344000,17.545008,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.957139,8.166506,0.000000,34.169242,3.191760,90.227767,25.607569,0.000000,32.762446,0.000000,1.408539,0.000000,1.143058,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,100.623869,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,92.50,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,400.420800,3.238176,50.282029,40.765623,38.160876,142.676992,19.344000,17.545008,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.957139,8.166506,0.000000,34.169242,3.191760,90.227767,25.607569,0.000000,32.762446,0.000000,1.408539,0.000000,1.143058,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,100.623869,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,92.50,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,400.420800,3.238176,50.282029,40.765623,38.160876,142.676992,19.344000,17.545008,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.957139,8.166506,0.000000,34.169242,3.191760,90.227767,25.607569,0.000000,32.762446,0.000000,1.408539,0.000000,1.143058,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,100.623869,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,92.50,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,378.658800,3.238176,50.282029,40.765623,38.160876,142.676992,19.344000,17.545008,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.957139,16.333012,0.000000,34.169242,19.016506,90.227767,25.607569,0.000000,32.762446,0.000000,1.440552,0.000000,1.591698,0.000000,37.116669,64.623468,16.044750,1.486780,0.000000,0.000000,2.349444,142.023402,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,92.50,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,359.073000,3.238176,50.282029,40.765623,38.160876,142.676992,19.247280,17.545008,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.957139,16.333012,0.000000,35.237030,19.016506,90.227767,25.607569,0.000000,32.762446,0.000000,1.440552,0.000000,1.591698,0.000000,37.116669,64.623468,16.044750,0.495593,0.000000,0.000000,2.349444,142.023402,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,92.50,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,337.528620,3.238176,50.282029,40.765623,38.160876,142.676992,19.344000,17.545008,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.957139,16.333012,0.000000,35.237030,19.016506,90.227767,25.607569,0.000000,32.762446,0.000000,1.440552,0.000000,1.591698,0.000000,37.116669,64.623468,16.044750,0.495593,0.000000,0.000000,2.349444,142.023402,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,92.50,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,337.528620,3.238176,50.282029,40.765623,38.160876,142.676992,17.960904,17.545008,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.957139,16.333012,0.000000,35.237030,19.016506,90.227767,25.607569,0.000000,32.762446,0.000000,1.440552,0.000000,1.591698,0.000000,37.116669,64.623468,16.044750,0.495593,0.000000,0.000000,2.349444,142.023402,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,92.50,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,337.528620,0.000000,50.282029,40.765623,38.160876,142.676992,19.344000,17.545008,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.957139,16.333012,0.000000,35.237030,19.016506,90.227767,25.607569,0.000000,32.762446,0.000000,1.440552,0.000000,1.591698,0.000000,37.116669,64.623468,16.044750,0.495593,0.000000,0.000000,2.349444,142.023402,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,92.50,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,337.528620,0.000000,50.282029,40.765623,38.160876,142.676992,19.344000,17.545008,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.957139,8.166506,0.000000,35.237030,1.063920,90.227767,25.607569,0.000000,32.762446,0.000000,1.408539,0.000000,1.342019,0.000000,27.773101,64.623468,16.044750,0.495593,0.000000,0.000000,2.349444,118.065339,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,92.50,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,337.528620,0.000000,50.282029,40.765623,38.160876,142.676992,18.676632,17.545008,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.957139,8.166506,0.000000,35.237030,1.063920,90.227767,25.607569,0.000000,32.762446,0.000000,1.408539,0.000000,1.076737,0.000000,18.515401,64.623468,16.044750,0.495593,0.000000,0.000000,2.349444,94.682268,0.000000,665.674446,121.185605,0.000000,29.570779,1.347048,0.000000,115.667448,40.491409,40.736728,92.50,0.000000,41.632447,54.578452,25.841444,0.000000,0.000000,616.334717,133.093937,20.074237,337.528620,0.000000,50.282029,40.765623,38.160876,142.676992,17.786808,17.545008,0.000000,0,0,0,0,0

