Block,Time,CHAMERA2,ANTA_RF,UNCHAHAR2,RIHAND3,AURY_LF,RIHAND1,TEHRI,URI,TANAKPUR,SINGRAULI,UNCHAHAR4,SEWA2,RAMPUR,AURY_GF,UNCHAHAR1,ANTA_GF,AURY_CRF,RAPPC,DADRT2,TANDA2,JHAJJAR,KOTESHWR,AURY_RF,NAPP,CHAMERA1,BSIUL,RAPPB,CHAMERA3,KOLDAM,SINGRAULI_HYDRO,SALAL,FSTPP I & II,SASAN,URI2,BRBCL,ANTA_LF,DHAULIGNGA,PARBATI3,DADRI_GF,KISHANGANGA,TALA,KHSTPP-I,UNCHAHAR3,ANTA_CRF,DADRI_CRF,DADRI_LF,NJPC,RIHAND2,KHSTPP-II,KUDGI,DULHASTI,DADRI_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,17.909921,0.000000,40.681779,118.681900,0.000000,88.292400,0.000000,46.618387,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,11.158765,0.000000,0.000000,48.714372,566.615421,0.000000,575.738426,8.516378,0.067179,36.693554,0.000000,6.258012,0.000000,9.287823,0.000000,0.000000,61.334427,17.409054,330.052826,10.327908,16.276736,0.000000,26.242709,0.000000,0.000000,0.000000,16.929108,41.938890,13.741014,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,89.92,31.521155,0.000000,0,0,0,0,0

48,11:45-12:00,25.201818,0.000000,40.681779,118.681900,0.000000,88.292400,0.000000,46.618387,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,11.158765,0.000000,0.000000,48.714372,577.496404,0.000000,575.738426,8.516378,0.067179,36.693554,0.000000,6.258012,0.000000,9.287823,0.000000,0.000000,61.334427,17.409054,330.376725,10.327908,18.922417,0.000000,26.242709,0.000000,0.000000,0.000000,16.929108,41.938890,13.741014,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,89.92,31.521155,0.000000,0,0,0,0,0

49,12:00-12:15,25.201818,0.000000,35.339033,118.681900,0.000000,88.292400,0.000000,10.595088,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.901159,0.000000,0.000000,48.714372,577.496404,0.000000,581.904498,8.516378,0.067179,36.693554,0.000000,6.258012,0.000000,9.287823,0.000000,0.000000,61.334427,12.987140,330.376725,10.327908,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,16.929108,41.938890,19.683927,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,89.92,31.521155,0.000000,0,0,0,0,0

50,12:15-12:30,25.201818,0.000000,35.339033,118.681900,0.000000,88.292400,0.000000,10.595088,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.901159,0.000000,0.000000,48.714372,577.496404,0.000000,581.904498,8.516378,0.067179,36.693554,0.000000,6.258012,0.000000,9.287823,0.000000,0.000000,61.334427,12.987140,330.376725,10.327908,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,16.929108,41.938890,19.683927,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,89.92,31.521155,0.000000,0,0,0,0,0

51,12:30-12:45,25.201818,0.000000,35.339033,118.681900,0.000000,88.292400,0.000000,10.595088,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.901159,0.000000,0.000000,48.714372,577.496404,0.000000,581.904498,8.516378,0.067179,36.693554,0.000000,6.258012,0.000000,9.287823,0.000000,0.000000,61.334427,12.987140,330.376725,10.327908,18.173931,0.000000,26.242709,0.000000,0.000000,0.000000,16.929108,41.938890,19.683927,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,89.92,31.521155,0.000000,0,0,0,0,0

52,12:45-13:00,25.201818,0.000000,35.339033,118.681900,0.000000,88.292400,0.000000,10.595088,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.901159,0.000000,0.000000,48.714372,577.496404,0.000000,581.904498,8.516378,0.067179,36.693554,0.000000,6.258012,0.000000,9.287823,0.000000,0.000000,61.334427,12.987140,330.376725,10.327908,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,16.929108,41.938890,19.683927,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,89.92,31.521155,0.000000,0,0,0,0,0

53,13:00-13:15,25.201818,0.000000,35.339033,118.681900,0.000000,88.292400,0.000000,15.892632,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.901159,0.000000,0.000000,48.714372,577.352449,0.000000,525.738056,8.516378,0.067179,36.693554,0.000000,6.258012,0.000000,9.287823,0.000000,0.000000,61.334427,12.987140,330.376725,10.327908,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,16.929108,41.938890,19.674330,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,89.25,31.521155,0.000000,0,0,0,0,0

54,13:15-13:30,25.201818,0.000000,35.339033,118.681900,0.000000,88.292400,0.000000,15.892632,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.901159,0.000000,0.000000,48.714372,577.352449,0.000000,525.738056,8.516378,0.067179,36.693554,0.000000,6.258012,0.000000,9.287823,0.000000,0.000000,61.334427,12.987140,330.376725,10.327908,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,16.929108,41.938890,19.674330,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,89.25,31.521155,0.000000,0,0,0,0,0

55,13:30-13:45,25.201818,0.000000,40.665368,118.681900,0.000000,88.292400,0.000000,19.071158,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.901159,0.000000,0.000000,48.714372,580.567444,0.000000,525.738056,8.516378,0.067179,36.693554,0.000000,6.258012,0.000000,9.287823,0.000000,0.000000,61.334427,15.185604,332.392095,10.327908,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,16.929108,41.938890,19.674330,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,89.25,31.521155,0.000000,0,0,0,0,0

56,13:45-14:00,25.201818,0.000000,40.665368,118.681900,0.000000,88.292400,0.000000,19.071158,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.901159,0.000000,0.000000,48.714372,580.567444,0.000000,581.875707,8.516378,0.067179,36.693554,0.000000,6.258012,0.000000,9.287823,0.000000,0.000000,61.334427,17.401760,332.536050,10.327908,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,16.929108,41.938890,19.674330,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,89.25,31.521155,0.000000,0,0,0,0,0

57,14:00-14:15,17.909921,0.000000,40.665368,118.681900,0.000000,88.292400,0.000000,14.833123,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.901159,0.000000,0.000000,48.714372,580.567444,0.000000,581.875707,8.516378,0.067179,36.693554,0.000000,6.258012,0.000000,9.287823,0.000000,0.000000,61.334427,17.401760,332.536050,9.682413,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,18.057715,41.938890,19.674330,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,91.17,31.521155,0.000000,0,0,0,0,0

58,14:15-14:30,17.909921,0.000000,40.665368,118.681900,0.000000,88.292400,0.000000,14.833123,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.901159,0.000000,0.000000,48.714372,620.490964,0.000000,582.192408,8.516378,0.067179,36.693554,0.000000,6.258012,0.000000,9.287823,0.000000,0.000000,61.334427,17.401760,332.536050,9.682413,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,18.057715,41.938890,19.674330,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,91.17,31.521155,0.000000,0,0,0,0,0

59,14:30-14:45,17.909921,0.000000,40.683791,118.681900,0.000000,88.292400,0.000000,15.892632,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.977935,0.000000,0.000000,48.714372,658.802188,0.000000,582.192408,8.516378,0.067179,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,61.334427,17.401760,332.536050,9.682413,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,18.057715,41.938890,20.835567,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,134.36,31.521155,0.000000,0,0,0,0,0

60,14:45-15:00,17.909921,9.597000,40.683791,118.681900,0.000000,88.292400,0.000000,15.892632,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.977935,0.000000,0.000000,48.714372,658.802188,0.000000,582.192408,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,61.334427,17.401760,332.536050,9.682413,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,18.057715,41.938890,20.835567,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,134.36,31.521155,17.265771,0,0,0,0,0

61,15:00-15:15,17.909921,9.583852,40.683791,118.681900,0.000000,88.292400,0.000000,15.892632,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.977935,0.000000,0.000000,48.714372,658.802188,0.000000,582.192408,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,61.334427,17.401760,332.536050,9.682413,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,18.057715,41.938890,20.835567,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,134.36,31.521155,17.265771,0,0,0,0,0

62,15:15-15:30,17.909921,9.583852,40.683791,118.681900,0.000000,88.292400,0.000000,15.892632,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.977935,0.000000,0.000000,48.714372,658.802188,0.000000,604.150344,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,61.334427,17.401760,332.536050,9.682413,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,18.057715,41.938890,20.835567,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,134.36,31.521155,17.265771,0,0,0,0,0

63,15:30-15:45,17.909921,9.583852,40.683791,118.681900,0.000000,88.292400,0.000000,15.892632,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.977935,0.000000,0.000000,48.714372,658.802188,0.000000,614.131224,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,61.334427,17.401760,332.536050,9.682413,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,18.057715,41.938890,20.835567,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,134.36,31.521155,17.586694,0,0,0,0,0

64,15:45-16:00,17.909921,9.430780,40.683791,118.681900,0.000000,88.292400,0.000000,15.892632,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.977935,0.000000,0.000000,48.714372,658.802188,0.000000,614.131224,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,61.334427,17.401760,332.536050,9.682413,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,18.057715,41.938890,20.835567,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,134.36,31.521155,17.586694,0,0,0,0,0

65,16:00-16:15,17.909921,9.430780,40.683791,118.681900,0.000000,88.292400,0.000000,15.892632,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.977935,0.000000,0.000000,48.714372,658.802188,0.000000,614.131224,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,81.407512,17.401760,330.376725,10.973402,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,21.161385,39.612577,20.835567,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,134.36,31.521155,17.586694,0,0,0,0,0

66,16:15-16:30,17.909921,9.430780,40.683791,118.681900,0.000000,88.292400,0.000000,15.892632,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.977935,0.000000,0.000000,48.714372,658.802188,0.000000,614.131224,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,81.407512,17.401760,330.376725,10.973402,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,21.161385,39.612577,20.835567,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,134.36,31.521155,17.586694,0,0,0,0,0

67,16:30-16:45,17.909921,9.430780,40.683791,118.681900,0.000000,88.292400,0.000000,21.190176,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.977935,0.000000,0.000000,48.714372,658.802188,0.000000,614.131224,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,81.407512,17.401760,328.217400,12.909884,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,21.161385,39.612577,20.835567,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,134.36,31.521155,17.586694,0,0,0,0,0

68,16:45-17:00,17.909921,9.430780,40.683791,118.681900,0.000000,88.292400,0.000000,21.190176,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.977935,0.000000,0.000000,48.714372,658.802188,0.000000,614.131224,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,81.407512,17.401760,328.217400,12.909884,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,21.161385,39.612577,20.835567,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,134.36,31.521155,17.586694,0,0,0,0,0

69,17:00-17:15,17.909921,9.430780,40.683791,118.681900,0.000000,88.292400,0.000000,19.071158,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.977935,0.000000,0.000000,48.714372,658.802188,0.000000,614.131224,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,82.522684,17.401760,328.217400,14.200873,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.447501,20.835567,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,134.36,47.444263,17.586694,0,0,0,0,0

70,17:15-17:30,17.909921,9.274733,40.683791,118.681900,0.000000,88.292400,14.812970,19.071158,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,13.977935,0.000000,0.000000,48.714372,658.802188,0.000000,614.131224,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,82.522684,17.401760,328.217400,14.200873,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.447501,20.835567,0.000000,0.000000,0.000000,99.971949,113.364562,131.881014,134.36,47.444263,17.586694,0,0,0,0,0

71,17:30-17:45,17.909921,9.274733,40.683791,118.681900,0.000000,88.292400,29.867783,19.071158,9.712068,98.609175,0.000000,0.000000,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,72.486141,17.401760,328.217400,14.200873,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,99.971949,113.364562,136.910798,134.36,47.444263,17.586694,0,0,0,0,0

72,17:45-18:00,17.909921,9.274733,40.683791,118.681900,0.000000,88.292400,43.531992,19.071158,9.712068,98.609175,0.000000,4.989192,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,8.516378,18.292746,36.693554,0.000000,0.000000,0.000000,9.287823,0.000000,0.000000,72.486141,17.401760,328.217400,14.200873,19.194008,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,99.971949,113.364562,136.910802,134.36,47.444263,17.586694,0,0,0,0,0

73,18:00-18:15,17.909921,9.274733,40.683791,118.681900,0.000000,88.292400,43.531992,19.071158,9.712068,98.609175,0.000000,4.989192,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,8.516378,18.292746,36.693554,13.419485,1.055670,0.000000,9.287823,0.000000,0.000000,72.486141,17.401760,328.217400,11.618896,17.297249,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,99.971949,113.364562,136.910802,134.36,47.444263,17.586694,0,0,0,0,0

74,18:15-18:30,17.909921,9.274733,40.683791,118.681900,0.000000,88.292400,43.531992,19.071158,9.712068,98.609175,0.000000,9.978385,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,8.516378,18.292746,36.693554,26.914786,1.055670,0.000000,18.575646,0.000000,0.000000,72.486141,17.401760,328.217400,11.618896,15.187828,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,99.971949,113.364562,136.910802,134.36,47.444263,17.586694,0,0,0,0,0

75,18:30-18:45,30.702722,9.274733,40.683791,118.681900,0.000000,88.292400,58.042656,19.071158,9.712068,98.609175,0.000000,9.978385,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,8.516378,18.292746,36.693554,39.424476,2.111340,0.000000,18.575646,0.000000,0.000000,72.486141,17.401760,328.217400,11.618896,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,99.971949,113.364562,136.910802,134.36,47.444263,17.586694,0,0,0,0,0

76,18:45-19:00,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,59.735567,12.714106,9.712068,98.609175,0.000000,9.978385,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,17.032756,18.292746,36.693554,40.410088,3.167010,0.000000,27.891577,0.000000,0.000000,72.486141,17.401760,328.217400,9.682413,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,118.148667,113.364562,136.910802,134.36,47.444263,17.586694,0,0,0,0,0

77,19:00-19:15,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,59.735567,12.714106,9.712068,98.609175,0.000000,15.167145,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,25.549133,18.292746,36.693554,40.449512,18.869046,0.000000,27.891577,0.000000,0.000000,72.486141,17.401760,328.217400,9.682413,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,119.96,47.444263,17.586694,0,0,0,0,0

78,19:15-19:30,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,59.735567,12.714106,9.712068,98.609175,0.000000,15.167145,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,25.549133,18.292746,36.693554,40.449512,18.869046,0.000000,27.891577,0.000000,0.000000,72.486141,17.401760,328.217400,9.682413,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,119.96,47.444263,17.586694,0,0,0,0,0

79,19:30-19:45,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,59.735567,12.714106,9.712068,98.609175,0.000000,15.167145,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,25.549133,18.292746,36.693554,40.449512,18.869046,0.000000,27.891577,0.000000,0.000000,72.486141,17.401760,328.217400,9.682413,13.711234,0.000000,27.003367,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,117.95,47.444263,17.586694,0,0,0,0,0

80,19:45-20:00,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,59.735567,12.714106,9.712068,98.609175,0.000000,15.167145,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,25.549133,18.292746,36.693554,40.449512,18.869046,0.000000,27.891577,0.000000,0.000000,72.486141,17.401760,328.217400,9.682413,13.711234,0.000000,27.003367,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,113.53,47.444263,17.586694,0,0,0,0,0

81,20:00-20:15,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,59.735567,26.487720,9.712068,98.609175,0.000000,15.167145,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,25.549133,18.292746,36.693554,40.449512,1.055670,0.000000,27.891577,0.000000,0.000000,72.486141,17.401760,328.217400,15.491861,13.711234,0.000000,27.003367,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,109.21,47.444263,17.586694,0,0,0,0,0

82,20:15-20:30,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,59.735567,26.487720,9.712068,98.609175,0.000000,15.167145,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,25.549133,18.292746,36.693554,40.449512,1.055670,0.000000,27.891577,0.000000,0.000000,72.486141,17.401760,328.217400,15.491861,13.711234,0.000000,27.003367,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,106.62,47.444263,17.586694,0,0,0,0,0

83,20:30-20:45,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,59.735567,26.487720,9.712068,98.609175,0.000000,15.167145,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,25.549133,18.292746,36.693554,40.449512,1.055670,0.000000,27.891577,0.000000,0.000000,64.122356,17.401760,330.232770,15.491861,13.711234,0.000000,27.003367,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,104.03,47.444263,17.586694,0,0,0,0,0

84,20:45-21:00,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,58.042656,26.487720,9.712068,98.609175,0.000000,10.131898,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,17.032756,18.292746,36.693554,26.914786,1.055670,0.000000,27.891577,0.000000,0.000000,64.122356,17.401760,330.376725,15.491861,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,99.42,47.444263,17.586694,0,0,0,0,0

85,21:00-21:15,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,58.042656,26.487720,9.712068,98.609175,0.000000,10.131898,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,17.032756,18.292746,36.693554,26.914786,1.055670,0.000000,27.891577,0.000000,0.000000,64.122356,17.401760,330.376725,15.491861,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,97.70,47.444263,17.586694,0,0,0,0,0

86,21:15-21:30,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,58.042656,26.487720,9.712068,98.609175,0.000000,10.131898,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,17.032756,18.292746,36.693554,26.914786,1.055670,0.000000,27.891577,0.000000,0.000000,64.122356,17.401760,330.376725,15.491861,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,94.82,47.444263,17.586694,0,0,0,0,0

87,21:30-21:45,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,58.042656,19.071158,9.712068,98.609175,0.000000,10.131898,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,17.032756,18.292746,36.693554,26.914786,2.111340,0.000000,27.891577,0.000000,0.000000,64.122356,17.401760,330.376725,15.491861,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,93.09,47.444263,17.586694,0,0,0,0,0

88,21:45-22:00,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,59.735567,19.071158,9.712068,98.609175,0.000000,10.131898,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,25.549133,18.292746,36.693554,40.449512,3.167010,0.000000,27.891577,0.000000,0.000000,64.122356,17.401760,330.376725,12.909884,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,92.13,47.444263,17.586694,0,0,0,0,0

89,22:00-22:15,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,59.735567,19.071158,9.712068,98.609175,0.000000,10.131898,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,25.549133,18.292746,36.693554,40.449512,18.869046,0.000000,27.891577,0.000000,0.642567,64.122356,17.401760,332.392095,12.909884,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,119.96,47.444263,17.586694,0,0,0,0,0

90,22:15-22:30,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,59.735567,19.071158,9.712068,98.609175,0.000000,10.131898,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,25.549133,18.292746,36.693554,40.449512,18.869046,0.000000,27.891577,0.000000,0.642567,64.122356,17.401760,332.536050,12.909884,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,119.96,47.444263,17.586694,0,0,0,0,0

91,22:30-22:45,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,59.735567,19.071158,9.712068,98.609175,0.000000,10.131898,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,25.549133,18.292746,36.693554,40.449512,18.869046,0.000000,27.891577,0.000000,0.642567,64.122356,17.401760,332.536050,12.909884,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,119.96,47.444263,17.586694,0,0,0,0,0

92,22:45-23:00,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,58.042656,19.071158,9.712068,98.609175,0.000000,10.131898,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,25.549133,18.292746,36.693554,40.449512,18.869046,0.000000,27.891577,0.000000,0.642567,64.122356,17.401760,332.536050,12.909884,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,134.689480,113.364562,136.910802,119.84,47.444263,10.518312,0,0,0,0,0

93,23:00-23:15,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,58.042656,19.071158,9.712068,98.609175,0.000000,10.131898,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,17.032756,18.292746,36.693554,26.914786,1.055670,0.000000,18.575646,0.000000,0.917953,54.643399,17.401760,332.536050,12.909884,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,112.241234,113.364562,136.910802,117.07,47.444263,0.000000,0,0,0,0,0

94,23:15-23:30,37.917862,9.274733,40.683791,118.681900,0.000000,88.292400,58.042656,19.071158,9.712068,98.609175,0.000000,4.989192,0.000000,0.000000,17.500034,0.000000,0.000000,48.714372,658.802188,0.000000,626.703294,8.516378,18.292746,36.693554,26.914786,1.055670,0.000000,18.575646,0.000000,0.917953,54.643399,17.401760,332.536050,12.909884,13.711234,0.000000,26.242709,0.000000,0.000000,0.000000,23.982903,38.445582,23.992980,0.000000,0.000000,0.000000,112.241234,113.364562,136.910802,116.15,47.444263,0.000000,0,0,0,0,0

