Block,Time,KUDGI,KISHANGANGA,KHSTPP-II,ANTA_GF,NJPC,KHSTPP-I,CHAMERA1,CHAMERA2,KOLDAM,UNCHAHAR2,FSTPP I & II,TALA,RAPPB,DULHASTI,BSIUL,AURY_CRF,SALAL,SASAN,BRBCL,DADRT2,PARBATI3,ANTA_RF,RAPPC,RIHAND2,KOTESHWR,RAMPUR,SINGRAULI_HYDRO,TANDA2,NAPP,AURY_GF,DADRI_RF,SINGRAULI,UNCHAHAR4,UNCHAHAR1,CHAMERA3,ANTA_CRF,RIHAND1,JHAJJAR,TANAKPUR,DADRI_GF,DADRI_CRF,URI,SEWA2,AURY_RF,RIHAND3,AURY_LF,TEHRI,URI2,ANTA_LF,DADRI_LF,DHAULIGNGA,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,76.701241,337.214542,19.325969,458.373102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,291.822600,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

48,11:45-12:00,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,76.701241,337.214542,19.325969,477.699102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,291.822600,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

49,12:00-12:15,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,76.701241,337.214542,19.325969,468.036102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,364.295100,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

50,12:15-12:30,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,50.527827,337.214542,19.325969,468.036102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,393.930748,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

51,12:30-12:45,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,38.738001,337.214542,19.325969,468.036102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,393.930748,11.759388,0.000000,0.000000,17.068723,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

52,12:45-13:00,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,38.738001,337.214542,19.325969,468.036102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,393.930748,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

53,13:00-13:15,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,34.808059,337.214542,19.325969,468.036102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,358.894994,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

54,13:15-13:30,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,34.808059,337.214542,19.325969,458.373102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,9.663000,0.000000,0.000000,88.899600,290.571543,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,11.595600,0,0,0,0,0

55,13:30-13:45,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,34.808059,337.214542,19.325969,448.710102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,12.690321,0.000000,0.000000,88.899600,290.571543,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,15.552702,0,0,0,0,0

56,13:45-14:00,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,34.808059,337.214542,19.325969,448.710102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,12.690321,0.000000,0.000000,88.899600,326.611952,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

57,14:00-14:15,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,34.808059,337.214542,19.325969,448.710102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,12.690321,0.000000,0.000000,88.899600,393.930748,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

58,14:15-14:30,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,15.625071,0.000000,47.770544,0.000000,0.000000,34.808059,337.214542,19.325969,448.710102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,12.690321,0.000000,0.000000,88.899600,393.930748,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

59,14:30-14:45,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,17.045532,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,468.036102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,88.899600,392.964448,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

60,14:45-15:00,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,17.045532,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,468.036102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,88.899600,392.964448,11.759388,0.000000,0.000000,14.935133,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

61,15:00-15:15,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,17.045532,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,439.047102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,79.236600,392.964448,11.759388,0.000000,0.000000,10.667952,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

62,15:15-15:30,89.87,0.000000,142.544348,0.000000,45.205253,31.085968,0.000000,9.016545,0.000000,35.388805,8.217802,17.045532,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,439.047102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,69.573600,392.964448,11.759388,0.000000,0.000000,10.667952,0.000000,0.000000,119.498093,0.000000,0.000000,10.398934,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

63,15:30-15:45,89.87,0.000000,142.544348,0.000000,45.205253,31.085871,0.000000,9.016545,0.000000,35.388805,8.217802,17.045532,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,439.047102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,69.573600,392.964448,11.759388,0.000000,0.000000,10.667952,0.000000,0.000000,119.498093,0.000000,0.000000,9.099067,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

64,15:45-16:00,89.87,0.000000,142.544348,0.000000,45.205253,31.085871,0.000000,9.016545,0.000000,40.961554,8.584533,17.045532,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,439.047102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,69.573600,392.964448,11.759388,0.000000,0.000000,10.667952,0.000000,0.000000,119.498093,0.000000,0.000000,9.099067,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

65,16:00-16:15,89.87,0.000000,142.544348,0.000000,45.205253,31.085871,0.000000,9.016545,0.000000,40.961554,10.976493,17.045532,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,439.047102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,69.573600,392.964448,11.759388,0.000000,0.000000,10.667952,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

66,16:15-16:30,89.87,0.000000,142.544348,0.000000,45.205253,31.085871,0.000000,9.016545,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,439.047102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,69.573600,392.964448,11.759388,0.000000,0.000000,10.667952,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

67,16:30-16:45,77.30,0.000000,142.544348,0.000000,45.205253,31.085871,0.000000,9.016545,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,458.373102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,69.573600,392.964448,11.759388,0.000000,0.000000,10.667952,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

68,16:45-17:00,72.47,0.000000,142.544348,0.000000,45.205253,31.085871,0.000000,9.016545,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,6.301049,0.000000,23.579653,337.214542,19.325969,458.373102,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,69.573600,392.964448,11.759388,0.000000,0.000000,10.667952,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

69,17:00-17:15,89.87,0.000000,142.544348,0.000000,45.205253,31.085871,0.000000,9.016545,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,1.062930,0.000000,23.579653,337.214542,19.325969,520.369460,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,69.573600,392.964448,11.759388,0.000000,0.000000,46.938989,0.000000,0.000000,119.498093,0.000000,0.000000,9.749001,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

70,17:15-17:30,89.87,0.000000,142.544348,0.000000,45.205253,31.085871,0.000000,9.016545,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,1.062930,0.000000,23.579653,337.214542,19.325969,520.369460,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,69.573600,392.964448,11.759388,0.000000,0.000000,46.938989,0.000000,0.000000,119.498093,0.000000,14.914840,9.749001,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

71,17:30-17:45,89.87,0.000000,142.544348,0.000000,59.480596,31.085871,0.000000,9.016545,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,1.062930,0.000000,23.579653,337.214542,19.325969,520.369460,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,69.573600,392.964448,11.759388,0.000000,0.000000,10.667952,0.000000,0.000000,119.498093,0.000000,30.073189,9.749001,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

72,17:45-18:00,89.87,0.000000,142.544348,0.000000,59.480596,31.085871,11.450655,9.016545,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,1.062930,0.000000,34.808059,337.214542,19.325969,520.369460,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,11.724021,0.000000,0.000000,69.573600,392.964448,11.759388,0.000000,0.000000,10.667952,0.000000,0.000000,119.498093,0.000000,43.831368,9.749001,0.000000,0.000000,8.807728,15.554048,0,0,0,0,0

73,18:00-18:15,89.87,0.000000,142.544348,0.000000,59.480596,31.085871,13.359098,9.016545,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,1.062930,0.000000,76.701241,337.214542,19.325969,520.369460,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,0.000000,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,10.667952,0.000000,0.000000,119.498093,0.000000,43.831368,9.749001,0.000000,0.000000,8.807728,19.132353,0,0,0,0,0

74,18:15-18:30,89.87,0.000000,142.544348,0.000000,62.225855,31.085871,27.099884,9.016545,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,1.062930,0.000000,76.701241,337.214542,19.325969,520.369460,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,9.351697,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,10.667952,3.477810,0.000000,119.498093,0.000000,50.771335,9.749001,0.000000,0.000000,8.807728,19.132353,0,0,0,0,0

75,18:30-18:45,89.87,0.000000,142.544348,0.000000,100.659471,31.085871,39.695604,12.726210,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,1.062930,0.000000,76.701241,337.214542,19.325969,520.369460,3.075250,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,18.703394,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,10.667952,4.379465,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,17.615456,19.132353,0,0,0,0,0

76,18:45-19:00,74.21,0.000000,142.544348,0.000000,109.810332,31.085871,39.695604,25.452419,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,3.188790,0.000000,76.701241,337.214542,19.325969,520.369460,11.070899,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,10.667952,5.023504,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,26.423184,19.132353,0,0,0,0,0

77,19:00-19:15,68.41,0.000000,142.544348,0.000000,135.615760,31.085871,40.727690,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,18.903147,0.000000,50.527827,337.214542,19.325969,568.684460,47.398209,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,10.667952,15.271452,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,35.312606,19.132353,0,0,0,0,0

78,19:15-19:30,63.58,0.000000,142.544348,0.000000,135.615760,31.085871,40.727690,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,18.903147,0.000000,38.738001,337.214542,19.325969,568.684460,47.398209,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,10.667952,15.271452,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,35.312606,19.132353,0,0,0,0,0

79,19:30-19:45,60.68,0.000000,142.544348,0.000000,135.615760,31.085871,40.727690,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,18.903147,0.000000,38.738001,337.214542,19.325969,568.684460,47.398209,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,10.667952,15.271452,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,35.312606,19.132353,0,0,0,0,0

80,19:45-20:00,56.82,0.000000,142.544348,0.000000,135.615760,31.085871,40.727690,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,18.903147,0.000000,38.738001,337.214542,19.325969,568.684460,47.398209,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,10.667952,15.271452,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,35.312606,19.132353,0,0,0,0,0

81,20:00-20:15,50.05,0.000000,142.544348,0.000000,135.615760,31.085871,40.727690,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,2.125860,0.000000,38.738001,337.214542,19.325969,592.841960,47.398209,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,10.667952,15.271452,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,35.312606,19.132353,0,0,0,0,0

82,20:15-20:30,46.19,0.000000,142.544348,0.000000,135.615760,31.085871,40.727690,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,0.000000,0.000000,38.738001,337.214542,19.325969,592.841960,31.554523,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,46.938989,15.271452,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,35.312606,19.132353,0,0,0,0,0

83,20:30-20:45,42.03,0.000000,142.544348,0.000000,135.615760,31.085871,40.727690,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,0.000000,0.000000,38.738001,337.214542,19.325969,592.841960,4.920400,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,46.938989,15.271452,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,35.312606,19.132353,0,0,0,0,0

84,20:45-21:00,39.23,0.000000,142.544348,0.000000,109.810332,31.085871,27.099884,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,0.000000,0.000000,38.738001,337.214542,19.325969,592.841960,3.075250,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,17.068723,10.201577,0.000000,119.498093,0.000000,58.441824,9.749001,0.000000,0.000000,17.615456,19.132353,0,0,0,0,0

85,21:00-21:15,35.46,0.000000,142.544348,0.000000,109.810332,31.085871,27.099884,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,0.000000,0.000000,38.738001,337.214542,19.325969,616.999460,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,14.935133,10.201577,0.000000,119.498093,0.000000,58.441824,9.749001,0.000000,0.000000,17.615456,19.132353,0,0,0,0,0

86,21:15-21:30,32.37,0.000000,142.544348,0.000000,109.810332,31.085871,27.099884,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,0.000000,0.000000,38.738001,337.214542,19.325969,616.999460,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,14.935133,10.201577,0.000000,119.498093,0.000000,58.441824,9.749001,0.000000,0.000000,17.615456,19.132353,0,0,0,0,0

87,21:30-21:45,30.82,0.000000,142.544348,0.000000,109.810332,31.085871,27.099884,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,0.000000,0.000000,38.738001,337.214542,19.325969,616.999460,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,14.935133,10.201577,0.000000,119.498093,0.000000,58.441824,9.749001,0.000000,0.000000,17.615456,19.132353,0,0,0,0,0

88,21:45-22:00,29.96,0.000000,142.544348,0.000000,135.615760,31.085871,40.727690,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,2.125860,0.000000,38.738001,337.214542,19.325969,616.999460,0.000000,0.000000,25.137811,56.006651,19.055436,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,14.935133,10.201577,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,35.312606,19.132353,0,0,0,0,0

89,22:00-22:15,28.89,0.000000,142.544348,0.000000,135.615760,31.085871,40.727690,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,18.903147,0.000000,38.738001,337.214542,19.325969,616.999460,0.000000,0.000000,25.137811,56.006651,19.055436,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,14.935133,10.201577,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,35.312606,19.132353,0,0,0,0,0

90,22:15-22:30,26.96,0.000000,142.544348,0.000000,135.615760,31.085871,40.727690,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,18.903147,0.000000,38.738001,337.214542,19.325969,616.999460,0.000000,0.000000,25.137811,56.006651,19.055436,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,14.935133,10.201577,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,35.312606,19.132353,0,0,0,0,0

91,22:30-22:45,26.09,0.000000,142.544348,0.000000,135.615760,31.085871,40.727690,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,18.903147,0.000000,38.738001,337.214542,19.325969,616.999460,0.000000,0.000000,25.137811,56.006651,19.055436,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,14.935133,10.201577,0.000000,119.498093,0.000000,60.146377,9.749001,0.000000,0.000000,35.312606,19.132353,0,0,0,0,0

92,22:45-23:00,24.16,0.000000,142.544348,0.000000,135.615760,31.085871,40.727690,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,18.903147,0.000000,38.738001,337.214542,19.325969,616.999460,0.000000,0.000000,25.137811,56.006651,19.055436,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,28.083391,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,14.935133,10.201577,0.000000,119.498093,0.000000,58.441824,9.749001,0.000000,0.000000,35.312606,19.132353,0,0,0,0,0

93,23:00-23:15,22.42,0.000000,142.544348,0.000000,109.810332,31.085871,27.099884,38.178629,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,2.125860,0.000000,38.738001,337.214542,19.325969,616.999460,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,18.703394,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,17.068723,10.201577,0.000000,119.498093,0.000000,58.441824,9.749001,0.000000,0.000000,26.484455,19.132353,0,0,0,0,0

94,23:15-23:30,20.78,0.000000,142.544348,0.000000,109.810332,31.085871,11.450655,25.452419,0.000000,40.961554,11.015421,17.045532,0.000000,47.770544,0.000000,0.000000,38.738001,337.214542,19.325969,616.999460,0.000000,0.000000,25.137811,56.006651,8.574946,0.000000,0.757898,0.000000,38.700315,0.000000,0.000000,99.649688,0.000000,14.697810,9.351697,0.000000,69.573600,416.626623,11.759388,0.000000,0.000000,17.068723,5.023504,0.000000,119.498093,0.000000,58.441824,9.749001,0.000000,0.000000,17.615456,19.132353,0,0,0,0,0

