Block,Time,SEWA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,URI,SALAL,RAPPB,RAPPC,RIHAND2,RIHAND3,BSIUL,CHAMERA1,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DHAULIGNGA,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
17,04:00-04:15,15.804048,139.3125,11.7852,0,19.414,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.41554,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,42,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,416.25

18,04:15-04:30,15.804048,139.3125,11.7852,0,19.414,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.41554,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,42,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,416.25

19,04:30-04:45,15.804048,139.3125,11.7852,0,19.414,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.41554,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,42,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,104.9,30.35,416.25

20,04:45-05:00,15.804048,139.3125,11.7852,0,19.414,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.41554,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,42,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,110.145,30.35,416.25

21,05:00-05:15,15.804048,139.3125,11.7852,0,19.414,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.41554,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,42,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,110.145,29.743,416.25

22,05:15-05:30,15.804048,139.3125,11.7852,0,19.414,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,42,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,115.39,29.743,416.25

23,05:30-05:45,15.804048,139.3125,11.7852,0,19.414,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,42,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,115.39,29.743,416.25

24,05:45-06:00,15.804048,139.3125,11.7852,0,19.414,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,42,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,120.635,29.743,416.25

25,06:00-06:15,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.95,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,120.635,29.743,417.375

26,06:15-06:30,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.897383,26.39091,0,0,51.888,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.95,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,125.88,29.743,417.375

27,06:30-06:45,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.897383,26.39091,0,0,51.888,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.95,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,125.88,29.743,417.375

28,06:45-07:00,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.95,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,125.88,29.743,417.375

29,07:00-07:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.95,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,125.88,29.743,417.375

30,07:15-07:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.95,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,125.88,29.743,417.375

31,07:30-07:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.95,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,29.743,417.375

32,07:45:08:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.8,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.95,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,29.743,417.375

33,08:00-08:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,24.2136,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.6614,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.425,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,29.743,417.375

34,08:15-08:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,24.2136,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.6614,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.425,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,29.743,417.375

35,08:30-08:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,24.2136,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.6614,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.425,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

36,08:45:09:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,24.2136,26.39091,0,0,47.472,84.245,0,50.76,118.125,123.665624,19.6614,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.425,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

37,09:00:09:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,24.2136,26.39091,0,0,46.368,84.245,0,50.76,118.125,123.665624,19.6614,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.425,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,29.743,418.77

38,09:15-09:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,24.2136,26.39091,0,0,46.368,84.245,0,50.76,118.125,123.665624,19.6614,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.425,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,29.743,418.77

39,09:30-09:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0,46.368,84.245,0,50.76,118.125,123.665624,19.6614,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.425,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,29.743,418.77

40,09:45-10:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0,46.368,84.245,0,50.76,118.125,123.665624,19.6614,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.425,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,29.743,418.77

41,10:00-10:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0,46.368,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.425,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

42,10:15-10:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0,46.368,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.425,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

43,10:30-10:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0,46.368,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.425,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

44,10:45-11:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0,51.888,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,40.425,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

45,11:00-11:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,32.41932,26.39091,0,0,51.888,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

46,11:15-11:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,32.41932,26.39091,0,0,46.368,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

47,11:30-11:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,32.41932,26.39091,0,0,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

48,11:45-12:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,32.41932,26.39091,0,0,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

49,12:00-12:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,32.41932,26.39091,0,0,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

50,12:15-12:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,32.41932,26.39091,0,0,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,10.96,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

51,12:30-12:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,32.41932,26.39091,0,0,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

52,12:45-13:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,32.41932,26.39091,0,0,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

53,13:00-13:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

54,13:15-13:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

55,13:30-13:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

