Block,Time,UNCHAHAR2,AURY_GF,AURY_LF,TANDA2,AURY_RF,RAPPB,DADRI_RF,DULHASTI,CHAMERA2,TANAKPUR,KOTESHWR,DADRT2,RIHAND2,ANTA_RF,UNCHAHAR3,RIHAND1,SALAL,DHAULIGNGA,URI,CHAMERA3,KHSTPP-II,MOUDA,KHARGONE-I,SEWA2,GANDHAR-RLNG,RIHAND3,VSTPS II,GADARWARA-I,SIPAT II,JHAJJAR,NJPC,GANDHAR-APM,SIMHST2,KAWAS-APM,ANTA_CRF,NAPP,SINGRAULI_HYDRO,CHAMERA1,URI2,KISHANGANGA,KHSTPP-I,TALA,KAWAS-zLIQ,UNCHAHAR4,KAWAS-NAPM,SINGRAULI,FSTPP I & II,VSTPS I,KGSU3AND4,NLCIIST2,VALLURNTECL,NNTPP,TALST2,AURY_CRF,MOUDA_II,NLCIIST1,NTPL,NLCTS2EXP,SASAN,GANDHAR-NAPM,VSTPS V,PARBATI3,RAPPC,ANTA_GF,BRBCL,SOLAPUR,KAWAS-ComGas,ANTA_LF,BSIUL,VSTPS IV,KSTPS I&II,TAPS-II,DADRI_GF,RAMPUR,LARA-I,VSTPS III,KAWAS-RLNG,KSTPS7,UNCHAHAR1,SIPAT I,KUDGI,MAPS,KGSU1AND2,DADRI_LF,TEHRI,KOLDAM,RSTPSU7,NLCEXP,KKNP,RSTPSU1TO6,GANDHAR-ComGas,KAPS,DADRI_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,41.686751,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,0.000000,3.776663,0.494210,8.812865,349.872791,118.083735,0.000000,8.659330,92.484511,80.693928,40.339977,46.851552,10.759192,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,346.450908,98.562419,0.000000,1.78,0.000000,0.000000,46.054107,1.077265,0.000000,29.698685,4.075258,40.103428,0.000000,0.000000,0.985801,0.000000,141.984045,17.329991,2.304868,2.10,1.50,0.00,0.10,0.00,0.000000,3.363787,0.76,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.625305,2.570658,2.844264,1.313349,0.000000,3.027445,4.078779,1.877149,0.000000,1.285329,11.064615,3.393268,0.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

28,06:45-07:00,35.258578,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,0.000000,14.804518,0.494210,8.812865,349.878261,118.083735,0.000000,8.659330,92.484511,80.693928,40.339977,46.851552,10.759192,129.304115,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,346.450908,98.562419,0.000000,1.78,0.000000,0.000000,46.054107,1.077265,0.000000,29.698685,4.075258,27.312711,0.000000,0.000000,0.985801,0.000000,141.984045,14.106198,2.304868,2.10,1.50,0.00,0.10,0.00,0.000000,3.363787,0.95,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.884910,2.570658,2.844264,1.313349,0.000000,3.027445,4.078779,1.877149,0.000000,1.285329,11.064615,3.393268,0.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

29,07:00-07:15,28.897481,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,14.804518,0.494210,0.000000,350.370422,118.083735,0.000000,8.659330,92.484511,80.693928,40.339977,46.851552,10.759192,99.082313,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,346.450908,72.624940,0.000000,1.78,0.000000,0.000000,46.054107,1.077265,0.000000,29.698685,4.075258,27.312711,0.000000,0.000000,0.985801,0.000000,141.984045,14.106198,2.294531,2.10,1.48,3.44,0.09,2.92,0.000000,3.363787,0.99,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.884910,2.570658,2.844264,1.313349,0.000000,2.239167,4.078779,1.877149,0.000000,1.285329,9.948933,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

30,07:15-07:30,28.897481,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,36.478524,14.804518,0.617762,0.000000,350.363235,118.083735,0.000000,8.659330,92.484511,80.693928,20.169989,46.851552,10.759192,99.082313,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,46.687462,0.000000,1.78,0.000000,0.000000,46.054107,1.077265,0.000000,29.698685,4.075258,27.312711,0.000000,0.000000,0.985801,0.000000,141.984045,14.106198,2.294531,2.10,1.48,3.44,0.09,2.92,0.000000,3.363787,0.99,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.884910,2.570658,2.844264,1.313349,0.000000,1.439464,4.078779,1.877149,0.000000,1.285329,9.948933,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

31,07:30-07:45,28.897481,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,14.804518,0.741315,0.000000,363.358299,118.083735,0.000000,13.081991,92.484511,80.693928,20.169989,46.851552,10.759192,99.082313,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,25.937479,0.000000,1.78,0.000000,0.000000,46.054107,1.077265,13.486604,29.698685,4.075258,27.312711,0.000000,0.000000,1.176432,0.000000,141.984045,14.106198,2.294531,2.10,1.48,3.44,0.09,2.84,0.000000,3.363787,0.99,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.884910,2.570658,2.844264,1.313349,0.000000,0.799703,4.078779,1.877149,0.000000,1.285329,11.259877,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

32,07:45:08:00,24.978027,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,14.804518,0.741315,0.000000,363.357340,118.083735,0.000000,13.081991,92.484511,47.071458,10.084994,46.851552,21.518384,99.082313,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,20.749983,0.000000,1.78,0.000000,0.000000,46.054107,1.077265,27.049402,29.698685,4.075258,27.312711,0.000000,0.000000,1.176432,0.000000,141.984045,14.106198,2.294531,2.10,1.48,3.44,0.09,2.84,0.000000,3.363787,0.99,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.884910,2.570658,2.844264,1.313349,0.000000,0.639762,4.078779,1.877149,0.000000,1.285329,11.259877,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

33,08:00-08:15,23.718116,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,14.804518,5.930518,0.000000,363.358299,118.083735,0.000000,13.081991,92.484511,34.743219,0.000000,46.851552,21.518384,99.082313,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,340.410458,20.749983,0.000000,1.78,0.000000,0.000000,46.054107,1.077265,27.049402,35.210761,4.075258,24.193975,0.000000,0.000000,1.176432,0.000000,141.984045,14.106198,2.284195,2.10,1.48,3.44,0.09,2.84,0.000000,3.363787,0.99,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.884910,2.570658,2.844264,1.313349,0.000000,0.639762,4.078779,1.877149,0.000000,1.285329,11.259877,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

34,08:15-08:30,23.718116,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,5.930518,0.000000,363.357340,118.083735,0.000000,13.081991,92.484511,34.743219,0.000000,46.851552,21.518384,99.082313,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,340.410458,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.077265,27.049402,35.210761,4.075258,21.775227,0.000000,0.000000,1.176432,0.000000,141.984045,14.106198,2.284195,2.10,1.48,3.44,0.09,2.84,0.000000,3.363787,0.99,3.65,0.00,336.586388,0.000000,1.271619,4.245892,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.884910,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.259877,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

35,08:30-08:45,23.718116,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,5.930518,0.000000,363.358299,118.083735,0.000000,13.081991,92.484511,34.743219,0.000000,46.851552,21.518384,99.082313,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,340.410458,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.077265,27.049402,29.698685,4.075258,21.775227,0.000000,0.000000,1.176432,0.000000,141.984045,14.106198,2.284195,2.10,1.48,3.44,0.09,2.86,0.000000,3.363787,0.99,3.65,0.00,336.586388,0.000000,1.271619,18.398866,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.731400,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,10.866187,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

36,08:45:09:00,18.382613,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,5.930518,0.000000,363.357340,118.083735,0.000000,13.081991,92.484511,34.743219,0.000000,51.110784,21.518384,53.047500,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,340.410458,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.077265,27.049402,29.698685,4.075258,14.293890,0.000000,0.000000,1.176432,0.000000,141.984045,6.683985,2.284195,2.10,1.48,3.44,0.09,2.87,0.000000,3.363787,0.99,3.65,0.00,336.586388,0.000000,1.271619,18.398866,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.731400,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,10.866187,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

37,09:00:09:15,16.967544,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,5.930518,0.000000,362.732324,118.083735,0.000000,13.017875,92.484511,34.743219,0.000000,51.110784,21.518384,53.047500,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,27.049402,29.698685,4.075258,14.293890,0.000000,0.000000,1.211635,0.000000,141.984045,6.683985,2.284195,2.10,1.48,3.44,0.09,2.87,0.000000,3.363787,0.99,3.65,0.00,336.586388,0.000000,1.271619,18.398866,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.731400,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,10.866187,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

38,09:15-09:30,16.967544,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,6.177622,0.000000,362.731153,118.083735,0.000000,13.017875,92.484511,34.743219,0.000000,46.851552,21.518384,77.160000,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,27.049402,29.698685,4.075258,14.293890,0.000000,0.000000,1.211635,0.000000,141.984045,6.683985,2.284195,2.10,1.48,3.44,0.09,2.87,0.000000,3.363787,0.99,3.65,0.00,336.586388,0.000000,1.271619,18.398866,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,10.866187,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

39,09:30-09:45,16.967544,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,36.478524,29.760103,0.000000,0.000000,362.732324,118.083735,0.000000,13.017875,92.484511,34.743219,0.000000,46.851552,21.518384,96.248227,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,27.049402,30.441153,4.075258,14.293890,0.000000,0.000000,1.211635,0.000000,127.999460,6.683985,2.284195,2.10,1.48,3.44,0.10,2.87,0.000000,3.363787,0.99,3.65,0.00,336.586388,0.000000,1.271619,18.398866,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,10.866187,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

40,09:45-10:00,16.967544,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,36.478524,14.804518,0.000000,0.000000,362.731153,118.083735,0.000000,13.017875,92.484511,34.743219,0.000000,46.851552,10.759192,96.248227,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,27.049402,30.441153,4.075258,14.293890,0.000000,0.000000,1.211635,0.000000,126.891074,6.683985,2.284195,2.10,1.50,3.44,0.11,2.87,0.000000,3.363787,1.01,3.65,0.00,336.586388,0.000000,1.271619,18.398866,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,10.866187,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

41,10:00-10:15,16.967544,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,36.478524,14.804518,0.000000,0.000000,362.732324,118.083735,0.000000,13.017875,92.484511,23.535729,0.000000,46.851552,10.759192,96.248227,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,12.191280,30.441153,4.075258,14.293890,0.000000,0.000000,1.176432,0.000000,126.891074,6.683985,2.284195,2.10,1.50,3.44,0.12,2.87,0.000000,3.363787,1.01,3.65,0.00,336.586388,0.000000,1.271619,4.245892,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,10.203772,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

42,10:15-10:30,16.967544,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,36.478524,14.804518,0.000000,0.000000,362.731153,118.083735,0.000000,13.017875,92.484511,23.535729,0.000000,46.851552,0.000000,96.248227,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,14.293890,0.000000,0.000000,1.176432,0.000000,126.891074,6.683985,2.284195,2.10,1.53,3.44,0.13,2.87,0.000000,3.363787,1.04,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,10.203772,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

43,10:30-10:45,16.967544,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,36.478524,14.804518,0.000000,0.000000,362.730802,118.083735,0.000000,13.017875,92.484511,23.535729,0.000000,46.851552,0.000000,96.248227,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,14.293890,0.000000,0.000000,1.176432,0.000000,126.891074,6.683985,2.284195,2.10,1.53,3.44,0.14,2.87,0.000000,3.363787,1.05,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,10.203772,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

44,10:45-11:00,16.967544,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,36.478524,14.804518,0.000000,0.000000,362.729688,118.083735,0.000000,13.017875,92.484511,23.535729,0.000000,46.851552,0.000000,96.248227,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,14.293890,0.000000,0.000000,1.176432,0.000000,126.891074,6.683985,2.284195,2.10,1.53,3.44,0.14,2.87,0.000000,3.363787,1.05,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,10.203772,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

45,11:00-11:15,16.967544,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,0.000000,0.000000,0.000000,362.730802,118.083735,0.000000,13.017875,92.484511,23.535729,0.000000,12.777696,0.000000,48.225000,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,35.210761,4.075258,14.293890,0.000000,0.000000,1.176432,0.000000,126.891074,6.683985,2.284195,2.10,1.53,3.44,0.14,2.87,0.000000,3.363787,1.05,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,10.203772,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

46,11:15-11:30,16.967544,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,0.000000,0.000000,0.000000,362.729688,118.083735,0.000000,13.017875,92.484511,23.535729,0.000000,12.777696,0.000000,48.225000,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,35.210761,4.075258,14.293890,0.000000,0.000000,1.176432,0.000000,126.891074,6.683985,2.284195,2.10,1.53,3.44,0.15,2.87,0.000000,3.363787,1.05,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,10.203772,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

47,11:30-11:45,20.729700,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,0.000000,0.000000,0.000000,363.357051,118.083735,0.000000,13.081991,92.484511,23.535729,0.000000,12.777696,0.000000,48.225000,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,14.293890,0.000000,0.000000,1.176432,0.000000,126.891074,6.683985,2.284195,2.10,1.53,3.44,0.15,2.87,0.000000,3.363787,1.05,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.126486,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

48,11:45-12:00,20.729700,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,0.000000,0.000000,0.000000,363.356140,118.083735,0.000000,13.081991,92.484511,23.535729,0.000000,12.777696,0.000000,48.225000,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,337.770408,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,14.293890,0.000000,0.000000,1.176432,0.000000,126.891074,6.683985,2.284195,2.10,1.53,3.44,0.15,2.87,0.000000,3.363787,1.05,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.126486,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

49,12:00-12:15,26.575833,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,0.000000,0.000000,0.000000,363.357051,118.083735,0.000000,13.496925,92.484511,23.535729,0.000000,38.333088,0.000000,96.248227,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,23.938890,0.000000,0.000000,1.660290,0.000000,127.651671,12.571872,2.284195,2.10,1.53,3.44,0.16,2.87,0.000000,3.363787,1.05,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.423935,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

50,12:15-12:30,26.575833,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,0.000000,0.000000,0.000000,363.356140,118.083735,0.000000,13.496925,92.484511,23.535729,0.000000,38.333088,0.000000,96.248227,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,27.084993,0.000000,0.000000,1.660290,0.000000,127.651671,12.571872,2.284195,2.10,1.53,3.44,0.16,2.87,0.000000,3.363787,1.05,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.423935,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.67,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

51,12:30-12:45,20.970260,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,0.000000,0.000000,0.000000,363.377530,118.083735,0.000000,13.496925,92.484511,23.535729,0.000000,38.333088,0.000000,48.225000,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,35.210761,4.075258,14.293890,0.000000,0.000000,1.660290,0.000000,127.651671,6.683985,2.284195,2.10,1.53,3.44,0.17,2.87,0.000000,3.363787,1.05,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.423935,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

52,12:45-13:00,20.970260,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,0.000000,0.000000,0.000000,363.376623,118.083735,0.000000,13.496925,92.484511,23.535729,0.000000,38.333088,0.000000,48.225000,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,35.210761,4.075258,14.293890,0.000000,0.000000,1.660290,0.000000,127.651671,6.683985,2.284195,2.10,1.49,3.44,0.18,2.87,0.000000,3.363787,1.00,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.423935,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

53,13:00-13:15,20.970260,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,0.000000,0.000000,8.812865,363.377530,118.083735,0.000000,13.496925,92.484511,12.328239,0.000000,46.851552,0.000000,48.225000,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,14.293890,0.000000,0.000000,1.660290,0.000000,127.651671,6.683985,2.284195,2.10,1.49,3.44,0.20,2.87,0.000000,3.363787,1.00,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.423935,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.77,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

54,13:15-13:30,20.970260,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,3.776663,0.000000,8.812865,363.376623,118.083735,0.000000,13.496925,92.484511,12.328239,0.000000,46.851552,10.759192,48.225000,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,14.293890,0.000000,0.000000,1.660290,0.000000,127.651671,6.683985,2.284195,2.10,1.49,3.44,0.21,2.87,0.000000,3.363787,1.00,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.423935,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.77,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

