Block,Time,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/25122043/GNA_MEJA_DELHI,L_NR_2019_19,WR/01102023/31032046/L_NR_2020_05,NR/01102023/02122045/L_NR_2021_13,NR/30092023/26122029/SH-06,WR/01102023/16072048/L_NR_2022_08,NR/01102023/02012046/L_NR_2021_17,NR/01102023/22052037/LT-59,WR/01102023/29112042/L_NR_2019_05,NR/01062024/30062024/R2,WR/01102023/01102023/L_NR_2022_09,NR/01062024/30062024/APPCPL/180/F25/GNA/12300,NR/30062024/30062024/IEX_240629_01348_1,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/20062024/30062024/1000011400-GOHP-BRPL(DISCOM),NR/01102023/15082037/GNA_NR_2012_01,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01062024/30062024/1000011017-PPGCL-BRPL,NR/01062024/30062024/NDMC/D-46/EE(Power)/2024,NR/01102023/19072037/LT-05,WR/01102023/30052048/L_NR_2022_10,NR/01102023/25072045/L_NR_2021_15,NR/01102023/06022042/L_NR_2012_07,NR/01102023/31052040/LT-31,SR/01102023/07102043/L_NR_2018_61,NR/26072023/25122043/L_NR_2023_10,NR/01102023/05012040/L_NR_2020_02,NR/16062024/30062024/1000011196-KWHPS-BRPL(DISCOM),NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/31102037/L_NR_2019_11,WR/01102023/24112044/L_NR_2020_07,NR/01102023/06022042/L_NR_2012_02,NR/30092023/31122025/SH-07,NR/01062024/30062024/1000011034-ACBL-BRPL,NR/01062024/30062024/IIPL/(JPL(TM)-BRPL)/BRPLT-169/24-25/1,NR/01102023/30042040/GNA_LT_35,NR/01042024/31072024/LT_MEJA_DELHI,NR/01062024/30062024/IEPL01,NR/01102023/23072042/L_NR_2012_04,NR/01062024/30062024/8588/OAN/GMRETL/GPHHPPL-BRPL,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/30042040/GNA_LT_36,NR/01062024/30062024/JPL-BRPL(PTC)GNA,WR/01102023/01102023/L_NR_2020_06,NR/01062024/30062024/1000011195-SIEL-BRPL(DISCOM),NR/01102023/13082046/L_NR_2021_12,NR/22102023/11042047/L_NR_2021_17,NR/26072023/31072042/L_NR_2023_07,NR/01102023/14082046/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_16
52,12:45-13:00,30.280000,0.000000,77.630448,40.5,44.17,25.960000,22.66,0,9.700000,31.34,0.000000,31.33,0.000000,0.000000,31.33,0.000000,53.060000,16.570000,24.120000,21.750000,66.180000,31.33,45.5,57.590000,15.030000,9.61,81,6.770000,0.000000,150.020000,10.360000,13.5,108.820000,25.960000,0.000000,0.000000,15.030000,1.930000,0.000000,0.000000,0.000000,32.34,15.410000,0.000000,13.5,0.000000,220.83,45,189,0,89.36,95

53,13:00-13:15,30.780000,0.000000,79.433088,58.5,46.67,25.960000,21.66,0,10.400000,31.34,0.000000,31.33,0.000000,0.000000,31.33,0.000000,53.060000,13.170000,24.120000,21.750000,70.340000,31.33,45.5,57.590000,15.030000,10.01,81,6.770000,0.000000,150.020000,10.360000,19.5,108.820000,25.960000,0.000000,0.000000,15.030000,1.930000,0.000000,0.000000,0.000000,32.34,15.410000,0.000000,19.5,0.000000,233.33,45,189,0,89.25,93

54,13:15-13:30,31.290000,0.000000,79.764384,57.5,46.67,25.960000,20,0,10.400000,31.34,0.000000,32.67,0.000000,0.000000,31.33,0.000000,53.060000,13.170000,24.120000,21.750000,70.340000,32.67,45.5,57.590000,15.030000,11.61,81,6.770000,0.000000,150.020000,10.360000,19.17,108.820000,25.960000,0.000000,0.000000,15.030000,1.930000,0.000000,0.000000,0.000000,32.34,15.410000,0.000000,19.16,0.000000,233.33,44,189,0,89.25,93

55,13:30-13:45,31.290000,0.000000,74.463648,56.5,46.67,25.960000,19.34,0,10.400000,31.34,0.000000,34,0.000000,0.000000,31.33,0.000000,53.060000,13.170000,24.120000,21.750000,70.340000,34,43,57.590000,15.030000,14,76,6.770000,0.000000,150.020000,10.360000,18.83,108.820000,25.960000,0.000000,0.000000,15.030000,1.930000,0.000000,0.000000,0.000000,32.34,15.410000,0.000000,18.84,0.000000,233.33,41,179,0,89.15,87

56,13:45-14:00,31.290000,0.000000,67.067952,54,46.67,25.960000,18.34,0,10.400000,31.34,0.000000,34.33,0.000000,0.000000,31.33,0.000000,53.060000,13.170000,24.120000,21.750000,70.340000,34.33,43,57.590000,15.030000,15,76,6.770000,0.000000,150.020000,10.360000,18,108.820000,25.960000,0.000000,0.000000,15.030000,1.930000,0.000000,0.000000,0.000000,32.34,15.410000,0.000000,18,0.000000,233.33,41,179,0,89.2,87

57,14:00-14:15,31.290000,0.000000,59.565072,53.5,45.46,25.960000,17.34,0,10.400000,31.34,0.000000,35,0.000000,0.000000,31.33,0.000000,53.060000,13.170000,24.120000,21.750000,66.180000,35,41.5,57.590000,14.910000,24.01,75,6.910000,0.000000,192.940000,10.590000,17.83,108.820000,25.960000,0.000000,0.000000,14.910000,1.930000,0.000000,0.000000,0.000000,32.34,15.280000,0.000000,17.84,0.000000,227.28,40,175,0,89.06,85

58,14:15-14:30,31.290000,0.000000,53.93304,53,45.01,25.960000,19.66,0,10.400000,31.34,0.000000,36,0.000000,0.000000,31.33,0.000000,53.060000,13.170000,24.120000,21.750000,66.180000,36,40.5,57.590000,14.520000,24.41,72,6.910000,0.000000,231.530000,10.590000,17.67,108.820000,25.960000,0.000000,0.000000,14.520000,1.930000,0.000000,0.000000,0.000000,32.34,14.880000,0.000000,17.66,0.000000,225.07,40,168,0,88.71,83

59,14:30-14:45,31.290000,0.000000,51.30216,54.5,44.3,25.960000,21,0,10.400000,31.34,0.000000,36.67,0.000000,0.000000,31.33,0.000000,53.060000,13.170000,24.120000,21.750000,66.180000,36.67,39.5,57.590000,13.580000,37.02,70,6.910000,0.000000,272.770000,10.590000,18.17,108.820000,25.960000,0.000000,0.000000,13.580000,1.930000,0.000000,0.000000,0.000000,32.34,13.910000,0.000000,18.16,0.000000,221.52,38,165,0,80.11,80

60,14:45-15:00,31.290000,0.000000,48.564096,56,42.95,25.960000,21.66,0,10.400000,31.34,0.000000,35,0.000000,0.000000,31.33,0.000000,53.060000,13.170000,24.120000,21.750000,66.180000,35,39.5,57.590000,12.910000,38.01,67,6.910000,0.000000,272.770000,10.590000,18.67,137.760000,25.960000,0.000000,0.000000,12.910000,7.660000,0.000000,0.000000,0.000000,32.34,13.230000,0.000000,18.66,0.000000,214.73,37,158,0,78.45,76

61,15:00-15:15,29.270000,0.000000,45.173184,58,40.45,25.960000,23.34,0,10.400000,31.34,0.000000,35,0.000000,0.000000,31.33,0.000000,51.190000,16.670000,24.120000,21.750000,66.180000,35,36.5,57.590000,12.220000,40.01,64,7.050000,0.000000,272.770000,10.590000,19.33,176.190000,25.960000,0.000000,0.000000,12.220000,3.860000,0.000000,0.000000,0.000000,32.34,12.530000,0.000000,19.34,0.000000,202.28,35,151,0,75.1,72

62,15:15-15:30,29.270000,0.000000,42.444864,60,37.94,25.960000,24,0,10.400000,31.34,0.000000,35.33,0.000000,0.000000,31.33,0.000000,53.060000,16.670000,24.120000,21.750000,66.180000,35.33,34.5,57.590000,11.720000,40.01,60,7.050000,0.000000,272.770000,10.590000,20,206.010000,25.960000,0.000000,0.000000,11.720000,3.860000,0.000000,0.000000,0.000000,32.34,12.000000,0.000000,20,0.000000,189.7,32,140,0,70.7,68

63,15:30-15:45,29.270000,0.000000,40.48632,64,35.4,25.960000,29.34,0,10.400000,31.34,0.000000,46,0.000000,0.000000,31.33,0.000000,53.060000,16.670000,24.120000,21.750000,66.180000,46,31,57.590000,10.800000,32.42,58,7.050000,0.000000,272.770000,10.590000,21.33,206.010000,25.960000,0.000000,0.000000,10.800000,3.860000,0.000000,0.000000,0.000000,32.34,11.070000,0.000000,21.34,0.000000,176.98,30,137,0,65.94,63

64,15:45-16:00,29.270000,0.000000,38.323152,69,32.83,25.960000,28.66,0,10.400000,31.5,0.000000,46.67,0.000000,0.000000,31.5,0.000000,53.060000,16.670000,24.120000,21.750000,66.180000,46.67,30,57.590000,10.280000,32.62,54,7.050000,0.000000,272.770000,10.590000,23,206.010000,25.960000,0.000000,0.000000,10.280000,3.860000,0.000000,0.000000,0.000000,32.5,10.530000,0.000000,23,0.000000,164.17,27,126,0,60.95,58

65,16:00-16:15,29.270000,0.000000,35.85792,75,30.21,25.960000,28.34,0,10.400000,31.5,0.000000,47.33,0.000000,0.000000,31.5,0.000000,53.060000,17.040000,24.120000,21.750000,66.180000,47.33,27,57.590000,9.230000,33.02,49,7.420000,0.000000,272.770000,10.590000,25,261.920000,25.960000,0.000000,0.000000,9.230000,3.860000,38.590000,0.000000,0.000000,32.5,9.460000,0.000000,25,0.000000,151.06,27,116,0,55.74,56

66,16:15-16:30,30.280000,0.000000,33.090624,80,27.55,25.960000,28,0,10.400000,31.5,0.000000,48,0.000000,0.000000,31.5,0.000000,53.060000,17.040000,24.120000,21.750000,66.180000,48,25,57.590000,8.380000,33.82,45,7.420000,0.000000,272.770000,10.590000,26.67,261.920000,25.960000,0.000000,0.000000,8.380000,3.860000,38.590000,0.000000,0.000000,32.5,8.590000,0.000000,26.66,0.000000,137.77,24,105,0,50.25,49

67,16:30-16:45,30.280000,0.000000,31.200288,81.5,24.88,25.960000,32.34,0,10.400000,31.5,0.000000,40,0.000000,0.000000,31.5,0.000000,53.060000,17.040000,24.120000,21.750000,66.180000,40,23,57.590000,7.550000,34.82,39,7.420000,0.000000,272.770000,10.590000,27.17,261.920000,25.960000,0.000000,0.000000,7.550000,3.860000,38.590000,0.000000,0.000000,32.5,7.750000,0.000000,27.16,0.000000,124.43,21,91,0,44.5,44

68,16:45-17:00,30.280000,0.000000,26.40624,81,22.22,25.960000,31.66,0,10.400000,30.99,0.000000,41.67,0.000000,0.000000,28.7,0.000000,53.060000,17.040000,24.120000,21.750000,66.180000,41.67,18,57.590000,6.550000,34.82,33,7.420000,0.000000,272.770000,10.590000,27,261.920000,25.960000,0.000000,0.000000,6.550000,3.860000,38.590000,0.000000,0.000000,33,6.710000,0.000000,27,0.000000,111.1,18,77,0,38.09,37

69,17:00-17:15,30.780000,0.000000,21.865536,81,19.46,25.960000,31,0,10.400000,24.4,0.000000,43.33,0.000000,0.000000,19.8,0.000000,53.060000,17.320000,24.120000,21.750000,70.340000,43.33,15,57.590000,5.580000,37.02,28,7.930000,0.000000,272.770000,10.590000,27,261.920000,25.960000,0.000000,0.000000,5.580000,3.860000,38.590000,0.000000,0.000000,33,5.710000,0.000000,27,0.000000,97.28,14,67,0,31.6,30

70,17:15-17:30,31.290000,0.000000,17.626896,81.5,16.68,25.960000,30.66,0,10.400000,17.91,0.000000,45,0.000000,0.000000,9.9,0.000000,53.060000,17.320000,24.120000,21.750000,70.340000,45,12,57.590000,4.680000,39.21,24,7.930000,0.000000,272.770000,10.590000,27.17,261.920000,25.960000,0.000000,0.000000,4.680000,3.860000,38.590000,0.000000,0.000000,23.99,4.790000,0.000000,27.16,0.000000,83.42,11,56,0,25.62,23

71,17:30-17:45,31.290000,0.000000,14.167776,82,13.93,25.960000,30.34,0,10.400000,11.81,0.000000,48.33,0.000000,0.000000,3,0.000000,53.060000,17.320000,24.120000,21.750000,70.340000,48.33,9,57.590000,3.790000,41.01,15,7.930000,0.000000,272.770000,10.590000,27.33,261.920000,25.960000,0.000000,0.000000,3.790000,3.860000,38.590000,0.000000,0.000000,17.24,3.890000,0.000000,27.34,0.000000,69.63,8,35,0,19.67,17

72,17:45-18:00,30.780000,0.000000,10.91328,82.5,11.18,25.960000,30,0,10.400000,7.55,0.000000,50.67,0.000000,0.000000,0,0.000000,53.060000,17.320000,24.120000,21.750000,70.340000,50.67,5,57.590000,2.910000,41.01,7,7.930000,0.000000,272.770000,10.590000,27.5,261.920000,25.960000,0.000000,0.000000,2.910000,3.860000,38.590000,0.000000,0.000000,11.25,2.990000,0.000000,27.5,0.000000,55.9,6,18,0,13.91,12

73,18:00-18:15,30.780000,0.000000,8.0388,55,9.07,25.960000,24.66,0,10.400000,0,0.000000,34.33,0.000000,0.000000,0,0.000000,100.500000,17.770000,24.120000,21.750000,70.340000,34.33,3,57.590000,2.200000,34.02,4,8.540000,0.000000,272.770000,10.590000,18.33,261.920000,25.960000,0.000000,0.000000,2.200000,3.860000,38.590000,0.000000,0.000000,0,2.240000,0.000000,18.34,0.000000,45.35,5,11,0,8.78,10

74,18:15-18:30,30.780000,0.000000,5.349456,56,6.99,25.960000,24,0,10.400000,0,0.000000,34.67,0.000000,0.000000,0,0.000000,100.500000,17.770000,24.120000,21.750000,70.340000,34.67,3,57.590000,1.550000,34.42,3,8.540000,0.000000,272.770000,10.590000,18.67,261.920000,25.960000,0.000000,0.000000,1.550000,3.860000,38.590000,0.000000,0.000000,0,1.590000,0.000000,18.66,0.000000,34.98,3,7,0,4.75,7

75,18:30-18:45,31.290000,0.000000,2.718576,57,4.99,25.960000,14.66,0,10.400000,0,0.000000,31,0.000000,0.000000,0,0.000000,71.560000,17.770000,24.120000,21.750000,66.180000,31,3,57.590000,0.950000,30.42,1,8.540000,0.000000,272.770000,10.590000,19,261.920000,25.960000,0.000000,0.000000,0.950000,3.860000,38.590000,0.000000,0.000000,0,0.960000,0.000000,19,0.000000,24.96,2,4,0,2.06,3

76,18:45-19:00,30.780000,0.000000,0.721056,58,3.02,25.960000,15,0,10.400000,0,0.000000,31,0.000000,0.000000,0,0.000000,82.000000,17.770000,24.120000,21.750000,66.180000,31,3,57.590000,0.480000,31.02,0,8.540000,0.000000,272.770000,10.590000,19.33,261.920000,25.960000,0.000000,0.000000,0.480000,3.860000,38.590000,0.000000,0.000000,0,0.490000,0.000000,19.34,0.000000,15.11,1,1,0,0,1

77,19:00-19:15,30.780000,0.000000,0,33.5,2.21,25.600000,10.66,0,10.400000,0,0.000000,25.33,0.000000,0.000000,0,0.000000,54.020000,18.230000,17.140000,21.750000,66.180000,25.33,1,76.090000,0.080000,31.42,0,9.090000,0.000000,272.770000,10.590000,11.17,261.920000,25.600000,0.000000,0.000000,0.080000,3.860000,38.590000,0.000000,0.000000,0,0.080000,0.000000,11.16,0.000000,11.04,0,1,0,0,0

78,19:15-19:30,30.780000,0.000000,0,34.5,1.37,23.880000,11.34,0,10.400000,0,0.000000,26,0.000000,0.000000,0,0.000000,54.020000,18.230000,15.310000,21.750000,74.690000,26,0.5,76.090000,0.000000,32.02,0,9.090000,0.000000,272.770000,10.590000,11.5,261.920000,23.880000,0.000000,0.000000,0.000000,3.860000,38.590000,0.000000,0.000000,0,0.000000,0.000000,11.5,0.000000,6.88,0,0,0,0,0

79,19:30-19:45,30.780000,0.000000,0,35,0.68,23.880000,11.34,0,10.400000,0,0.000000,19,0.000000,0.000000,0,0.000000,82.960000,18.230000,15.310000,21.750000,83.200000,19,0,87.020000,0.000000,31.22,0,9.090000,0.000000,272.770000,10.590000,11.67,261.920000,23.880000,0.000000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,11.66,0.000000,3.38,0,0,0,0,0

80,19:45-20:00,30.780000,0.000000,0,35.5,0.01,23.880000,12,0,10.400000,0,0.000000,19,0.000000,0.000000,0,0.000000,100.500000,18.230000,15.310000,21.750000,115.340000,19,0,87.020000,0.000000,29.62,0,9.090000,0.000000,272.770000,10.590000,11.83,261.920000,23.880000,0.000000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,11.84,0.000000,0.06,0,0,0,0,0

81,20:00-20:15,30.780000,0.000000,0,36.5,0.01,0.000000,12,0,10.400000,0,0.000000,19.33,0.000000,0.000000,0,67.530000,100.500000,18.700000,15.310000,21.750000,115.340000,19.33,0,87.020000,0.000000,27.21,0,9.740000,0.000000,272.770000,10.590000,12.17,261.920000,30.870000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.16,0.000000,0.03,0,0,0,0,0

82,20:15-20:30,30.780000,0.000000,0,37.5,0,0.000000,12.66,0,10.400000,0,0.000000,20,0.000000,0.000000,0,67.530000,100.500000,18.700000,15.310000,21.750000,115.340000,20,0,87.020000,0.000000,25.21,0,9.740000,0.000000,272.770000,10.590000,12.5,261.920000,30.870000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.5,0.000000,0.02,0,0,0,0,0

83,20:30-20:45,30.780000,0.000000,0,38.5,0,0.000000,12.66,0,10.400000,0,0.000000,28.33,0.000000,0.000000,0,67.530000,100.500000,18.700000,15.310000,21.750000,115.340000,28.33,0,87.020000,0.000000,18,0,9.740000,0.000000,272.770000,10.590000,12.83,261.920000,30.390000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.84,0.000000,0.01,0,0,0,0,0

84,20:45-21:00,30.780000,0.000000,0,38.5,0,0.000000,13.34,0,10.400000,0,0.000000,29,0.000000,0.000000,0,67.530000,100.500000,18.700000,15.310000,21.750000,115.340000,29,0,87.020000,0.000000,17.6,0,9.740000,0.000000,272.770000,10.590000,12.83,261.920000,30.390000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.84,0.000000,0,0,0,0,0,0

85,21:00-21:15,31.290000,0.000000,0,38.5,0,0.000000,13.34,0,10.400000,0,0.000000,25.33,0.000000,48.240000,0,67.530000,100.500000,18.700000,15.300000,21.750000,115.340000,25.33,0,87.020000,0.000000,17,0,10.060000,0.000000,272.770000,10.590000,12.83,261.920000,30.390000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.84,0.000000,0,0,0,0,0,0

86,21:15-21:30,31.290000,0.000000,0,38.5,0,0.000000,14,0,10.400000,0,0.000000,26,0.000000,48.240000,0,67.530000,100.500000,18.700000,15.300000,21.750000,115.340000,26,0,87.020000,0.000000,16.4,0,10.060000,0.000000,272.770000,10.590000,12.83,261.920000,30.390000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.84,0.000000,0,0,0,0,0,0

87,21:30-21:45,31.290000,0.000000,0,37.5,0,0.000000,12,0,10.400000,0,0.000000,26.33,0.000000,144.700000,0,67.530000,100.500000,18.700000,15.300000,21.750000,115.340000,26.33,0,87.020000,0.000000,27.01,0,10.060000,0.000000,272.770000,10.590000,12.5,261.920000,30.390000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.5,0.000000,0,0,0,0,0,0

88,21:45-22:00,31.290000,0.000000,0,36.5,0,0.000000,12,0,10.400000,0,0.000000,26.67,0.000000,144.700000,0,67.530000,100.500000,18.700000,15.300000,21.750000,115.340000,26.67,0,87.020000,0.000000,26.41,0,10.060000,0.000000,272.770000,10.590000,12.17,261.920000,30.390000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.16,0.000000,0,0,0,0,0,0

89,22:00-22:15,31.290000,0.000000,0,36.5,0,0.000000,12.34,0,10.400000,0,0.000000,27.67,0.000000,144.700000,0,67.530000,100.500000,18.980000,15.300000,21.750000,115.340000,27.67,0,87.020000,0.000000,25.41,0,9.930000,0.000000,272.770000,10.590000,12.17,261.920000,30.390000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.16,0.000000,0,0,0,0,0,0

90,22:15-22:30,31.290000,0.000000,0,36.5,0,0.000000,12.66,0,10.400000,0,0.000000,27.67,0.000000,144.700000,0,67.530000,100.500000,18.980000,15.300000,21.750000,115.340000,27.67,0,87.020000,0.000000,24.81,0,9.930000,0.000000,272.770000,10.590000,12.17,261.920000,30.390000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.16,0.000000,0,0,0,0,0,0

91,22:30-22:45,30.280000,0.000000,0,36.5,0,0.000000,13,0,10.400000,0,0.000000,27.33,0.000000,144.700000,0,67.530000,100.500000,18.980000,15.300000,21.750000,115.340000,27.33,0,87.020000,0.000000,19.4,0,9.930000,0.000000,272.770000,10.590000,12.17,261.920000,30.390000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.16,0.000000,0,0,0,0,0,0

92,22:45-23:00,30.280000,0.000000,0,37,0,0.000000,13,0,10.400000,0,0.000000,27,0.000000,144.700000,0,67.530000,100.500000,18.980000,15.300000,21.750000,115.340000,27,0,87.020000,0.000000,19.2,0,9.930000,0.000000,272.770000,10.590000,12.33,261.920000,30.390000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.34,0.000000,0,0,0,0,0,0

93,23:00-23:15,31.290000,0.000000,0,36.5,0,0.000000,13,0,10.400000,0,0.000000,27.33,0.000000,144.700000,0,67.530000,100.500000,18.980000,15.300000,21.750000,115.340000,27.33,0,87.020000,0.000000,19.6,0,9.740000,0.000000,272.770000,10.590000,12.17,261.920000,29.420000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.16,0.000000,0,0,0,0,0,0

94,23:15-23:30,31.290000,0.000000,0,36.5,0,0.000000,13,0,10.400000,0,0.000000,27,0.000000,144.700000,0,67.530000,100.500000,18.980000,15.300000,21.750000,115.340000,27,0,87.020000,0.000000,19.6,0,9.740000,0.000000,272.770000,10.590000,12.17,261.920000,29.420000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,12.16,0.000000,0,0,0,0,0,0

95,23:30-23:45,30.780000,0.000000,0,35.5,0,0.000000,13,0,10.400000,0,0.000000,27,0.000000,144.700000,0,67.530000,100.500000,18.980000,15.300000,21.750000,115.340000,27,0,87.020000,0.000000,19.4,0,9.740000,0.000000,272.770000,10.590000,11.83,261.920000,29.420000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,11.84,0.000000,0,0,0,0,0,0

96,23:45-24:00,30.780000,0.000000,0,34.5,0,0.000000,13.34,0,10.400000,0,0.000000,27,0.000000,144.700000,0,67.530000,100.500000,18.980000,15.300000,21.750000,115.340000,27,0,87.020000,0.000000,19.4,0,9.740000,0.000000,272.770000,10.590000,11.5,261.920000,29.420000,24.120000,0.000000,0.000000,12.290000,38.590000,0.000000,0.000000,0,0.000000,0.000000,11.5,0.000000,0,0,0,0,0,0

