Block,Time,URI2,UNCHAHAR4,RIHAND3,RAMPUR,CHAMERA3,SINGRAULI_HYDRO,DADRI_GF,SALAL,TANAKPUR,KISHANGANGA,SEWA2,AURY_RF,TEHRI,AURY_GF,DHAULIGNGA,RIHAND1,JHAJJAR,BSIUL,ANTA_LF,KOTESHWR,UNCHAHAR3,DULHASTI,RAPPB,ANTA_RF,SINGRAULI,RAPPC,DADRT2,UNCHAHAR2,URI,NJPC,PARBATI3,NAPP,DADRI_CRF,UNCHAHAR1,DADRI_RF,AURY_CRF,CHAMERA2,TANDA2,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,TALA,BRBCL,ANTA_CRF,CHAMERA1,ANTA_GF,KOLDAM,DADRI_LF,AURY_LF,RIHAND2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,36.560562,2.352909,125.989405,5.126753,22.406766,1.149350,0.000000,50.454621,11.124332,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,173.537265,6.291920,0.000000,0.000000,15.160798,57.098346,0.000000,0.000000,144.715991,65.604402,368.611098,24.099246,37.283736,132.787943,0.000000,47.261808,0.000000,7.006814,0.000000,0.000000,31.198323,4.026472,115.948752,390.784500,13.309059,34.590700,0.000000,19.068072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

49,12:00-12:15,36.560562,2.352909,125.989405,6.062942,22.406766,1.149350,0.000000,50.454621,11.124332,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,173.682000,6.291920,0.000000,0.000000,15.160798,57.098346,0.000000,0.000000,144.715991,65.604402,371.505798,24.099246,37.283736,159.345532,0.000000,47.261808,0.000000,7.006814,0.000000,0.000000,31.198323,4.026472,115.948752,390.784500,13.309059,34.590700,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

50,12:15-12:30,36.560562,2.352909,125.989405,6.062942,22.406766,1.149350,0.000000,50.454621,11.124332,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,173.682000,6.291920,0.000000,0.000000,15.160798,57.098346,0.000000,0.000000,144.715991,65.604402,371.505798,24.099246,31.957488,159.345532,0.000000,47.261808,0.000000,7.006814,0.000000,0.000000,31.198323,4.026472,115.948752,390.784500,16.079673,34.590700,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

51,12:30-12:45,36.560562,2.352909,125.996738,6.062942,22.406766,1.149350,0.000000,50.454621,3.708111,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,177.041203,6.291920,0.000000,0.000000,15.160798,57.098346,0.000000,0.000000,144.724338,65.604402,371.508307,24.099246,31.957488,159.345532,0.000000,47.261808,0.000000,7.006814,0.000000,0.000000,31.198323,4.026472,115.948752,390.784500,16.079673,34.590700,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

52,12:45-13:00,36.560562,2.352909,125.996738,6.062942,22.406766,1.149350,0.000000,50.454621,3.708111,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,177.041203,6.291920,0.000000,0.000000,15.160798,57.098346,0.000000,0.000000,144.724338,65.604402,371.508307,24.099246,31.957488,159.345532,0.000000,47.261808,0.000000,7.006814,0.000000,0.000000,31.198323,4.026472,115.948752,390.784500,16.079673,34.590700,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

53,13:00-13:15,36.560562,2.352909,125.996738,6.062942,22.406766,1.149350,0.000000,50.454621,3.708111,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,177.041203,6.291920,0.000000,0.000000,15.160798,57.098346,0.000000,0.000000,144.724338,65.604402,371.508307,24.099246,37.283736,159.345532,0.000000,47.261808,0.000000,7.006814,0.000000,0.000000,31.198323,4.026472,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

54,13:15-13:30,36.560562,2.352909,125.996738,6.062942,22.406766,1.149350,0.000000,50.454621,3.708111,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,177.041203,6.291920,0.000000,0.000000,15.160798,57.098346,0.000000,0.000000,144.724338,65.604402,371.508307,24.099246,37.283736,159.345532,0.000000,47.261808,0.000000,7.006814,0.000000,0.000000,31.198323,4.026472,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

55,13:30-13:45,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,50.454621,3.708111,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,177.041203,6.291920,0.000000,0.000000,20.551212,57.098346,0.000000,0.000000,144.724338,65.604402,371.508307,32.608443,37.283736,159.345532,0.000000,47.261808,0.000000,8.922913,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

56,13:45-14:00,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,50.454621,3.708111,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,177.041203,6.291920,0.000000,0.000000,24.059396,57.098346,0.000000,0.000000,144.724338,65.604402,371.508307,38.249215,31.957488,159.345532,0.000000,47.261808,0.000000,10.369877,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

57,14:00-14:15,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,50.454621,3.708111,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,244.584203,6.291920,0.000000,0.000000,24.059396,57.098346,0.000000,0.000000,144.724338,65.604402,419.016702,38.249215,31.957488,159.345532,0.000000,47.261808,0.000000,10.369877,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

58,14:15-14:30,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,62.787973,3.708111,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,297.653703,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,467.261702,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.391394,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

59,14:30-14:45,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,77.363752,11.124332,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,350.723203,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,552.172902,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.391394,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

60,14:45-15:00,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,77.363752,11.124332,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,394.143703,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,561.821902,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.391394,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

61,15:00-15:15,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,77.363752,3.708111,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,403.878193,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,640.191819,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.910581,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

62,15:15-15:30,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,77.363752,3.708111,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,403.878193,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,641.204129,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.917987,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

63,15:30-15:45,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,77.363752,3.708111,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,403.878193,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,641.204129,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.917987,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,13.556227,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

64,15:45-16:00,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,77.363752,3.708111,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,403.878193,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,641.204129,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.917987,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

65,16:00-16:15,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,80.727394,11.124332,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,403.878193,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,641.204129,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.917987,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,27.112455,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

66,16:15-16:30,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,80.727394,11.124332,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,403.878193,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,641.204129,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.917987,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

67,16:30-16:45,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,80.727394,11.124332,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,403.878193,6.291920,0.000000,0.000000,24.059396,57.098346,0.000000,0.000000,144.724338,65.604402,592.959129,37.766765,31.957488,159.345532,0.000000,47.261808,0.000000,10.917987,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

68,16:45-17:00,36.560562,2.981541,125.996738,6.062942,22.406766,1.149350,0.000000,76.590115,11.124332,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,370.106693,6.291920,0.000000,0.000000,24.059396,57.098346,0.000000,0.000000,144.724338,65.604402,592.959129,37.766765,31.957488,159.345532,0.000000,47.261808,0.000000,10.917987,0.000000,0.000000,31.198323,5.085312,143.094670,390.784500,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,0.000000,0.000000,0.000000,120.014262,0,0,0,0,0

69,17:00-17:15,36.560562,2.981541,125.996738,5.810321,33.608676,1.149350,0.000000,76.590115,5.562166,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,437.175734,6.291920,0.000000,0.000000,26.442699,57.098346,0.000000,0.000000,144.724338,65.604402,636.953015,42.967576,31.957488,150.528842,16.194126,47.261808,0.000000,10.917987,0.000000,0.000000,31.198323,5.085312,143.094670,392.834912,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,1.807931,0.000000,0.000000,120.014262,0,0,0,0,0

70,17:15-17:30,36.560562,2.981541,125.996738,5.810321,33.608676,1.149350,0.000000,76.590115,5.562166,8.047894,0.000000,0.000000,0.000000,0.000000,21.004010,93.649279,437.175734,6.291920,0.000000,0.000000,26.442699,57.098346,0.000000,0.000000,144.724338,65.604402,641.204129,42.967576,31.957488,150.528842,17.666319,47.261808,0.000000,10.917987,0.000000,0.000000,31.198323,5.085312,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,2.124319,0.000000,0.000000,120.014262,0,0,0,0,0

71,17:30-17:45,36.560562,2.981541,125.996738,5.810321,33.608676,1.149350,0.000000,76.590115,5.562166,8.047894,5.202297,0.000000,0.000000,0.000000,21.004010,93.649279,437.175734,6.291920,0.000000,0.000000,26.442699,57.098346,0.000000,0.000000,144.724338,65.604402,592.959129,42.967576,31.957488,150.528842,17.666319,47.261808,0.000000,10.917987,0.000000,0.000000,31.198323,5.085312,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,4.226038,0.000000,0.000000,120.014262,0,0,0,0,0

72,17:45-18:00,36.560562,2.981541,125.996738,5.810321,33.608676,1.149350,0.000000,76.590115,5.562166,8.047894,5.202297,0.000000,0.000000,0.000000,21.004010,93.649279,437.175734,6.291920,0.000000,0.000000,26.442699,57.098346,0.000000,0.000000,144.724338,65.604402,592.959129,42.967576,31.957488,150.528842,4.122141,47.261808,0.000000,10.917987,0.000000,0.000000,31.198323,5.085312,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,4.226038,0.000000,0.000000,120.014262,0,0,0,0,0

73,18:00-18:15,36.560562,2.981541,125.996738,5.810321,33.608676,1.149350,0.000000,76.590115,3.584507,8.047894,5.202297,0.000000,0.000000,0.000000,21.004010,93.649279,337.743947,6.291920,0.000000,0.000000,26.442699,57.098346,0.000000,0.000000,144.724338,65.604402,585.822149,42.967576,31.957488,150.528842,4.122141,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170000,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,4.226038,0.000000,0.000000,120.014262,0,0,0,0,0

74,18:15-18:30,36.560562,2.981541,125.996738,5.810321,33.608676,1.149350,0.000000,76.590115,3.584507,8.047894,12.087690,0.000000,0.000000,0.000000,31.506014,93.649279,262.356310,6.291920,0.000000,0.000000,26.442699,57.098346,0.000000,0.000000,144.724338,65.604402,585.822149,42.967576,31.957488,150.528842,4.122141,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,33.588169,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

75,18:30-18:45,36.560562,2.981541,125.996738,5.810321,33.608676,1.149350,0.000000,76.590115,3.584507,8.047894,12.087690,0.000000,0.000000,0.000000,42.008019,93.649279,290.686932,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,660.457936,43.330402,31.957488,150.528842,7.360966,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,33.588169,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

76,18:45-19:00,37.775547,2.981541,125.996738,6.679640,33.608676,1.149350,0.000000,80.727394,3.584507,8.194219,18.177437,0.000000,0.000000,0.000000,42.008019,93.649279,366.074569,18.971285,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,660.457936,43.330402,31.957488,175.634904,11.777546,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,33.588169,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

77,19:00-19:15,37.775547,2.981541,125.996738,6.679640,33.608676,1.149350,0.000000,80.727394,3.584507,8.194219,18.177437,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,18.971285,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,660.457936,43.330402,31.957488,175.634904,57.415538,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.085312,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

78,19:15-19:30,37.775547,2.981541,125.996738,6.679640,33.608676,1.149350,0.000000,80.727394,3.584507,8.194219,18.177437,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,18.971285,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,660.457936,43.330402,31.957488,175.634904,57.415538,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.085312,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

79,19:30-19:45,37.775547,2.981541,125.996738,6.679640,33.608676,1.149350,0.000000,80.727394,3.584507,8.194219,18.177437,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,18.971285,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,660.457936,43.330402,31.957488,175.634904,57.415538,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.085312,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

80,19:45-20:00,37.775547,2.981541,125.996738,6.679640,33.608676,1.149350,0.000000,80.727394,3.584507,8.194219,18.177437,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,18.971285,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.542017,43.330402,31.957488,175.634904,57.415538,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.085312,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

81,20:00-20:15,37.775547,2.981541,125.996738,6.679640,33.608676,1.149350,0.000000,80.727394,3.584507,8.194219,18.177437,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,18.971285,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.542017,43.330402,31.957488,175.634904,57.415538,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170000,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

82,20:15-20:30,37.775547,2.981541,125.996738,6.679640,33.608676,1.149350,0.000000,80.727394,3.584507,8.194219,18.177437,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,18.971285,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,175.634904,57.415538,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

83,20:30-20:45,37.775547,2.981541,125.996738,6.679640,33.608676,1.149350,0.000000,80.727394,3.584507,8.194219,18.177437,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,18.971285,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,175.634904,5.888773,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

84,20:45-21:00,36.560562,2.981541,125.996738,6.062942,33.608676,1.149350,0.000000,76.590115,3.584507,8.047894,18.140715,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,3.184170,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,159.345532,4.122141,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

85,21:00-21:15,36.560562,2.981541,125.996738,6.062942,33.608676,1.149350,0.000000,76.590115,1.730452,8.047894,18.140715,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,3.184170,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,159.345532,16.194126,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

86,21:15-21:30,36.560562,2.981541,125.996738,6.062942,33.608676,1.149350,0.000000,76.590115,1.730452,8.047894,18.140715,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,3.184170,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,159.345532,16.194126,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

87,21:30-21:45,36.560562,2.981541,125.996738,6.062942,33.608676,1.149350,0.000000,76.590115,1.112433,8.047894,18.140715,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,3.184170,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,159.345532,16.194126,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

88,21:45-22:00,37.775547,2.981541,125.996738,6.679640,33.608676,1.149350,0.000000,80.727394,1.112433,8.194219,18.177437,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,18.971285,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,175.634904,16.194126,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

89,22:00-22:15,37.775547,2.981541,125.996738,6.679640,33.608676,1.149350,0.000000,80.727394,1.112433,8.194219,18.177437,0.000000,0.000000,0.000000,42.008019,93.649279,407.612356,18.971285,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,175.634904,16.194126,47.261808,0.000000,10.917987,0.000000,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,0.000000,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

90,22:15-22:30,37.775547,2.981541,125.996738,6.679640,33.608676,1.149350,0.000000,80.727394,1.112433,8.194219,18.177437,18.324802,0.000000,0.000000,42.008019,93.649279,407.612356,18.971285,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,175.634904,16.194126,47.261808,0.000000,10.917987,17.523935,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,11.809315,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

91,22:30-22:45,37.775547,2.981541,125.996738,6.679640,33.608676,1.149350,0.000000,80.727394,1.112433,8.194219,18.177437,18.324802,0.000000,0.000000,42.008019,93.649279,407.612356,18.971285,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,175.634904,16.194126,47.261808,0.000000,10.917987,17.523935,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,11.809315,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

92,22:45-23:00,36.560562,2.981541,125.996738,6.062942,33.608676,1.149350,0.000000,76.590115,1.112433,8.047894,18.140715,18.324802,0.000000,0.000000,42.008019,93.649279,407.612356,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,159.345532,16.194126,47.261808,0.000000,10.917987,17.523935,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,11.809315,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

93,23:00-23:15,36.560562,2.981541,125.996738,6.062942,33.608676,1.149350,0.000000,76.590115,1.112433,8.047894,18.140715,18.324802,0.000000,0.000000,42.008019,93.649279,407.612356,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.917987,17.523935,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,11.964278,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

94,23:15-23:30,36.560562,2.981541,125.996738,6.062942,33.608676,1.149350,0.000000,76.590115,1.112433,8.047894,18.140715,18.324802,0.000000,0.000000,42.008019,93.649279,407.612356,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.917987,17.523935,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.298004,11.964278,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

95,23:30-23:45,36.560562,2.981541,125.996738,6.062942,33.608676,1.149350,0.000000,76.590115,1.112433,8.047894,18.140715,18.324802,0.000000,0.000000,42.008019,93.649279,407.612356,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.917987,17.523935,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,19.268052,11.964278,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

96,23:45-24:00,36.560562,2.981541,125.996738,6.062942,33.608676,1.149350,0.000000,76.590115,1.112433,8.047894,18.140715,18.324802,0.000000,0.000000,42.008019,93.649279,407.612356,6.291920,0.000000,0.000000,26.668853,57.098346,0.000000,0.000000,144.724338,65.604402,664.252547,43.330402,31.957488,159.345532,0.000000,47.261808,0.000000,10.917987,17.523935,0.000000,46.797484,5.170020,143.094670,392.955525,20.069920,42.754719,0.000000,17.601352,11.964278,40.668682,0.000000,8.949257,0.000000,0.000000,120.014262,0,0,0,0,0

