Block,Time,KOTESHWR,DHAULIGNGA,RAMPUR,UNCHAHAR1,URI2,JHAJJAR,DADRI_GF,ANTA_LF,NAPP,ANTA_RF,CHAMERA2,KOLDAM,DADRT2,RAPPB,PARBATI3,DADRI_RF,RAPPC,NJPC,DULHASTI,TALA,FSTPP I & II,BRBCL,KHSTPP-II,KUDGI,SASAN,KHSTPP-I,UNCHAHAR2,ANTA_GF,SINGRAULI,AURY_RF,CHAMERA1,SALAL,RIHAND2,AURY_GF,UNCHAHAR3,UNCHAHAR4,AURY_LF,CHAMERA3,DADRI_CRF,KISHANGANGA,AURY_CRF,DADRI_LF,ANTA_CRF,URI,TEHRI,TANDA2,TANAKPUR,RIHAND1,SINGRAULI_HYDRO,BSIUL,SEWA2,RIHAND3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,16.071216,81.291769,76.47,405.369360,17.269120,22.052114,0.000000,122.725266,0.000000,41.294880,79.861936,93.167386,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,56.362381,0.981446,19.032235,0.000000,87.490938,0,0,0,0,0

48,11:45-12:00,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,16.063744,81.291769,77.44,405.369360,17.269120,22.052114,0.000000,122.725266,0.000000,41.294880,79.861936,93.167386,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,56.362381,0.981446,19.032235,0.000000,87.490938,0,0,0,0,0

49,12:00-12:15,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,17.021312,81.291769,90.75,405.369360,17.269120,22.052114,0.000000,122.725266,0.000000,41.294880,79.861936,93.167386,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,56.362381,0.981446,19.032235,0.000000,87.490938,0,0,0,0,0

50,12:15-12:30,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,17.021312,81.291769,90.75,405.369360,17.269120,22.052114,0.000000,122.725266,0.000000,41.294880,79.861936,93.167386,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,56.362381,0.981446,19.032235,0.000000,87.490938,0,0,0,0,0

51,12:30-12:45,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,17.021312,81.291769,90.75,405.369360,17.269120,22.052114,0.000000,122.725266,0.000000,41.294880,79.861936,93.167386,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,56.362381,0.981446,12.688157,0.000000,87.490938,0,0,0,0,0

52,12:45-13:00,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,17.021312,81.291769,90.75,405.369360,17.269120,22.052114,0.000000,122.725266,0.000000,41.294880,79.861936,93.167386,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,56.362381,0.981446,12.688157,0.000000,87.490938,0,0,0,0,0

53,13:00-13:15,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,17.021312,81.291769,90.75,405.369360,17.269120,22.052114,0.000000,134.852080,0.000000,41.294880,79.861936,93.167386,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,56.362381,0.981446,12.688157,0.000000,87.490938,0,0,0,0,0

54,13:15-13:30,7.635584,35.420766,0.000000,7.860160,30.876666,232.010240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,3.872000,16.695316,81.291769,90.75,405.369360,17.269120,22.052114,0.000000,134.852080,0.000000,41.294880,79.861936,93.167386,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,56.362381,0.981446,12.688157,0.000000,87.490938,0,0,0,0,0

55,13:30-13:45,7.635584,35.420766,0.000000,7.860160,30.876666,231.465711,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,8.159067,17.021312,80.139849,90.75,405.369360,17.269120,22.400892,0.000000,134.852080,0.000000,41.294880,79.861936,93.167386,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,56.362381,0.981446,12.688157,0.000000,87.490938,0,0,0,0,0

56,13:45-14:00,7.635584,35.420766,0.000000,7.860160,30.876666,231.465711,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,27.605424,10.028480,16.943953,80.139849,90.75,405.369360,17.269120,22.247070,0.000000,134.852080,0.000000,41.294880,79.861936,93.167386,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,56.362381,0.981446,12.688157,0.000000,87.490938,0,0,0,0,0

57,14:00-14:15,5.726688,35.420766,0.000000,7.860160,30.876666,259.240080,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,25.613280,10.028480,14.893648,99.412729,90.75,405.369360,29.113084,28.077130,0.000000,134.852080,0.000000,41.294880,79.861936,110.046655,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,56.362381,0.981446,12.688157,0.000000,112.330579,0,0,0,0,0

58,14:15-14:30,5.726688,35.420766,0.000000,7.860160,30.876666,294.939920,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,25.613280,10.028480,13.297900,99.412729,90.75,405.369360,29.490604,27.922250,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,56.362381,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

59,14:30-14:45,5.726688,35.420766,0.000000,7.860160,30.876666,323.418480,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,25.613280,10.028480,13.297900,98.744809,90.75,405.369360,29.490604,27.922250,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

60,14:45-15:00,5.726688,35.420766,0.000000,7.860160,30.876666,340.610160,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,25.613280,10.028480,13.297900,98.744809,90.75,405.369360,29.490604,27.922250,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

61,15:00-15:15,5.726688,35.420766,0.000000,7.860160,30.876666,359.747520,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,35.501884,33.304330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

62,15:15-15:30,5.726688,35.420766,0.000000,7.860160,30.876666,366.600960,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,35.501884,33.304330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

63,15:30-15:45,5.726688,35.420766,0.000000,7.676240,30.876666,371.808800,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,35.163084,32.965530,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,6.344078,0.000000,119.708325,0,0,0,0,0

64,15:45-16:00,5.726688,35.420766,0.000000,7.676240,30.876666,376.358400,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,35.163084,32.965530,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.769379,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,6.344078,0.000000,119.708325,0,0,0,0,0

65,16:00-16:15,7.635584,35.420766,0.000000,10.860960,30.876666,393.830800,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.967649,0.000000,17.251696,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,43.245884,38.441645,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,14.031809,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,6.344078,0.000000,119.708325,0,0,0,0,0

66,16:15-16:30,7.635584,35.420766,0.000000,10.860960,30.876666,387.219360,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.942123,0.000000,17.251696,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,43.245884,40.080330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,14.031809,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,6.344078,0.000000,119.708325,0,0,0,0,0

67,16:30-16:45,7.635584,35.420766,0.000000,10.860960,30.876666,372.147600,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.912344,0.000000,6.161320,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,43.245884,40.080330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,14.018409,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

68,16:45-17:00,7.635584,35.420766,0.000000,10.860960,30.876666,356.146560,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,181.886639,0.000000,6.161320,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,43.245884,40.080330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,14.018409,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,0.000000,119.708325,0,0,0,0,0

69,17:00-17:15,7.635584,35.420766,0.000000,10.860960,30.876666,338.916160,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,232.320000,0.000000,6.161320,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,43.245884,40.080330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,14.018409,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,50.227584,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,5.109762,119.708325,0,0,0,0,0

70,17:15-17:30,7.635584,35.420766,0.000000,10.860960,30.876666,321.918080,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,269.729918,0.000000,6.161320,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,43.245884,40.080330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,14.018409,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,50.227584,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,10.219524,119.708325,0,0,0,0,0

71,17:30-17:45,7.635584,35.420766,0.000000,10.860960,30.876666,323.970240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,290.400000,0.000000,6.161320,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,43.245884,40.080330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,14.018409,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,12.688157,10.193718,119.708325,0,0,0,0,0

72,17:45-18:00,7.635584,35.420766,0.000000,10.860960,30.876666,299.770240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,290.400000,0.000000,6.161320,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,43.245884,40.080330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,14.018409,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,0.000000,0.000000,10.788070,89.056000,0.981446,6.344078,10.193718,119.708325,0,0,0,0,0

73,18:00-18:15,7.635584,35.420766,0.000000,10.860960,30.876666,323.970240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,290.400000,0.000000,16.019432,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,43.245884,40.080330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,14.018409,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,8.537760,0.000000,10.788070,89.056000,0.981446,6.344078,10.193718,119.708325,0,0,0,0,0

74,18:15-18:30,7.635584,35.420766,0.000000,10.860960,30.876666,299.770240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,290.400000,0.000000,18.483960,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,43.245884,40.080330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,14.018409,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,50.227584,17.380440,0.000000,10.788070,89.056000,0.981446,6.344078,10.193718,119.708325,0,0,0,0,0

75,18:30-18:45,7.635584,35.420766,0.000000,10.860960,30.876666,299.770240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,290.400000,0.000000,29.574336,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,43.245884,40.080330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,14.018409,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,50.227584,26.710992,0.000000,10.788070,89.056000,0.981446,6.344078,15.298318,119.708325,0,0,0,0,0

76,18:45-19:00,7.635584,35.420766,0.000000,10.744800,30.876666,299.770240,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,290.400000,0.000000,32.038864,0.000000,49.749876,148.046404,47.854586,25.613280,20.003333,13.297900,142.102303,90.75,405.369360,43.245884,40.080330,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,14.007378,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,34.151040,0.000000,9.424061,89.056000,0.981446,6.344078,15.298318,119.708325,0,0,0,0,0

77,19:00-19:15,8.112808,36.315875,0.000000,10.744800,30.876666,329.120000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,290.400000,0.000000,48.181522,0.000000,49.749876,149.742292,47.854586,25.613280,20.066640,13.297900,142.102303,90.75,405.369360,41.130320,40.022250,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.668160,0.000000,0.000000,29.583629,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,36.346464,0.000000,9.424061,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

78,19:15-19:30,8.112808,36.315875,0.000000,10.744800,30.876666,353.320000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,290.400000,0.000000,48.181522,0.000000,49.749876,149.742292,47.854586,25.613280,20.066640,13.297900,142.102303,90.75,405.369360,41.130320,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.668160,0.000000,0.000000,29.583629,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,36.346464,0.000000,9.424061,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

79,19:30-19:45,8.112808,36.315875,0.000000,10.744800,30.876666,353.320000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,290.400000,0.000000,48.181522,0.000000,49.749876,149.742292,47.854586,25.613280,20.066640,11.170236,142.102303,90.75,405.369360,41.130320,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.668160,0.000000,0.000000,29.583629,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,36.346464,0.000000,9.424061,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

80,19:45-20:00,8.112808,36.315875,0.000000,10.744800,30.876666,353.320000,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,290.400000,0.000000,48.181522,0.000000,49.749876,149.742292,47.854586,25.613280,20.066640,11.170236,142.102303,90.75,405.369360,41.130320,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,13.668160,0.000000,0.000000,29.583629,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,36.346464,0.000000,9.424061,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

81,20:00-20:15,8.112808,36.315875,0.000000,14.036905,30.876666,368.081710,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,327.668000,0.000000,48.181522,0.000000,49.749876,149.742292,47.854586,25.613280,20.066640,11.170236,142.102303,90.75,405.369360,41.130320,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,17.349561,0.000000,0.000000,29.583629,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,36.346464,0.000000,9.424061,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

82,20:15-20:30,8.112808,36.315875,0.000000,14.072881,30.876666,455.201710,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,333.956381,0.000000,48.181522,0.000000,49.749876,149.742292,47.854586,25.613280,20.066640,11.170236,142.102303,90.75,405.369360,41.130320,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,17.349561,0.000000,0.000000,29.583629,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,36.346464,0.000000,9.424061,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

83,20:30-20:45,8.112808,36.315875,0.000000,20.431286,30.876666,455.201710,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,343.065261,0.000000,44.361504,0.000000,49.749876,149.742292,47.854586,25.613280,20.066640,11.170236,142.102303,90.75,405.369360,41.130320,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,25.186973,0.000000,0.000000,29.583629,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,36.346464,0.000000,9.424061,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

84,20:45-21:00,7.635584,35.420766,0.000000,20.431286,30.876666,464.881710,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,343.065261,0.000000,44.361504,0.000000,49.749876,148.046404,47.854586,25.613280,20.066640,11.170236,142.102303,90.75,405.369360,41.130320,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,25.186973,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,35.614656,0.000000,9.424061,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

85,21:00-21:15,7.635584,35.420766,0.000000,20.431286,30.876666,572.260014,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,343.065261,0.000000,44.361504,0.000000,49.749876,148.046404,47.854586,25.613280,20.066640,11.170236,142.102303,90.75,405.369360,41.130320,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,25.186973,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,35.614656,0.000000,9.424061,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

86,21:15-21:30,7.635584,35.420766,0.000000,20.431286,30.876666,572.260014,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,343.065261,0.000000,44.361504,0.000000,49.749876,148.046404,47.854586,25.613280,20.066640,11.170236,142.102303,90.75,405.369360,41.130320,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,25.186973,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,35.614656,0.000000,9.424061,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

87,21:30-21:45,7.635584,35.420766,0.000000,20.431286,30.876666,566.844441,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,367.265261,0.000000,44.361504,0.000000,49.749876,148.046404,47.854586,27.036240,20.066640,11.170236,142.102303,90.75,405.369360,41.130320,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,25.186973,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,35.614656,0.000000,9.424061,89.056000,0.981446,12.688157,15.298318,119.708325,0,0,0,0,0

88,21:45-22:00,15.652947,36.315875,0.000000,20.431286,30.876666,566.844441,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,367.265261,0.000000,44.361504,0.000000,49.749876,149.742292,47.854586,27.036240,20.066640,11.170236,142.102303,90.75,405.369360,41.130320,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,25.186973,0.000000,0.000000,29.583629,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,35.614656,0.000000,10.168066,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

89,22:00-22:15,15.652947,36.315875,0.000000,18.792752,30.876666,632.234938,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,367.265261,0.000000,44.361504,0.000000,49.749876,149.742292,47.854586,27.036240,20.066640,11.170236,142.102303,90.75,405.369360,38.780016,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,24.062544,0.000000,0.000000,29.583629,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,35.614656,0.000000,10.168066,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

90,22:15-22:30,15.652947,36.315875,0.000000,18.792752,30.876666,632.251620,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,367.265261,0.000000,44.361504,0.000000,49.749876,149.742292,47.854586,27.036240,20.066640,11.170236,142.102303,90.75,405.369360,38.780016,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,24.062544,0.000000,0.000000,29.583629,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,35.614656,0.000000,10.168066,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

91,22:30-22:45,15.652947,36.315875,0.000000,18.792752,30.876666,632.251620,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,367.265261,0.000000,34.503392,0.000000,49.749876,149.742292,47.854586,27.605424,20.066640,11.170236,142.102303,90.75,405.369360,38.780016,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,23.394140,0.000000,0.000000,29.583629,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,35.614656,0.000000,10.168066,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

92,22:45-23:00,15.652947,36.315875,0.000000,18.792752,30.876666,632.251620,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,367.265261,0.000000,34.503392,0.000000,49.749876,149.742292,47.854586,27.605424,20.066640,11.170236,142.102303,90.75,405.369360,38.780016,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,23.394140,0.000000,0.000000,29.583629,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,35.614656,0.000000,10.168066,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

93,23:00-23:15,8.112808,35.420766,0.000000,18.792752,30.876666,632.251620,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,367.265261,0.000000,34.503392,0.000000,49.749876,148.046404,47.854586,27.605424,20.066640,11.170236,142.102303,90.75,405.369360,38.780016,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,23.394140,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,35.614656,0.000000,10.168066,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

94,23:15-23:30,7.635584,35.420766,0.000000,18.792752,30.876666,632.251620,0.000000,0.000000,37.424429,0.000000,38.245796,0.000000,367.265261,0.000000,34.503392,0.000000,49.749876,148.046404,47.854586,27.605424,20.066640,11.170236,142.102303,90.75,405.369360,38.780016,40.435683,0.000000,134.852080,0.000000,41.294880,79.861936,114.345000,0.000000,23.394140,0.000000,0.000000,28.474243,0.000000,0.000000,0.000000,0.000000,0.000000,45.952896,35.614656,0.000000,10.168066,89.056000,0.981446,19.032235,15.298318,119.708325,0,0,0,0,0

