Block,Time,UNCHAHAR1,SINGRAULI,TANDA2,SEWA2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,UNCHAHAR2,CHAMERA3,NJPC,KOLDAM,RIHAND2,DULHASTI,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DADRT2,DHAULIGNGA,KOTESHWR,RAPPC,RIHAND3,JHAJJAR,TANAKPUR,URI,RAPPB,BSIUL,SALAL,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
57,14:00-14:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,0,51.0138,123.665625,653.1525,11.7852,44.16,0,0,0,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,98.34375,32.171,339.75

58,14:15-14:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,0,51.0138,123.665625,653.1525,11.7852,44.16,0,0,0,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,98.34375,32.171,339.75

59,14:30-14:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,0,51.0138,123.665625,653.1525,11.7852,35.328,0,0,0,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,98.34375,32.171,339.75

60,14:45-15:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,0,51.0138,123.665625,653.1525,11.7852,35.328,0,0,0,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,98.34375,32.171,339.75

61,15:00-15:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,11.7852,35.328,0,0,0,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,339.75

62,15:15-15:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,11.7852,35.328,0,0,0,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,339.75

63,15:30-15:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,11.7852,39.744,0,0,0,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,339.75

64,15:45-16:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,11.7852,39.744,0,0,0,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,339.75

65,16:00-16:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,11.7852,44.16,0,0,0,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,339.75

66,16:15-16:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,11.7852,44.16,0,0,0,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,339.75

67,16:30-16:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,11.7852,44.16,0,0,0,42.66,0,60.273,0,0,0,74.528,0,4.384,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,29.136,337.5

68,16:45-17:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,11.7852,44.16,0,0,0,42.66,0,60.273,0,0,0,72.336,0,8.768,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,29.136,337.5

69,17:00-17:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,11.7852,51.888,0,0,0,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,29.136,337.5

70,17:15-17:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,11.7852,51.888,0,0,0,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,29.136,337.5

71,17:30-17:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,9.7356,46.368,0,0,0,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

72,17:45-18:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,9.7356,46.368,0,0,0,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

73,18:00-18:15,19.414,139.3125,0,15.804048,0,31.897383,26.39091,12.978,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,9.7356,47.472,0,0,0,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,54.0235,24.28,337.5

74,18:15-18:30,19.414,139.3125,0,15.804048,0,31.897383,26.39091,27.72,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,9.7356,51.888,0,0,0,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,54.0235,24.28,337.5

75,18:30-18:45,19.414,139.3125,0,15.804048,0,31.897383,26.39091,39.06,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,7.888,51.0138,123.665625,653.1525,9.7356,51.888,0,0,0,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,54.0235,24.28,337.5

76,18:45-19:00,19.414,139.3125,0,15.804048,0,31.897383,26.39091,52.29,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,15.776,51.0138,123.665625,653.1525,9.7356,46.368,0,0,0,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,54.0235,24.28,337.5

77,19:00-19:15,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,37.5164,15.776,51.0138,123.665625,653.1525,9.7356,46.368,0,0,0,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,54.0235,30.35,337.5

78,19:15-19:30,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,37.5164,15.776,51.0138,123.665625,653.1525,9.7356,46.368,0,0,0,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,54.0235,30.35,337.5

79,19:30-19:45,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,37.5164,15.776,51.0138,123.665625,653.1525,9.7356,46.368,0,0,0,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,64.5135,30.35,337.5

80,19:45-20:00,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,37.5164,15.776,51.0138,123.665625,653.1525,9.7356,47.472,0,0,0,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,75.0035,30.35,337.5

81,20:00-20:15,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,37.5164,15.776,51.0138,123.665625,653.1525,9.7356,46.368,0,0,23.24,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,85.4935,30.35,337.5

82,20:15-20:30,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,37.5164,15.776,51.0138,123.665625,653.1525,9.7356,46.368,0,0,46.48,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,95.9835,30.35,337.5

83,20:30-20:45,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,37.5164,15.776,51.0138,123.665625,653.1525,9.7356,46.368,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

84,20:45-21:00,19.414,139.3125,0,15.804048,0,31.897383,26.39091,54.432,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,15.776,51.0138,123.665625,653.1525,9.7356,46.368,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

85,21:00-21:15,19.414,139.3125,0,15.804048,0,31.897383,26.39091,51.66,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,15.776,51.0138,123.665625,653.1525,9.7356,46.368,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

86,21:15-21:30,19.414,139.3125,0,15.804048,0,31.897383,26.39091,51.66,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,15.776,51.0138,123.665625,653.1525,9.7356,46.368,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

87,21:30-21:45,19.414,139.3125,0,15.804048,0,31.897383,26.39091,51.66,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,15.776,51.0138,123.665625,653.1525,9.7356,46.368,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

88,21:45-22:00,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,37.5164,23.2696,51.0138,123.665625,653.1525,9.7356,46.368,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

89,22:00-22:15,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,37.5164,23.2696,51.0138,123.665625,653.1525,9.7356,46.368,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

90,22:15-22:30,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,37.5164,23.2696,51.0138,123.665625,653.1525,9.7356,46.368,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

91,22:30-22:45,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,37.5164,23.2696,51.0138,123.665625,653.1525,9.7356,46.368,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

92,22:45-23:00,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,37.5164,23.2696,51.0138,123.665625,653.1525,9.7356,46.368,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

93,23:00-23:15,19.414,139.3125,0,15.804048,0,31.897383,26.39091,56.7,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,23.2696,51.0138,123.665625,653.1525,9.7356,47.472,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

94,23:15-23:30,19.414,139.3125,0,15.804048,0,31.897383,26.39091,55.44,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,23.2696,51.0138,123.665625,653.1525,9.7356,47.472,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

95,23:30-23:45,19.414,139.3125,0,15.804048,0,31.897383,26.39091,55.44,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,23.2696,51.0138,123.665625,653.1525,9.7356,47.472,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

96,23:45-24:00,19.414,139.3125,0,15.804048,0,31.897383,26.39091,54.18,0.65042,42.392196,29.062808,152.9405,0,118.125,16.4224,0,38.982,92,0,0,0,686.779957,36.5917,23.2696,51.0138,123.665625,653.1525,9.7356,47.472,0,0,83.664,42.66,0,60.273,0,0,0,72.336,0,10.96,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,30.35,337.5

