Block,Time,NJPC,PARBATI3,BSIUL,URI2,RAPPB,SEWA2,DADRI_RF,KISHANGANGA,DADRI_GF,TANAKPUR,AURY_CRF,ANTA_GF,AURY_GF,DHAULIGNGA,RIHAND2,UNCHAHAR1,AURY_LF,RAPPC,TANDA2,DADRI_CRF,KOTESHWR,CHAMERA1,ANTA_LF,URI,RIHAND1,ANTA_RF,NAPP,SALAL,CHAMERA3,UNCHAHAR4,KOLDAM,RIHAND3,UNCHAHAR3,ANTA_CRF,AURY_RF,UNCHAHAR2,CHAMERA2,DULHASTI,JHAJJAR,DADRT2,KUDGI,BRBCL,DADRI_LF,SINGRAULI,RAMPUR,SINGRAULI_HYDRO,SASAN,TALA,KHSTPP-I,KHSTPP-II,TEHRI,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,147.939346,0.000000,12.615140,29.927875,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,0.000000,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,28.798843,38.218139,47.819981,625.577189,439.581475,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,27.016689,25.668273,142.691864,43.876728,8.067282,0,0,0,0,0

48,11:45-12:00,147.939346,0.000000,12.615140,29.927875,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,0.000000,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,28.798843,38.218139,47.819981,625.577189,439.581650,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,27.016689,25.668273,142.691864,43.876728,8.067282,0,0,0,0,0

49,12:00-12:15,147.939346,0.000000,6.307570,29.927875,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,0.000000,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,28.798843,38.218139,47.819981,625.577189,439.581650,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,27.016689,25.668273,142.691864,43.876728,8.067282,0,0,0,0,0

50,12:15-12:30,147.939346,0.000000,6.307570,29.927875,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,0.000000,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,28.798843,38.218139,47.819981,625.577189,439.581650,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,27.016689,25.668273,142.691864,43.876728,8.067282,0,0,0,0,0

51,12:30-12:45,147.939346,0.000000,6.307570,29.927875,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,0.000000,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,28.798843,38.218139,47.819981,625.577189,439.581650,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,27.016689,28.089038,142.691864,43.876728,7.426059,0,0,0,0,0

52,12:45-13:00,147.939346,0.000000,6.307570,29.927875,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,0.000000,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,28.798843,38.218139,47.819981,625.577189,439.581650,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,27.016689,28.089038,142.691864,43.876728,7.426059,0,0,0,0,0

53,13:00-13:15,147.939346,0.000000,6.307570,29.927875,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,0.000000,17.167640,41.265018,0.000000,46.987565,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,28.798843,38.218139,47.819981,625.577189,439.581650,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,27.016689,28.089038,142.691864,43.876728,7.426059,0,0,0,0,0

54,13:15-13:30,147.939346,0.000000,6.307570,29.927875,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,0.000000,17.167640,41.265018,0.000000,46.987565,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,28.798843,38.218139,47.819981,625.577189,439.581650,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,27.016689,28.089038,142.691864,43.876728,7.426059,0,0,0,0,0

55,13:30-13:45,147.939346,0.000000,6.307570,29.277269,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,0.000000,17.167640,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,28.798843,38.218139,47.819981,625.577189,439.581843,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,27.016689,28.089038,142.691864,43.876728,7.426059,0,0,0,0,0

56,13:45-14:00,147.939346,0.000000,6.307570,29.277269,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,0.000000,17.167640,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,28.798843,38.218139,47.819981,625.577189,439.581843,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,27.016689,28.089038,142.691864,43.876728,7.426059,0,0,0,0,0

57,14:00-14:15,147.939346,0.000000,6.307570,29.277269,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,0.000000,17.167640,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,28.798843,38.218139,47.819981,625.577189,439.581843,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.025986,28.089038,142.691864,43.876728,8.067282,0,0,0,0,0

58,14:15-14:30,147.939346,0.000000,6.307570,29.277269,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,0.000000,17.167640,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,41.003944,38.218139,47.819981,625.577189,487.946843,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.025986,2.455588,142.691864,43.876728,8.067282,0,0,0,0,0

59,14:30-14:45,147.939346,0.000000,6.307570,29.277269,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,17.055434,17.167640,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,41.003944,38.218139,47.819981,626.544489,548.335382,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.025986,2.969611,142.691864,43.876728,8.067282,0,0,0,0,0

60,14:45-15:00,147.939346,0.000000,6.307570,29.277269,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,8.979252,0.000000,49.345649,0.000000,23.417946,17.167640,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,18.184853,0.000000,0.000000,41.003944,38.218139,47.819981,626.544489,618.261499,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.025986,2.969611,142.691864,43.876728,8.067282,0,0,0,0,0

61,15:00-15:15,147.939346,0.000000,6.307570,29.277269,0.000000,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,35.395151,114.257476,9.112063,0.000000,49.345649,0.000000,23.417946,17.167640,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,664.322252,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,2.969611,142.691864,43.876728,8.687842,0,0,0,0,0

62,15:15-15:30,147.939346,0.000000,6.307570,29.277269,0.000000,0.000000,0.000000,0.000000,0.000000,10.160713,0.000000,0.000000,0.000000,35.395151,114.257476,9.112063,0.000000,49.345649,0.000000,23.417946,17.167640,41.265018,0.000000,46.987565,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,664.322252,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,2.969611,142.691864,43.876728,8.874010,0,0,0,0,0

63,15:30-15:45,147.939346,0.000000,6.307570,29.277269,0.000000,0.000000,0.000000,0.000000,0.000000,10.160713,0.000000,0.000000,0.000000,35.395151,114.257476,9.112063,0.000000,49.345649,0.000000,23.417946,17.167640,41.265018,0.000000,46.987565,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,664.322252,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,2.969611,142.691864,43.876728,8.874010,0,0,0,0,0

64,15:45-16:00,147.939346,0.000000,6.307570,29.277269,0.000000,0.000000,0.000000,0.000000,0.000000,10.160713,0.000000,0.000000,0.000000,35.395151,114.257476,9.112063,0.000000,49.345649,0.000000,23.417946,17.167640,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,664.322252,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,2.969611,142.691864,43.876728,8.874010,0,0,0,0,0

65,16:00-16:15,147.939346,0.000000,6.307570,31.749572,0.000000,0.000000,0.000000,0.000000,0.000000,10.160713,31.920900,0.000000,0.000000,35.395151,114.257476,9.112063,0.000000,49.345649,0.000000,43.731246,17.167640,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,664.322252,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,2.969611,142.691864,43.876728,8.874010,0,0,0,0,0

66,16:15-16:30,147.939346,0.000000,6.307570,31.749572,0.000000,0.000000,0.000000,0.000000,0.000000,10.160713,47.869742,0.000000,0.000000,35.395151,114.257476,9.112063,0.000000,49.345649,0.000000,46.647075,17.167640,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,664.322252,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,2.969611,142.691864,43.876728,8.874010,0,0,0,0,0

67,16:30-16:45,147.939346,0.000000,6.307570,31.749572,0.000000,0.000000,0.000000,0.000000,0.000000,10.160713,33.162913,0.000000,0.000000,35.395151,114.257476,9.112063,0.000000,49.345649,0.000000,52.436946,17.167640,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,664.322252,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,2.969611,142.691864,43.876728,9.329088,0,0,0,0,0

68,16:45-17:00,147.939346,0.000000,6.307570,31.749572,0.000000,1.418352,0.000000,0.000000,0.000000,10.160713,33.162913,0.000000,0.000000,35.395151,114.257476,9.112063,0.000000,49.345649,0.000000,52.436946,17.167640,41.265018,0.000000,46.987565,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,664.322252,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,2.969611,142.691864,43.876728,9.411829,0,0,0,0,0

69,17:00-17:15,147.939346,0.000000,6.307570,30.854339,0.000000,5.106067,0.000000,0.000000,0.000000,10.284624,27.312683,0.000000,0.000000,35.395151,114.257476,9.112063,0.000000,49.345649,0.000000,52.436946,25.751461,41.265018,0.000000,46.987565,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,1.796276,142.691864,43.876728,9.411829,0,0,0,0,0

70,17:15-17:30,147.939346,0.000000,6.307570,30.854339,0.000000,5.106067,0.000000,0.000000,0.000000,10.284624,27.312683,0.000000,0.000000,35.395151,114.257476,9.112063,0.000000,49.345649,0.000000,52.436946,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,1.796276,142.691864,43.876728,9.411829,0,0,0,0,0

71,17:30-17:45,147.939346,0.000000,1.064030,29.277269,0.000000,5.106067,21.203216,0.000000,0.000000,10.284624,27.312683,0.000000,0.000000,35.395151,114.257476,9.112063,0.000000,49.345649,0.000000,45.931757,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,1.796276,142.691864,43.876728,9.411829,0,0,0,0,0

72,17:45-18:00,147.939346,0.000000,1.064030,29.277269,0.000000,5.106067,21.203216,0.000000,0.000000,10.284624,29.413658,0.000000,0.000000,35.395151,114.257476,9.112063,0.000000,49.345649,0.000000,45.931757,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.616318,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,1.796276,142.691864,43.876728,9.411829,0,0,0,0,0

73,18:00-18:15,147.939346,0.000000,1.064030,29.277269,0.000000,10.212134,21.203216,0.000000,0.000000,10.036802,5.801769,0.000000,0.000000,35.395151,114.259894,9.112063,0.000000,49.345649,0.000000,45.931757,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,2.379461,142.691864,43.876728,8.874010,0,0,0,0,0

74,18:15-18:30,147.939346,0.000000,1.064030,29.277269,0.000000,10.212134,21.203216,0.000000,0.000000,9.788979,5.801769,0.000000,0.000000,35.395151,114.259894,9.112063,0.000000,49.345649,0.000000,45.931757,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,2.379461,142.691864,43.876728,8.874010,0,0,0,0,0

75,18:30-18:45,147.939346,0.000000,1.064030,29.277269,0.000000,10.212134,21.203216,0.000000,0.000000,9.788979,5.801769,0.000000,0.000000,35.395151,114.259894,9.112063,0.000000,49.345649,0.000000,45.931757,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,2.379461,142.691864,43.876728,8.874010,0,0,0,0,0

76,18:45-19:00,147.939346,0.000000,3.192090,29.277269,0.000000,10.212134,21.203216,0.000000,0.000000,9.788979,5.801769,0.000000,0.000000,35.395151,114.259894,9.112063,0.000000,49.345649,0.000000,45.931757,34.335281,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.754563,0.000000,0.000000,403.726838,25.594758,2.379461,142.691864,43.876728,8.874010,0,0,0,0,0

77,19:00-19:15,149.634007,0.000000,18.922710,29.277269,0.000000,15.287256,21.203216,0.000000,0.000000,9.788979,5.801769,0.000000,0.000000,36.289614,114.259894,9.112063,0.000000,49.345649,0.000000,45.931757,38.150312,41.265018,0.000000,46.987565,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,403.726838,25.594758,2.379461,142.691864,58.502304,8.874010,0,0,0,0,0

78,19:15-19:30,149.634007,0.000000,18.922710,29.277269,0.000000,15.287256,21.203216,0.000000,0.000000,9.788979,5.801769,0.000000,0.000000,36.289614,114.259894,9.112063,0.000000,49.345649,0.000000,45.931757,38.150312,41.265018,0.000000,46.987565,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,403.726838,25.594758,2.379461,142.691864,58.502304,8.874010,0,0,0,0,0

79,19:30-19:45,149.634007,0.000000,18.922710,29.277269,0.000000,15.287256,21.203216,0.000000,0.000000,9.788979,5.801769,0.000000,0.000000,36.289614,114.259894,9.112063,0.000000,49.345649,0.000000,45.931757,38.150312,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,402.638625,25.594758,2.379461,142.691864,58.502304,8.874010,0,0,0,0,0

80,19:45-20:00,149.634007,0.000000,18.922710,29.277269,0.000000,15.287256,21.203216,0.000000,0.000000,9.788979,5.801769,0.000000,0.000000,36.289614,114.259894,9.112063,0.000000,49.345649,0.000000,45.931757,38.150312,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,402.638625,25.594758,2.379461,142.691864,58.502304,8.874010,0,0,0,0,0

81,20:00-20:15,149.634007,0.000000,18.922710,29.277269,0.000000,15.287256,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,36.289614,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,38.150312,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,391.756500,25.594758,2.379461,142.691864,58.502304,8.874010,0,0,0,0,0

82,20:15-20:30,149.634007,0.000000,18.922710,29.277269,0.000000,15.287256,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,36.289614,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,38.150312,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,391.756500,25.594758,2.379461,142.691864,58.502304,8.874010,0,0,0,0,0

83,20:30-20:45,149.634007,0.000000,18.922710,30.578481,0.000000,15.287256,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,36.289614,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,38.150312,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,332.993025,25.594758,2.379461,142.691864,58.502304,8.874010,0,0,0,0,0

84,20:45-21:00,147.939346,0.000000,3.192090,30.578481,0.000000,10.212134,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,35.395151,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,34.335281,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,332.993025,25.594758,2.379461,142.691864,43.876728,8.874010,0,0,0,0,0

85,21:00-21:15,147.939346,0.000000,3.192090,30.578481,0.000000,10.212134,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,35.395151,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,34.335281,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,332.993025,25.594758,2.379461,142.691864,43.876728,8.874010,0,0,0,0,0

86,21:15-21:30,147.939346,0.000000,3.192090,30.578481,0.000000,10.212134,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,35.395151,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,34.335281,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,332.993025,25.594758,2.379461,142.691864,43.876728,8.874010,0,0,0,0,0

87,21:30-21:45,147.939346,0.000000,3.192090,30.578481,0.000000,10.212134,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,35.395151,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,34.335281,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,14.720662,4.613731,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,329.728388,25.594758,2.089852,142.691864,43.876728,8.874010,0,0,0,0,0

88,21:45-22:00,149.634007,0.000000,18.922710,30.578481,0.000000,15.287256,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,36.289614,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,38.150312,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,14.720662,4.613731,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,329.728388,25.594758,2.089852,142.691864,58.502304,8.874010,0,0,0,0,0

89,22:00-22:15,149.634007,0.000000,18.922710,30.578481,0.000000,15.287256,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,36.289614,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,38.150312,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,2.800293,0.166713,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,329.728388,25.594758,2.089852,142.691864,58.502304,8.874010,0,0,0,0,0

90,22:15-22:30,149.634007,0.000000,18.922710,30.578481,0.000000,15.287256,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,36.289614,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,38.150312,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,329.728388,25.594758,2.089852,142.691864,58.502304,8.874010,0,0,0,0,0

91,22:30-22:45,149.634007,0.000000,12.615140,30.578481,0.000000,15.287256,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,36.289614,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,38.150312,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,329.728388,25.594758,2.089852,142.691864,58.502304,8.874010,0,0,0,0,0

92,22:45-23:00,149.634007,0.000000,12.615140,30.578481,0.000000,15.287256,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,36.289614,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,38.150312,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,329.728388,25.594758,2.089852,142.691864,58.502304,8.874010,0,0,0,0,0

93,23:00-23:15,147.939346,0.000000,1.064030,29.927875,0.000000,10.212134,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,35.395151,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,28.612734,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,329.728388,25.594758,2.089852,142.691864,58.502304,8.874010,0,0,0,0,0

94,23:15-23:30,147.939346,0.000000,1.064030,29.927875,0.000000,10.212134,21.203216,0.000000,0.000000,9.788979,18.908780,0.000000,0.000000,35.395151,114.259894,9.112063,0.000000,49.345649,0.000000,55.128362,25.751461,41.265018,0.000000,40.580170,88.991600,0.000000,37.190750,81.490188,28.112454,0.000000,0.000000,119.620284,25.527144,0.000000,0.000000,41.003944,38.218139,47.819981,631.792092,663.935332,90.64,14.509493,0.000000,134.212875,0.000000,0.000000,329.728388,25.594758,2.089852,142.691864,58.502304,8.874010,0,0,0,0,0

