Block,Time,TALA,KISHANGANGA,SASAN,KHSTPP-I,KHSTPP-II,FSTPP I & II,KUDGI,SINGRAULI_HYDRO,BRBCL,DHAULIGNGA,AURY_CRF,JHAJJAR,NAPP,BSIUL,SINGRAULI,NJPC,DADRI_LF,RIHAND2,AURY_RF,AURY_LF,URI,TANDA2,ANTA_RF,KOTESHWR,KOLDAM,RAPPC,CHAMERA2,DADRI_RF,TANAKPUR,UNCHAHAR1,PARBATI3,SALAL,UNCHAHAR3,ANTA_CRF,UNCHAHAR2,URI2,ANTA_GF,CHAMERA1,DADRT2,SEWA2,RIHAND1,RIHAND3,CHAMERA3,RAMPUR,RAPPB,DADRI_GF,ANTA_LF,DULHASTI,TEHRI,UNCHAHAR4,DADRI_CRF,AURY_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
90,22:15-22:30,21.110182,2.165146,337.703108,40.937000,142.750749,17.554078,87.09,0.000000,19.353960,37.135857,0.000000,636.640056,38.785636,19.026337,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,16.939312,2.350658,53.407983,40.512341,0.000000,6.817930,19.777756,3.628631,80.399419,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,22.760304,2.165146,337.703108,40.937000,142.750749,17.554078,87.09,0.000000,18.033083,37.135857,0.000000,636.640056,38.785636,19.026337,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,16.939312,2.350658,53.407983,40.512341,20.321700,6.817930,19.777756,3.628631,79.274952,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,22.760304,2.165146,337.703108,40.937000,142.750749,17.554078,87.09,0.000000,17.381959,37.135857,0.000000,636.640056,38.785636,19.026337,137.413400,142.096822,0.000000,115.727243,0.000000,0.000000,45.938654,1.347745,0.000000,16.939312,2.350658,53.407983,40.512341,29.031000,6.817930,19.777756,3.628631,79.274952,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,22.760304,2.113900,337.703108,40.937000,142.750749,17.554078,74.51,0.000000,18.864261,37.135857,0.000000,636.640056,38.785636,12.773640,137.413400,142.096822,0.000000,115.727243,31.934100,0.000000,50.212018,1.347745,0.000000,16.540740,2.350658,53.407983,40.512341,58.062000,6.817930,19.777756,0.000000,79.274952,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,22.760304,2.113900,337.703108,40.937000,142.750749,17.554078,74.51,0.000000,17.429353,37.135857,0.000000,636.640056,38.785636,12.773640,137.413400,142.096822,0.000000,115.727243,47.962309,0.000000,50.212018,1.347745,9.899571,16.341455,2.350658,53.407983,40.512341,61.272442,6.817930,19.777756,0.000000,79.274952,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,22.760304,2.113900,337.703108,40.937000,142.750749,17.554078,74.51,0.000000,11.199100,37.135857,0.000000,636.640056,38.785636,12.773640,137.413400,142.096822,0.000000,115.727243,47.962309,0.000000,45.938654,1.347745,9.899571,16.341455,2.350658,53.407983,40.512341,61.272442,8.677366,19.777756,0.000000,79.274952,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,22.760304,2.113900,337.703108,40.937000,142.750749,17.554078,74.51,0.000000,11.417336,37.135857,0.000000,636.640056,38.785636,12.773640,137.413400,142.096822,0.000000,115.727243,47.410623,0.000000,45.938654,1.347745,9.899571,16.341455,2.350658,53.407983,40.512341,61.272442,8.677366,19.777756,0.000000,79.274952,25.848525,0.000000,41.659485,32.779383,0.000000,40.786697,666.018571,16.053045,90.274411,121.248253,29.586066,1.592521,0.000000,0.000000,0.000000,50.308022,25.034071,0.783837,0.000000,0.000000,0,0,0,0,0

