Block,Time,RAMPUR,AURY_CRF,BSIUL,KISHANGANGA,URI,DADRI_RF,KOLDAM,URI2,ANTA_GF,TANDA2,RAPPB,AURY_GF,NAPP,ANTA_RF,DADRI_LF,ANTA_LF,DULHASTI,JHAJJAR,RIHAND1,DADRI_GF,KOTESHWR,SINGRAULI,SEWA2,RAPPC,CHAMERA2,ANTA_CRF,UNCHAHAR4,AURY_RF,RIHAND2,PARBATI3,UNCHAHAR2,SALAL,SINGRAULI_HYDRO,UNCHAHAR1,DADRT2,CHAMERA1,DHAULIGNGA,DADRI_CRF,TANAKPUR,NJPC,TEHRI,AURY_LF,RIHAND3,CHAMERA3,UNCHAHAR3,FSTPP I & II,KHSTPP-I,TALA,BRBCL,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,6.068598,0.000000,6.297789,8.055401,37.851634,0.000000,1.809618,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,53.963592,0.000000,0.000000,122.932915,0.000000,65.503456,31.227423,0.000000,2.384077,0.000000,72.820064,0.000000,25.029286,75.191393,1.150422,12.288067,368.348973,13.568872,10.511800,0.000000,3.092974,159.494160,0.000000,0.000000,69.363756,24.320221,15.503118,11.299860,24.647216,0.000000,19.315955,404.448066,78.780306,0,0,0,0,0

49,12:00-12:15,6.068598,0.000000,6.297789,8.055401,37.851634,0.000000,1.809618,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,64.104492,0.000000,0.000000,122.932915,0.000000,65.503456,35.557541,0.000000,2.384077,0.000000,86.478601,0.000000,25.029286,75.191393,1.150422,12.288067,368.348973,13.568872,10.511800,0.000000,3.092974,159.494160,0.000000,0.000000,79.127608,24.320221,15.503118,11.299860,24.647216,0.000000,19.315955,404.448066,78.780306,0,0,0,0,0

50,12:15-12:30,6.068598,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,64.104492,0.000000,0.000000,122.932915,0.000000,65.503456,35.557541,0.000000,2.384077,0.000000,86.478601,0.000000,25.029286,75.191393,1.150422,12.288067,368.348973,13.568872,10.511800,0.000000,3.092974,159.494160,0.000000,0.000000,79.127608,24.320221,15.503118,11.299860,24.647216,0.000000,19.315955,404.448066,78.780306,0,0,0,0,0

51,12:30-12:45,6.068598,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,64.104492,0.000000,0.000000,122.932915,0.000000,65.503456,35.557541,0.000000,2.384077,0.000000,86.478601,0.000000,25.029286,75.191393,1.150422,12.288067,368.348973,13.568872,10.511800,0.000000,3.092974,159.494160,0.000000,0.000000,79.127608,24.320221,15.503118,11.299860,24.647216,0.000000,19.018355,404.448066,78.780306,0,0,0,0,0

52,12:45-13:00,6.068598,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,64.104492,0.000000,0.000000,122.932915,0.000000,65.503456,35.557541,0.000000,2.384077,0.000000,86.478601,0.000000,25.029286,75.191393,1.150422,12.288067,368.348973,13.568872,10.511800,0.000000,3.092974,159.494160,0.000000,0.000000,79.127608,24.320221,15.503118,11.299860,24.647216,0.000000,19.315955,404.448066,78.780306,0,0,0,0,0

53,13:00-13:15,6.068598,0.000000,6.297789,8.055401,37.851634,0.000000,1.809618,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,64.104492,0.000000,0.000000,122.932915,0.000000,65.503456,35.557541,0.000000,2.384077,0.000000,86.478601,0.000000,25.029286,75.191393,1.150422,12.288067,368.348973,13.568872,10.511800,0.000000,8.041734,159.494160,0.000000,0.000000,79.127608,24.320221,15.503118,11.299860,24.647216,0.000000,19.315955,404.448066,78.780306,0,0,0,0,0

54,13:15-13:30,6.068598,0.000000,6.297789,8.055401,37.851634,0.000000,1.809618,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,64.104492,0.000000,0.000000,122.932915,0.000000,65.503456,35.557541,0.000000,2.384077,0.000000,86.478601,0.000000,25.029286,75.191393,1.150422,12.288067,368.348973,13.568872,10.511800,0.000000,8.041734,159.494160,0.000000,0.000000,79.127608,24.320221,15.503118,11.299860,24.647216,0.000000,19.315955,404.448066,78.780306,0,0,0,0,0

55,13:30-13:45,6.068598,0.000000,6.297789,8.055401,37.851634,0.000000,1.809618,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,64.104492,0.000000,0.000000,138.442740,0.000000,65.503456,35.557541,0.000000,2.384077,0.000000,118.840527,0.000000,25.029286,75.191393,1.150422,12.288067,368.348973,13.568872,10.511800,0.000000,8.041734,159.494160,0.000000,0.000000,119.899943,24.320221,15.503118,11.299860,24.647216,0.000000,19.315955,404.448066,78.780306,0,0,0,0,0

56,13:45-14:00,6.068598,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,64.104492,0.000000,0.000000,138.442740,0.000000,65.503456,35.557541,0.000000,2.384077,0.000000,120.126204,0.000000,25.029286,75.191393,1.150422,12.288067,368.348973,13.568872,10.511800,0.000000,8.041734,159.494160,0.000000,0.000000,126.114261,24.320221,15.503118,11.299860,29.837715,0.000000,19.315955,404.448066,98.220315,0,0,0,0,0

57,14:00-14:15,6.068598,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,93.736630,0.000000,0.000000,144.859328,0.000000,65.503456,35.557541,0.000000,2.384077,0.000000,120.126204,0.000000,25.029286,75.191393,1.150422,12.288067,368.348973,13.568872,10.511800,0.000000,3.711569,159.494160,0.000000,0.000000,126.114261,24.320221,15.503118,13.635560,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

58,14:15-14:30,6.068598,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,93.736630,0.000000,0.000000,144.859328,0.000000,65.503456,35.557541,0.000000,2.384077,0.000000,120.126204,0.000000,30.228651,75.191393,1.150422,12.288067,368.348973,13.568872,10.511800,0.000000,3.711569,159.494160,0.000000,0.000000,126.114261,24.320221,15.503118,17.123936,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

59,14:30-14:45,6.068598,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,177.592656,93.736630,0.000000,0.000000,143.470266,0.000000,65.503456,35.557541,0.000000,2.984322,0.000000,120.126204,0.000000,38.661264,75.191393,1.150422,19.391236,368.348973,13.568872,10.511800,0.000000,3.711569,159.494160,0.000000,0.000000,126.114261,24.320221,24.043012,20.088640,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

60,14:45-15:00,6.068598,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,215.258856,93.640050,0.000000,0.000000,143.470266,0.000000,65.503456,35.557541,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,21.856054,395.391373,13.568872,21.023601,0.000000,3.711569,159.494160,0.000000,0.000000,126.114261,24.320221,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

61,15:00-15:15,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,215.258856,93.640050,0.000000,0.000000,143.470266,0.000000,65.503456,35.557541,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,21.856054,372.083335,13.568872,21.023601,0.000000,3.711569,173.807738,0.000000,0.000000,126.114261,24.320221,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

62,15:15-15:30,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,215.258856,93.640050,0.000000,0.000000,143.470266,0.000000,65.503456,35.557541,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,21.856054,372.083335,13.568872,21.023601,0.000000,3.711569,173.807738,0.000000,0.000000,126.114261,24.320221,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

63,15:30-15:45,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,215.258856,93.640050,0.000000,0.000000,143.470266,0.000000,65.503456,35.557541,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,21.856054,372.083335,13.568872,21.023601,0.000000,11.753303,173.807738,0.000000,0.000000,126.114261,24.320221,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

64,15:45-16:00,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,1.809618,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,215.258856,93.640050,0.000000,0.000000,143.470266,0.000000,65.503456,35.557541,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,21.856054,372.083335,27.085861,21.023601,0.000000,11.753303,173.807738,0.000000,0.000000,126.114261,24.320221,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

65,16:00-16:15,6.514819,0.000000,0.000000,8.055401,31.987296,0.000000,3.619234,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.626856,93.640050,0.000000,0.000000,143.470266,5.207149,65.503456,35.557541,0.000000,2.698091,0.000000,120.126204,0.000000,38.531100,75.191393,1.150422,15.471537,372.083335,27.137744,21.023601,0.000000,3.092974,173.807738,0.000000,0.000000,126.114261,17.687433,23.012444,20.088640,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

66,16:15-16:30,6.514819,0.000000,0.000000,8.055401,31.987296,0.000000,3.619234,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.626856,93.640050,0.000000,0.000000,143.470266,12.098965,65.503456,35.557541,0.000000,2.355103,0.000000,120.126204,0.000000,30.826551,75.191393,1.150422,15.471537,372.083335,40.706616,21.023601,0.000000,3.092974,173.807738,0.000000,0.000000,126.114261,17.687433,18.879362,20.088640,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

67,16:30-16:45,6.514819,0.000000,0.000000,8.055401,31.987296,0.000000,4.229980,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.626856,93.640050,0.000000,0.000000,143.470266,12.098965,65.503456,35.557541,0.000000,2.355103,0.000000,120.126204,0.000000,29.670825,75.191393,1.150422,15.471537,368.010943,40.706616,21.023601,0.000000,3.092974,173.807738,0.000000,0.000000,126.114261,17.687433,18.879362,20.088640,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

68,16:45-17:00,6.514819,0.000000,0.000000,8.055401,31.987296,0.000000,4.478803,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.626856,93.640050,0.000000,0.000000,143.470266,12.098965,65.503456,35.557541,0.000000,2.355103,0.000000,120.126204,0.000000,29.670825,75.191393,1.150422,15.471537,368.010943,40.706616,21.023601,0.000000,3.092974,173.807738,0.000000,0.000000,126.114261,17.687433,18.879362,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

69,17:00-17:15,6.514819,0.000000,0.000000,8.055401,31.987296,0.000000,4.478803,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.626856,93.736630,0.000000,0.000000,143.470266,18.071871,65.503456,27.655866,0.000000,2.355103,0.000000,120.126204,0.000000,23.870326,75.191393,1.150422,13.676000,368.010943,40.706616,21.023601,0.000000,3.092974,173.807738,0.000000,0.000000,126.114261,17.687433,14.923638,17.788684,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

70,17:15-17:30,6.514819,0.000000,0.000000,8.055401,31.987296,0.000000,4.478803,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.626856,93.640050,0.000000,0.000000,143.470266,18.157636,65.503456,27.655866,0.000000,2.355103,0.000000,120.126204,4.125985,23.870326,75.191393,1.150422,12.867547,368.010943,40.706616,21.023601,0.000000,3.092974,173.807738,0.000000,0.000000,126.114261,17.687433,14.923638,17.788684,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

71,17:30-17:45,6.514819,0.000000,0.000000,8.055401,31.987296,0.000000,4.478803,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.626856,93.640050,0.000000,0.000000,143.470266,18.157636,65.503456,27.655866,0.000000,2.355103,0.000000,120.126204,4.125985,23.870326,75.191393,1.150422,12.867547,368.010943,40.706616,21.023601,0.000000,11.753303,173.807738,0.000000,0.000000,126.114261,17.687433,14.923638,17.788684,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

72,17:45-18:00,6.514819,0.000000,0.000000,8.055401,31.987296,0.000000,6.718203,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.626856,93.640050,0.000000,0.000000,143.470266,18.157636,65.503456,27.655866,0.000000,2.355103,0.000000,120.126204,4.125985,23.870326,75.191393,1.150422,12.867547,368.010943,40.706616,21.023601,0.000000,11.753303,173.807738,0.000000,0.000000,126.114261,17.687433,14.923638,17.788684,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

73,18:00-18:15,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.626856,93.640050,0.000000,0.000000,144.855753,18.157636,65.503456,18.964022,0.000000,2.355103,0.000000,120.126204,4.125985,23.870326,75.191393,1.150422,12.867547,368.010943,40.706616,21.023601,0.000000,1.237190,173.807738,0.000000,0.000000,126.114261,11.791622,14.923638,17.788684,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

74,18:15-18:30,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.626856,93.640050,0.000000,0.000000,144.859328,18.157636,65.503456,18.964022,0.000000,2.355103,0.000000,120.126204,4.125985,23.870326,75.191393,1.150422,12.867547,368.010943,40.706616,21.023601,0.000000,1.237190,173.807738,0.000000,0.000000,126.114261,11.791622,14.923638,17.788684,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

75,18:30-18:45,6.514819,0.000000,12.595577,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.626856,93.640050,0.000000,0.000000,144.859328,18.157636,65.503456,18.964022,0.000000,2.355103,0.000000,120.126204,5.894266,23.870326,75.191393,1.150422,12.867547,368.010943,40.706616,31.535401,0.000000,1.237190,173.807738,0.000000,0.000000,126.114261,11.791622,14.923638,17.788684,42.794598,0.000000,19.315955,404.448066,143.228140,0,0,0,0,0

76,18:45-19:00,6.685870,0.000000,18.988980,8.201862,31.987296,0.000000,8.957605,37.810782,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.626856,93.640050,0.000000,0.000000,144.859328,18.194391,65.503456,48.200223,0.000000,2.355103,0.000000,120.126204,8.841399,23.870326,80.802691,1.150422,12.867547,368.010943,40.706616,42.047201,0.000000,1.237190,175.798725,0.000000,0.000000,126.114261,33.640024,14.923638,17.788684,33.619498,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

77,19:00-19:15,6.685870,0.000000,18.988980,8.201862,31.987296,0.000000,8.957605,37.810782,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,118.485696,93.640050,0.000000,0.000000,144.859328,18.194391,65.503456,48.200223,0.000000,2.355103,0.000000,120.126204,57.469092,23.870326,80.802691,1.150422,12.867547,368.010943,40.706616,42.047201,0.000000,0.494876,175.798725,0.000000,0.000000,126.114261,33.640024,14.923638,17.788684,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

78,19:15-19:30,6.685870,0.000000,18.988980,8.201862,31.987296,0.000000,8.957605,37.810782,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,118.485696,93.640050,0.000000,0.000000,144.859328,18.194391,65.503456,48.200223,0.000000,2.355103,0.000000,120.126204,57.469092,23.870326,80.802691,1.150422,12.867547,368.010943,40.706616,42.047201,0.000000,0.494876,175.798725,0.000000,0.000000,126.114261,33.640024,14.923638,17.788684,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

79,19:30-19:45,6.685870,0.000000,18.988980,8.201862,31.987296,0.000000,8.957605,37.810782,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,118.485696,93.640050,0.000000,0.000000,144.859328,18.194391,65.503456,48.200223,0.000000,2.355103,0.000000,120.126204,57.469092,23.870326,62.846538,1.150422,12.867547,368.010943,40.706616,42.047201,0.000000,0.494876,175.798725,0.000000,0.000000,126.114261,33.640024,14.923638,13.794715,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

80,19:45-20:00,6.685870,0.000000,18.988980,8.201862,31.987296,0.000000,8.957605,37.810782,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,118.485696,93.640050,0.000000,0.000000,144.859328,18.194391,65.503456,48.200223,0.000000,2.355103,0.000000,120.126204,57.469092,23.870326,62.846538,1.150422,12.867547,368.010943,40.706616,42.047201,0.000000,0.494876,175.798725,0.000000,0.000000,126.114261,33.640024,14.923638,13.794715,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

81,20:00-20:15,6.685870,0.000000,18.988980,8.201862,31.987296,0.000000,8.957605,37.810782,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,118.485696,93.640050,0.000000,0.000000,144.859328,18.194391,65.503456,48.200223,0.000000,2.355103,0.000000,120.126204,57.469092,24.145000,80.802691,1.150422,12.732772,368.010943,40.706616,42.047201,0.000000,0.494876,175.798725,0.000000,0.000000,126.114261,33.640024,14.778768,13.794715,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

82,20:15-20:30,6.685870,0.000000,18.988980,8.201862,31.987296,0.000000,8.957605,37.810782,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,118.485696,93.640050,0.000000,0.000000,144.859328,18.194391,65.503456,48.200223,0.000000,2.355103,0.000000,120.126204,57.469092,24.145000,80.802691,1.150422,12.721518,368.010943,40.706616,42.047201,0.000000,0.494876,175.798725,0.000000,0.000000,126.114261,33.640024,14.778768,13.794715,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

83,20:30-20:45,6.685870,0.000000,18.988980,8.201862,31.987296,0.000000,8.957605,37.810782,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,176.433696,93.640050,0.000000,0.000000,144.859328,18.194391,65.503456,46.841134,0.000000,2.355103,0.000000,120.126204,5.894266,24.145000,80.802691,1.150422,12.721518,385.250473,40.706616,42.047201,0.000000,0.494876,175.798725,0.000000,0.000000,126.114261,33.640024,14.778768,17.788684,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

84,20:45-21:00,6.514819,0.000000,0.000000,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,4.111206,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,244.039696,93.640050,0.000000,0.000000,144.859328,18.157636,65.503456,18.964022,0.000000,2.355103,0.000000,120.126204,4.125985,24.145000,80.802691,1.150422,12.721518,404.566473,40.706616,42.047201,0.000000,0.494876,173.807738,0.000000,0.000000,126.114261,11.791622,14.778768,17.788684,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

85,21:00-21:15,6.514819,0.000000,0.000000,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.171619,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,325.064746,93.640050,0.000000,0.000000,144.859328,18.157636,65.503456,18.964022,0.000000,2.984322,0.000000,120.126204,4.125985,40.127419,80.802691,1.150422,19.298155,478.903721,40.706616,42.047201,0.000000,1.113471,173.807738,0.000000,0.000000,126.114261,11.791622,24.243837,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

86,21:15-21:30,6.514819,0.000000,0.000000,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,368.783583,93.640050,0.000000,0.000000,144.859328,18.157636,65.503456,18.964022,0.000000,2.984322,0.000000,120.126204,4.125985,43.370818,75.191393,1.150422,19.729038,585.884120,40.706616,42.047201,0.000000,9.773799,173.807738,0.000000,0.000000,126.114261,11.791622,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

87,21:30-21:45,6.514819,0.000000,0.000000,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,407.992552,93.640050,0.000000,0.000000,144.859328,18.157636,65.503456,18.964022,0.000000,2.984322,0.000000,120.126204,16.209231,43.370818,75.191393,1.150422,19.729038,664.843691,40.706616,42.047201,0.000000,9.773799,173.807738,0.000000,0.000000,126.114261,11.791622,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

88,21:45-22:00,6.685870,0.000000,18.988980,8.201862,31.987296,0.000000,8.957605,37.810782,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,407.992552,93.640050,0.000000,0.000000,144.859328,18.194391,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,16.209231,43.370818,80.802691,1.150422,19.729038,650.868022,40.706616,42.047201,0.000000,9.773799,175.798725,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

89,22:00-22:15,6.685870,0.000000,18.988980,8.201862,31.987296,0.000000,8.957605,37.810782,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,407.992552,93.640050,0.000000,0.000000,144.859328,18.194391,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,16.209231,43.370818,80.802691,1.150422,19.729038,664.582382,40.706616,42.047201,0.000000,1.113471,175.798725,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

90,22:15-22:30,6.685870,0.000000,18.988980,8.201862,31.987296,0.000000,8.957605,37.810782,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,407.992552,93.640050,0.000000,0.000000,144.859328,18.194391,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,16.209231,43.370818,80.802691,1.150422,19.729038,664.582382,40.706616,42.047201,0.000000,1.113471,175.798725,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

91,22:30-22:45,6.685870,0.000000,18.988980,8.201862,31.987296,0.000000,8.957605,37.810782,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,407.992552,93.640050,0.000000,0.000000,144.859328,18.194391,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,16.209231,43.370818,80.802691,1.150422,19.729038,664.582382,40.706616,42.047201,0.000000,1.113471,175.798725,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

92,22:45-23:00,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,407.992552,93.640050,0.000000,0.000000,144.859328,18.157636,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,16.209231,43.370818,75.191393,1.150422,19.729038,664.582382,40.706616,42.047201,0.000000,1.113471,173.807738,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

93,23:00-23:15,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,407.992552,93.640050,0.000000,0.000000,144.859328,18.157636,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,16.209231,43.370818,75.191393,1.150422,19.729038,664.582382,40.706616,42.047201,0.000000,1.113471,173.807738,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

94,23:15-23:30,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,407.992552,93.640050,0.000000,0.000000,144.859328,18.157636,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,4.125985,43.370818,75.191393,1.150422,19.729038,664.582382,40.706616,42.047201,0.000000,1.113471,173.807738,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

95,23:30-23:45,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,407.992552,93.640050,0.000000,0.000000,144.859328,18.157636,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,19.729038,664.582382,40.706616,31.535401,0.000000,9.773799,173.807738,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

96,23:45-24:00,6.514819,0.000000,6.297789,8.055401,31.987296,0.000000,8.957605,36.594663,0.000000,5.174842,0.000000,0.000000,47.179066,0.000000,0.000000,0.000000,57.151604,407.992552,93.640050,0.000000,0.000000,144.859328,18.157636,65.503456,46.841134,0.000000,2.984322,0.000000,120.126204,0.000000,43.370818,75.191393,1.150422,19.729038,664.582382,40.706616,31.535401,0.000000,9.773799,173.807738,0.000000,0.000000,126.114261,33.640024,26.693728,20.088640,42.794598,0.000000,19.315955,404.448066,142.165760,0,0,0,0,0

