Block,Time,BSIUL,CHAMERA1,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SEWA2,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,DULHASTI,KOLDAM,SALAL,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TAPS-II,VSTPS V,VSTPS I,KSTPS7,SOLAPUR,GADARWARA-I,KSTPS I&II,SIPAT II,KHARGONE-I,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,LARA-I,KAPS,SASAN,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas
6,01:15-01:30,0,42.66,133.939125,5.6364,4.233847,21.903791,35.101413,2.392833,52.992,1.053695,51.564209,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,0,0,0,95.888555,122.432091,128.451291,56.92678,3.566661,83.664,0,64.950987,0,13.693989,24.898162,0,0,76.76895,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.82,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.032039,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

7,01:30-01:45,0,42.66,140.279438,0.2562,4.233847,21.903791,35.101413,2.392833,48.576,1.053695,38.673157,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,0,0,0,95.888555,122.432091,128.451291,56.92678,3.566661,83.664,0,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.032039,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

8,01:45-02:00,0,42.66,140.279438,0.2562,4.233847,21.903791,35.101413,2.392833,48.576,1.053695,25.782105,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,0,0,0,95.888555,122.432091,128.451291,56.92678,3.566661,83.664,0,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.032039,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

9,02:00-02:15,0,42.66,140.279438,0,4.233847,21.903791,35.101413,2.392833,48.576,1.053695,0,36.642235,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,4.108691,0,0,95.888555,122.432091,128.451291,56.92678,3.566661,83.664,0,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.032039,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

10,02:15-02:30,0,42.66,140.279438,0,4.233847,21.903791,35.101413,2.392833,48.576,1.053695,0,36.642235,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,4.108691,0,0,95.888555,122.432091,128.451291,56.92678,3.566661,83.664,0,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.032039,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

11,02:30-02:45,0,42.66,140.279438,0,4.233847,21.903791,39.781602,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,4.108691,0,0,95.888555,122.432091,128.451291,56.92678,3.566661,83.664,0,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.89,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.032039,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

12,02:45-03:00,0,42.66,140.279438,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,4.108691,0,0,95.888555,122.432091,128.451291,56.92678,1.78333,83.664,0,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.89,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.032039,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

13,03:00-03:15,0,42.66,140.279438,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,4.108691,0,0,95.888555,122.432091,128.451291,56.92678,0,79.3646,0,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.89,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,4.690884,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

14,03:15-03:30,0,42.66,140.279438,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,4.108691,0,0,95.888555,122.432091,128.451291,56.92678,0,79.3646,0,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.89,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,4.690884,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

15,03:30-03:45,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,4.108691,0,0,95.888555,122.432091,128.451291,56.92678,0,79.3646,0,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.78,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.003609,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

16,03:45-04:00,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,4.108691,0,0,95.888555,122.432091,128.451291,56.92678,0,79.3646,0,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.78,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.003609,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

17,04:00-04:15,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,52.992,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,4.108691,0.663309,0,95.888555,122.432091,128.451291,56.92678,0,79.3646,21.51372,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.78,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.060469,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

18,04:15-04:30,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,52.992,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,603.966822,4.225255,9.137237,46.492646,4.108691,0.663309,0,95.888555,122.432091,128.451291,56.92678,0,79.3646,21.51372,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.78,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.060469,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

19,04:30-04:45,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,639.355503,4.225255,9.137237,46.492646,4.108691,0.663309,0,95.888555,122.432091,128.451291,56.92678,0,79.3646,21.51372,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.060469,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

20,04:45-05:00,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,667.076637,4.225255,9.137237,46.492646,4.108691,0.663309,0,95.888555,122.432091,128.451291,56.92678,0,79.3646,21.51372,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.060469,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

21,05:00-05:15,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,36.642235,27.350811,18.108732,46.424172,33.499365,691.093984,0,667.076637,4.225255,9.137237,46.492646,4.108691,0.663309,0,95.888555,122.432091,128.451291,56.92678,0,79.3646,21.51372,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,40.3655,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.060469,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.018824

22,05:15-05:30,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,36.642235,27.350811,18.108732,46.424172,33.499365,691.093984,0,667.076637,4.225255,9.137237,46.492646,4.108691,0.663309,0,95.888555,122.432091,128.451291,56.92678,1.78333,79.3646,21.51372,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,40.3655,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.060469,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.019193

23,05:30-05:45,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,0,667.076637,4.225255,9.137237,46.492646,4.108691,1.326619,0,95.888555,122.432091,128.451291,56.92678,3.566661,79.3646,43.02744,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.9,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.91,0,147.515625,40.3655,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.060469,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.019193

24,05:45-06:00,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,10.456189,667.076637,4.225255,9.137237,46.492646,4.108691,2.155756,0,95.888555,122.432091,128.451291,56.92678,3.566661,79.3646,69.91959,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,0.93,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.94,0,147.515625,40.3655,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.060469,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0.001107,0.019193

25,06:00-06:15,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,667.076637,4.225255,9.137237,46.492646,4.108691,2.80722,0,95.888555,122.432091,128.451291,56.92678,2.882151,79.3646,91.43331,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.93,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.94,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.060469,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0,0.0203

26,06:15-06:30,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,31.368567,667.076637,4.225255,9.137237,46.492646,4.108691,3.269167,0,95.888555,122.432091,128.451291,56.92678,3.566661,79.3646,106.277777,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.93,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.94,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.060469,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.02032,0,0,0,0.0203

27,06:30-06:45,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,4.225255,9.137237,46.492646,4.108691,3.269167,0,95.888555,122.432091,128.451291,56.92678,3.566661,79.3646,106.277777,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.93,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.94,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.060469,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.020161,0,0,0,0.0203

28,06:45-07:00,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,4.225255,9.137237,46.492646,4.108691,3.269167,0,95.888555,122.432091,128.451291,56.92678,3.566661,79.3646,106.277777,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.93,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.94,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.060469,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.020161,0,0,0,0.0203

29,07:00-07:15,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,4.225255,0,46.492646,4.108691,2.321583,0,95.888555,122.432091,128.451291,56.92678,3.566661,79.3646,75.29802,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.92,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.92,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.117328,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.020161,0,0,0,0.0203

30,07:15-07:30,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,31.368567,667.076637,4.225255,0,46.492646,4.108691,1.989928,0,95.888555,122.432091,128.451291,56.92678,3.566661,79.3646,64.54116,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.92,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.92,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.117328,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.020161,0,0,0,0.0203

31,07:30-07:45,0,42.66,141.071977,0,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,31.561589,27.350811,18.108732,46.424172,33.499365,691.093984,31.368567,667.076637,4.225255,0,46.492646,4.108691,1.989928,0,95.888555,122.432091,128.451291,56.92678,1.78333,79.3646,64.54116,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.92,0.79,0.23,2.01,2.18,0,0,1.85,7.86,1.94,0,9.33,0.24,1.83,0.92,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.117328,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.134513,199.125,0,0,0,0,0.020161,0,0,0,0.0203

