Block,Time,AURY_CRF,DHAULIGNGA,SINGRAULI_HYDRO,RAPPC,DADRT2,RIHAND2,DADRI_CRF,UNCHAHAR4,KISHANGANGA,SALAL,TANDA2,RIHAND1,AURY_GF,UNCHAHAR1,ANTA_LF,PARBATI3,CHAMERA2,AURY_RF,NJPC,KOTESHWR,TEHRI,RAMPUR,DADRI_LF,UNCHAHAR2,DADRI_GF,UNCHAHAR3,NAPP,CHAMERA3,RIHAND3,URI2,JHAJJAR,RAPPB,TANAKPUR,AURY_LF,ANTA_CRF,SINGRAULI,DULHASTI,BSIUL,SEWA2,DADRI_RF,KOLDAM,ANTA_GF,CHAMERA1,URI,ANTA_RF,KHSTPP-I,TALA,KHSTPP-II,BRBCL,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.647455,52.152728,362.741040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,25.470857,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,0.000000,0.000000,0.000000,134.712770,15.935050,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,34.047006,0.000000,107.028334,19.339956,15.089648,404.950590,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.647455,52.152728,362.741040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,6.614280,0.000000,0.000000,25.470857,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,30.719366,0.000000,14.940150,41.103689,18.716943,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,15.935050,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,34.047006,0.000000,107.028334,19.339956,15.089648,404.950590,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.647455,52.152728,362.741040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,6.614280,0.000000,0.000000,25.470857,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,30.719366,0.000000,14.940150,41.103689,18.716943,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,15.935050,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,33.611856,0.000000,107.028334,19.339956,15.089648,404.950590,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,6.614280,0.000000,0.000000,12.735429,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,23.353050,0.000000,14.940150,41.103689,18.716943,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,15.935050,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,39.500016,0.000000,33.611856,0.000000,107.028334,19.339956,15.089648,404.950590,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,6.614280,0.000000,0.000000,12.735429,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,23.353050,0.000000,14.940150,41.103689,9.358471,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,39.500016,0.000000,33.611856,0.000000,107.028334,19.339956,11.217200,404.950590,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,12.735429,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,22.676150,0.000000,14.359950,41.103689,0.000000,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,33.611856,0.000000,107.028334,19.339956,11.217200,404.950590,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,22.676150,0.000000,14.359950,41.103689,0.000000,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,24.832560,0.000000,78.897530,19.339956,11.217200,404.950590,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,22.676150,0.000000,14.359950,41.103689,0.000000,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,24.832560,0.000000,78.897530,19.339956,11.217200,404.950590,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,22.676150,0.000000,14.359950,41.103689,0.000000,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,24.832560,0.000000,78.897530,19.339956,11.217200,404.950590,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,11.574990,0.000000,0.000000,22.676150,0.000000,14.359950,41.103689,0.000000,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,24.832560,0.000000,78.897530,19.339956,11.217200,404.950590,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,11.574990,0.000000,0.000000,22.676150,0.000000,14.359950,41.103689,0.000000,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,24.832560,0.000000,78.897530,19.339956,11.217200,404.950590,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,23.149980,0.000000,0.000000,22.676150,0.000000,14.359950,41.103689,0.000000,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,24.832560,0.000000,78.897530,19.339956,11.217200,404.950590,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,23.149980,0.000000,0.000000,22.676150,0.000000,14.359950,41.103689,0.000000,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,24.832560,0.000000,78.897530,19.339956,11.217200,404.950590,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,0.000000,0.000000,18.314980,8.581158,23.149980,0.000000,0.000000,22.676150,0.000000,14.359950,41.103689,0.000000,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,29.895385,0.000000,94.824117,19.339956,11.217200,404.950590,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,0.000000,0.000000,18.314980,8.581158,23.149980,0.000000,0.000000,22.676150,0.000000,14.359950,41.103689,0.000000,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,29.895385,0.000000,122.954920,19.339956,11.217200,404.950590,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,0.000000,0.000000,36.629960,8.581158,23.149980,0.000000,0.000000,22.676150,0.000000,14.359950,41.103689,9.358471,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,38.674682,0.000000,122.954920,19.339956,11.217200,404.950590,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,0.000000,0.000000,36.629960,8.581158,23.149980,0.000000,0.000000,22.676150,0.000000,14.359950,41.103689,9.358471,119.584659,29.918593,347.385080,0.000000,0.000000,0.000000,0.000000,134.712770,15.935050,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,38.674682,0.000000,122.954920,19.339956,11.217200,404.950590,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,12.735429,0.000000,36.629960,8.581158,23.149980,0.000000,0.000000,29.790334,0.000000,14.359950,41.103689,9.358471,119.584659,29.918593,349.087000,0.000000,0.000000,0.000000,0.000000,134.712770,15.935050,12.611227,15.282514,0.000000,0.000000,0.000000,13.585731,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.647455,52.152728,361.774040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,6.324180,0.000000,0.000000,12.735429,0.000000,36.629960,8.581158,23.149980,0.000000,0.000000,30.719366,0.000000,14.359950,41.103689,9.358471,119.584659,29.918593,349.087000,0.000000,0.000000,0.000000,0.000000,134.712770,15.935050,12.611227,15.282514,0.000000,0.000000,0.000000,13.585731,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.647455,52.152728,401.421040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,36.629960,8.581158,34.724970,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,9.358471,119.584659,29.918593,349.087000,0.000000,0.000000,0.000000,0.000000,134.712770,15.935050,6.305614,15.282514,0.000000,0.000000,0.000000,13.585731,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.647455,52.152728,430.431040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,25.470857,0.000000,36.629960,8.581158,34.724970,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,0.000000,0.000000,0.000000,134.712770,15.935050,6.305614,15.282514,0.000000,0.000000,0.000000,13.585731,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.647455,52.152728,478.781040,96.255180,0.000000,0.000000,0.000000,12.360194,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,25.470857,0.000000,58.607936,8.581158,46.299960,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,1.238727,0.000000,0.000000,134.712770,15.935050,6.305614,15.282514,0.000000,0.000000,0.000000,27.171462,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.647455,52.152728,502.956040,96.255180,0.000000,0.000000,0.000000,12.360194,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,25.470857,0.000000,58.607936,17.162316,46.299960,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,1.238727,0.000000,0.000000,134.712770,31.870100,6.305614,15.282514,0.000000,0.000000,0.000000,27.171462,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

71,17:30-17:45,0.000000,8.814108,0.647455,52.152728,527.131040,96.255180,0.000000,0.000000,0.000000,2.247308,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,25.470857,0.000000,85.714106,25.743474,46.299960,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,31.870100,6.305614,15.282514,0.000000,0.000000,0.000000,40.757193,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

72,17:45-18:00,0.000000,17.628217,0.647455,52.152728,551.306040,96.255180,0.000000,0.000000,0.000000,2.247308,0.000000,88.964000,0.000000,9.092508,0.000000,0.000000,38.206286,0.000000,90.476001,34.324632,46.299960,0.000000,0.000000,35.329152,0.000000,21.993061,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,31.870100,18.916841,15.282514,0.000000,0.000000,0.000000,40.757193,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

73,18:00-18:15,0.000000,26.503640,0.647455,52.152728,582.152856,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,38.206286,0.000000,90.476001,34.324632,46.299960,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,31.870100,18.916841,15.282514,0.000000,0.000000,0.000000,40.757193,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

74,18:15-18:30,0.000000,35.338187,0.647455,52.152728,582.152856,96.255180,0.000000,0.000000,0.000000,76.756805,0.000000,88.964000,0.000000,9.092508,0.000000,0.000000,38.206286,0.000000,90.476001,34.324632,46.299960,0.000000,0.000000,35.329152,0.000000,21.993061,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,31.870100,18.916841,15.282514,0.000000,0.000000,0.000000,40.757193,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

75,18:30-18:45,0.000000,35.338187,0.647455,52.152728,582.152856,96.255180,0.000000,0.000000,0.000000,76.756805,0.000000,88.964000,0.000000,9.092508,0.000000,0.000000,38.206286,0.000000,90.476001,34.324632,46.299960,0.000000,0.000000,35.329152,0.000000,21.993061,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,31.870100,18.916841,15.282514,0.000000,0.000000,0.000000,40.757193,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

76,18:45-19:00,0.000000,35.338187,0.647455,52.152728,582.152856,96.255180,0.000000,0.000000,0.000000,76.756805,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,38.206286,0.000000,90.476001,34.324632,46.299960,0.000000,0.000000,35.329152,0.000000,21.993061,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,31.870100,18.916841,15.282514,0.000000,0.000000,0.000000,40.757193,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

77,19:00-19:15,0.000000,35.338187,0.647455,52.152728,582.152856,96.255180,0.000000,0.000000,0.000000,76.756805,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,38.206286,0.000000,90.476001,34.324632,46.299960,0.000000,0.000000,35.329152,0.000000,19.379164,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,31.870100,18.916841,15.282514,0.000000,0.000000,0.000000,40.757193,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

78,19:15-19:30,0.000000,26.503640,0.647455,52.152728,527.131040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,38.206286,0.000000,90.476001,17.448355,46.299960,0.000000,0.000000,35.329152,0.000000,19.379164,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,31.870100,6.305614,15.282514,0.000000,0.000000,0.000000,40.757193,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

79,19:30-19:45,0.000000,17.628217,0.647455,52.152728,527.131040,96.255180,0.000000,0.000000,0.000000,12.360194,0.000000,88.964000,0.000000,9.092508,0.000000,0.000000,38.206286,0.000000,58.607936,17.162316,46.299960,0.000000,0.000000,35.329152,0.000000,21.787895,41.103689,18.716943,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,31.870100,6.305614,15.282514,0.000000,0.000000,0.000000,40.757193,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

80,19:45-20:00,0.000000,8.814108,0.647455,52.152728,556.141040,96.255180,0.000000,0.000000,0.000000,12.360194,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,45.238001,17.162316,46.299960,0.000000,0.000000,35.329152,0.000000,21.993061,41.103689,9.358471,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,31.870100,6.305614,15.282514,0.000000,0.000000,0.000000,40.757193,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

81,20:00-20:15,0.000000,8.814108,0.647455,52.152728,586.203620,96.255180,0.000000,0.000000,0.000000,12.360194,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,22.619000,17.162316,34.724970,0.000000,0.000000,35.329152,0.000000,19.379164,41.103689,9.358471,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,15.935050,6.305614,15.282514,0.000000,0.000000,0.000000,40.757193,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

82,20:15-20:30,0.000000,8.814108,0.647455,52.152728,582.152856,96.255180,0.000000,0.000000,0.000000,12.360194,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,22.619000,17.162316,34.724970,0.000000,0.000000,35.329152,0.000000,19.379164,41.103689,9.358471,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,15.935050,6.305614,15.282514,0.000000,0.000000,0.000000,27.171462,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

83,20:30-20:45,0.000000,8.814108,0.647455,52.152728,582.152856,96.255180,0.000000,0.000000,0.000000,12.360194,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,0.000000,17.162316,34.724970,0.000000,0.000000,35.329152,0.000000,19.379164,41.103689,9.358471,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,15.935050,6.305614,15.282514,0.000000,0.000000,0.000000,27.171462,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.647455,52.152728,527.131040,96.255180,0.000000,0.000000,0.000000,12.360194,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,0.000000,17.162316,34.724970,0.000000,0.000000,35.329152,0.000000,19.379164,41.103689,9.358471,119.584659,29.918593,349.087000,0.000000,1.734218,0.000000,0.000000,134.712770,15.935050,6.305614,15.282514,0.000000,0.000000,0.000000,27.171462,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.647455,52.152728,527.131040,96.255180,0.000000,0.000000,0.000000,12.360194,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,0.000000,17.162316,34.724970,0.000000,0.000000,35.329152,0.000000,19.379164,41.103689,9.358471,119.584659,29.918593,349.087000,0.000000,0.990982,0.000000,0.000000,134.712770,15.935050,6.305614,15.282514,0.000000,0.000000,0.000000,13.585731,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,17.280290,404.950590,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.647455,52.152728,527.131040,96.255180,0.000000,0.000000,0.000000,12.360194,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,0.000000,8.581158,23.149980,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,9.358471,119.584659,29.918593,349.087000,0.000000,0.990982,0.000000,0.000000,134.712770,15.935050,12.611227,15.282514,0.000000,0.000000,0.000000,13.585731,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.647455,52.152728,527.131040,96.255180,0.000000,0.000000,0.000000,12.360194,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,0.000000,8.581158,23.149980,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,9.358471,119.584659,29.918593,349.087000,0.000000,0.990982,0.000000,0.000000,134.712770,15.935050,12.611227,15.282514,0.000000,0.000000,0.000000,13.585731,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.647455,52.152728,527.131040,96.255180,0.000000,0.000000,0.000000,12.360194,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,0.000000,8.581158,23.149980,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,9.358471,119.584659,29.918593,349.087000,0.000000,0.990982,0.000000,0.000000,134.712770,15.935050,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.647455,52.152728,527.131040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,0.000000,8.581158,12.184200,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,0.000000,119.584659,29.918593,348.120000,0.000000,0.990982,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.647455,52.152728,527.131040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,0.000000,8.581158,10.965780,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,0.000000,119.584659,29.918593,348.120000,0.000000,0.990982,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.647455,52.152728,478.781040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,0.000000,8.581158,10.965780,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,0.000000,119.584659,29.918593,348.120000,0.000000,1.486472,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.647455,52.152728,478.781040,96.255180,0.000000,0.000000,0.000000,24.720388,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,0.000000,8.581158,10.965780,0.000000,0.000000,35.329152,0.000000,19.379164,41.103689,0.000000,119.584659,29.918593,348.120000,0.000000,1.486472,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.647455,52.152728,478.781040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,12.735429,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,31.680037,0.000000,19.379164,41.103689,0.000000,119.584659,29.918593,348.120000,0.000000,1.486472,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.647455,52.152728,478.781040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,0.000000,119.584659,29.918593,348.120000,0.000000,1.486472,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.647455,52.152728,440.101040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,0.000000,119.584659,29.918593,348.120000,0.000000,0.619364,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,44.867910,0.000000,142.647609,19.339956,15.089648,404.950590,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.647455,52.152728,420.761040,96.255180,0.000000,0.000000,0.000000,38.766063,0.000000,88.964000,0.000000,8.346854,0.000000,0.000000,0.000000,0.000000,0.000000,8.581158,0.000000,0.000000,0.000000,30.719366,0.000000,19.379164,41.103689,0.000000,119.584659,29.918593,348.120000,0.000000,0.619364,0.000000,0.000000,134.712770,0.000000,12.611227,15.282514,0.000000,0.000000,0.000000,0.000000,34.162176,0.000000,44.867910,0.000000,142.647609,17.968335,15.089648,404.950590,0,0,0,0,0

