Block,Time,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/30042040/GNA_LT_35,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,WR/01102023/30052048/L_NR_2022_10,NR/01102023/23072042/L_NR_2012_04,NR/01102023/22052037/LT-59,NR/20122023/29022024/IEX_LDC_231218_00502,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/05012040/L_NR_2020_02,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/10022024/10022024/IEX_240209_06323,NR/01102023/31052040/LT-31,NR/01102023/31102037/L_NR_2019_11,NR/01022024/15022024/HP-35,NR/01102023/14082046/L_NR_2021_16,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,NR/01102023/06022042/L_NR_2012_02,NR/30092023/26122029/SH-06,SR/01102023/07102043/L_NR_2018_61,L_NR_2019_19,NR/01102023/19072037/LT-05,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/30092023/31122025/SH-07,WR/01102023/01102023/L_NR_2020_06,NR/01102023/30042040/GNA_LT_36,NR/26072023/31072042/L_NR_2023_07,NR/26072023/25122043/L_NR_2023_10,NR/01102023/02012046/L_NR_2021_17,NR/01022024/29022024/79,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/01102023/25072045/L_NR_2021_15,WR/01102023/24112044/L_NR_2020_07,NR/22102023/11042047/L_NR_2021_17,WR/01102023/31032046/L_NR_2020_05,NR/01022024/29022024/SJVN010224NR1469,NR/01022024/29022024/SJVN010224NR1468,NR/01102023/06022042/L_NR_2012_07,NR/01012024/31032024/ ChanjuII,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/01022024/15022024/HP-39,WR/01102023/16072048/L_NR_2022_08,NR/01022024/15022024/HP-37,NR/01022024/15022024/HP-44,NR/01102023/02122045/L_NR_2021_13,WR/01102023/29112042/L_NR_2019_05,WR/01102023/01102023/L_NR_2022_09,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,NR/01102023/25122043/GNA_MEJA_DELHI,NR/22102023/11042047/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/10022024/10022024/HPX-TAMCTG-090224-06131,NR/01102023/13082046/L_NR_2021_12,NR/01102023/08032047/L_NR_2021_14
51,12:30-12:45,8.180000,16.430000,18.290000,11.67,270.700000,0.650000,11.550000,32.5,1.340000,99.730000,0.000000,0.000000,16.430000,0.950000,0.000000,0,6.740000,129.900000,30.800000,23.08,163.919754,66.030000,96.250000,30.800000,6.66,16.840000,203,87,0,96.250000,4.810000,48.5,6.67,49,20,9.63,24.06,67.890000,1.470000,5.780000,51.580000,5,0.000000,0.000000,46.33,32.5,11.67,6.740000,0.000000,97,32.5,0.000000,231.67,92.3

52,12:45-13:00,8.180000,16.430000,18.290000,11.67,270.700000,0.650000,11.550000,32.5,1.340000,99.730000,0.000000,0.000000,16.430000,0.950000,0.000000,0,6.740000,129.900000,30.800000,23.48,163.296522,66.030000,96.250000,30.800000,6.66,16.840000,203,87,0,96.250000,4.810000,48.5,6.67,49,20,9.63,24.06,67.890000,1.470000,5.780000,51.580000,5,0.000000,0.000000,46.33,32.5,11.67,6.740000,0.000000,97,32.5,0.000000,231.67,92.32

53,13:00-13:15,8.180000,16.430000,18.290000,11.67,231.000000,0.650000,11.550000,32.5,1.390000,81.810000,0.000000,0.000000,16.430000,0.990000,0.000000,0,6.740000,111.770000,30.800000,23.68,160.696476,66.030000,96.250000,24.090000,6.66,16.840000,203,87,0,96.250000,4.810000,48.5,6.67,49,20,9.63,24.06,67.890000,1.470000,5.780000,51.580000,5,0.000000,0.000000,46.33,32.5,11.67,6.740000,0.000000,97,32.5,0.000000,231.67,92.33

54,13:15-13:30,8.180000,16.430000,18.290000,11.67,192.500000,0.650000,11.550000,32.5,1.390000,57.750000,0.000000,0.000000,16.430000,0.990000,0.000000,0,6.740000,111.770000,30.800000,24.48,158.106168,66.030000,96.250000,24.090000,6.66,16.840000,203,87,0,96.250000,4.810000,48.5,6.67,49,20,9.63,24.06,43.820000,1.470000,5.780000,51.580000,5,0.000000,0.000000,46.33,32.5,11.67,6.740000,0.000000,97,32.5,0.000000,231.67,92.32

55,13:30-13:45,8.180000,16.430000,18.290000,11.67,231.000000,0.650000,11.550000,32.5,1.390000,57.750000,0.000000,0.000000,16.430000,0.990000,0.000000,0,6.740000,111.770000,30.800000,25.04,153.27612,66.030000,96.250000,24.090000,6.66,16.840000,203,87,0,96.250000,4.810000,48.5,6.67,48,20,9.63,24.06,35.930000,1.470000,5.780000,51.580000,5,0.000000,0.000000,46.33,32.5,11.67,6.740000,0.000000,97,32.5,0.000000,231.67,92.33

56,13:45-14:00,8.180000,16.430000,18.290000,11.67,231.000000,0.650000,11.550000,32.5,1.390000,46.320000,0.000000,0.000000,16.430000,0.990000,0.000000,0,6.740000,111.770000,30.800000,26.07,149.595156,66.030000,96.250000,24.090000,6.66,16.840000,203,87,0,96.250000,4.810000,48,6.67,48,20,9.63,24.06,35.930000,1.470000,5.780000,51.580000,5.1,0.000000,0.000000,46.33,32.5,11.67,6.740000,0.000000,96,32.5,0.000000,231.67,92.32

57,14:00-14:15,8.180000,16.430000,18.290000,11.67,231.000000,0.650000,11.550000,32.5,1.390000,46.320000,0.000000,0.000000,16.430000,0.990000,0.000000,0,6.740000,111.770000,30.800000,26.01,145.661004,66.030000,96.250000,24.090000,6.66,16.840000,203,87,0,96.250000,4.810000,47,6.67,48,20,9.63,24.06,35.930000,1.470000,5.780000,51.580000,5.29,0.000000,0.000000,46.33,32.5,11.67,6.740000,0.000000,95,32.5,0.000000,231.67,92.3

58,14:15-14:30,8.180000,16.430000,18.290000,11.67,231.000000,0.650000,11.550000,32.67,1.390000,46.320000,0.000000,0.000000,16.430000,0.990000,0.000000,0,6.740000,111.770000,30.800000,26.21,140.850432,66.030000,96.250000,24.090000,6.66,16.840000,200,85,0,96.250000,4.810000,46,6.67,47,20,9.63,24.06,35.930000,1.470000,5.780000,51.580000,5.62,0.000000,0.000000,46.33,32.66,11.67,6.740000,0.000000,95,32.67,0.000000,231.67,92.33

59,14:30-14:45,8.180000,16.430000,18.290000,11.67,231.000000,0.650000,11.550000,32.67,1.390000,46.320000,0.000000,0.000000,16.430000,0.000000,0.000000,0,6.740000,111.770000,30.800000,25.88,135.173178,66.030000,96.250000,24.090000,6.66,16.840000,193,82,0,96.250000,4.810000,45,6.67,47,20,9.63,24.06,35.930000,1.470000,5.780000,51.580000,5.94,0.000000,0.000000,46.33,32.66,11.67,6.740000,0.000000,94,32.67,0.000000,231.67,91.74

60,14:45-15:00,8.180000,16.000000,18.290000,11.67,231.000000,0.650000,11.550000,32.67,1.390000,46.320000,0.000000,0.000000,16.000000,0.000000,0.000000,0,6.740000,111.770000,30.800000,25.94,128.512386,66.030000,96.250000,24.090000,6.66,16.400000,189,81,0,96.250000,4.810000,43,6.67,47,20,9.63,24.06,35.930000,1.470000,5.780000,51.580000,6,0.000000,0.000000,46.33,32.66,11.67,6.740000,0.000000,93,32.67,0.000000,231.67,88.9

61,15:00-15:15,8.180000,15.210000,18.290000,11.67,270.700000,0.650000,11.550000,32.67,1.430000,46.320000,0.000000,0.000000,15.210000,0.000000,0.000000,0,6.740000,111.770000,30.800000,27.11,120.244824,66.030000,96.250000,24.090000,6.66,15.600000,182,78,0,96.250000,4.810000,41,6.67,45,20,9.63,24.06,59.630000,1.380000,5.780000,51.580000,6,0.000000,0.000000,46.33,32.66,11.67,6.740000,0.000000,89,32.67,0.000000,231.67,84.45

62,15:15-15:30,8.180000,14.350000,18.290000,11.67,270.700000,0.650000,11.550000,32.67,1.430000,46.320000,0.000000,0.000000,14.350000,0.000000,0.000000,0,6.740000,111.770000,30.800000,26.68,110.906082,66.030000,96.250000,24.090000,6.66,14.720000,175,75,0,96.250000,4.810000,39.22,6.67,42,20,9.63,24.06,59.630000,1.380000,5.780000,51.580000,6,0.000000,0.000000,46.31,32.66,11.67,6.740000,0.000000,84,32.67,0.000000,231.56,79.83

63,15:30-15:45,8.180000,13.480000,18.290000,11.67,270.700000,0.650000,11.550000,32.67,1.430000,46.320000,0.000000,0.000000,13.480000,0.000000,0.000000,0,6.740000,111.770000,30.800000,26.14,100.320876,66.030000,96.250000,24.090000,6.66,13.810000,161,69,0,96.250000,4.810000,36.67,6.67,38,20,9.63,24.06,59.630000,1.380000,5.780000,51.580000,7.68,0.000000,0.000000,43.58,32.66,11.67,6.740000,0.000000,77,32.67,0.000000,217.89,74.39

64,15:45-16:00,8.180000,12.470000,18.290000,11.67,270.700000,0.650000,11.550000,32.67,1.430000,46.320000,0.000000,0.000000,12.470000,0.000000,0.000000,0,6.740000,111.770000,30.800000,25.88,88.66449,66.030000,96.250000,24.090000,6.66,12.780000,147,63,0,96.250000,4.810000,34,6.67,35,20,6.74,24.06,59.630000,1.380000,5.780000,51.580000,7.81,0.000000,0.000000,40.63,32.66,11.67,6.740000,0.000000,69,32.67,0.000000,203.13,68.5

65,16:00-16:15,8.180000,11.370000,18.290000,14.58,270.700000,0.690000,11.550000,32.67,1.430000,75.190000,0.000000,0.000000,11.370000,0.000000,0.000000,0,6.740000,111.770000,30.800000,26.68,76.501728,66.030000,96.250000,24.090000,6.66,11.660000,137,58,0,96.250000,4.810000,31.38,6.67,31,20,5.78,24.06,57.380000,1.470000,5.780000,51.580000,7.88,0.000000,0.000000,37.41,32.66,14.58,6.740000,0.000000,63,32.67,0.000000,187.04,61.68

66,16:15-16:30,8.180000,10.120000,18.290000,14.5,270.700000,0.690000,11.550000,33,1.430000,99.730000,0.000000,0.000000,10.120000,0.000000,0.000000,0,6.740000,111.770000,30.800000,26.94,64.066302,66.030000,96.250000,24.090000,6.66,10.370000,119,51,0,96.250000,4.810000,27.98,6.67,28,20,3.85,24.06,57.380000,1.470000,5.780000,51.580000,8.04,0.000000,0.000000,33.69,33,14.5,6.740000,0.000000,55,29.1,0.000000,168.45,54.83

67,16:30-16:45,8.180000,8.840000,18.290000,13.33,231.000000,0.690000,11.550000,29.62,1.430000,99.730000,0.000000,0.000000,8.840000,1.070000,0.000000,0,6.740000,111.770000,30.800000,27.13,52.565724,66.030000,96.250000,24.090000,7,9.060000,102,43,0,96.250000,4.810000,24.36,7,23,21,0.96,24.06,67.890000,1.470000,5.780000,51.580000,8.12,0.000000,0.000000,29.77,25.25,13.33,6.740000,0.000000,45,16.5,0.000000,148.87,47.12

68,16:45-17:00,8.180000,7.460000,18.290000,13.33,270.700000,0.690000,11.550000,15,1.430000,99.730000,0.000000,0.000000,7.460000,1.070000,0.000000,0,6.740000,129.900000,30.800000,27.34,39.477852,84.890000,96.250000,24.090000,7.34,7.650000,84,36,0,96.250000,4.810000,19.54,7.33,18,22,0,22.14,86.820000,1.470000,5.780000,51.580000,8.44,0.000000,0.000000,25.65,12,13.33,6.740000,0.000000,37,6.8,0.000000,128.27,39.09

69,17:00-17:15,8.180000,5.980000,18.290000,13.33,270.700000,0.690000,11.550000,7,1.430000,99.730000,21.180000,0.000000,5.980000,1.070000,0.000000,0,6.740000,129.900000,30.800000,30.96,26.769762,115.080000,96.250000,30.800000,7.66,6.120000,67,28,0,96.250000,4.810000,14,7.67,13,23,0,0,86.820000,1.470000,5.780000,51.580000,8.47,0.000000,0.000000,21.25,7,13.33,6.740000,0.000000,27,1,0.000000,106.23,30.69

70,17:15-17:30,8.180000,4.400000,18.290000,13.33,270.700000,0.690000,11.550000,1,1.430000,99.730000,21.180000,0.000000,4.400000,1.070000,0.000000,0,6.740000,129.900000,30.800000,30.6,17.304426,115.080000,96.250000,30.800000,8,4.510000,49,21,0,96.250000,4.810000,10,8,9,24,0,0,86.820000,1.470000,5.780000,51.580000,8.73,0.000000,0.000000,16.6,1,13.33,6.740000,0.000000,17,0,0.000000,83,22.16

71,17:30-17:45,8.180000,2.700000,18.290000,13.33,270.700000,0.690000,11.550000,0,1.430000,99.730000,22.140000,0.000000,2.700000,1.070000,0.000000,0,6.740000,129.900000,30.800000,34.27,10.263852,115.080000,96.250000,30.800000,8.28,2.770000,35,15,0,96.250000,4.810000,5,8.28,4,24.84,0,0,86.820000,1.470000,5.780000,51.580000,7.34,0.000000,0.000000,12.03,0,13.33,6.740000,0.000000,8,0,0.000000,60.13,13.02

72,17:45-18:00,8.180000,1.100000,18.290000,13.33,270.700000,0.690000,11.550000,0,1.430000,99.730000,23.100000,0.000000,1.100000,1.070000,0.000000,0,6.740000,129.900000,30.800000,33.95,4.703454,115.080000,96.250000,30.800000,8.34,1.120000,18,7,0,96.250000,4.810000,3,8.35,2,25.05,0,0,86.820000,1.470000,5.780000,51.580000,7.34,0.000000,0.000000,7.39,0,13.33,6.740000,0.000000,5,0,0.000000,36.95,3.81

73,18:00-18:15,8.180000,0.280000,18.290000,13.33,270.700000,0.690000,11.550000,0,1.390000,99.730000,23.100000,0.000000,0.280000,0.990000,0.000000,0,6.740000,129.900000,30.800000,33.75,0.87642,115.080000,96.250000,30.800000,7.5,0.290000,7,3,0,96.250000,4.810000,1,7.5,0,22.5,0,0,86.820000,1.560000,5.780000,0.000000,7.34,0.000000,0.000000,3.21,0,13.33,6.740000,0.000000,0,0,0.000000,16.04,2.33

74,18:15-18:30,8.180000,0.000000,18.290000,13.33,270.700000,0.690000,11.550000,0,1.390000,99.730000,23.100000,0.000000,0.000000,0.990000,0.000000,0,6.740000,129.900000,30.800000,33.55,0,115.080000,96.250000,30.800000,7.5,0.000000,1,1,0,96.250000,4.810000,0,7.5,0,22.5,0,0,86.820000,1.560000,5.780000,0.000000,7.34,0.000000,0.000000,0.81,0,13.33,6.740000,0.000000,0,0,0.000000,4.08,0

75,18:30-18:45,8.180000,0.000000,18.290000,13.33,270.700000,0.690000,11.550000,0,1.390000,99.730000,24.060000,0.000000,0.000000,0.990000,0.000000,0,6.740000,129.900000,30.800000,33.15,0,115.080000,96.250000,30.800000,7.5,0.000000,1,0,0,96.250000,4.810000,0,7.5,0,22.5,0,0,86.820000,1.560000,5.780000,0.000000,7.4,0.000000,0.000000,0,0,13.33,6.740000,0.000000,0,0,0.000000,0,0

76,18:45-19:00,8.180000,0.000000,18.290000,13.77,270.700000,0.690000,11.550000,0,1.390000,99.730000,24.060000,0.000000,0.000000,0.990000,0.000000,0,6.740000,129.900000,30.800000,32.95,0,115.080000,96.250000,30.800000,7.5,0.000000,0,0,0,96.250000,4.810000,0,7.5,0,22.5,0,0,86.820000,1.560000,5.780000,0.000000,7.56,0.000000,0.000000,0,0,13.77,6.740000,0.000000,0,0,0.000000,0,0

77,19:00-19:15,8.180000,0.000000,18.290000,14.11,270.700000,0.690000,11.550000,0,1.390000,99.730000,24.060000,0.000000,0.000000,0.950000,0.000000,0,6.740000,129.900000,30.800000,32.79,0,115.080000,96.250000,30.800000,7.5,0.000000,0,0,0,96.250000,4.810000,0,7.5,0,22.5,0,0,86.820000,1.560000,5.780000,0.000000,7.66,0.000000,0.000000,0,0,14.11,6.740000,0.000000,0,0,0.000000,0,0

78,19:15-19:30,8.180000,0.000000,18.290000,14.44,270.700000,0.690000,11.550000,0,1.390000,99.730000,24.060000,0.000000,0.000000,0.950000,0.000000,0,6.740000,129.900000,30.800000,32.73,0,115.080000,96.250000,30.800000,7.5,0.000000,0,0,0,96.250000,4.810000,0,7.5,0,22.5,0,0,86.820000,1.560000,5.780000,0.000000,7.88,0.000000,0.000000,0,0,14.44,6.740000,0.000000,0,0,0.000000,0,0

79,19:30-19:45,8.180000,0.000000,18.290000,14.9,270.700000,0.690000,11.550000,0,1.390000,91.790000,23.100000,0.000000,0.000000,0.950000,0.000000,0,6.740000,129.900000,30.800000,33.23,0,115.080000,96.250000,30.800000,7.5,0.000000,0,0,0,96.250000,4.810000,0,7.5,0,22.5,0,0,86.820000,1.560000,5.780000,0.000000,8.23,0.000000,0.000000,0,0,14.9,6.740000,0.000000,0,0,0.000000,0,0

80,19:45-20:00,8.180000,0.000000,18.290000,16.33,270.700000,0.690000,11.550000,0,1.390000,91.790000,23.100000,0.000000,0.000000,0.950000,0.000000,0,6.740000,129.900000,30.800000,33.7,0,115.080000,96.250000,30.800000,7.5,0.000000,0,0,0,96.250000,4.810000,0,7.5,0,22.5,0,0,86.820000,1.560000,5.780000,0.000000,8.4,0.000000,0.000000,0,0,16.33,6.740000,0.000000,0,0,0.000000,0,0

81,20:00-20:15,8.180000,0.000000,18.290000,15,270.700000,0.690000,11.550000,0,1.390000,91.790000,23.100000,0.000000,0.000000,0.950000,0.000000,0,6.740000,129.900000,30.800000,26.08,0,115.080000,96.250000,30.800000,7.5,0.000000,0,0,0,0.000000,4.810000,0,7.5,0,22.5,0,0,86.820000,1.470000,5.780000,0.000000,7.34,0.000000,0.000000,0,0,15,6.740000,0.000000,0,0,0.000000,0,0

82,20:15-20:30,8.180000,0.000000,18.290000,15,270.700000,0.690000,11.550000,0,1.390000,91.790000,23.100000,0.000000,0.000000,0.950000,0.000000,0,6.740000,129.900000,30.800000,26.48,0,115.080000,96.250000,30.800000,7.87,0.000000,0,0,0,0.000000,4.810000,0,7.88,0,23.62,0,0,86.820000,1.470000,5.780000,0.000000,7.34,0.000000,0.000000,0,0,15,6.740000,0.000000,0,0,0.000000,0,0

83,20:30-20:45,8.180000,0.000000,18.290000,15,270.700000,0.690000,11.550000,0,1.390000,91.790000,23.100000,0.000000,0.000000,0.950000,0.000000,0,6.740000,129.900000,30.800000,27.13,0,115.080000,96.250000,30.800000,7.5,0.000000,0,0,0,0.000000,4.810000,0,7.5,0,22.5,0,0,86.820000,1.470000,5.780000,0.000000,7.34,0.000000,0.000000,0,0,15,6.740000,0.000000,0,0,0.000000,0,0

84,20:45-21:00,8.180000,0.000000,18.290000,15.42,270.700000,0.690000,11.550000,0,1.390000,91.790000,23.100000,0.000000,0.000000,0.950000,0.000000,0,6.740000,129.900000,30.800000,28.27,0,115.080000,96.250000,30.800000,7.34,0.000000,0,0,0,0.000000,4.810000,0,7.33,0,22,0,0,86.820000,1.470000,5.780000,0.000000,7.34,0.000000,0.000000,0,0,15.42,6.740000,0.000000,0,0,0.000000,0,0

85,21:00-21:15,8.180000,0.000000,18.290000,18.54,270.700000,0.690000,11.550000,0,1.340000,91.990000,23.100000,0.000000,0.000000,0.950000,0.000000,0,6.740000,130.230000,30.800000,32.13,0,115.080000,96.250000,24.090000,7.34,0.000000,0,0,0,0.000000,4.810000,0,7.33,0,22,0,0,76.320000,1.470000,5.780000,0.000000,7.34,0.000000,0.000000,0,0,18.54,6.740000,0.000000,0,0,0.000000,0,0

86,21:15-21:30,8.180000,0.000000,18.290000,19.62,270.700000,0.690000,11.550000,0,1.340000,91.990000,23.100000,0.000000,0.000000,0.950000,0.000000,0,6.740000,130.230000,30.800000,31.97,0,115.080000,96.250000,24.090000,7.34,0.000000,0,0,0,0.000000,4.810000,0,7.33,0,22,0,0,76.320000,1.470000,5.780000,0.000000,7.34,0.000000,0.000000,0,0,19.62,6.740000,0.000000,0,0,0.000000,0,0

87,21:30-21:45,8.180000,0.000000,18.290000,38.33,270.700000,0.690000,11.550000,0,1.340000,91.990000,23.100000,0.000000,0.000000,0.950000,0.000000,0,6.740000,130.230000,30.800000,31.29,0,84.890000,96.250000,24.090000,11.37,0.000000,0,0,0,0.000000,4.810000,0,11.38,0,34.12,0,0,57.380000,1.470000,5.780000,0.000000,7.34,0.000000,0.000000,0,0,38.33,6.740000,0.000000,0,0,0.000000,0,0

88,21:45-22:00,8.180000,0.000000,18.290000,37.67,270.700000,0.690000,11.550000,0,1.340000,91.990000,23.100000,0.000000,0.000000,0.950000,0.000000,0,6.740000,130.230000,30.800000,31.23,0,115.080000,96.250000,9.580000,11.4,0.000000,0,0,0,0.000000,4.810000,0,11.39,0,34.17,0,0,76.320000,1.470000,5.780000,0.000000,7.34,0.000000,0.000000,0,0,37.67,6.740000,0.000000,0,0,0.000000,0,0

89,22:00-22:15,8.180000,0.000000,18.290000,36.67,231.000000,0.690000,11.550000,0,1.340000,70.860000,23.100000,0.000000,0.000000,0.950000,18.950000,0,6.740000,130.230000,30.800000,31.06,0,89.610000,96.250000,24.090000,11.47,0.000000,0,0,0,0.000000,4.810000,0,11.48,0,34.44,0,0,57.380000,1.470000,5.780000,0.000000,7.34,152.540000,8.080000,0,0,36.67,6.740000,0.000000,0,0,0.000000,0,0

90,22:15-22:30,8.180000,0.000000,18.290000,35.67,270.700000,0.690000,11.550000,0,1.340000,52.940000,23.100000,0.000000,0.000000,0.950000,18.950000,0,6.740000,130.230000,30.800000,30.27,0,81.120000,96.250000,24.090000,11.61,0.000000,0,0,0,0.000000,4.810000,0,11.6,0,34.81,0,0,56.950000,1.470000,5.780000,0.000000,7.34,152.540000,8.080000,0,0,35.67,6.740000,0.000000,0,0,0.000000,0,0

91,22:30-22:45,8.180000,0.000000,18.290000,34.67,270.700000,0.690000,11.550000,0,1.340000,52.940000,23.100000,0.000000,0.000000,0.950000,18.950000,0,6.740000,113.540000,30.800000,29.61,0,84.890000,96.250000,24.090000,9.99,0.000000,0,0,0,0.000000,4.810000,0,9.99,0,29.98,0,0,75.880000,1.470000,5.780000,0.000000,8.34,152.540000,8.080000,0,0,34.67,6.740000,0.000000,0,0,0.000000,0,0

92,22:45-23:00,8.180000,0.000000,18.290000,32.67,270.700000,0.690000,11.550000,0,1.340000,52.940000,23.100000,0.000000,0.000000,0.950000,18.950000,0,6.740000,113.540000,30.800000,28.63,0,70.180000,96.250000,24.090000,9.96,0.000000,0,0,0,0.000000,4.810000,0,9.97,0,29.9,0,0,56.950000,1.470000,5.780000,0.000000,8.34,152.540000,8.080000,0,0,32.67,6.740000,0.000000,0,0,0.000000,0,0

93,23:00-23:15,8.180000,0.000000,18.290000,31,270.700000,0.690000,11.550000,0,1.340000,52.940000,23.100000,0.000000,0.000000,0.950000,18.950000,0,6.740000,113.540000,30.800000,26.47,0,70.180000,96.250000,24.090000,9.71,0.000000,0,0,0,0.000000,4.810000,0,9.71,0,29.12,0,0,56.950000,1.470000,5.780000,0.000000,8.34,152.540000,8.080000,0,0,31,6.740000,0.000000,0,0,0.000000,0,0

94,23:15-23:30,8.180000,0.000000,18.290000,30,270.700000,0.690000,11.550000,0,1.340000,52.940000,23.100000,0.000000,0.000000,0.950000,18.950000,0,6.740000,113.540000,30.800000,24.38,0,70.180000,96.250000,24.090000,9.55,0.000000,0,0,0,0.000000,4.810000,0,9.54,0,28.62,0,0,75.880000,1.470000,5.780000,0.000000,8.34,152.540000,8.080000,0,0,30,6.740000,0.000000,0,0,0.000000,0,0

95,23:30-23:45,8.180000,0.000000,18.290000,29,270.700000,0.690000,11.550000,0,1.340000,52.940000,23.100000,0.000000,0.000000,0.950000,18.950000,0,6.740000,113.540000,25.220000,22.2,0,70.180000,96.250000,24.090000,9.37,0.000000,0,0,0,0.000000,4.810000,0,9.38,0,28.12,0,0,75.880000,1.470000,5.780000,0.000000,8.34,152.540000,8.080000,0,0,29,6.740000,0.000000,0,0,0.000000,0,0

96,23:45-24:00,8.180000,0.000000,18.290000,29,270.700000,0.690000,11.550000,0,1.340000,52.940000,23.100000,0.000000,0.000000,0.950000,18.950000,0,6.740000,113.540000,25.220000,20.87,0,70.180000,96.250000,24.090000,9.21,0.000000,0,0,0,0.000000,4.810000,0,9.21,0,27.63,0,0,75.880000,1.470000,5.780000,0.000000,8.34,152.540000,8.080000,0,0,29,6.740000,0.000000,0,0,0.000000,0,0

