Block,Time,UNCHAHAR3,URI2,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,TEHRI,SINGRAULI_HYDRO,RIHAND2,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,URI,TANAKPUR,SALAL,BSIUL,RAPPB,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
16,03:45-04:00,26.39091,21.5232,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,32.016,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

17,04:00-04:15,26.39091,18.8328,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,32.016,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

18,04:15-04:30,26.39091,18.8328,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,32.016,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

19,04:30-04:45,26.39091,18.8328,0,60.6786,125.5875,42.392196,5.27868,10.91181,0,12.726,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,41.952,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

20,04:45-05:00,26.39091,18.8328,0,60.6786,125.5875,42.392196,5.27868,10.91181,0,12.726,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,41.952,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

21,05:00-05:15,26.39091,18.8328,0,60.6786,125.5875,42.392196,10.55736,10.91181,0,12.726,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,27.6,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

22,05:15-05:30,26.39091,18.8328,0,60.6786,125.5875,42.392196,10.55736,10.91181,0,25.452,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,27.6,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

23,05:30-05:45,26.39091,18.8328,0,60.6786,125.5875,42.392196,10.55736,10.91181,0,25.452,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,27.6,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

24,05:45-06:00,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,25.452,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,18.94,54.1863,27.6,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

25,06:00-06:15,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,25.452,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,37.88,54.1863,27.6,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

26,06:15-06:30,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.879,0.80346,118.125,0,0,43.6812,0,3.3325,435.435,16.762,0,0,92,679.493168,16.478852,0,56.82,54.1863,27.6,0,12.782,1.1,0,10.191,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

27,06:30-06:45,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.879,0.80346,118.125,1.2734,7.926,43.6812,0,6.665,435.435,25.636,0,0,92,679.493168,16.478852,0,75.76,54.1863,41.952,0,56.357,1.1,0,11.85,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

28,06:45-07:00,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.879,0.80346,118.125,29.062808,16.3804,43.6812,0,26.34008,435.435,31.552,0,0,92,679.493168,32.957704,0,116.9545,54.1863,41.952,0,56.357,19.5624,0,25.28,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

29,07:00-07:15,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.879,0.80346,118.125,29.062808,27.408108,43.6812,0,26.34008,435.435,31.552,0,0,92,679.273168,32.957704,0,116.9545,54.1863,32.016,0,56.357,19.5624,0,42.14808,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

30,07:15-07:30,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.879,0.80346,118.125,29.062808,27.408108,43.6812,0,26.34008,435.435,31.552,0,0,92,679.193168,32.957704,0,116.9545,54.1863,32.016,0,56.357,19.5624,0,42.14808,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

31,07:30-07:45,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.879,0.80346,118.125,25.468,27.408108,43.6812,0,39.51012,435.435,31.552,0,0,92,679.193168,32.957704,0,116.9545,54.1863,32.016,5.124,56.357,19.5624,0,42.14808,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

32,07:45:08:00,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.879,0.80346,118.125,19.374781,27.408108,43.6812,0,39.51012,435.435,31.552,0,0,92,679.493168,32.957704,0,116.9545,54.1863,32.016,5.124,56.357,13.0416,0,42.14808,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

33,08:00-08:15,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.879,0.80346,118.125,19.374781,18.272072,43.6812,0,39.51012,435.435,31.552,0,0,92,679.193168,32.957704,0,116.9545,54.1863,41.952,5.124,12.782,13.0416,0,28.09872,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

34,08:15-08:30,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.879,0.80346,118.125,2.5468,9.136036,43.6812,0,3.3325,435.435,16.762,0,0,92,679.193168,16.478852,0,75.76,54.1863,41.952,5.124,12.782,0,0,11.85,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

35,08:30-08:45,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.879,0.80346,118.125,0,7.926,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,56.82,54.1863,33.12,5.124,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

36,08:45:09:00,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.879,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,18.94,54.1863,33.12,5.124,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

37,09:00:09:15,26.39091,21.5232,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,33.12,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

38,09:15-09:30,26.39091,21.5232,0,60.6786,125.5875,42.392196,10.55736,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,33.12,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

39,09:30-09:45,26.39091,21.5232,0,60.6786,125.5875,42.392196,5.27868,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,33.12,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

40,09:45-10:00,26.39091,21.5232,0,60.6786,125.5875,42.392196,5.27868,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,33.12,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

41,10:00-10:15,26.39091,31.897382,0,60.6786,125.5875,42.392196,5.27868,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,35.328,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

42,10:15-10:30,26.39091,31.897382,0,60.6786,125.5875,42.392196,0,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,35.328,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

43,10:30-10:45,26.39091,31.897382,0,60.6786,125.5875,42.392196,0,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,35.328,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

44,10:45-11:00,26.39091,31.897382,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,35.328,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

45,11:00-11:15,26.39091,20.178,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,35.328,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

46,11:15-11:30,26.39091,20.178,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,35.328,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

47,11:30-11:45,26.39091,20.178,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,35.328,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

48,11:45-12:00,26.39091,20.178,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,35.328,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

49,12:00-12:15,26.39091,20.178,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,35.328,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

50,12:15-12:30,26.39091,20.178,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,35.328,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

51,12:30-12:45,26.39091,31.897382,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,32.016,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

52,12:45-13:00,26.39091,31.897382,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,32.016,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

53,13:00-13:15,26.39091,31.897382,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,26.496,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

54,13:15-13:30,26.39091,21.5232,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,26.496,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

55,13:30-13:45,26.39091,21.5232,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,19.872,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

56,13:45-14:00,26.39091,21.5232,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,19.872,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

57,14:00-14:15,26.39091,21.5232,0,60.6786,125.5875,42.392196,0,10.91181,0,12.852,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,54.1863,35.328,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

58,14:15-14:30,26.39091,21.5232,0,60.6786,125.5875,42.392196,0,10.91181,0,12.852,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,35.328,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

