Block,Time,CHAMERA1,NAPP,RAPPB,DADRT2,ANTA_GF,RIHAND2,URI,KISHANGANGA,CHAMERA2,RIHAND3,KUDGI,CHAMERA3,AURY_RF,FSTPP I & II,KHSTPP-II,BRBCL,KHSTPP-I,TALA,KOTESHWR,BSIUL,PARBATI3,UNCHAHAR1,UNCHAHAR3,ANTA_LF,JHAJJAR,RIHAND1,ANTA_RF,UNCHAHAR4,DADRI_RF,DADRI_CRF,DADRI_GF,DULHASTI,SEWA2,RAPPC,AURY_GF,ANTA_CRF,UNCHAHAR2,URI2,DADRI_LF,TANAKPUR,SINGRAULI,SINGRAULI_HYDRO,AURY_CRF,SALAL,DHAULIGNGA,AURY_LF,NJPC,TEHRI,KOLDAM,RAMPUR,TANDA2,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,47.531340,1.408975,40.503969,121.223193,74.50,19.700095,0.000000,9.056477,142.721246,11.164466,29.034675,0.000000,0.000000,0.000000,0.000000,4.934250,12.628089,0.000000,236.402917,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,23.289273,32.772608,0.000000,9.171320,137.385000,0.995734,0.000000,79.820685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.347466,405.159975,0,0,0,0,0

48,11:45-12:00,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,47.531340,1.408975,40.503969,121.223193,77.40,19.700095,0.000000,9.056477,142.721246,11.164466,29.034675,0.000000,0.000000,0.000000,0.000000,4.934250,12.628089,0.000000,236.402917,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,23.289273,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,79.820685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.347466,405.159975,0,0,0,0,0

49,12:00-12:15,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,47.531340,1.408975,40.503969,121.223193,77.40,19.700095,0.000000,9.056477,112.934050,11.164466,28.703790,0.000000,8.169039,0.000000,0.000000,4.934250,12.700662,0.000000,236.402917,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,23.289273,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,79.820685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

50,12:15-12:30,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,47.531340,1.408975,40.503969,121.223193,81.27,19.700095,0.000000,9.056477,112.934050,11.164466,28.703790,0.000000,8.169039,0.000000,0.000000,4.934250,12.700662,0.000000,236.402917,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,23.289273,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,79.820685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

51,12:30-12:45,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,47.531340,1.408975,40.503969,121.223193,77.40,19.700095,0.000000,14.087477,112.934050,11.164466,28.703790,0.000000,8.169039,0.000000,0.000000,4.934250,6.532999,0.000000,236.402917,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,28.318790,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,79.820685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

52,12:45-13:00,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,51.269760,1.408975,27.002646,121.223193,78.37,19.700095,0.000000,14.087477,112.934050,11.164466,28.703790,0.000000,8.169039,0.000000,0.000000,4.934250,6.532999,0.000000,236.402917,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,28.320273,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,79.820685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

53,13:00-13:15,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,51.269760,1.408975,27.002646,121.223193,78.37,19.700095,0.000000,14.087477,142.721246,11.164466,28.703790,0.000000,8.169039,0.000000,0.000000,4.934250,12.628089,0.000000,265.118317,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,28.320273,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,79.820685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

54,13:15-13:30,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,81.27,19.700095,0.000000,14.087477,142.721246,11.164466,28.703790,0.000000,8.169039,0.000000,0.000000,4.934250,12.628089,0.000000,236.093317,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,17.678874,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,79.820685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

55,13:30-13:45,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,78.37,19.700095,0.000000,14.087477,142.721246,11.164466,28.703790,0.000000,8.169039,0.000000,0.000000,4.934250,12.628089,0.000000,315.912067,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,17.678874,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,80.944920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

56,13:45-14:00,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,79.34,19.700095,0.000000,14.087477,142.721246,11.164466,28.703790,0.000000,8.169039,0.000000,0.000000,4.934250,6.126887,0.000000,357.562845,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,23.139486,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,80.944920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

57,14:00-14:15,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,77.40,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,0.000000,0.000000,8.994538,10.229087,0.000000,318.862845,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,29.853706,32.772608,0.000000,1.115431,137.385000,0.995734,0.000000,80.944920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

58,14:15-14:30,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,78.37,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,6.340802,0.000000,8.997750,10.229087,0.000000,318.862845,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,30.804426,32.772608,0.000000,1.115431,137.385000,0.995734,0.000000,80.944920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

59,14:30-14:45,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,80.30,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,6.340802,0.000000,8.997750,10.229087,0.000000,309.187845,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,30.804426,32.772608,0.000000,1.115431,137.385000,0.995734,0.000000,80.944920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

60,14:45-15:00,40.778267,40.968445,0.000000,174.292126,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,78.37,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,6.340802,0.000000,8.997750,10.229087,0.000000,328.537845,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,30.804426,32.772608,0.000000,1.115431,137.385000,0.995734,0.000000,80.944920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

61,15:00-15:15,40.778267,40.968445,0.000000,248.531299,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,74.50,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,6.340802,0.000000,8.997750,10.229087,0.000000,338.212845,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,1.115431,137.385000,0.995734,0.000000,80.944920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

62,15:15-15:30,40.778267,40.968445,0.000000,295.262037,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,79.34,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,6.340802,0.000000,8.997750,10.229087,0.000000,338.212845,76.536700,0.000000,0.078368,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,1.115431,137.385000,0.995734,0.000000,80.944920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

63,15:30-15:45,40.778267,40.968445,0.000000,362.415148,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,78.37,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,6.340802,0.000000,20.983430,25.405292,0.000000,415.440920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,1.115431,137.385000,0.995734,0.000000,80.944920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134583,405.159975,0,0,0,0,0

64,15:45-16:00,40.778267,40.968445,0.000000,410.790148,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,77.40,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,6.340802,0.000000,20.983430,25.405292,0.000000,415.440920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,1.115431,137.385000,0.995734,0.000000,80.944920,9.260571,0.000000,0.000000,0.000000,0.587543,0.000000,0.134583,405.159975,0,0,0,0,0

65,16:00-16:15,40.778267,40.968445,0.000000,439.815148,0.000000,115.703325,51.269760,1.408975,27.002646,121.223193,75.46,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,6.340802,0.000000,19.522673,25.405292,0.000000,463.815920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,1.239368,137.385000,0.995734,0.000000,80.944920,9.260571,0.000000,0.000000,0.000000,1.175086,0.000000,0.134583,405.159975,0,0,0,0,0

66,16:15-16:30,40.778267,40.968445,0.000000,439.815148,0.000000,115.703325,51.269760,1.408975,27.002646,121.223193,73.53,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,6.340802,0.000000,19.522673,25.405292,0.000000,589.590920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,9.295256,137.385000,0.995734,0.000000,80.944920,9.260571,0.000000,19.172396,0.000000,1.175086,0.218536,0.134583,405.159975,0,0,0,0,0

67,16:30-16:45,40.778267,40.968445,0.000000,439.815148,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,72.56,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,6.340802,0.000000,19.522673,25.405292,0.000000,512.190920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,9.295256,137.385000,0.995734,0.000000,80.382802,9.260571,0.000000,19.172396,0.000000,1.175086,0.218536,0.134583,405.159975,0,0,0,0,0

68,16:45-17:00,40.778267,40.968445,0.000000,439.815148,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,70.63,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,6.340802,0.000000,19.522673,25.405292,0.000000,512.190920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,9.295256,137.385000,0.995734,0.000000,80.382802,9.260571,0.000000,19.172396,0.000000,1.175086,0.218536,0.134583,405.159975,0,0,0,0,0

69,17:00-17:15,40.778267,40.968445,0.000000,439.815148,0.000000,115.703325,47.531340,1.408975,27.002646,121.223193,91.91,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,0.000000,0.000000,19.522673,25.405292,0.000000,560.565920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,1.611178,137.385000,0.995734,0.000000,79.820685,18.521144,0.000000,38.344792,16.946649,1.175086,0.437072,0.134583,405.159975,0,0,0,0,0

70,17:15-17:30,40.778267,40.968445,0.000000,439.815148,0.000000,115.703325,47.531340,1.408975,40.503969,121.223193,89.01,19.700095,0.000000,20.056275,142.721246,11.164466,41.109075,0.000000,8.169039,0.000000,0.000000,19.522673,25.405292,0.000000,584.753420,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,1.611178,137.385000,0.995734,0.000000,79.820685,18.521144,0.000000,38.344792,25.419974,1.175086,0.437072,0.134583,405.159975,0,0,0,0,0

71,17:30-17:45,40.778267,40.968445,0.000000,439.815148,0.000000,115.703325,45.929160,1.408975,40.503969,121.223193,87.08,9.850048,7.807725,20.056275,142.721246,11.164466,41.688427,0.000000,8.169039,0.000000,0.000000,19.522673,25.405292,0.000000,560.565920,76.536700,0.000000,0.783675,11.522925,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,1.115431,137.385000,0.995734,0.000000,78.696450,18.521144,0.000000,38.344792,25.419974,1.762630,0.437072,0.134583,405.159975,0,0,0,0,0

72,17:45-18:00,40.778267,40.968445,0.000000,439.815148,0.000000,115.703325,45.929160,1.408975,40.503969,121.223193,83.20,9.850048,1.074006,20.056275,142.721246,11.164466,41.696348,0.000000,8.169039,0.000000,0.000000,19.522673,25.405292,0.000000,512.190920,76.536700,0.000000,0.783675,8.136675,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,1.115431,137.385000,0.995734,0.000000,78.696450,18.521144,0.000000,38.344792,25.419974,1.762630,0.437072,0.134583,405.159975,0,0,0,0,0

73,18:00-18:15,39.592035,40.968445,0.000000,314.040148,0.000000,115.703325,47.531340,1.408975,28.697144,121.223193,82.24,9.850048,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,8.169039,0.000000,0.000000,19.522673,25.405292,0.000000,512.190920,76.536700,0.000000,0.783675,0.510882,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,9.171320,137.385000,0.995734,0.000000,78.696450,16.105342,0.000000,38.344792,25.419974,1.762630,0.437072,0.134583,405.159975,0,0,0,0,0

74,18:15-18:30,40.778267,40.968445,0.000000,314.040148,0.000000,115.703325,47.531340,1.408975,28.697144,121.223193,82.24,9.850048,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,8.169039,0.000000,0.000000,19.522673,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,9.171320,137.385000,0.995734,0.000000,78.696450,16.105342,0.000000,38.344792,25.419974,1.762630,0.437072,0.134583,405.159975,0,0,0,0,0

75,18:30-18:45,40.778267,40.968445,0.000000,309.318748,0.000000,115.703325,47.531340,1.408975,28.697144,121.223193,80.30,19.700095,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,8.169039,1.064250,3.239179,19.801568,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,9.171320,137.385000,0.995734,0.000000,78.696450,18.521144,0.000000,57.517188,25.419974,1.762630,0.655608,0.134583,405.159975,0,0,0,0,0

76,18:45-19:00,40.778267,40.968445,0.000000,318.800319,0.000000,115.703325,47.531340,1.408975,28.697144,121.223193,80.30,19.700095,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,8.169039,6.340802,9.069703,19.801568,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,1.115431,137.385000,0.995734,0.000000,78.696450,27.781715,0.000000,90.877157,26.006589,2.350173,1.034144,0.134583,405.159975,0,0,0,0,0

77,19:00-19:15,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.440997,40.503969,121.223193,80.30,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,19.022404,50.660769,19.801568,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,1.115431,137.385000,0.995734,0.000000,78.696450,37.128182,0.000000,118.389545,26.006589,2.350173,1.346339,1.347466,405.159975,0,0,0,0,0

78,19:15-19:30,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.440997,40.503969,121.223193,81.27,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,19.022404,50.660769,19.801568,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,78.696450,37.128182,0.000000,142.067454,26.006589,2.350173,1.592192,1.347466,405.159975,0,0,0,0,0

79,19:30-19:45,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.440997,40.503969,121.223193,81.27,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,19.022404,50.660769,19.801568,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,78.696450,37.128182,0.000000,142.067454,26.006589,2.350173,1.592192,1.347466,405.159975,0,0,0,0,0

80,19:45-20:00,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.440997,40.503969,121.223193,78.37,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,19.022404,50.660769,19.801568,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,78.696450,37.128182,0.000000,142.067454,26.006589,2.350173,1.592192,1.347466,405.159975,0,0,0,0,0

81,20:00-20:15,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.440997,40.503969,121.223193,76.43,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,19.022404,50.660769,19.801568,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,78.696450,37.128182,0.000000,142.067454,26.006589,2.350173,1.592192,1.347466,405.159975,0,0,0,0,0

82,20:15-20:30,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.440997,40.503969,121.223193,74.50,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,19.022404,50.660769,19.801568,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,78.696450,37.128182,0.000000,142.067454,26.006589,2.350173,1.592192,1.347466,405.159975,0,0,0,0,0

83,20:30-20:45,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.440997,40.503969,121.223193,72.56,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,19.022404,16.843734,19.801568,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,76.785250,37.128182,0.000000,142.067454,26.006589,2.350173,1.592192,1.347466,405.159975,0,0,0,0,0

84,20:45-21:00,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.408975,40.503969,121.223193,63.86,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,3.192750,3.627881,19.801568,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,76.785250,27.781715,0.000000,115.034376,26.006589,1.762630,1.307314,1.347466,405.159975,0,0,0,0,0

85,21:00-21:15,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.408975,40.503969,121.223193,99.65,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,3.192750,3.627881,20.079529,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,76.785250,27.781715,0.000000,95.861980,26.006589,1.762630,1.088778,1.347466,405.159975,0,0,0,0,0

86,21:15-21:30,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.408975,40.503969,121.223193,102.56,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,3.192750,3.627881,20.080463,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,76.785250,27.781715,0.000000,95.861980,26.006589,1.762630,1.088778,1.347466,405.159975,0,0,0,0,0

87,21:30-21:45,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.408975,40.503969,121.223193,103.52,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,3.192750,3.627881,20.080463,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,76.785250,27.781715,0.000000,115.034376,26.006589,1.762630,1.307314,1.347466,405.159975,0,0,0,0,0

88,21:45-22:00,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.440997,40.503969,121.223193,103.52,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,19.022404,3.627881,20.080463,25.405292,0.000000,579.915920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,76.785250,37.128182,0.000000,142.067454,26.006589,2.350173,1.592192,1.347466,405.159975,0,0,0,0,0

89,22:00-22:15,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.440997,40.503969,121.223193,101.59,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,19.022404,3.627881,20.064692,25.405292,0.000000,608.940920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,76.785250,37.128182,0.000000,142.067454,26.006589,2.350173,1.592192,1.347466,405.159975,0,0,0,0,0

90,22:15-22:30,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.440997,40.503969,121.223193,100.62,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,12.681603,3.627881,20.064692,25.405292,0.000000,608.940920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,76.785250,37.128182,0.000000,142.067454,26.006589,2.350173,1.592192,1.347466,405.159975,0,0,0,0,0

91,22:30-22:45,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,51.269760,1.440997,40.503969,121.223193,100.62,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,12.681603,3.627881,20.064692,25.405292,0.000000,608.940920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,76.785250,37.128182,0.000000,142.067454,26.006589,2.350173,1.592192,1.347466,405.159975,0,0,0,0,0

92,22:45-23:00,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,51.269760,1.440997,40.503969,121.223193,100.62,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,6.340802,0.000000,20.064692,25.405292,0.000000,608.940920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,76.785250,37.128182,0.000000,142.067454,26.006589,2.350173,1.592192,1.347466,405.159975,0,0,0,0,0

93,23:00-23:15,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.408975,40.503969,121.223193,99.65,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,0.000000,0.000000,20.064692,25.405292,0.000000,628.290920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,76.785250,27.781715,0.000000,100.175769,25.419974,1.928803,1.139510,1.347466,405.159975,0,0,0,0,0

94,23:15-23:30,40.778267,40.968445,0.000000,430.140148,0.000000,115.703325,47.531340,1.408975,40.503969,121.223193,96.75,29.579950,0.000000,20.056275,142.721246,11.164466,41.696348,0.000000,15.939588,0.000000,0.000000,20.064692,25.405292,0.000000,628.290920,76.536700,0.000000,0.783675,0.000000,0.000000,0.000000,50.297624,16.049726,54.329061,0.000000,0.000000,41.650875,32.772608,0.000000,0.495747,137.385000,0.995734,0.000000,76.785250,18.521144,0.000000,86.275782,25.419974,1.762630,0.979510,1.347466,405.159975,0,0,0,0,0

