Block,Time,DHAULIGNGA,DULHASTI,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR3,UNCHAHAR2,URI2,UNCHAHAR4,UNCHAHAR1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,PARBATI3,KOLDAM,SINGRAULI,RAMPUR,RIHAND2,TANDA2,NJPC,RIHAND1,SEWA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
54,13:15-13:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

55,13:30-13:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,6.5538,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

56,13:45-14:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,6.5538,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

57,14:00-14:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.0416,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

58,14:15-14:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.0416,51.888,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

59,14:30-14:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,19.5624,51.888,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

60,14:45-15:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,19.5624,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

61,15:00-15:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,19.5624,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

62,15:15-15:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,19.5624,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,22.05,15.00135,14.253199,418.77

63,15:30-15:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,19.5624,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.58,15.00135,14.253199,418.77

64,15:45-16:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,19.5624,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.58,15.00135,14.253199,418.77

65,16:00-16:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,21.82362,0,51.1407,38.5548,674.92656,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,19.5624,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.58,15.00135,14.253199,416.25

66,16:15-16:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,21.82362,0,51.1407,38.5548,674.92656,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,19.5624,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.58,15.00135,14.253199,416.25

67,16:30-16:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,21.82362,0,51.1407,38.5548,674.92656,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,19.5624,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.58,15.00135,14.253199,416.25

68,16:45-17:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,21.82362,0,51.1407,38.5548,674.92656,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,19.5624,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.58,15.00135,14.253199,416.25

69,17:00-17:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,674.92656,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,19.5624,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

70,17:15-17:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,674.92656,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,19.4975,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

71,17:30-17:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,674.92656,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.0416,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

72,17:45-18:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,674.92656,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.0416,46.368,11.7852,83.664,0,0,9.45,0,31.5,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

73,18:00-18:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,674.92656,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.0416,51.888,11.7852,83.664,0,0,1.575,0,38.325,0,46.22928,36.51872,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

74,18:15-18:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,674.92656,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.0416,51.888,11.7852,83.664,0,0,6.3,0,33.6,0,53.55056,29.19744,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

75,18:30-18:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,674.92656,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.0416,46.368,11.7852,83.664,0,0,10.5,0,29.4,0,60.87184,21.87616,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

76,18:45-19:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,674.92656,35.496,0.9565,59.3595,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.0416,46.368,11.7852,83.664,0,0,14.7,0,25.2,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

77,19:00-19:15,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,21.196098,31.6122,0,21.82362,0,51.1407,38.5548,674.92656,40.2288,0.9565,59.3595,67.536,16.350412,0,139.3125,0,118.125,0,154.69245,45,15.804048,42.66,19.5624,46.368,11.7852,83.664,0,0,16.8,0,23.1,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

78,19:15-19:30,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,21.196098,31.6122,0,19.985,0,51.1407,38.5548,674.92656,40.2288,0.9565,59.3595,67.536,32.700824,0,139.3125,0,118.125,0,154.69245,45,15.804048,42.66,19.5624,46.368,11.7852,83.664,0,0,16.8,0,23.1,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

79,19:30-19:45,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,21.196098,31.6122,0,19.985,0,51.1407,38.5548,674.92656,40.2288,0.9565,59.3595,67.536,32.700824,0,139.3125,0,118.125,0,154.69245,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,16.8,0,23.1,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

80,19:45-20:00,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,21.196098,31.6122,0,19.985,0,51.1407,38.5548,653.1525,40.2288,0.9565,59.3595,67.536,32.700824,0,139.3125,0,118.125,0,154.69245,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,16.8,0,23.1,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

81,20:00-20:15,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,21.196098,31.6122,0,19.985,0,51.1407,38.5548,653.1525,40.2288,0.9565,59.3595,67.536,32.700824,0,139.3125,0,118.125,0,154.69245,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,16.8,0,23.1,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,29.743,147.515625,25.578,15.00135,14.253199,416.25

82,20:15-20:30,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,21.196098,31.6122,0,19.985,0,51.1407,38.5548,653.1525,40.2288,0.9565,59.3595,67.536,16.350412,0,139.3125,0,118.125,0,154.69245,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,16.8,0,23.1,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,29.743,147.515625,25.578,15.00135,14.253199,416.25

83,20:30-20:45,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,40.2288,0.9565,59.3595,67.536,3.1825,0,139.3125,0,118.125,0,154.69245,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,16.8,0,23.1,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,29.743,147.515625,25.578,15.00135,14.253199,416.25

84,20:45-21:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,16.8,0,23.1,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,29.743,147.515625,25.578,15.00135,14.253199,416.25

85,21:00-21:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,16.8,0,23.1,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,29.743,147.515625,25.578,15.00135,14.253199,416.25

86,21:15-21:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,16.8,0,23.1,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,29.743,147.515625,25.578,15.00135,14.253199,416.25

87,21:30-21:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,16.8,0,23.1,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,29.743,147.515625,25.578,15.00135,14.253199,416.25

88,21:45-22:00,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,40.2288,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,154.69245,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,11.55,0,28.35,0,68.20408,14.54392,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,29.743,147.515625,25.578,15.00135,14.253199,416.25

89,22:00-22:15,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,40.2288,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,154.69245,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,6.3,0,33.6,0,58.43872,24.30928,0,0,65.16,0,2.172,0,0,0,0,0,0,0,98.44,0,0,0,0,0,0,0,0,0,0,29.743,147.515625,25.578,15.00135,14.253199,416.25

90,22:15-22:30,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,40.2288,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,154.69245,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,2.1,0,37.8,0,48.67336,34.07464,0,0,65.16,0,2.172,0,0,0,0,0,0,0,98.44,0,0,0,0,0,0,0,0,0,0,29.743,147.515625,25.578,15.00135,14.253199,416.25

91,22:30-22:45,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,40.2288,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,154.69245,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,0,0,40.95,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,98.44,0,0,0,0,0,0,0,0,0,0,29.743,147.515625,25.578,15.00135,14.253199,416.25

92,22:45-23:00,37.5164,49.436556,686.779957,30.5616,40.1233,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,40.2288,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,154.69245,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,0,0,40.95,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,98.44,0,0,0,0,0,0,0,0,0,0,29.743,147.515625,25.578,15.00135,14.253199,416.25

93,23:00-23:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,0,0,40.95,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,72.66,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

94,23:15-23:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,0,0,40.95,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,72.66,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

95,23:30-23:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,0,0,40.95,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,72.66,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

96,23:45-24:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,17.13,0,51.1407,38.5548,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,0,46.368,11.7852,83.664,0,0,0,0,40.95,0,38.908,43.84,0,0,65.16,0,2.172,0,0,0,0,0,0,0,72.66,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,25.578,15.00135,14.253199,416.25

