Block,Time,SINGRAULI_HYDRO,UNCHAHAR1,SEWA2,UNCHAHAR2,ANTA_GF,RAPPC,CHAMERA1,DADRT2,RAPPB,BSIUL,ANTA_LF,KOLDAM,DADRI_RF,RIHAND2,TANAKPUR,DADRI_GF,ANTA_CRF,AURY_LF,RIHAND1,AURY_CRF,UNCHAHAR3,CHAMERA3,KISHANGANGA,JHAJJAR,DADRI_CRF,URI2,KOTESHWR,TANDA2,NJPC,ANTA_RF,DHAULIGNGA,PARBATI3,AURY_GF,RIHAND3,UNCHAHAR4,URI,DULHASTI,SALAL,RAMPUR,NAPP,SINGRAULI,AURY_RF,DADRI_LF,KUDGI,BRBCL,TEHRI,KHSTPP-I,TALA,FSTPP I & II,CHAMERA2,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,1.039356,7.761600,0.000000,20.262918,0.000000,49.616707,0.000000,364.579064,0.000000,0.000000,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.201353,9.389440,0.000000,410.394600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,12.853210,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,130.01,19.112491,0.000000,27.969314,19.966716,4.851000,12.674111,406.290654,63.207657,0,0,0,0,0

48,11:45-12:00,1.039356,7.761600,0.000000,20.262918,0.000000,49.616707,0.000000,364.606218,0.000000,0.000000,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.201353,9.389440,0.000000,410.394600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,12.853210,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,130.98,19.403955,0.000000,27.969314,19.966716,4.851000,12.674111,406.290654,63.207657,0,0,0,0,0

49,12:00-12:15,1.039356,7.761600,0.000000,20.262918,0.000000,49.616707,0.000000,364.579064,0.000000,0.000000,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.201353,9.389440,0.000000,429.798600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,12.853210,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,130.98,19.403955,0.000000,27.969314,19.966716,4.851000,12.674111,406.290654,63.207657,0,0,0,0,0

50,12:15-12:30,1.039356,7.761600,0.000000,20.262918,0.000000,49.616707,0.000000,364.606218,0.000000,0.000000,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.201353,9.389440,0.000000,420.096600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,12.853210,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,132.92,19.403955,0.000000,27.969314,19.966716,4.851000,12.674111,406.290654,63.207657,0,0,0,0,0

51,12:30-12:45,1.039356,7.761600,0.000000,20.262918,0.000000,49.616707,0.000000,364.579064,0.000000,0.000000,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.201353,9.389440,0.000000,420.096600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,12.853210,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,132.92,19.403955,0.000000,27.969314,19.966716,4.851000,12.674111,406.290654,63.207657,0,0,0,0,0

52,12:45-13:00,1.039356,7.761600,0.000000,20.262918,0.000000,49.616707,0.000000,364.606218,0.000000,0.000000,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.201353,9.389440,0.000000,410.394600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,12.853210,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,126.13,19.403955,0.000000,27.969314,19.966716,4.851000,12.674111,406.290654,63.207657,0,0,0,0,0

53,13:00-13:15,1.039356,7.761600,0.000000,14.436576,0.000000,49.616707,0.000000,364.191423,0.000000,0.000000,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.201353,9.389440,0.000000,292.030200,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,14.995411,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,130.01,19.403955,0.000000,27.969314,19.966716,4.851000,12.674111,406.290654,63.207657,0,0,0,0,0

54,13:15-13:30,1.039356,7.761600,0.000000,14.436576,0.000000,49.616707,0.000000,364.224013,0.000000,0.000000,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.201353,9.389440,0.000000,292.030200,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,14.995411,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,129.04,19.403955,0.000000,27.969314,19.966716,4.851000,12.674111,406.290654,63.207657,0,0,0,0,0

55,13:30-13:45,1.039356,7.761600,0.000000,20.112958,0.000000,49.616707,0.000000,364.572275,0.000000,0.000000,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.201353,9.389440,0.000000,303.672600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,14.995411,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,128.07,19.403955,0.000000,27.969314,18.255283,4.851000,16.812596,406.290654,63.207657,0,0,0,0,0

56,13:45-14:00,1.039356,7.761600,0.000000,20.262918,0.000000,49.616707,0.000000,364.599429,0.000000,0.000000,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.201353,9.389440,0.000000,371.586600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,14.995411,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,129.04,19.403955,0.000000,27.969314,18.255283,4.851000,16.812596,406.290654,63.207657,0,0,0,0,0

57,14:00-14:15,1.039356,7.761600,0.000000,20.262918,0.000000,49.616707,0.000000,357.411155,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,11.578225,9.389440,0.000000,439.500600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,14.995411,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,130.01,19.403955,0.000000,27.969314,18.255283,9.508542,16.812596,406.290654,63.207657,0,0,0,0,0

58,14:15-14:30,1.039356,7.761600,0.000000,26.944782,0.000000,49.616707,0.000000,357.450133,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,11.578225,9.389440,0.000000,478.308600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,14.995411,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,132.92,19.403955,0.000000,27.969314,18.255283,9.508542,16.812596,406.290654,63.207657,0,0,0,0,0

59,14:30-14:45,1.039356,7.761600,0.000000,26.944782,0.000000,49.616707,0.000000,357.411155,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,11.578225,9.389440,0.000000,497.712600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,20.350915,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,133.89,19.403955,0.000000,27.969314,18.255283,9.508542,16.812596,406.290654,63.207657,0,0,0,0,0

60,14:45-15:00,1.039356,7.761600,0.000000,26.944782,0.000000,49.616707,0.000000,357.450133,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,11.578225,9.389440,0.000000,507.414600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,20.350915,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,134.86,19.403955,0.000000,27.969314,18.255283,9.508542,16.812596,406.290654,63.207657,0,0,0,0,0

61,15:00-15:15,1.039356,7.761600,0.000000,26.944782,0.000000,49.616707,13.566307,357.411155,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,11.578225,18.778881,0.000000,526.818600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,26.529828,0.000000,0.000000,119.980389,0.000000,20.350915,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,135.83,19.403955,0.000000,27.969314,18.255283,9.508542,29.745362,406.290654,63.207657,0,0,0,0,0

62,15:15-15:30,1.039356,7.761600,0.000000,26.944782,0.000000,49.616707,13.566307,431.197725,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,11.578225,18.778881,0.000000,536.520600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,26.529828,0.000000,0.000000,119.980389,0.000000,20.350915,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,133.89,19.403955,0.000000,27.969314,18.255283,9.508542,29.745362,406.290654,63.207657,0,0,0,0,0

63,15:30-15:45,1.039356,7.761600,0.000000,26.944782,0.000000,49.616707,13.566307,431.197725,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,9.702000,18.778881,0.000000,555.924600,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,26.529828,0.000000,0.000000,119.980389,0.000000,20.350915,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,130.98,19.403955,0.000000,27.969314,18.255283,9.508542,29.745362,406.290654,63.207657,0,0,0,0,0

64,15:45-16:00,1.039356,10.801140,0.000000,26.944782,0.000000,49.616707,27.209259,431.197725,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.676424,18.778881,0.000000,627.452692,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,26.529828,0.000000,0.000000,119.980389,0.000000,20.350915,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,130.98,19.403955,0.000000,27.969314,18.255283,9.508542,29.745362,406.290654,63.207657,0,0,0,0,0

65,16:00-16:15,1.039356,10.747390,0.000000,26.944782,0.000000,49.616707,27.209259,431.197725,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.294748,18.778881,0.000000,570.700843,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,26.529828,0.000000,0.000000,119.980389,0.000000,20.350915,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,128.07,19.403955,0.000000,27.969314,18.255283,9.508542,25.865532,406.290654,63.207657,0,0,0,0,0

66,16:15-16:30,1.039356,10.747390,0.000000,26.944782,0.000000,49.616707,27.209259,431.197725,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,13.294748,18.778881,0.000000,560.998843,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,26.529828,0.000000,0.000000,119.980389,0.000000,20.350915,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,124.19,19.403955,0.000000,27.969314,18.255283,9.508542,25.865532,406.290654,63.207657,0,0,0,0,0

67,16:30-16:45,1.039356,13.786930,0.000000,26.944782,0.000000,49.616707,27.209259,431.197725,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,17.269172,18.778881,0.000000,633.688556,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,20.350915,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,121.28,19.403955,0.000000,27.969314,18.255283,9.508542,25.865532,406.290654,63.207657,0,0,0,0,0

68,16:45-17:00,1.039356,13.786930,0.000000,26.944782,0.000000,49.616707,27.209259,431.197725,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,17.269172,18.778881,0.000000,627.452692,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,14.995411,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,116.42,19.403955,14.669424,27.969314,18.255283,9.508542,25.865532,406.290654,63.207657,0,0,0,0,0

69,17:00-17:15,1.039356,13.786930,0.000000,26.944782,0.000000,49.616707,27.209259,431.197725,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,17.269172,18.778881,0.000000,627.452692,0.000000,9.788348,8.609555,0.000000,136.163107,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,18.208714,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,135.83,19.403955,30.561300,42.107165,18.255283,9.508542,25.865532,406.290654,95.409468,0,0,0,0,0

70,17:15-17:30,1.039356,13.786930,0.000000,41.126875,0.000000,49.616707,36.789984,431.197725,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,17.269172,18.778881,0.000000,627.452692,0.000000,9.788348,8.609555,0.000000,136.163107,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,18.208714,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,135.83,19.403955,30.561300,42.107165,18.255283,17.562075,25.865532,406.290654,95.409468,0,0,0,0,0

71,17:30-17:45,1.039356,13.786930,0.000000,41.126875,0.000000,49.616707,40.892067,456.422925,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,17.269172,18.778881,0.000000,627.452692,0.000000,9.788348,8.609555,0.000000,136.163107,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,14.995411,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,135.83,19.403955,30.561300,42.107165,18.255283,17.562075,25.865532,406.290654,95.409468,0,0,0,0,0

72,17:45-18:00,1.039356,13.786930,0.000000,41.126875,0.000000,49.616707,40.892067,478.737525,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,17.269172,18.778881,0.000000,627.452692,0.000000,9.788348,8.609555,0.000000,136.163107,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,14.995411,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,135.83,19.403955,44.008272,42.107165,18.255283,17.562075,25.865532,406.290654,95.409468,0,0,0,0,0

73,18:00-18:15,1.039356,13.786930,0.000000,41.126875,0.000000,49.616707,40.892067,526.139430,0.000000,1.067220,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,17.269172,18.778881,0.000000,627.452692,0.000000,9.788348,8.609555,0.000000,136.163107,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,135.83,19.403955,44.008272,42.107165,18.255283,17.562075,25.865532,406.290654,95.409468,0,0,0,0,0

74,18:15-18:30,1.039356,13.786930,0.000000,41.126875,0.000000,49.616707,40.892067,527.247525,0.000000,1.067220,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,17.269172,18.778881,0.000000,627.452692,0.000000,9.788348,8.609555,0.000000,136.163107,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,135.83,19.403955,44.008272,42.107165,18.255283,17.562075,25.865532,406.290654,95.409468,0,0,0,0,0

75,18:30-18:45,1.039356,13.786930,5.069644,41.126875,0.000000,49.616707,40.892067,521.426325,0.000000,3.201660,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,17.269172,18.778881,0.000000,627.452692,0.000000,9.788348,8.609555,0.000000,136.163107,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,135.83,19.403955,44.008272,42.107165,18.255283,17.562075,25.865532,406.290654,95.409468,0,0,0,0,0

76,18:45-19:00,1.039356,13.786930,5.069644,41.126875,0.000000,49.616707,40.892067,528.217725,0.000000,3.201660,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,17.269172,28.196736,0.000000,627.452692,0.000000,9.788348,17.219110,0.000000,136.163107,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,135.83,19.403955,44.008272,42.107165,18.255283,17.562075,34.918468,406.290654,95.409468,0,0,0,0,0

77,19:00-19:15,1.039356,13.786930,15.333087,41.126875,0.000000,49.616707,40.892067,596.131725,0.000000,19.075490,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,17.269172,28.196736,0.000000,627.452692,0.000000,9.788348,28.698516,0.000000,136.163107,0.000000,36.398411,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,126.13,19.403955,60.389129,42.107165,18.255283,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

78,19:15-19:30,1.039356,19.389447,15.333087,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,19.075490,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.686227,0.000000,9.788348,28.698516,0.000000,136.163107,0.000000,36.398411,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,116.42,19.403955,60.389129,42.107165,18.255283,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

79,19:30-19:45,1.039356,19.389447,15.333087,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,19.075490,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.686227,0.000000,9.788348,28.698516,0.000000,136.163107,0.000000,36.398411,0.000000,0.000000,119.980389,0.000000,11.782109,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,106.72,19.403955,60.389129,42.107165,15.688134,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

80,19:45-20:00,1.039356,19.389447,15.333087,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,19.075490,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.686227,0.000000,9.788348,28.698516,0.000000,136.163107,0.000000,36.398411,0.000000,0.000000,119.980389,0.000000,11.782109,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,97.02,19.403955,60.389129,42.107165,15.688134,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

81,20:00-20:15,1.039356,19.389447,15.333087,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,19.075490,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.686227,0.000000,9.788348,28.698516,0.000000,136.163107,0.000000,36.398411,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,92.17,19.403955,60.389129,42.107165,15.688134,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

82,20:15-20:30,1.039356,19.389447,15.333087,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,19.075490,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.686227,0.000000,16.183402,28.698516,0.000000,136.163107,0.000000,36.398411,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,95.08,19.403955,60.389129,42.107165,15.688134,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

83,20:30-20:45,1.039356,18.835463,10.242751,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,19.075490,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.688556,0.000000,16.183402,28.698516,0.000000,136.163107,0.000000,36.398411,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.043440,0.000000,38.545658,135.158562,0.000000,0.000000,92.17,19.403955,60.389129,42.107165,15.688134,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

84,20:45-21:00,1.039356,18.835463,10.242751,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,1.067220,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.688556,0.000000,9.788348,25.828664,0.000000,136.163107,0.000000,35.501267,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.043440,0.000000,38.545658,135.158562,0.000000,0.000000,95.08,19.403955,44.008272,42.107165,15.688134,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

85,21:00-21:15,1.039356,18.835463,10.242751,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,1.067220,0.000000,0.000000,0.000000,114.604875,9.818327,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.688556,0.000000,9.788348,25.828664,0.000000,136.163107,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.043440,0.000000,38.545658,135.158562,0.000000,0.000000,92.17,19.403955,44.008272,42.107165,15.688134,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

86,21:15-21:30,1.039356,18.835463,10.242751,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,1.067220,0.000000,0.000000,0.000000,114.604875,9.818327,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.688556,0.000000,9.788348,25.828664,0.000000,136.163107,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.043440,0.000000,38.545658,135.158562,0.000000,0.000000,92.17,19.403955,44.008272,42.107165,15.688134,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

87,21:30-21:45,1.039356,18.835463,10.242751,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,1.067220,0.000000,0.000000,0.000000,114.604875,9.818327,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.688556,0.000000,9.788348,25.828664,0.000000,136.163107,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,92.17,19.403955,44.008272,42.107165,15.688134,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

88,21:45-22:00,1.039356,18.835463,15.333087,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,12.652960,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.688556,0.000000,9.788348,28.698516,0.000000,147.004704,0.000000,36.398411,0.000000,0.000000,119.980389,0.000000,17.137613,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,92.17,19.403955,60.389129,42.107165,15.688134,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

89,22:00-22:15,1.039356,18.835463,15.333087,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,12.652960,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.688556,0.000000,9.788348,28.698516,0.000000,147.004704,0.000000,36.398411,0.000000,0.000000,119.980389,0.000000,47.128435,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,87.32,19.403955,60.389129,42.107165,15.688134,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

90,22:15-22:30,1.039356,18.835463,15.333087,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,12.652960,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.688556,0.000000,9.788348,28.698516,0.000000,147.004704,0.000000,36.398411,0.000000,0.000000,119.980389,0.000000,47.128435,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,87.32,19.403955,60.389129,42.107165,15.688134,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

91,22:30-22:45,1.039356,18.835463,15.333087,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.688556,0.000000,9.788348,28.698516,0.000000,147.004704,0.000000,36.398411,0.000000,0.000000,119.980389,0.000000,6.426605,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,87.32,19.403955,60.389129,42.107165,18.540522,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

92,22:45-23:00,1.039356,18.835463,15.333087,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,6.326480,0.000000,0.000000,0.000000,114.604875,11.806849,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.688556,0.000000,9.788348,28.698516,0.000000,147.004704,0.000000,36.398411,0.000000,0.000000,119.980389,0.000000,6.426605,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,87.32,19.403955,60.389129,42.107165,18.540522,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

93,23:00-23:15,1.039356,18.835463,8.276970,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,1.067220,0.000000,0.000000,0.000000,114.604875,9.818327,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.688556,0.000000,9.788348,17.219110,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,6.426605,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,77.62,19.403955,58.677696,42.107165,18.540522,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

94,23:15-23:30,1.039356,18.835463,0.000000,41.126875,0.000000,49.616707,40.892067,666.313914,0.000000,1.067220,0.000000,0.000000,0.000000,114.604875,9.818327,0.000000,0.000000,0.000000,89.258400,0.000000,25.603675,28.196736,0.000000,633.688556,0.000000,9.788348,8.609555,0.000000,147.004704,0.000000,35.116777,0.000000,0.000000,119.980389,0.000000,6.426605,47.963347,80.607127,0.000000,38.545658,135.158562,0.000000,0.000000,72.76,19.403955,58.677696,42.107165,18.540522,17.562075,38.332718,406.290654,95.409468,0,0,0,0,0

