Block,Time,SASAN,KHSTPP-I,BRBCL,TALA,KHSTPP-II,FSTPP I & II,CHAMERA3,DADRI_RF,UNCHAHAR4,RIHAND2,DADRI_CRF,UNCHAHAR3,URI,ANTA_RF,SALAL,UNCHAHAR1,DADRT2,PARBATI3,URI2,JHAJJAR,DHAULIGNGA,KOTESHWR,RIHAND3,DULHASTI,SEWA2,AURY_GF,RAPPC,KOLDAM,TANDA2,AURY_CRF,CHAMERA1,SINGRAULI_HYDRO,SINGRAULI,CHAMERA2,RIHAND1,ANTA_GF,NAPP,DADRI_GF,KISHANGANGA,RAPPB,TEHRI,TANAKPUR,NJPC,UNCHAHAR2,DADRI_LF,ANTA_CRF,AURY_RF,RAMPUR,AURY_LF,ANTA_LF,BSIUL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,390.784500,34.590700,19.298004,0.000000,115.948752,16.562123,33.608676,0.000000,2.381856,120.014262,0.000000,18.861769,31.957488,0.000000,77.363752,14.852609,270.068370,0.000000,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,2.237315,4.107375,0.000000,0.000000,1.149350,123.549905,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,3.708111,173.645772,29.589527,0.000000,0.000000,0.000000,6.508748,0.000000,0.000000,12.583840,0,0,0,0,0

49,12:00-12:15,390.784500,34.590700,19.298004,0.000000,115.948752,16.562123,33.608676,0.000000,2.381856,120.014262,0.000000,18.861769,31.957488,0.000000,77.363752,14.852609,270.068370,0.000000,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,2.237315,4.107375,0.000000,0.000000,1.149350,123.549905,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,3.708111,173.645772,29.589527,0.000000,0.000000,0.000000,6.508748,0.000000,0.000000,12.583840,0,0,0,0,0

50,12:15-12:30,390.784500,34.590700,19.298004,0.000000,115.948752,16.562123,33.608676,0.000000,2.381856,120.014262,0.000000,18.861769,35.153237,0.000000,77.363752,14.852609,270.068370,0.000000,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,4.474629,4.107375,0.000000,0.000000,1.149350,123.549905,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,3.708111,173.645772,29.589527,0.000000,0.000000,0.000000,6.508748,0.000000,0.000000,12.583840,0,0,0,0,0

51,12:30-12:45,390.784500,34.590700,18.529851,0.000000,115.948752,16.562123,33.608676,0.000000,2.381856,120.014262,0.000000,18.861769,35.153237,0.000000,77.363752,14.852609,270.068370,0.000000,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,6.779741,4.107375,0.000000,0.000000,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,3.708111,173.645772,29.589527,0.000000,0.000000,0.000000,6.508748,0.000000,0.000000,12.583840,0,0,0,0,0

52,12:45-13:00,390.784500,34.590700,19.298004,0.000000,115.948752,16.562123,33.608676,0.000000,2.381856,120.014262,0.000000,18.861769,35.153237,0.000000,77.363752,14.852609,270.068370,0.000000,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,4.107375,0.000000,0.000000,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,3.708111,173.645772,29.589527,0.000000,0.000000,0.000000,6.508748,0.000000,0.000000,12.583840,0,0,0,0,0

53,13:00-13:15,390.784500,34.590700,19.298004,0.000000,115.948752,16.562123,33.608676,0.000000,2.381856,120.014262,0.000000,18.861769,40.479485,0.000000,77.363752,14.852609,270.068370,0.000000,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,4.107375,0.000000,0.000000,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,29.589527,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

54,13:15-13:30,390.784500,42.455284,19.298004,0.000000,141.296312,20.069920,33.608676,0.000000,2.381856,120.014262,0.000000,18.861769,40.479485,0.000000,77.363752,14.852609,270.068370,0.000000,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,4.107375,0.000000,0.000000,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,29.589527,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

55,13:30-13:45,390.784500,42.754719,19.298004,0.000000,143.094670,20.069920,33.608676,0.000000,2.381856,120.014262,0.000000,18.861769,40.479485,0.000000,77.363752,14.852609,270.068370,0.000000,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,4.107375,0.000000,0.000000,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,29.589527,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

56,13:45-14:00,390.784500,42.754719,19.298000,0.000000,143.094670,20.069920,33.608676,0.000000,2.899163,120.014262,0.000000,24.059203,40.479485,0.000000,77.363752,18.858295,316.383570,0.000000,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,0.000000,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,38.098787,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

57,14:00-14:15,390.784500,42.754719,19.298000,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,24.059203,40.479485,0.000000,77.363752,18.858295,364.628570,0.000000,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,0.000000,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,38.098787,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

58,14:15-14:30,390.784500,42.754719,19.298000,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,24.059203,40.479485,0.000000,77.363752,18.858295,412.873570,0.000000,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,13.492197,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,38.098787,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

59,14:30-14:45,390.784500,42.754719,19.298000,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,24.059203,40.479485,0.000000,77.363752,18.858295,461.118570,0.000000,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,27.060620,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,38.098787,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

60,14:45-15:00,390.784500,42.754719,19.298000,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,40.479485,0.000000,77.363752,21.138961,492.255796,0.000000,36.560562,185.491025,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

61,15:00-15:15,390.784500,42.754719,19.298000,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,40.479485,0.000000,77.363752,21.138961,507.829282,0.000000,36.560562,185.491025,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

62,15:15-15:30,390.784500,42.754719,19.298000,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,40.479485,0.000000,77.363752,21.138961,532.038623,0.000000,36.560562,185.491025,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

63,15:30-15:45,390.784500,42.754719,19.298000,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,40.479485,0.000000,77.363752,21.138961,563.842499,0.000000,36.560562,199.964525,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

64,15:45-16:00,390.784500,42.754719,19.298000,0.000000,143.094670,16.113830,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,40.479485,0.000000,77.363752,21.138961,563.842499,0.000000,36.560562,199.964525,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

65,16:00-16:15,390.784500,42.754719,19.298000,0.000000,143.094670,16.113830,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,563.842499,0.000000,36.560562,199.964525,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

66,16:15-16:30,390.784500,42.754719,19.298002,0.000000,143.094670,16.113830,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,563.842499,0.000000,36.560562,199.964525,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

67,16:30-16:45,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,563.842499,0.000000,36.560562,199.964525,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

68,16:45-17:00,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,563.842499,0.000000,36.560562,199.964525,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

69,17:00-17:15,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,563.842499,0.000000,36.560562,199.964525,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

70,17:15-17:30,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,568.052017,0.000000,36.560562,238.560525,21.004010,0.000000,125.996738,57.098346,0.000000,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

71,17:30-17:45,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,536.918605,4.122141,36.560562,213.870085,21.004010,0.000000,125.996738,57.098346,5.202297,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

72,17:45-18:00,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,465.331902,7.360966,36.560562,213.870085,21.004010,0.000000,125.996738,57.098346,5.202297,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,8.034240,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

73,18:00-18:15,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,460.507402,11.777546,36.560562,175.274085,21.004010,0.000000,125.996738,57.098346,5.202297,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,6.056581,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

74,18:15-18:30,390.784500,33.588169,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,446.033902,57.415538,36.560562,175.274085,31.506014,0.000000,125.996738,57.098346,12.087690,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,6.056581,132.787943,42.700781,0.000000,0.000000,0.000000,5.126753,0.000000,0.000000,12.583840,0,0,0,0,0

75,18:30-18:45,390.784500,33.588169,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,488.673605,57.415538,36.560562,242.817085,42.008019,0.000000,125.996738,57.098346,12.087690,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,6.056581,150.528842,42.700781,0.000000,0.000000,0.000000,5.810321,0.000000,0.000000,12.583840,0,0,0,0,0

76,18:45-19:00,390.784500,33.588169,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,80.727394,21.138961,461.358058,57.415538,37.775547,310.360085,42.008019,0.000000,125.996738,57.098346,18.177437,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.194219,0.000000,0.000000,9.146673,159.345532,42.138823,0.000000,0.000000,0.000000,6.062942,0.000000,0.000000,18.971285,0,0,0,0,0

77,19:00-19:15,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,80.727394,21.138961,467.261702,57.415538,37.775547,367.780126,42.008019,0.000000,125.996738,57.098346,18.177437,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.194219,0.000000,0.000000,9.146673,159.345532,42.138823,0.000000,0.000000,0.000000,6.062942,0.000000,0.000000,18.971285,0,0,0,0,0

78,19:15-19:30,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,80.727394,21.138961,488.673605,57.415538,37.775547,367.780126,42.008019,0.000000,125.996738,57.098346,18.177437,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.194219,0.000000,0.000000,9.146673,159.345532,42.138823,0.000000,0.000000,0.000000,6.062942,0.000000,0.000000,18.971285,0,0,0,0,0

79,19:30-19:45,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,80.727394,21.138961,485.704801,57.415538,37.775547,397.075648,42.008019,0.000000,125.996738,57.098346,18.177437,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.194219,0.000000,0.000000,9.146673,159.345532,42.138823,0.000000,0.000000,0.000000,6.062942,0.000000,0.000000,18.971285,0,0,0,0,0

80,19:45-20:00,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,80.727394,21.138961,533.803811,7.360966,37.775547,397.075648,42.008019,0.000000,125.996738,57.098346,18.177437,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.194219,0.000000,0.000000,6.180184,159.345532,42.138823,0.000000,0.000000,0.000000,6.062942,0.000000,0.000000,18.971285,0,0,0,0,0

81,20:00-20:15,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,80.727394,21.138961,633.989409,4.122141,37.775547,407.292588,42.008019,0.000000,125.996738,57.098346,18.177437,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.194219,0.000000,0.000000,6.180184,159.345532,42.138823,0.000000,0.000000,0.000000,6.062942,0.000000,0.000000,18.971285,0,0,0,0,0

82,20:15-20:30,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,80.727394,21.138961,664.252547,4.122141,37.775547,407.292588,42.008019,0.000000,125.996738,57.098346,18.177437,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.194219,0.000000,0.000000,6.180184,159.345532,42.138823,0.000000,0.000000,0.000000,6.062942,0.000000,0.000000,18.971285,0,0,0,0,0

83,20:30-20:45,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,80.727394,21.138961,664.252547,16.194126,37.775547,407.292588,42.008019,0.000000,125.996738,57.098346,18.177437,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.194219,0.000000,0.000000,6.180184,159.345532,42.138823,0.000000,0.000000,0.000000,6.062942,0.000000,0.000000,18.971285,0,0,0,0,0

84,20:45-21:00,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,664.252547,16.194126,36.560562,407.292588,42.008019,0.000000,125.996738,57.098346,18.140715,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,6.180184,150.528842,42.138823,0.000000,0.000000,0.000000,5.810321,0.000000,0.000000,12.583840,0,0,0,0,0

85,21:00-21:15,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,37.283736,0.000000,77.363752,21.138961,664.252547,16.194126,36.560562,407.292588,42.008019,0.000000,125.996738,57.098346,18.140715,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,6.180184,150.528842,42.138823,0.000000,0.000000,0.000000,5.810321,0.000000,0.000000,12.583840,0,0,0,0,0

86,21:15-21:30,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,35.153237,0.000000,77.363752,21.138961,664.252547,16.194126,36.560562,407.292588,42.008019,0.000000,125.996738,57.098346,18.140715,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,6.180184,150.528842,42.138823,0.000000,0.000000,0.000000,5.810321,0.000000,0.000000,12.583840,0,0,0,0,0

87,21:30-21:45,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,35.153237,0.000000,77.363752,21.138961,664.252547,16.194126,36.560562,407.292588,42.008019,0.000000,125.996738,57.098346,18.140715,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,6.180184,150.528842,42.138823,0.000000,0.000000,0.000000,5.810321,0.000000,0.000000,12.583840,0,0,0,0,0

88,21:45-22:00,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,35.153237,0.000000,80.727394,21.138961,664.252547,16.194126,37.775547,407.292588,42.008019,0.000000,125.996738,57.098346,18.177437,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.194219,0.000000,0.000000,6.180184,159.345532,42.138823,0.000000,0.000000,0.000000,6.062942,0.000000,0.000000,18.971285,0,0,0,0,0

89,22:00-22:15,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,35.153237,0.000000,80.727394,21.138961,664.252547,16.194126,37.775547,407.292588,42.008019,0.000000,125.996738,57.098346,18.177437,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.194219,0.000000,0.000000,6.180184,159.345532,42.138823,0.000000,0.000000,0.000000,6.062942,0.000000,0.000000,18.971285,0,0,0,0,0

90,22:15-22:30,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,35.153237,0.000000,80.727394,21.138961,664.252547,16.194126,37.775547,407.292588,42.008019,0.000000,125.996738,57.098346,18.177437,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.194219,0.000000,0.000000,6.180184,159.345532,42.138823,0.000000,0.000000,0.000000,6.062942,0.000000,0.000000,18.971285,0,0,0,0,0

91,22:30-22:45,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,35.153237,0.000000,80.727394,21.138961,664.252547,16.194126,37.775547,407.292588,42.008019,0.000000,125.996738,57.098346,18.177437,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.194219,0.000000,0.000000,6.180184,159.345532,42.138823,0.000000,0.000000,0.000000,6.062942,0.000000,0.000000,18.971285,0,0,0,0,0

92,22:45-23:00,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,35.153237,0.000000,77.363752,21.138961,664.252547,16.194126,36.560562,407.292588,42.008019,0.000000,125.996738,57.098346,15.300873,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,6.180184,150.528842,42.138823,0.000000,0.000000,0.000000,5.810321,0.000000,0.000000,12.583840,0,0,0,0,0

93,23:00-23:15,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,35.153237,0.000000,77.363752,21.138961,664.252547,0.000000,36.560562,407.292588,42.008019,0.000000,125.996738,57.098346,15.300873,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,6.180184,150.528842,42.138823,0.000000,0.000000,0.000000,5.810321,0.000000,0.000000,12.583840,0,0,0,0,0

94,23:15-23:30,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,35.153237,0.000000,77.363752,21.138961,664.252547,0.000000,36.560562,407.292588,42.008019,0.000000,125.996738,57.098346,15.300873,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,6.180184,150.528842,42.138823,0.000000,0.000000,0.000000,5.810321,0.000000,0.000000,12.583840,0,0,0,0,0

95,23:30-23:45,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,35.153237,0.000000,77.363752,21.138961,664.252547,0.000000,36.560562,407.292588,42.008019,0.000000,125.996738,57.098346,15.300873,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,6.180184,150.528842,42.138823,0.000000,0.000000,0.000000,5.810321,0.000000,0.000000,12.583840,0,0,0,0,0

96,23:45-24:00,390.784500,42.754719,19.298002,0.000000,143.094670,20.069920,33.608676,0.000000,2.981541,120.014262,0.000000,26.668853,35.153237,0.000000,77.363752,21.138961,664.252547,0.000000,36.560562,407.292588,42.008019,0.000000,125.996738,57.098346,15.300873,0.000000,65.604402,8.949257,5.170020,0.000000,40.668682,1.149350,123.545796,46.797484,93.649279,0.000000,46.374858,0.000000,8.047894,0.000000,0.000000,6.180184,150.528842,42.138823,0.000000,0.000000,0.000000,5.810321,0.000000,0.000000,12.583840,0,0,0,0,0

