Block,Time,L_NR_2019_19,NR/01072024/31072024/NDMC/D-55/EE(POWER)2024,NR/01102023/06022042/L_NR_2012_02,NR/05072024/31072024/1000011449-JITPL-BRPL(DISCOM),NR/01072024/31072024/R2,WR/01102023/30052048/L_NR_2022_10,NR/01102023/30042040/GNA_LT_35,NR/01072024/31072024/	NR/01072024/31072024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/31032046/L_NR_2020_05,NR/01072024/31072024/NDMC/D-54/EE(POWER)2024,NR/01102023/31052040/LT-31,WR/01102023/16072048/L_NR_2022_08,WR/01102023/24112044/L_NR_2020_07,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/31102037/L_NR_2019_11,NR/16072024/31072024/NR/16072024/31072024/717758,NR/01102023/23072042/L_NR_2012_04,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/19072037/LT-05,NR/19072024/19072024/HPX-TAMCTG-180724-01742,NR/01072024/31072024/Chanju/TPDDL/Jul01072024,NR/01102023/05012040/L_NR_2020_02,WR/01102023/01102023/L_NR_2022_09,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01072024/31072024/IIPL/JPL(TM)-BRPL/BRPLT-169/24-25/02,NR/19072024/19072024/HPX-TAMCTG-180724-01739,NR/01072024/31072024/APPCPL/180/F25/TGNA/3250,NR/30092023/26122029/SH-06,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/15082037/GNA_NR_2012_01,NR/01072024/31072024/IIPL/JPL(SH)-BRPL/BRPL T-249/24-25/1,NR/01102023/22052037/LT-59,NR/19072024/19072024/IEX-240718-01592,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,WR/01102023/29112042/L_NR_2019_05,NR/01102023/06022042/L_NR_2012_07,NR/01102023/30042040/GNA_LT_36,WR/01102023/01102023/L_NR_2020_06,NR/30092023/31122025/SH-07,NR/01102023/13082046/L_NR_2021_12,NR/22102023/11042047/L_NR_2021_16,NR/01102023/25072045/L_NR_2021_15,NR/01102023/08032047/L_NR_2021_14,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_17,NR/01102023/02122045/L_NR_2021_13,NR/26072023/25122043/L_NR_2023_10,SR/01102023/07102043/L_NR_2018_61
55,13:30-13:45,95.901328,15.080000,167.060000,0.000000,0.000000,14.33,14.900000,0.000000,33,17.5,12.370000,14.900000,6.66,5.83,33,8.020000,0.000000,0.000000,5.910000,65.870000,0.000000,13.110000,4.620000,14.33,29.770000,0.000000,0.000000,0.000000,23.160000,0.000000,52.820000,0.000000,6.950000,0.000000,271.550000,33,0.000000,15.270000,5.84,23.160000,229.17,89,44.5,87,182,44,45.83,78,43.02

56,13:45-14:00,98.622694,15.080000,167.060000,0.000000,0.000000,14.33,14.750000,0.000000,33,17.5,12.370000,14.750000,6.66,5.83,33,8.020000,0.000000,0.000000,5.910000,65.870000,0.000000,13.110000,4.620000,14.33,29.770000,0.000000,0.000000,0.000000,23.160000,0.000000,52.820000,0.000000,6.950000,0.000000,271.550000,33,0.000000,15.120000,5.84,23.160000,229.17,89,44.5,87,179,44,45.83,76,43.02

57,14:00-14:15,99.607848,15.080000,215.080000,0.000000,0.000000,14.33,14.300000,0.000000,33,17.5,12.370000,14.300000,6.66,5.83,33,8.250000,0.000000,0.000000,7.620000,65.870000,0.000000,12.200000,4.750000,14.33,29.770000,0.000000,0.000000,0.000000,23.160000,0.000000,81.630000,0.000000,10.080000,0.000000,271.550000,33,0.000000,14.650000,5.84,23.160000,229.17,83,44.5,87,175,42,45.83,75,43.02

58,14:15-14:30,99.754158,15.080000,260.750000,0.000000,0.000000,14.33,13.990000,0.000000,33,17.5,12.370000,13.990000,6.66,5.83,33,8.250000,0.000000,0.000000,7.620000,65.870000,0.000000,12.200000,4.750000,14.33,29.770000,0.000000,0.000000,0.000000,23.160000,0.000000,100.050000,0.000000,10.080000,0.000000,271.550000,33,0.000000,14.330000,5.84,23.160000,229.17,80,43.5,85,168,40,45.83,72,43.02

59,14:30-14:45,90.90728,15.080000,260.750000,0.000000,0.000000,14.33,13.420000,0.000000,33,17.5,12.370000,13.420000,6.66,5.83,33,8.250000,0.000000,0.000000,11.690000,65.870000,0.000000,12.200000,4.750000,14.33,30.280000,0.000000,0.000000,0.000000,22.540000,0.000000,100.050000,0.000000,10.080000,0.000000,271.550000,33,0.000000,13.750000,5.84,22.540000,220.83,77,42.5,83,167,38,44.17,71,43.02

60,14:45-15:00,82.07991,15.080000,260.750000,0.000000,0.000000,14.33,12.840000,0.000000,33,17.5,12.370000,12.840000,6.66,5.83,33,8.250000,0.000000,0.000000,11.690000,65.870000,0.000000,12.200000,4.750000,14.33,30.780000,0.000000,0.000000,0.000000,22.540000,0.000000,100.050000,0.000000,10.080000,0.000000,271.550000,33,0.000000,13.160000,5.84,22.540000,216.67,73,41.5,78,159,37,43.33,68,43.02

61,15:00-15:15,77.515038,15.080000,260.750000,0.000000,0.000000,14.33,12.070000,0.000000,33,17.5,12.370000,12.070000,6.66,5.83,33,9.550000,0.000000,0.000000,11.690000,65.870000,0.000000,12.200000,4.900000,14.33,30.780000,0.000000,0.000000,0.000000,22.540000,0.000000,100.050000,0.000000,9.270000,0.000000,271.550000,33,0.000000,12.380000,5.84,22.540000,212.5,71,40.5,70,152,36,42.5,65,43.02

62,15:15-15:30,67.897594,15.080000,260.750000,0.000000,0.000000,14.33,11.260000,0.000000,33,17.5,12.370000,11.260000,6.66,5.83,33,9.550000,0.000000,0.000000,11.690000,65.870000,0.000000,12.200000,4.900000,14.33,30.780000,0.000000,0.000000,0.000000,22.540000,0.000000,100.050000,0.000000,9.270000,0.000000,271.550000,33,0.000000,11.550000,5.84,22.540000,208.33,67,37.5,65,142,33,41.67,61,43.02

63,15:30-15:45,61.586756,15.080000,260.750000,0.000000,0.000000,21.33,10.360000,0.000000,33,24.5,12.370000,10.360000,7.34,8.17,33,9.550000,0.000000,0.000000,11.690000,65.870000,0.000000,12.200000,4.900000,21.33,30.780000,0.000000,0.000000,0.000000,22.540000,0.000000,100.050000,0.000000,9.270000,0.000000,271.550000,33,0.000000,10.620000,8.16,22.540000,191.67,63,35.5,58,125,32,38.33,53,43.02

64,15:45-16:00,55.383212,15.080000,260.750000,0.000000,0.000000,22,9.550000,0.000000,33,25.5,12.370000,9.550000,7.34,8.5,33,9.550000,0.000000,0.000000,11.690000,65.870000,0.000000,12.200000,4.900000,22,30.780000,0.000000,0.000000,0.000000,22.540000,0.000000,100.050000,0.000000,9.270000,0.000000,271.550000,33,0.000000,9.790000,8.5,22.540000,187.5,57,32.5,54,113,28,37.5,49,43.02

65,16:00-16:15,49.959988,15.080000,260.750000,0.000000,0.000000,23.67,8.890000,0.000000,33,26.5,12.370000,8.890000,8,8.83,33,9.930000,0.000000,0.000000,11.690000,65.870000,0.000000,10.360000,5.080000,23.67,30.780000,0.000000,0.000000,0.000000,22.540000,0.000000,100.050000,0.000000,9.270000,0.000000,271.550000,33,0.000000,9.110000,8.84,22.540000,159.68,50,29.5,48,105,25,31.94,45,43.02

66,16:15-16:30,45.170774,15.080000,260.750000,0.000000,0.000000,24.33,7.850000,0.000000,33,28,12.370000,7.850000,8,9.33,33,9.930000,0.000000,0.000000,11.690000,65.870000,0.000000,10.360000,5.080000,24.33,30.280000,0.000000,0.000000,0.000000,22.540000,0.000000,100.050000,0.000000,9.270000,0.000000,271.550000,33,0.000000,8.050000,9.34,22.540000,144.78,43,27.5,43,95,22,28.96,40,43.02

67,16:30-16:45,38.986738,15.080000,260.750000,0.000000,0.000000,26,7.070000,0.000000,33,29.5,12.370000,7.070000,8.66,9.83,22,9.930000,0.000000,0.000000,11.690000,65.870000,0.000000,10.360000,5.080000,26,30.280000,0.000000,0.000000,0.000000,22.540000,0.000000,100.050000,0.000000,9.650000,0.000000,271.550000,33,0.000000,7.250000,9.84,22.540000,134.04,41,23.5,36,88,19,26.81,37,43.02

68,16:45-17:00,35.884966,15.080000,260.750000,0.000000,0.000000,27.67,6.010000,0.000000,33,31.5,12.370000,6.010000,9.34,10.5,12,9.930000,0.000000,0.000000,11.690000,65.870000,0.000000,10.360000,5.080000,27.67,30.280000,0.000000,0.000000,0.000000,22.540000,0.000000,100.050000,0.000000,9.650000,0.000000,271.550000,30.99,0.000000,6.150000,10.5,22.540000,123.3,36,18.5,31,77,17,24.66,33,43.02

69,17:00-17:15,32.246724,15.080000,260.750000,0.000000,0.000000,37.33,4.920000,0.000000,33,44,12.370000,4.920000,14.66,14.67,7,10.550000,0.000000,0.000000,11.690000,65.870000,0.000000,10.360000,5.260000,37.33,30.280000,0.000000,0.000000,0.000000,20.620000,0.000000,100.050000,0.000000,9.650000,0.000000,271.550000,24.4,0.000000,5.040000,14.66,20.620000,112.16,29,17.5,25,63,14,22.43,27,43.02

70,17:15-17:30,28.14029,15.080000,260.750000,0.000000,0.000000,35,4.080000,0.000000,30.87,42.5,12.370000,4.080000,13.66,14.17,1,10.550000,0.000000,0.000000,11.690000,65.870000,0.000000,10.360000,5.260000,35,30.280000,0.000000,0.000000,0.000000,20.620000,0.000000,100.050000,0.000000,9.650000,0.000000,271.550000,17.91,0.000000,4.180000,14.16,20.620000,101.02,24,14.5,20,53,11,20.2,22,43.02

71,17:30-17:45,22.843868,15.080000,260.750000,0.000000,0.000000,33.33,3.110000,0.000000,24.59,41,12.370000,3.110000,12,13.67,0,10.550000,0.000000,0.000000,3.770000,65.870000,0.000000,10.360000,5.260000,33.33,30.280000,0.000000,0.000000,0.000000,20.620000,0.000000,100.050000,0.000000,10.050000,0.000000,271.550000,11.81,0.000000,3.190000,13.66,20.620000,90.01,19,11.5,17,42,9,18,18,43.02

72,17:45-18:00,17.723018,15.080000,260.750000,0.000000,0.000000,30,2.430000,0.000000,19.13,37.5,12.370000,2.430000,10.66,12.5,0,10.550000,0.000000,0.000000,3.770000,65.870000,0.000000,10.360000,5.260000,30,30.280000,0.000000,0.000000,0.000000,20.620000,0.000000,100.050000,0.000000,10.050000,0.000000,271.550000,7.55,0.000000,2.490000,12.5,20.620000,76.98,14,7.5,13,32,6,15.39,13,43.02

73,18:00-18:15,10.82694,15.080000,260.750000,96.040000,24.010000,26.67,1.800000,0.000000,0,35,12.370000,1.800000,9.34,11.67,0,10.550000,48.020000,0.000000,11.690000,65.870000,0.000000,13.110000,5.540000,26.67,30.280000,96.040000,0.000000,0.000000,14.570000,0.000000,100.050000,72.030000,10.050000,0.000000,271.550000,0,0.000000,1.830000,11.66,14.570000,57.84,9,7,11,21,5,11.57,9,43.02

74,18:15-18:30,7.178944,15.080000,260.750000,96.040000,24.010000,24.67,1.270000,0.000000,0,32.5,12.370000,1.270000,8,10.83,0,10.550000,48.020000,0.000000,11.690000,65.870000,0.000000,13.110000,5.540000,24.67,30.780000,96.040000,0.000000,0.000000,14.570000,0.000000,100.050000,72.030000,10.050000,0.000000,271.550000,0,0.000000,1.310000,10.84,14.570000,32.65,6,5,8,14,3,6.53,6,43.02

75,18:30-18:45,2.857922,15.080000,260.750000,96.040000,24.010000,23.33,0.840000,0.000000,0,30,12.370000,0.840000,8,10,0,10.550000,48.020000,0.000000,11.690000,84.690000,0.000000,13.110000,5.540000,23.33,30.780000,96.040000,0.000000,0.000000,0.000000,0.000000,100.050000,72.030000,10.050000,0.000000,271.550000,0,0.000000,0.860000,10,30.730000,23.23,1,3,6,7,1,4.64,3,43.02

76,18:45-19:00,0.546224,15.080000,260.750000,96.040000,24.010000,22.33,0.500000,0.000000,0,27.5,12.370000,0.500000,7.34,9.17,0,10.550000,48.020000,0.000000,11.690000,114.810000,0.000000,13.110000,5.540000,22.33,30.780000,96.040000,0.000000,0.000000,0.000000,0.000000,100.050000,72.030000,10.050000,0.000000,271.550000,0,0.000000,0.520000,9.16,30.730000,13.8,0,3,4,4,0,2.76,1,43.02

77,19:00-19:15,0,15.080000,260.750000,96.040000,24.010000,21.33,0.090000,0.000000,0,25,12.370000,0.090000,7.34,8.33,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,13.570000,6.460000,21.33,30.780000,96.040000,60.890000,0.000000,0.000000,0.000000,100.050000,72.030000,10.280000,54.740000,271.550000,0,0.000000,0.090000,8.34,30.730000,10.36,0,1,2,1,0,2.07,0,40.01

78,19:15-19:30,0,15.080000,260.750000,96.040000,24.010000,20,0.010000,0.000000,0,22.5,12.370000,0.010000,6.66,7.5,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,13.570000,6.460000,20,30.780000,96.040000,61.750000,0.000000,0.000000,0.000000,100.050000,72.030000,10.280000,55.030000,271.550000,0,0.000000,0.010000,7.5,30.730000,6.92,0,0.5,1,1,0,1.38,0,40.01

79,19:30-19:45,0,15.080000,260.750000,96.040000,24.010000,19.67,0.000000,0.000000,0,22.5,12.370000,0.000000,6.66,7.5,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,13.570000,6.460000,19.67,30.780000,96.040000,61.080000,0.000000,0.000000,0.000000,100.050000,72.030000,10.280000,55.220000,271.550000,0,0.000000,0.000000,7.5,30.730000,3.48,0,0,0,0,0,0.7,0,43.02

80,19:45-20:00,0,15.080000,260.750000,96.040000,24.010000,19,0.000000,0.000000,0,22.5,12.370000,0.000000,6.66,7.5,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,13.570000,6.460000,19,30.780000,96.040000,62.040000,0.000000,0.000000,0.000000,100.050000,72.030000,10.280000,55.420000,271.550000,0,0.000000,0.000000,7.5,30.730000,0,0,0,0,0,0,0,0,43.02

81,20:00-20:15,0,15.080000,260.750000,96.040000,24.010000,37,0.000000,0.000000,0,52.5,12.370000,0.000000,12.34,17.5,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,13.570000,6.280000,37,30.280000,96.040000,61.470000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,55.510000,271.550000,0,0.000000,0.000000,17.5,30.730000,0,0,0,0,0,0,0,0,43.02

82,20:15-20:30,0,15.080000,260.750000,96.040000,24.010000,35.67,0.000000,0.000000,0,51.5,12.370000,0.000000,12,17.17,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,13.570000,6.280000,35.67,30.280000,96.040000,60.700000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,55.700000,271.550000,0,0.000000,0.000000,17.16,30.730000,0,0,0,0,0,0,0,0,43.02

83,20:30-20:45,0,15.080000,260.750000,96.040000,24.010000,34.67,0.000000,0.000000,0,50.5,12.370000,0.000000,12,16.83,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,13.570000,6.280000,34.67,31.290000,96.040000,61.180000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,55.800000,271.550000,0,0.000000,0.000000,16.84,30.730000,0,0,0,0,0,0,0,0,43.02

84,20:45-21:00,0,15.080000,260.750000,96.040000,24.010000,33.33,0.000000,0.000000,0,49,12.370000,0.000000,11.66,16.33,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,13.570000,6.280000,33.33,31.290000,96.040000,61.660000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,55.030000,271.550000,0,0.000000,0.000000,16.34,30.730000,0,0,0,0,0,0,0,0,43.02

85,21:00-21:15,0,15.080000,260.750000,96.040000,24.010000,30.33,0.000000,0.000000,0,48,12.370000,0.000000,11.66,16,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,14.030000,6.280000,30.33,31.290000,96.040000,62.140000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,54.170000,271.550000,0,0.000000,0.000000,16,30.730000,0,0,0,0,0,0,0,0,43.02

86,21:15-21:30,0,15.080000,260.750000,96.040000,24.010000,27.67,0.000000,0.000000,0,47,12.370000,0.000000,11.34,15.67,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,14.030000,6.280000,27.67,31.290000,96.040000,60.890000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,53.400000,271.550000,0,0.000000,0.000000,15.66,30.730000,0,0,0,0,0,0,0,0,43.02

87,21:30-21:45,0,15.080000,260.750000,96.040000,24.010000,26.67,0.000000,0.000000,0,46,12.370000,0.000000,11.34,15.33,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,14.030000,6.280000,26.67,31.290000,96.040000,61.370000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,52.630000,271.550000,0,0.000000,0.000000,15.34,30.730000,0,0,0,0,0,0,0,0,43.02

88,21:45-22:00,0,15.080000,260.750000,96.040000,24.010000,25.67,0.000000,0.000000,0,45,12.370000,0.000000,11,15,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,14.030000,6.280000,25.67,30.780000,96.040000,61.750000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,51.960000,271.550000,0,0.000000,0.000000,15,30.730000,0,0,0,0,0,0,0,0,43.02

89,22:00-22:15,0,15.080000,260.750000,96.040000,24.010000,25.67,0.000000,0.000000,0,45,12.370000,0.000000,16,15,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,14.030000,6.100000,25.67,30.780000,96.040000,62.330000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,51.290000,271.550000,0,0.000000,0.000000,15,30.730000,0,0,0,0,0,0,0,0,43.02

90,22:15-22:30,0,15.080000,260.750000,96.040000,24.010000,25.67,0.000000,0.000000,0,45,12.370000,0.000000,15.34,15,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,14.030000,6.100000,25.67,30.780000,96.040000,61.180000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,50.610000,271.550000,0,0.000000,0.000000,15,30.730000,0,0,0,0,0,0,0,0,43.02

91,22:30-22:45,0,15.080000,260.750000,96.040000,24.010000,25.67,0.000000,0.000000,0,33.5,12.370000,0.000000,8,11.17,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,14.030000,6.100000,25.67,30.280000,96.040000,61.660000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,50.040000,271.550000,0,0.000000,0.000000,11.16,30.730000,0,0,0,0,0,0,0,0,43.02

92,22:45-23:00,0,15.080000,260.750000,96.040000,24.010000,25.67,0.000000,0.000000,0,32.5,12.370000,0.000000,8,10.83,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,14.030000,6.100000,25.67,30.280000,96.040000,62.140000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,49.270000,271.550000,0,0.000000,0.000000,10.84,30.730000,0,0,0,0,0,0,0,0,43.02

93,23:00-23:15,0,15.080000,260.750000,96.040000,24.010000,25.67,0.000000,0.000000,0,29.5,12.370000,0.000000,8,9.83,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,14.030000,6.100000,25.67,31.290000,96.040000,60.510000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,48.690000,271.550000,0,0.000000,0.000000,9.84,30.730000,0,0,0,0,0,0,0,0,43.02

94,23:15-23:30,0,15.080000,260.750000,96.040000,24.010000,28,0.000000,0.000000,0,28.5,12.370000,0.000000,8,9.5,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,14.030000,6.100000,28,31.290000,96.040000,60.790000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,47.920000,271.550000,0,0.000000,0.000000,9.5,30.730000,0,0,0,0,0,0,0,0,43.02

95,23:30-23:45,0,15.080000,260.750000,96.040000,24.010000,27.33,0.000000,0.000000,0,28.5,12.370000,0.000000,8,9.5,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,14.030000,6.100000,27.33,30.780000,96.040000,61.080000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,47.350000,271.550000,0,0.000000,0.000000,9.5,30.730000,0,0,0,0,0,0,0,0,43.02

96,23:45-24:00,0,15.080000,260.750000,96.040000,24.010000,29,0.000000,0.000000,0,28.5,12.370000,0.000000,8,9.5,0,10.550000,48.020000,0.000000,11.690000,114.810000,32.650000,14.030000,6.100000,29,30.780000,96.040000,61.180000,0.000000,30.730000,0.000000,100.050000,72.030000,10.280000,46.680000,271.550000,0,0.000000,0.000000,9.5,30.730000,0,0,0,0,0,0,0,0,43.02

