Block,Time,UNCHAHAR4,SALAL,AURY_GF,DULHASTI,AURY_LF,RIHAND2,AURY_RF,DADRI_CRF,RIHAND3,NAPP,AURY_CRF,NJPC,RAPPC,PARBATI3,TANDA2,RAMPUR,ANTA_RF,DADRT2,RAPPB,CHAMERA1,JHAJJAR,UNCHAHAR3,TEHRI,ANTA_CRF,SEWA2,UNCHAHAR1,URI2,RIHAND1,KOLDAM,UNCHAHAR2,DADRI_RF,TANAKPUR,ANTA_LF,DADRI_LF,BSIUL,DADRI_GF,FSTPP I & II,CHAMERA2,KOTESHWR,KHSTPP-II,DHAULIGNGA,CHAMERA3,BRBCL,URI,SINGRAULI,SINGRAULI_HYDRO,TALA,ANTA_GF,KISHANGANGA,KHSTPP-I,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,518.485711,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,6.465704,88.439600,0.000000,40.749603,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,17.438078,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

49,12:00-12:15,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,518.485711,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,6.465704,88.439600,0.000000,40.749603,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,17.438078,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,11.674027,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

50,12:15-12:30,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,470.420711,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,6.465704,88.439600,0.000000,40.749603,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,17.438078,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,11.674027,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

51,12:30-12:45,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,451.194711,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,6.465704,88.439600,0.000000,40.749603,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,17.438078,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,11.674027,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

52,12:45-13:00,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,431.968711,0.000000,0.000000,155.730600,10.667065,0.000000,0.000000,0.000000,5.140263,6.465704,88.439600,0.000000,40.749603,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,17.438078,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,11.674027,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

53,13:00-13:15,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,393.516711,0.000000,0.000000,113.433400,6.474013,0.000000,0.000000,0.000000,4.806500,6.465704,88.439600,0.000000,40.749603,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,17.438078,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,8.490202,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

54,13:15-13:30,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,355.064711,0.000000,0.000000,113.433400,5.767800,0.000000,0.000000,0.000000,4.806500,6.465704,88.439600,0.000000,35.205690,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,13.008792,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,8.490202,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

55,13:30-13:45,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,345.451711,0.000000,0.000000,113.433400,5.767800,0.000000,0.000000,0.000000,4.806500,6.465704,88.439600,0.000000,35.205690,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,13.008792,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,8.490202,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

56,13:45-14:00,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,355.064711,0.000000,0.000000,113.433400,5.767800,0.000000,0.000000,0.000000,4.806500,6.465704,88.439600,0.000000,35.205690,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,13.008792,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,8.490202,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

57,14:00-14:15,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,364.677711,0.000000,0.000000,126.891600,10.667065,0.000000,0.000000,0.000000,4.806500,6.465704,88.439600,0.000000,35.205690,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,13.008792,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

58,14:15-14:30,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,374.290711,0.000000,0.000000,155.730600,10.667065,0.000000,0.000000,0.000000,4.806500,6.465704,88.439600,0.000000,35.205690,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,13.008792,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

59,14:30-14:45,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,374.290711,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,4.806500,6.465704,88.439600,0.000000,35.205690,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,13.008792,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

60,14:45-15:00,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,403.129711,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,4.806500,6.465704,88.439600,0.000000,35.205690,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,13.008792,0.000000,8.530576,129.075674,0.000000,0.000000,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

61,15:00-15:15,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,403.129711,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,4.806500,6.465704,88.439600,0.000000,40.748576,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,16.905852,0.000000,8.530576,129.073751,0.000000,9.303308,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

62,15:15-15:30,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,422.355711,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,6.465704,88.439600,0.000000,40.749603,0.000000,2.709136,0.000000,0.000000,0.000000,0.000000,17.438078,12.660359,8.530576,129.073751,0.000000,9.303308,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

63,15:30-15:45,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,441.581711,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,7.112274,88.439600,0.000000,40.749603,0.000000,8.004264,0.000000,0.000000,0.000000,0.000000,17.438078,12.660359,8.530576,129.073751,0.000000,9.303308,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

64,15:45-16:00,0.000000,2.234061,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,499.259711,0.000000,0.000000,198.027800,10.667065,0.000000,0.000000,0.000000,5.140263,7.112274,88.439600,0.000000,40.749603,0.000000,8.004264,0.000000,0.000000,0.000000,0.000000,17.438078,12.660359,8.530576,129.073751,0.000000,9.303308,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

65,16:00-16:15,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,575.793610,0.000000,0.000000,201.873000,10.667065,0.000000,0.000000,0.000000,5.140263,7.112274,88.439600,0.000000,40.749603,0.000000,8.004264,0.000000,0.000000,0.000000,0.000000,17.438078,12.660359,8.530576,129.073751,0.000000,9.303308,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

66,16:15-16:30,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,587.329210,0.000000,0.000000,201.873000,10.667065,0.000000,0.000000,0.000000,5.140263,7.112274,88.439600,0.000000,40.749603,0.000000,8.004264,0.000000,0.000000,0.000000,0.000000,17.438078,12.660359,8.530576,129.073751,0.000000,9.303308,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

67,16:30-16:45,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,22.485672,52.211279,0.000000,0.000000,0.000000,0.000000,656.692030,0.000000,0.000000,216.292500,14.226855,0.000000,0.000000,0.000000,5.140263,7.112274,88.439600,0.000000,40.749603,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,17.438303,12.660359,8.530576,129.073751,0.000000,9.303308,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,33.452577,402.563601,0,0,0,0,0

68,16:45-17:00,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,43.150642,52.211279,0.000000,0.000000,0.000000,0.000000,656.403640,0.000000,0.000000,216.292500,14.226855,0.000000,0.000000,0.000000,5.881522,7.112274,88.439600,0.000000,40.749603,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,17.438303,12.660359,8.530576,129.073751,0.000000,9.303308,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,33.452577,402.563601,0,0,0,0,0

69,17:00-17:15,0.000000,14.521398,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,63.724577,52.211279,0.000000,0.000000,0.000000,0.000000,656.403640,0.000000,0.000000,288.390000,14.226855,0.000000,0.000000,0.000000,5.881522,6.465704,88.439600,0.000000,40.749603,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,17.438303,12.660359,8.530576,129.073751,0.000000,9.303308,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,33.452577,402.563601,0,0,0,0,0

70,17:15-17:30,0.000000,68.138867,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,81.931599,52.211279,0.000000,0.000000,0.000000,0.000000,656.403640,0.000000,0.000000,312.422500,14.226855,0.000000,0.000000,0.000000,5.881522,6.465704,88.439600,0.000000,40.749603,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,17.438303,12.660359,8.530576,129.073751,0.000000,9.303308,14.419524,4.245101,118.600388,0.570080,0.000000,0.000000,0.000000,33.452577,402.563601,0,0,0,0,0

71,17:30-17:45,0.000000,68.138867,0.000000,31.682241,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,109.242132,52.211279,3.671205,0.000000,0.000000,0.000000,656.403640,0.000000,6.758900,308.577300,14.226855,29.917579,0.000000,4.100521,5.881522,6.465704,88.439600,0.000000,40.749603,0.000000,3.694276,0.000000,0.000000,2.114860,0.000000,17.438303,12.660359,8.530576,129.073751,7.619264,18.606615,14.419524,38.205907,118.600388,0.570080,0.000000,0.000000,0.000000,33.452577,402.563601,0,0,0,0,0

72,17:45-18:00,0.000000,68.138867,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,134.914033,52.211279,15.717651,0.000000,0.000000,0.000000,656.403640,0.000000,13.365915,308.577300,14.226855,44.876368,0.000000,10.128288,5.881522,6.465704,88.439600,0.000000,40.749603,0.000000,3.694276,0.000000,0.000000,12.536890,0.000000,17.438303,25.320719,25.591729,129.073751,17.564943,19.585911,14.419524,38.205907,118.600388,0.570080,0.000000,0.000000,0.000000,33.452577,402.563601,0,0,0,0,0

73,18:00-18:15,0.000000,68.138867,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,134.914033,52.211279,15.717651,0.000000,0.000000,0.000000,656.403640,0.000000,21.263956,237.294502,14.226855,44.876368,0.000000,10.128288,5.881522,6.465704,88.439600,0.000000,40.749603,0.000000,3.694276,0.000000,0.000000,12.536890,0.000000,17.438303,25.320719,25.591729,129.073751,26.347414,19.585911,14.419524,8.490202,118.600388,0.570080,0.000000,0.000000,0.000000,33.452577,402.563601,0,0,0,0,0

74,18:15-18:30,0.000000,13.404367,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,134.914033,52.211279,15.717651,0.000000,0.000000,0.000000,656.403640,0.000000,25.061091,210.524700,14.226855,44.876368,0.000000,10.128288,5.881522,6.465704,88.439600,0.000000,40.749603,0.000000,3.694276,0.000000,0.000000,12.536890,0.000000,17.438303,25.320719,25.591729,129.073751,35.129886,19.585911,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,33.452577,402.563601,0,0,0,0,0

75,18:30-18:45,0.000000,2.234061,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,134.914033,52.211279,15.717651,0.000000,0.000000,0.000000,656.403640,0.000000,25.061091,210.524700,14.226855,44.876368,0.000000,10.128288,5.881522,6.465704,88.439600,0.000000,40.749603,0.000000,1.723995,0.000000,0.000000,12.536890,0.000000,17.438303,25.320719,25.591729,129.073751,35.129886,19.585911,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,33.452577,402.563601,0,0,0,0,0

76,18:45-19:00,0.000000,2.234061,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,134.914033,52.211279,15.717651,0.000000,0.000000,0.000000,656.403640,0.000000,25.061091,210.524700,14.226855,44.876368,0.000000,10.128288,5.881522,6.465704,88.439600,0.000000,40.749603,0.000000,1.723995,0.000000,0.000000,12.536890,0.000000,17.438303,25.320719,25.591729,129.073751,35.129886,19.585911,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,33.452577,402.563601,0,0,0,0,0

77,19:00-19:15,0.000000,2.234061,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,134.914033,52.211279,15.717651,0.000000,0.000000,0.000000,656.403640,0.000000,25.061091,210.524700,14.226855,44.876368,0.000000,10.128288,5.881522,6.465704,88.439600,0.000000,40.749603,0.000000,1.723995,0.000000,0.000000,12.536890,0.000000,17.438078,25.320719,25.591729,129.073751,35.129886,19.585911,14.419524,10.612752,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

78,19:15-19:30,0.000000,2.234061,0.000000,47.523361,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,109.242132,52.211279,3.671205,0.000000,0.000000,0.000000,656.403640,0.000000,13.505650,210.524700,14.226855,44.876368,0.000000,4.100521,5.881522,6.465704,88.439600,0.000000,40.749603,0.000000,1.723995,0.000000,0.000000,2.114860,0.000000,17.438078,25.320719,8.530576,129.073751,26.286460,18.606615,14.419524,10.612752,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

79,19:30-19:45,0.000000,2.234061,0.000000,31.682241,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,81.931599,52.211279,0.000000,0.000000,0.000000,0.000000,656.403640,0.000000,6.075416,210.524700,14.226855,44.876368,0.000000,0.000000,5.881522,6.465704,88.439600,0.000000,40.749603,0.000000,1.723995,0.000000,0.000000,0.000000,0.000000,17.438078,25.320719,0.000000,129.073751,17.524307,9.303308,14.419524,38.205907,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

80,19:45-20:00,0.000000,2.234061,0.000000,31.682241,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,63.724577,52.211279,0.000000,0.000000,0.000000,0.000000,656.692030,0.000000,0.000000,210.524700,14.226855,44.876368,0.000000,0.000000,5.140263,6.465704,88.439600,0.000000,40.749603,0.000000,1.723995,0.000000,0.000000,0.000000,0.000000,17.438078,25.320719,0.000000,129.073751,7.619264,9.303308,14.419524,38.205907,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

81,20:00-20:15,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,36.414044,52.211279,0.000000,0.000000,0.000000,0.000000,656.692030,0.000000,0.000000,210.524700,14.226855,44.876368,0.000000,0.000000,4.806500,6.465704,88.439600,0.000000,40.749603,0.000000,1.723995,0.000000,0.000000,0.000000,0.000000,17.438078,12.660359,0.000000,129.073751,0.000000,9.303308,14.419524,12.735302,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

82,20:15-20:30,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,18.207022,52.211279,0.000000,0.000000,0.000000,0.000000,590.213110,0.000000,0.000000,180.311041,10.667065,44.876368,0.000000,0.000000,4.806500,6.465704,88.439600,0.000000,40.749603,0.000000,1.723995,0.000000,0.000000,0.000000,0.000000,17.438078,12.660359,0.000000,129.073751,0.000000,0.000000,14.419524,11.674027,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

83,20:30-20:45,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,590.213110,0.000000,0.000000,141.859041,10.667065,44.876368,0.000000,0.000000,4.806500,7.112274,88.439600,0.000000,40.749603,0.000000,1.723995,0.000000,0.000000,0.000000,0.000000,17.438078,3.203532,0.000000,129.073751,0.000000,0.000000,14.419524,11.674027,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

84,20:45-21:00,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,590.213110,0.000000,0.000000,114.942641,5.767800,44.876368,0.000000,0.000000,4.806500,7.112274,88.439600,0.000000,40.749603,0.000000,1.723995,0.000000,0.000000,0.000000,0.000000,17.438078,0.000000,0.000000,129.073751,0.000000,0.000000,14.419524,11.674027,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

85,21:00-21:15,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,590.213110,0.000000,0.000000,113.020041,5.767800,44.876368,0.000000,0.000000,4.806500,7.112274,88.439600,0.000000,36.797294,0.000000,1.723995,0.000000,0.000000,0.000000,0.000000,13.008792,0.000000,0.000000,129.073751,0.000000,0.000000,14.419524,11.674027,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

86,21:15-21:30,0.000000,2.234061,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,590.213110,0.000000,0.000000,113.020041,5.767800,44.876368,0.000000,0.000000,4.806500,7.112274,88.439600,0.000000,35.205690,0.000000,1.723995,0.000000,0.000000,0.000000,0.000000,13.008792,0.000000,0.000000,129.073751,0.000000,0.000000,14.419524,11.674027,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

87,21:30-21:45,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,590.213110,0.000000,0.000000,113.020041,5.767800,44.876368,0.000000,0.000000,4.806500,7.112274,88.439600,0.000000,35.205690,0.000000,1.723995,0.000000,0.000000,0.000000,0.000000,13.008792,0.000000,0.000000,129.073751,0.000000,0.000000,14.419524,11.674027,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

88,21:45-22:00,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,583.139000,0.000000,0.000000,113.020041,5.767800,44.876368,0.000000,0.000000,4.806500,7.112274,88.439600,0.000000,35.205690,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,13.008792,0.000000,0.000000,129.073751,0.000000,0.000000,14.419524,11.674027,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

89,22:00-22:15,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,564.283100,0.000000,0.000000,113.020041,5.767800,44.876368,0.000000,0.000000,4.806500,7.112274,88.439600,0.000000,35.205690,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,13.008792,0.000000,8.530576,123.205399,0.000000,0.000000,14.419524,14.857853,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

90,22:15-22:30,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,535.444100,0.000000,0.000000,113.020041,5.767800,44.876368,0.000000,0.000000,4.806500,7.112274,88.439600,0.000000,30.885169,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,7.658773,0.000000,8.530576,129.073751,0.000000,0.000000,14.419524,14.857853,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

91,22:30-22:45,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,496.992100,0.000000,0.000000,113.020041,5.767800,44.876368,0.000000,0.000000,4.806500,9.051985,88.439600,0.000000,24.626295,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,7.658773,0.000000,8.530576,129.073751,0.000000,0.000000,14.419524,14.857853,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

92,22:45-23:00,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,477.766100,0.000000,0.000000,113.020041,5.767800,44.876368,0.000000,0.000000,4.806500,9.051985,88.439600,0.000000,24.626295,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,7.658773,0.000000,8.530576,129.073751,0.000000,0.000000,14.419524,14.857853,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

93,23:00-23:15,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,420.088100,0.000000,0.000000,113.020041,5.767800,44.876368,0.000000,0.000000,4.806500,9.051985,88.439600,0.000000,24.626295,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,7.658773,0.000000,8.530576,101.581716,0.000000,0.000000,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

94,23:15-23:30,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,372.023100,0.000000,0.000000,113.020041,5.767800,44.876368,0.000000,0.000000,4.806500,9.051985,88.439600,0.000000,24.626295,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,7.658773,0.000000,8.530576,90.334707,0.000000,0.000000,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,32.882036,402.563601,0,0,0,0,0

95,23:30-23:45,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,352.797100,0.000000,0.000000,113.020041,5.767800,29.917579,0.000000,0.000000,4.806500,9.051985,88.439600,0.000000,24.626295,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,7.658773,0.000000,8.530576,90.334707,0.000000,0.000000,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,24.541220,402.563601,0,0,0,0,0

96,23:45-24:00,0.000000,1.340437,0.000000,15.841120,0.000000,113.553562,0.000000,0.000000,118.879765,0.000000,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,352.797100,0.000000,0.000000,113.020041,5.767800,14.958789,0.000000,0.000000,4.806500,10.345126,88.439600,0.000000,24.626295,0.000000,3.694276,0.000000,0.000000,0.000000,0.000000,7.658773,0.000000,8.530576,90.334707,0.000000,0.000000,14.419524,6.367651,118.600388,0.570080,0.000000,0.000000,0.000000,24.541220,402.563601,0,0,0,0,0

