Block,Time,NAPP,AURY_CRF,DHAULIGNGA,URI2,DADRT2,CHAMERA3,UNCHAHAR1,DADRI_LF,ANTA_RF,KISHANGANGA,AURY_GF,SINGRAULI,JHAJJAR,KOTESHWR,BSIUL,UNCHAHAR3,RAPPC,RIHAND1,ANTA_LF,CHAMERA1,UNCHAHAR4,ANTA_CRF,RAPPB,TANAKPUR,RAMPUR,KOLDAM,CHAMERA2,TEHRI,ANTA_GF,AURY_LF,DULHASTI,TANDA2,SALAL,DADRI_CRF,UNCHAHAR2,URI,SEWA2,RIHAND3,PARBATI3,AURY_RF,NJPC,DADRI_RF,SINGRAULI_HYDRO,RIHAND2,DADRI_GF,SASAN,KUDGI,FSTPP I & II,KHSTPP-II,BRBCL,TALA,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,18.078837,0.000000,26.450528,19.518179,429.908843,9.361375,10.139916,0.000000,0.000000,0.000000,0.000000,134.754563,434.380495,8.583820,6.307570,13.796733,49.713900,88.991600,0.000000,27.179892,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,28.798843,29.901178,0.000000,119.621759,0.000000,0.000000,147.939346,0.000000,1.017745,114.262312,0.000000,403.726838,116.08,13.784025,142.691864,19.346045,25.594758,31.118138,0,0,0,0,0

48,11:45-12:00,18.078837,0.000000,26.450528,19.518179,429.908843,9.361375,10.139916,0.000000,0.000000,0.000000,0.000000,134.754563,549.648976,8.583820,6.307570,13.796733,49.713900,88.991600,0.000000,27.179892,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,28.798843,29.901178,0.000000,119.621759,0.000000,0.000000,147.939346,0.000000,1.017745,114.262312,0.000000,403.726838,116.08,13.784025,142.691864,19.346045,25.594758,31.118138,0,0,0,0,0

49,12:00-12:15,18.078837,0.000000,26.450528,19.518179,429.908843,9.361375,14.202576,0.000000,0.000000,0.000000,0.000000,134.754563,625.577189,8.583820,6.307570,17.736896,49.713900,88.991600,0.000000,27.179892,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,28.798843,29.901178,0.000000,119.621759,0.000000,0.000000,147.939346,0.000000,1.017745,114.262312,0.000000,403.726838,125.75,13.784025,142.666980,19.346045,25.594758,31.118138,0,0,0,0,0

50,12:15-12:30,18.078837,0.000000,26.450528,19.518179,429.908843,9.361375,14.202576,0.000000,0.000000,0.000000,0.000000,134.754563,625.577189,8.583820,6.307570,17.736896,49.713900,88.991600,0.000000,27.179892,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,28.798843,29.901178,0.000000,119.621759,0.000000,0.000000,147.939346,0.000000,1.017745,114.262312,0.000000,403.726838,125.75,13.784025,142.666980,19.346045,25.594758,31.118138,0,0,0,0,0

51,12:30-12:45,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,14.202576,0.000000,0.000000,0.000000,0.000000,134.754563,625.577189,8.583820,6.307570,17.736896,49.713900,88.991600,0.000000,27.179892,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,28.798843,32.036976,0.000000,119.621759,0.000000,0.000000,147.939346,0.000000,1.017745,114.262312,0.000000,403.726838,125.75,13.784025,142.666980,19.346045,25.594758,31.118138,0,0,0,0,0

52,12:45-13:00,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,14.202576,0.000000,0.000000,0.000000,0.000000,134.754563,625.577189,8.583820,6.307570,17.736896,49.713900,88.991600,0.000000,27.179892,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,28.798843,32.036976,0.000000,119.621759,0.000000,0.000000,147.939346,0.000000,1.017745,114.262312,0.000000,403.726838,125.75,13.784025,142.666980,19.346045,25.594758,31.118138,0,0,0,0,0

53,13:00-13:15,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,11.474790,0.000000,0.000000,0.000000,0.000000,134.754563,589.436688,8.583820,6.307570,14.186905,49.713900,88.991600,0.000000,27.179892,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,30.726302,19.222186,0.000000,119.621759,0.000000,0.000000,147.939346,0.000000,1.017745,114.262312,0.000000,403.726838,125.75,9.664681,94.504339,19.346045,25.594758,22.287559,0,0,0,0,0

54,13:15-13:30,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,11.474790,0.000000,0.000000,0.000000,0.000000,134.754563,581.826114,8.583820,6.307570,14.186905,49.713900,88.991600,0.000000,27.179892,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,30.733443,19.222186,0.000000,119.621759,0.000000,0.000000,147.939346,0.000000,1.017745,114.262312,0.000000,403.726838,125.75,9.664681,94.504339,19.346045,25.594758,22.287559,0,0,0,0,0

55,13:30-13:45,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,14.202576,0.000000,0.000000,0.000000,0.000000,134.754563,622.677811,8.583820,6.307570,17.736896,49.713900,88.991600,0.000000,27.179892,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,30.733443,19.222186,0.000000,119.621759,0.000000,0.000000,147.939346,0.000000,1.017745,114.262312,0.000000,403.726838,125.75,9.664681,94.504339,19.346045,25.594758,22.287559,0,0,0,0,0

56,13:45-14:00,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,14.202576,0.000000,0.000000,0.000000,0.000000,134.754563,625.577189,8.583820,6.307570,17.736896,49.713900,88.991600,0.000000,27.179892,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,30.733443,19.222186,0.000000,119.621759,0.000000,0.000000,147.939346,0.000000,1.017745,114.262312,0.000000,403.726838,125.75,9.664681,94.504339,19.346045,25.594758,22.287559,0,0,0,0,0

57,14:00-14:15,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,14.202576,0.000000,0.000000,0.000000,0.000000,134.754563,625.577189,8.583820,0.000000,17.736896,49.713900,88.991600,0.000000,27.179892,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,30.733443,45.919666,0.000000,119.621759,0.000000,0.000000,147.939346,0.000000,1.017745,114.262312,0.000000,403.726838,125.75,9.664681,94.504339,19.346045,25.594758,22.287559,0,0,0,0,0

58,14:15-14:30,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,14.279960,0.000000,0.000000,0.000000,0.000000,134.754563,625.577189,8.583820,0.000000,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,30.733443,45.919666,0.000000,119.621759,0.000000,0.000000,147.939346,0.000000,1.017745,114.262312,0.000000,403.726838,125.75,9.664681,94.504339,19.346045,25.594758,22.287559,0,0,0,0,0

59,14:30-14:45,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,14.125192,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,0.000000,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,9.193896,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,30.733443,19.222186,0.000000,119.621759,0.000000,9.184997,147.939346,11.710424,1.017745,114.262312,0.000000,403.726838,125.75,9.664681,94.533455,19.346045,25.594758,22.287559,0,0,0,0,0

60,14:45-15:00,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,14.125192,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,0.000000,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,9.193896,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,30.733443,19.222186,0.000000,119.621759,0.000000,9.184997,147.939346,11.710424,1.017745,114.262312,0.000000,403.726838,125.75,9.664681,94.533455,19.346045,25.594758,22.287559,0,0,0,0,0

61,15:00-15:15,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,14.125192,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,0.000000,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,9.193896,0.000000,11.771557,0.000000,0.000000,19.341164,0.000000,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,30.733443,14.950589,0.000000,119.621759,0.000000,9.184997,147.939346,11.710424,1.017745,114.262312,0.000000,403.726838,135.42,9.664681,94.533455,19.346045,25.594758,22.287559,0,0,0,0,0

62,15:15-15:30,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,14.125192,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,0.000000,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,9.193896,0.000000,11.771557,0.000000,0.000000,19.341164,14.625576,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,30.733443,14.950589,0.000000,119.621759,0.000000,9.184997,147.939346,11.710424,1.017745,114.262312,0.000000,403.726838,135.42,9.664681,142.691864,19.346045,25.594758,22.287559,0,0,0,0,0

63,15:30-15:45,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,14.125192,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,0.000000,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,9.193896,0.000000,11.771557,0.000000,0.000000,19.341164,14.625576,0.000000,0.000000,47.819981,0.000000,76.994178,0.000000,30.733443,21.357984,0.000000,119.621759,0.000000,9.184997,147.939346,11.710424,1.017745,114.262312,0.000000,403.726838,135.42,13.784025,142.691864,19.346045,25.594758,27.368064,0,0,0,0,0

64,15:45-16:00,18.078837,0.000000,35.395151,19.518179,429.908843,9.361375,14.125192,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,0.000000,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,9.193896,0.000000,11.771557,0.000000,0.000000,19.341164,30.469950,0.000000,0.000000,47.819981,0.000000,76.994178,0.000000,30.733443,21.357984,0.000000,119.621759,0.000000,9.184997,147.939346,11.710424,1.017745,114.262312,0.000000,403.726838,135.42,13.784025,142.691864,19.346045,25.594758,30.812070,0,0,0,0,0

65,16:00-16:15,18.078837,0.000000,35.395151,31.749572,492.783343,9.361375,13.745720,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,0.000000,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,27.930788,0.000000,11.771557,0.000000,0.000000,19.341164,30.469950,0.000000,0.000000,47.819981,0.000000,76.994178,0.000000,41.003944,21.357984,0.000000,119.621759,0.000000,26.430505,147.939346,40.729424,1.017745,114.262312,0.000000,403.726838,135.42,13.784025,142.691864,19.346045,25.594758,31.118138,0,0,0,0,0

66,16:15-16:30,18.078837,0.000000,35.395151,19.518179,545.984843,9.361375,13.745720,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,0.000000,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,25.899458,0.000000,11.771557,0.000000,0.000000,19.341164,30.469950,0.000000,0.000000,47.819981,0.000000,76.994178,0.000000,41.003944,21.357984,0.000000,119.621759,0.000000,26.430505,147.939346,69.970613,1.017745,114.262312,0.000000,403.726838,135.42,13.784025,142.691864,19.346045,25.594758,31.118138,0,0,0,0,0

67,16:30-16:45,18.078837,0.000000,35.395151,19.518179,570.167343,9.361375,13.745720,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,0.000000,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,23.868128,0.000000,11.771557,0.000000,0.000000,19.341164,30.469950,0.000000,0.000000,47.819981,0.000000,67.440156,0.000000,41.003944,21.357984,0.000000,119.621759,0.000000,24.331464,147.939346,69.970613,1.017745,114.262312,0.000000,403.726838,135.42,13.784025,142.691864,19.346045,25.594758,31.118138,0,0,0,0,0

68,16:45-17:00,18.078837,0.000000,35.395151,19.518179,594.349843,9.361375,13.745720,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,6.307570,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,22.344630,0.000000,11.771557,0.000000,0.000000,19.341164,30.469950,0.000000,0.000000,47.819981,0.000000,67.440156,0.000000,41.003944,21.357984,0.000000,119.621759,0.000000,22.232423,147.939346,69.970613,1.017745,114.262312,0.000000,403.726838,135.42,13.784025,142.691864,19.346045,25.594758,31.118138,0,0,0,0,0

69,17:00-17:15,18.078837,0.000000,35.395151,19.518179,633.041843,9.361375,13.745720,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,6.307570,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,22.344630,0.000000,11.771557,0.000000,0.000000,19.341164,30.469950,0.000000,0.000000,47.819981,0.000000,67.440156,0.000000,41.003944,21.357984,0.000000,119.621759,0.000000,21.009756,147.939346,65.729970,1.017745,114.262312,0.000000,403.726838,135.42,13.784025,142.691864,19.346045,25.594758,31.118138,0,0,0,0,0

70,17:15-17:30,18.078837,0.000000,35.395151,19.518179,647.551343,9.361375,13.745720,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,6.307570,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,22.344630,0.000000,11.771557,0.000000,0.000000,19.341164,30.469950,0.000000,0.000000,47.819981,0.000000,67.440156,0.000000,41.003944,21.357984,5.106067,119.621759,0.000000,28.530997,147.939346,65.729970,1.017745,114.262312,0.000000,403.726838,135.42,13.784025,142.691864,19.346045,25.594758,31.118138,0,0,0,0,0

71,17:30-17:45,18.078837,0.000000,35.395151,19.518179,664.322252,9.361375,13.745720,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,6.307570,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,22.344630,0.000000,11.771557,0.000000,0.000000,19.341164,30.469950,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,21.357984,5.106067,119.621759,0.000000,28.530997,147.939346,76.331578,1.017745,114.262312,0.000000,403.726838,135.42,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

72,17:45-18:00,18.078837,0.000000,35.395151,19.518179,664.322252,9.361375,13.745720,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,6.307570,18.184853,49.713900,88.991600,0.000000,27.179892,0.000000,22.344630,0.000000,11.771557,0.000000,0.000000,19.341164,43.876728,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,21.357984,10.212134,119.621759,0.000000,28.530997,147.939346,76.331578,1.017745,114.262312,0.000000,403.726838,119.67,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

73,18:00-18:15,18.078837,0.000000,35.395151,19.518179,664.322252,9.361375,19.331422,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,6.307570,25.527144,49.713900,88.991600,0.000000,27.179892,0.000000,22.344630,0.000000,11.771557,0.000000,0.000000,19.341164,43.876728,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,23.493782,10.212134,119.621759,0.000000,28.530997,147.939346,76.331578,1.017745,114.262312,0.000000,403.726838,108.45,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

74,18:15-18:30,18.078837,0.000000,35.395151,19.518179,664.322252,18.722749,19.331490,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,8.583820,6.307570,25.527144,49.713900,88.991600,0.000000,27.179892,0.000000,22.344630,0.000000,11.771557,0.000000,0.000000,19.341164,43.876728,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,23.493782,10.212134,119.621759,0.000000,28.530997,147.939346,76.331578,1.017745,114.262312,0.000000,403.726838,96.73,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

75,18:30-18:45,18.078837,0.000000,35.395151,19.518179,664.322252,18.722749,19.331490,0.000000,22.344630,0.000000,0.000000,134.754563,631.794413,17.167640,6.307570,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,30.945862,43.876728,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,45.919666,10.212134,119.621759,0.000000,28.530997,147.939346,76.331578,1.017745,114.262312,0.000000,403.726838,89.88,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

76,18:45-19:00,18.078837,0.000000,35.395151,19.518179,664.322252,28.112454,19.331490,0.000000,22.344630,0.000000,0.000000,134.754563,631.794413,25.751461,6.307570,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,38.218139,43.876728,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,45.919666,10.212134,119.621759,0.000000,28.530997,147.939346,76.331578,1.017745,114.262312,0.000000,403.726838,83.40,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

77,19:00-19:15,18.078837,0.000000,35.906273,31.749572,664.322252,28.112454,19.331490,0.000000,22.344630,0.000000,0.000000,134.754563,631.794413,38.150312,19.018472,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,38.218139,60.208621,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,25.629581,15.287256,119.621759,0.000000,28.530997,149.634007,76.331578,1.017745,114.262312,0.000000,403.726838,77.21,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

78,19:15-19:30,18.078837,0.000000,35.906273,31.749572,664.322252,28.112454,19.331490,0.000000,22.344630,0.000000,0.000000,134.754563,631.794413,38.150312,19.018472,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,38.218139,60.208621,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,25.629581,15.287256,119.621759,0.000000,28.530997,149.634007,76.331578,1.017745,114.262312,0.000000,403.726838,73.34,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

79,19:30-19:45,18.078837,0.000000,35.906273,19.518179,664.322252,28.112454,19.331490,0.000000,22.344630,0.000000,0.000000,134.754563,631.794413,38.150312,19.018472,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,38.218139,60.208621,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,25.629581,15.287256,119.621759,0.000000,28.530997,149.634007,76.331578,1.017745,114.262312,0.000000,403.726838,72.37,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

80,19:45-20:00,18.078837,0.000000,35.906273,19.518179,664.322252,28.112454,19.331490,0.000000,22.344630,0.000000,0.000000,134.754563,631.794413,38.150312,19.018472,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,38.218139,60.208621,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,25.629581,15.287256,119.621759,0.000000,28.530997,149.634007,76.331578,1.017745,114.262312,0.000000,403.726838,67.55,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

81,20:00-20:15,18.078837,0.000000,35.906273,19.518179,664.322252,28.112454,19.331490,0.000000,22.344630,0.000000,0.000000,134.754563,631.794413,38.150312,19.018472,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,38.218139,60.208621,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,25.629581,15.287256,119.621759,0.000000,28.530997,149.634007,76.331578,1.017745,114.262312,0.000000,403.726838,61.83,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

82,20:15-20:30,18.078837,0.000000,35.906273,19.518179,664.322252,28.112454,19.331490,0.000000,22.344630,0.000000,0.000000,134.754563,631.794413,38.150312,19.018472,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,38.218139,60.208621,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,25.629581,15.287256,119.621759,0.000000,28.530997,149.634007,76.331578,1.017745,114.262312,0.000000,403.726838,58.93,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

83,20:30-20:45,18.078837,0.000000,35.906273,19.518179,664.322252,28.112454,19.331490,0.000000,22.344630,0.000000,0.000000,134.754563,631.794413,38.150312,19.018472,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,38.218139,60.208621,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,25.629581,15.287256,119.621759,0.000000,28.530997,149.634007,76.331578,1.017745,114.262312,0.000000,403.726838,56.03,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

84,20:45-21:00,18.078837,0.000000,35.395151,19.518179,664.322252,28.112454,19.331490,0.000000,22.344630,0.000000,0.000000,134.754563,631.794413,24.797703,2.128060,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,38.218139,43.876728,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,25.629581,10.212134,119.621759,0.000000,28.530997,147.939346,76.331578,1.017745,114.262312,0.000000,403.726838,53.12,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

85,21:00-21:15,18.078837,0.000000,35.395151,19.518179,664.322252,28.112454,19.331490,0.000000,13.203645,0.000000,0.000000,134.754563,631.794413,24.797703,2.128060,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,9.140985,0.000000,11.771557,0.000000,0.000000,38.218139,43.876728,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,25.629581,10.212134,119.621759,0.000000,28.530997,147.939346,76.331578,1.017745,114.262312,0.000000,403.726838,48.38,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

86,21:15-21:30,18.078837,0.000000,35.395151,19.518179,664.322252,28.112454,19.331490,0.000000,13.203645,0.000000,0.000000,134.754563,631.794413,24.797703,2.128060,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,9.140985,0.000000,11.771557,0.000000,0.000000,38.218139,43.876728,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,25.629581,10.212134,119.621759,0.000000,28.530997,147.939346,76.331578,1.017745,114.262312,0.000000,403.726838,48.38,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

87,21:30-21:45,18.078837,0.000000,35.395151,19.518179,664.322252,28.112454,19.331490,0.000000,2.252872,0.000000,0.000000,134.754563,631.794413,24.797703,2.128060,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,9.140985,0.000000,11.771557,0.000000,0.000000,38.218139,43.876728,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,27.765379,10.212134,119.621759,0.000000,28.530997,147.939346,76.331578,1.017745,114.262312,0.000000,402.638625,48.38,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

88,21:45-22:00,18.078837,0.000000,35.906273,19.518179,664.322252,28.112454,19.331490,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,38.150312,12.615140,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,9.140985,0.000000,11.771557,0.000000,0.000000,38.218139,60.208621,0.000000,0.000000,47.819981,0.000000,77.556179,0.000000,41.003944,27.765379,15.287256,119.621759,0.000000,28.530997,149.634007,76.331578,1.017745,114.262312,0.000000,402.638625,48.38,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

89,22:00-22:15,18.078837,0.000000,35.906273,19.518179,664.322252,28.112454,19.331490,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,38.150312,12.615140,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,9.140985,0.000000,11.771557,0.000000,0.000000,38.218139,60.208621,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,41.003944,27.765379,15.287256,119.621759,0.000000,28.530997,149.634007,76.331578,1.017745,114.262312,0.000000,401.550412,48.38,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

90,22:15-22:30,18.078837,0.000000,35.906273,19.518179,664.322252,28.112454,19.331490,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,38.150312,12.615140,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,9.140985,0.000000,11.771557,0.000000,0.000000,38.218139,60.208621,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,41.003944,27.765379,15.287256,119.621759,0.000000,28.530997,149.634007,76.331578,1.017745,114.262312,0.000000,401.550412,48.38,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

91,22:30-22:45,18.078837,0.000000,35.906273,19.518179,664.322252,28.112454,19.331490,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,38.150312,12.615140,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,9.140985,0.000000,11.771557,0.000000,0.000000,38.218139,60.208621,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,41.003944,27.765379,15.287256,119.621759,0.000000,28.530997,149.634007,76.331578,1.017745,114.262312,0.000000,401.550412,40.08,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

92,22:45-23:00,18.078837,0.000000,35.906273,19.518179,664.322252,28.112454,19.331490,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,38.150312,12.615140,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,9.140985,0.000000,11.771557,0.000000,0.000000,38.218139,60.208621,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,41.003944,27.765379,15.287256,119.621759,0.000000,28.530997,149.634007,76.331578,1.017745,114.262312,0.000000,401.550412,38.13,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

93,23:00-23:15,18.078837,0.000000,35.395151,19.518179,664.322252,18.722749,19.331490,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,28.612734,1.064030,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,9.140985,0.000000,11.771557,0.000000,0.000000,38.218139,58.502304,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,41.003944,29.901178,11.604698,119.621759,0.000000,28.530997,147.939346,76.331578,1.017745,114.262312,0.000000,401.550412,34.36,13.784025,142.691864,19.346045,25.594758,33.356373,0,0,0,0,0

94,23:15-23:30,18.078837,0.000000,35.395151,19.518179,664.322252,18.722749,19.331490,0.000000,0.000000,0.000000,0.000000,134.754563,631.794413,25.751461,1.064030,25.527144,49.713900,88.991600,0.000000,40.769838,0.000000,9.140985,0.000000,11.771557,0.000000,0.000000,38.218139,58.502304,0.000000,0.000000,47.819981,0.000000,79.804185,0.000000,41.003944,29.901178,10.212134,119.621759,0.000000,28.530997,147.939346,76.331578,1.017745,114.262312,0.000000,401.550412,34.36,13.784025,142.691864,19.157082,25.594758,33.356373,0,0,0,0,0

