Block,Time,BRBCL,TALA,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,TEHRI,AURY_GF,AURY_RF,DULHASTI,SALAL,ANTA_LF,NAPP,RIHAND2,JHAJJAR,DADRI_GF,ANTA_RF,DHAULIGNGA,DADRI_RF,URI2,SINGRAULI,AURY_CRF,TANDA2,ANTA_GF,RAMPUR,ANTA_CRF,CHAMERA2,UNCHAHAR1,PARBATI3,AURY_LF,CHAMERA1,KOTESHWR,BSIUL,UNCHAHAR2,UNCHAHAR3,NJPC,SINGRAULI_HYDRO,SEWA2,RAPPC,KISHANGANGA,CHAMERA3,RIHAND1,DADRI_LF,KOLDAM,TANAKPUR,DADRI_CRF,DADRT2,RIHAND3,URI,UNCHAHAR4,RAPPB,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,14.458500,4.675879,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,39.201813,0.000000,47.719131,105.527772,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,110.740158,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,6.285399,21.137727,14.660919,173.465809,1.127284,0.000000,65.860047,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,102.279911,39.905460,1.648269,0.000000,0,0,0,0,0

49,12:00-12:15,14.458500,4.959266,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,39.201813,0.000000,47.719131,116.809155,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,14.959728,18.824545,0.000000,40.626534,0.000000,6.285399,21.137727,14.660919,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,117.201551,39.905460,1.648269,0.000000,0,0,0,0,0

50,12:15-12:30,14.458500,4.959266,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,39.201813,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,14.959728,17.648010,0.000000,40.626534,0.000000,6.285399,21.137727,14.660919,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,39.905460,1.648269,0.000000,0,0,0,0,0

51,12:30-12:45,14.458500,4.959266,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,39.201813,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,14.959728,14.706675,0.000000,40.626534,0.000000,6.285399,21.137727,14.660919,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,39.905460,1.648269,0.000000,0,0,0,0,0

52,12:45-13:00,14.458500,4.959266,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,39.201813,0.000000,47.719131,119.178717,115.668000,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,14.959728,0.000000,0.000000,40.626534,0.000000,6.285399,21.137727,14.660919,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,125.078074,39.905460,1.648269,0.000000,0,0,0,0,0

53,13:00-13:15,14.458500,4.959266,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,70.563263,0.000000,47.719131,105.527772,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,110.740158,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,12.000555,0.000000,0.000000,40.626534,0.000000,6.285399,14.218393,14.660919,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,102.279911,34.052659,1.648269,0.000000,0,0,0,0,0

54,13:15-13:30,14.458500,4.959266,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,70.563263,0.000000,47.719131,105.527772,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,110.740158,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,12.000555,0.000000,0.000000,40.626534,0.000000,6.285399,14.218393,14.660919,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,102.279911,34.052659,1.648269,0.000000,0,0,0,0,0

55,13:30-13:45,14.458500,4.959266,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,75.043471,0.000000,47.719131,105.527772,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,110.740158,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,12.000555,0.000000,0.000000,40.626534,0.000000,6.285399,14.218393,14.660919,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,102.279911,34.052659,1.648269,0.000000,0,0,0,0,0

56,13:45-14:00,14.458500,4.959266,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,75.043471,0.000000,47.719131,105.527772,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,110.740158,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,14.647617,0.000000,0.000000,40.626534,0.000000,6.285399,14.218393,18.165467,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,102.279911,34.584732,1.648269,0.000000,0,0,0,0,0

57,14:00-14:15,14.458500,4.959266,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,75.043471,0.000000,47.719131,104.563872,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,109.776258,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,12.000555,0.000000,0.000000,40.626534,0.000000,6.285399,14.218393,14.699475,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,101.316011,34.052659,1.648269,0.000000,0,0,0,0,0

58,14:15-14:30,14.458500,3.542332,125.435584,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,75.043471,0.000000,47.719131,104.563872,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,109.776258,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,12.000555,0.000000,0.000000,40.626534,0.000000,6.285399,14.218393,14.699475,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,101.316011,34.052659,1.648269,0.000000,0,0,0,0,0

59,14:30-14:45,14.458500,3.542332,142.465962,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,75.043471,0.000000,47.719131,104.563872,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,109.776258,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,16.047489,0.000000,0.000000,40.626534,0.000000,6.285399,18.341668,19.939717,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,101.316011,34.052659,1.648269,0.000000,0,0,0,0,0

60,14:45-15:00,14.458500,3.542332,142.399068,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,75.043471,0.000000,47.719131,104.563872,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,109.776258,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,16.047489,0.000000,0.000000,40.626534,0.000000,6.285399,18.341668,19.939717,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,234.516870,101.316011,34.052659,1.648269,0.000000,0,0,0,0,0

61,15:00-15:15,14.458500,2.833866,142.399068,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,51.522383,0.000000,47.719131,119.178717,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,109.776258,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,16.047489,0.000000,0.000000,40.626534,0.000000,6.285399,18.341668,19.939717,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,305.129041,125.078074,34.052659,1.648269,0.000000,0,0,0,0,0

62,15:15-15:30,14.458500,2.833866,142.399068,265.674938,11.278211,37.838184,0.000000,0.000000,0.000000,57.039171,73.923419,0.000000,47.719131,119.178717,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,16.047489,0.000000,0.000000,40.626534,0.000000,6.285399,18.341668,19.939717,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,5.556402,0.000000,379.101870,125.078074,34.052659,1.648269,0.000000,0,0,0,0,0

63,15:30-15:45,14.458500,2.833866,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,80.643730,0.000000,47.719131,119.178717,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,16.047489,0.000000,0.000000,40.626534,0.000000,6.285399,18.341668,19.939717,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,4.321646,0.000000,379.101870,125.078074,34.052659,1.648269,0.000000,0,0,0,0,0

64,15:45-16:00,14.458500,2.833866,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,80.643730,0.000000,47.719131,119.178717,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,16.047489,0.000000,0.000000,40.626534,0.000000,1.060290,18.341668,19.939717,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,3.704268,0.000000,379.101870,125.078074,34.052659,1.648269,0.000000,0,0,0,0,0

65,16:00-16:15,14.458500,2.833866,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,80.643730,0.000000,47.719131,119.178717,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,16.047489,2.941335,0.000000,40.626534,0.000000,1.060290,18.447697,19.939717,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,8.643291,0.000000,379.101870,125.078074,34.052659,1.648269,0.000000,0,0,0,0,0

66,16:15-16:30,14.458500,2.833866,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,80.643730,0.000000,47.719131,119.178717,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,16.047489,16.177343,0.000000,40.626534,0.000000,1.060290,18.447697,19.939717,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,379.101870,125.078074,34.052659,1.648269,0.000000,0,0,0,0,0

67,16:30-16:45,14.458500,2.833866,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,80.643730,0.000000,47.719131,119.178717,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,16.047489,16.177343,0.000000,40.626534,0.000000,6.285399,18.447697,19.939717,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,379.101870,125.078074,34.052659,1.648269,0.000000,0,0,0,0,0

68,16:45-17:00,14.458500,2.833866,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,80.643730,0.000000,47.719131,119.178717,115.523415,0.000000,0.000000,41.964482,0.000000,36.522672,142.326390,0.000000,2.840807,0.000000,6.502002,0.000000,46.748985,16.047489,16.177343,0.000000,40.626534,0.000000,6.285399,18.447697,19.939717,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,92.920153,0.000000,9.865587,10.495425,0.000000,379.101870,125.078074,34.052659,1.648269,0.000000,0,0,0,0,0

69,17:00-17:15,14.458500,2.833866,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,78.403626,0.000000,47.719131,119.889882,116.691083,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,4.986717,0.000000,6.502002,0.000000,46.748985,19.340364,16.177343,0.000000,40.626534,0.000000,6.285399,18.948925,24.012966,173.465809,1.127284,0.000000,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,381.890047,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

70,17:15-17:30,14.458500,2.833866,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,78.403626,0.000000,47.719131,119.889882,116.691083,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,4.986717,0.000000,6.502002,0.000000,46.748985,19.340364,16.177343,0.000000,40.626534,0.000000,6.285399,18.948925,24.012966,173.465809,1.127284,5.961157,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,381.890047,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

71,17:30-17:45,14.458500,2.833866,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,78.403626,0.000000,47.719131,119.889882,193.533191,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,4.986717,0.000000,6.502002,0.000000,46.748985,19.340364,16.177343,0.000000,40.626534,0.000000,6.285399,18.948925,24.012966,173.465809,1.127284,5.961157,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,434.004843,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

72,17:45-18:00,14.458500,2.833866,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,78.403626,0.000000,47.719131,119.889882,280.284191,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,4.986717,0.000000,6.502002,0.000000,46.748985,19.340364,19.118678,0.000000,40.626534,0.000000,6.285399,18.948925,24.012966,173.465809,1.127284,10.815677,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,455.210643,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

73,18:00-18:15,14.458500,2.833866,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,78.403626,0.000000,47.719131,119.889882,264.642655,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,4.986717,0.000000,6.502002,0.000000,46.748985,19.340364,26.472016,0.000000,40.626534,0.000000,1.060290,18.948925,24.012966,173.465809,1.127284,18.158598,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,455.210643,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

74,18:15-18:30,14.458500,2.833866,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,78.403626,0.000000,47.719131,119.889882,251.367191,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,4.986717,0.000000,6.502002,0.000000,46.748985,19.340364,76.474712,0.000000,40.626534,0.000000,2.120580,18.948925,24.012966,173.465809,1.127284,18.158598,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,455.210643,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

75,18:30-18:45,14.458500,2.975559,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,241.728191,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,4.986717,0.000000,6.502002,0.000000,46.748985,19.340364,76.474712,0.000000,40.626534,0.000000,3.180870,18.948925,24.012966,173.465809,1.127284,18.158598,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,455.210643,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

76,18:45-19:00,14.458500,2.975559,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,241.728191,0.000000,0.000000,42.803347,0.000000,38.044450,143.601918,0.000000,4.986717,0.000000,6.672717,0.000000,48.263122,19.340364,76.474712,0.000000,40.626534,0.000000,18.951623,18.948925,24.012966,175.452879,1.127284,18.158598,65.698230,8.185727,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,455.210643,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

77,19:00-19:15,14.458500,2.975559,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,261.006191,0.000000,0.000000,42.803347,0.000000,38.044450,143.601918,0.000000,4.748839,0.000000,6.672717,0.000000,48.263122,21.790695,76.474712,0.000000,40.626534,0.000000,18.951623,21.061247,26.310581,175.452879,1.127284,18.158598,65.698230,8.185727,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,455.210643,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

78,19:15-19:30,14.458500,2.975559,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,289.923191,0.000000,0.000000,42.803347,0.000000,38.044450,143.601918,0.000000,4.748839,0.000000,6.672717,0.000000,48.263122,21.790695,76.474712,0.000000,40.626534,0.000000,18.951623,20.535890,26.620797,175.452879,1.127284,18.158598,65.698230,8.185727,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,455.210643,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

79,19:30-19:45,14.458500,3.117253,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,377.924755,0.000000,0.000000,42.803347,0.000000,38.044450,143.601918,0.000000,4.748839,0.000000,6.672717,0.000000,48.263122,20.546322,76.474712,0.000000,40.626534,0.000000,18.951623,20.535890,26.620797,175.452879,1.127284,18.158598,65.698230,8.185727,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,455.210643,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

80,19:45-20:00,14.458500,3.117253,142.399068,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,377.924755,0.000000,0.000000,42.803347,0.000000,38.044450,143.601918,0.000000,4.748839,0.000000,6.672717,0.000000,48.263122,20.546322,18.824545,0.000000,40.626534,0.000000,18.951623,20.535890,26.620797,175.452879,1.127284,18.158598,65.698230,8.185727,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,455.210643,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

81,20:00-20:15,14.458500,3.258946,95.202716,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,42.803347,0.000000,38.044450,143.601918,0.000000,4.748839,0.000000,6.672717,0.000000,48.263122,20.546322,18.824545,0.000000,40.626534,0.000000,18.951623,20.535890,26.620797,175.452879,1.127284,18.158598,65.698230,8.185727,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,523.948793,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

82,20:15-20:30,14.458500,3.258946,95.202716,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,42.803347,0.000000,38.044450,143.601918,0.000000,4.748839,0.000000,6.672717,0.000000,48.263122,20.546322,18.824545,0.000000,40.626534,0.000000,18.951623,20.535890,26.620797,175.452879,1.127284,18.158598,65.698230,8.185727,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

83,20:30-20:45,14.458500,4.392492,95.202716,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,42.803347,0.000000,38.044450,143.601918,0.000000,4.748839,0.000000,6.672717,0.000000,48.263122,20.546322,18.824545,0.000000,40.626534,0.000000,18.951623,20.535890,26.620797,175.452879,1.127284,18.158598,65.698230,8.185727,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

84,20:45-21:00,14.458500,4.392492,95.202716,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,4.748839,0.000000,6.502002,0.000000,46.748985,20.546322,18.824545,0.000000,40.626534,0.000000,3.180870,20.535890,26.620797,173.465809,1.127284,18.121914,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,10.495425,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

85,21:00-21:15,14.458500,4.109106,47.553163,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,20.546322,18.824545,0.000000,40.626534,0.000000,3.180870,20.535890,26.620797,173.465809,1.127284,18.121914,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,8.519816,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

86,21:15-21:30,14.458500,4.109106,47.553163,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,20.546322,18.824545,0.000000,40.626534,0.000000,3.180870,20.535890,26.620797,173.465809,1.127284,18.121914,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,8.519816,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

87,21:30-21:45,14.458500,3.400639,47.553163,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,20.546322,16.177343,0.000000,40.626534,0.000000,3.180870,20.535890,26.620797,173.465809,1.127284,18.121914,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,8.519816,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

88,21:45-22:00,14.458500,3.400639,47.553163,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,42.803347,0.000000,38.044450,143.601918,0.000000,5.164674,0.000000,6.672717,0.000000,48.263122,20.546322,16.177343,0.000000,40.626534,0.000000,18.951623,20.535890,26.620797,175.452879,1.127284,18.158598,65.698230,8.185727,33.573845,93.552223,0.000000,9.865587,8.519816,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

89,22:00-22:15,14.458500,3.400639,47.553163,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,42.803347,0.000000,38.044450,143.601918,0.000000,5.164674,0.000000,6.672717,0.000000,48.263122,20.546322,16.177343,0.000000,40.626534,0.000000,18.951623,20.535890,26.620797,175.452879,1.127284,18.158598,65.698230,8.185727,33.573845,93.552223,0.000000,9.865587,8.519816,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

90,22:15-22:30,14.458500,3.400639,47.553163,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,42.803347,0.000000,38.044450,143.601918,0.000000,5.164674,0.000000,6.672717,0.000000,48.263122,20.546322,16.177343,0.000000,40.626534,0.000000,18.951623,20.535890,26.620797,175.452879,1.127284,18.158598,65.698230,8.185727,33.573845,93.552223,0.000000,9.865587,8.519816,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

91,22:30-22:45,14.458500,3.400639,47.553163,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,42.803347,0.000000,38.044450,143.601918,0.000000,5.164674,0.000000,6.672717,0.000000,48.263122,20.546322,16.177343,0.000000,40.626534,0.000000,18.951623,20.535890,26.620797,175.452879,1.127284,18.158598,65.698230,8.185727,33.573845,93.552223,0.000000,9.865587,8.519816,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

92,22:45-23:00,14.458500,3.400639,47.553163,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,20.546322,16.177343,0.000000,40.626534,0.000000,6.285399,20.535890,26.620797,173.465809,1.127284,12.075162,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,8.519816,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

93,23:00-23:15,14.458500,4.420831,47.553163,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,20.546322,16.177343,0.000000,40.626534,0.000000,6.285399,20.535890,26.620797,173.465809,1.127284,12.075162,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,8.519816,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

94,23:15-23:30,14.458500,4.420831,47.553163,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,20.546322,16.177343,0.000000,40.626534,0.000000,6.285399,20.535890,26.620797,173.465809,1.127284,12.075162,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,8.519816,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

95,23:30-23:45,14.458500,4.420831,47.553163,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,20.546322,16.177343,0.000000,40.626534,0.000000,6.285399,20.535890,26.620797,173.465809,1.127284,12.075162,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,8.519816,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

96,23:45-24:00,14.458500,4.420831,47.553163,265.674938,11.278211,42.710409,0.000000,0.000000,0.000000,57.039171,72.803367,0.000000,47.719131,119.889882,407.189916,0.000000,0.000000,41.964482,0.000000,36.522672,143.601918,0.000000,5.164674,0.000000,6.502002,0.000000,46.748985,20.546322,16.177343,0.000000,40.626534,0.000000,6.285399,20.535890,26.620797,173.465809,1.127284,12.075162,65.698230,8.039553,33.573845,93.552223,0.000000,9.865587,8.519816,0.000000,528.328962,125.866158,34.052659,2.922063,0.000000,0,0,0,0,0

