Block,Time,DULHASTI,RIHAND1,RAPPB,UNCHAHAR2,SINGRAULI,CHAMERA2,SINGRAULI_HYDRO,AURY_GF,TANDA2,UNCHAHAR3,KISHANGANGA,ANTA_CRF,ANTA_GF,AURY_RF,TANAKPUR,DADRI_RF,BSIUL,NJPC,UNCHAHAR4,RAMPUR,AURY_CRF,RIHAND2,DADRI_GF,UNCHAHAR1,ANTA_RF,RAPPC,KOLDAM,RIHAND3,URI2,CHAMERA3,SALAL,DHAULIGNGA,PARBATI3,DADRT2,CHAMERA1,JHAJJAR,ANTA_LF,NAPP,AURY_LF,DADRI_CRF,KOTESHWR,SEWA2,TEHRI,DADRI_LF,URI,BRBCL,KHSTPP-II,KHSTPP-I,TALA,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,56.832057,63.266062,0.000000,23.721880,128.150878,46.579236,1.164790,0.000000,4.041726,14.607684,8.010361,0.000000,0.000000,0.000000,12.425751,0.000000,6.262576,172.835941,1.642284,6.478393,0.000000,93.678280,0.000000,11.956980,0.000000,65.137212,6.680641,88.289188,36.832039,33.451935,76.444959,41.812106,0.000000,363.991600,26.986011,115.248000,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,31.808448,14.406000,105.804003,24.731260,8.329549,9.116309,335.155590,0,0,0,0,0

49,12:00-12:15,56.832057,63.266062,0.000000,23.721880,128.150878,46.579236,1.164790,0.000000,4.041726,14.607684,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,6.262576,172.835941,1.642284,6.478393,0.000000,93.678280,0.000000,11.956980,0.000000,65.137212,6.680641,88.289188,36.832039,33.451935,76.444959,41.812106,0.000000,363.991600,26.986011,115.248000,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.406000,94.953067,24.731260,8.329549,9.116309,335.155590,0,0,0,0,0

50,12:15-12:30,56.832057,63.266062,0.000000,23.721880,128.150878,46.579236,1.164790,0.000000,4.041726,14.607684,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,6.262576,172.835941,1.642284,6.478393,0.000000,93.678280,0.000000,11.956980,0.000000,65.137212,6.680641,88.289188,36.832039,33.451935,76.444959,41.812106,0.000000,363.991600,26.986011,115.248000,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.406000,94.953067,24.731260,8.470728,9.116309,335.155590,0,0,0,0,0

51,12:30-12:45,56.832057,63.266062,0.000000,23.721880,128.150878,46.579236,1.164790,0.000000,4.041726,14.607684,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,6.262576,172.835941,1.642284,6.478393,0.000000,93.678280,0.000000,11.956980,0.000000,65.137212,6.680641,88.289188,26.089361,33.451935,76.444959,41.812106,0.000000,363.991600,26.986011,115.248000,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.406000,94.953067,24.731260,8.611907,9.116309,335.155590,0,0,0,0,0

52,12:45-13:00,56.832057,63.266062,0.000000,23.721880,128.150878,46.579236,1.164790,0.000000,4.041726,14.607684,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,6.262576,172.835941,1.642284,6.478393,0.000000,93.678280,0.000000,11.956980,0.000000,65.137212,6.680641,88.289188,26.089361,33.451935,76.444959,41.812106,0.000000,363.991600,26.986011,115.248000,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.406000,94.953067,24.731260,8.611907,9.116309,335.155590,0,0,0,0,0

53,13:00-13:15,56.832057,63.266062,0.000000,23.721880,128.150878,46.579236,1.164790,0.000000,4.041726,14.607684,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,6.262576,172.835941,1.642284,6.478393,0.000000,93.678280,0.000000,11.956980,0.000000,65.137212,6.680641,88.289188,26.089361,33.451935,76.444959,41.812106,0.000000,363.991600,26.986011,115.248000,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.406000,76.300227,24.817696,8.470728,9.164329,335.155590,0,0,0,0,0

54,13:15-13:30,56.832057,63.266062,0.000000,23.721880,128.150878,46.579236,1.164790,0.000000,4.041726,14.607684,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,6.262576,172.835941,1.642284,6.478393,0.000000,93.678280,0.000000,11.956980,0.000000,65.137212,9.807271,88.289188,26.089361,33.451935,76.444959,41.812106,0.000000,363.991600,26.986011,115.248000,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.406000,76.300227,24.817696,8.470728,9.164329,335.155590,0,0,0,0,0

55,13:30-13:45,56.832057,63.266062,0.000000,23.721880,128.150878,46.579236,1.164790,0.000000,4.041726,14.607684,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,6.262576,172.835941,1.642284,6.478393,0.000000,93.678280,0.000000,11.956980,0.000000,65.137212,9.807271,88.289188,26.089361,33.451935,76.444959,41.812106,0.000000,363.991600,26.986011,115.248000,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.406000,76.300227,24.817696,8.470728,9.164329,335.155590,0,0,0,0,0

56,13:45-14:00,56.832057,63.266062,0.000000,23.721880,128.150878,46.579236,1.164790,0.000000,4.041726,14.607684,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,6.262576,172.835941,1.642284,6.478393,0.000000,93.678280,0.000000,11.956980,0.000000,65.137212,9.807271,88.289188,26.089361,33.451935,76.444959,41.812106,0.000000,363.991600,26.986011,115.248000,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.406000,76.300227,24.817696,8.470728,9.164329,335.155590,0,0,0,0,0

57,14:00-14:15,56.832057,93.212528,0.000000,24.800009,141.534148,46.579236,1.164790,0.000000,4.041726,17.582339,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,6.262576,172.835941,1.642284,6.478393,0.000000,119.454552,0.000000,17.035863,0.000000,65.137212,9.807271,125.409128,26.089361,33.451935,76.444959,41.812106,0.000000,411.211203,26.986011,158.706100,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.406000,76.300227,24.817696,8.470728,10.446854,335.155590,0,0,0,0,0

58,14:15-14:30,56.832057,93.212528,0.000000,30.881395,141.534148,46.579236,1.164790,0.000000,4.041726,20.697869,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,6.262576,172.835941,1.642284,6.478393,0.000000,119.454552,0.000000,17.035863,0.000000,65.137212,9.807271,125.409128,26.089361,33.451935,76.444959,41.812106,0.000000,411.211203,26.986011,176.137360,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.406000,76.300227,24.817696,8.470728,11.063232,335.155590,0,0,0,0,0

59,14:30-14:45,56.832057,93.212528,0.000000,33.175097,141.534148,46.579236,1.164790,0.000000,4.041726,20.697869,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.454552,0.000000,17.035863,0.000000,65.137212,9.807271,125.409128,26.089361,33.451935,76.444959,41.812106,0.000000,392.963603,26.986011,159.666500,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,38.170138,14.406000,94.953067,30.896164,8.611907,11.063232,335.155590,0,0,0,0,0

60,14:45-15:00,56.832057,93.212528,0.000000,32.997135,141.534148,46.579236,1.164790,0.000000,4.041726,20.697869,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.454552,0.000000,17.035863,0.000000,65.137212,9.807271,125.409128,26.089361,33.451935,76.444959,41.812106,0.000000,392.972232,26.986011,62.531932,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,38.170138,14.406000,94.953067,30.896164,8.611907,11.063232,335.155590,0,0,0,0,0

61,15:00-15:15,56.832057,93.212528,0.000000,32.997135,141.534148,46.579236,1.164790,0.000000,4.041726,20.697869,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.454552,0.000000,17.035863,0.000000,65.137212,9.807271,125.409128,26.089361,33.451935,76.444959,41.812106,0.000000,481.069843,26.986011,177.504778,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,38.170138,14.406000,94.953067,30.896164,8.498964,13.733720,335.155590,0,0,0,0,0

62,15:15-15:30,56.832057,93.212528,0.000000,32.997135,141.534148,46.579236,1.164790,0.000000,4.041726,20.697869,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.454552,0.000000,17.035863,0.000000,65.137212,9.807271,125.409128,26.089361,33.451935,76.444959,41.812106,0.000000,437.252641,26.986011,61.864166,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,38.170138,14.406000,94.953067,30.896164,8.498964,13.733720,335.155590,0,0,0,0,0

63,15:30-15:45,56.832057,93.212528,0.000000,41.308437,141.534148,46.579236,1.164790,0.000000,4.041726,25.919083,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.454552,0.000000,21.327411,0.000000,65.137212,9.807271,125.409128,26.089361,33.451935,76.444959,41.812106,0.000000,454.731921,26.986011,26.911368,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.406000,94.953067,30.896164,8.470728,13.733720,335.155590,0,0,0,0,0

64,15:45-16:00,56.832057,93.212528,0.000000,41.308437,141.535774,46.579236,1.164790,0.000000,4.041726,25.919083,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.459350,0.000000,21.327411,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,0.000000,493.147921,26.986011,109.803492,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.405922,94.953067,30.896164,8.470728,13.733720,335.155590,0,0,0,0,0

65,16:00-16:15,56.832057,93.212528,0.000000,41.867774,141.535774,46.579236,1.164790,0.000000,5.142122,25.919083,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.459350,0.000000,21.327411,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,0.000000,550.844527,26.986011,177.504778,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.405922,94.953067,30.896164,8.470728,13.733720,335.155590,0,0,0,0,0

66,16:15-16:30,56.832057,93.212528,0.000000,41.867774,141.535774,46.579236,1.164790,0.000000,5.142122,25.919083,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.459350,0.000000,21.327411,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,0.000000,598.864527,26.986011,177.504778,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.405913,94.953067,30.896164,8.470728,13.733720,335.155590,0,0,0,0,0

67,16:30-16:45,56.832057,93.212528,0.000000,41.867774,141.535774,46.579236,1.164790,0.000000,5.142122,25.919083,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.459350,0.000000,21.327411,0.000000,65.137212,9.807271,125.409721,36.832039,33.451935,76.444959,41.812106,0.000000,598.864527,26.986011,177.504778,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.405913,94.953067,30.896164,8.329549,13.733720,335.155590,0,0,0,0,0

68,16:45-17:00,56.832057,93.212528,0.000000,41.867774,141.535774,46.579236,1.164790,0.000000,5.142122,25.919083,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.459350,0.000000,21.327411,0.000000,65.137212,9.807271,125.409721,36.832039,33.451935,76.444959,41.812106,4.102917,598.864527,26.986011,177.504778,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.405907,94.953067,30.896164,8.329549,13.733720,335.155590,0,0,0,0,0

69,17:00-17:15,56.832057,93.212528,0.000000,41.867774,141.535774,46.579236,1.164790,0.000000,5.142122,25.919083,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.459350,0.000000,21.327411,0.000000,65.137212,9.807271,125.409721,36.832039,33.451935,76.444959,41.812106,4.102917,658.668539,26.986011,177.504778,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.405907,94.953067,30.896164,8.188370,13.733720,335.155590,0,0,0,0,0

70,17:15-17:30,56.832057,93.212528,0.000000,41.867774,141.535774,46.579236,1.164790,0.000000,5.142122,25.919083,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.459350,0.000000,21.327411,0.000000,65.137212,9.807271,125.409721,36.832039,33.451935,76.444959,41.812106,4.102917,658.668539,26.986011,177.504778,0.000000,47.041395,0.000000,0.000000,29.893365,0.000000,60.608536,0.000000,39.230419,14.405907,94.953067,30.896164,8.188370,13.733720,335.155590,0,0,0,0,0

71,17:30-17:45,56.832057,93.212528,0.000000,41.867774,141.535774,46.579236,1.164790,0.000000,5.142122,25.919083,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.459350,0.000000,21.327411,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,4.102917,658.668539,26.986011,177.504778,0.000000,47.041395,0.000000,0.000000,39.857821,0.000000,60.608536,0.000000,39.230419,14.405907,94.953067,30.896164,8.047192,13.733720,335.155590,0,0,0,0,0

72,17:45-18:00,56.832057,93.212528,0.000000,41.867774,141.535774,46.579236,1.164790,0.000000,5.142122,25.919083,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,1.642284,6.478393,0.000000,119.459350,0.000000,21.327411,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,5.861310,658.668539,26.986011,177.504778,0.000000,47.041395,0.000000,0.000000,39.857821,0.000000,60.608536,0.000000,39.230419,14.405907,94.953067,30.896164,7.906013,13.733720,335.155590,0,0,0,0,0

73,18:00-18:15,56.832057,93.212528,0.000000,41.942301,141.535774,46.579236,1.164790,0.000000,5.142122,26.476403,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,0.000000,172.835941,2.967636,6.478393,0.000000,119.459350,0.000000,21.730779,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,8.791965,661.187380,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,39.857821,0.000000,60.608536,0.000000,39.230419,14.405907,94.953067,30.896164,7.906013,13.733720,335.155590,0,0,0,0,0

74,18:15-18:30,56.832057,93.212528,0.000000,41.942301,141.535774,46.579236,1.164790,0.000000,5.142122,26.476403,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,1.056440,172.835941,2.967636,6.478393,0.000000,119.459350,0.000000,21.730779,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,75.282662,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,39.857821,0.000000,60.608536,0.000000,39.230419,14.405907,94.953067,30.896164,7.764834,13.733720,335.155590,0,0,0,0,0

75,18:30-18:45,56.832057,93.212528,0.000000,41.942301,136.895258,46.579236,1.164790,0.000000,5.142122,26.476403,8.010361,0.000000,0.000000,0.000000,11.564561,0.000000,6.262576,172.835941,2.967636,6.478393,0.000000,119.459350,0.000000,21.730779,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,75.282662,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,39.857821,0.000000,60.608536,0.000000,39.230419,14.405908,94.953067,30.896164,7.764834,13.733720,331.698150,0,0,0,0,0

76,18:45-19:00,56.832057,93.212528,0.000000,41.942301,132.254740,48.087874,1.164790,0.000000,5.142122,26.476403,8.156004,0.000000,0.000000,0.000000,12.425751,0.000000,18.882809,174.815795,2.967636,6.648488,0.000000,119.459350,0.000000,21.730779,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,75.282662,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,43.843604,9.137709,60.608536,0.000000,39.230419,14.405909,94.953067,30.896164,7.623655,13.733720,331.698150,0,0,0,0,0

77,19:00-19:15,56.832057,93.212528,0.000000,41.942301,132.254740,48.087874,1.164790,0.000000,5.142122,26.476403,8.156004,0.000000,0.000000,0.000000,10.457315,0.000000,18.882809,174.815795,2.967636,6.648488,0.000000,119.459350,0.000000,21.730779,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,75.282662,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,43.843604,18.092663,60.608536,0.000000,39.230419,14.405922,94.953067,30.896164,7.623655,13.733720,331.698150,0,0,0,0,0

78,19:15-19:30,56.832057,93.212528,0.000000,41.942301,132.254740,48.087874,1.164790,0.000000,5.142122,26.476403,8.156004,0.000000,0.000000,0.000000,10.457315,0.000000,18.882809,174.815795,2.967636,6.648488,0.000000,119.459350,0.000000,21.730779,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,75.282662,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,43.843604,18.092663,60.608536,0.000000,39.230419,14.405922,94.953067,30.896164,7.623655,13.733720,331.698150,0,0,0,0,0

79,19:30-19:45,56.832057,93.212528,0.000000,41.942301,132.254740,48.087874,1.164790,0.000000,5.142122,26.476403,8.156004,0.000000,0.000000,0.000000,10.457315,0.000000,18.882809,174.815795,2.967636,6.648488,0.000000,119.459350,0.000000,21.730779,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,75.282662,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,43.843604,18.092663,60.608536,0.000000,39.230419,14.405922,94.953067,30.896164,7.623655,13.733720,331.698150,0,0,0,0,0

80,19:45-20:00,56.832057,93.212528,0.000000,41.942301,132.254740,48.087874,1.164790,0.000000,5.142122,26.476403,8.156004,0.000000,0.000000,0.000000,10.457315,0.000000,18.882809,174.815795,2.967636,6.648488,0.000000,119.459350,0.000000,21.730779,0.000000,65.137212,9.807271,125.409721,26.089361,33.451935,76.444959,41.812106,16.118602,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,43.843604,18.092663,60.608536,0.000000,39.230419,14.405922,94.953067,30.896164,7.623655,13.733720,331.698150,0,0,0,0,0

81,20:00-20:15,56.832057,93.212528,0.000000,41.942301,132.254740,48.087874,1.164790,0.000000,5.142122,26.476403,8.156004,0.000000,0.000000,0.000000,1.722381,0.000000,18.882809,174.815795,2.967636,6.648488,0.000000,119.459350,0.000000,21.730779,0.000000,65.137212,9.807271,125.409721,27.624029,33.451935,76.444959,41.812106,16.118602,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,43.843604,18.092663,60.608536,0.000000,39.230419,14.405922,94.953067,30.896164,7.764834,13.733720,331.698150,0,0,0,0,0

82,20:15-20:30,56.832057,93.212528,0.000000,41.942301,132.254740,48.087874,1.164790,0.000000,5.142122,26.476403,8.156004,0.000000,0.000000,0.000000,1.722381,0.000000,18.882809,174.815795,2.967636,6.648488,0.000000,119.459350,0.000000,21.730779,0.000000,65.137212,9.807271,125.409721,27.624029,33.451935,76.444959,41.812106,16.118602,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,43.843604,18.092663,60.608536,0.000000,39.230419,14.405922,94.953067,30.896164,7.764834,13.733720,331.698150,0,0,0,0,0

83,20:30-20:45,56.832057,93.212528,0.000000,41.942301,132.254740,48.087874,1.164790,0.000000,5.142122,26.476403,8.156004,0.000000,0.000000,0.000000,1.722381,0.000000,18.882809,174.815795,2.967636,6.648488,0.000000,119.459350,0.000000,21.730779,0.000000,65.137212,9.807271,125.409721,27.624029,33.451935,76.444959,41.812106,16.118602,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,43.843604,18.092663,60.608536,0.000000,39.230419,14.405922,94.953067,30.896164,8.047192,13.733720,331.698150,0,0,0,0,0

84,20:45-21:00,56.832057,93.212528,0.000000,41.942301,132.254740,46.579236,1.164790,0.000000,5.142122,26.476403,8.010361,0.000000,0.000000,0.000000,9.596125,0.000000,1.056440,172.835941,2.967636,6.478393,0.000000,119.459350,0.000000,21.730779,0.000000,65.137212,9.807271,125.409721,27.624029,33.451935,76.444959,41.812106,16.118602,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,37.643498,9.137709,60.608536,0.000000,39.230419,14.405922,94.953067,30.896164,8.188370,13.733720,331.698150,0,0,0,0,0

85,21:00-21:15,56.832057,93.212528,0.000000,41.942301,132.254740,46.579236,1.164790,0.000000,5.142122,26.476403,8.010361,0.000000,0.000000,0.000000,9.596125,0.000000,1.056440,172.835941,2.967636,6.478393,0.000000,119.459350,0.000000,20.187387,0.000000,65.137212,9.807271,125.409721,29.158698,33.451935,76.444959,41.812106,16.118602,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,37.643498,9.137709,60.608536,0.000000,39.230419,14.405922,75.559470,30.896164,8.188370,13.733720,331.698150,0,0,0,0,0

86,21:15-21:30,56.832057,93.212528,0.000000,41.942301,132.254740,46.579236,1.164790,0.000000,5.142122,26.476403,8.010361,0.000000,0.000000,0.000000,9.596125,0.000000,1.056440,172.835941,2.967636,6.478393,0.000000,119.459350,0.000000,20.187387,0.000000,65.137212,9.807271,125.409721,29.158698,33.451935,76.444959,41.812106,16.118602,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,37.643498,9.137709,60.608536,0.000000,39.230419,14.405922,75.559470,30.896164,8.329549,13.733720,331.698150,0,0,0,0,0

87,21:30-21:45,56.832057,93.212528,0.000000,41.942301,132.254740,46.579236,1.164790,0.000000,5.142122,26.476403,8.010361,0.000000,0.000000,0.000000,9.596125,0.000000,3.169320,172.835941,2.967636,6.478393,0.000000,119.459350,0.000000,20.187387,0.000000,65.137212,9.807271,125.409721,29.158698,33.451935,76.444959,41.812106,16.118602,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,37.643498,9.137709,60.608536,0.000000,39.230419,14.405922,75.559470,30.896164,8.611907,13.733720,331.698150,0,0,0,0,0

88,21:45-22:00,56.832057,93.212528,0.000000,41.942301,132.254740,48.087874,1.164790,0.000000,5.142122,26.476403,8.156004,0.000000,0.000000,0.000000,10.457315,0.000000,18.882809,174.815795,2.967636,6.648488,0.000000,119.459350,0.000000,20.187387,0.000000,65.137212,9.807271,125.409721,29.158698,33.451935,76.444959,41.812106,16.118602,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,43.843604,18.092663,60.608536,0.000000,39.230419,14.405922,75.559470,30.896164,8.753086,13.733720,331.698150,0,0,0,0,0

89,22:00-22:15,56.832057,93.212528,0.000000,41.942301,132.254740,48.087874,1.164790,0.000000,5.142122,26.476403,8.156004,0.000000,0.000000,0.000000,10.457315,0.000000,18.882809,174.815795,2.967636,6.648488,0.000000,119.459350,0.000000,20.187387,0.000000,65.137212,9.807271,125.409721,29.158698,33.451935,76.444959,41.812106,16.118602,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,43.843604,18.092663,60.608536,0.000000,39.230419,14.405922,75.559470,30.896164,8.894264,13.733720,331.698150,0,0,0,0,0

90,22:15-22:30,56.832057,93.212528,0.000000,41.942301,132.254740,48.087874,1.164790,0.000000,5.142122,26.476403,8.156004,0.000000,0.000000,0.000000,10.457315,0.000000,18.882809,174.815795,2.967636,6.648488,0.000000,119.459350,0.000000,20.187387,0.000000,65.137212,9.807271,125.409721,29.158698,33.451935,76.444959,41.812106,16.118602,661.113621,26.986011,189.154333,0.000000,47.041395,0.000000,0.000000,43.843604,18.092663,60.608536,0.000000,39.230419,14.405922,75.559470,30.896164,9.035443,13.733720,331.698150,0,0,0,0,0

91,22:30-22:45,56.832057,93.212528,0.000000,41.942301,132.254740,48.087874,1.164790,0.000000,5.142122,26.476403,8.156004,0.000000,0.000000,0.000000,10.457315,0.000000,18.882809,174.815795,2.967636,6.648488,0.000000,119.459350,0.000000,20.187387,0.000000,65.137212,9.807271,125.409721,29.158698,33.451935,76.444959,41.812106,4.102917,661.113621,26.986011,179.423255,0.000000,47.041395,0.000000,0.000000,43.843604,18.092663,60.608536,0.000000,39.230419,14.405922,75.559470,30.896164,9.176622,13.733720,331.698150,0,0,0,0,0

92,22:45-23:00,56.832057,93.212528,0.000000,41.942301,132.254740,46.579236,1.164790,0.000000,5.142122,26.476403,8.010361,0.000000,0.000000,0.000000,9.596125,0.000000,6.262576,172.835941,2.967636,6.478393,0.000000,119.459350,0.000000,20.187387,0.000000,65.137212,9.807271,125.409721,29.158698,33.451935,76.444959,41.812106,4.102917,661.113621,26.986011,179.423255,0.000000,47.041395,0.000000,0.000000,37.643498,9.137709,60.608536,0.000000,39.230419,14.405922,75.559470,30.896164,9.176622,13.733720,331.698150,0,0,0,0,0

93,23:00-23:15,56.832057,93.212528,0.000000,41.942301,126.067383,46.579236,1.164790,0.000000,5.142122,26.476403,8.010361,0.000000,0.000000,0.000000,9.596125,0.000000,6.262576,172.835941,2.967636,6.478393,0.000000,119.459350,0.000000,20.187387,0.000000,65.137212,9.807271,125.409721,29.158698,33.451935,76.444959,41.812106,4.102917,661.113621,26.986011,179.423255,0.000000,47.041395,0.000000,0.000000,37.643498,0.000000,60.608536,0.000000,39.230419,14.405922,75.559470,30.896164,9.176622,13.733720,331.698150,0,0,0,0,0

94,23:15-23:30,56.832057,93.212528,0.000000,41.942301,126.067383,46.579236,1.164790,0.000000,5.142122,26.476403,8.010361,0.000000,0.000000,0.000000,9.596125,0.000000,6.262576,172.835941,2.967636,6.478393,0.000000,119.459350,0.000000,20.187387,0.000000,65.137212,9.807271,125.409721,29.158698,33.451935,76.444959,41.812106,4.102917,661.113621,26.986011,179.423255,0.000000,47.041395,0.000000,0.000000,37.643498,0.000000,60.608536,0.000000,39.230419,14.405922,75.559470,30.896164,9.176622,13.733720,331.698150,0,0,0,0,0

95,23:30-23:45,56.832057,93.212528,0.000000,41.942301,126.067383,46.579236,1.164790,0.000000,5.142122,26.476403,8.010361,0.000000,0.000000,0.000000,9.596125,0.000000,6.262576,172.835941,2.967636,6.478393,0.000000,119.459350,0.000000,20.187387,0.000000,65.137212,9.807271,125.409721,29.158698,33.451935,76.444959,41.812106,4.102917,661.113621,26.986011,179.423255,0.000000,47.041395,0.000000,0.000000,37.643498,0.000000,60.608536,0.000000,39.230419,14.405922,75.559470,30.896164,9.176622,13.733720,331.698150,0,0,0,0,0

96,23:45-24:00,56.832057,93.212528,0.000000,41.942301,126.067383,46.579236,1.164790,0.000000,5.142122,26.476403,8.010361,0.000000,0.000000,0.000000,9.596125,0.000000,6.262576,172.835941,2.967636,6.478393,0.000000,119.459350,0.000000,20.187387,0.000000,65.137212,9.807271,125.409721,29.158698,33.451935,76.444959,41.812106,4.102917,661.113621,26.986011,179.423255,0.000000,47.041395,0.000000,0.000000,37.643498,0.000000,60.608536,0.000000,39.230419,14.405922,75.559470,30.896164,9.176622,13.733720,331.698150,0,0,0,0,0

