Block,Time,UNCHAHAR3,URI2,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,TEHRI,SINGRAULI_HYDRO,RIHAND2,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,URI,TANAKPUR,SALAL,BSIUL,RAPPB,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
59,14:30-14:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,14.049,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.4401,2.208,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

60,14:45-15:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,27.342,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.4401,2.208,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

61,15:00-15:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,27.342,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.4401,2.208,0.3843,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

62,15:15-15:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,42.903,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.4401,5.52,0.3843,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

63,15:30-15:45,26.39091,24.75168,0,61.832812,125.5875,42.392196,0,10.91181,0,42.903,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.4401,38.64,0.3843,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

64,15:45-16:00,26.39091,24.75168,0,61.832812,125.5875,42.392196,0,10.91181,0,42.903,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.4401,38.64,0.3843,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

65,16:00-16:15,26.39091,24.75168,0,61.832812,125.5875,42.392196,0,10.91181,0,42.903,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.4401,4.416,0.3843,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

66,16:15-16:30,26.39091,24.75168,0,61.832812,125.5875,42.392196,0,10.91181,0,42.903,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.4401,2.208,0.3843,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

67,16:30-16:45,26.39091,24.75168,0,61.832812,125.5875,42.392196,0,10.91181,0,42.903,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,18.94,54.4401,3.312,0.3843,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

68,16:45-17:00,26.39091,24.75168,0,61.832812,125.5875,42.392196,0,10.91181,0,42.903,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,37.88,54.4401,3.312,0.3843,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

69,17:00-17:15,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,10.91181,0,42.903,0.66955,118.125,0,0,43.788,0,3.3325,435.435,17.748,0,0,92,679.493168,1.9245,0,70.078,54.4401,3.312,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

70,17:15-17:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,5.27868,10.91181,0,42.903,0.66955,118.125,0,7.926,43.788,0,13.0634,435.435,26.622,0,0,92,679.493168,16.478852,0,93.5636,54.4401,3.312,0,6.972,1.1,0,7.9,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

71,17:30-17:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,10.55736,10.91181,0,42.903,0.66955,118.125,0,27.408108,43.788,0,26.34008,435.435,35.496,0,0,92,679.493168,32.957704,0,93.5636,54.4401,3.312,0,55.776,19.5624,0,20.50366,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

72,17:45-18:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,15.804048,10.91181,0,42.903,0.66955,118.125,0,27.408108,43.788,0,26.34008,435.435,35.496,0,0,92,679.493168,32.957704,0,93.5636,54.4401,3.312,0,55.776,19.5624,0,28.09872,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

73,18:00-18:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,15.804048,10.91181,0,42.903,0.66955,118.125,0,27.408108,43.788,0,26.34008,435.435,35.496,0,0,92,679.493168,32.957704,0,93.5636,54.4401,3.312,0,55.776,13.0416,0,28.09872,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

74,18:15-18:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,15.804048,10.91181,0,42.903,0.66955,118.125,0,27.408108,43.788,0,26.34008,435.435,35.496,0,0,92,679.493168,32.957704,0,93.5636,54.4401,3.312,0,55.776,13.0416,0,28.09872,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

75,18:30-18:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,15.804048,10.91181,0,42.903,0.66955,118.125,0,27.408108,43.788,0,26.34008,435.435,35.496,0,0,92,679.493168,32.957704,0,93.5636,54.4401,3.312,0,41.832,13.0416,0,28.09872,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

76,18:45-19:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,12.763475,10.91181,0,42.903,0.66955,118.125,0,26.44642,43.788,0,26.34008,435.435,35.496,0,0,92,679.493168,32.957704,0,93.5636,54.4401,5.52,0,41.832,13.0416,0,28.09872,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

77,19:00-19:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,5.27868,10.91181,0,42.903,0.66955,118.125,0,0,43.788,0,26.34008,435.435,19.72,0,0,92,679.493168,16.478852,0,70.1727,54.4401,41.952,0,6.972,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

78,19:15-19:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,42.903,0.66955,118.125,0,0,43.788,0,13.17004,435.435,8.874,0,0,92,679.493168,16.478852,0,37.88,54.4401,41.952,0,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

79,19:30-19:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,42.903,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,16.478852,0,18.94,54.4401,4.416,0,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

80,19:45-20:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,27.342,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,16.478852,0,0,54.4401,3.312,0,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

81,20:00-20:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,27.342,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.4401,2.208,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

82,20:15-20:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,27.342,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.4401,2.208,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

83,20:30-20:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,27.342,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.4401,2.208,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

84,20:45-21:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,27.342,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.4401,2.208,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

85,21:00-21:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,13.671,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.4401,41.952,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

86,21:15-21:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,13.671,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.4401,41.952,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

87,21:30-21:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,13.671,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.4401,6.624,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

88,21:45-22:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,13.671,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.4401,3.312,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

89,22:00-22:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,13.671,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,54.4401,3.312,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

90,22:15-22:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,54.4401,3.312,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

91,22:30-22:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,54.4401,7.9488,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

92,22:45-23:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,54.4401,7.9488,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

93,23:00-23:15,26.39091,7.3986,0,61.832812,125.5875,42.392196,0,10.91181,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.4401,4.416,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

94,23:15-23:30,26.39091,7.3986,0,61.832812,125.5875,42.392196,0,10.91181,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.4401,4.416,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

95,23:30-23:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.4401,4.416,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

96,23:45-24:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.91181,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.4401,4.416,0.6405,2.905,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

