Block,Time,BSIUL,DADRT2,URI2,TANDA2,DADRI_CRF,AURY_CRF,AURY_LF,RAPPB,SINGRAULI,ANTA_LF,DADRI_LF,DULHASTI,DHAULIGNGA,TEHRI,CHAMERA2,CHAMERA1,UNCHAHAR2,DADRI_GF,KISHANGANGA,URI,RIHAND3,SEWA2,RIHAND1,RAPPC,ANTA_CRF,ANTA_RF,RAMPUR,JHAJJAR,NJPC,DADRI_RF,UNCHAHAR1,ANTA_GF,PARBATI3,NAPP,CHAMERA3,TANAKPUR,KOTESHWR,UNCHAHAR4,AURY_GF,SINGRAULI_HYDRO,SASAN,AURY_RF,BRBCL,SALAL,RIHAND2,KOLDAM,TALA,KHSTPP-II,FSTPP I & II,KHSTPP-I,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,523.418000,5.167720,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,352.466800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,17.739068,0,0,0,0,0

49,12:00-12:15,0.000000,499.408000,5.167720,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,304.446800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,17.739068,0,0,0,0,0

50,12:15-12:30,0.000000,499.408000,5.167720,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,256.426800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,17.739068,0,0,0,0,0

51,12:30-12:45,0.000000,459.618628,5.167720,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.384304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,12.996613,33.421257,17.296804,0,0,0,0,0

52,12:45-13:00,0.000000,436.559424,5.167720,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.384304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,17.296804,0,0,0,0,0

53,13:00-13:15,0.000000,374.556000,5.167720,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.694543,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.384304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.058127,33.421257,17.296804,0,0,0,0,0

54,13:15-13:30,0.000000,336.140000,5.167720,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.365639,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.384304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,14.098449,33.421257,17.296804,0,0,0,0,0

55,13:30-13:45,0.000000,336.140000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.365639,0.000000,0.000000,4.241126,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.384304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,7.651603,33.421257,17.296804,0,0,0,0,0

56,13:45-14:00,0.000000,336.140000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.804226,0.000000,0.000000,4.241126,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.384304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,7.651603,33.421257,17.296804,0,0,0,0,0

57,14:00-14:15,0.000000,336.140000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,6.361690,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,6.695909,113.447250,0.000000,0.000000,141.674006,12.996613,33.421257,14.893307,0,0,0,0,0

58,14:15-14:30,0.000000,336.140000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,6.361690,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,68.075073,113.447250,0.000000,0.000000,141.674006,12.996613,33.421257,12.369952,0,0,0,0,0

59,14:30-14:45,0.000000,336.140000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,6.361690,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,68.075073,113.447250,0.000000,0.000000,141.674006,12.996613,33.421257,12.369952,0,0,0,0,0

60,14:45-15:00,0.000000,336.140000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,6.361690,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,224.733600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,6.695909,113.447250,0.000000,0.000000,141.674006,12.996613,33.421257,12.369952,0,0,0,0,0

61,15:00-15:15,0.000000,364.952000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,6.361690,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.722381,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,12.996613,33.421257,13.745760,0,0,0,0,0

62,15:15-15:30,0.000000,384.160000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.133129,0.000000,0.000000,6.361690,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.722381,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,12.996613,33.421257,15.943079,0,0,0,0,0

63,15:30-15:45,0.000000,412.972000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,14.944784,0.000000,0.000000,36.133129,0.000000,0.000000,6.361690,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.722381,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,12.996613,33.421257,17.739068,0,0,0,0,0

64,15:45-16:00,0.000000,441.784000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,14.944784,0.000000,0.000000,36.133129,0.000000,0.000000,6.361690,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,247.094977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.722381,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,12.996613,33.421257,17.739068,0,0,0,0,0

65,16:00-16:15,0.000000,460.992000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,29.889569,0.000000,0.000000,40.711452,0.000000,0.000000,6.361690,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,275.906977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421326,33.421257,17.739068,0,0,0,0,0

66,16:15-16:30,0.000000,460.992000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,44.834353,0.000000,0.000000,40.711452,0.000000,0.000000,6.361690,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,304.718977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,17.739068,0,0,0,0,0

67,16:30-16:45,0.000000,516.822366,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,44.834353,0.000000,0.000000,40.711452,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,333.530977,22.191771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,17.739068,0,0,0,0,0

68,16:45-17:00,0.000000,598.750624,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,44.834353,0.000000,0.000000,40.711452,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,406.556599,44.929241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,23.563955,0,0,0,0,0

69,17:00-17:15,0.000000,655.789094,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,44.834353,0.000000,0.000000,40.711452,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,67.393861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

70,17:15-17:30,0.000000,655.789094,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,44.834353,12.648506,0.000000,40.711452,0.000000,0.000000,3.180845,118.768466,4.352725,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,89.858481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,17.045179,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

71,17:30-17:45,1.056440,655.789094,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,8.774249,44.834353,12.648506,6.752572,40.711452,0.000000,0.000000,3.180845,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,113.687350,0.000000,0.000000,0.000000,3.667768,0.000000,9.294598,6.028335,25.567769,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

72,17:45-18:00,12.525153,655.789094,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,47.478868,17.548498,44.834353,25.297013,13.353402,40.711452,0.000000,0.000000,3.180845,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,113.687350,0.000000,0.000000,0.000000,15.702936,0.000000,27.911921,6.028335,34.090358,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

73,18:00-18:15,12.525153,655.789094,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,47.478868,26.322747,44.834353,25.297013,21.244048,40.711452,0.000000,0.000000,3.180845,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,134.787722,0.000000,0.000000,0.000000,15.702936,0.000000,27.911921,6.028335,34.090358,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,6.695909,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

74,18:15-18:30,12.525153,655.789094,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,47.478868,35.096996,44.834353,25.297013,25.037628,40.711452,0.000000,0.000000,3.180845,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,134.787722,0.000000,0.000000,0.000000,15.702936,0.000000,27.911921,6.028335,34.090358,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,68.075073,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

75,18:30-18:45,12.525153,655.789094,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,47.478868,35.096996,44.834353,25.297013,25.037628,40.711452,0.000000,0.000000,6.361690,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,134.787722,0.000000,0.000000,0.000000,15.702936,0.000000,27.911921,0.492109,34.090358,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,68.075073,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

76,18:45-19:00,12.525153,655.789094,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,47.478868,35.096996,44.834353,25.297013,25.037628,40.711452,0.000000,0.000000,6.361690,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,127.329832,0.000000,0.000000,0.000000,15.702936,0.000000,27.911921,0.492109,34.090358,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,68.075073,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

77,19:00-19:15,12.525153,655.789094,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,47.478868,35.096996,44.834353,25.297013,25.037628,40.711452,0.000000,0.000000,6.361690,118.768466,10.118805,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,109.139856,0.000000,0.000000,0.000000,15.702936,0.000000,27.911921,0.492109,34.090358,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,68.075073,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

78,19:15-19:30,0.000000,655.789094,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,47.478868,17.548498,44.834353,25.297013,13.493005,40.711452,0.000000,0.000000,10.602816,118.768466,4.480746,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,89.858481,0.000000,0.000000,0.000000,3.667768,0.000000,9.294598,0.492109,17.045179,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,6.695909,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

79,19:30-19:45,0.000000,655.789094,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,31.652579,8.774249,44.834353,25.297013,6.069728,40.711452,0.000000,0.000000,8.482253,118.768466,4.480746,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,54.569928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

80,19:45-20:00,0.000000,655.789094,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,31.652579,0.000000,44.834353,12.648506,0.000000,40.711452,0.000000,0.000000,38.170138,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,29.103962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

81,20:00-20:15,0.000000,632.878534,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,44.834353,0.000000,0.000000,40.711452,0.000000,0.000000,38.170138,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,414.672676,22.282721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,25.345052,0,0,0,0,0

82,20:15-20:30,0.000000,575.254534,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,44.834353,0.000000,0.000000,40.711452,0.000000,0.000000,4.241126,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,393.075777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,17.421752,33.421257,21.702159,0,0,0,0,0

83,20:30-20:45,0.000000,518.616000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,44.834353,0.000000,0.000000,31.326039,0.000000,0.000000,4.241126,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,342.821408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,12.076742,33.421257,17.739068,0,0,0,0,0

84,20:45-21:00,0.000000,509.012000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,44.834353,0.000000,0.000000,31.326039,0.000000,0.000000,4.241126,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,275.906977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,12.076742,33.421257,17.739068,0,0,0,0,0

85,21:00-21:15,0.000000,480.200000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,44.834353,0.000000,0.000000,31.326039,0.000000,0.000000,4.241126,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,113.447250,0.000000,0.000000,141.674006,8.735625,33.421257,17.739068,0,0,0,0,0

86,21:15-21:30,0.000000,460.992000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,44.834353,0.000000,0.000000,31.326039,0.000000,0.000000,4.241126,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,101.346210,0.000000,0.000000,141.674006,7.651603,33.421257,17.739068,0,0,0,0,0

87,21:30-21:45,0.000000,460.992000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,44.834353,0.000000,0.000000,31.326039,0.000000,0.000000,38.170138,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,89.245170,0.000000,0.000000,141.674006,7.651603,33.421257,17.739068,0,0,0,0,0

88,21:45-22:00,0.000000,441.784000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,29.889569,0.000000,0.000000,31.326039,0.000000,0.000000,38.170138,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,77.144130,0.000000,0.000000,141.674006,7.651603,33.421257,17.739068,0,0,0,0,0

89,22:00-22:15,0.000000,441.784000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,15.826289,0.000000,29.889569,0.000000,0.000000,31.326039,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,77.144130,0.000000,0.000000,122.018724,7.651603,28.774352,17.739068,0,0,0,0,0

90,22:15-22:30,0.000000,441.784000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,31.326039,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,77.144130,0.000000,0.000000,122.018724,7.651603,28.774352,17.739068,0,0,0,0,0

91,22:30-22:45,0.000000,441.784000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,31.326039,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,77.144130,0.000000,0.000000,141.674006,7.651603,28.774352,17.739068,0,0,0,0,0

92,22:45-23:00,0.000000,441.784000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,31.326039,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,77.144130,0.000000,0.000000,141.674006,7.651603,33.421257,17.739068,0,0,0,0,0

93,23:00-23:15,0.000000,441.784000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,14.944784,0.000000,0.000000,31.326039,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,1.339182,77.144130,0.000000,0.000000,122.018724,7.651603,28.774352,17.739068,0,0,0,0,0

94,23:15-23:30,0.000000,384.160000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,14.944784,0.000000,0.000000,31.326039,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,6.695909,77.144130,0.000000,0.000000,122.018724,7.651603,28.774352,17.739068,0,0,0,0,0

95,23:30-23:45,0.000000,336.140000,4.521755,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,11.132957,0.000000,0.000000,31.326039,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,68.075073,77.144130,0.000000,0.000000,94.904649,7.651603,23.322546,17.739068,0,0,0,0,0

96,23:45-24:00,0.000000,336.140000,6.459650,0.000000,0.000000,0.000000,0.000000,0.000000,106.604400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.326039,0.000000,0.000000,3.180845,118.768466,0.000000,88.356800,51.796773,0.000000,0.000000,0.000000,227.886977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492109,8.522590,0.000000,0.000000,0.569546,399.766500,0.000000,14.405958,68.075073,77.144130,0.000000,0.000000,92.957884,7.651603,23.322546,17.739068,0,0,0,0,0

