Block,Time,DADRI_RF,DADRI_GF,SINGRAULI,DULHASTI,RAMPUR,KOTESHWR,DHAULIGNGA,AURY_CRF,RIHAND1,CHAMERA2,RIHAND3,RAPPC,UNCHAHAR2,ANTA_LF,ANTA_GF,UNCHAHAR1,TEHRI,BSIUL,AURY_GF,TANAKPUR,ANTA_RF,NJPC,SINGRAULI_HYDRO,AURY_LF,PARBATI3,AURY_RF,URI2,DADRI_CRF,DADRT2,RIHAND2,KOLDAM,NAPP,KISHANGANGA,JHAJJAR,SALAL,FSTPP I & II,KUDGI,UNCHAHAR4,UNCHAHAR3,TALA,URI,CHAMERA1,KHSTPP-II,ANTA_CRF,RAPPB,SASAN,SEWA2,BRBCL,KHSTPP-I,TANDA2,CHAMERA3,DADRI_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,24.663994,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,23.915073,0.000000,330.015369,114.132375,0.000000,19.502940,0.000000,339.126538,24.699937,20.029326,45.30,0.000000,7.632980,0.568126,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,24.663994,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,23.915073,0.000000,330.015369,114.132375,0.000000,19.502940,0.000000,339.126538,24.699937,20.029326,45.30,0.000000,7.632980,0.568126,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,24.663994,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,23.915073,0.000000,330.015369,114.132375,0.000000,19.502940,0.000000,339.126538,24.699937,20.029326,45.30,0.000000,7.632980,0.568126,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,24.663994,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,23.915073,0.000000,330.015369,114.132375,0.000000,19.502940,0.000000,339.126538,24.699937,20.029326,45.30,0.000000,7.632980,0.568126,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,24.663994,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,23.915073,0.000000,330.015369,114.132375,0.000000,19.502940,0.000000,339.126538,24.699937,20.029326,45.30,0.000000,7.632980,0.568126,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,24.663994,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,23.915073,0.000000,330.015369,114.132375,0.000000,19.502940,0.000000,339.126538,24.699937,20.029326,45.30,0.000000,7.632980,0.568126,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,15.317679,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,11.047724,0.000000,322.811092,114.132375,0.000000,19.502940,0.000000,339.126538,24.699937,13.884294,45.30,0.000000,7.632980,0.568126,8.533478,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,35.117988,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,15.001994,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,306.095832,114.132375,0.000000,19.502940,0.000000,339.126538,24.699937,13.884294,45.30,0.000000,7.632980,0.568126,8.533478,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,35.117988,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,15.001994,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,306.095832,114.132375,0.000000,19.502940,0.000000,339.126538,24.699937,13.884294,45.30,0.000000,7.632980,0.568126,8.533478,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,35.117988,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,15.001994,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,317.380468,114.132375,0.000000,19.502940,0.000000,339.126538,24.699937,17.837810,45.30,0.000000,7.632980,0.568126,8.533478,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,22.731594,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,294.848104,114.132375,0.000000,19.502940,0.000000,338.160338,24.699937,20.029326,45.30,0.000000,6.666780,1.136251,8.533478,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,22.731594,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,286.725937,114.132375,0.000000,19.502940,0.000000,338.160338,12.349968,20.029326,45.30,0.000000,6.666780,1.136251,8.533478,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,22.731594,0.000000,0.000000,4.763366,0.000000,6.300397,0.000000,4.950809,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,5.198929,0.000000,286.725937,54.783540,0.000000,19.502940,0.000000,338.160338,12.349968,20.029326,45.30,0.000000,6.666780,0.852188,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,22.731594,0.000000,0.000000,4.763366,15.035038,6.300397,0.000000,4.950809,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,5.198929,0.000000,286.725937,54.783540,0.000000,19.502940,0.000000,351.687138,12.349968,20.029326,45.30,0.000000,11.497780,0.852188,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,25.577202,0.000000,0.000000,10.589552,15.035038,6.300397,0.000000,4.950809,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,5.198929,0.000000,313.216576,54.783540,0.000000,19.502940,0.000000,412.234158,12.349968,20.029326,45.29,0.000000,18.522473,0.852188,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,31.846680,0.000000,0.000000,10.589552,15.035038,0.000000,0.000000,4.950809,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,5.198929,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,421.896158,12.349968,20.029326,45.29,0.000000,18.831721,0.852188,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,35.889016,0.000000,0.000000,10.589552,15.035038,0.000000,0.000000,4.950809,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,5.198929,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,461.510358,12.349968,20.029326,45.29,0.000000,18.831721,0.852188,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,35.889016,0.000000,0.000000,10.589552,30.070076,0.000000,0.000000,4.950809,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,5.198929,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,500.158358,12.349968,20.029326,45.29,0.000000,18.831721,0.852188,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,35.889016,0.000000,0.000000,13.753322,30.070076,0.000000,0.000000,4.950809,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,5.198929,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,591.947358,12.349968,20.029326,45.29,0.000000,22.484955,0.852188,8.533478,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,35.889016,0.000000,0.000000,19.861207,30.070076,0.000000,0.000000,4.950809,0.000000,41.174613,0.572986,0.000000,0.000000,0.000000,5.198929,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.852188,8.533478,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,35.889016,0.000000,0.000000,19.861207,30.070076,0.000000,0.000000,4.950809,0.000000,41.174613,0.572986,0.000000,0.000000,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.852188,8.533478,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,35.889016,0.000000,0.000000,19.861207,30.070076,0.000000,0.000000,4.950809,0.000000,41.174613,0.572986,0.000000,0.000000,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.852188,8.533478,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,1.276350,0.000000,88.890400,0.000000,119.485727,25.380431,35.889016,0.000000,0.000000,19.861207,30.070076,0.000000,0.000000,11.519294,0.000000,41.174613,0.572986,0.000000,0.000000,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.852188,8.533478,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,8.827238,0.000000,88.890400,0.000000,119.485727,25.380431,35.889016,0.000000,0.000000,19.861207,30.070076,0.000000,0.000000,11.519294,0.000000,41.174613,0.572986,0.000000,3.074932,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.852188,8.533478,6.793352,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,43.691564,0.000000,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,99.277050,15.921867,0.000000,8.574059,17.654476,0.000000,88.890400,12.724893,119.485727,25.380431,35.889016,0.000000,0.000000,19.861207,60.140153,0.000000,0.000000,11.519294,0.000000,54.899484,0.572986,0.000000,6.149863,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.852188,4.266739,13.510375,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,99.277050,31.843734,0.000000,17.148118,17.613633,0.000000,88.890400,12.724893,119.485727,25.380431,35.889016,0.000000,0.000000,19.861207,60.140153,0.000000,0.000000,11.519294,0.000000,73.199312,0.572986,0.000000,31.595536,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.852188,4.266739,27.097079,95.016108,0.000000,0.000000,404.615574,4.636601,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,99.277050,47.765600,0.000000,25.722176,26.420449,0.000000,88.890400,25.449785,119.485727,25.380431,35.889016,0.000000,0.000000,19.861207,60.140153,0.000000,0.000000,4.950809,0.000000,91.499140,0.572986,0.000000,31.595536,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.852188,4.266739,38.164900,95.016108,0.000000,0.000000,404.615574,9.015612,19.324022,41.640321,0.000000,1.845539,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,99.277050,47.765600,0.000000,28.580196,35.308952,0.000000,88.890400,38.174678,119.485727,25.380431,35.889016,0.000000,0.000000,19.861207,60.140153,18.901191,0.000000,4.950809,0.000000,135.601725,0.572986,0.000000,31.595536,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.852188,4.266739,40.723475,95.016108,0.000000,0.000000,404.615574,9.015612,19.324022,41.640321,0.000000,9.350729,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,99.277050,47.765600,0.000000,19.053464,35.308952,0.000000,88.890400,38.174678,119.485727,25.380431,38.053594,0.000000,0.000000,19.861207,60.140153,18.901191,0.000000,4.331958,0.000000,135.601725,0.572986,0.000000,31.595536,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.000000,4.266739,40.723475,95.016108,0.000000,0.000000,404.615574,15.269871,19.324022,41.640321,0.000000,9.350729,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,99.277050,47.765600,0.000000,19.053464,35.308952,0.000000,88.890400,38.174678,119.485727,25.380431,38.053594,0.000000,0.000000,19.861207,60.140153,18.901191,0.000000,4.331958,0.000000,135.601725,0.572986,0.000000,31.595536,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.000000,4.266739,40.723475,95.016108,0.000000,0.000000,404.615574,15.269871,19.324022,41.640321,0.000000,9.350729,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,99.277050,47.765600,0.000000,19.053464,35.308952,0.000000,88.890400,38.174678,119.485727,25.380431,38.053594,0.000000,0.000000,19.861207,60.140153,18.901191,0.000000,4.331958,0.000000,135.601725,0.572986,0.000000,31.595536,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.000000,48.000816,27.097079,95.016108,0.000000,0.000000,404.615574,15.269871,19.324022,41.640321,0.000000,18.719913,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,99.277050,47.765600,0.000000,19.053464,35.308952,0.000000,88.890400,38.174678,119.485727,25.380431,38.053594,0.000000,0.000000,19.861207,60.140153,18.901191,0.000000,4.331958,0.000000,135.601725,0.572986,0.000000,3.689918,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.000000,48.000816,27.097079,95.016108,0.000000,0.000000,404.615574,15.269871,19.324022,41.640321,0.000000,18.719913,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,99.277050,47.765600,0.000000,19.053464,35.308952,0.000000,88.890400,38.174678,119.485727,25.380431,38.053594,0.000000,0.000000,19.861207,60.140153,6.300397,0.000000,3.713107,0.000000,128.098796,0.572986,0.000000,0.000000,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.000000,6.400109,25.188834,95.016108,0.000000,0.000000,404.615574,10.200521,19.324022,41.640321,0.000000,18.719913,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,99.277050,31.734646,0.000000,19.053464,35.308952,0.000000,88.890400,25.449785,119.485727,25.380431,38.053594,0.000000,0.000000,19.861207,60.140153,0.000000,0.000000,3.713107,0.000000,91.499140,0.572986,0.000000,0.000000,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,12.349968,20.029326,45.29,0.000000,25.404876,0.000000,6.400109,13.510375,95.016108,0.000000,0.000000,404.615574,10.200521,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,99.277050,31.734646,0.000000,19.053464,35.308952,0.000000,88.890400,12.724893,119.485727,25.380431,38.053594,0.000000,0.000000,19.861207,30.070076,0.000000,0.000000,3.713107,0.000000,73.199312,0.572986,0.000000,0.000000,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,16.840866,20.029326,45.29,0.000000,25.404876,0.000000,6.400109,13.510375,95.016108,0.000000,0.000000,404.615574,5.100261,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,99.277050,31.734646,0.000000,19.053464,24.250654,0.000000,88.890400,12.724893,119.485727,25.380431,38.053594,0.000000,0.000000,19.861207,30.070076,0.000000,0.000000,3.713107,0.000000,54.899484,0.572986,0.000000,0.000000,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,631.073627,68.486188,20.029326,45.29,0.000000,25.404876,0.000000,6.400109,6.793352,95.016108,0.000000,0.000000,404.615574,5.100261,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,99.277050,31.734646,0.000000,19.053464,17.868903,0.000000,88.890400,12.724893,119.485727,25.380431,38.053594,0.000000,0.000000,16.751782,30.070076,0.000000,0.000000,3.713107,0.000000,41.174613,0.572986,0.000000,0.000000,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,599.932904,68.486188,20.029326,45.29,0.000000,21.826941,0.000000,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,5.100261,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,99.277050,31.734646,0.000000,19.053464,8.806816,0.000000,88.890400,0.000000,119.485727,25.380431,38.053594,0.000000,0.000000,16.751782,30.070076,0.000000,0.000000,3.713107,0.000000,41.174613,0.572986,0.000000,0.000000,0.000000,4.809009,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,599.932904,68.486188,20.029326,45.29,0.000000,21.826941,0.000000,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,3.065308,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,99.277050,31.734646,0.000000,19.053464,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,38.053594,0.000000,0.000000,16.751782,30.070076,0.000000,0.000000,3.713107,0.000000,41.174613,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,599.932904,68.486188,20.029326,45.29,0.000000,21.826941,0.000000,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,99.277050,31.734646,0.000000,19.053464,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,38.053594,0.000000,0.000000,16.751782,30.070076,0.000000,0.000000,3.713107,0.000000,41.174613,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,599.932904,13.472693,20.029326,45.29,0.000000,21.826941,0.000000,48.000816,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,99.277050,31.734646,0.000000,19.053464,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,38.053594,0.000000,0.000000,16.751782,30.070076,0.000000,0.000000,3.713107,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,14.297055,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,599.932904,2.469994,20.029326,45.29,0.000000,21.826941,0.000000,48.000816,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,99.277050,31.734646,0.000000,19.053464,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,38.053594,0.000000,0.000000,16.751782,30.070076,0.000000,0.000000,3.713107,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,14.297055,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,599.932904,2.469994,20.029326,45.29,0.000000,21.826941,0.000000,10.666848,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,99.277050,15.867323,0.000000,19.053464,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,38.053594,0.000000,0.000000,16.751782,30.070076,0.000000,0.000000,3.713107,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,599.932904,2.469994,20.029326,45.29,0.000000,21.826941,0.000000,10.666848,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,99.277050,15.867323,0.000000,19.053464,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,38.053594,0.000000,0.000000,16.751782,30.070076,0.000000,0.000000,3.713107,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,599.932904,2.469994,20.029326,45.29,0.000000,21.826941,0.000000,10.666848,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,99.277050,15.867323,0.000000,19.053464,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,38.053594,0.000000,0.000000,10.521918,30.070076,0.000000,0.000000,3.713107,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,529.579051,2.469994,20.029326,45.29,0.000000,17.768901,0.000000,10.666848,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,99.277050,15.867323,0.000000,19.053464,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,33.222594,0.000000,0.000000,10.521918,30.070076,0.000000,0.000000,3.713107,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,330.015369,54.783540,0.000000,19.502940,0.000000,461.945051,2.469994,20.029326,45.29,0.000000,20.667501,0.000000,10.666848,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,99.277050,15.867323,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,38.053594,0.000000,0.000000,10.521918,30.070076,0.000000,0.000000,3.713107,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,313.515668,54.783540,0.000000,19.502940,0.000000,402.040651,2.469994,20.029326,45.29,0.000000,17.768901,0.000000,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,99.277050,15.867323,0.000000,8.574059,0.000000,0.000000,88.890400,0.000000,119.485727,25.380431,38.053594,0.000000,0.000000,10.521918,30.070076,0.000000,0.000000,3.713107,0.000000,20.129811,0.572986,0.000000,0.000000,0.000000,9.098126,0.000000,303.853668,54.783540,0.000000,19.502940,0.000000,351.798251,2.469994,20.029326,45.29,0.000000,17.768901,0.000000,6.400109,0.000000,95.016108,0.000000,0.000000,404.615574,0.000000,19.324022,41.640321,0.000000,0.000000,0.000000,0,0,0,0,0

