Block,Time,RAPPC,DADRI_CRF,PARBATI3,TANAKPUR,UNCHAHAR4,JHAJJAR,DADRT2,AURY_LF,SINGRAULI,AURY_GF,RIHAND3,UNCHAHAR1,SEWA2,SINGRAULI_HYDRO,CHAMERA1,KOLDAM,RIHAND2,UNCHAHAR2,AURY_CRF,KISHANGANGA,RAMPUR,ANTA_LF,URI,TANDA2,RAPPB,URI2,DULHASTI,SALAL,BSIUL,ANTA_GF,ANTA_RF,RIHAND1,AURY_RF,DHAULIGNGA,NJPC,ANTA_CRF,CHAMERA2,DADRI_RF,NAPP,KOTESHWR,DADRI_LF,TEHRI,DADRI_GF,UNCHAHAR3,CHAMERA3,SASAN,BRBCL,KHSTPP-II,TALA,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,65.488818,0.000000,0.000000,8.883786,2.976288,201.319780,367.854941,0.000000,126.213490,0.000000,125.774752,18.613166,0.000000,1.126465,40.597031,9.835863,119.802816,37.617487,0.000000,8.033715,6.497280,0.000000,37.218048,5.157113,0.000000,22.317567,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,23.737679,33.549463,198.298800,14.448000,133.372378,6.456522,13.319996,30.986240,0,0,0,0,0

49,12:00-12:15,65.488818,0.000000,0.000000,8.883786,2.976288,253.717860,370.118461,0.000000,126.213490,0.000000,125.774752,18.613166,0.000000,1.126465,40.597031,9.835863,119.802816,37.617487,0.000000,8.033715,6.497280,0.000000,37.218048,5.157113,0.000000,22.317567,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,23.737679,33.549463,198.298800,14.448000,133.372378,6.456522,13.319996,30.986240,0,0,0,0,0

50,12:15-12:30,65.488818,0.000000,0.000000,8.883786,2.976288,253.717860,406.720061,0.000000,126.213490,0.000000,125.774752,18.613166,0.000000,1.126465,40.597031,9.835863,119.802816,37.617487,0.000000,8.033715,6.497280,0.000000,37.218048,5.157113,0.000000,22.317567,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,23.737679,33.549463,198.298800,14.448000,133.372378,6.456522,13.319996,30.986240,0,0,0,0,0

51,12:30-12:45,65.488818,0.000000,0.000000,8.883786,2.976288,173.454404,402.514152,0.000000,126.213490,0.000000,125.774752,16.009444,0.000000,1.126465,40.597031,9.835863,119.802816,31.871132,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,22.317567,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,20.235676,33.549463,198.298800,14.448000,133.372378,6.456522,13.319996,30.986240,0,0,0,0,0

52,12:45-13:00,65.488818,0.000000,0.000000,8.883786,2.976288,120.709572,431.410152,0.000000,126.213490,0.000000,125.774752,16.009444,0.000000,1.126465,40.597031,9.835863,119.802816,31.871132,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,22.317567,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,20.235676,33.549463,198.298800,14.448000,133.372378,6.456522,13.319996,30.986240,0,0,0,0,0

53,13:00-13:15,65.488818,0.000000,0.000000,8.883786,2.976288,120.709572,441.042152,0.000000,126.213490,0.000000,125.774752,16.009444,0.000000,1.126465,40.597031,9.835863,119.802816,31.871132,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,37.247250,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,20.235676,33.549463,198.298800,14.448000,133.372378,6.456522,13.319996,30.986240,0,0,0,0,0

54,13:15-13:30,65.488818,0.000000,0.000000,8.883786,2.976288,120.709572,450.674152,0.000000,126.213490,0.000000,125.774752,16.009444,0.000000,1.126465,40.597031,9.835863,119.802816,31.871132,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,37.247250,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,20.235676,33.549463,198.298800,14.448000,133.372378,6.456522,13.319996,30.986240,0,0,0,0,0

55,13:30-13:45,65.488818,0.000000,0.000000,8.883786,2.976288,153.390948,489.202152,0.000000,126.213490,0.000000,125.774752,18.403766,0.000000,1.126465,40.597031,9.835863,119.802816,36.840666,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,37.247250,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,23.120942,33.549463,198.298800,14.448000,133.372378,4.530893,13.319996,30.986240,0,0,0,0,0

56,13:45-14:00,65.488818,0.000000,0.000000,8.883786,2.976288,253.717860,531.936061,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,37.247250,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,4.530893,13.319996,30.986240,0,0,0,0,0

57,14:00-14:15,65.488818,0.000000,0.000000,8.883786,2.976288,406.894208,659.921336,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,27.704566,56.210797,74.988973,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,4.672483,13.319996,30.986240,0,0,0,0,0

58,14:15-14:30,65.488818,0.000000,0.000000,8.883786,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,27.704566,56.210797,51.484966,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,4.672483,13.319996,30.986240,0,0,0,0,0

59,14:30-14:45,65.488818,0.000000,4.114879,8.883786,2.976288,406.894208,550.012193,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,27.704566,56.210797,51.484966,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,4.672483,13.319996,30.986240,0,0,0,0,0

60,14:45-15:00,65.488818,0.000000,18.810874,8.883786,2.976288,313.483072,501.457281,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,27.704566,56.210797,51.484966,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,4.672483,13.319996,30.986240,0,0,0,0,0

61,15:00-15:15,65.488818,0.000000,18.810874,8.883786,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,27.704566,56.210797,51.484966,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,4.106122,13.319996,30.986240,0,0,0,0,0

62,15:15-15:30,65.488818,0.000000,18.810874,8.883786,2.976288,393.168608,590.360641,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,27.704566,56.210797,51.484966,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,4.106122,13.319996,30.986240,0,0,0,0,0

63,15:30-15:45,65.488818,0.000000,18.810874,8.883786,2.976288,239.104768,590.360641,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,24.626281,56.210797,51.484966,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,4.106122,13.319996,30.986240,0,0,0,0,0

64,15:45-16:00,65.488818,0.000000,18.810874,8.883786,2.976288,248.832992,590.360641,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,24.626281,56.210797,51.484966,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,4.106122,13.319996,30.986240,0,0,0,0,0

65,16:00-16:15,65.488818,0.000000,18.810874,8.883786,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.157113,0.000000,21.547996,56.210797,80.585165,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,4.106122,13.319996,30.986240,0,0,0,0,0

66,16:15-16:30,65.488818,0.000000,18.810874,8.883786,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,21.101718,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.157113,0.000000,21.547996,56.210797,80.585165,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,4.106122,13.319996,30.986240,0,0,0,0,0

67,16:30-16:45,65.488818,0.000000,18.810874,8.883786,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.820450,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.157113,0.000000,21.547996,56.210797,80.585165,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,8.353834,13.319996,30.986240,0,0,0,0,0

68,16:45-17:00,65.488818,0.000000,18.810874,8.883786,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.157113,0.000000,21.547996,56.210797,80.585165,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,8.353834,13.319996,30.986240,0,0,0,0,0

69,17:00-17:15,65.488818,0.000000,4.114879,8.883786,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,25.520947,5.157113,0.000000,21.547996,56.210797,80.585165,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,8.212243,13.319996,30.986240,0,0,0,0,0

70,17:15-17:30,65.488818,0.000000,4.114879,8.883786,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,25.520947,5.157113,0.000000,21.547996,56.210797,80.585165,0.000000,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,8.212243,13.319996,30.986240,0,0,0,0,0

71,17:30-17:45,65.488818,0.000000,18.810874,8.883786,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.157113,0.000000,21.547996,56.210797,80.585165,6.280835,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,8.212243,13.319996,30.986240,0,0,0,0,0

72,17:45-18:00,65.488818,0.000000,18.810874,8.883786,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,0.000000,1.126465,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,23.394202,5.157113,0.000000,21.547996,56.210797,80.585165,6.280835,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,8.070653,13.319996,30.986240,0,0,0,0,0

73,18:00-18:15,65.488818,0.000000,26.452791,8.883786,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,0.000000,0.000000,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,37.218048,5.157113,0.000000,16.930568,56.210797,80.585165,6.280835,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,7.929062,13.319996,30.986240,0,0,0,0,0

74,18:15-18:30,65.488818,0.000000,57.314381,8.883786,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,6.048470,0.000000,40.597031,9.835863,119.802816,42.625549,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,16.930568,56.210797,80.585165,6.280835,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,29.980518,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,7.645882,13.319996,30.986240,0,0,0,0,0

75,18:30-18:45,65.488818,0.000000,57.314381,8.883786,2.976288,404.871392,661.830081,0.000000,126.213490,0.000000,125.774752,17.679817,18.145411,0.000000,40.597031,9.835863,119.802816,39.390379,0.000000,8.033715,6.497280,0.000000,29.774438,5.157113,0.000000,16.930568,56.210797,80.585165,6.280835,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,7.362701,13.319996,30.986240,0,0,0,0,0

76,18:45-19:00,65.488818,0.000000,57.314381,11.721662,2.976288,404.871392,661.830081,0.000000,126.213490,0.000000,125.774752,17.679817,18.145411,0.000000,40.597031,9.835863,119.802816,39.390379,0.000000,8.179782,6.667871,0.000000,29.774438,5.157113,0.000000,16.930568,56.997748,80.585165,18.937860,0.000000,0.000000,93.484284,0.000000,41.934007,175.325462,0.000000,46.715035,0.000000,44.269408,43.971428,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,7.362701,13.319996,30.986240,0,0,0,0,0

77,19:00-19:15,65.488818,0.000000,57.314381,11.721662,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,18.145411,0.000000,40.597031,9.835863,119.802816,39.390379,0.000000,8.179782,6.667871,0.000000,29.774438,5.157113,0.000000,16.930568,56.997748,77.227450,18.937860,0.000000,0.000000,93.484284,0.000000,41.934007,175.325462,0.000000,46.715035,0.000000,44.269408,43.971428,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,7.079520,13.319996,30.986240,0,0,0,0,0

78,19:15-19:30,65.488818,0.000000,57.314381,11.721662,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,18.145411,0.000000,40.597031,9.835863,119.802816,39.390379,0.000000,8.179782,6.667871,0.000000,29.774438,5.157113,0.000000,16.930568,56.997748,77.227450,18.937860,0.000000,0.000000,93.484284,0.000000,41.934007,175.325462,0.000000,46.715035,0.000000,44.269408,43.971428,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,7.079520,13.319996,30.986240,0,0,0,0,0

79,19:30-19:45,65.488818,0.000000,57.314381,11.721662,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,18.145411,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.179782,6.667871,0.000000,31.901184,5.157113,0.000000,16.930568,56.997748,77.227450,18.937860,0.000000,0.000000,93.484284,0.000000,41.934007,175.325462,0.000000,46.715035,0.000000,44.269408,43.971428,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,7.079520,13.319996,30.986240,0,0,0,0,0

80,19:45-20:00,65.488818,0.000000,22.043993,11.721662,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,18.145411,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.179782,6.667871,0.000000,31.901184,5.157113,0.000000,16.930568,56.997748,77.227450,18.937860,0.000000,0.000000,93.484284,0.000000,41.934007,175.325462,0.000000,46.715035,0.000000,44.269408,43.971428,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,7.362701,13.319996,30.986240,0,0,0,0,0

81,20:00-20:15,65.488818,0.000000,36.739988,11.721662,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,18.145411,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.179782,6.667871,0.000000,31.901184,5.157113,0.000000,16.930568,56.997748,77.227450,18.937860,0.000000,0.000000,93.484284,0.000000,41.934007,175.325462,0.000000,46.715035,0.000000,44.269408,43.971428,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,7.362701,13.319996,30.986240,0,0,0,0,0

82,20:15-20:30,65.488818,0.000000,36.739988,11.721662,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,18.145411,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.179782,6.667871,0.000000,31.901184,5.157113,0.000000,16.930568,56.997748,77.227450,18.937860,0.000000,0.000000,93.484284,0.000000,41.934007,175.325462,0.000000,46.715035,0.000000,44.269408,43.971428,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,7.362701,13.319996,30.986240,0,0,0,0,0

83,20:30-20:45,65.488818,0.000000,36.739988,11.721662,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,18.145411,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.179782,6.667871,0.000000,31.901184,5.157113,0.000000,23.087137,56.997748,77.227450,18.937860,0.000000,0.000000,93.484284,0.000000,41.934007,175.325462,0.000000,46.715035,0.000000,44.269408,43.971428,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,7.504291,11.647978,30.986240,0,0,0,0,0

84,20:45-21:00,65.488818,0.000000,36.739988,10.857961,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,17.679817,12.096941,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,23.087137,56.210797,77.227450,3.178560,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,7.645882,10.710784,30.986240,0,0,0,0,0

85,21:00-21:15,65.488818,0.000000,36.739988,10.857961,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.628284,12.096941,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,24.626281,56.210797,77.227450,3.178560,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,8.070653,10.710784,30.986240,0,0,0,0,0

86,21:15-21:30,65.488818,0.000000,36.739988,10.857961,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.820450,12.096941,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,24.626281,56.210797,77.227450,3.178560,0.000000,0.000000,93.484284,0.000000,41.934007,173.339836,0.000000,46.715035,0.000000,44.269408,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,8.070653,10.710784,30.986240,0,0,0,0,0

87,21:30-21:45,65.488818,0.000000,36.739988,10.857961,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.820450,12.096941,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,24.626281,56.210797,77.227450,3.178560,0.000000,19.264000,93.484284,31.785600,41.934007,173.339836,0.000000,46.715035,20.227200,44.901828,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,8.070653,10.710784,30.986240,0,0,0,0,0

88,21:45-22:00,65.488818,0.000000,36.739988,11.721662,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.820450,18.108753,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.179782,6.667871,0.000000,31.901184,5.157113,0.000000,24.626281,56.997748,77.227450,18.937860,0.000000,28.896000,93.484284,52.822150,41.934007,175.325462,0.000000,46.715035,46.429643,44.901828,43.971428,0.000000,67.539152,0.000000,26.621866,33.549463,198.298800,14.448000,133.372378,8.495424,10.710784,30.986240,0,0,0,0,0

89,22:00-22:15,65.488818,0.000000,36.739988,11.721662,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.820450,18.108753,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.179782,6.667871,0.000000,31.901184,5.157113,0.000000,24.626281,56.997748,77.227450,18.937860,0.000000,29.859200,93.484284,52.822150,41.934007,175.325462,0.000000,46.715035,46.429643,44.901828,43.971428,0.000000,67.539152,0.000000,26.621866,33.549463,206.100720,14.448000,133.372378,8.920195,10.710784,30.986240,0,0,0,0,0

90,22:15-22:30,65.488818,0.000000,36.739988,11.721662,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.820450,18.108753,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.179782,6.667871,0.000000,31.901184,5.157113,0.000000,24.626281,56.997748,77.227450,18.937860,0.000000,29.859200,93.484284,52.822150,41.934007,175.325462,0.000000,46.715035,46.429643,44.901828,43.971428,0.000000,67.539152,0.000000,26.621866,33.549463,218.011651,14.448000,133.372378,9.344966,10.710784,30.986240,0,0,0,0,0

91,22:30-22:45,65.488818,0.000000,36.739988,11.721662,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.820450,18.108753,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.179782,6.667871,0.000000,31.901184,5.157113,0.000000,21.547996,56.997748,77.227450,18.937860,0.000000,29.859200,93.484284,52.822150,41.934007,175.325462,0.000000,46.715035,46.429643,44.901828,43.971428,0.000000,67.539152,0.000000,26.621866,33.549463,230.478493,14.448000,133.372378,9.628147,10.710784,30.986240,0,0,0,0,0

92,22:45-23:00,65.488818,0.000000,36.739988,10.857961,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.820450,18.108753,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,21.547996,56.210797,77.227450,6.280835,0.000000,29.859200,93.484284,52.822150,41.934007,173.339836,0.000000,46.715035,46.429643,44.901828,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,239.331120,14.448000,133.372378,9.769738,10.710784,30.986240,0,0,0,0,0

93,23:00-23:15,65.488818,0.000000,36.739988,10.857961,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.820450,18.108753,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,21.547996,56.210797,77.227450,6.280835,0.000000,30.822400,93.484284,52.822150,41.934007,173.339836,0.000000,46.715035,46.429643,44.901828,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,247.458120,14.448000,133.372378,9.684783,10.710784,30.986240,0,0,0,0,0

94,23:15-23:30,65.488818,0.000000,36.739988,10.857961,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.820450,18.108753,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,21.547996,56.210797,77.227450,6.280835,0.000000,30.822400,93.484284,52.822150,41.934007,173.339836,0.000000,46.715035,46.429643,44.901828,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,255.043320,14.448000,133.372378,9.684783,10.710784,30.986240,0,0,0,0,0

95,23:30-23:45,65.488818,0.000000,36.739988,10.857961,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.820450,12.066393,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,21.547996,56.210797,77.227450,6.280835,0.000000,30.822400,93.484284,52.822150,41.934007,173.339836,0.000000,46.715035,46.429643,44.901828,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,262.014480,14.448000,133.372378,9.628147,10.710784,30.986240,0,0,0,0,0

96,23:45-24:00,65.488818,0.000000,36.739988,10.857961,2.976288,406.894208,663.371201,0.000000,126.213490,0.000000,125.774752,18.820450,9.622566,0.000000,40.597031,9.835863,119.802816,38.876293,0.000000,8.033715,6.497280,0.000000,31.901184,5.157113,0.000000,21.547996,56.210797,77.227450,6.280835,0.000000,30.822400,93.484284,52.822150,41.934007,173.339836,0.000000,46.715035,46.429643,44.901828,39.974024,0.000000,67.539152,0.000000,26.621866,33.549463,263.314800,14.448000,133.372378,9.628147,10.710784,30.986240,0,0,0,0,0

