Block,Time,BSIUL,CHAMERA1,CHAMERA3,CHAMERA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,SINGRAULI_HYDRO,TEHRI,UNCHAHAR4,DHAULIGNGA,JHAJJAR,SEWA2,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,RIHAND1,DADRT2,DULHASTI,RIHAND2,SALAL,RIHAND3,KOLDAM,PARBATI3,RAMPUR,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
59,14:30-14:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,408.375

60,14:45-15:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,408.375

61,15:00-15:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,408.375

62,15:15-15:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,408.375

63,15:30-15:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,411.75

64,15:45-16:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,26.46,147.515625,27.0115,411.75

65,16:00-16:15,0,42.66,0,0,103.125,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,25.578,147.515625,27.0115,411.75

66,16:15-16:30,0,42.66,0,0,103.125,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,82.502,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,25.578,147.515625,27.0115,411.75

67,16:30-16:45,0,42.66,0,0,103.125,5.124,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.0115,416.25

68,16:45-17:00,0,42.66,0,0,103.125,5.124,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,0,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.0115,416.25

69,17:00-17:15,0,42.66,0,0,103.96875,5.124,0,20.556,42.392196,26.39091,51.888,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.0115,416.25

70,17:15-17:30,0,42.66,0,0,103.96875,5.124,0,20.556,42.392196,26.39091,51.888,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,41.648,41.648,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.0115,416.25

71,17:30-17:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,416.25

72,17:45-18:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,0,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425001,0,0,0,39.456,30.688,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,416.25

73,18:00-18:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,11.592,0,9.1149,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,418.77

74,18:15-18:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,51.888,31.897382,0.89911,23.184,0,18.2298,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,418.77

75,18:30-18:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,51.888,31.897382,0.89911,28.35,0,27.3447,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,418.77

76,18:45-19:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,34.776,0,36.5917,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,418.77

77,19:00-19:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,46.368,0,37.5164,653.1525,15.804048,0,8.381,39.516,0,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,418.77

78,19:15-19:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,46.368,0,37.5164,653.1525,15.804048,0,8.381,39.516,0,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,418.77

79,19:30-19:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,46.368,0,37.5164,653.1525,15.804048,0,8.381,39.516,0,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,418.77

80,19:45-20:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,46.368,0,37.5164,653.1525,15.804048,0,8.381,39.516,0,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,418.77

81,20:00-20:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,46.368,0,37.5164,653.1525,15.804048,0,8.381,39.516,0,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,416.25

82,20:15-20:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,46.368,0,37.5164,653.1525,15.804048,0,8.381,39.516,0,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,416.25

83,20:30-20:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,46.368,0,37.5164,653.1525,15.804048,0,8.381,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,416.25

84,20:45-21:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,45.612,0,36.5917,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,416.25

85,21:00-21:15,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,45.612,0,36.5917,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,26.4045,416.25

86,21:15-21:30,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,45.612,0,36.5917,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,26.4045,416.25

87,21:30-21:45,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,45.612,0,36.5917,653.1525,15.804048,0,7.888,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,26.708,416.25

88,21:45-22:00,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,46.368,0,37.5164,653.1525,15.804048,0,16.1704,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,26.708,416.25

89,22:00-22:15,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,46.368,0,37.5164,653.1525,15.804048,0,16.1704,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,416.25

90,22:15-22:30,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,46.368,0,37.5164,653.1525,15.804048,0,16.1704,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,23.52,147.515625,27.315,416.25

91,22:30-22:45,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,46.368,0,37.5164,653.1525,15.804048,0,16.1704,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,17.64,147.515625,30.35,416.25

92,22:45-23:00,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,46.368,0,37.5164,653.1525,15.804048,0,16.1704,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,17.64,147.515625,30.35,416.25

93,23:00-23:15,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,45.612,0,36.5917,653.1525,15.804048,0,16.0718,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,17.64,147.515625,30.35,416.25

94,23:15-23:30,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,45.612,0,36.5917,653.1525,15.804048,0,15.9732,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,17.64,147.515625,30.35,416.25

95,23:30-23:45,0,42.66,0,0,103.96875,5.124,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,45.612,0,36.5917,653.1525,15.804048,0,15.9732,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,17.64,147.515625,30.35,416.25

96,23:45-24:00,0,42.66,0,0,103.96875,5.124,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,45.612,0,36.5917,653.1525,15.804048,0,15.9732,39.516,0,0,50.76,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,30.688,13.152,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,17.64,147.515625,30.35,416.25

