Block,Time,DADRI_CRF,TANAKPUR,ANTA_LF,TALA,KHSTPP-II,KISHANGANGA,BRBCL,RAPPC,SASAN,KOLDAM,KHSTPP-I,FSTPP I & II,ANTA_CRF,URI,CHAMERA2,ANTA_GF,CHAMERA3,NJPC,DULHASTI,DADRI_LF,TANDA2,JHAJJAR,RIHAND1,DADRI_GF,BSIUL,AURY_RF,RAMPUR,AURY_GF,AURY_CRF,URI2,SEWA2,UNCHAHAR3,CHAMERA1,AURY_LF,RAPPB,UNCHAHAR1,ANTA_RF,DHAULIGNGA,SINGRAULI_HYDRO,SINGRAULI,UNCHAHAR4,NAPP,KOTESHWR,RIHAND3,SALAL,DADRT2,TEHRI,RIHAND2,UNCHAHAR2,DADRI_RF,PARBATI3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,4.331061,0.000000,0.000000,142.776346,8.057069,19.319988,65.517021,391.230000,9.887081,42.803460,15.103796,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,115.775100,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.692860,0.000000,0.000000,0.000000,12.026700,0.000000,31.541931,1.025135,98.797017,1.651860,45.920319,0.000000,126.140377,49.389648,364.326900,0.000000,120.151080,23.860200,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,6.187230,0.000000,0.000000,142.776346,8.057069,15.453409,65.517021,396.663750,9.887081,42.803460,15.113456,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,115.775100,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.692860,0.000000,0.000000,0.000000,12.026700,0.000000,31.541931,1.025135,98.797017,1.651860,45.920319,0.000000,126.140377,49.389648,364.326900,0.000000,120.151080,23.860200,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,6.187230,0.000000,0.000000,142.776346,8.057069,16.633320,65.517021,396.663750,9.887081,42.803460,15.113456,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,115.775100,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,14.692860,0.000000,0.000000,0.000000,12.026700,0.000000,31.541931,1.025135,98.797017,1.651860,45.920319,0.000000,126.140377,49.389648,364.326900,0.000000,120.151080,23.860200,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,6.187230,0.000000,0.000000,142.776346,8.057069,17.986184,65.517021,396.663750,9.887081,42.803460,15.113456,0.000000,42.658560,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,115.775100,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,19.809154,0.000000,0.000000,0.000000,15.647751,0.000000,31.541931,1.025135,98.797017,1.651860,45.920319,0.000000,126.140377,49.389648,364.326900,0.000000,120.151080,31.664032,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,6.187230,0.000000,0.000000,142.776346,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,15.113456,0.000000,42.658560,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,115.775100,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,19.809279,0.000000,0.000000,0.000000,15.647751,0.000000,31.541931,1.025135,98.797017,1.651860,45.920319,0.000000,126.140377,49.389648,364.326900,0.000000,120.151080,31.664321,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,7.424676,0.000000,0.000000,125.708864,8.057069,19.319988,65.517021,396.663750,9.887081,37.727420,15.113456,0.000000,42.658560,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,115.775100,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,19.809279,0.000000,0.000000,0.000000,15.647751,0.000000,31.541931,1.025135,106.187345,1.651860,45.920319,0.000000,126.140377,62.859552,364.326900,0.000000,120.151080,31.664321,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,7.424676,0.000000,0.000000,125.708864,8.057069,19.319988,65.517021,396.663750,9.887081,37.727420,15.113456,0.000000,42.658560,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,115.775100,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,19.809279,0.000000,0.000000,0.000000,15.647751,0.000000,31.541931,1.025135,106.187345,1.651860,45.920319,0.000000,126.140377,76.677429,364.326900,0.000000,120.151080,31.664321,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,7.424676,0.000000,0.000000,125.242093,8.057069,19.319988,65.517021,396.663750,9.887081,37.727420,17.887229,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,115.775100,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,19.809279,0.000000,0.000000,0.000000,15.647751,0.000000,21.027955,1.025135,106.187345,1.651860,45.920319,0.000000,126.140377,76.677429,430.014900,0.000000,120.151080,31.664321,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,7.424676,0.000000,0.000000,125.242093,8.057069,19.319988,65.517021,396.663750,9.887081,37.727420,17.887229,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,115.775100,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,23.321462,0.000000,0.000000,0.000000,18.899500,0.000000,21.027955,1.025135,106.187345,1.651860,45.920319,0.000000,126.140377,76.677429,478.314900,0.000000,120.151080,37.311460,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,7.424676,0.000000,0.000000,125.242093,8.057069,19.319988,65.517021,396.663750,9.887081,37.727420,17.887229,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,118.903588,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,23.331122,13.571682,0.000000,0.000000,18.899500,0.000000,21.027955,1.046055,106.187345,1.651860,45.920319,0.000000,126.140377,76.677429,526.614900,0.000000,120.151080,37.311460,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,7.424676,0.000000,0.000000,125.242093,8.057069,19.319988,65.517021,396.663750,9.887081,37.727420,17.887229,0.000000,42.658560,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,117.754048,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,23.331122,27.091470,0.000000,0.000000,18.899500,0.000000,21.027955,1.046055,106.187345,1.651860,45.920319,0.000000,126.140377,76.677429,586.767623,0.000000,120.151080,37.311460,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,11.755737,0.000000,0.000000,141.351108,8.057069,19.319988,65.517021,396.663750,9.887081,42.687490,20.092800,0.000000,42.658560,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,117.754048,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.070215,40.715045,0.000000,0.000000,21.451769,0.000000,21.027955,1.046055,106.187345,1.651860,45.920319,0.000000,126.140377,76.677429,583.811663,0.000000,120.151080,42.111901,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,11.755737,0.000000,0.000000,142.039674,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,42.658560,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,175.714048,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.070215,40.715045,0.000000,0.000000,21.451769,0.000000,21.027955,1.046055,106.187345,1.651860,45.920319,0.000000,126.140377,76.677429,587.884899,0.000000,120.151080,42.111901,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,11.755737,0.000000,0.000000,142.039674,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,175.714048,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.070215,40.715045,0.000000,0.000000,21.451769,0.000000,21.027955,1.046055,106.187345,1.651860,45.920319,0.000000,126.140377,80.819424,662.357997,0.000000,120.151080,42.111901,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,4.949784,0.000000,0.000000,142.039674,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,175.714048,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.070215,40.715045,0.000000,0.000000,21.451769,0.000000,21.027955,1.046055,106.187345,1.651860,45.920319,0.000000,126.140377,80.819424,662.509172,0.000000,120.151080,42.111901,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,4.949784,0.000000,0.000000,121.044147,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,175.714048,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.070215,40.715045,0.000000,0.000000,21.451769,0.000000,21.027955,1.046055,106.187345,1.651860,45.920319,0.000000,126.140377,80.819424,662.509172,0.000000,120.151080,42.111901,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,4.949784,0.000000,0.000000,121.044147,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,175.714048,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.070215,40.715045,0.000000,0.000000,21.451769,0.000000,21.027955,1.046055,106.187345,1.651860,45.920319,0.000000,126.140377,80.819424,662.509172,0.000000,120.151080,42.111901,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,11.755737,0.000000,0.000000,121.044147,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,252.994048,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.070215,40.715045,0.000000,0.000000,21.451769,0.000000,21.027955,1.046055,106.187345,1.651860,45.920319,0.000000,126.140377,80.819424,662.509172,0.000000,120.151080,21.689900,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,11.755737,0.000000,0.000000,121.044147,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,301.294048,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.070215,40.715045,0.000000,0.000000,21.451769,0.000000,21.027955,1.046055,106.187345,1.651860,45.920319,0.000000,126.140377,80.819424,662.509172,0.000000,120.151080,21.689900,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,11.755737,0.000000,0.000000,121.044147,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,301.294048,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.070215,40.715045,0.000000,0.000000,21.451769,0.000000,21.027955,1.046055,106.187345,1.651860,45.920319,0.000000,126.140377,80.819424,662.509172,0.000000,120.151080,21.051265,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,11.755737,0.000000,0.000000,121.044147,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,2.846996,252.994048,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.070215,40.715045,0.000000,0.000000,21.451769,0.000000,21.027955,1.046055,106.187345,1.651860,45.920319,0.000000,126.140377,80.819424,662.509172,0.000000,120.151080,21.051265,0.000000,4.126840,0,0,0,0,0

69,17:00-17:15,0.000000,11.755737,0.000000,0.000000,121.044147,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.160459,303.093199,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.715045,0.000000,0.000000,21.860580,0.000000,21.027955,1.046055,106.187345,2.984940,45.920319,0.000000,126.140377,80.819424,665.299605,0.000000,120.151080,21.682863,0.000000,4.126840,0,0,0,0,0

70,17:15-17:30,0.000000,4.949784,0.000000,0.000000,121.044147,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,12.598186,0.000000,6.516168,0.000000,0.000000,36.602241,0.000000,26.699256,40.715045,0.000000,0.000000,21.860580,0.000000,21.027955,1.046055,106.187345,2.984940,45.920319,0.000000,126.140377,80.819424,665.299605,0.000000,120.151080,21.686700,0.000000,4.126840,0,0,0,0,0

71,17:30-17:45,0.000000,4.949784,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,5.208228,26.699256,40.715045,0.000000,0.000000,21.860580,0.000000,21.027955,1.046055,106.187345,2.984940,45.920319,0.000000,126.140377,80.819424,665.299605,0.000000,120.151080,21.686700,0.000000,4.126840,0,0,0,0,0

72,17:45-18:00,0.000000,4.949784,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,396.663750,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,5.208228,26.699256,40.715045,0.000000,0.000000,21.860580,0.000000,21.027955,1.046055,106.187345,2.984940,45.920319,0.000000,126.140377,80.819424,665.299605,0.000000,120.151080,21.686700,0.000000,5.895486,0,0,0,0,0

73,18:00-18:15,0.000000,2.969870,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,397.720312,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,5.208228,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,21.027955,1.046055,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,665.299605,0.000000,120.151080,21.686700,0.000000,11.790973,0,0,0,0,0

74,18:15-18:30,0.000000,2.969870,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,397.750500,9.887081,33.626460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,0.000000,6.516168,0.000000,0.000000,36.602241,12.101470,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,31.541931,1.046055,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,665.299605,0.000000,120.151080,21.686700,0.000000,76.641323,0,0,0,0,0

75,18:30-18:45,0.000000,2.969870,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,397.750500,9.887081,33.626460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,378.748121,93.756041,0.000000,8.500800,0.000000,6.516168,0.000000,0.000000,36.602241,12.101470,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,42.055908,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,651.595111,0.000000,120.151080,23.482859,0.000000,76.641323,0,0,0,0,0

76,18:45-19:00,0.000000,7.919654,0.000000,0.000000,142.197494,8.203561,19.319988,65.517021,397.750500,9.887081,33.626460,20.092800,0.000000,35.193312,48.210205,0.000000,33.646990,175.835130,57.163439,0.000000,5.175914,378.748121,93.756041,0.000000,18.992912,0.000000,6.687255,0.000000,0.000000,37.972973,18.198159,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,42.896601,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,637.105111,0.000000,120.151080,26.333063,0.000000,76.641323,0,0,0,0,0

77,19:00-19:15,0.000000,7.919654,0.000000,0.000000,142.197494,8.203561,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,48.210205,0.000000,33.646990,175.835130,57.163439,0.000000,5.175914,378.748121,93.756041,0.000000,18.992912,0.000000,6.687255,0.000000,0.000000,37.972973,18.198159,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,42.896601,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,602.853745,0.000000,120.151080,27.859823,0.000000,76.641323,0,0,0,0,0

78,19:15-19:30,0.000000,7.919654,0.000000,0.000000,142.197494,8.203561,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,48.210205,0.000000,33.646990,175.835130,57.163439,0.000000,5.175914,378.748121,93.756041,0.000000,18.992912,0.000000,6.687255,0.000000,0.000000,37.972973,18.198159,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,42.896601,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,598.023745,0.000000,120.151080,28.622580,0.000000,76.641323,0,0,0,0,0

79,19:30-19:45,0.000000,7.919654,0.000000,0.000000,142.197494,8.203561,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,48.210205,0.000000,33.646990,175.835130,57.163439,0.000000,5.175914,378.748121,93.756041,0.000000,18.992912,0.000000,6.687255,0.000000,0.000000,37.972973,18.198159,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,42.896601,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,602.853745,0.000000,120.151080,31.103564,0.000000,76.641323,0,0,0,0,0

80,19:45-20:00,0.000000,7.919654,0.000000,0.000000,142.197494,8.203561,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,48.210205,0.000000,33.646990,175.835130,57.163439,0.000000,5.175914,378.748121,93.756041,0.000000,18.992912,0.000000,6.687255,0.000000,0.000000,37.972973,18.198159,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,42.896601,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,607.683745,0.000000,120.151080,32.061540,0.000000,7.369358,0,0,0,0,0

81,20:00-20:15,0.000000,7.919654,0.000000,0.000000,142.197494,8.203561,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,48.210205,0.000000,33.646990,175.835130,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,18.992912,0.000000,6.687255,0.000000,0.000000,37.972973,18.198159,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,42.896601,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,654.070037,0.000000,120.151080,34.733368,0.000000,4.126840,0,0,0,0,0

82,20:15-20:30,0.000000,7.919654,0.000000,0.000000,142.197494,8.203561,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,48.210205,0.000000,33.646990,175.835130,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,18.992912,0.000000,6.687255,0.000000,0.000000,37.972973,18.198159,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,42.896601,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,35.497144,0.000000,4.126840,0,0,0,0,0

83,20:30-20:45,0.000000,7.919654,0.000000,0.000000,142.197494,8.203561,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,48.210205,0.000000,33.646990,175.835130,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,18.992912,0.000000,6.687255,0.000000,0.000000,37.972973,18.198159,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,42.896601,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,35.497144,0.000000,16.212588,0,0,0,0,0

84,20:45-21:00,0.000000,6.187230,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,3.187800,0.000000,6.516168,0.000000,0.000000,36.602241,18.161396,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,42.055908,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,37.214748,0.000000,16.212588,0,0,0,0,0

85,21:00-21:15,0.000000,6.187230,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,3.187800,0.000000,6.516168,0.000000,0.000000,36.602241,18.161396,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,42.055908,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,38.877767,0.000000,16.212588,0,0,0,0,0

86,21:15-21:30,0.000000,6.187230,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,3.187800,0.000000,6.516168,0.000000,0.000000,36.602241,18.161396,26.699256,40.715045,0.000000,0.000000,20.671434,0.000000,42.055908,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,38.929800,0.000000,16.212588,0,0,0,0,0

87,21:30-21:45,0.000000,6.187230,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,3.187800,31.878000,6.516168,0.000000,0.000000,36.602241,18.161396,26.699256,40.715045,0.000000,0.000000,20.671434,19.320000,42.055908,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,41.913360,30.441751,16.212588,0,0,0,0,0

88,21:45-22:00,0.000000,6.187230,0.000000,0.000000,142.197494,8.203561,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,48.210205,0.000000,33.646990,175.835130,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,18.992912,32.861678,6.687255,0.000000,0.000000,37.972973,18.198159,26.699256,40.715045,0.000000,0.000000,20.671434,21.638786,42.896601,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,43.379800,30.441751,16.212588,0,0,0,0,0

89,22:00-22:15,0.000000,6.187230,0.000000,0.000000,142.197494,8.203561,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,48.210205,0.000000,33.646990,175.835130,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,18.992912,32.861678,6.687255,0.000000,0.000000,37.972973,18.198159,26.699256,40.715045,0.000000,0.000000,20.671434,21.638786,42.896601,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,43.379800,30.441751,16.212588,0,0,0,0,0

90,22:15-22:30,0.000000,6.187230,0.000000,0.000000,142.197494,8.203561,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,48.210205,0.000000,33.646990,175.835130,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,18.992912,32.861678,6.687255,0.000000,0.000000,37.972973,18.198159,26.699256,40.715045,0.000000,0.000000,20.671434,21.638786,42.896601,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,43.379800,30.441751,16.212588,0,0,0,0,0

91,22:30-22:45,0.000000,6.187230,0.000000,0.000000,142.197494,8.203561,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,48.210205,0.000000,33.646990,175.835130,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,18.992912,51.207370,6.687255,0.000000,0.000000,37.972973,18.198159,26.699256,40.715045,0.000000,0.000000,20.671434,33.230786,42.896601,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,43.379800,47.337188,16.212588,0,0,0,0,0

92,22:45-23:00,0.000000,6.187230,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,51.207370,6.516168,0.000000,0.000000,36.602241,18.161396,26.699256,40.715045,0.000000,0.000000,20.671434,33.230786,42.055908,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,43.379800,47.337188,16.212588,0,0,0,0,0

93,23:00-23:15,0.000000,6.187230,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,51.207370,6.516168,0.000000,0.000000,36.602241,18.161396,26.699256,40.715045,0.000000,0.000000,20.671434,33.230786,42.055908,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,43.379800,47.337188,16.212588,0,0,0,0,0

94,23:15-23:30,0.000000,6.187230,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,51.207370,6.516168,0.000000,0.000000,36.602241,15.318316,26.699256,40.715045,0.000000,0.000000,20.671434,33.230786,42.055908,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,43.379800,47.337188,16.212588,0,0,0,0,0

95,23:30-23:45,0.000000,6.187230,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,51.207370,6.516168,0.000000,0.000000,36.602241,15.318316,26.699256,40.715045,0.000000,0.000000,20.671434,33.230786,42.055908,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,43.379800,47.337188,16.212588,0,0,0,0,0

96,23:45-24:00,0.000000,6.187230,0.000000,0.000000,142.197494,8.057069,19.319988,65.517021,397.750500,9.887081,42.803460,20.092800,0.000000,35.193312,46.850834,0.000000,33.646990,173.843731,57.163439,0.000000,5.175914,408.077040,93.756041,0.000000,6.299093,51.207370,6.516168,0.000000,0.000000,36.602241,15.318316,26.699256,40.715045,0.000000,0.000000,20.671434,33.230786,42.055908,1.150661,106.187345,2.984940,45.920319,0.000000,126.140377,76.677429,664.720005,0.000000,120.151080,43.379800,47.337188,16.212588,0,0,0,0,0

