Block,Time,JHAJJAR,SEWA2,DADRI_GF,CHAMERA1,SINGRAULI,TANAKPUR,BSIUL,AURY_CRF,DADRI_LF,DADRT2,UNCHAHAR1,SALAL,ANTA_RF,RAMPUR,RAPPB,URI2,AURY_RF,TEHRI,NAPP,RIHAND2,DULHASTI,SINGRAULI_HYDRO,ANTA_CRF,ANTA_GF,RAPPC,TANDA2,KOLDAM,PARBATI3,UNCHAHAR3,DADRI_RF,RIHAND3,DHAULIGNGA,UNCHAHAR4,KOTESHWR,ANTA_LF,URI,AURY_GF,DADRI_CRF,UNCHAHAR2,AURY_LF,NJPC,CHAMERA3,KISHANGANGA,RIHAND1,CHAMERA2,TALA,BRBCL,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,114.353512,16.734328,0.000000,40.597031,122.744621,11.228119,0.000000,0.000000,0.000000,364.022176,9.167545,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,14.404078,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,21.267456,0.000000,0.000000,23.588768,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.737987,14.448000,142.842560,334.832400,9.073344,30.986240,0,0,0,0,0

49,12:00-12:15,114.353512,16.734328,0.000000,40.597031,122.744621,10.117645,0.000000,0.000000,0.000000,364.022176,9.167545,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,14.404078,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,21.267456,0.000000,0.000000,23.588768,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.879577,14.448000,142.842560,334.832400,9.682279,30.986240,0,0,0,0,0

50,12:15-12:30,114.353512,16.734328,0.000000,40.597031,122.744621,10.117645,0.000000,0.000000,0.000000,364.022176,9.167545,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,14.404078,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,21.267456,0.000000,0.000000,23.588768,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.879577,14.448000,142.842560,334.832400,9.682279,30.986240,0,0,0,0,0

51,12:30-12:45,114.353512,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,364.022176,9.167545,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,14.404078,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,21.267456,0.000000,0.000000,23.588768,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,3.879577,14.448000,142.842560,334.832400,9.682279,30.986240,0,0,0,0,0

52,12:45-13:00,114.353512,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,364.022176,9.167545,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,14.404078,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,21.267456,0.000000,0.000000,23.588768,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,6.003433,14.448000,142.842560,334.832400,9.682279,30.986240,0,0,0,0,0

53,13:00-13:15,114.353512,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,364.022176,9.167545,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,14.404078,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,26.584320,0.000000,0.000000,23.588768,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,6.003433,14.448000,142.842560,334.832400,9.682279,30.986240,0,0,0,0,0

54,13:15-13:30,114.353512,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,364.022176,9.167545,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.063865,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,14.404078,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,31.901184,0.000000,0.000000,23.588768,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,6.003433,14.448000,142.842560,334.832400,9.682279,30.986240,0,0,0,0,0

55,13:30-13:45,114.363144,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,373.654176,10.764723,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,31.901184,0.000000,0.000000,23.588768,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,6.145023,14.448000,142.842560,334.832400,9.682279,30.986240,0,0,0,0,0

56,13:45-14:00,114.363144,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,383.286176,11.770304,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,31.901184,0.000000,0.000000,28.391091,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,6.145023,14.448000,142.842560,334.832400,9.682279,30.986240,0,0,0,0,0

57,14:00-14:15,114.363144,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,462.750176,11.770304,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,31.901184,0.000000,0.000000,31.586796,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,6.145023,14.448000,142.842560,334.832400,11.878953,30.986240,0,0,0,0,0

58,14:15-14:30,114.363144,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,501.759776,10.643456,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,31.901184,0.000000,0.000000,35.342601,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,6.145023,14.448000,142.842560,334.832400,11.878953,30.986240,0,0,0,0,0

59,14:30-14:45,114.161932,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,441.912561,11.770304,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,31.901184,0.000000,0.000000,35.342601,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.522026,14.448000,142.842560,334.832400,11.878953,30.986240,0,0,0,0,0

60,14:45-15:00,63.091188,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,463.511875,11.770304,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,31.901184,0.000000,0.000000,35.342601,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.522026,14.448000,142.842560,334.832400,11.878953,30.986240,0,0,0,0,0

61,15:00-15:15,245.424948,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,585.178097,11.770304,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,31.901184,0.000000,0.000000,31.140738,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.578662,14.448000,142.842560,334.832400,13.773760,30.986240,0,0,0,0,0

62,15:15-15:30,144.128690,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,585.178097,11.770304,77.227450,0.000000,3.403335,0.000000,19.925023,0.000000,61.635307,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,31.901184,0.000000,0.000000,31.140738,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.578662,14.448000,142.842560,334.832400,13.773760,30.986240,0,0,0,0,0

63,15:30-15:45,114.942027,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,543.820023,11.770304,77.227450,0.000000,3.403335,0.000000,23.483063,0.000000,61.635307,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,25.520947,0.000000,0.000000,36.461358,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.720252,14.448000,142.842560,334.832400,13.773760,30.986240,0,0,0,0,0

64,15:45-16:00,115.065509,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,556.772944,11.770304,77.227450,0.000000,3.403335,0.000000,23.483063,0.000000,61.635307,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,25.520947,0.000000,0.000000,36.461358,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.691934,14.448000,142.842560,334.832400,13.773760,30.986240,0,0,0,0,0

65,16:00-16:15,161.168698,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,585.178097,11.770304,77.227450,0.000000,3.403335,0.000000,31.310751,0.000000,62.464481,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,29.774438,0.000000,0.000000,36.879580,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.691934,14.448000,142.842560,334.832400,13.773760,30.986240,0,0,0,0,0

66,16:15-16:30,119.589564,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,585.178097,11.770304,77.227450,0.000000,3.403335,0.000000,31.310751,0.000000,62.464481,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,29.774438,0.000000,0.000000,36.879580,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.691934,14.448000,142.842560,334.832400,13.773760,30.986240,0,0,0,0,0

67,16:30-16:45,119.811100,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,585.178097,11.770304,77.227450,0.000000,3.403335,0.000000,31.310751,0.000000,62.464481,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,29.774438,0.000000,0.000000,36.461358,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.691934,14.448000,142.842560,334.832400,13.773760,30.986240,0,0,0,0,0

68,16:45-17:00,118.434301,16.734328,0.000000,40.597031,122.744621,9.253944,0.000000,0.000000,0.000000,584.963400,11.770304,77.227450,0.000000,3.403335,0.000000,31.310751,0.000000,62.464481,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,27.914705,0.000000,29.774438,0.000000,0.000000,36.461358,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.691934,14.448000,142.842560,334.832400,13.773760,30.986240,0,0,0,0,0

69,17:00-17:15,114.168674,16.734328,0.000000,40.597031,122.744621,10.487803,0.000000,0.000000,0.000000,527.766176,11.770304,76.108211,0.000000,3.403335,0.000000,31.310751,0.000000,62.464481,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,29.774438,0.000000,0.000000,36.461358,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.550344,14.448000,142.842560,334.832400,13.773760,30.986240,0,0,0,0,0

70,17:15-17:30,114.168674,16.734328,0.000000,40.597031,122.744621,10.487803,0.000000,0.000000,0.000000,527.766176,11.770304,76.108211,0.000000,3.403335,0.000000,31.310751,0.000000,62.464481,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,29.774438,0.000000,0.000000,36.461358,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.380435,14.448000,142.842560,334.832400,13.773760,30.986240,0,0,0,0,0

71,17:30-17:45,114.575048,16.734328,0.000000,40.597031,122.744621,10.487803,0.000000,0.000000,0.000000,527.766176,11.770304,72.750496,0.000000,3.403335,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,29.774438,0.000000,0.000000,36.667676,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,5.125572,14.448000,142.842560,334.832400,13.646425,30.986240,0,0,0,0,0

72,17:45-18:00,114.575048,16.734328,0.000000,40.597031,122.744621,10.487803,0.000000,0.000000,0.000000,527.766176,11.770304,72.750496,0.000000,3.403335,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,29.774438,0.000000,0.000000,36.249454,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,4.955664,14.448000,142.842560,334.832400,13.646425,30.986240,0,0,0,0,0

73,18:00-18:15,114.575048,16.734328,0.000000,40.597031,122.744621,0.493544,0.000000,0.000000,0.000000,527.766176,11.770304,72.750496,0.000000,3.403335,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,29.774438,0.000000,0.000000,36.249454,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,4.927346,14.448000,142.842560,334.832400,13.164825,30.986240,0,0,0,0,0

74,18:15-18:30,114.575048,16.734328,0.000000,40.597031,122.744621,0.493544,0.000000,0.000000,0.000000,527.766176,11.770304,72.750496,0.000000,3.403335,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,29.774438,0.000000,0.000000,36.249454,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,4.530893,14.448000,142.842560,334.832400,13.164825,30.986240,0,0,0,0,0

75,18:30-18:45,119.801468,16.734328,0.000000,40.597031,122.744621,0.493544,0.000000,0.000000,0.000000,581.796738,14.936828,72.750496,0.000000,3.403335,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,51.805586,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,31.901184,0.000000,0.000000,36.249454,0.000000,160.945770,0.000000,4.208137,91.165290,0.000000,4.067609,14.448000,142.842560,334.832400,13.164825,30.986240,0,0,0,0,0

76,18:45-19:00,119.801468,16.734328,0.000000,40.597031,122.744621,0.493544,0.000000,0.000000,0.000000,584.963400,14.962060,72.750496,0.000000,3.492693,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,52.487239,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,39.897335,1.560384,40.941568,0.000000,31.901184,0.000000,0.000000,36.249454,0.000000,162.789421,0.000000,4.284649,91.165290,43.971245,3.897701,14.448000,142.842560,334.832400,13.164825,30.986240,0,0,0,0,0

77,19:00-19:15,119.801468,16.734328,0.000000,40.597031,122.744621,8.513628,0.000000,0.000000,0.000000,584.963400,17.648039,72.750496,0.000000,3.492693,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,52.487239,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,39.897335,1.560384,40.941568,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,162.789421,0.000000,4.284649,91.165290,43.971245,3.942443,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

78,19:15-19:30,119.801468,16.734328,0.000000,40.597031,122.744621,8.513628,0.000000,0.000000,0.000000,584.963400,17.648039,72.750496,0.000000,3.492693,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,52.487239,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,39.897335,1.560384,40.941568,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,162.789421,0.000000,4.284649,91.165290,43.971245,4.005026,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

79,19:30-19:45,149.068588,16.734328,0.000000,40.597031,122.744621,8.513628,0.000000,0.000000,0.000000,644.035890,17.648039,72.750496,0.000000,3.492693,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,52.487239,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,39.897335,1.560384,40.941568,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,162.789421,30.903670,4.284649,91.165290,43.971245,1.567972,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

80,19:45-20:00,251.764972,16.734328,0.000000,40.597031,122.744621,8.513628,0.000000,0.000000,0.000000,656.338832,17.648039,72.750496,0.000000,3.492693,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,52.487239,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,39.897335,1.560384,40.941568,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,162.789421,30.903670,4.284649,91.165290,43.971245,1.686908,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

81,20:00-20:15,332.038060,16.734328,0.000000,40.597031,122.744621,8.513628,0.000000,0.000000,0.000000,660.505924,17.648039,69.392781,0.000000,3.492693,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,52.487239,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,39.897335,1.560384,40.941568,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,162.789421,30.903670,4.284649,91.165290,43.971245,1.884568,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

82,20:15-20:30,398.579349,16.734328,0.000000,40.597031,122.744621,8.513628,0.000000,0.000000,0.000000,660.505924,17.648039,69.392781,0.000000,3.492693,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,52.487239,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,39.897335,1.560384,40.941568,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,162.789421,30.903670,4.284649,91.165290,43.971245,2.122723,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

83,20:30-20:45,398.579349,16.734328,0.000000,40.597031,122.744621,8.513628,0.000000,0.000000,0.000000,660.505924,17.648039,69.392781,0.000000,3.492693,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,52.487239,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,39.897335,1.560384,40.941568,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,162.789421,30.903670,4.284649,91.165290,43.971245,2.201448,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

84,20:45-21:00,398.579349,16.734328,0.000000,40.597031,122.744621,8.513628,0.000000,0.000000,0.000000,660.505924,17.648039,69.392781,0.000000,3.403335,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,51.123934,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,160.945770,30.903670,4.208137,91.165290,42.591754,2.308207,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

85,21:00-21:15,369.314671,16.734328,0.000000,40.597031,122.744621,8.513628,0.000000,0.000000,0.000000,596.820300,17.648039,69.392781,0.000000,3.403335,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,51.123934,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,160.945770,30.903670,4.208137,91.165290,42.591754,2.391462,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

86,21:15-21:30,369.314671,16.734328,0.000000,40.597031,122.744621,8.513628,0.000000,0.000000,0.000000,589.130492,17.648039,69.392781,0.000000,3.403335,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,51.123934,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,160.945770,30.903670,4.208137,91.165290,42.591754,2.495389,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

87,21:30-21:45,369.314671,16.734328,0.000000,40.597031,117.047680,8.883786,0.000000,0.000000,0.000000,589.130492,17.648039,69.392781,0.000000,3.403335,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,51.123934,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,160.945770,30.903670,4.208137,91.165290,42.591754,2.584025,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

88,21:45-22:00,369.314671,16.734328,0.000000,40.597031,117.047680,8.883786,0.000000,0.000000,0.000000,589.130492,17.648039,69.392781,0.000000,3.492693,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,52.487239,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,39.897335,1.560384,40.941568,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,162.789421,30.903670,4.284649,91.165290,43.971245,2.784517,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

89,22:00-22:15,369.314671,16.734328,0.000000,40.597031,117.047680,8.883786,0.000000,0.000000,0.000000,589.130492,17.648039,69.392781,0.000000,3.492693,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,52.487239,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,39.897335,1.560384,40.941568,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,162.789421,30.903670,4.284649,91.165290,43.971245,2.775172,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

90,22:15-22:30,369.314671,16.734328,0.000000,40.597031,117.047680,8.883786,0.000000,0.000000,0.000000,589.130492,17.648039,69.392781,0.000000,3.492693,0.000000,23.483063,0.000000,62.464481,42.753719,117.221440,52.487239,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,39.897335,1.560384,40.941568,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,162.789421,30.903670,4.284649,91.165290,43.971245,2.775172,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

91,22:30-22:45,369.314671,16.734328,0.000000,40.597031,117.047680,8.513628,0.000000,0.000000,0.000000,589.130492,17.648039,69.392781,0.000000,3.492693,0.000000,15.655375,0.000000,62.464481,42.753719,117.221440,52.487239,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,39.897335,1.560384,40.941568,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,162.789421,30.903670,4.284649,91.165290,43.971245,0.283181,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

92,22:45-23:00,369.314671,16.734328,0.000000,40.597031,117.047680,8.513628,0.000000,0.000000,0.000000,589.130492,17.648039,69.392781,0.000000,3.403335,0.000000,15.655375,0.000000,62.464481,42.753719,117.221440,51.123934,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,160.945770,30.903670,4.208137,91.165290,42.591754,0.424771,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

93,23:00-23:15,369.314671,16.734328,0.000000,40.597031,117.047680,8.513628,0.000000,0.000000,0.000000,658.359780,17.648039,69.392781,0.000000,3.403335,0.000000,15.655375,0.000000,62.464481,42.753719,117.221440,51.123934,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,160.945770,30.903670,4.208137,91.165290,42.591754,0.424771,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

94,23:15-23:30,398.579349,16.734328,0.000000,40.597031,117.047680,8.513628,0.000000,0.000000,0.000000,660.505924,17.648039,69.392781,0.000000,3.403335,0.000000,15.655375,0.000000,62.464481,42.753719,117.221440,51.123934,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,31.901184,0.000000,0.000000,40.909416,0.000000,160.945770,30.903670,4.208137,91.165290,42.591754,0.566362,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

95,23:30-23:45,398.579349,16.734328,0.000000,40.597031,117.047680,8.513628,0.000000,0.000000,0.000000,660.505924,17.648039,67.154304,0.000000,3.403335,0.000000,15.655375,0.000000,62.464481,42.753719,117.221440,51.123934,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,29.774438,0.000000,0.000000,40.909416,0.000000,160.945770,30.903670,4.208137,91.165290,42.591754,0.566362,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

96,23:45-24:00,398.579349,16.734328,0.000000,40.597031,117.047680,8.513628,0.000000,0.000000,0.000000,660.505924,17.648039,67.154304,0.000000,3.403335,0.000000,15.655375,0.000000,62.464481,42.753719,117.221440,51.123934,1.024462,0.000000,0.000000,57.876608,2.703344,5.152119,0.000000,0.000000,0.000000,122.904224,38.917401,1.560384,37.219607,0.000000,29.774438,0.000000,0.000000,40.909416,0.000000,160.945770,30.903670,4.208137,91.165290,42.591754,0.566362,14.448000,135.393171,334.832400,13.773760,30.986240,0,0,0,0,0

