Block,Time,FSTPP I & II,SASAN,BRBCL,TALA,KHSTPP-II,KHSTPP-I,CHAMERA3,DULHASTI,ANTA_RF,RAPPB,DADRI_CRF,SEWA2,TANDA2,ANTA_GF,RAPPC,AURY_RF,UNCHAHAR2,UNCHAHAR1,PARBATI3,KOTESHWR,AURY_CRF,ANTA_CRF,DADRI_LF,NJPC,RIHAND3,RAMPUR,URI2,SINGRAULI_HYDRO,BSIUL,SALAL,TANAKPUR,RIHAND2,CHAMERA2,UNCHAHAR3,AURY_LF,ANTA_LF,KISHANGANGA,SINGRAULI,DADRT2,CHAMERA1,RIHAND1,DHAULIGNGA,UNCHAHAR4,NAPP,DADRI_RF,AURY_GF,DADRI_GF,URI,JHAJJAR,TEHRI,KOLDAM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,13.708500,402.856740,18.523297,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,631.272577,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,1.593072,418.888470,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.669284,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,13.708500,402.856740,17.961880,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.369697,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.669284,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,2.124096,418.888470,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,13.708500,402.856740,16.547802,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.764494,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,650.005026,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,35.047584,418.888470,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,13.708500,402.856740,18.275515,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.764494,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,650.005026,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,35.047584,418.888470,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,13.708500,402.856740,17.625958,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.764494,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,650.005026,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,4.248192,418.888470,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.764494,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,650.005026,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,596.921000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,544.011000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,519.961000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,4.658697,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,510.341000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.505678,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,505.531000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,13.575744,0.000000,0,0,0,0,0

60,14:45-15:00,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.505678,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,524.771000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,13.575744,0.000000,0,0,0,0,0

61,15:00-15:15,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.505678,0.772929,0.000000,1.341413,2.464644,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,544.011000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,5.310240,418.888470,13.575744,0.000000,0,0,0,0,0

62,15:15-15:30,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.505678,0.772929,0.000000,1.341413,2.464644,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,553.631000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,35.047584,418.888470,27.272700,0.000000,0,0,0,0,0

63,15:30-15:45,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.505678,0.772929,0.000000,1.341413,2.464644,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,563.251000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,35.047584,418.888470,27.272700,0.000000,0,0,0,0,0

64,15:45-16:00,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,7.505678,0.772929,0.000000,1.341413,2.464644,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,563.251000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,4.248192,418.888470,41.818140,0.000000,0,0,0,0,0

65,16:00-16:15,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,9.058577,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,608.368319,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,41.818140,0.000000,0,0,0,0,0

66,16:15-16:30,13.708500,402.856740,18.350948,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,9.058577,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,617.934206,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,41.818140,0.000000,0,0,0,0,0

67,16:30-16:45,13.708500,402.856740,16.957140,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,22.502046,59.480460,0.000000,9.058577,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,41.818140,0.000000,0,0,0,0,0

68,16:45-17:00,13.708500,402.856740,16.701191,0.000000,141.664986,43.881053,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,44.639686,59.480460,0.000000,9.058577,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,42.545412,0.000000,0,0,0,0,0

69,17:00-17:15,13.708500,402.856740,19.239943,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,5.078090,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,17.452989,0.000000,0.000000,0.000000,67.415036,59.480460,0.000000,5.823371,0.772929,0.000000,1.341413,0.616161,113.636250,3.205865,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,7.624812,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,42.545412,0.000000,0,0,0,0,0

70,17:15-17:30,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,7.694076,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,26.179483,0.000000,0.000000,0.000000,90.008183,59.480460,0.000000,5.823371,0.772929,1.058200,6.707064,0.616161,113.636250,12.566991,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,6.763822,78.884000,15.483452,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,42.545412,0.000000,0,0,0,0,0

71,17:30-17:45,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,15.203494,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,37.485985,0.000000,0.000000,0.000000,112.510229,59.480460,0.000000,7.505678,0.772929,18.819029,53.656512,0.246464,113.636250,25.339157,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,13.375648,78.884000,17.577733,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,42.545412,0.000000,0,0,0,0,0

72,17:45-18:00,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,15.203494,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,37.485985,0.000000,0.000000,0.000000,112.510229,59.480460,0.000000,7.505678,0.772929,18.819029,53.656512,0.246464,113.636250,25.339157,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,21.279440,78.884000,26.366600,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,42.545412,0.000000,0,0,0,0,0

73,18:00-18:15,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,15.203494,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,37.485985,0.000000,0.000000,0.000000,112.510229,59.480460,0.000000,10.352659,0.772929,12.546019,53.656512,0.000000,113.636250,25.339157,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,25.079340,78.884000,26.366600,0.000000,42.226798,0.000000,0.000000,0.000000,5.310240,418.888470,42.545412,0.000000,0,0,0,0,0

74,18:15-18:30,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,15.203494,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,37.485985,0.000000,0.000000,0.000000,112.510229,59.480460,0.000000,10.352659,0.772929,12.546019,40.242384,0.000000,113.636250,25.339157,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,25.079340,78.884000,26.366600,0.000000,42.226798,0.000000,0.000000,0.000000,35.047584,418.888470,42.545412,0.000000,0,0,0,0,0

75,18:30-18:45,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,7.694076,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,37.485985,0.000000,0.000000,0.000000,90.008183,59.480460,0.000000,9.705618,0.772929,12.546019,40.242384,0.000000,113.636250,25.339157,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,25.079340,78.884000,26.366600,0.000000,42.226798,0.000000,0.000000,0.000000,35.047584,418.888470,42.545412,0.000000,0,0,0,0,0

76,18:45-19:00,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,3.847038,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,37.485985,0.000000,0.000000,0.000000,67.415036,59.480460,0.000000,9.705618,0.772929,12.546019,40.242384,0.000000,113.636250,25.339157,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,25.079340,78.884000,16.520426,0.000000,42.226798,0.000000,0.000000,0.000000,4.248192,418.888470,42.545412,0.000000,0,0,0,0,0

77,19:00-19:15,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,31.705311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,17.073576,0.000000,0.000000,0.000000,44.639686,59.480460,0.000000,9.705618,0.772929,0.000000,6.707064,0.739393,113.636250,12.669578,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,13.515484,78.884000,7.624812,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,41.818140,0.000000,0,0,0,0,0

78,19:15-19:30,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,44.639686,59.480460,0.000000,9.705618,0.772929,0.000000,1.341413,0.739393,113.636250,3.205865,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,6.079840,78.884000,7.624812,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,41.818140,0.000000,0,0,0,0,0

79,19:30-19:45,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,22.137640,59.480460,0.000000,9.705618,0.772929,0.000000,1.341413,1.971715,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,41.818140,0.000000,0,0,0,0,0

80,19:45-20:00,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,21.864336,59.480460,0.000000,9.705618,0.772929,0.000000,1.341413,1.971715,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,3.186144,418.888470,41.818140,0.000000,0,0,0,0,0

81,20:00-20:15,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,9.058577,0.772929,0.000000,1.341413,1.971715,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.151504,418.888470,41.818140,0.000000,0,0,0,0,0

82,20:15-20:30,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,9.058577,0.772929,0.000000,1.341413,1.971715,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.151504,418.888470,27.272700,0.000000,0,0,0,0,0

83,20:30-20:45,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,10.352659,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.151504,418.888470,27.272700,0.000000,0,0,0,0,0

84,20:45-21:00,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,10.352659,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.151504,418.888470,27.272700,0.000000,0,0,0,0,0

85,21:00-21:15,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,20.990840,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,11.646742,0.772929,0.000000,1.341413,2.711108,113.636250,0.000000,25.387276,0.000000,0.000000,0.000000,120.815175,653.380780,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.151504,418.888470,27.272700,0.000000,0,0,0,0,0

86,21:15-21:30,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,18.545147,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,11.646742,0.772929,0.000000,1.341413,2.711108,113.636250,0.000000,22.786894,0.000000,0.000000,0.000000,120.815175,583.172577,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.151504,400.146401,27.272700,0.000000,0,0,0,0,0

87,21:30-21:45,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,18.545147,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,11.646742,0.772929,0.000000,1.341413,2.711108,113.636250,0.000000,22.786894,0.000000,0.000000,0.000000,120.815175,583.172577,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.682528,400.146401,13.575744,0.000000,0,0,0,0,0

88,21:45-22:00,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,18.545147,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,11.646742,0.772929,0.000000,1.341413,2.711108,113.636250,0.000000,22.786894,0.000000,0.000000,0.000000,120.815175,583.172577,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.682528,400.146401,13.575744,0.000000,0,0,0,0,0

89,22:00-22:15,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,18.545147,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,11.646742,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,22.786894,0.000000,0.000000,0.000000,120.815175,579.508319,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.682528,346.592631,13.575744,0.000000,0,0,0,0,0

90,22:15-22:30,13.708500,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,40.779276,18.545147,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,11.646742,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,22.786894,0.000000,0.000000,0.000000,120.815175,583.172577,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.682528,400.146401,13.575744,0.000000,0,0,0,0,0

91,22:30-22:45,12.150541,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,36.193326,18.545147,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,11.646742,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,22.786894,0.000000,0.000000,0.000000,120.815175,579.508319,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.682528,373.352016,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,12.150541,402.856740,18.833199,0.000000,141.664986,43.881053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,36.193326,18.545147,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,11.646742,0.772929,0.000000,1.341413,0.000000,113.636250,0.000000,22.786894,0.000000,0.000000,0.000000,120.815175,579.508319,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.682528,311.098405,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,12.150541,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,36.193326,18.545147,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,9.705618,0.772929,0.000000,1.341413,5.791913,113.636250,0.000000,22.786894,0.000000,0.000000,0.000000,120.815175,534.391000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.682528,240.940557,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,12.150541,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,36.193326,15.645295,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,9.705618,0.772929,0.000000,1.341413,5.791913,113.636250,0.000000,19.278961,0.000000,0.000000,0.000000,120.815175,457.431000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.682528,233.182451,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,12.150541,402.856740,19.227511,0.000000,141.664986,43.881053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,30.560527,15.645295,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,9.705618,0.772929,0.000000,1.341413,5.791913,113.636250,0.000000,19.278961,0.000000,0.000000,0.000000,120.815175,399.711000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.682528,233.182451,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,11.302153,402.856740,19.240016,0.000000,141.664986,43.881053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,30.560527,15.645295,0.000000,8.726494,0.000000,0.000000,0.000000,0.000000,59.480460,0.000000,9.705618,0.772929,0.000000,1.341413,5.791913,113.636250,0.000000,19.278961,0.000000,0.000000,0.000000,120.815175,361.231000,0.000000,78.884000,0.000000,0.000000,42.226798,0.000000,0.000000,0.000000,11.682528,233.182451,0.000000,0.000000,0,0,0,0,0

