Block,Time,RAMPUR,TANDA2,DADRI_CRF,DADRI_GF,SEWA2,BSIUL,KISHANGANGA,SINGRAULI_HYDRO,DADRI_LF,UNCHAHAR4,AURY_RF,NAPP,AURY_LF,AURY_CRF,RIHAND2,CHAMERA1,CHAMERA3,RAPPB,AURY_GF,TEHRI,ANTA_GF,DADRI_RF,URI,UNCHAHAR1,JHAJJAR,RIHAND3,URI2,UNCHAHAR3,DADRT2,TANAKPUR,ANTA_RF,CHAMERA2,UNCHAHAR2,RIHAND1,NJPC,DHAULIGNGA,KOTESHWR,ANTA_CRF,RAPPC,ANTA_LF,KOLDAM,PARBATI3,SALAL,DULHASTI,SINGRAULI,KHSTPP-II,SASAN,KHSTPP-I,BRBCL,FSTPP I & II,TALA,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.405930,410.751600,118.681900,30.983723,13.771445,361.429319,11.679069,0.000000,30.702722,26.147314,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.249288,122.889489,272.957709,27.178704,19.194008,6.115112,12.696831,134.36,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.405930,411.711300,118.681900,11.618896,13.771445,361.399569,11.679069,0.000000,30.702722,26.147314,88.292400,112.241234,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.249288,122.889489,293.934585,27.178704,19.194008,6.115112,12.696831,134.36,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.405930,415.550100,118.681900,9.682413,13.771445,361.429319,11.679069,0.000000,30.702722,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,63.564770,47.444263,98.249288,75.105258,302.305500,18.801099,19.194008,10.202091,12.696831,134.36,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.405930,416.509800,118.681900,9.682413,13.771445,402.506721,11.679069,0.000000,30.702722,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,66.910284,47.444263,98.249288,75.105258,307.703812,18.801099,19.194008,10.202091,12.696831,134.36,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.405930,346.030742,118.681900,9.682413,13.771445,426.499221,11.679069,0.000000,30.702722,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.249288,75.105258,318.500438,18.801099,15.910008,10.202091,12.696831,134.36,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,8.476070,11.405930,344.027533,118.681900,9.682413,13.771445,450.491721,11.679069,0.000000,30.702722,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.249288,75.105258,329.297062,18.801099,18.666667,10.202091,12.696831,134.36,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,12.516024,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,23.309194,11.490425,344.027533,118.681900,9.682413,13.897285,378.514221,11.679069,0.000000,30.702722,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.249288,75.105258,329.297062,18.801099,19.194008,6.006378,12.696831,134.36,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,12.516024,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,23.309194,11.490425,344.027533,118.681900,9.682413,13.897285,361.399569,11.679069,0.000000,30.702722,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.249288,75.105258,329.297062,18.801099,19.194008,6.006378,12.696831,134.36,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,12.516024,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,23.309194,11.462249,342.544049,118.681900,9.036919,13.836774,360.497235,11.679069,0.000000,30.702722,21.587351,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.249288,75.105258,329.297062,19.843333,19.194008,7.074812,12.696831,134.36,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,12.516024,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,18.575646,0.000000,0.000000,0.000000,0.000000,0.000000,23.309194,11.462249,342.544049,118.681900,9.036919,13.836774,361.212017,11.679069,0.000000,30.702722,23.805646,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,79.177169,47.444263,98.249288,75.105258,329.297062,19.843333,19.194008,7.074812,12.696831,134.36,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,12.516024,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,23.309194,11.462249,384.839700,118.681900,11.618896,13.836774,361.242250,11.679069,0.000000,37.917862,23.805646,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.249288,133.872470,329.297062,25.635428,19.194008,7.074812,12.696831,134.36,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,12.516024,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,23.309194,11.462249,452.978400,118.681900,11.618896,13.836774,361.212017,11.679069,0.000000,37.917862,23.805646,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.249288,141.570745,329.297062,29.713080,19.194008,7.074812,12.696831,134.36,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,12.516024,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,23.309194,11.462249,452.978400,118.681900,11.618896,13.836774,361.242250,11.679069,0.000000,37.917862,23.805646,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.249288,141.570745,332.536050,29.713080,19.194008,7.074812,12.696831,100.15,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,12.516024,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,23.309194,11.462249,466.414200,118.681900,11.618896,13.836774,407.305221,11.679069,0.000000,37.917862,23.805646,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.249288,141.570745,332.536050,29.713080,19.194008,12.933397,12.696831,100.15,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,0.000000,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,23.309194,11.462249,483.688800,118.681900,11.618896,13.836774,407.305221,9.712068,0.000000,37.917862,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.249288,141.570745,334.911308,29.713080,19.194008,12.933397,12.696831,100.15,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,4.989192,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,23.309194,11.462249,513.439500,118.681900,11.618896,13.836774,407.305221,9.712068,0.000000,37.917862,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.249288,141.570745,334.911308,33.396898,19.194008,12.933397,12.696831,100.15,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,10.106313,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,5.297544,11.452645,513.439500,118.681900,9.036919,13.764689,426.499221,9.712068,0.000000,37.917862,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,334.911308,33.396898,19.194008,12.933397,12.696831,100.15,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,12.792801,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,5.297544,11.452645,513.439500,118.681900,9.036919,13.764689,426.499221,9.712068,0.000000,37.917862,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,334.911308,33.396898,19.194008,12.933397,12.696831,100.15,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,13.816225,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,5.297544,11.451748,513.439500,118.681900,9.036919,13.731187,426.499221,9.712068,0.000000,37.917862,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,334.911308,33.396898,19.194008,12.933397,12.696831,100.15,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,15.095505,6.258012,0.000000,1.009748,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,5.297544,11.451748,513.439500,118.681900,9.036919,13.731187,426.499221,9.712068,0.000000,37.917862,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,334.911308,33.396898,19.194008,16.273153,12.696831,90.94,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,15.167145,6.258012,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,27.891577,0.000000,0.000000,0.000000,0.000000,0.000000,10.595088,11.483194,513.439500,118.681900,9.036919,13.836774,426.499221,9.712068,0.000000,37.917862,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,334.911308,33.396898,19.194008,16.273153,12.696831,86.33,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,15.167145,6.258012,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,0.000000,27.891577,0.000000,0.000000,14.510664,0.000000,0.000000,10.595088,11.483194,513.439500,118.681900,9.036919,13.836774,426.499221,9.712068,0.000000,37.917862,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,334.911308,33.396898,19.194008,16.273153,12.696831,81.73,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,15.167145,6.258012,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,13.483171,27.891577,0.000000,0.000000,30.230550,0.000000,0.000000,10.595088,11.482955,467.373900,118.681900,9.036919,13.771445,474.484221,9.712068,0.000000,37.917862,34.955153,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,333.615712,33.396898,19.194008,17.986601,12.696831,97.16,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,15.167145,6.258012,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,13.483171,27.891577,0.000000,0.000000,30.230550,0.000000,0.000000,10.595088,11.482955,495.205200,118.681900,9.036919,13.771445,522.469221,9.712068,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,333.615712,33.396898,19.194008,17.986601,12.696831,100.15,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,15.167145,1.055670,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.966342,27.891577,0.000000,0.000000,30.230550,0.000000,0.000000,10.595088,11.371033,476.260722,118.681900,9.036919,13.585203,532.066221,9.712068,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,33.396898,19.194008,17.986601,12.696831,89.97,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,15.167145,1.055670,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.966342,27.891577,0.000000,0.000000,43.531992,0.000000,0.000000,10.595088,11.371033,485.464245,118.681900,9.036919,13.585203,532.066221,9.712068,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,33.396898,19.194008,17.986601,12.696831,89.97,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,15.167145,1.055670,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.966342,27.891577,0.000000,0.000000,43.531992,0.000000,0.000000,10.595088,11.319863,485.464245,118.681900,9.036919,13.216329,471.968415,9.712068,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,30.291971,19.194008,17.986601,12.696831,81.66,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,0.000000,15.167145,1.055670,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.966342,27.891577,0.000000,0.000000,43.531992,0.000000,0.000000,10.595088,11.319863,485.464245,118.681900,9.036919,13.216329,436.096221,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,30.288132,19.194008,17.986601,12.696831,73.45,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,0.000000,15.167145,3.167010,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,10.595088,11.252703,583.123413,118.681900,9.036919,13.172668,513.965180,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,30.288132,19.194008,17.986601,12.696831,67.92,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,0.000000,15.167145,3.167010,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,10.595088,14.220424,620.662078,118.681900,9.036919,18.254188,608.874083,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,17.032756,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,30.288132,19.194008,17.986601,12.696831,63.31,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,0.000000,15.167145,18.869046,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,14.833123,19.179604,626.828151,118.681900,9.036919,25.326579,659.102725,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,28.387926,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,30.288132,19.194008,17.986601,12.696831,75.25,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,15.167145,18.869046,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,14.833123,19.179604,626.828151,118.681900,9.036919,25.326579,659.102725,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,28.387926,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,30.288132,19.194008,17.986601,12.696831,70.68,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,15.167145,18.869046,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,14.833123,19.179604,626.828151,118.681900,9.036919,25.326579,659.102725,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,28.387926,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,30.288132,19.194008,17.986601,12.696831,65.15,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,15.167145,18.869046,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,14.833123,19.179604,626.828151,118.681900,9.036919,25.326579,659.102725,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,28.387926,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,30.288132,19.194008,17.986601,12.696831,59.63,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,15.167145,18.869046,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,14.833123,19.179604,626.828151,118.681900,9.036919,25.326579,659.102725,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,28.387926,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,29.126895,19.194008,17.986601,12.696831,61.52,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,15.167145,18.869046,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,46.618387,19.179604,626.828151,118.681900,9.036919,25.326579,659.102725,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,28.387926,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,29.126895,19.194008,17.986601,12.696831,57.98,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,15.167145,18.869046,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,46.618387,19.179604,626.828151,118.681900,9.036919,25.326579,659.102725,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,28.387926,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,29.126895,19.194008,17.986601,12.696831,55.34,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,15.167145,1.055670,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,36.391824,27.891577,0.000000,0.000000,56.168362,0.000000,0.000000,10.595088,19.179604,626.828151,118.681900,9.036919,25.326579,659.102725,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,25.549133,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,29.126895,19.194008,17.986601,12.696831,53.57,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,15.167145,1.055670,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,36.391824,27.891577,0.000000,0.000000,43.531992,0.000000,0.000000,10.595088,19.179604,626.828151,118.681900,9.036919,23.856223,659.102725,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,25.549133,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,29.126895,19.194008,17.986601,12.696831,50.03,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,15.167145,1.055670,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,36.391824,27.891577,0.000000,0.000000,43.531992,0.000000,0.000000,10.595088,19.179604,626.828151,118.681900,9.036919,23.856223,659.102725,11.679069,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,25.549133,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,29.126895,19.194008,17.986601,12.696831,50.03,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,15.167145,1.055670,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,36.391824,27.891577,0.000000,0.000000,43.531992,0.000000,0.000000,10.595088,19.179604,626.828151,118.681900,9.036919,23.856223,659.102725,10.449693,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,25.549133,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,29.126895,19.194008,17.986601,10.721768,48.26,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,15.167145,12.516024,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,10.595088,19.179604,626.828151,118.681900,9.036919,23.856223,659.102725,10.449693,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,28.387926,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,29.126895,19.194008,17.986601,10.721768,48.26,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,15.167145,12.516024,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,12.714106,19.179604,626.828151,118.681900,9.036919,23.856223,659.102725,10.449693,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,28.387926,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,29.126895,19.194008,17.986601,10.721768,44.72,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,15.167145,12.516024,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,12.714106,19.179604,626.828151,118.681900,9.036919,23.856223,659.102725,10.449693,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,28.387926,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,98.539021,141.570745,332.536050,29.126895,19.194008,17.986601,10.721768,45.60,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,15.167145,18.869046,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,40.449512,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,12.714106,15.271226,582.461124,118.681900,9.036919,20.742004,585.013885,10.449693,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,28.387926,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,95.010300,141.570745,332.536050,29.126895,19.194008,17.986601,10.721768,44.72,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,15.167145,18.869046,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,37.908150,27.891577,0.000000,0.000000,59.735567,0.000000,0.000000,12.714106,15.271226,582.461124,118.681900,9.036919,20.677216,582.294904,10.449693,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,28.387926,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,95.010300,141.570745,332.536050,29.126895,19.194008,17.986601,10.721768,43.84,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,15.167145,12.518135,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.966342,27.891577,0.000000,0.000000,58.042656,0.000000,0.000000,11.654597,15.271226,582.461124,118.681900,9.036919,20.677216,582.294904,10.449693,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,17.032756,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,95.010300,141.570745,332.536050,29.126895,19.194008,13.678795,10.721768,42.96,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,15.167145,12.518135,0.000000,0.991389,0.000000,0.000000,0.000000,38.026001,0.000000,0.000000,113.364562,26.966342,27.891577,0.000000,0.000000,58.042656,0.000000,0.000000,11.654597,15.271226,582.461124,118.681900,9.036919,20.677216,582.294904,10.449693,0.000000,37.917862,40.681779,88.292400,134.689480,0.000000,8.516378,0.000000,48.957944,0.000000,0.000000,0.000000,80.292341,47.444263,95.010300,141.570745,332.536050,29.126895,19.194008,13.678795,10.721768,41.19,0,0,0,0,0

