Block,Time,NR/01102023/06022042/L_NR_2012_07,NR/01012024/15012024/IEX_231227_05966,NR/01102023/31102037/L_NR_2019_11,NR/01012024/31012024/52,WR/01102023/16072048/L_NR_2022_08,NR/01102023/02012046/L_NR_2021_17,NR/02012024/04012024/SJVN020124NR1333,NR/20122023/29022024/IEX_LDC_231218_00501,NR/04012024/04012024/IEX_240103_06022,NR/22102023/11042047/L_NR_2021_16,NR/01102023/22052037/LT-59,NR/01012024/31012024/HP-27,WR/01102023/29112042/RUMS(L_NR_2019_07),L_NR_2019_19,NR/26072023/31072042/L_NR_2023_07,NR/04012024/04012024/DD20240104NR22076,WR/01102023/24112044/L_NR_2020_07,WR/01102023/01102023/L_NR_2022_09,NR/02012024/04012024/SJVN020124NR1334,NR/01102023/25072045/L_NR_2021_15,WR/01102023/30052048/L_NR_2022_10,WR/01102023/29112042/L_NR_2019_05,NR/26072023/25122043/L_NR_2023_10,NR/01102023/19072037/LT-05,NR/30092023/26122029/SH-06,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/01012024/15012024/HPX-TAMDLY-271223-05546,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/02122045/L_NR_2021_13,NR/01012024/15012024/IEX_231227_05965,NR/20122023/29022024/IEX_LDC_231218_00502,NR/22102023/11042047/L_NR_2021_17,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,WR/01102023/31032046/L_NR_2020_05,NR/01012024/31012024/HP-26,SR/01102023/07102043/L_NR_2018_61,NR/01102023/13082046/L_NR_2021_12,NR/01102023/06022042/L_NR_2012_02,NR/04012024/04012024/IEX_240103_06023,NR/30092023/31122025/SH-07,NR/01102023/30042040/GNA_LT_35,NR/01102023/30042040/GNA_LT_36,NR/01012024/31032024/ ChanjuII,NR/01102023/08032047/L_NR_2021_14,NR/01102023/05012040/L_NR_2020_02,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/23072042/L_NR_2012_04,WR/01102023/01102023/L_NR_2020_06,NR/01102023/14082046/L_NR_2021_16,NR/01012024/31012024/HP-28,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/31052040/LT-31,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023
50,12:15-12:30,86.950000,48.200000,0.990000,96.400000,5.34,0,0,8.190000,91.580000,93,0.620000,0.000000,32.5,50.740542,189,0.000000,6.67,13.33,0,40,13.33,32.5,81,115.250000,30.850000,6.750000,48.200000,100.970000,46,96.400000,11.570000,47,0.000000,18.320000,5.780000,20,230.520000,7.21,230,222.680000,101.220000,30.850000,12.920000,13.250000,1.660000,45.01,1.570000,32.5,271.120000,6.66,0,0.000000,0.000000,12.920000,48.200000

51,12:30-12:45,86.950000,48.200000,0.990000,96.400000,5.34,0,0,8.190000,91.580000,93,0.620000,0.000000,32.5,52.141086,193,0.000000,6.67,13.33,0,44.5,13.33,32.5,82,115.250000,30.850000,6.750000,48.200000,100.970000,46,96.400000,11.570000,47,0.000000,18.320000,5.780000,20,230.520000,7.21,230,222.680000,101.220000,30.850000,14.850000,15.220000,1.660000,51.25,1.570000,32.5,271.120000,6.66,0,0.000000,0.000000,14.850000,48.200000

52,12:45-13:00,86.950000,48.200000,0.990000,96.400000,5.34,0,24.1,8.190000,91.580000,93,0.620000,0.000000,32.5,52.753824,193,0.000000,6.67,13.33,28.92,45,13.33,32.5,82,115.250000,30.850000,6.750000,48.200000,100.970000,46,96.400000,11.570000,47,0.000000,18.320000,5.780000,20,230.520000,7.21,230,222.680000,101.220000,30.850000,16.020000,16.420000,1.660000,62.93,1.570000,32.5,271.120000,6.66,0,0.000000,0.000000,16.020000,48.200000

53,13:00-13:15,74.510000,48.200000,1.070000,96.400000,5.34,0,24.1,8.190000,91.580000,93,0.690000,0.000000,32.5,52.491222,193,0.000000,6.67,13.33,28.92,45.5,13.33,32.5,82,109.010000,30.850000,6.750000,48.200000,100.970000,46,96.400000,11.570000,47,21.210000,18.320000,5.780000,20,230.520000,7.21,230,222.680000,101.220000,30.850000,15.840000,16.240000,1.740000,73.23,1.570000,32.5,271.120000,6.66,0,0.000000,0.000000,15.840000,48.200000

54,13:15-13:30,74.510000,48.200000,1.070000,96.400000,5.34,0,24.1,8.190000,91.580000,93,0.690000,0.000000,32.5,50.156982,193,0.000000,6.67,13.33,28.92,45.5,13.33,32.5,82,109.010000,30.850000,6.750000,48.200000,100.970000,46,96.400000,11.570000,47,21.210000,18.320000,5.780000,20,230.520000,7.21,230,222.680000,101.220000,30.850000,15.740000,16.130000,1.740000,75.84,1.570000,32.5,271.120000,6.66,0,0.000000,0.000000,15.740000,48.200000

55,13:30-13:45,74.510000,48.200000,1.070000,96.400000,5.34,0,24.1,8.190000,91.580000,93,0.690000,0.000000,32.5,43.660014,189,0.000000,4.17,13.33,28.92,45,13.33,32.5,81,109.010000,30.850000,6.750000,48.200000,100.970000,46.67,96.400000,11.570000,47,23.140000,18.320000,5.780000,12.5,230.520000,7.21,233.33,222.680000,101.220000,30.850000,15.400000,15.790000,1.740000,78.17,1.570000,32.5,271.120000,4.16,0,0.000000,0.000000,15.400000,48.200000

56,13:45-14:00,74.510000,48.200000,1.070000,96.400000,5.34,0,24.1,8.190000,91.580000,86,0.690000,0.000000,32.5,41.996868,182,0.000000,4.17,13.33,28.92,44.8,13.33,32.5,78,109.010000,30.850000,6.750000,48.200000,100.970000,46.67,96.400000,11.570000,43,23.140000,18.320000,5.780000,12.5,230.520000,7.21,233.33,222.680000,101.220000,30.850000,14.930000,15.300000,1.740000,85.25,1.570000,32.5,271.120000,4.16,0,0.000000,0.000000,14.930000,48.200000

57,14:00-14:15,74.510000,48.200000,1.150000,96.400000,5.34,0,24.1,8.190000,91.580000,79,0.690000,0.000000,32.5,39.507012,168,0.000000,4.17,13.33,28.92,43.36,13.33,32.5,72,109.010000,30.850000,6.750000,48.200000,100.970000,46.67,96.400000,11.570000,39,23.140000,18.320000,5.780000,12.5,230.520000,7.21,233.33,222.680000,101.220000,30.850000,14.430000,14.780000,1.660000,86.29,1.570000,32.5,271.120000,4.16,0,0.000000,0.000000,14.430000,48.200000

58,14:15-14:30,74.510000,48.200000,1.150000,96.400000,5.34,0,24.1,8.190000,91.580000,75,0.690000,0.000000,32.5,36.579486,161,0.000000,4.17,13.33,28.92,41.38,13.33,32.5,69,109.010000,30.850000,6.750000,48.200000,100.970000,46.67,96.400000,11.570000,37,23.140000,18.320000,5.780000,12.5,230.520000,7.21,233.33,222.680000,101.220000,30.850000,13.800000,14.140000,1.660000,86.93,1.570000,32.5,271.120000,4.16,0,0.000000,0.000000,13.800000,48.200000

59,14:30-14:45,74.510000,48.200000,1.150000,96.400000,5.34,0,24.1,8.190000,91.580000,70,0.690000,0.000000,32.5,33.126756,161,0.000000,4.17,13.33,28.92,40.25,13.33,32.5,69,109.010000,30.850000,6.750000,48.200000,100.970000,46.44,96.400000,11.570000,35,24.100000,18.320000,5.780000,12.5,230.520000,7.21,232.19,222.680000,101.220000,30.850000,13.200000,13.530000,1.660000,83.4,1.570000,32.5,271.120000,4.16,0,0.000000,0.000000,13.200000,48.200000

60,14:45-15:00,86.950000,48.200000,1.150000,96.400000,5.34,0,24.1,8.190000,91.580000,65,0.690000,0.000000,32.5,29.51841,147,0.000000,4.17,13.33,28.92,38.1,13.33,32.5,63,109.010000,30.850000,6.750000,48.200000,100.970000,44.11,96.400000,11.570000,33,24.100000,18.320000,5.780000,12.5,230.520000,7.21,220.57,222.680000,101.220000,30.850000,12.390000,12.690000,1.660000,78.97,1.570000,32.5,271.120000,4.16,0,0.000000,0.000000,12.390000,48.200000

61,15:00-15:15,86.950000,48.200000,1.220000,96.400000,5.34,0,24.1,8.190000,91.580000,58,0.770000,0.000000,32.5,25.248696,130,0.000000,4.17,13.33,28.92,35.82,13.33,32.5,55,109.010000,30.850000,6.750000,48.200000,100.970000,41.54,96.400000,11.570000,29,24.100000,18.320000,5.780000,12.5,230.520000,7.21,207.71,222.680000,101.220000,30.850000,11.480000,11.770000,1.660000,73.5,1.620000,32.5,271.120000,4.16,0,0.000000,0.000000,11.480000,48.200000

62,15:15-15:30,86.950000,48.200000,1.220000,96.400000,5.34,0,24.1,8.190000,91.580000,53,0.770000,0.000000,32.5,22.544868,116,0.000000,4.17,13.33,28.92,33.33,13.33,32.5,49,109.010000,30.850000,6.750000,48.200000,100.970000,38.6,96.400000,11.570000,27,24.100000,18.320000,5.780000,12.5,230.520000,7.21,193.01,222.680000,101.220000,30.850000,10.490000,10.750000,1.660000,68.08,1.620000,32.5,271.120000,4.16,0,0.000000,0.000000,10.490000,48.200000

63,15:30-15:45,86.950000,48.200000,1.220000,96.400000,5.34,0,24.1,8.190000,91.580000,47,0.770000,0.000000,32.5,19.520082,102,0.000000,4.17,13.33,28.92,30.28,13.33,32.5,43,103.910000,30.850000,6.750000,48.200000,100.970000,35.4,96.400000,11.570000,23,24.100000,18.320000,5.780000,12.5,230.520000,7.24,177.02,222.680000,101.220000,30.850000,9.400000,9.640000,1.660000,62.12,1.620000,32.5,271.120000,4.16,0,0.000000,0.000000,9.400000,48.200000

64,15:45-16:00,86.950000,48.200000,1.220000,96.400000,5.34,0,24.1,8.190000,91.580000,40,0.770000,0.000000,32.5,16.456392,88,0.000000,4.17,13.33,28.92,27.31,13.33,32.5,37,103.910000,30.850000,6.750000,48.200000,100.970000,31.98,96.400000,11.570000,20,24.100000,18.320000,5.780000,12.5,230.520000,9.4,159.88,222.680000,101.220000,30.850000,8.210000,8.410000,1.660000,55.67,1.620000,32.5,271.120000,4.16,0,0.000000,0.000000,8.210000,48.200000

65,16:00-16:15,86.950000,48.200000,1.220000,96.400000,5.34,0,19.28,8.190000,91.580000,31,0.850000,0.000000,24.2,12.955032,77,0.000000,4.17,13.33,28.92,23.59,13.33,20.26,33,103.910000,30.850000,6.750000,48.200000,100.970000,28.24,96.400000,11.570000,15,24.100000,18.320000,5.780000,12.5,230.520000,7.21,141.19,222.680000,101.220000,30.850000,6.940000,7.120000,1.660000,48.47,1.620000,20.26,271.120000,4.16,0,0.000000,0.000000,6.940000,48.200000

66,16:15-16:30,86.950000,48.200000,1.220000,96.400000,5.34,0,0,8.190000,91.580000,22,0.850000,0.000000,10.1,9.764904,63,0.000000,4.17,13.33,0,18.63,13.33,5.64,27,103.910000,30.850000,6.750000,48.200000,100.970000,24.17,96.400000,11.570000,11,24.100000,18.320000,5.780000,12.5,230.520000,7.21,120.84,222.680000,101.220000,30.850000,5.480000,5.620000,1.660000,40.63,1.620000,5.64,271.120000,4.16,0,0.000000,0.000000,5.480000,48.200000

67,16:30-16:45,86.950000,48.200000,1.220000,96.400000,5.34,0,0,8.190000,91.580000,15,0.850000,0.000000,2,6.75957,49,0.000000,4.17,13.33,0,13,13.33,2.11,21,103.910000,30.370000,6.750000,48.200000,100.970000,20.08,96.400000,11.570000,7,24.100000,18.320000,5.780000,12.5,230.520000,7.21,100.38,222.680000,101.220000,30.370000,3.970000,4.080000,1.660000,32.1,1.620000,2.11,271.120000,4.16,0,0.000000,0.000000,3.970000,48.200000

68,16:45-17:00,86.950000,48.200000,1.220000,96.400000,5.34,0,0,8.190000,91.580000,10,0.850000,0.000000,0,4.357248,39,0.000000,4.17,13.33,0,9,13.33,0.95,16,103.910000,30.370000,6.750000,48.200000,100.970000,16.16,96.400000,11.570000,5,24.100000,18.320000,5.780000,12.5,230.520000,7.21,80.83,222.680000,101.220000,30.370000,2.610000,2.660000,1.660000,24.04,1.620000,0.95,271.120000,4.16,0,0.000000,0.000000,2.610000,48.200000

69,17:00-17:15,86.950000,48.200000,1.300000,96.400000,5.34,0,0,8.190000,91.580000,8,0.850000,0.000000,0,2.927526,21,38.560000,4.17,13.33,0,5,13.33,0,9,103.910000,30.370000,6.750000,48.200000,100.970000,12.04,96.400000,11.570000,4,24.100000,18.320000,5.780000,12.5,230.520000,7.21,60.22,222.680000,101.220000,30.370000,1.510000,1.550000,1.660000,15.31,1.620000,0,271.120000,4.16,0,0.000000,0.000000,1.510000,48.200000

70,17:15-17:30,86.950000,48.200000,1.300000,96.400000,5.34,0,0,8.190000,91.580000,5,0.850000,0.000000,0,1.16712,11,38.560000,4.17,13.33,0,3,13.33,0,4,103.910000,30.370000,6.750000,48.200000,100.970000,8.56,96.400000,11.570000,2,25.060000,18.320000,5.780000,12.5,230.520000,7.21,42.78,222.680000,101.220000,30.370000,0.740000,0.760000,1.660000,7.98,1.620000,0,271.120000,4.16,0,0.000000,0.000000,0.740000,48.200000

71,17:30-17:45,86.950000,48.200000,1.300000,96.400000,5.34,0,0,8.190000,91.580000,1,0.850000,0.000000,0,0.272328,2,38.560000,4.17,13.33,0,1,13.33,0,1,103.910000,30.370000,6.750000,48.200000,100.970000,5.5,96.400000,11.570000,1,25.060000,18.320000,5.780000,12.5,230.520000,7.21,27.49,222.680000,101.220000,30.370000,0.270000,0.280000,1.660000,3.08,1.620000,0,271.120000,4.16,0,0.000000,0.000000,0.270000,48.200000

72,17:45-18:00,86.950000,48.200000,1.300000,96.400000,5.34,0,0,8.190000,91.580000,0,0.850000,0.000000,0,0,0,38.560000,4.17,13.33,0,0,13.33,0,0,103.910000,30.370000,6.750000,48.200000,100.970000,3.14,96.400000,11.570000,0,25.060000,18.320000,5.780000,12.5,230.520000,7.46,15.72,222.680000,101.220000,30.370000,0.070000,0.070000,1.660000,0.66,1.620000,0,271.120000,4.16,0,0.000000,0.000000,0.070000,48.200000

73,18:00-18:15,86.950000,48.200000,1.300000,96.400000,5.34,0,0,8.190000,91.580000,0,0.960000,0.000000,0,0,0,38.560000,5,14.67,0,0,14.67,0,0,103.910000,30.370000,6.750000,48.200000,100.970000,1.38,96.400000,11.570000,0,25.060000,18.320000,5.780000,15,152.770000,7.66,6.89,222.680000,101.220000,30.370000,0.030000,0.030000,1.740000,0,1.570000,0,271.120000,5,0,0.000000,0.000000,0.030000,48.200000

74,18:15-18:30,86.950000,48.200000,1.300000,96.400000,6.25,0,0,8.190000,91.580000,0,0.960000,0.000000,0,0,0,38.560000,5.83,17.33,0,0,17.33,0,0,103.910000,30.370000,6.750000,48.200000,100.970000,0.42,96.400000,11.570000,0,25.060000,18.320000,5.780000,17.5,152.770000,8.06,2.13,222.680000,101.220000,30.370000,0.000000,0.000000,1.740000,0,1.570000,0,271.120000,5.84,0,0.000000,0.000000,0.000000,48.200000

75,18:30-18:45,86.950000,48.200000,1.220000,96.400000,6.34,0,0,8.190000,91.580000,0,0.960000,0.000000,0,0,0,38.560000,6.67,16.67,0,0,16.67,0,0,103.910000,30.370000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,25.060000,18.320000,5.780000,20,152.770000,11.13,0,222.680000,101.220000,30.370000,0.000000,0.000000,1.740000,0,1.570000,0,271.120000,6.66,0,0.000000,0.000000,0.000000,48.200000

76,18:45-19:00,86.950000,48.200000,1.220000,96.400000,6.8,0,0,8.190000,91.580000,0,0.960000,0.000000,0,0,0,38.560000,7.5,17.33,0,0,17.33,0,0,103.910000,30.370000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,22.5,152.770000,11.93,0,222.680000,101.220000,30.370000,0.000000,0.000000,1.740000,0,1.570000,0,271.120000,7.5,0,0.000000,0.000000,0.000000,48.200000

77,19:00-19:15,86.950000,48.200000,1.220000,96.400000,7.01,0,0,8.190000,91.580000,0,0.960000,0.000000,0,0,0,0.000000,8.33,17.33,0,0,17.33,0,0,108.630000,30.370000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,25,0.000000,9.53,0,222.680000,101.220000,30.370000,0.000000,0.000000,1.660000,0,1.570000,0,271.120000,8.34,0,0.000000,0.000000,0.000000,48.200000

78,19:15-19:30,86.950000,48.200000,1.220000,96.400000,7.09,0,0,8.190000,91.580000,0,0.960000,0.000000,0,0,0,0.000000,9.17,17.67,0,0,17.67,0,0,108.630000,30.370000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,27.5,0.000000,10.13,0,222.680000,101.220000,30.370000,0.000000,0.000000,1.660000,0,1.570000,0,271.120000,9.16,0,0.000000,0.000000,0.000000,48.200000

79,19:30-19:45,86.950000,48.200000,1.220000,96.400000,7.1,0,0,8.190000,91.580000,0,0.960000,0.000000,0,0,0,0.000000,10,18,0,0,18,0,0,108.630000,30.370000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,30,0.000000,7.61,0,222.680000,101.220000,30.370000,0.000000,0.000000,1.660000,0,1.570000,0,271.120000,10,0,0.000000,0.000000,0.000000,48.200000

80,19:45-20:00,86.950000,48.200000,1.220000,96.400000,7.25,0,0,8.190000,91.580000,0,0.960000,0.000000,0,0,0,0.000000,10.83,18.33,0,0,18.33,0,0,108.630000,30.370000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,32.5,0.000000,7.61,0,222.680000,101.220000,30.370000,0.000000,0.000000,1.660000,0,1.570000,0,271.120000,10.84,0,0.000000,0.000000,0.000000,48.200000

81,20:00-20:15,86.950000,48.200000,1.150000,0.000000,7.36,0,0,8.190000,91.580000,0,0.960000,0.000000,0,0,0,0.000000,11.67,26.88,0,0,26.88,0,0,108.630000,30.850000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,35,0.000000,7.41,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.570000,0,271.120000,11.66,0,0.000000,0.000000,0.000000,48.200000

82,20:15-20:30,86.950000,48.200000,1.150000,0.000000,8.66,0,0,8.190000,91.580000,0,0.960000,0.000000,0,0,0,0.000000,12.5,27.55,0,0,27.55,0,0,108.630000,30.850000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,37.5,0.000000,7.41,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.570000,0,271.120000,12.5,0,0.000000,0.000000,0.000000,48.200000

83,20:30-20:45,86.950000,48.200000,1.150000,0.000000,10.03,0,0,8.190000,91.580000,0,0.960000,0.000000,0,0,0,0.000000,13.09,28.88,0,0,28.88,0,0,108.630000,30.850000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,39.26,0.000000,7.41,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.570000,0,271.120000,13.08,0,0.000000,0.000000,0.000000,48.200000

84,20:45-21:00,86.950000,48.200000,1.150000,0.000000,10.2,0,0,8.190000,91.580000,0,0.960000,0.000000,0,0,0,0.000000,13.59,30.18,0,0,30.18,0,0,108.630000,30.850000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,40.77,0.000000,7.41,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.570000,0,271.120000,13.6,0,0.000000,0.000000,0.000000,48.200000

85,21:00-21:15,86.950000,48.200000,1.150000,0.000000,10.25,0,0,8.190000,91.580000,0,0.850000,0.000000,0,0,0,0.000000,13.94,31.89,0,0,31.89,0,0,85.020000,30.850000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,41.83,0.000000,7.41,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.570000,0,271.120000,13.95,0,0.000000,0.000000,0.000000,48.200000

86,21:15-21:30,86.950000,48.200000,1.150000,0.000000,11.07,0,0,8.190000,91.580000,0,0.850000,0.000000,0,0,0,0.000000,14.26,33.55,0,0,33.55,0,0,85.020000,30.850000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,42.78,0.000000,7.41,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.570000,0,271.120000,14.25,0,0.000000,0.000000,0.000000,48.200000

87,21:30-21:45,86.950000,48.200000,1.150000,0.000000,13.46,0,0,8.190000,91.580000,0,0.850000,0.000000,0,0,0,0.000000,17.42,41.21,0,0,41.21,0,0,85.020000,30.850000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,52.26,0.000000,9.33,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.570000,0,271.120000,17.42,0,0.000000,0.000000,0.000000,48.200000

88,21:45-22:00,74.510000,48.200000,1.150000,0.000000,13.92,0,0,8.190000,91.580000,0,0.850000,0.000000,0,0,0,0.000000,17.94,40.08,0,0,40.08,0,0,85.020000,30.850000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,24.100000,18.320000,5.780000,53.83,0.000000,9,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.570000,0,271.120000,17.95,0,0.000000,0.000000,0.000000,48.200000

89,22:00-22:15,74.510000,48.200000,1.070000,0.000000,10.55,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,13.3,28.87,0,0,28.87,0,0,85.020000,25.470000,6.750000,48.200000,74.230000,0,96.400000,11.570000,0,0.000000,18.320000,5.780000,39.89,152.770000,8.77,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.530000,0,271.120000,13.29,0,24.570000,0.000000,0.000000,48.200000

90,22:15-22:30,55.550000,48.200000,1.070000,0.000000,9.88,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,13.07,28.63,0,0,28.63,0,0,66.120000,25.470000,6.750000,48.200000,100.970000,0,96.400000,11.570000,0,0.000000,18.320000,5.780000,39.22,152.770000,8.61,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.530000,0,271.120000,13.09,0,24.570000,0.000000,0.000000,48.200000

91,22:30-22:45,67.990000,48.200000,1.070000,0.000000,9.56,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,12.85,23.48,0,0,23.48,0,0,66.120000,25.470000,6.750000,48.200000,97.360000,0,96.400000,11.570000,0,0.000000,18.320000,5.780000,38.54,152.770000,8.44,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.530000,0,271.120000,12.83,0,24.570000,0.000000,0.000000,48.200000

92,22:45-23:00,67.990000,48.200000,1.070000,0.000000,9.33,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,12.62,22.75,0,0,22.75,0,0,66.120000,25.470000,6.750000,48.200000,97.360000,0,96.400000,11.570000,0,0.000000,18.320000,5.780000,37.85,152.770000,8.16,0,222.680000,101.220000,30.850000,0.000000,0.000000,1.660000,0,1.530000,0,231.360000,12.61,0,24.570000,0.000000,0.000000,48.200000

93,23:00-23:15,67.990000,48.200000,0.990000,0.000000,9.19,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,12.19,20.9,0,0,20.9,0,0,66.120000,26.020000,6.750000,48.200000,72.300000,0,96.400000,11.570000,0,0.000000,18.320000,5.780000,36.58,152.770000,7.86,0,222.680000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,192.800000,12.21,0,24.570000,0.000000,0.000000,48.200000

94,23:15-23:30,67.990000,48.200000,0.990000,0.000000,9.08,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,11.81,20.21,0,0,20.21,0,0,66.120000,26.020000,6.750000,48.200000,97.360000,0,96.400000,11.570000,0,0.000000,18.320000,5.780000,35.43,152.770000,7.61,0,216.590000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,11.81,0,24.570000,0.000000,0.000000,48.200000

95,23:30-23:45,44.260000,48.200000,0.990000,0.000000,8.88,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,11.81,19.8,0,0,19.8,0,0,66.120000,26.020000,6.750000,48.200000,97.360000,0,96.400000,11.570000,0,0.000000,18.320000,5.780000,35.43,152.770000,7.41,0,178.030000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,11.81,0,24.570000,0.000000,0.000000,48.200000

96,23:45-24:00,44.260000,48.200000,0.990000,0.000000,8.51,0,0,8.190000,91.580000,0,0.850000,57.410000,0,0,0,0.000000,11.81,20.77,0,0,20.77,0,0,66.120000,26.020000,6.750000,48.200000,72.300000,0,96.400000,11.570000,0,0.000000,18.320000,5.780000,35.43,152.770000,7.41,0,125.650000,101.220000,26.020000,0.000000,0.000000,1.660000,0,1.530000,0,149.110000,11.81,0,24.570000,0.000000,0.000000,48.200000

