Block,Time,DADRT2,AURY_LF,TANDA2,UNCHAHAR4,JHAJJAR,RIHAND1,AURY_RF,DHAULIGNGA,KOLDAM,URI2,SINGRAULI_HYDRO,SINGRAULI,RIHAND2,ANTA_GF,TEHRI,NJPC,CHAMERA2,BSIUL,RAPPC,DADRI_CRF,NAPP,ANTA_CRF,DADRI_GF,AURY_GF,TANAKPUR,DADRI_LF,AURY_CRF,ANTA_RF,CHAMERA3,ANTA_LF,KOTESHWR,UNCHAHAR2,DADRI_RF,RIHAND3,SEWA2,CHAMERA1,URI,KHSTPP-II,RAMPUR,KHSTPP-I,TALA,KUDGI,BRBCL,UNCHAHAR3,DULHASTI,UNCHAHAR1,FSTPP I & II,KISHANGANGA,SALAL,RAPPB,PARBATI3,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,182.055290,0.000000,0.000000,0.000000,237.633585,88.872000,0.000000,35.347582,0.000000,30.667332,0.997897,96.858888,96.720750,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,21.385883,0.000000,90.115049,15.266710,41.209560,50.123808,75.598291,0.000000,9.660000,25.560360,90.80,14.490000,13.648316,47.755713,11.449485,1.932000,0.000000,80.819424,0.000000,15.371475,320.591250,0,0,0,0,0

48,11:45-12:00,182.068724,0.000000,0.000000,0.000000,237.633585,88.872000,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,96.720750,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,21.385883,0.000000,90.115049,15.266710,41.209560,50.123808,75.598291,0.000000,9.660000,25.560360,90.80,14.490000,13.648316,47.755713,11.449485,1.932000,0.000000,80.819424,0.000000,15.371475,328.198500,0,0,0,0,0

49,12:00-12:15,182.068724,0.000000,0.000000,0.000000,237.633585,88.872000,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,114.108750,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,21.385883,0.000000,108.805174,15.266710,41.209560,45.324720,75.598291,0.000000,9.660000,25.560360,90.80,14.490000,13.648316,47.755713,11.449485,1.932000,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

50,12:15-12:30,182.068724,0.000000,0.000000,0.000000,237.633585,88.872000,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,114.108750,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,21.385883,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,9.660000,25.560360,90.80,14.490000,13.648316,47.755713,11.449485,1.932000,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

51,12:30-12:45,182.094165,0.000000,0.000000,0.000000,237.633585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,88.144892,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,21.741983,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,9.660000,25.560360,90.80,14.490000,13.800695,47.755713,11.452228,1.932000,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

52,12:45-13:00,182.094165,0.000000,0.000000,0.000000,237.633585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,88.144892,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,21.741983,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,9.660000,25.560360,90.80,14.490000,13.800695,47.755713,11.452228,1.932000,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

53,13:00-13:15,182.094165,0.000000,0.000000,0.000000,237.633585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,88.144892,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,21.741983,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,9.660000,25.560360,90.80,14.490000,13.800695,47.755713,11.452228,1.932000,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

54,13:15-13:30,182.094165,0.000000,0.000000,0.000000,237.633585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,88.144892,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,21.741983,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,9.660000,25.560360,90.80,14.490000,13.800695,47.755713,11.452228,1.932000,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

55,13:30-13:45,182.094165,0.000000,0.000000,0.000000,237.633585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,88.144892,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,21.741983,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,9.660000,25.560360,90.80,14.490000,13.800695,47.755713,11.452228,1.932000,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

56,13:45-14:00,182.968804,0.000000,0.000000,0.000000,252.123585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,88.144892,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

57,14:00-14:15,182.968804,0.000000,0.000000,0.000000,261.783585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,88.144892,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,3.443210,333.632250,0,0,0,0,0

58,14:15-14:30,182.968804,0.000000,0.000000,0.000000,300.423585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,88.144892,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,3.443210,333.632250,0,0,0,0,0

59,14:30-14:45,182.968804,0.000000,0.000000,0.000000,339.063585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,88.144892,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,3.443210,333.632250,0,0,0,0,0

60,14:45-15:00,182.968804,0.000000,0.000000,0.000000,358.383585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,88.144892,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,3.443210,333.632250,0,0,0,0,0

61,15:00-15:15,182.968804,0.000000,0.000000,0.000000,358.383585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

62,15:15-15:30,182.968804,0.000000,0.000000,0.000000,358.383585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,134.573460,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

63,15:30-15:45,182.968804,0.000000,0.000000,0.000000,377.703585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

64,15:45-16:00,182.968804,0.000000,0.000000,0.000000,377.703585,56.245930,0.000000,35.347582,0.000000,30.667332,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

65,16:00-16:15,182.968804,0.000000,0.000000,0.000000,377.703585,88.872000,0.000000,35.347582,0.000000,31.317063,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,3.074295,333.632250,0,0,0,0,0

66,16:15-16:30,182.968804,0.000000,0.000000,0.000000,377.703585,88.872000,0.000000,35.347582,0.000000,31.317063,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,3.074295,333.632250,0,0,0,0,0

67,16:30-16:45,182.968804,0.000000,0.000000,0.000000,377.703585,88.872000,0.000000,35.347582,0.000000,31.317063,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,3.074295,333.632250,0,0,0,0,0

68,16:45-17:00,182.968804,0.000000,0.000000,0.000000,377.703585,88.872000,0.000000,35.347582,0.000000,31.317063,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,75.598291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,3.074295,333.632250,0,0,0,0,0

69,17:00-17:15,182.968804,0.000000,0.000000,0.000000,358.383585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,50.123808,80.428291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,3.074295,333.632250,0,0,0,0,0

70,17:15-17:30,182.968804,0.000000,0.000000,0.000000,358.383585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,50.123808,99.748291,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,6.155255,0.000000,80.819424,0.000000,3.074295,333.632250,0,0,0,0,0

71,17:30-17:45,182.968804,0.000000,0.000000,0.000000,358.383585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,123.696203,0.000000,19.973596,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,10.269063,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

72,17:45-18:00,182.968804,0.000000,0.000000,0.000000,358.383585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,22.499966,0.000000,119.460993,15.266710,41.209560,45.324720,123.696203,0.000000,29.908133,25.560360,90.80,14.490000,14.583219,47.755713,11.525579,10.269063,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

73,18:00-18:15,182.968804,0.000000,0.000000,0.000000,358.383585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,35.377818,0.000000,119.460993,15.266710,41.209560,45.324720,123.696203,0.000000,29.908133,25.560360,90.80,14.490000,20.949642,47.755713,11.525579,10.269063,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

74,18:15-18:30,202.288804,0.000000,0.000000,0.000000,358.383585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,35.377818,0.000000,119.460993,15.266710,41.209560,45.324720,123.696203,0.000000,29.908133,25.560360,90.80,14.490000,20.949642,47.755713,11.525579,10.269063,0.000000,80.819424,0.000000,15.371475,333.632250,0,0,0,0,0

75,18:30-18:45,211.948804,0.000000,0.000000,0.000000,358.383585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,35.377818,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,20.949642,47.755713,11.525579,13.765500,0.000000,80.819424,0.000000,18.445770,333.632250,0,0,0,0,0

76,18:45-19:00,231.268804,0.000000,0.000000,0.000000,377.703585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,6.330971,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,35.377818,0.000000,119.460993,15.266710,41.209560,50.123808,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,20.949642,47.755713,11.525579,13.765500,0.000000,80.819424,0.000000,18.445770,333.632250,0,0,0,0,0

77,19:00-19:15,240.928804,0.000000,0.000000,0.000000,377.703585,88.872000,0.000000,36.240842,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,149.432907,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,29.522506,0.000000,38.861021,40.948837,0.000000,119.460993,15.266710,41.209560,50.123808,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,20.949642,47.755713,11.467481,13.765500,0.000000,80.819424,0.000000,46.729284,333.632250,0,0,0,0,0

78,19:15-19:30,269.908804,0.000000,0.000000,0.000000,377.703585,88.872000,0.000000,36.240842,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,149.432907,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,29.522506,0.000000,38.861021,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,20.949642,47.755713,11.467481,13.765500,0.000000,80.819424,0.000000,46.729284,333.632250,0,0,0,0,0

79,19:30-19:45,298.888804,0.000000,0.000000,0.000000,381.567585,88.872000,0.000000,36.240842,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,149.432907,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,29.522506,0.000000,38.861021,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,20.949642,47.755713,15.371475,13.765500,0.000000,80.819424,0.000000,46.729284,333.632250,0,0,0,0,0

80,19:45-20:00,298.888804,0.000000,0.000000,0.000000,381.567585,88.872000,0.000000,36.240842,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,149.432907,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.404590,0.000000,0.000000,0.000000,29.522506,0.000000,38.861021,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,20.949642,47.755713,15.371475,13.765500,0.000000,80.819424,0.000000,46.729284,333.632250,0,0,0,0,0

81,20:00-20:15,335.673060,0.000000,0.000000,0.000000,393.159585,88.872000,0.000000,36.240842,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,149.432907,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,9.899568,0.000000,0.000000,0.000000,29.522506,0.000000,38.861021,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,46.729284,333.632250,0,0,0,0,0

82,20:15-20:30,342.356448,0.000000,0.000000,0.000000,393.159585,88.872000,0.000000,36.240842,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,149.432907,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,29.522506,0.000000,38.861021,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,46.729284,333.632250,0,0,0,0,0

83,20:30-20:45,342.356448,0.000000,0.000000,0.000000,393.159585,88.872000,0.000000,36.240842,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,149.432907,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,29.522506,0.000000,38.861021,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,30.742950,333.632250,0,0,0,0,0

84,20:45-21:00,342.356448,0.000000,0.000000,0.000000,412.479585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,30.742950,333.632250,0,0,0,0,0

85,21:00-21:15,342.356448,0.000000,0.000000,0.000000,412.479585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,30.742950,333.632250,0,0,0,0,0

86,21:15-21:30,342.356448,0.000000,0.000000,0.000000,412.479585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,30.742950,333.632250,0,0,0,0,0

87,21:30-21:45,342.356448,0.000000,0.000000,0.000000,412.479585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,30.742950,333.632250,0,0,0,0,0

88,21:45-22:00,342.356448,0.000000,0.000000,0.000000,412.479585,88.872000,0.000000,36.240842,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,149.432907,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,29.522506,0.000000,38.861021,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,30.742950,333.632250,0,0,0,0,0

89,22:00-22:15,342.356448,0.000000,0.000000,0.000000,412.479585,88.872000,0.000000,36.240842,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,149.432907,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,29.522506,0.000000,38.861021,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,30.742950,333.632250,0,0,0,0,0

90,22:15-22:30,342.356448,0.000000,0.000000,0.000000,412.479585,88.872000,0.000000,36.240842,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,149.432907,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,29.522506,0.000000,38.861021,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,30.742950,333.632250,0,0,0,0,0

91,22:30-22:45,342.356448,0.000000,0.000000,0.000000,412.479585,88.872000,0.000000,36.240842,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,149.432907,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,29.522506,0.000000,38.861021,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,30.742950,333.632250,0,0,0,0,0

92,22:45-23:00,342.356448,0.000000,0.000000,0.000000,412.479585,88.872000,0.000000,36.240842,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,149.432907,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,29.522506,0.000000,38.861021,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,30.742950,333.632250,0,0,0,0,0

93,23:00-23:15,342.356448,0.000000,0.000000,0.000000,412.479585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,30.742950,333.632250,0,0,0,0,0

94,23:15-23:30,342.356448,0.000000,0.000000,0.000000,412.479585,88.872000,0.000000,35.347582,0.000000,30.537385,0.997897,128.961000,114.108750,0.000000,64.266048,147.740523,38.166776,0.000000,49.156745,0.000000,37.966118,0.000000,0.000000,0.000000,11.384503,0.000000,0.000000,0.000000,28.074673,0.000000,35.241612,40.948837,0.000000,119.460993,15.266710,41.209560,45.324720,142.500094,0.000000,33.616133,25.560360,90.80,14.490000,25.492837,47.755713,19.305510,13.765500,0.000000,80.819424,0.000000,30.742950,333.632250,0,0,0,0,0

