Block,Time,CHAMERA1,CHAMERA2,BSIUL,UNCHAHAR4,URI2,SEWA2,SINGRAULI,TANAKPUR,TANDA2,TEHRI,UNCHAHAR2,UNCHAHAR3,UNCHAHAR1,SINGRAULI_HYDRO,URI,KOTESHWR,NAPP,NJPC,RAMPUR,RAPPC,RIHAND1,RIHAND2,SALAL,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,DULHASTI,RAPPB,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
58,14:15-14:30,42.14808,29.090107,19.8,1.427606,33.607053,17.179062,107.486997,10.8885,2.525983,0,43.545976,26.963602,22.193777,0.994198,48.576,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,55.776,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,3.03,2.38,1.45,0.44,1.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.91,0.88,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

59,14:30-14:45,42.14808,29.090107,13.1076,1.427606,33.607053,17.179062,107.486997,10.8885,2.525983,0,43.545976,26.963602,22.193777,0.994198,48.576,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,55.776,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,3.03,2.38,1.45,0.44,1.67,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.88,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

60,14:45-15:00,42.14808,29.090107,13.1076,1.427606,33.607053,17.179062,107.486997,10.8885,2.525983,0,43.545976,26.963602,22.193777,0.994198,48.576,8.712863,44.268634,0,0,59.301365,94.319982,120.694688,55.776,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,3.03,2.38,1.45,0.42,1.67,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.89,0.84,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

61,15:00-15:15,42.14808,29.090107,13.1076,1.427606,35.360464,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,0.994198,48.576,8.712863,44.268634,0,0,59.301365,79.966942,120.694688,83.664,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,3.03,2.38,1.45,0.42,1.67,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009908,0,0.010227

62,15:15-15:30,42.14808,29.090107,13.1076,1.427606,35.360464,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,0.994198,48.576,8.712863,44.268634,20.475526,0.395742,59.301365,79.966942,120.694688,83.664,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,3.03,2.38,1.45,0.42,1.67,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009908,0,0.010227

63,15:30-15:45,42.14808,29.090107,13.1076,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,0.994198,52.992,8.712863,44.268634,40.951052,0.791483,59.301365,79.966942,120.694688,83.664,689.346318,0,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,3.03,2.38,1.45,0.42,1.67,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009908,0,0.010227

64,15:45-16:00,42.14808,29.090107,13.1076,1.427606,33.607053,17.179062,107.486997,3.2025,2.525983,0,43.545976,26.963602,22.193777,0.994198,52.992,8.712863,44.268634,61.426578,1.187226,59.301365,79.966942,120.694688,83.664,689.346318,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,68.481795,0,0,0,88.779045,0,0,3.03,2.38,1.45,0.42,1.67,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009908,0,0.010227

65,16:00-16:15,42.14808,29.090107,13.1076,1.427606,33.607053,17.179062,107.486997,5.124,2.525983,0,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,61.426578,1.187226,59.301365,79.966942,120.694688,84.826,689.346318,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,1.01023,0,26.824566,12.82914,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.15,0.42,1.67,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009747,0,0.010227

66,16:15-16:30,42.14808,29.090107,13.1076,1.427606,33.607053,17.179062,107.486997,5.124,2.525983,0,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,61.426578,1.187226,59.301365,79.966942,120.694688,84.826,689.346318,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,1.063965,0,26.824566,12.82914,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.67,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009747,0,0.010227

67,16:30-16:45,42.14808,29.090107,13.1076,1.427606,33.607053,17.179062,107.486997,5.124,2.525983,0,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,61.426578,1.187226,59.301365,79.966942,120.694688,84.826,689.346318,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,2.12793,0,26.824566,12.82914,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009747,0,0.010227

68,16:45-17:00,42.14808,29.090107,13.1076,1.427606,33.607053,17.179062,107.486997,5.124,2.525983,0,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,75.861824,1.462832,59.301365,79.966942,120.694688,84.826,689.346318,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,2.12793,0,26.824566,12.82914,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009747,0,0.010227

69,17:00-17:15,42.14808,29.090107,13.1076,1.427606,33.607053,17.179062,107.002385,5.124,2.525983,8.973112,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,101.149098,1.950442,59.301365,79.966942,120.694688,84.826,689.346318,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,2.12793,0,26.824566,13.995426,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009747,0,0.010227

70,17:15-17:30,42.14808,29.090107,13.1076,1.427606,33.607053,17.179062,107.002385,5.124,2.525983,18.370152,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,101.149098,1.950442,59.301365,79.966942,120.694688,84.826,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,2.12793,0,26.824566,13.995426,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.222782,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009747,0,0.010227

71,17:30-17:45,42.14808,29.090107,13.1076,1.427606,33.607053,17.179062,107.002385,5.124,2.525983,18.370152,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,101.149098,1.950442,59.301365,79.966942,120.694688,84.826,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,2.12793,0,26.824566,13.995426,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009747,0,0.010227

72,17:45-18:00,42.14808,29.090107,13.1076,1.427606,33.607053,17.179062,107.002385,5.124,2.525983,18.370152,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,101.149098,1.950442,59.301365,79.966942,120.694688,84.826,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,2.12793,0,26.824566,13.995426,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009747,0,0.010227

73,18:00-18:15,40.922,43.63516,13.1076,1.427606,33.607053,17.179062,107.002385,10.8885,2.525983,18.370152,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,77.806999,1.498165,59.301365,79.966942,120.694688,84.826,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,1.719539,0,26.824566,13.995426,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

74,18:15-18:30,42.14808,43.63516,13.1076,1.427606,33.607053,17.179062,107.002385,10.8885,2.525983,27.555228,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,81.902104,1.575901,59.301365,79.966942,120.694688,84.826,689.346318,19.830271,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,1.719539,0,26.824566,13.995426,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,46.39908,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

75,18:30-18:45,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,107.002385,10.8885,2.525983,27.555228,43.545976,26.963602,22.193777,0.994198,49.128,8.712863,44.268634,126.436373,2.438053,59.301365,79.966942,120.694688,84.826,689.346318,29.745407,661.459879,2.551477,53.905351,0,126.520838,21.118518,0,3.191894,0,26.824566,13.995426,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

76,18:45-19:00,42.14808,43.63516,19.6614,1.427606,35.360464,17.179062,107.002385,5.124,2.525983,28.615044,43.545976,26.963602,22.193777,0.994198,49.128,17.425726,44.268634,151.723648,2.883262,59.301365,79.966942,120.694688,84.826,689.346318,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,26.824566,13.995426,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

77,19:00-19:15,42.14808,43.63516,19.6614,1.427606,35.360464,17.179062,107.002385,5.124,2.525983,28.615044,43.545976,26.963602,22.193777,0.994198,49.128,17.425726,44.268634,151.723648,2.883262,59.301365,79.966942,120.694688,81.34,689.346318,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,5.555905,4.255859,0,26.824566,15.161711,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

78,19:15-19:30,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,107.002385,5.124,2.525983,28.615044,43.545976,26.963602,22.193777,0.994198,52.992,17.425726,44.268634,151.723648,2.883262,59.301365,79.966942,120.694688,81.34,689.346318,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,11.11181,4.255859,0,26.824566,15.161711,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

79,19:30-19:45,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,107.002385,5.124,2.525983,28.615044,43.545976,26.963602,22.193777,0.994198,52.992,17.425726,44.268634,151.723648,2.883262,59.301365,79.966942,120.694688,81.34,689.346318,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,26.824566,15.161711,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

80,19:45-20:00,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,107.002385,5.124,2.525983,28.615044,43.545976,26.963602,22.193777,0.994198,49.128,17.425726,44.268634,151.723648,2.883262,59.301365,79.966942,120.694688,81.34,689.346318,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,26.824566,15.161711,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

81,20:00-20:15,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,107.002385,5.124,2.525983,28.615044,43.545976,26.963602,22.193777,0.994198,49.128,17.425726,44.268634,151.723648,2.883262,59.301365,79.966942,120.694688,81.34,689.346318,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,26.824566,15.161711,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.010067,0,0.010227

82,20:15-20:30,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,107.002385,5.124,2.525983,28.615044,43.545976,26.963602,22.193777,0.994198,49.128,17.425726,44.268634,151.723648,2.883262,59.301365,79.966942,120.694688,81.34,689.346318,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,26.824566,15.161711,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.010067,0,0.010227

83,20:30-20:45,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,122.509977,5.124,2.525983,28.615044,43.545976,26.963602,22.193777,1.095647,49.128,17.425726,44.268634,151.723648,2.883262,59.301365,79.966942,120.694688,81.34,689.346318,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,26.824566,15.161711,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007617,0.014864,0,0,0.010067,0,0.010227

84,20:45-21:00,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,122.509977,5.124,2.525983,28.615044,43.545976,26.963602,22.193777,1.095647,49.128,17.213218,44.268634,126.436373,2.438053,59.301365,79.966942,120.694688,81.34,689.346318,39.75251,661.459879,2.551477,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,26.824566,15.161711,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007617,0.014864,0,0,0.010067,0,0.010227

85,21:00-21:15,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,124.836116,5.124,2.525983,28.615044,43.545976,26.963602,22.193777,1.095647,49.128,17.213218,44.268634,126.436373,2.438053,59.301365,79.966942,120.694688,81.34,689.346318,39.75251,661.459879,2.551477,53.905351,0,126.520838,31.709734,18.056691,4.255859,0,26.824566,16.327997,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007804,0.014864,0,0,0.010227,0,0.010227

86,21:15-21:30,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,127.162255,5.124,2.525983,28.615044,43.545976,26.963602,22.193777,1.095647,49.128,17.213218,44.268634,126.436373,2.438053,59.301365,79.966942,120.694688,81.34,689.346318,39.75251,661.459879,2.551477,53.905351,0,126.520838,31.709734,15.278738,4.255859,0,26.824566,16.327997,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.52,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007804,0.014864,0,0,0.010227,0,0.010227

87,21:30-21:45,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,138.017569,3.843,2.525983,28.615044,43.545976,26.963602,22.193777,1.095647,49.128,17.213218,44.268634,126.436373,2.438053,59.301365,79.966942,120.694688,81.34,689.346318,29.745407,661.459879,2.551477,53.905351,0,126.520838,31.709734,15.278738,4.255859,0,26.824566,16.327997,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.67,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.737764,1.341844,0.819241,0,0,0.007804,0.014864,0,0,0.010227,0,0.010227

88,21:45-22:00,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,138.017569,3.843,2.525983,28.615044,43.545976,26.963602,22.193777,1.095647,49.128,17.213218,44.268634,126.436373,2.438053,59.301365,79.966942,120.694688,81.34,689.346318,29.745407,661.459879,2.551477,53.905351,0,126.520838,31.709734,15.278738,4.255859,0,26.824566,16.327997,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.67,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.84,20.0018,14.253199,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.737764,1.341844,0.819241,0,0,0.007804,0.014864,0,0,0.010227,0,0.010227

89,22:00-22:15,42.14808,43.63516,19.6614,1.427606,33.607053,17.179062,141.894467,3.843,2.525983,28.615044,43.545976,26.963602,22.193777,1.095647,49.128,17.425726,44.268634,151.723648,2.883262,59.301365,79.966942,120.694688,80.178,689.346318,39.75251,661.459879,1.298933,53.905351,0,126.520838,31.709734,3.889133,4.255859,0,26.824566,16.327997,0,0,68.481795,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.44,1.67,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.87,0.89,20.0018,20.731989,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.737764,1.341844,0.819241,0,0,0.007989,0.014864,0,0,0.010387,0,0.010227

