Block,Time,RAPPC,RAPPB,ANTA_CRF,DULHASTI,UNCHAHAR2,ANTA_LF,TALA,CHAMERA2,UNCHAHAR4,KOLDAM,BSIUL,ANTA_RF,RIHAND3,URI,KOTESHWR,PARBATI3,KHSTPP-I,BRBCL,UNCHAHAR3,CHAMERA1,SEWA2,AURY_CRF,FSTPP I & II,KHSTPP-II,UNCHAHAR1,RIHAND1,TANDA2,JHAJJAR,CHAMERA3,KUDGI,SASAN,DHAULIGNGA,DADRI_GF,RAMPUR,SINGRAULI,TANAKPUR,AURY_RF,DADRI_RF,AURY_GF,ANTA_GF,URI2,SINGRAULI_HYDRO,DADRI_CRF,NAPP,NJPC,AURY_LF,DADRT2,KISHANGANGA,TEHRI,SALAL,DADRI_LF,RIHAND2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,14.097341,0.000000,0.000000,0.000000,20.029326,95.016108,10.657186,88.890400,0.000000,390.977758,0.000000,60.39,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,23.915073,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,24.699937,0.000000,114.132375,0,0,0,0,0

48,11:45-12:00,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,14.097341,0.000000,0.000000,0.000000,20.029326,95.016108,10.657186,88.890400,0.000000,390.977758,0.000000,60.39,404.615574,0.000000,0.000000,0.000000,118.117950,4.331958,0.000000,0.000000,0.000000,0.000000,23.915073,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,24.699937,0.000000,114.132375,0,0,0,0,0

49,12:00-12:15,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,17.675276,0.000000,0.000000,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,410.301758,0.000000,56.04,404.615574,0.000000,0.000000,0.000000,112.005576,11.519294,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,24.699937,0.000000,114.132375,0,0,0,0,0

50,12:15-12:30,49.289534,0.000000,0.000000,15.921867,40.957315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,17.675276,0.000000,0.000000,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,409.197887,0.000000,54.11,404.615574,0.000000,0.000000,0.000000,112.005576,11.519294,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,24.699937,0.000000,114.132375,0,0,0,0,0

51,12:30-12:45,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,17.675276,0.000000,0.000000,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,410.301758,0.000000,52.17,404.615574,0.000000,0.000000,0.000000,112.005576,11.519294,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

52,12:45-13:00,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,48.000816,8.574059,0.000000,43.691564,12.742246,17.675276,0.000000,0.000000,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,400.639758,0.000000,52.17,404.615574,0.000000,0.000000,0.000000,112.005576,11.519294,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

53,13:00-13:15,49.289534,0.000000,0.000000,15.921867,28.391594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,48.000816,8.574059,0.000000,35.913271,12.742246,17.675276,0.000000,0.000000,0.000000,13.884294,95.016108,13.770476,88.890400,0.000000,379.383358,0.000000,54.11,404.615574,0.000000,0.000000,0.000000,112.005576,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,0.000000,0.000000,325.494132,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

54,13:15-13:30,49.289534,0.000000,0.000000,15.921867,28.391594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.266739,8.574059,0.000000,32.219388,12.742246,17.675276,0.000000,0.000000,0.000000,13.884294,95.016108,13.770476,88.890400,0.000000,379.383358,0.000000,52.17,404.615574,0.000000,0.000000,0.000000,112.005576,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,0.000000,0.000000,325.494132,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

55,13:30-13:45,49.289534,0.000000,0.000000,15.921867,22.484150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.266739,8.574059,0.000000,32.219388,12.742246,17.675276,0.000000,0.000000,0.000000,13.884294,95.016108,13.770476,88.890400,0.000000,379.383358,0.000000,51.21,404.615574,0.000000,0.000000,0.000000,112.005576,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,0.000000,0.000000,325.494132,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

56,13:45-14:00,49.289534,0.000000,0.000000,15.921867,31.746630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.266739,8.574059,0.000000,43.691564,12.742246,17.675276,0.000000,0.000000,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,379.383358,0.000000,53.14,404.615574,0.000000,0.000000,0.000000,112.005576,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

57,14:00-14:15,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,17.675276,0.000000,0.000000,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,379.383358,0.000000,54.11,404.615574,0.000000,0.000000,0.000000,112.005576,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

58,14:15-14:30,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,17.675276,0.000000,0.000000,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,379.383358,0.000000,53.14,404.615574,0.000000,0.000000,0.000000,112.005576,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

59,14:30-14:45,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,6.300397,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,17.675276,0.000000,0.000000,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,410.301758,0.000000,51.21,404.615574,0.000000,0.000000,0.000000,118.117950,11.519294,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,0.000000,0.000000,330.015369,0.000000,0.000000,12.911331,0.000000,114.132375,0,0,0,0,0

60,14:45-15:00,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,6.300397,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,17.675276,0.000000,0.000000,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,410.301758,0.000000,49.28,404.615574,0.000000,0.000000,0.000000,118.117950,11.519294,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,15.035038,12.911331,0.000000,114.132375,0,0,0,0,0

61,15:00-15:15,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,5.314100,0.000000,119.485727,6.400109,8.574059,0.000000,43.693013,12.742246,17.675276,0.000000,0.000000,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,448.949758,0.000000,50.24,404.615574,0.000000,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,15.035038,12.911331,0.000000,114.132375,0,0,0,0,0

62,15:15-15:30,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.693013,12.742246,17.675276,0.000000,0.000000,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,458.611758,0.000000,50.24,404.615574,0.000000,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,15.035038,12.911331,0.000000,114.132375,0,0,0,0,0

63,15:30-15:45,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.693013,12.742246,17.675276,0.000000,0.000000,0.000000,20.031113,95.016108,13.770476,88.890400,0.000000,477.935758,0.000000,50.24,404.615574,0.000000,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,15.035038,12.911331,0.000000,114.132375,0,0,0,0,0

64,15:45-16:00,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.693013,12.742246,17.675276,0.000000,0.000000,0.000000,20.031113,95.016108,13.770476,88.890400,0.000000,555.231758,0.000000,49.28,404.615574,0.000000,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,30.070076,12.911331,0.000000,114.132375,0,0,0,0,0

65,16:00-16:15,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.693413,8.574059,0.000000,43.693013,12.742246,17.675276,0.000000,0.000000,0.000000,20.031113,95.016108,13.770476,88.890400,0.000000,631.073627,0.000000,53.14,404.615574,0.000000,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,30.070076,12.911331,0.000000,114.132375,0,0,0,0,0

66,16:15-16:30,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.693413,8.574059,0.000000,43.693013,12.742246,17.675276,0.000000,0.000000,0.000000,20.031113,95.016108,13.770476,88.890400,0.000000,631.073627,0.000000,51.21,404.615574,0.000000,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,41.174613,0.000000,330.015369,0.000000,30.070076,12.911331,0.000000,114.132375,0,0,0,0,0

67,16:30-16:45,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.693413,8.574059,0.000000,43.693013,12.742246,17.675276,0.000000,0.000000,0.000000,20.031113,95.016108,13.770476,88.890400,0.000000,631.073627,0.000000,50.24,404.615574,0.000000,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,41.174613,0.000000,330.015369,0.000000,30.070076,12.911331,0.000000,114.132375,0,0,0,0,0

68,16:45-17:00,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.693413,8.574059,0.000000,43.693013,12.742246,25.498115,0.000000,0.000000,0.000000,20.031113,95.016108,19.861207,88.890400,0.000000,631.073627,0.000000,48.31,404.615574,0.000000,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,41.174613,0.000000,330.015369,0.000000,30.070076,24.699937,0.000000,114.132375,0,0,0,0,0

69,17:00-17:15,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.693413,8.574059,0.000000,43.691564,12.742246,25.498115,0.000000,0.000000,0.000000,20.029326,95.016108,19.861207,88.890400,0.000000,631.073627,0.000000,45.41,404.615574,0.000000,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,41.174613,0.000000,330.015369,0.000000,30.070076,68.486188,0.000000,114.132375,0,0,0,0,0

70,17:15-17:30,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,12.724893,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,3.074932,43.691564,12.742246,25.498115,6.793352,0.000000,0.000000,20.029326,95.016108,19.861207,88.890400,0.000000,631.073627,0.000000,52.17,404.615574,0.000000,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,41.174613,0.000000,330.015369,0.000000,30.070076,68.486188,0.000000,114.132375,0,0,0,0,0

71,17:30-17:45,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,12.724893,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,6.149863,43.691564,12.742246,25.498115,13.510375,0.000000,0.000000,20.029326,95.016108,19.861207,88.890400,0.000000,631.073627,0.000000,56.77,404.615574,8.806816,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,54.899484,0.000000,330.015369,0.000000,60.140153,68.486188,0.000000,114.132375,0,0,0,0,0

72,17:45-18:00,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,12.724893,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,31.595536,43.691564,12.742246,25.498115,27.097079,4.636601,0.000000,20.029326,95.016108,19.861207,88.890400,0.000000,631.073627,0.000000,84.06,404.615574,17.613633,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,73.199312,0.000000,330.015369,0.000000,60.140153,68.486188,0.000000,114.132375,0,0,0,0,0

73,18:00-18:15,49.289534,0.000000,0.000000,31.843734,32.435334,0.000000,0.000000,25.449785,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,18.100791,31.595536,43.691564,12.742246,25.498115,38.164900,9.015612,0.000000,20.029326,95.016108,19.861207,88.890400,0.000000,631.073627,2.460718,66.67,404.615574,26.420449,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,91.499140,0.000000,330.015369,0.000000,60.140153,24.699937,0.000000,114.132375,0,0,0,0,0

74,18:15-18:30,49.289534,0.000000,0.000000,47.765600,32.435334,0.000000,0.000000,38.174678,0.000000,0.000000,18.901191,0.000000,119.485727,6.400109,28.580196,31.595536,43.691564,12.742246,25.498115,40.723475,9.015612,0.000000,20.029326,95.016108,19.861207,88.890400,0.000000,631.073627,18.719913,63.77,404.615574,35.308952,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,135.601725,0.000000,330.015369,0.000000,60.140153,12.349968,0.000000,114.132375,0,0,0,0,0

75,18:30-18:45,49.289534,0.000000,0.000000,47.765600,32.435334,0.000000,0.000000,38.174678,0.000000,0.000000,18.901191,0.000000,119.485727,6.400109,28.580196,31.595536,43.691564,12.742246,25.498115,40.723475,15.269871,0.000000,20.029326,95.016108,19.861207,88.890400,0.000000,631.073627,18.719913,66.67,404.615574,35.308952,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,135.601725,0.000000,330.015369,0.000000,60.140153,12.349968,0.000000,114.132375,0,0,0,0,0

76,18:45-19:00,49.289534,0.000000,0.000000,47.765600,32.435334,0.000000,0.000000,38.174678,0.000000,0.000000,18.901191,0.000000,119.485727,48.000816,28.580196,31.595536,43.691564,12.742246,25.498115,40.723475,15.269871,0.000000,20.029326,95.016108,19.861207,88.890400,0.000000,631.073627,18.719913,50.24,404.615574,35.308952,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,135.601725,0.000000,330.015369,0.000000,60.140153,12.349968,0.000000,114.132375,0,0,0,0,0

77,19:00-19:15,49.289534,0.000000,0.000000,47.765600,32.435334,0.000000,0.000000,38.174678,0.000000,0.000000,18.901191,0.000000,119.485727,48.000816,28.580196,31.595536,43.691564,12.742246,25.498115,27.097079,15.269871,0.000000,20.029326,95.016108,19.861207,88.890400,0.000000,631.073627,18.719913,54.11,404.615574,35.308952,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,135.601725,0.000000,330.015369,0.000000,60.140153,12.349968,0.000000,114.132375,0,0,0,0,0

78,19:15-19:30,49.289534,0.000000,0.000000,47.765600,32.435334,0.000000,0.000000,38.174678,0.000000,0.000000,18.901191,0.000000,119.485727,6.400109,28.580196,3.689918,43.691564,12.742246,25.498115,27.097079,15.269871,0.000000,20.029326,95.016108,19.861207,88.890400,0.000000,631.073627,18.719913,55.07,404.615574,35.308952,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,135.601725,0.000000,330.015369,0.000000,60.140153,12.349968,0.000000,114.132375,0,0,0,0,0

79,19:30-19:45,49.289534,0.000000,0.000000,47.765600,32.435334,0.000000,0.000000,38.174678,0.000000,0.000000,6.300397,0.000000,119.485727,6.400109,28.580196,0.000000,43.691564,12.742246,17.675276,25.188834,10.200521,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,631.073627,18.719913,54.11,404.615574,35.308952,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,128.098796,0.000000,330.015369,0.000000,60.140153,12.349968,0.000000,114.132375,0,0,0,0,0

80,19:45-20:00,49.289534,0.000000,0.000000,31.843734,32.435334,0.000000,0.000000,38.174678,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,18.100791,0.000000,43.691564,12.742246,17.675276,13.510375,10.200521,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,631.073627,0.000000,55.07,404.615574,8.806816,0.000000,0.000000,118.117950,4.950809,0.000000,0.000000,0.000000,0.000000,5.198929,0.572986,0.000000,0.000000,91.499140,0.000000,330.015369,0.000000,60.140153,12.349968,0.000000,114.132375,0,0,0,0,0

81,20:00-20:15,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,25.449785,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,9.526732,0.000000,43.691564,12.742246,17.675276,13.510375,5.100261,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,631.073627,0.000000,54.11,404.615574,0.000000,0.000000,0.000000,123.587888,4.950809,0.000000,0.000000,0.000000,0.000000,11.697590,0.572986,0.000000,0.000000,73.199312,0.000000,330.015369,0.000000,30.070076,12.349968,0.000000,114.132375,0,0,0,0,0

82,20:15-20:30,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,12.621857,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,17.675276,6.793352,5.100261,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,631.073627,0.000000,54.11,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,23.915073,0.572986,0.000000,0.000000,54.899484,0.000000,330.015369,0.000000,30.070076,12.349968,0.000000,114.132375,0,0,0,0,0

83,20:30-20:45,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,12.621857,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,17.675276,0.000000,5.100261,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,555.231758,0.000000,54.11,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,23.915073,0.572986,0.000000,0.000000,41.174613,0.000000,330.015369,0.000000,30.070076,12.349968,0.000000,114.132375,0,0,0,0,0

84,20:45-21:00,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,12.621857,0.000000,0.000000,0.000000,0.000000,119.485727,48.000816,8.574059,0.000000,43.691564,12.742246,17.675276,0.000000,3.065308,0.000000,20.029326,95.016108,13.770476,88.890400,0.000000,477.935758,0.000000,53.14,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,14.297055,0.572986,0.000000,0.000000,41.174613,0.000000,330.015369,0.000000,30.070076,12.349968,0.000000,114.132375,0,0,0,0,0

85,21:00-21:15,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,12.621857,0.000000,0.000000,0.000000,0.000000,119.485727,8.533478,8.574059,0.000000,43.691564,12.742246,13.904101,0.000000,0.000000,0.000000,20.029326,95.016108,10.521918,88.890400,0.000000,405.470758,0.000000,55.07,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,12.997322,0.572986,0.000000,0.000000,41.174613,0.000000,330.015369,0.000000,30.070076,12.349968,0.000000,114.132375,0,0,0,0,0

86,21:15-21:30,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,13.904101,0.000000,0.000000,0.000000,20.029326,95.016108,10.521918,88.890400,0.000000,379.383358,0.000000,56.04,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,11.697590,0.572986,0.000000,0.000000,41.174613,0.000000,330.015369,0.000000,30.070076,12.349968,0.000000,114.132375,0,0,0,0,0

87,21:30-21:45,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,13.904101,0.000000,0.000000,0.000000,20.029326,95.016108,10.521918,88.890400,0.000000,379.383358,0.000000,56.04,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,30.070076,12.349968,0.000000,114.132375,0,0,0,0,0

88,21:45-22:00,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,6.400109,8.574059,0.000000,43.691564,12.742246,13.904101,0.000000,0.000000,0.000000,20.029326,95.016108,10.521918,88.890400,0.000000,379.383358,0.000000,53.24,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,30.070076,12.349968,0.000000,114.132375,0,0,0,0,0

89,22:00-22:15,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.693413,8.574059,0.000000,43.691564,12.742246,13.904101,0.000000,0.000000,0.000000,20.029326,95.016108,10.521918,88.890400,0.000000,379.383358,0.000000,85.99,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,30.070076,12.349968,0.000000,114.132375,0,0,0,0,0

90,22:15-22:30,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.693413,8.574059,0.000000,43.691564,12.742246,13.904101,0.000000,0.000000,0.000000,20.029326,95.016108,10.521918,88.890400,0.000000,379.383358,0.000000,84.06,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,30.070076,12.349968,0.000000,114.132375,0,0,0,0,0

91,22:30-22:45,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,48.000816,8.574059,0.000000,43.691564,12.742246,13.904101,0.000000,0.000000,0.000000,20.029326,95.016108,10.521918,88.890400,0.000000,379.383358,0.000000,82.13,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,30.070076,12.349968,0.000000,114.132375,0,0,0,0,0

92,22:45-23:00,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.693413,8.574059,0.000000,43.691564,12.742246,13.904101,0.000000,0.000000,0.000000,20.029326,95.016108,10.521918,88.890400,0.000000,379.383358,0.000000,79.23,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,30.070076,12.349968,0.000000,114.132375,0,0,0,0,0

93,23:00-23:15,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.266739,8.574059,0.000000,43.691564,12.742246,13.904101,0.000000,0.000000,0.000000,20.029326,95.016108,10.521918,88.890400,0.000000,364.668035,0.000000,77.30,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,30.070076,2.806811,0.000000,114.132375,0,0,0,0,0

94,23:15-23:30,49.289534,0.000000,0.000000,15.921867,32.435334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.485727,4.266739,8.574059,0.000000,43.691564,12.742246,13.904101,0.000000,0.000000,0.000000,20.029326,95.016108,10.521918,88.890400,0.000000,359.837035,0.000000,75.36,404.615574,0.000000,0.000000,0.000000,124.639800,4.950809,0.000000,0.000000,0.000000,0.000000,9.098126,0.572986,0.000000,0.000000,20.129811,0.000000,330.015369,0.000000,30.070076,2.806811,0.000000,114.132375,0,0,0,0,0

