Block,Time,L_NR_2019_19,NR/01102023/02122045/L_NR_2021_13,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/24112044/L_NR_2020_07,SR/01102023/07102043/L_NR_2018_61,NR/05012024/31012024/SJVN050124NR1341,NR/05012024/31012024/SJVN050124NR1342,NR/01102023/13082046/L_NR_2021_12,WR/01102023/30052048/L_NR_2022_10,NR/26072023/25122043/L_NR_2023_10,NR/01102023/02012046/L_NR_2021_17,WR/01102023/01102023/L_NR_2022_09,NR/22102023/11042047/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/25072045/L_NR_2021_15,WR/01102023/01102023/L_NR_2020_06,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_17,WR/01102023/29112042/L_NR_2019_05,NR/26072023/31072042/L_NR_2023_07,WR/01102023/31032046/L_NR_2020_05,NR/01102023/14082046/L_NR_2021_16,NR/01102023/31102037/L_NR_2019_11,NR/30092023/31122025/SH-07,NR/01102023/19072037/LT-05,NR/01012024/31012024/HP-26,NR/01012024/31032024/ ChanjuII,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01012024/31012024/HP-28,NR/18012024/18012024/HPX-TAMCTG-170124-05803,NR/01102023/30042040/GNA_LT_36,NR/20122023/29022024/IEX_LDC_231218_00501,NR/18012024/18012024/DD20240118NR22244,NR/01102023/22052037/LT-59,NR/01012024/31012024/52,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/01102023/25122043/GNA_MEJA_DELHI,NR/18012024/18012024/DD20240118NR22238,NR/01012024/31012024/HP-27,NR/01102023/31052040/LT-31,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01102023/30042040/GNA_LT_35,NR/01102023/23072042/L_NR_2012_04,NR/18012024/18012024/HPX-TAMCTG-170124-05804,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/06022042/L_NR_2012_07,NR/01102023/05012040/L_NR_2020_02,NR/01102023/06022042/L_NR_2012_02,NR/30092023/26122029/SH-06,NR/18012024/18012024/DD20240118NR22237,NR/20122023/29022024/IEX_LDC_231218_00502,NR/18012024/18012024/DD20240118NR22239,NR/06012024/31012024/NVVN/OA/16855,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/27052033/DIAPL(L_NR_2023_04)
49,12:00-12:15,131.24159,45.83,6,32.5,6.78,7.01,0,0,229.17,13.33,34,0,13.33,47,32.5,35,6.76,75.22,23,32.5,81,20.33,0,0.990000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,13.130000,8.160000,0.000000,0.690000,95.990000,6.720000,0.000000,0.000000,0.000000,12.810000,5.760000,12.810000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

50,12:15-12:30,133.03942,45.83,6,32.5,6.71,7.01,0,0,229.17,13.33,46,0,13.33,62,32.5,40,6.71,85.12,31,32.5,109,20.12,0,0.990000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,13.220000,8.160000,0.000000,0.690000,95.990000,6.720000,0.000000,0.000000,0.000000,12.890000,5.760000,12.890000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

51,12:30-12:45,133.33096,45.83,6,32.5,6.44,7.01,0,0,229.17,13.33,63,0,13.33,83,32.5,43,6.44,90.3,42,32.5,147,19.33,0,0.990000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,13.310000,8.160000,0.000000,0.690000,95.990000,6.720000,0.000000,0.000000,0.000000,12.990000,5.760000,12.990000,269.970000,0.000000,48.000000,86.580000,1.380000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

52,12:45-13:00,132.563238,45.83,6,32.5,6.28,7.01,0,0,229.17,13.33,70,0,13.33,90,32.5,45,6.26,90.85,45,32.5,165,18.83,0,0.990000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,15.630000,8.160000,0.000000,0.690000,95.990000,6.720000,0.000000,0.000000,0.000000,15.250000,5.760000,15.250000,269.970000,0.000000,48.000000,86.580000,1.380000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

53,13:00-13:15,131.056948,45.83,6,32.5,5.94,7.01,0,0,229.17,13.33,73,0,13.33,93,32.5,45,5.94,90.25,47,32.5,172,17.83,0,1.030000,30.720000,84.650000,77.420000,1.470000,18.240000,0.000000,0.000000,15.410000,8.160000,0.000000,0.690000,95.990000,6.720000,0.000000,0.000000,0.000000,15.040000,5.760000,15.040000,269.970000,0.000000,48.000000,62.590000,1.380000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,76.790000,0.000000

54,13:15-13:30,129.064758,45.83,6,32.5,5.83,7.01,0,0,229.17,13.33,73,0,13.33,93,32.5,45,5.84,90.14,47,32.5,172,17.5,0,1.030000,30.720000,84.650000,77.420000,1.470000,18.240000,0.000000,0.000000,15.240000,8.160000,0.000000,0.690000,95.990000,6.720000,0.000000,0.000000,0.000000,14.870000,5.760000,14.870000,269.970000,0.000000,48.000000,56.270000,1.380000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,48.000000,0.000000

55,13:30-13:45,142.61165,45.83,6,32.5,5.83,7.01,20.16,23.04,229.17,13.33,73,0,13.33,93,32.5,45,5.84,89.84,47,32.5,172,17.5,0,1.030000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,14.970000,8.160000,0.000000,0.690000,95.990000,6.720000,0.000000,0.000000,0.000000,14.610000,5.760000,14.610000,269.970000,0.000000,48.000000,75.150000,1.380000,239.900000,30.720000,0.000000,11.520000,0.000000,48.000000,48.000000,0.000000

56,13:45-14:00,139.01599,45.83,6,32.5,5.83,7.01,20.16,23.04,229.17,13.33,73,0,13.33,90,32.5,45,5.84,89.37,45,32.5,172,17.5,0,1.030000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,14.620000,8.160000,0.000000,0.690000,95.990000,6.720000,0.000000,0.000000,0.000000,14.270000,5.760000,14.270000,269.970000,0.000000,48.000000,75.150000,1.380000,230.300000,30.720000,0.000000,11.520000,0.000000,48.000000,48.000000,0.000000

57,14:00-14:15,134.604018,46.33,6,32.5,5.83,5.61,20.16,23.04,231.67,13.33,73,0,13.33,87,32.5,45,5.84,88.51,43,32.5,172,17.5,0,1.030000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,0.000000,14.290000,8.160000,0.000000,0.770000,95.990000,6.720000,0.000000,0.000000,0.000000,13.930000,5.760000,13.930000,269.970000,0.000000,48.000000,75.150000,1.380000,230.300000,30.720000,0.000000,11.520000,0.000000,48.000000,48.000000,0.000000

58,14:15-14:30,129.375734,46.33,6,32.5,5.83,5.61,20.16,23.04,231.67,13.33,72,0,13.33,83,32.5,45,5.84,86.96,42,32.5,168,17.5,0,1.030000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,0.000000,13.790000,8.160000,0.000000,0.770000,95.990000,6.720000,0.000000,0.000000,0.000000,13.460000,5.760000,13.460000,269.970000,0.000000,48.000000,75.150000,1.380000,230.300000,30.720000,0.000000,11.520000,0.000000,48.000000,48.000000,0.000000

59,14:30-14:45,123.010444,46.33,6,32.5,5.83,5.61,20.16,23.04,231.67,13.33,64,0,13.33,79,32.5,45,5.84,84.53,40,32.5,151,17.5,0,1.030000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,0.000000,13.200000,8.160000,0.000000,0.770000,95.990000,6.720000,0.000000,0.000000,0.000000,12.870000,5.760000,12.870000,269.970000,0.000000,48.000000,75.150000,1.380000,244.700000,30.720000,0.000000,11.520000,0.000000,48.000000,48.000000,0.000000

60,14:45-15:00,115.245762,44.36,6,32.5,5.83,5.61,20.16,23.04,221.82,13.33,61,0,13.33,75,32.5,43,5.84,80.56,37,32.5,144,17.5,0,1.030000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,0.000000,12.540000,8.160000,0.000000,0.770000,95.990000,6.720000,0.000000,0.000000,0.000000,12.230000,5.760000,12.230000,269.970000,0.000000,48.000000,75.150000,1.380000,249.500000,30.720000,0.000000,11.520000,0.000000,48.000000,48.000000,0.000000

61,15:00-15:15,105.906764,41.29,6,32.5,5.83,5.61,20.16,23.04,206.45,13.33,57,0,13.33,67,32.5,41,5.84,76.01,33,32.5,133,17.5,0,1.070000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,0.000000,11.740000,8.160000,0.000000,0.770000,95.990000,6.720000,0.000000,0.000000,0.000000,11.450000,5.760000,11.450000,269.970000,0.000000,48.000000,75.150000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,76.790000,0.000000

62,15:15-15:30,95.498786,38.06,6,32.5,5.83,5.61,20.16,23.04,190.32,13.33,52,0,13.33,60,32.5,37,5.84,70.83,30,32.5,123,17.5,0,1.070000,30.720000,84.650000,77.420000,1.370000,18.240000,0.000000,0.000000,10.880000,8.160000,0.000000,0.770000,95.990000,6.720000,0.000000,0.000000,0.000000,10.610000,5.760000,10.610000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

63,15:30-15:45,83.81775,34.71,6,32.5,5.83,5.61,20.16,23.04,173.58,13.71,45,0,13.71,53,32.5,34,5.84,64.79,27,32.5,105,17.5,0,1.070000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,0.000000,9.830000,8.160000,0.000000,0.770000,95.990000,6.720000,0.000000,0.000000,0.000000,9.590000,5.760000,9.590000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

64,15:45-16:00,70.902528,31.28,6,33,5.83,5.61,20.16,23.04,156.4,15.04,39,0,15.04,47,30,31,5.84,58.23,23,33,91,17.5,0,1.070000,30.720000,114.760000,77.420000,1.370000,18.240000,0.000000,0.000000,8.720000,8.160000,0.000000,0.770000,95.990000,6.720000,0.000000,0.000000,0.000000,8.510000,5.760000,8.510000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

65,16:00-16:15,57.112686,27.22,6,33,5.83,5.61,20.16,23.04,136.09,14.98,33,0,14.98,39,17,27,5.84,51.02,19,33,77,17.5,0,1.070000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,7.530000,8.160000,0.000000,0.770000,95.990000,6.720000,0.000000,0.000000,0.000000,7.350000,5.760000,7.350000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

66,16:15-16:30,43.769872,23.2,6,33,5.83,5.61,20.16,23.04,115.99,15.56,27,0,15.56,27,7,24,5.84,43.47,13,33,63,17.5,0,1.070000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,6.170000,8.160000,0.000000,0.770000,95.990000,6.720000,0.000000,0.000000,0.000000,6.020000,5.760000,6.020000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

67,16:30-16:45,31.855604,19.17,6,33,5.83,5.61,0,0,95.85,15.88,21,0,15.88,20,1,20,5.84,35.43,10,23.35,49,17.5,0,1.070000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,4.810000,8.160000,0.000000,0.770000,95.990000,6.720000,0.000000,0.000000,0.000000,4.700000,5.760000,4.700000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,0.000000

68,16:45-17:00,22.030706,14.93,6,30.15,5.83,5.61,0,0,74.63,15.97,15,0,15.97,13,0,15,5.84,27.29,7,11.6,35,17.5,0,1.070000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,0.000000,2.760000,8.160000,0.000000,0.770000,95.990000,6.720000,0.000000,0.000000,0.000000,2.690000,5.760000,2.690000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,23.040000

69,17:00-17:15,14.013356,11.45,6,15.48,5.83,5.61,0,0,57.27,15.47,9,0,15.47,9,0,10,5.84,18.4,5,6.74,21,17.5,0,1.100000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,134.390000,1.910000,8.160000,48.000000,0.840000,95.990000,6.720000,0.000000,0.000000,0.000000,1.870000,5.760000,1.870000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

70,17:15-17:30,8.11453,7.72,6,5.49,5.83,5.61,0,0,38.6,15.37,4,0,15.37,3,0,6,5.84,7.74,1,2.24,11,17.5,0,1.100000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,134.390000,1.220000,8.160000,48.000000,0.840000,95.990000,6.720000,0.000000,0.000000,0.000000,1.190000,5.760000,1.190000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

71,17:30-17:45,3.731712,3.41,6,0,5.83,7.21,0,0,17.03,15.63,1,0,15.63,1,0,5,5.84,1.67,1,0,2,17.5,0,1.100000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,134.390000,0.690000,8.160000,48.000000,0.840000,95.990000,6.720000,0.000000,0.000000,0.000000,0.670000,5.760000,0.670000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,0.000000,11.520000,100.790000,48.000000,100.540000,24.000000

72,17:45-18:00,0.408156,1.79,6,0,5.83,7.21,0,0,8.94,16.14,0,0,16.14,0,0,2,5.84,0.33,0,0,0,17.5,0,1.100000,30.720000,114.760000,77.420000,1.470000,18.240000,0.000000,134.390000,0.310000,8.160000,48.000000,0.840000,95.990000,6.720000,0.000000,0.000000,0.000000,0.300000,5.760000,0.300000,269.970000,0.000000,48.000000,86.580000,1.480000,259.750000,30.720000,24.000000,11.520000,100.790000,48.000000,100.540000,24.000000

73,18:00-18:15,0,0.59,6,0,6.67,7.21,0,0,2.96,16.05,0,0,16.05,0,0,1,6.66,0,0,0,0,20,0,1.100000,30.720000,114.760000,0.000000,1.470000,18.240000,0.000000,0.000000,0.080000,8.160000,44.920000,0.840000,95.990000,6.720000,0.000000,48.000000,0.000000,0.080000,5.760000,0.080000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,111.350000,11.520000,100.790000,48.000000,100.540000,24.000000

74,18:15-18:30,0,0.11,6.36,0,6.67,7.21,0,0,0.56,16.82,0,0,16.82,0,0,0,6.66,0,0,0,0,20,0,1.100000,30.720000,114.760000,0.000000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,44.920000,0.840000,95.990000,6.720000,0.000000,48.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,111.350000,11.520000,100.790000,48.000000,100.540000,24.000000

75,18:30-18:45,0,0,6.94,0,6.67,7.21,0,0,0,17.32,0,0,17.32,0,0,0,6.66,0,0,0,0,20,0,1.100000,30.720000,114.760000,0.000000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,44.920000,0.840000,95.990000,6.720000,0.000000,48.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,107.510000,11.520000,100.790000,48.000000,100.540000,24.000000

76,18:45-19:00,0,0,6.94,0,7.28,7.21,0,0,0,18,0,0,18,0,0,0,7.26,0,0,0,0,21.83,0,1.100000,30.720000,114.760000,0.000000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,44.920000,0.840000,95.990000,6.720000,0.000000,48.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,110.390000,11.520000,100.790000,48.000000,100.540000,24.000000

77,19:00-19:15,0,0,6.94,0,8.1,7.21,0,0,0,19.51,0,0,19.51,0,0,0,8.1,0,0,0,0,24.3,0,1.100000,30.720000,114.760000,0.000000,1.370000,18.240000,0.000000,0.000000,0.000000,8.160000,44.920000,0.840000,95.990000,6.720000,0.000000,48.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,87.350000,11.520000,100.790000,48.000000,100.540000,24.000000

78,19:15-19:30,0,0,7.62,0,8.44,7.46,0,0,0,21.88,0,0,21.88,0,0,0,8.45,0,0,0,0,25.33,0,1.100000,30.720000,114.760000,0.000000,1.370000,18.240000,0.000000,0.000000,0.000000,8.160000,44.920000,0.840000,95.990000,6.720000,0.000000,48.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,92.150000,11.520000,100.790000,48.000000,100.540000,24.000000

79,19:30-19:45,0,0,7.77,0,8.94,7.7,0,0,0,23.89,0,0,23.89,0,0,0,8.94,0,0,0,0,26.82,0,1.100000,30.720000,114.760000,0.000000,1.370000,18.240000,0.000000,0.000000,0.000000,8.160000,44.920000,0.840000,95.990000,6.720000,0.000000,48.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,57.590000,11.520000,100.790000,48.000000,100.540000,24.000000

80,19:45-20:00,0,0,8.12,0,9.92,7.86,0,0,0,28.52,0,0,28.52,0,0,0,9.92,0,0,0,0,29.75,0,1.100000,30.720000,114.760000,0.000000,1.370000,18.240000,0.000000,0.000000,0.000000,8.160000,44.920000,0.840000,95.990000,6.720000,0.000000,48.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,48.000000,11.520000,100.790000,48.000000,100.540000,24.000000

81,20:00-20:15,0,0,9.32,0,11.97,7.78,0,0,0,38.54,0,0,38.54,0,0,0,11.98,0,0,0,0,35.92,0,1.070000,30.720000,114.760000,0.000000,1.370000,18.240000,0.000000,0.000000,0.000000,8.160000,0.000000,0.840000,0.000000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

82,20:15-20:30,0,0,10.76,0,13.12,7.8,0,0,0,40.18,0,0,40.18,0,0,0,13.13,0,0,0,0,39.37,0,1.070000,30.720000,114.760000,0.000000,1.370000,18.240000,0.000000,0.000000,0.000000,8.160000,0.000000,0.840000,0.000000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

83,20:30-20:45,0,0,12.69,0,16.77,9,0,0,0,53.51,0,0,53.51,0,0,0,16.78,0,0,0,0,50.31,0,0.000000,30.720000,114.760000,0.000000,1.370000,18.240000,0.000000,0.000000,0.000000,8.160000,0.000000,0.840000,0.000000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

84,20:45-21:00,0,0,12.88,0,16.92,9.26,0,0,0,52.54,0,0,52.54,0,0,0,16.92,0,0,0,0,50.76,0,0.000000,30.720000,114.760000,0.000000,1.370000,18.240000,0.000000,0.000000,0.000000,8.160000,0.000000,0.840000,0.000000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

85,21:00-21:15,0,0,15.14,0,20.39,11.31,0,0,0,50.85,0,0,50.85,0,0,0,20.38,0,0,0,0,61.17,0,1.070000,30.720000,114.760000,0.000000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,0.000000,0.840000,0.000000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

86,21:15-21:30,0,0,15.95,0,20.6,11.61,0,0,0,49.02,0,0,49.02,0,0,0,20.62,0,0,0,0,61.81,0,1.070000,30.720000,114.760000,0.000000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,0.000000,0.840000,0.000000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

87,21:30-21:45,0,0,15.15,0,20.42,14.81,0,0,0,43.48,0,0,43.48,0,0,0,20.43,0,0,0,0,61.26,0,1.070000,30.720000,114.760000,0.000000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,0.000000,0.840000,0.000000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,86.580000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

88,21:45-22:00,0,0,14.58,0,19.74,14.77,0,0,0,41.11,0,0,41.11,0,0,0,19.73,0,0,0,0,59.21,0,1.070000,30.720000,84.650000,0.000000,1.470000,18.240000,0.000000,0.000000,0.000000,8.160000,0.000000,0.840000,0.000000,6.720000,0.000000,0.000000,0.000000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,67.700000,1.430000,259.750000,30.720000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

89,22:00-22:15,0,0,8.88,0,13.42,9.46,0,0,0,36.19,0,0,36.19,0,0,0,13.42,0,0,0,0,40.26,0,1.070000,25.710000,114.760000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.840000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,75.150000,1.380000,259.750000,25.710000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

90,22:15-22:30,0,0,8.51,0,13.25,9.48,0,0,0,34.33,0,0,34.33,0,0,0,13.26,0,0,0,0,39.76,0,1.070000,25.710000,114.760000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.840000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,75.150000,1.380000,259.750000,25.710000,0.000000,11.520000,0.000000,48.000000,100.540000,24.000000

91,22:30-22:45,0,0,8.4,0,12.92,9.58,0,0,0,30.62,0,0,30.62,0,0,0,12.92,0,0,0,0,38.76,0,1.070000,25.710000,114.760000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.770000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,75.150000,1.380000,224.540000,25.710000,0.000000,11.520000,0.000000,48.000000,71.740000,24.000000

92,22:45-23:00,0,0,8.4,0,12.83,9.7,0,0,0,28.58,0,0,28.58,0,0,0,12.82,0,0,0,0,38.49,0,1.070000,25.710000,84.650000,152.120000,1.470000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.770000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,75.150000,1.380000,224.540000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

93,23:00-23:15,0,0,8,0,12.42,9.53,0,0,0,27.69,0,0,27.69,0,0,0,12.42,0,0,0,0,37.26,0,1.030000,25.710000,65.840000,152.120000,1.370000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.770000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,56.270000,1.380000,224.540000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

94,23:15-23:30,0,0,8,0,11.98,9.28,0,0,0,27.01,0,0,27.01,0,0,0,11.97,0,0,0,0,35.92,0,1.030000,25.710000,65.840000,152.120000,1.370000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.770000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,56.270000,1.380000,224.540000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

95,23:30-23:45,0,0,8,0,11.2,9,0,0,0,26.63,0,0,26.63,0,0,0,11.21,0,0,0,0,33.6,0,1.030000,25.710000,65.840000,152.120000,1.370000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.770000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,56.270000,1.380000,197.960000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

96,23:45-24:00,0,0,8,0,11.17,8.98,0,0,0,28.52,0,0,28.52,0,0,0,11.16,0,0,0,0,33.5,0,1.030000,25.710000,65.840000,152.120000,1.370000,18.240000,24.470000,0.000000,0.000000,8.160000,0.000000,0.770000,0.000000,6.720000,0.000000,0.000000,57.160000,0.000000,5.760000,0.000000,269.970000,0.000000,48.000000,56.270000,1.380000,197.960000,25.710000,0.000000,11.520000,0.000000,48.000000,48.000000,24.000000

