Block,Time,KOLDAM,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND1,ANTA_LF,DADRI_RF,SASAN,KHSTPP-I,FSTPP I & II,TALA,KHSTPP-II,BRBCL,SINGRAULI,CHAMERA2,NJPC,KOTESHWR,DULHASTI,RIHAND2,CHAMERA3,SALAL,PARBATI3,TANDA2,RAPPB,DADRI_LF,AURY_RF,NAPP,UNCHAHAR4,TANAKPUR,ANTA_RF,BSIUL,AURY_CRF,KISHANGANGA,ANTA_CRF,RAPPC,URI,AURY_LF,RAMPUR,DADRI_GF,TEHRI,JHAJJAR,URI2,UNCHAHAR3,RIHAND3,DADRI_CRF,SEWA2,ANTA_GF,UNCHAHAR2,DHAULIGNGA,CHAMERA1,AURY_GF,DADRT2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,14.839336,0.754252,65.661985,0.000000,0.000000,389.620350,30.217223,11.015977,0.000000,99.156952,19.348024,131.070221,46.918734,53.252796,0.000000,57.246285,97.263267,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,6.815817,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,173.986890,34.008786,18.746374,92.802295,0.000000,0.000000,0.000000,15.535767,21.009712,0.000000,0.000000,366.451120,0,0,0,0,0

49,12:00-12:15,0.000000,14.839336,0.754252,65.661985,0.000000,0.000000,380.913750,30.217223,11.015977,0.000000,99.156952,19.348024,144.735204,46.918734,53.252796,0.000000,57.246285,97.263267,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,173.986890,34.008786,18.746374,92.802295,0.000000,0.000000,0.000000,15.535767,21.009712,0.000000,0.000000,366.451120,0,0,0,0,0

50,12:15-12:30,0.000000,14.839336,0.754252,65.661985,0.000000,0.000000,380.913750,30.217223,11.015977,0.000000,99.156952,19.348024,145.099310,46.918734,53.252796,0.000000,57.246285,97.263267,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,173.986890,34.008786,18.746374,92.802295,0.000000,0.000000,0.000000,15.535767,21.009712,0.000000,0.000000,366.451120,0,0,0,0,0

51,12:30-12:45,0.000000,14.839336,0.754252,93.891919,0.000000,0.000000,380.913750,30.217223,11.015977,0.000000,99.156952,19.348024,145.099310,46.918734,53.252796,0.000000,57.246285,120.325212,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,2.056015,0.000000,0.000000,173.986890,34.008786,18.746374,126.323189,0.000000,0.000000,0.000000,15.535767,21.009712,0.000000,0.000000,366.451120,0,0,0,0,0

52,12:45-13:00,0.000000,14.839336,0.754252,93.891919,0.000000,0.000000,380.913750,30.217223,11.015977,0.000000,99.156952,19.348024,145.099310,46.918734,53.252796,0.000000,57.246285,120.325212,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,39.516355,0.000000,2.056015,0.000000,0.000000,173.986890,34.008786,18.746374,126.323189,0.000000,0.000000,0.000000,15.535767,21.009712,0.000000,0.000000,366.451120,0,0,0,0,0

53,13:00-13:15,0.000000,14.839336,0.754252,93.891919,0.000000,0.000000,380.913750,30.217223,11.015977,0.000000,99.156952,19.348024,145.099310,46.918734,53.252796,0.000000,57.246285,120.325212,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.495696,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,39.516355,0.000000,2.056015,0.000000,0.000000,173.986890,34.008786,18.746374,126.323189,0.000000,0.000000,0.000000,15.535767,10.529214,0.000000,0.000000,366.451120,0,0,0,0,0

54,13:15-13:30,0.000000,14.839336,0.754252,93.891919,0.000000,0.000000,380.913750,30.217223,11.015977,0.000000,99.156952,19.348024,145.099310,46.918734,79.879193,0.000000,57.246285,120.325212,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.495696,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,39.516355,0.000000,3.084022,0.000000,0.000000,173.986890,34.008786,18.746374,126.323189,0.000000,0.000000,0.000000,15.535767,10.529214,0.000000,0.000000,366.451120,0,0,0,0,0

55,13:30-13:45,0.000000,14.752270,0.754252,93.891919,0.000000,0.000000,380.913750,44.886470,13.222230,0.000000,143.465420,19.348024,145.099310,46.918734,79.879193,0.000000,57.246285,120.325212,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,5.452653,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,3.084022,0.000000,0.000000,174.009880,34.008786,18.630286,126.323189,0.000000,0.000000,0.000000,15.535767,10.529214,0.000000,0.000000,367.508101,0,0,0,0,0

56,13:45-14:00,0.000000,14.752270,0.754252,93.891919,0.000000,0.000000,380.913750,44.886470,17.091830,0.000000,143.465420,19.348024,145.099310,46.918734,79.879193,0.000000,57.246285,120.325212,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,5.452653,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,3.084022,0.000000,0.000000,174.009880,34.008786,18.630286,126.323189,0.000000,0.000000,0.000000,15.535767,10.529214,0.000000,0.000000,367.508101,0,0,0,0,0

57,14:00-14:15,0.000000,19.075096,0.754252,93.891919,0.000000,0.000000,380.913750,44.886470,17.091830,0.000000,143.465420,19.348024,145.099310,46.918734,79.879193,0.000000,57.246285,120.325212,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,5.452653,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,3.084022,0.000000,0.000000,174.009880,34.008786,23.647706,126.323189,0.000000,0.000000,0.000000,19.315592,10.529214,0.000000,0.000000,367.508101,0,0,0,0,0

58,14:15-14:30,0.000000,19.433034,0.754252,93.891919,0.000000,0.000000,380.913750,44.886470,17.091830,0.000000,143.465420,19.348024,145.099310,46.918734,79.879193,0.000000,57.246285,120.325212,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,5.452653,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,3.084022,0.000000,0.000000,174.009880,34.008786,24.121732,126.323189,0.000000,0.000000,0.000000,21.718130,10.529214,0.000000,0.000000,367.508101,0,0,0,0,0

59,14:30-14:45,0.000000,19.433034,0.754252,93.891919,0.000000,0.000000,380.913750,44.886470,17.091830,0.000000,143.465420,19.348024,145.099310,46.918734,79.879193,0.000000,57.246285,120.325212,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,3.593794,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,3.084022,0.000000,0.000000,174.009880,34.008786,24.121732,126.323189,0.000000,0.000000,0.000000,21.718130,10.529214,13.591351,0.000000,418.167550,0,0,0,0,0

60,14:45-15:00,0.000000,19.433034,0.754252,93.891919,0.000000,0.000000,380.913750,44.886470,17.091830,0.000000,143.465420,19.348024,145.099310,46.918734,79.879193,0.000000,57.246285,120.325212,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,3.593794,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,3.084022,0.000000,0.000000,174.009880,34.008786,24.121732,126.323189,0.000000,0.000000,0.000000,21.718130,10.529214,27.182702,0.000000,466.537550,0,0,0,0,0

61,15:00-15:15,0.000000,19.433034,0.754252,93.891919,0.000000,0.000000,380.913750,44.886470,17.091830,0.000000,143.465420,19.348024,145.099310,46.918734,79.879193,0.000000,57.246285,120.325212,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,5.452653,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,39.516355,0.000000,3.084022,0.000000,0.000000,174.009880,34.008786,24.121732,126.323189,0.000000,0.000000,0.000000,21.718130,10.529214,40.774053,0.000000,466.537550,0,0,0,0,0

62,15:15-15:30,0.000000,19.433034,0.754252,93.891919,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348024,145.099310,46.918734,106.505591,0.000000,57.246285,120.325212,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,5.452653,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,39.516355,0.000000,4.112029,0.000000,0.000000,174.009880,34.008786,24.121732,126.323189,0.000000,0.000000,0.000000,21.718130,10.529214,40.774053,0.000000,514.907550,0,0,0,0,0

63,15:30-15:45,0.000000,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348000,145.099310,46.918734,106.505591,0.000000,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,9.789991,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,39.516355,0.000000,4.112029,0.000000,0.000000,174.009880,34.008786,24.121732,126.323189,0.000000,0.000000,0.000000,21.718130,10.529214,40.774053,0.000000,514.907550,0,0,0,0,0

64,15:45-16:00,0.000000,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348000,145.099310,46.918734,106.505591,0.000000,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,9.789991,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.009880,34.008786,24.121732,126.323189,0.000000,0.000000,0.000000,21.718130,10.529214,40.774053,0.000000,514.907550,0,0,0,0,0

65,16:00-16:15,0.000000,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348000,145.099310,46.918734,106.505591,0.000000,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,9.789991,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.006335,34.008786,24.121732,126.323189,0.000000,0.000000,0.000000,21.718130,10.529214,40.774053,0.000000,563.277550,0,0,0,0,0

66,16:15-16:30,2.039192,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,106.505591,0.000000,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,0.495696,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.006335,34.008786,24.121732,126.323189,0.000000,0.000000,0.000000,21.718130,21.058430,40.774053,0.000000,594.495451,0,0,0,0,0

67,16:30-16:45,3.987753,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348024,145.099310,46.918734,106.505591,0.000000,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,0.495696,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.006335,34.008786,24.121732,126.323189,0.000000,0.000000,0.000000,21.718130,21.058430,40.774053,0.000000,594.495451,0,0,0,0,0

68,16:45-17:00,4.304961,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348024,145.099310,46.918734,106.505591,0.000000,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,0.495696,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.006335,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,21.718130,21.058430,40.774053,0.000000,594.495451,0,0,0,0,0

69,17:00-17:15,4.486223,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,106.505591,0.000000,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,0.495696,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.006335,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,21.718130,21.058430,40.774053,0.000000,590.271202,0,0,0,0,0

70,17:15-17:30,4.486223,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,106.505591,0.000000,57.246285,120.325212,33.695754,76.788555,3.690020,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,0.495696,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.006335,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,21.718130,21.058430,40.774053,0.000000,590.271202,0,0,0,0,0

71,17:30-17:45,6.729333,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,129.359018,0.000000,57.246285,120.325212,33.695754,76.788555,3.690020,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,2.354555,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.991050,0.000000,0.000000,174.006335,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,21.718130,21.058430,40.774053,0.000000,590.271202,0,0,0,0,0

72,17:45-18:00,6.729333,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,129.359018,0.000000,57.246285,120.325212,33.695754,76.788555,3.690020,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,2.354555,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.991050,0.000000,0.000000,174.006335,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,21.718130,21.058430,40.774053,0.000000,590.271202,0,0,0,0,0

73,18:00-18:15,6.729333,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348024,145.099310,46.918734,129.359018,0.000000,57.246285,120.325212,33.695754,38.782099,5.904031,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,3.593794,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.991050,0.000000,9.635463,174.006335,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,21.718130,21.058430,40.774053,0.000000,590.271202,0,0,0,0,0

74,18:15-18:30,8.972444,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,133.131989,0.000000,57.246285,120.325212,33.695754,38.782099,5.904031,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,3.593794,0.000000,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,5.140036,0.000000,19.039674,174.006335,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,21.718130,21.058430,40.774053,0.000000,590.271202,0,0,0,0,0

75,18:30-18:45,8.972444,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,154.152830,0.000000,57.246285,120.325212,33.695754,38.782099,5.904031,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,3.593794,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,5.944564,0.000000,29.060555,174.006335,34.008786,24.121732,126.323189,0.000000,18.187717,0.000000,19.412332,31.587644,40.774053,0.000000,590.271202,0,0,0,0,0

76,18:45-19:00,8.972444,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348002,145.099310,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,8.856046,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,8.550752,0.000000,19.020438,0.000000,5.476967,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,39.775189,174.006335,36.655288,24.121732,126.323189,0.000000,18.187717,0.000000,19.412332,42.116859,40.774053,0.000000,590.271202,0,0,0,0,0

77,19:00-19:15,8.972444,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348002,102.329097,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,56.873526,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,8.550752,0.000000,19.020438,0.000000,5.476967,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,39.775189,174.006335,36.655288,24.121732,126.323189,0.000000,18.187717,0.000000,19.412332,42.116859,40.774053,0.000000,590.271202,0,0,0,0,0

78,19:15-19:30,8.972444,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348002,102.329097,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,56.873526,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,8.550752,0.000000,19.020438,0.000000,5.476967,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,39.775189,174.006335,36.655288,24.121732,126.323189,0.000000,18.187717,0.000000,19.412332,42.116859,40.774053,0.000000,590.271202,0,0,0,0,0

79,19:30-19:45,8.972444,19.336294,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348002,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,56.873526,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,8.550752,0.000000,19.020438,0.000000,5.476967,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,39.775189,174.006335,36.655288,23.995970,126.323189,0.000000,18.187717,0.000000,19.412332,42.116859,40.774053,0.000000,593.528051,0,0,0,0,0

80,19:45-20:00,8.972444,19.336294,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348002,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,56.873526,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,4.213414,0.000000,19.020438,0.000000,5.476967,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,39.775189,174.006335,36.655288,23.995970,126.323189,0.000000,18.187717,0.000000,19.412332,42.116859,40.774053,0.000000,593.528051,0,0,0,0,0

81,20:00-20:15,8.972444,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348010,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,56.873526,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,4.213414,0.000000,19.020438,0.000000,5.476967,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,39.775189,174.006335,36.655288,24.121732,126.323189,0.000000,18.187717,0.000000,19.412332,42.116859,40.774053,0.000000,593.528051,0,0,0,0,0

82,20:15-20:30,8.972444,19.433034,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,143.465420,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,56.873526,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,4.213414,0.000000,19.020438,0.000000,5.476967,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,39.775189,174.006335,36.655288,24.121732,126.323189,0.000000,18.187717,0.000000,21.695433,42.116859,40.774053,0.000000,593.528051,0,0,0,0,0

83,20:30-20:45,8.972444,19.336294,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,5.904031,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,5.204805,0.000000,19.020438,0.000000,5.476967,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,39.775189,174.006335,36.655288,23.995970,126.323189,0.000000,18.187717,0.000000,21.718130,42.116859,40.774053,0.000000,593.528051,0,0,0,0,0

84,20:45-21:00,8.972444,19.336294,0.754252,0.000000,0.000000,0.000000,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,3.690020,5.183415,0.000000,0.000000,0.000000,48.527582,2.989266,0.867468,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,38.541850,174.006335,34.008786,23.995970,126.323189,0.000000,18.187717,0.000000,21.718130,42.116859,40.774053,0.000000,593.307097,0,0,0,0,0

85,21:00-21:15,8.972444,21.880581,0.754252,0.000000,0.000000,12.576200,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,9.674000,48.527582,2.989266,1.239239,7.739200,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,38.541850,159.979035,34.008786,26.608420,126.323189,0.000000,18.187717,0.000000,21.718130,42.116859,40.774053,0.000000,593.307097,0,0,0,0,0

86,21:15-21:30,8.972444,21.892262,0.754252,0.000000,0.000000,12.576200,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,9.674000,48.527582,2.989266,1.239239,7.739200,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,38.541850,159.979035,34.008786,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,42.116859,40.774053,0.000000,593.307097,0,0,0,0,0

87,21:30-21:45,8.972444,21.892262,0.754252,0.000000,0.000000,12.576200,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,9.674000,48.527582,2.989266,1.239239,7.739200,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,38.541850,159.979035,34.008786,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,42.116859,40.774053,0.000000,647.135951,0,0,0,0,0

88,21:45-22:00,8.972444,21.892262,0.754252,0.000000,0.000000,12.576200,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,9.674000,48.527582,2.989266,6.691893,7.739200,19.020438,0.000000,5.476967,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,39.775189,159.979035,36.655288,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,42.116859,40.774053,0.000000,665.973587,0,0,0,0,0

89,22:00-22:15,8.972444,21.892262,0.754252,0.000000,0.000000,12.576200,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,9.674000,48.527582,2.989266,6.691893,7.739200,19.020438,0.000000,5.476967,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,39.775189,159.979035,36.655288,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,42.116859,40.774053,0.000000,665.973587,0,0,0,0,0

90,22:15-22:30,8.972444,21.892262,0.754252,0.000000,0.000000,12.576200,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,9.674000,48.527582,2.989266,6.691893,7.739200,19.020438,0.000000,5.476967,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,39.775189,159.979035,36.655288,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,42.116859,40.774053,0.000000,665.973587,0,0,0,0,0

91,22:30-22:45,8.972444,21.892262,0.754252,0.000000,0.000000,12.576200,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,9.674000,48.527582,2.989266,6.691893,7.739200,19.020438,0.000000,5.476967,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,39.775189,159.979035,36.655288,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,42.116859,40.774053,0.000000,665.973587,0,0,0,0,0

92,22:45-23:00,8.972444,21.892262,0.754252,0.000000,0.000000,12.576200,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,9.674000,48.527582,2.989266,0.867468,7.739200,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,28.906388,159.979035,34.008786,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,31.514567,40.774053,0.000000,665.973587,0,0,0,0,0

93,23:00-23:15,8.972444,21.892262,0.754252,0.000000,0.000000,12.576200,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,9.674000,48.527582,2.989266,0.867468,7.739200,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,28.906388,159.979035,34.008786,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,21.058430,40.774053,0.000000,665.973587,0,0,0,0,0

94,23:15-23:30,8.972444,21.892262,0.754252,0.000000,0.000000,12.576200,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,159.758387,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,9.674000,48.527582,2.989266,0.867468,7.739200,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,6.078651,0.000000,28.906388,159.979035,34.008786,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,21.058430,40.774053,0.000000,665.973587,0,0,0,0,0

95,23:30-23:45,8.972444,21.892262,0.754252,0.000000,0.000000,12.576200,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,133.131989,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,9.674000,48.527582,2.989266,0.867468,7.739200,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,5.140036,0.000000,28.906388,159.979035,34.008786,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,21.058430,40.774053,0.000000,665.973587,0,0,0,0,0

96,23:45-24:00,8.972444,21.892262,0.754252,0.000000,0.000000,12.576200,380.913750,44.886470,18.192731,0.000000,95.645145,19.348000,99.719257,46.918734,86.239345,8.921851,57.246285,120.325212,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,9.674000,48.527582,2.989266,0.867468,7.739200,12.616444,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,3.322401,0.000000,19.270924,159.979035,34.008786,26.737950,126.323189,0.000000,18.187717,0.000000,21.718130,21.058430,40.774053,0.000000,665.973587,0,0,0,0,0

