Block,Time,URI2,UNCHAHAR2,ANTA_GF,RIHAND3,URI,AURY_CRF,SEWA2,UNCHAHAR3,CHAMERA3,DADRI_GF,AURY_LF,DADRI_LF,SINGRAULI_HYDRO,TEHRI,KISHANGANGA,ANTA_LF,TANAKPUR,KOTESHWR,DADRI_CRF,CHAMERA2,ANTA_RF,AURY_GF,RAMPUR,BSIUL,RIHAND1,JHAJJAR,DADRT2,NAPP,TANDA2,CHAMERA1,RAPPC,RAPPB,DHAULIGNGA,NJPC,KOLDAM,DULHASTI,DADRI_RF,AURY_RF,SINGRAULI,UNCHAHAR4,SALAL,RIHAND2,UNCHAHAR1,ANTA_CRF,PARBATI3,TALA,SASAN,KHSTPP-II,FSTPP I & II,BRBCL,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,36.522672,32.270215,0.000000,125.866158,39.905460,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,230.372100,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,143.601918,2.978451,73.923419,119.889882,16.760775,0.000000,18.824545,5.384345,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

49,12:00-12:15,36.522672,32.270215,0.000000,125.866158,39.905460,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,230.268577,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,143.601918,2.978451,49.282279,119.889882,16.760775,0.000000,18.824545,5.384345,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

50,12:15-12:30,36.522672,32.270215,0.000000,125.866158,39.905460,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,230.268577,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,143.601918,2.978451,49.282279,119.889882,16.760775,0.000000,4.117869,5.384345,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

51,12:30-12:45,36.522672,24.097500,0.000000,125.866158,39.905460,0.000000,0.000000,14.798082,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,227.480400,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,143.601918,2.978451,49.282279,119.889882,16.760775,0.000000,0.000000,5.384345,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

52,12:45-13:00,36.522672,24.097500,0.000000,125.866158,39.905460,0.000000,0.000000,14.798082,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,227.480400,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,143.601918,2.496743,49.282279,119.889882,14.665478,0.000000,0.000000,5.384345,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

53,13:00-13:15,36.522672,24.097500,0.000000,125.866158,35.116805,0.000000,0.000000,14.798082,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,227.480400,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,143.601918,1.648269,73.923419,119.889882,12.029472,0.000000,0.000000,5.384345,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

54,13:15-13:30,36.522672,24.097500,0.000000,125.866158,35.116805,0.000000,0.000000,14.798082,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,227.480400,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,143.601918,1.648269,73.923419,119.889882,12.029472,0.000000,0.000000,5.384345,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

55,13:30-13:45,36.522672,24.097500,0.000000,125.866158,35.116805,0.000000,0.000000,14.798082,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,5.556402,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,227.480400,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,143.601918,1.648269,73.923419,119.889882,12.029472,0.000000,0.000000,5.384345,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

56,13:45-14:00,36.522672,24.097500,0.000000,125.866158,35.116805,0.000000,0.000000,14.798082,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,5.556402,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,227.480400,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,143.601918,1.648269,73.923419,119.889882,12.029472,0.000000,0.000000,5.384345,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

57,14:00-14:15,36.522672,24.097500,0.000000,125.866158,35.116805,0.000000,0.000000,14.798082,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,5.556402,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,227.480400,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,143.601918,1.648269,73.923419,119.889882,12.029472,0.000000,0.000000,5.100959,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

58,14:15-14:30,36.522672,31.634041,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,5.556402,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,227.480400,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,143.601918,1.648269,73.923419,119.889882,16.355937,0.000000,0.000000,5.100959,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

59,14:30-14:45,36.522672,31.634041,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,227.480400,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,1.648269,80.643730,119.889882,16.355937,0.000000,0.000000,4.817572,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

60,14:45-15:00,36.522672,31.634041,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,282.422700,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,1.648269,80.643730,119.889882,16.355937,0.000000,0.000000,4.817572,265.674938,142.946370,11.482748,14.459801,42.710409,0,0,0,0,0

61,15:00-15:15,36.522672,31.634041,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,292.061700,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,1.648269,80.643730,119.889882,16.355937,0.000000,0.000000,4.817572,265.674938,142.946370,11.482748,16.252247,42.710409,0,0,0,0,0

62,15:15-15:30,36.522672,31.634041,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,300.736800,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,1.648269,80.643730,119.889882,16.355937,0.000000,0.000000,4.817572,265.674938,142.946370,11.482748,16.949218,42.710409,0,0,0,0,0

63,15:30-15:45,36.522672,31.634041,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,319.050900,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,1.648269,80.643730,119.889882,16.355937,0.000000,0.000000,4.817572,265.674938,142.946370,11.482748,17.478881,42.710409,0,0,0,0,0

64,15:45-16:00,36.522672,31.634041,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.495425,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,320.014800,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,1.648269,80.643730,119.889882,16.355937,0.000000,0.000000,4.817572,265.674938,142.946370,11.482748,18.432274,42.710409,0,0,0,0,0

65,16:00-16:15,36.522672,31.634041,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.742376,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,361.973367,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,1.648269,80.643730,119.889882,16.355937,0.000000,0.000000,4.675879,265.674938,142.946370,11.482748,18.432274,42.710409,0,0,0,0,0

66,16:15-16:30,36.522672,31.634041,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.742376,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,361.973367,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,1.648269,80.643730,119.889882,16.355937,0.000000,0.000000,4.675879,265.674938,142.946370,11.482748,19.279735,42.710409,0,0,0,0,0

67,16:30-16:45,36.522672,31.634041,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,5.556402,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,361.973367,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,1.648269,78.403626,119.889882,16.355937,0.000000,4.117869,4.392492,265.674938,142.946370,11.482748,19.279735,42.710409,0,0,0,0,0

68,16:45-17:00,36.522672,31.634041,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,5.556402,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,115.668000,324.815022,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,1.648269,78.403626,119.889882,16.355937,0.000000,4.117869,4.392492,265.674938,142.946370,11.482748,19.279735,42.710409,0,0,0,0,0

69,17:00-17:15,36.522672,32.250937,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,5.556402,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,116.448759,336.796299,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.912651,78.403626,119.889882,16.741497,0.000000,4.117869,4.250799,265.674938,142.946370,11.482748,19.279735,42.710409,0,0,0,0,0

70,17:15-17:30,36.522672,32.250937,0.000000,125.866158,35.116805,0.000000,0.000000,20.086519,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.618901,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,116.448759,355.370652,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,78.403626,119.889882,16.741497,0.000000,16.177343,4.250799,265.674938,142.946370,11.482748,19.279735,42.710409,0,0,0,0,0

71,17:30-17:45,36.522672,42.637249,0.000000,125.866158,35.116805,0.000000,0.000000,26.641213,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.618901,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,116.448759,364.807233,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,16.177343,3.825719,265.674938,142.946370,13.779791,19.279735,42.710409,0,0,0,0,0

72,17:45-18:00,36.522672,42.637249,0.000000,125.866158,35.116805,0.000000,0.000000,26.641213,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.618901,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,116.448759,383.391225,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,8.824005,3.825719,265.674938,142.946370,13.779791,19.279735,42.710409,0,0,0,0,0

73,18:00-18:15,36.522672,42.637249,0.000000,125.866158,35.116805,0.000000,0.000000,26.641213,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.618901,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,116.448759,383.391225,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,26.472016,3.825719,265.674938,142.946370,13.779791,19.279735,42.710409,0,0,0,0,0

74,18:15-18:30,36.522672,42.637249,0.000000,125.866158,35.116805,0.000000,5.961157,26.641213,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.618901,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,198.380259,368.871614,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,76.474712,3.825719,265.674938,142.946370,13.779791,19.279735,42.710409,0,0,0,0,0

75,18:30-18:45,36.522672,42.637249,0.000000,125.866158,35.116805,0.000000,10.815677,26.641213,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,10.618901,0.000000,0.000000,0.000000,0.000000,0.000000,6.502002,6.285399,93.455833,280.311759,368.871614,47.719131,5.164674,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,76.474712,2.833866,265.674938,142.946370,13.779791,14.458500,42.710409,0,0,0,0,0

76,18:45-19:00,38.044450,42.637249,0.000000,125.866158,35.116805,0.000000,18.158598,26.641213,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.185727,0.000000,10.618901,0.000000,0.000000,0.000000,0.000000,0.000000,6.672717,18.951623,93.455833,366.589291,368.871614,47.719131,5.164674,40.626534,65.536411,0.000000,42.803347,175.452879,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,76.474712,2.833866,265.674938,142.946370,13.779791,14.458500,42.710409,0,0,0,0,0

77,19:00-19:15,38.044450,42.066235,0.000000,125.866158,35.116805,0.000000,18.158598,26.641213,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.185727,0.000000,3.704268,0.000000,0.000000,0.000000,0.000000,0.000000,6.672717,18.951623,93.455833,366.589291,378.163610,47.719131,5.164674,40.626534,65.536411,0.000000,42.803347,175.452879,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,76.474712,2.833866,265.674938,142.946370,13.779791,14.458500,42.710409,0,0,0,0,0

78,19:15-19:30,38.044450,42.075874,0.000000,125.866158,35.116805,0.000000,18.158598,26.641213,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.185727,0.000000,3.704268,0.000000,0.000000,0.000000,0.000000,0.000000,6.672717,18.951623,93.455833,366.589291,406.039598,47.719131,5.164674,40.626534,65.536411,0.000000,42.803347,175.452879,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,76.474712,2.833866,265.674938,142.946370,13.779791,14.458500,42.710409,0,0,0,0,0

79,19:30-19:45,38.044450,42.075874,0.000000,125.866158,35.116805,0.000000,18.158598,26.641213,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.185727,0.000000,3.704268,0.000000,0.000000,0.000000,0.000000,0.000000,6.672717,18.951623,93.455833,406.542754,479.837441,47.719131,5.164674,40.626534,65.536411,0.000000,42.803347,175.452879,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,76.474712,3.117253,265.674938,142.946370,13.779791,14.458500,42.710409,0,0,0,0,0

80,19:45-20:00,38.044450,42.075874,0.000000,125.866158,35.116805,0.000000,18.158598,26.641213,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.185727,0.000000,3.704268,0.000000,0.000000,0.000000,0.000000,0.000000,6.672717,18.951623,93.455833,406.542754,528.812215,47.719131,5.164674,40.626534,65.536411,0.000000,42.803347,175.452879,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.117253,265.674938,142.946370,13.779791,14.458500,42.710409,0,0,0,0,0

81,20:00-20:15,38.044450,42.075874,0.000000,125.866158,35.116805,0.000000,18.158598,26.641213,0.000000,0.000000,0.000000,0.000000,1.127284,0.000000,8.185727,0.000000,7.655487,0.000000,0.000000,15.772262,0.000000,0.000000,6.672717,18.951623,93.455833,406.542754,528.802576,47.719131,5.164674,40.626534,65.536411,0.000000,42.803347,175.452879,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.117253,265.674938,142.946370,13.779791,14.458500,42.710409,0,0,0,0,0

82,20:15-20:30,38.044450,42.075874,0.000000,125.866158,35.116805,0.000000,18.158598,26.641213,11.180004,0.000000,0.000000,0.000000,1.127284,0.000000,8.185727,0.000000,7.655487,0.000000,0.000000,48.263122,0.000000,0.000000,6.672717,18.951623,93.455833,406.542754,528.812215,47.719131,5.164674,40.626534,65.536411,0.000000,42.803347,175.452879,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.117253,265.674938,142.946370,13.779791,14.458500,42.710409,0,0,0,0,0

83,20:30-20:45,38.044450,42.075874,0.000000,125.866158,35.116805,0.000000,18.158598,26.641213,35.305274,0.000000,0.000000,0.000000,1.127284,0.000000,8.185727,0.000000,7.655487,0.000000,0.000000,48.263122,0.000000,0.000000,6.672717,18.951623,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,42.803347,175.452879,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.117253,265.674938,142.946370,13.779791,14.458500,42.710409,0,0,0,0,0

84,20:45-21:00,36.522672,42.075874,0.000000,125.866158,35.116805,0.000000,18.121914,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,7.655487,0.000000,0.000000,48.263122,0.000000,0.000000,6.502002,3.180870,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.117253,265.674938,142.946370,13.779791,16.812151,42.710409,0,0,0,0,0

85,21:00-21:15,36.522672,42.075874,0.000000,125.866158,35.116805,0.000000,18.121914,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,7.655487,0.000000,0.000000,48.263122,0.000000,0.000000,6.502002,3.180870,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.117253,265.674938,142.946370,13.779791,16.503703,42.710409,0,0,0,0,0

86,21:15-21:30,36.522672,42.075874,0.000000,125.866158,35.116805,0.000000,18.121914,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,7.655487,0.000000,0.000000,48.263122,0.000000,0.000000,6.502002,3.180870,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.117253,265.674938,142.946370,13.779791,14.458500,42.710409,0,0,0,0,0

87,21:30-21:45,36.522672,42.075874,0.000000,125.866158,35.116805,0.000000,18.121914,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,7.655487,0.000000,0.000000,48.263122,0.000000,0.000000,6.502002,3.180870,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.117253,265.674938,142.946370,13.779791,19.278000,42.710409,0,0,0,0,0

88,21:45-22:00,38.044450,42.075874,0.000000,125.866158,35.116805,0.000000,18.158598,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.185727,0.000000,7.655487,0.000000,0.000000,48.263122,0.000000,0.000000,6.672717,18.951623,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,42.803347,175.452879,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.117253,265.674938,142.946370,13.779791,19.278000,42.710409,0,0,0,0,0

89,22:00-22:15,38.044450,42.075874,0.000000,125.866158,35.116805,0.000000,18.158598,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.185727,0.000000,5.556402,0.000000,0.000000,48.263122,0.000000,0.000000,6.672717,18.951623,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,42.803347,175.452879,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.542332,265.674938,142.946370,13.779791,18.429768,42.710409,0,0,0,0,0

90,22:15-22:30,38.044450,42.075874,0.000000,125.866158,35.116805,0.000000,18.158598,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.185727,0.000000,5.556402,0.000000,0.000000,48.263122,0.000000,0.000000,6.672717,18.951623,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,42.803347,175.452879,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,4.024090,265.674938,142.946370,13.779791,17.793594,42.710409,0,0,0,0,0

91,22:30-22:45,38.044450,42.075874,0.000000,125.866158,35.116805,0.000000,18.158598,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.185727,0.000000,3.704268,0.000000,0.000000,48.263122,0.000000,0.000000,6.672717,18.951623,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,42.803347,175.452879,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.967412,265.674938,142.946370,13.779791,17.157420,42.710409,0,0,0,0,0

92,22:45-23:00,36.522672,42.075874,0.000000,125.866158,35.116805,0.000000,12.075162,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,3.704268,0.000000,0.000000,48.263122,0.000000,0.000000,6.502002,6.285399,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.967412,265.674938,142.946370,13.779791,16.097130,42.710409,0,0,0,0,0

93,23:00-23:15,36.522672,42.075874,0.000000,125.866158,35.116805,0.000000,12.075162,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,8.890242,0.000000,0.000000,46.748985,0.000000,0.000000,6.502002,6.285399,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.967412,265.674938,142.946370,13.779791,16.097130,42.710409,0,0,0,0,0

94,23:15-23:30,36.522672,42.075874,0.000000,125.866158,35.116805,0.000000,12.075162,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,8.890242,0.000000,0.000000,46.748985,0.000000,0.000000,6.502002,6.285399,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,3.967412,265.674938,142.946370,13.779791,16.097130,42.710409,0,0,0,0,0

95,23:30-23:45,36.522672,42.075874,0.000000,125.866158,35.116805,0.000000,12.075162,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,8.890242,0.000000,0.000000,46.748985,0.000000,0.000000,6.502002,6.285399,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,4.109106,265.674938,142.946370,13.779791,16.097130,42.710409,0,0,0,0,0

96,23:45-24:00,36.522672,42.075874,0.000000,125.866158,35.116805,0.000000,12.075162,26.641213,33.573845,0.000000,0.000000,0.000000,1.127284,0.000000,8.039553,0.000000,8.890242,0.000000,0.000000,46.748985,0.000000,0.000000,6.502002,6.285399,93.455833,406.542754,528.812215,47.719131,4.751731,40.626534,65.536411,0.000000,41.964482,173.465809,9.865587,57.039171,0.000000,0.000000,137.394147,2.922063,71.683315,119.889882,21.790695,0.000000,18.824545,4.109106,265.674938,142.946370,13.779791,16.097130,42.710409,0,0,0,0,0

