Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
28,06:45-07:00,686.779957,8.874,49.436556,0,0,19.35568,0,0,152.9405,39.51012,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,34.689,0,6.5538,0,19.872,12.1695,80.178,0,70.144,0,0,0,59.73,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,147.515625,24.99,20.0018,13.622,418.77

29,07:00-07:15,686.779957,8.874,49.436556,0,0,19.35568,0,0,152.9405,39.51012,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,39.165,0,6.5538,0,19.872,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,147.515625,24.99,20.0018,13.622,418.77

30,07:15-07:30,686.779957,8.874,49.436556,0,0,19.35568,0,0,152.9405,39.51012,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,39.165,0,6.5538,0,19.872,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,147.515625,24.99,20.0018,13.622,418.77

31,07:30-07:45,686.779957,8.874,49.436556,0,0,19.35568,0,0,152.9405,39.51012,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,13.452,42.392196,0,6.5538,0,19.872,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,147.515625,24.99,20.0018,13.622,418.77

32,07:45:08:00,686.779957,8.874,49.436556,0,0,19.35568,0,0,152.9405,39.51012,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5538,0,19.872,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,147.515625,24.99,20.0018,13.622,418.77

33,08:00-08:15,686.779957,8.874,49.436556,0,0,19.35568,0,0,152.9405,39.51012,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,0,19.872,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,34.65,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,147.515625,24.99,20.0018,13.622,418.77

34,08:15-08:30,686.779957,8.874,49.436556,0,0,19.35568,0,0,152.9405,39.51012,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,0,19.872,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,34.65,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,147.515625,24.99,20.0018,13.622,418.77

35,08:30-08:45,686.779957,8.874,49.436556,0,0,9.67784,0,0,152.9405,30.2591,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,0,19.872,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,34.65,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,147.515625,24.99,20.0018,13.622,418.77

36,08:45:09:00,686.779957,8.874,49.436556,0,0,9.67784,0,0,152.9405,13.33,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,0,19.872,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,34.65,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,147.515625,24.99,20.0018,13.622,418.77

37,09:00:09:15,686.779957,8.874,49.436556,0,0,9.67784,0,0,152.9405,13.33,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,0,19.872,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,34.65,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.1865,147.515625,24.99,20.0018,13.622,418.77

38,09:15-09:30,686.779957,8.874,49.436556,0,0,9.67784,0,0,152.9405,13.33,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,0,22.08,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,34.65,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.1865,147.515625,24.99,20.0018,13.622,418.77

39,09:30-09:45,614.379957,8.874,49.436556,0,0,9.67784,0,0,152.9405,17.329,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,12.1068,42.392196,0,6.5208,0,27.6,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,34.65,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.1865,147.515625,24.99,20.0018,13.622,418.77

40,09:45-10:00,614.379957,8.874,49.436556,0,0,9.67784,0,0,152.9405,17.329,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,12.1068,42.392196,0,6.5208,0,27.6,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,34.65,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.1865,147.515625,24.99,20.0018,13.622,418.77

41,10:00-10:15,614.379957,8.874,49.436556,0,0,9.67784,0,0,152.9405,17.329,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,13.452,42.392196,0,6.5208,13.983,27.6,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,33.6,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,147.515625,23.52,20.0018,13.622,418.77

42,10:15-10:30,614.379957,8.874,49.436556,0,0,9.67784,9.1149,0,152.9405,17.329,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,13.452,42.392196,0,6.5208,13.983,27.6,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,33.6,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,147.515625,23.52,20.0018,13.622,418.77

43,10:30-10:45,669.879957,8.874,49.436556,0,0,9.67784,18.2298,0,152.9405,17.329,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,13.452,42.392196,0,6.5208,13.983,15.456,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,33.6,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,147.515625,23.52,20.0018,13.622,418.77

44,10:45-11:00,648.079957,8.874,49.436556,0,0,9.67784,27.3447,0,152.9405,17.329,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,13.452,42.392196,0,6.5208,13.983,15.456,12.1695,79.016,0,70.144,0,0,0,59.73,0,0,0,0,0,33.6,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,147.515625,23.52,20.0018,13.622,418.77

45,11:00-11:15,678.879957,8.874,49.436556,0,0,9.67784,36.5917,0,152.9405,17.329,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,10.7616,22.21215,0,6.5208,13.983,15.456,10.1199,53.452,0,70.144,0,0,0,59.73,0,0,0,0,0,33.6,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,147.515625,23.52,20.0018,13.622,418.77

46,11:15-11:30,686.779957,8.874,49.436556,0,0,9.67784,36.5917,0,152.9405,17.329,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,10.7616,22.21215,0,6.5208,28.09872,15.456,10.1199,53.452,0,70.144,0,0,0,59.73,0,0,0,0,0,33.6,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.883,147.515625,23.52,20.0018,13.622,418.77

47,11:30-11:45,616.779957,8.874,49.436556,0,0,9.67784,36.5917,0,152.9405,19.995,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,10.7616,22.21215,0,6.5208,28.09872,48.576,10.1199,53.452,0,70.144,0,0,0,59.73,0,0,0,0,0,33.6,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,21.462,20.0018,13.622,418.77

48,11:45-12:00,614.379957,8.874,49.436556,0,0,9.67784,36.5917,0,152.9405,19.995,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,10.7616,22.21215,0,6.5208,28.09872,48.576,10.1199,53.452,0,70.144,0,0,0,59.73,0,0,0,0,0,33.6,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,21.462,20.0018,13.622,418.77

49,12:00-12:15,614.379957,8.874,49.436556,0,0,9.67784,36.5917,0,152.9405,19.995,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,10.7616,22.21215,0,6.5208,28.09872,15.456,10.1199,53.452,0,70.144,0,0,0,59.73,0,0,0,0,0,33.6,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,21.462,20.0018,13.622,418.77

50,12:15-12:30,614.379957,8.874,49.436556,0,0,9.67784,36.5917,0,152.9405,19.995,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,10.7616,22.21215,0,6.5208,28.09872,15.456,10.1199,53.452,0,70.144,0,0,0,59.73,0,0,0,0,0,33.6,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,21.462,20.0018,13.622,418.77

51,12:30-12:45,614.379957,8.874,49.436556,0,0,9.67784,36.5917,0,152.9405,19.995,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,22.21215,0,6.5208,28.09872,15.456,10.1199,53.452,0,70.144,0,0,0,59.73,0,0,0,0,0,33.6,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,21.462,20.0018,13.622,418.77

52,12:45-13:00,614.379957,8.874,49.436556,0,0,9.67784,36.5917,0,152.9405,19.995,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,10.7616,22.21215,0,6.5208,28.09872,15.456,10.1199,83.664,0,70.144,0,0,0,59.73,0,0,0,0,0,32.55,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,21.462,20.0018,13.622,418.77

53,13:00-13:15,686.779957,8.874,49.436556,0,0,9.67784,36.5917,0,152.9405,19.995,0,51.1407,39.0888,435.435,19.985,1.05215,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,22.21215,0,6.5208,28.09872,15.456,10.1199,83.664,0,70.144,0,0,0,59.73,0,0,0,0,0,32.55,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,21.462,20.0018,13.622,418.77

54,13:15-13:30,614.379957,8.874,49.436556,0,0,9.67784,36.5917,0,152.9405,19.995,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,32.82288,22.21215,0,6.5208,28.09872,15.456,10.1199,83.664,0,70.144,0,0,0,59.73,0,0,0,0,0,32.55,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,21.462,20.0018,13.622,418.77

55,13:30-13:45,669.879957,8.874,49.436556,0,0,9.67784,36.5917,0,152.9405,19.995,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,13.452,22.21215,0,6.5208,28.09872,15.456,10.1199,83.664,0,70.144,0,0,0,59.73,0,0,0,0,0,32.55,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,19.11,20.0018,13.622,418.77

56,13:45-14:00,686.779957,8.874,49.436556,0,0,9.67784,36.5917,0,152.9405,19.995,0,51.1407,39.0888,435.435,17.785,1.05215,123.665625,0,0,139.3125,118.125,0,23.49091,92,0,10.7616,22.21215,0,6.5208,28.09872,15.456,10.1199,83.664,0,70.144,0,0,0,59.73,0,0,0,0,0,32.55,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,19.11,20.0018,13.622,418.77

