Block,Time,URI2,DULHASTI,JHAJJAR,AURY_CRF,RAPPB,ANTA_GF,SINGRAULI_HYDRO,KISHANGANGA,SALAL,DADRI_LF,URI,ANTA_LF,UNCHAHAR4,AURY_LF,CHAMERA3,RIHAND2,RAPPC,UNCHAHAR2,RIHAND3,DADRI_GF,TANDA2,DHAULIGNGA,AURY_GF,BSIUL,AURY_RF,CHAMERA1,CHAMERA2,ANTA_CRF,TEHRI,DADRI_RF,ANTA_RF,UNCHAHAR3,UNCHAHAR1,DADRT2,NAPP,TANAKPUR,RIHAND1,SINGRAULI,KOTESHWR,DADRI_CRF,NJPC,KOLDAM,SEWA2,RAMPUR,PARBATI3,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,SASAN,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,34.008786,57.246285,122.531368,0.000000,0.000000,0.000000,0.000000,5.379164,77.564197,0.000000,33.642302,0.000000,2.349331,0.000000,33.695754,96.450651,66.586408,23.894780,92.957079,0.000000,5.183415,31.514567,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,14.861489,12.501904,367.653211,49.035723,0.743544,51.755900,130.954133,0.000000,0.000000,118.579100,2.039192,12.119009,4.573888,0.000000,11.163796,31.184623,58.422157,0.000000,333.027450,19.348024,0,0,0,0,0

49,12:00-12:15,34.008786,57.246285,122.531368,0.000000,0.000000,0.000000,0.000000,5.379164,77.564197,0.000000,33.642302,0.000000,2.349331,0.000000,33.695754,96.450651,66.586408,23.894780,92.957079,0.000000,5.183415,21.009712,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,14.861489,12.501904,367.653211,49.035723,1.363163,51.640555,130.954133,0.000000,0.000000,118.579100,2.039192,12.119009,4.573888,0.000000,11.163796,31.184623,58.422157,0.000000,333.027450,19.348024,0,0,0,0,0

50,12:15-12:30,34.008786,57.246285,122.531368,0.000000,0.000000,0.000000,0.000000,5.379164,77.564197,0.000000,33.642302,0.000000,2.349331,0.000000,33.695754,96.450651,66.586408,23.894780,92.957079,0.000000,5.183415,21.009712,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,14.861489,12.501904,367.653211,49.035723,1.363163,51.640555,130.954133,0.000000,0.000000,118.579100,2.039192,12.119009,4.573888,0.000000,11.163796,31.184623,58.422157,0.000000,333.027450,19.348024,0,0,0,0,0

51,12:30-12:45,34.008786,57.246285,122.531368,0.000000,0.000000,0.000000,0.000000,5.379164,77.564197,0.000000,33.642302,0.000000,2.349331,0.000000,33.695754,96.450651,66.586408,23.894780,92.957079,0.000000,5.183415,21.009712,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,14.861489,12.501904,367.653211,49.035723,1.363163,51.640555,130.954133,0.000000,0.000000,159.758387,4.463564,18.101810,6.078651,0.000000,11.163796,31.184623,58.422157,0.000000,333.027450,19.348024,0,0,0,0,0

52,12:45-13:00,34.008786,57.246285,122.531368,0.000000,0.000000,0.000000,0.000000,5.379164,77.564197,0.000000,39.516355,0.000000,2.349331,0.000000,33.695754,96.450651,66.586408,23.894780,92.957079,0.000000,5.183415,21.009712,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,14.861489,12.501904,367.653211,49.035723,1.363163,51.640555,130.954133,0.000000,0.000000,159.758387,6.729333,18.101810,6.078651,0.000000,11.163796,31.184623,58.422157,0.000000,333.027450,19.348024,0,0,0,0,0

53,13:00-13:15,34.008786,57.246285,122.531368,0.000000,0.000000,0.000000,0.000000,5.379164,77.564197,0.000000,39.516355,0.000000,2.349331,0.000000,33.695754,96.450651,66.586408,23.894780,92.957079,0.000000,5.183415,21.009712,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,14.861489,12.501904,367.653211,49.035723,2.974175,51.640555,130.954133,0.000000,0.000000,159.758387,6.729333,18.101810,6.078651,0.000000,11.163796,31.184623,58.422157,0.000000,333.027450,19.348024,0,0,0,0,0

54,13:15-13:30,34.008786,57.246285,122.531368,0.000000,0.000000,0.000000,0.000000,5.379164,77.564197,0.000000,39.516355,0.000000,2.349331,0.000000,33.695754,96.450651,66.586408,23.894780,92.957079,0.000000,5.183415,21.009712,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,14.861489,12.501904,367.653211,49.035723,2.974175,51.640555,130.954133,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,11.163796,31.184623,58.422157,0.000000,333.027450,19.348024,0,0,0,0,0

55,13:30-13:45,34.008786,57.246285,122.531368,0.000000,0.000000,0.000000,0.754252,5.379164,69.695366,0.000000,33.642302,0.000000,2.349331,0.000000,33.695754,96.450651,66.586408,23.894780,92.957079,0.000000,5.183415,21.009712,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,14.861489,12.501904,367.653211,49.035723,4.213414,51.640555,130.954133,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,11.163796,31.184623,58.422157,0.000000,333.027450,19.348024,0,0,0,0,0

56,13:45-14:00,34.008786,57.246285,122.531368,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.349331,0.000000,33.695754,96.450651,66.586408,23.894780,92.957079,0.000000,5.183415,21.009712,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,14.861489,12.501904,367.653211,49.035723,4.213414,51.640555,130.954133,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,11.163796,31.184623,58.422157,0.000000,333.027450,19.348024,0,0,0,0,0

57,14:00-14:15,34.008786,57.246285,124.978503,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,118.245446,66.586408,31.087109,122.253708,0.000000,5.183415,21.009712,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,20.159455,16.824731,367.653211,49.035723,4.213414,51.640555,144.729154,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,16.683200,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

58,14:15-14:30,34.008786,57.246285,124.978503,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,31.087109,126.323189,0.000000,5.183415,21.009712,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,20.159455,16.824731,367.653211,49.035723,4.213414,51.640555,145.099310,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,16.683200,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

59,14:30-14:45,34.008786,57.246285,124.978503,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,35.701026,126.323189,0.000000,5.183415,21.009712,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,20.159455,16.824731,367.653211,49.035723,9.789991,51.640555,145.099310,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,16.850754,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

60,14:45-15:00,34.008786,57.246285,124.978503,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,35.701026,126.323189,0.000000,5.183415,21.009712,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,20.159455,16.824731,367.653211,49.035723,9.789991,51.640555,145.099310,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,16.850754,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

61,15:00-15:15,34.008786,57.246285,127.387329,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,34.733626,126.323189,0.000000,5.183415,21.009712,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,20.159455,16.824731,367.653211,49.035723,9.789991,51.640555,145.099310,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,16.850754,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

62,15:15-15:30,34.008786,57.246285,128.140933,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,34.733626,126.323189,0.000000,5.183415,21.009712,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,20.159455,16.824731,367.653211,49.035723,2.974175,51.640555,145.099310,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,16.850754,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

63,15:30-15:45,34.008786,57.246285,177.264537,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,40.556326,126.323189,0.000000,5.183415,21.009712,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,23.378225,18.759531,367.653211,49.035723,4.213414,51.640555,145.099310,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

64,15:45-16:00,34.008786,57.246285,228.322072,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,41.505426,126.323189,0.000000,5.183415,21.009712,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,24.029055,18.759531,367.653211,49.035723,4.213414,51.640555,145.099310,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,16.850754,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

65,16:00-16:15,34.008786,57.246285,228.322072,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,41.505426,126.323189,0.000000,5.183415,10.529214,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,24.029055,18.759531,414.088411,49.035723,4.213414,51.640555,145.099310,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

66,16:15-16:30,34.008786,57.246285,229.075386,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,41.505426,126.323189,0.000000,5.183415,10.504855,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,24.029055,18.759531,462.458411,49.035723,4.213414,51.640555,145.099310,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

67,16:30-16:45,34.008786,57.246285,229.828507,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,41.505426,126.323189,0.000000,5.183415,10.504855,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,24.029055,18.759531,510.828411,49.035723,4.213414,51.640555,145.099310,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

68,16:45-17:00,34.008786,57.246285,230.582112,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,39.516355,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,41.505426,126.323189,0.000000,5.183415,10.504855,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,24.029055,18.759531,559.198411,49.035723,4.213414,51.640555,145.099310,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

69,17:00-17:15,34.008786,57.246285,231.335329,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,39.516355,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,41.505426,126.323189,0.000000,5.183415,10.504855,0.000000,6.308222,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,24.029055,18.759531,559.198411,49.035723,4.833034,51.640555,138.672092,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

70,17:15-17:30,34.008786,57.246285,232.088644,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,39.516355,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,41.505426,126.323189,0.000000,5.183415,21.009712,0.000000,6.308222,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,24.029055,18.759531,559.198411,49.035723,4.833034,51.640555,138.672092,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

71,17:30-17:45,34.008786,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,41.505426,126.323189,0.000000,5.183415,21.058430,0.000000,6.308222,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,24.029055,18.759531,559.198411,49.035723,4.833034,51.640555,138.672092,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,3.690020,19.752954,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

72,17:45-18:00,34.008786,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,41.505426,126.323189,0.000000,5.183415,21.058430,0.000000,6.308222,0.000000,40.774053,46.918734,0.000000,0.000000,0.000000,0.000000,24.029055,18.759531,559.198411,49.035723,4.833034,51.640555,138.672092,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,3.690020,19.752954,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

73,18:00-18:15,34.008786,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.721335,126.323189,0.000000,5.183415,21.058430,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,9.635463,0.000000,0.000000,20.594785,16.515163,559.198411,49.035723,5.452653,51.640555,138.672092,0.000000,0.000000,159.758387,8.972444,18.187717,6.078651,4.132821,19.752954,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

74,18:15-18:30,34.008786,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.721335,126.323189,0.000000,5.183415,21.058430,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,19.270924,0.000000,0.000000,20.594785,16.515163,559.198411,49.035723,5.452653,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,4.132821,19.752954,44.886470,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

75,18:30-18:45,34.008786,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.379164,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.721335,126.323189,0.000000,5.183415,31.587644,0.000000,12.616444,0.000000,40.774053,46.918734,0.000000,29.060555,0.000000,0.000000,20.594785,16.515163,559.198411,49.035723,5.452653,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,5.904031,19.752954,41.692038,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

76,18:45-19:00,36.655288,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.476967,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.721335,126.323189,0.000000,5.183415,42.116859,0.000000,19.020438,0.000000,40.774053,46.918734,0.000000,39.775189,0.000000,0.000000,20.594785,16.515163,559.198411,49.035723,9.170372,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,10.332054,19.752954,41.692038,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

77,19:00-19:15,36.655288,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.476967,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.721335,126.323189,0.000000,5.183415,42.116859,0.000000,19.020438,0.000000,40.774053,46.918734,0.000000,39.775189,0.000000,0.000000,20.594785,16.515163,559.198411,49.035723,9.170372,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,56.873526,19.752954,41.692038,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

78,19:15-19:30,36.655288,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.476967,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.721335,126.323189,0.000000,5.183415,42.116859,0.000000,19.020438,0.000000,40.774053,46.918734,0.000000,39.775189,0.000000,0.000000,20.594785,16.515163,559.198411,49.035723,9.170372,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,75.831369,19.752954,41.692038,113.466539,0.000000,333.027450,19.348024,0,0,0,0,0

79,19:30-19:45,36.655288,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.476967,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.718130,126.323189,0.000000,5.183415,42.116859,0.000000,19.020438,0.000000,40.774053,46.918734,0.000000,39.775189,0.000000,0.000000,23.212086,18.974390,559.198411,49.035723,5.452653,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,75.831369,19.752954,41.692038,113.466539,0.000000,343.910700,19.348024,0,0,0,0,0

80,19:45-20:00,36.655288,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.476967,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.718130,126.323189,0.000000,5.183415,42.116859,0.000000,19.020438,0.000000,40.774053,46.918734,0.000000,39.775189,0.000000,0.000000,23.212086,18.974390,559.198411,49.035723,5.452653,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,56.873526,19.752954,41.692038,113.466539,0.000000,358.875169,19.348024,0,0,0,0,0

81,20:00-20:15,36.655288,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.476967,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.718130,126.323189,0.000000,5.183415,42.116859,0.000000,19.020438,0.000000,40.774053,46.918734,0.000000,39.775189,0.000000,0.000000,23.212086,18.974390,590.416312,49.035723,5.452653,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,56.873526,19.752954,41.692038,113.466539,0.000000,370.363044,19.348024,0,0,0,0,0

82,20:15-20:30,36.655288,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.476967,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.718130,126.323189,0.000000,5.183415,42.116859,0.000000,19.020438,0.000000,40.774053,46.918734,0.000000,39.775189,0.000000,0.000000,23.212086,18.974390,590.416312,49.035723,5.452653,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,56.873526,19.752954,41.692038,113.466539,0.000000,375.804669,19.348024,0,0,0,0,0

83,20:30-20:45,36.655288,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.476967,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.718130,126.323189,0.000000,5.183415,42.116859,0.000000,19.020438,0.000000,40.774053,46.918734,0.000000,39.775189,0.000000,0.000000,24.121732,19.433034,590.416312,49.035723,4.585186,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,8.856046,19.752954,41.692038,113.466539,0.000000,381.246294,19.348024,0,0,0,0,0

84,20:45-21:00,34.008786,57.246285,243.542853,0.000000,0.000000,0.000000,0.754252,5.134656,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.718130,126.323189,0.000000,5.183415,42.116859,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,38.541850,0.000000,0.000000,24.121732,19.433034,590.416312,49.035723,4.585186,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,3.690020,19.752954,41.692038,113.466539,0.000000,386.687919,19.348024,0,0,0,0,0

85,21:00-21:15,34.008786,57.246285,261.917760,0.000000,0.000000,0.000000,0.754252,5.134656,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.718130,126.323189,0.000000,5.183415,31.587644,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,38.541850,0.000000,0.000000,20.594785,16.515163,590.416312,49.035723,4.585186,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,41.692038,113.466539,0.000000,391.313300,19.348024,0,0,0,0,0

86,21:15-21:30,34.008786,57.246285,267.023296,0.000000,0.000000,0.000000,0.754252,5.134656,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.718130,126.323189,0.000000,5.183415,31.587644,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,38.541850,0.000000,0.000000,20.594785,16.515163,590.416312,49.035723,4.585186,51.640555,138.672092,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,41.692038,113.466539,0.000000,391.797000,19.348024,0,0,0,0,0

87,21:30-21:45,34.008786,57.246285,277.923669,0.000000,0.000000,0.000000,0.754252,5.134656,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.718130,126.323189,0.000000,5.183415,42.116859,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,38.541850,0.000000,0.000000,24.121732,19.433034,590.416312,49.035723,4.585186,51.640555,144.150342,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,41.692038,113.466539,0.000000,391.797000,19.348024,0,0,0,0,0

88,21:45-22:00,36.655288,57.246285,277.923669,0.000000,0.000000,0.000000,0.754252,5.476967,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,21.718130,126.323189,0.000000,5.183415,42.116859,0.000000,19.020438,0.000000,40.774053,46.918734,0.000000,39.775189,0.000000,0.000000,24.121732,19.433034,590.416312,49.035723,3.593794,51.640555,145.099310,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,41.692038,113.466539,0.000000,391.797000,19.348024,0,0,0,0,0

89,22:00-22:15,36.655288,57.246285,296.296757,0.000000,0.000000,0.000000,0.754252,5.476967,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,29.528337,126.323189,0.000000,5.183415,42.116859,0.000000,19.020438,0.000000,40.774053,46.918734,0.000000,39.775189,0.000000,0.000000,26.737950,21.892262,594.495451,49.035723,3.593794,51.640555,145.099310,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,41.692038,113.466539,0.000000,391.797000,19.348024,0,0,0,0,0

90,22:15-22:30,36.655288,57.246285,316.073305,0.000000,0.000000,0.000000,0.754252,5.476967,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,32.146315,126.323189,0.000000,5.183415,42.116859,0.000000,19.020438,0.000000,40.774053,46.918734,0.000000,39.775189,0.000000,0.000000,26.737950,21.892262,594.495451,49.035723,3.593794,51.640555,145.099310,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,41.692038,113.466539,0.000000,391.797000,19.348024,0,0,0,0,0

91,22:30-22:45,36.655288,57.246285,334.446394,0.000000,0.000000,0.000000,0.754252,5.476967,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,38.870132,126.323189,0.000000,5.183415,42.116859,0.000000,19.020438,0.000000,40.774053,46.918734,0.000000,39.775189,0.000000,0.000000,26.737950,21.892262,594.495451,49.035723,3.593794,51.640555,145.099310,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,41.692038,113.466539,0.000000,391.797000,19.348024,0,0,0,0,0

92,22:45-23:00,34.008786,57.246285,354.274461,0.000000,0.000000,0.000000,0.754252,5.134656,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,42.314173,126.323189,0.000000,5.183415,31.587644,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,28.906388,0.000000,0.000000,26.737950,21.892262,594.495451,49.035723,4.585186,51.640555,145.099310,8.921851,0.000000,159.758387,8.972444,18.187717,6.078651,0.000000,19.752954,41.692038,113.466539,0.000000,391.797000,19.348024,0,0,0,0,0

93,23:00-23:15,34.008786,57.246285,372.647549,0.000000,0.000000,0.000000,0.754252,5.134656,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,43.442669,126.323189,0.000000,5.183415,21.058430,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,28.906388,0.000000,0.000000,26.737950,21.892262,633.191451,49.035723,4.585186,51.640555,145.099310,8.921851,0.000000,145.528895,8.972444,18.187717,5.616793,0.000000,19.752954,41.692038,113.466539,0.000000,391.797000,19.348024,0,0,0,0,0

94,23:15-23:30,34.008786,57.246285,392.610661,0.000000,0.000000,0.000000,0.754252,5.134656,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,43.442669,126.323189,0.000000,5.183415,21.058430,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,28.906388,0.000000,0.000000,26.737950,21.892262,666.263807,49.035723,4.585186,51.640555,145.099310,8.921851,0.000000,118.579100,8.972444,18.187717,4.573888,0.000000,19.752954,41.692038,113.466539,0.000000,391.797000,19.348024,0,0,0,0,0

95,23:30-23:45,34.008786,57.246285,410.983749,0.000000,0.000000,0.000000,0.754252,5.134656,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,43.442669,126.323189,0.000000,5.183415,21.058430,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,28.906388,0.000000,0.000000,26.737950,21.892262,666.263807,49.035723,1.487087,51.640555,145.099310,8.921851,0.000000,86.239345,8.972444,18.187717,3.322401,0.000000,19.752954,41.692038,113.466539,0.000000,391.797000,19.348024,0,0,0,0,0

96,23:45-24:00,34.008786,57.246285,431.057967,0.000000,0.000000,0.000000,0.754252,5.134656,77.564197,0.000000,33.642302,0.000000,2.989266,0.000000,33.695754,120.325212,66.586408,43.442669,126.323189,0.000000,5.183415,21.058430,0.000000,18.924666,0.000000,40.774053,46.918734,0.000000,19.270924,0.000000,0.000000,26.737950,21.892262,666.263807,49.035723,1.487087,51.640555,145.099310,8.921851,0.000000,64.679509,8.972444,18.187717,2.502974,0.000000,19.752954,41.692038,113.466539,0.000000,391.797000,19.348024,0,0,0,0,0

