Block,Time,SEWA2,AURY_CRF,SALAL,KOLDAM,DADRI_LF,RIHAND3,ANTA_CRF,DADRI_RF,CHAMERA1,RIHAND2,ANTA_RF,KOTESHWR,RAPPC,UNCHAHAR2,JHAJJAR,CHAMERA2,SINGRAULI_HYDRO,AURY_LF,PARBATI3,TANDA2,ANTA_GF,TEHRI,BSIUL,ANTA_LF,TANAKPUR,UNCHAHAR4,CHAMERA3,FSTPP I & II,UNCHAHAR1,URI,KISHANGANGA,DULHASTI,AURY_RF,AURY_GF,RAMPUR,KHSTPP-II,NJPC,DADRI_CRF,DHAULIGNGA,BRBCL,NAPP,RIHAND1,URI2,DADRT2,SINGRAULI,TALA,KHSTPP-I,RAPPB,UNCHAHAR3,DADRI_GF,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.537167,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,11.377432,0.000000,28.397762,12.535333,11.583820,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480881,37.839432,88.816800,30.793734,316.235016,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

48,11:45-12:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,11.377432,0.000000,28.397762,12.535333,11.583820,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,304.650216,134.489874,26.963622,31.057015,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

49,12:00-12:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,11.377432,0.000000,28.397762,9.513631,11.583820,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,123.619373,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,312.373416,134.489874,26.963622,27.818677,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

50,12:15-12:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,11.377432,0.000000,28.397762,9.513631,11.583820,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,123.619373,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,303.684816,134.489874,26.963622,27.818677,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

51,12:30-12:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,11.377432,0.000000,28.397762,9.513631,11.563232,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,123.619373,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,291.134616,134.489874,26.963622,27.818677,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

52,12:45-13:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,287.689200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,11.377432,0.000000,28.397762,9.513631,11.583820,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,123.619373,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,281.480616,134.489874,26.963622,27.818677,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

53,13:00-13:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,226.907616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,3.091694,0.000000,28.397762,9.513631,11.583820,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,123.619373,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,252.518616,134.489874,26.963622,27.818677,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

54,13:15-13:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,226.907616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,3.091694,0.000000,28.397762,9.513631,11.583820,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,123.619373,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,252.518616,134.489874,26.963622,27.818677,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

55,13:30-13:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,331.132200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,3.091694,0.000000,28.397762,9.513631,11.583820,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,137.609177,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,266.999616,134.489874,26.963622,27.818677,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

56,13:45-14:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,343.682400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,3.091694,0.000000,28.397762,9.513631,11.583820,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,307.546416,134.489874,26.963622,27.818677,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

57,14:00-14:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,357.198000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,9.513631,11.563232,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,313.338816,134.489874,26.963622,27.818677,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

58,14:15-14:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,372.644400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,9.513631,11.563232,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,353.885616,134.489874,26.963622,27.818677,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

59,14:30-14:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,398.710200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,11.563232,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,402.155616,134.489874,26.963622,31.834741,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

60,14:45-15:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,398.710200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,11.563232,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,434.979216,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

61,15:00-15:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,398.710200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,11.563232,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,424.359816,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

62,15:15-15:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,398.710200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,11.563232,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,424.359816,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

63,15:30-15:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,331.132200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,11.563232,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,424.359816,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

64,15:45-16:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,331.132200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,11.563232,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,424.359816,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,404.280558,90.51,0,0,0,0,0

65,16:00-16:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,209.491800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,11.542728,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,472.629816,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,401.847750,90.51,0,0,0,0,0

66,16:15-16:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,207.561000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,16.747566,42.632064,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,530.553816,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,401.847750,90.51,0,0,0,0,0

67,16:30-16:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,7.615075,49.248723,35.375152,209.902095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,16.747566,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,542.464825,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,401.847750,90.51,0,0,0,0,0

68,16:45-17:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,35.375152,207.005895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,16.747566,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,542.464825,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,401.847750,90.51,0,0,0,0,0

69,17:00-17:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,35.375152,210.867495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,16.747566,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,542.464825,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,401.847750,90.51,0,0,0,0,0

70,17:15-17:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,35.375152,207.005895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.934390,0.000000,0.000000,0.000000,28.397762,12.752837,16.747566,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,542.464825,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,401.847750,90.51,0,0,0,0,0

71,17:30-17:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,35.375152,202.178895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,16.747566,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,542.464825,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,401.847750,90.51,0,0,0,0,0

72,17:45-18:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,35.375152,203.144295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,16.747566,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,142.411584,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,542.464825,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,401.847750,90.51,0,0,0,0,0

73,18:00-18:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,35.375152,200.248095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.528961,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,16.747566,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,542.464825,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,399.675600,90.51,0,0,0,0,0

74,18:15-18:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,35.375152,195.421095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.760888,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,16.747566,50.092675,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,542.464825,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,399.675600,90.51,0,0,0,0,0

75,18:30-18:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,40.741846,181.905495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.708524,12.654077,0.000000,0.000000,0.000000,28.397762,12.752837,16.747566,50.092675,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,600.620521,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,399.675600,90.51,0,0,0,0,0

76,18:45-19:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,40.923403,179.974695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.480766,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,16.747566,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,600.620521,134.489874,26.963622,31.835899,0.000000,21.921338,0.000000,399.675600,90.51,0,0,0,0,0

77,19:00-19:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,40.923403,255.730175,0.000000,0.664852,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,29.504169,12.752837,19.844762,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,149.340091,0.000000,36.218333,14.480989,37.839432,88.816800,30.793734,660.600823,134.489874,26.963622,31.835899,0.000000,25.477003,0.000000,399.675600,90.51,0,0,0,0,0

78,19:15-19:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,40.923403,333.695434,0.000000,0.664852,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,29.504169,12.752837,19.844762,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,149.340091,0.000000,36.218333,14.480989,37.839432,88.816800,30.793734,663.017370,134.489874,26.963622,31.835899,0.000000,25.477003,0.000000,399.675600,90.51,0,0,0,0,0

79,19:30-19:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,40.923403,346.245634,0.000000,0.664852,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,29.504169,12.752837,19.844762,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,149.340091,0.000000,36.218333,14.480989,37.839432,88.816800,30.793734,663.017370,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,399.675600,90.51,0,0,0,0,0

80,19:45-20:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,40.923403,353.003434,0.000000,0.664852,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,29.504169,12.752837,19.844762,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,149.340091,0.000000,36.218333,14.480989,37.839432,88.816800,30.793734,663.017370,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,399.675600,90.51,0,0,0,0,0

81,20:00-20:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,0.000000,49.248723,40.923403,358.795834,0.000000,0.664852,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,29.504169,12.752837,19.844762,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,149.340091,0.000000,36.218333,14.480989,37.839432,88.816800,30.793734,663.017370,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,399.675600,90.51,0,0,0,0,0

82,20:15-20:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,409.962034,0.000000,0.664852,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,29.504169,12.752837,19.844762,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,149.340091,0.000000,36.218333,14.480989,37.839432,88.816800,30.793734,663.017370,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,399.675600,90.51,0,0,0,0,0

83,20:30-20:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,400.308034,0.000000,0.627915,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,29.504169,12.752837,19.844762,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,149.340091,0.000000,36.218333,14.480989,37.839432,88.816800,30.793734,663.017370,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,377.954100,90.51,0,0,0,0,0

84,20:45-21:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,400.308034,0.000000,0.627915,0.000000,0.000000,0.000000,0.000000,52.548653,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,19.844762,50.092675,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,663.017370,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,361.662975,90.51,0,0,0,0,0

85,21:00-21:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,400.308034,0.000000,0.627915,0.000000,0.000000,0.000000,0.000000,49.872564,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,19.844762,50.092675,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,663.017370,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,331.252875,90.51,0,0,0,0,0

86,21:15-21:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,409.962034,0.000000,0.627915,0.000000,0.000000,0.000000,0.000000,49.872564,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,19.844762,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,663.017370,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,331.252875,90.51,0,0,0,0,0

87,21:30-21:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,412.447939,0.000000,0.627915,0.000000,0.000000,0.000000,0.000000,49.872564,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,14.992662,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,620.213603,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,331.252875,90.51,0,0,0,0,0

88,21:45-22:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,431.755939,0.000000,0.627915,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,29.504169,12.752837,14.992662,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,149.340091,0.000000,36.218333,14.480989,37.839432,88.816800,30.793734,610.559603,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,331.252875,90.51,0,0,0,0,0

89,22:00-22:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,458.787139,0.000000,0.627915,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,29.504169,12.752837,14.992662,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,149.340091,0.000000,36.218333,14.480989,37.839432,88.816800,30.793734,518.846603,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,331.252875,90.51,0,0,0,0,0

90,22:15-22:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,478.095139,0.000000,0.627915,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,29.504169,12.752837,14.992662,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,149.340091,0.000000,36.218333,14.480989,37.839432,88.816800,30.793734,515.950403,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,331.252875,90.51,0,0,0,0,0

91,22:30-22:45,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,496.437739,0.000000,0.627915,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,29.504169,12.752837,14.992662,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,149.340091,0.000000,36.218333,14.480989,37.839432,88.816800,30.793734,495.677003,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,327.994650,90.51,0,0,0,0,0

92,22:45-23:00,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,515.745739,0.000000,0.627915,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,29.504169,12.752837,14.992662,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,149.340091,0.000000,36.218333,14.480989,37.839432,88.816800,30.793734,485.057603,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,327.994650,90.51,0,0,0,0,0

93,23:00-23:15,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,496.437739,0.000000,0.627915,0.000000,0.000000,0.000000,0.000000,53.521776,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,14.992662,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,147.648759,0.000000,35.325627,14.480989,37.839432,88.816800,30.793734,472.507403,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,327.994650,90.51,0,0,0,0,0

94,23:15-23:30,15.257228,0.000000,80.769226,0.000000,0.000000,119.386794,0.000000,0.000000,41.183964,114.037875,0.000000,16.182035,49.248723,40.923403,486.783739,0.000000,0.627915,0.000000,0.000000,0.000000,0.000000,49.872564,18.981116,0.000000,0.000000,0.000000,28.397762,12.752837,14.992662,45.829469,0.000000,31.708370,0.000000,0.000000,0.000000,94.941056,147.648759,0.000000,35.325627,13.725686,37.839432,88.816800,30.793734,462.853403,134.489874,26.963622,31.057883,0.000000,25.477003,0.000000,327.994650,90.51,0,0,0,0,0

