Block,Time,DADRI_GF,DULHASTI,AURY_GF,JHAJJAR,DADRI_CRF,ANTA_RF,SALAL,KOLDAM,SINGRAULI_HYDRO,DADRI_RF,PARBATI3,ANTA_GF,RAPPB,NAPP,AURY_LF,AURY_RF,KOTESHWR,RIHAND2,UNCHAHAR1,DADRT2,ANTA_CRF,CHAMERA3,URI,RIHAND3,CHAMERA1,UNCHAHAR4,AURY_CRF,DHAULIGNGA,RAPPC,DADRI_LF,SINGRAULI,RIHAND1,RAMPUR,BSIUL,URI2,TANAKPUR,UNCHAHAR2,NJPC,ANTA_LF,KISHANGANGA,UNCHAHAR3,TANDA2,CHAMERA2,SEWA2,TEHRI,BRBCL,KHSTPP-II,SASAN,FSTPP I & II,TALA,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,410.728401,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,435.391965,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.739393,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,0.000000,19.240016,141.910031,402.856740,13.711577,0.000000,44.635915,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,418.568311,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,20.990840,461.875440,0.000000,0.000000,36.640656,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.985858,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,0.000000,19.240016,141.910031,402.856740,13.711577,0.000000,33.476936,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,403.819510,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,20.990840,505.165440,0.000000,0.000000,36.640656,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.985858,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,0.000000,19.240016,141.910031,402.856740,13.711577,0.000000,33.476936,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,384.579510,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,18.398827,543.645440,0.000000,0.000000,5.310240,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.985858,40.779276,0.000000,0.000000,0.000000,22.408443,0.000000,0.000000,0.000000,0.000000,19.086224,141.910031,402.856740,13.711577,0.000000,33.476936,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,333.124631,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,18.398827,553.730069,0.000000,0.000000,2.124096,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.985858,40.779276,0.000000,0.000000,0.000000,22.408443,0.000000,0.000000,0.000000,0.000000,19.240016,141.910031,402.856740,13.711577,0.000000,33.476936,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,268.670631,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,18.398827,578.950359,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.985858,40.779276,0.000000,0.000000,0.000000,22.408443,0.000000,0.000000,0.000000,0.000000,19.240016,141.910031,402.856740,13.711577,0.000000,33.476936,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,232.230071,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,18.398827,578.950359,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.985858,40.779276,0.000000,0.000000,0.000000,22.408443,0.000000,0.000000,0.000000,0.000000,19.240016,141.910031,402.856740,13.711577,0.000000,33.476936,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,234.154071,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,16.915135,578.950359,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.985858,36.193326,0.000000,0.000000,0.000000,19.808061,0.000000,0.000000,0.000000,0.000000,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,234.154071,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,16.915135,578.950359,0.000000,0.000000,36.640656,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.985858,36.193326,0.000000,0.000000,0.000000,19.808061,0.000000,0.000000,0.000000,0.000000,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,234.154071,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,16.915135,553.073040,0.000000,0.000000,36.640656,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.985858,36.193326,0.000000,0.000000,0.000000,19.808061,0.000000,0.000000,0.000000,13.575744,19.240016,141.910031,402.856740,16.800945,0.000000,33.476936,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,234.154071,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,16.915135,504.973040,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.985858,36.193326,0.000000,0.000000,0.000000,19.808061,0.000000,0.000000,0.000000,13.575744,19.240016,141.910031,402.856740,16.800945,0.000000,33.476936,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,234.154071,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,16.915135,456.873040,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.985858,36.193326,0.000000,0.000000,0.000000,19.808061,0.000000,0.000000,0.000000,13.575744,19.240016,141.910031,402.856740,16.800945,0.000000,33.476936,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,234.154071,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,16.915135,408.773040,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.985858,36.193326,0.000000,0.000000,0.000000,19.808061,0.000000,0.000000,0.000000,27.272700,19.240016,141.910031,402.856740,16.800945,0.000000,33.476936,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,234.154071,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,16.915135,379.913040,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.985858,36.193326,0.000000,0.000000,0.000000,19.808061,0.000000,0.000000,0.000000,27.272700,19.240016,141.910031,402.856740,16.800945,0.000000,33.476936,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,234.154071,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,16.915135,379.913040,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.985858,36.193326,0.000000,0.000000,0.000000,19.808061,0.000000,0.000000,0.000000,41.818140,19.240016,141.910031,402.856740,16.800945,0.000000,33.476936,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,241.734631,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,16.915135,379.913040,0.000000,0.000000,5.310240,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,16.046622,0.985858,36.193326,0.000000,0.000000,0.000000,19.808061,0.000000,0.000000,0.000000,41.818140,19.240016,141.910031,402.856740,16.800945,0.000000,33.476936,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,260.974631,0.000000,0.000000,2.235688,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,19.507147,428.013040,0.000000,0.000000,36.640656,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,16.046622,0.985858,36.193326,0.000000,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,41.818140,19.240016,141.910031,402.856740,16.800945,0.000000,33.476936,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,309.761965,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,19.507147,480.142858,0.000000,0.000000,36.640656,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,16.046622,0.985858,36.193326,0.000000,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,41.818140,19.240016,141.910031,402.856740,16.800945,0.000000,33.476936,0,0,0,0,0

66,16:15-16:30,0.000000,15.852656,0.000000,356.454941,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,0.000000,113.636250,19.507147,528.238914,0.000000,0.000000,5.310240,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,16.046622,0.985858,36.193326,0.000000,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,42.545412,19.240016,141.910031,402.856740,16.800945,0.000000,33.476936,0,0,0,0,0

67,16:30-16:45,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,646.958757,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,16.046622,0.985858,40.779276,22.502046,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,42.545412,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

68,16:45-17:00,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,16.046622,0.985858,40.779276,45.004092,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,42.545412,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

69,17:00-17:15,0.000000,31.705311,0.000000,418.888470,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,17.073576,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,2.116400,7.505678,0.492929,40.779276,67.415036,0.000000,0.000000,25.387276,0.000000,3.205865,0.000000,42.545412,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

70,17:15-17:30,0.000000,31.705311,0.000000,418.888470,0.000000,0.000000,6.707064,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,25.610364,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,6.763822,0.000000,0.000000,16.520426,52.493454,0.000000,120.815175,81.770000,0.000000,6.304756,7.505678,0.492929,40.779276,90.008183,0.000000,0.000000,25.387276,0.000000,12.566991,0.000000,42.545412,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

71,17:30-17:45,0.000000,47.557967,0.000000,418.888470,0.000000,0.000000,40.242384,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,37.941280,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,13.375648,0.000000,0.000000,26.366600,52.493454,0.000000,120.815175,81.770000,0.000000,18.819029,7.505678,0.492929,40.779276,112.510229,0.000000,0.000000,25.387276,0.000000,25.339157,15.203494,42.545412,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

72,17:45-18:00,0.000000,47.557967,0.000000,418.888470,0.000000,0.000000,40.242384,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,37.941280,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,21.279440,0.000000,0.000000,26.366600,52.493454,0.000000,120.815175,81.770000,0.000000,18.819029,7.505678,0.492929,40.779276,112.510229,0.000000,0.000000,25.387276,0.000000,25.339157,15.203494,42.545412,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

73,18:00-18:15,0.000000,47.557967,0.000000,418.888470,0.000000,0.000000,40.242384,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,37.941280,113.636250,20.990840,653.380780,0.000000,0.000000,11.682528,59.480460,25.079340,0.000000,0.000000,26.366600,52.493454,0.000000,120.815175,81.770000,0.000000,12.546019,7.505678,0.492929,40.779276,112.510229,0.000000,0.000000,25.387276,0.000000,25.339157,15.203494,42.545412,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

74,18:15-18:30,0.000000,47.557967,0.000000,418.888470,0.000000,0.000000,40.242384,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,37.941280,113.636250,20.990840,653.380780,0.000000,0.000000,11.682528,59.480460,25.079340,0.000000,0.000000,26.305601,52.493454,0.000000,120.815175,81.770000,0.000000,12.546019,7.505678,0.492929,40.779276,112.510229,0.000000,0.000000,25.387276,0.000000,25.339157,15.203494,42.545412,17.977109,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

75,18:30-18:45,0.000000,47.557967,0.000000,418.888470,0.000000,0.000000,40.242384,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,37.941280,113.636250,20.990840,653.380780,0.000000,0.000000,6.372288,59.480460,25.079340,0.000000,0.000000,26.305601,52.493454,0.000000,120.815175,81.770000,0.000000,12.546019,7.505678,0.492929,40.779276,112.510229,0.000000,0.000000,25.387276,0.000000,25.339157,15.203494,41.818140,18.668516,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

76,18:45-19:00,0.000000,47.557967,0.000000,418.888470,0.000000,0.000000,40.242384,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,37.941280,113.636250,20.990840,653.380780,0.000000,0.000000,6.372288,59.480460,25.079340,0.000000,0.000000,16.520426,52.493454,0.000000,120.815175,81.770000,0.000000,12.546019,7.505678,0.492929,40.779276,112.510229,0.000000,0.000000,25.387276,0.000000,25.339157,15.203494,41.818140,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

77,19:00-19:15,0.000000,31.705311,0.000000,418.888470,0.000000,0.000000,6.707064,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,18.022108,113.636250,20.990840,653.380780,0.000000,0.000000,6.372288,59.480460,13.515484,0.000000,0.000000,8.260213,52.493454,0.000000,120.815175,81.770000,0.000000,6.273010,7.505678,0.492929,40.779276,90.008183,0.000000,0.000000,25.387276,0.000000,12.669578,0.000000,41.818140,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

78,19:15-19:30,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,6.372288,59.480460,6.079840,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,6.273010,7.505678,0.492929,40.779276,44.639686,0.000000,0.000000,25.387276,0.000000,12.669578,0.000000,41.818140,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

79,19:30-19:45,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,4.399880,0.492929,40.779276,22.137640,0.000000,0.000000,25.387276,0.000000,12.669578,0.000000,41.818140,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

80,19:45-20:00,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,3.186144,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,4.399880,0.492929,40.779276,13.574109,0.000000,0.000000,25.387276,0.000000,12.669578,0.000000,27.272700,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

81,20:00-20:15,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,7.965360,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,4.399880,0.492929,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,12.669578,0.000000,27.272700,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

82,20:15-20:30,0.000000,15.852656,0.000000,418.888470,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,7.965360,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,4.399880,0.492929,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,12.669578,0.000000,27.272700,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,418.888470,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,7.965360,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.492929,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,12.669578,0.000000,27.272700,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,418.888470,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,653.380780,0.000000,0.000000,7.965360,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,5.176330,0.492929,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,12.669578,0.000000,27.272700,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,418.888470,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,598.858757,0.000000,0.000000,12.744576,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.000000,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,12.669578,0.000000,13.575744,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,418.888470,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,20.990840,541.138757,0.000000,0.000000,12.744576,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.000000,40.779276,0.000000,0.000000,0.000000,25.387276,0.000000,12.669578,0.000000,13.575744,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,400.146401,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,18.545147,460.898914,0.000000,0.000000,12.744576,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.000000,40.779276,0.000000,0.000000,0.000000,22.812647,0.000000,12.669578,0.000000,13.575744,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,400.146401,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,18.545147,460.898914,0.000000,0.000000,12.744576,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.000000,40.779276,0.000000,0.000000,0.000000,22.786894,0.000000,12.669578,0.000000,13.575744,19.240016,141.910031,402.856740,19.942260,0.000000,33.476936,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,336.972631,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,16.673587,456.873040,0.000000,0.000000,12.744576,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.000000,35.972066,0.000000,0.000000,0.000000,19.808061,0.000000,12.669578,0.000000,0.000000,19.240016,125.108004,402.856740,16.329565,0.000000,29.784290,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,283.921120,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,15.953135,456.873040,0.000000,0.000000,12.744576,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.000000,35.972066,0.000000,0.000000,0.000000,19.808061,0.000000,12.669578,0.000000,0.000000,19.240016,125.108004,402.856740,16.329565,0.000000,29.784290,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,233.124731,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,15.953135,456.873040,0.000000,0.000000,12.744576,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.000000,35.972066,0.000000,0.000000,0.000000,19.808061,0.000000,12.669578,0.000000,0.000000,19.240016,125.108004,402.856740,16.329565,0.000000,29.784290,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,233.124731,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,15.953135,428.013040,0.000000,0.000000,12.744576,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.000000,35.972066,0.000000,0.000000,0.000000,19.808061,0.000000,12.669578,0.000000,0.000000,19.240016,125.108004,402.856740,16.329565,0.000000,29.784290,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,233.124731,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,15.953135,360.673040,0.000000,0.000000,8.496384,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.000000,30.339267,0.000000,0.000000,0.000000,19.808061,0.000000,0.000000,0.000000,0.000000,18.813232,125.108004,402.856740,16.329565,0.000000,29.784290,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,230.928100,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,14.457232,360.673040,0.000000,0.000000,8.496384,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.505678,0.000000,23.011040,0.000000,0.000000,0.000000,19.808061,0.000000,0.000000,0.000000,0.000000,18.736184,125.108004,402.856740,8.898500,0.000000,29.784290,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,230.928100,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,12.506000,360.673040,0.000000,0.000000,8.496384,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.764494,0.000000,23.011040,0.000000,0.000000,0.000000,16.838934,0.000000,0.000000,0.000000,0.000000,17.961174,96.449254,402.856740,8.898500,0.000000,22.776889,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,230.928100,0.000000,0.000000,1.341413,0.000000,0.772929,0.000000,0.000000,0.000000,0.000000,42.124056,0.000000,0.000000,8.726494,113.636250,12.506000,360.673040,0.000000,0.000000,8.496384,59.480460,0.000000,0.000000,0.000000,0.000000,52.493454,0.000000,120.815175,81.770000,0.000000,0.000000,7.764494,0.000000,23.011040,0.000000,0.000000,0.000000,15.392000,0.000000,0.000000,0.000000,0.000000,19.240016,96.449254,402.856740,12.380940,0.000000,22.776889,0,0,0,0,0

