Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
49,12:00-12:15,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,45.816,11.7852,46.48,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,418.77

50,12:15-12:30,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,45.816,11.7852,46.48,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,418.77

51,12:30-12:45,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,45.816,11.7852,46.48,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,418.77

52,12:45-13:00,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,45.816,11.7852,46.48,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,418.77

53,13:00-13:15,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,79.3646,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,418.77

54,13:15-13:30,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,84.9422,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,418.77

55,13:30-13:45,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,84.9422,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,418.77

56,13:45-14:00,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,84.9422,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,418.77

57,14:00-14:15,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.052066,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,84.9422,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,418.77

58,14:15-14:30,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.052066,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,84.9422,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,418.77

59,14:30-14:45,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.052066,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,84.9422,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,418.77

60,14:45-15:00,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.052066,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,84.9422,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,418.77

61,15:00-15:15,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.052066,55.190641,41.665321,657.89409,6.178134,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,84.9422,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,337.5

62,15:15-15:30,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,0.992936,55.190641,41.665321,657.89409,6.178134,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,84.9422,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,16.17,147.515625,46.39908,337.5

63,15:30-15:45,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,0.992936,55.190641,41.665321,657.89409,6.178134,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,84.9422,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,15.288,147.515625,46.39908,337.5

64,15:45-16:00,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,0.992936,55.190641,41.665321,657.89409,6.178134,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,84.9422,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,15.288,147.515625,46.39908,337.5

65,16:00-16:15,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,0.992936,55.190641,41.665321,657.89409,6.178134,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,84.9422,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,15.288,147.515625,46.39908,343.125

66,16:15-16:30,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,0.992936,55.190641,41.665321,657.89409,6.178134,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,79.3646,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,15.288,147.515625,46.39908,343.125

67,16:30-16:45,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,0.992936,55.190641,41.665321,657.89409,6.178134,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,77.854,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

68,16:45-17:00,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,0.992936,55.190641,41.665321,657.89409,6.178134,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,77.854,0,0,41.924833,41.924833,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

69,17:00-17:15,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,0.992936,55.190641,41.665321,657.89409,6.178134,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,51.888,11.7852,77.854,0,0,11.645787,72.203879,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

70,17:15-17:30,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,0.992936,55.190641,41.665321,657.89409,6.178134,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,51.888,11.7852,77.854,0,0,11.645787,72.203879,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

71,17:30-17:45,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,1.654892,55.190641,41.665321,657.89409,6.178134,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,77.854,0,0,16.304102,72.203879,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

72,17:45-18:00,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,1.654892,55.190641,41.665321,657.89409,6.178134,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,77.854,0,0,16.304102,72.203879,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

73,18:00-18:15,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,1.654892,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,8.757959,2.680619,29.462306,142.003256,1.766682,119.5917,1.44175,42.66,8.8,47.472,11.7852,77.854,0,0,16.304102,72.203879,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

74,18:15-18:30,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,1.654892,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,17.515916,2.680619,29.462306,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,51.888,11.7852,77.854,0,0,16.304102,72.203879,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

75,18:30-18:45,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,1.654892,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,26.273875,2.680619,34.819088,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,51.888,11.7852,77.854,0,0,16.304102,72.203879,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

76,18:45-19:00,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,1.654892,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,35.301309,2.680619,50.889436,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,77.854,0,0,16.304102,72.203879,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

77,19:00-19:15,43.785479,688.249014,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,0,161.850692,93.324175,2.237415,55.190641,41.665321,657.89409,8.752357,1.068766,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,51.888,11.529,77.854,0,0,16.304102,72.203879,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

78,19:15-19:30,43.785479,688.249014,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,0,161.850692,93.324175,2.237415,55.190641,41.665321,657.89409,8.752357,1.068766,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,51.888,11.529,77.854,0,0,16.304102,72.203879,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

79,19:30-19:45,43.785479,688.249014,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,0,161.850692,93.324175,2.237415,55.190641,41.665321,657.89409,8.752357,1.068766,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.529,77.854,0,0,16.304102,72.203879,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

80,19:45-20:00,43.785479,688.249014,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,0,161.850692,93.324175,2.237415,55.190641,41.665321,657.89409,8.752357,1.068766,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.529,77.854,0,0,16.304102,72.203879,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

81,20:00-20:15,43.785479,688.249014,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,41.665321,657.89409,8.752357,1.068766,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.529,77.854,0,0,16.304102,72.203879,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

82,20:15-20:30,43.785479,688.249014,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,41.665321,657.89409,8.752357,1.068766,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.529,77.854,0,0,16.304102,72.203879,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

83,20:30-20:45,43.785479,688.249014,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,41.665321,657.89409,8.752357,1.068766,51.987209,125.295291,35.301309,2.680619,50.889436,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.529,77.854,0,0,16.304102,72.203879,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

84,20:45-21:00,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,35.301309,2.680619,50.889436,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.529,77.854,0,0,16.304102,72.203879,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.883,343.125

85,21:00-21:15,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,35.301309,2.680619,66.959785,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.529,77.854,0,0,16.304102,72.203879,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.276,343.125

86,21:15-21:30,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,35.301309,2.680619,66.959785,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.529,77.854,0,0,16.304102,72.203879,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.276,343.125

87,21:30-21:45,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,35.301309,2.680619,66.959785,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.529,77.854,0,0,16.304102,72.203879,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.276,343.125

88,21:45-22:00,43.785479,688.249014,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,41.665321,657.89409,16.886902,1.068766,51.987209,125.295291,35.301309,2.680619,66.959785,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.529,77.854,0,0,16.304102,72.203879,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.276,343.125

89,22:00-22:15,43.785479,688.249014,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,41.665321,657.89409,16.886902,1.068766,51.987209,125.295291,35.301309,2.680619,66.959785,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.529,76.111,0,0,16.304102,72.203879,0,0,43.538516,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.276,343.125

90,22:15-22:30,43.785479,688.249014,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,41.665321,657.89409,16.886902,1.068766,51.987209,125.295291,35.301309,2.680619,66.959785,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.529,76.111,0,0,16.304102,72.203879,0,0,43.538516,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.276,343.125

91,22:30-22:45,43.785479,688.249014,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,41.665321,657.89409,16.886902,1.068766,51.987209,125.295291,35.301309,2.680619,66.959785,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.529,76.692,0,0,16.304102,72.203879,0,0,43.538516,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.276,343.125

92,22:45-23:00,43.785479,688.249014,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,41.665321,657.89409,16.886902,1.068766,51.987209,125.295291,35.301309,2.680619,66.959785,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.529,76.692,0,0,16.304102,72.203879,0,0,43.538516,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,12.348,147.515625,41.276,343.125

93,23:00-23:15,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,35.301309,2.680619,66.959785,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.529,76.692,0,0,16.304102,72.203879,0,0,44.654888,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,14.7,147.515625,41.276,343.125

94,23:15-23:30,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,35.301309,2.680619,66.959785,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.529,76.692,0,0,16.304102,72.203879,0,0,44.654888,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,14.7,147.515625,41.276,343.125

95,23:30-23:45,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,35.301309,2.680619,50.889436,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.529,76.692,0,0,16.304102,72.203879,0,0,44.654888,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,14.7,147.515625,41.276,343.125

96,23:45-24:00,41.864567,688.249014,30.573593,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,41.665321,657.89409,8.237513,1.068766,51.987209,125.295291,35.301309,2.680619,50.889436,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.529,76.692,0,0,16.304102,72.203879,0,0,44.654888,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,14.7,147.515625,41.276,343.125

