Block,Time,KOTESHWR,RIHAND2,DULHASTI,UNCHAHAR4,DADRI_CRF,DADRT2,UNCHAHAR1,SINGRAULI_HYDRO,URI,BSIUL,JHAJJAR,TANDA2,URI2,TEHRI,DADRI_GF,SEWA2,RAPPB,AURY_RF,CHAMERA2,UNCHAHAR3,RIHAND1,KOLDAM,ANTA_CRF,UNCHAHAR2,RIHAND3,DADRI_LF,AURY_LF,TANAKPUR,DHAULIGNGA,CHAMERA1,ANTA_LF,ANTA_GF,SALAL,NAPP,PARBATI3,BRBCL,AURY_GF,KHSTPP-I,SINGRAULI,CHAMERA3,ANTA_RF,KUDGI,KHSTPP-II,TALA,KISHANGANGA,RAPPC,RAMPUR,NJPC,FSTPP I & II,AURY_CRF,SASAN,DADRI_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,25.692892,83.237269,47.711220,0.000000,0.000000,341.298078,5.790600,0.923118,40.487875,6.293224,330.064200,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,51.368027,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,116.921607,28.048516,0.000000,44.91,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.001053,0.000000,400.637138,0.000000,0,0,0,0,0

48,11:45-12:00,25.692892,83.237269,47.711220,0.000000,0.000000,341.152755,5.790600,0.923118,40.487875,6.293224,329.099100,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,51.368027,0.000000,0.000000,28.733343,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,116.922155,28.048516,0.000000,44.91,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,400.637138,0.000000,0,0,0,0,0

49,12:00-12:15,25.692892,83.237269,47.711220,0.000000,0.000000,341.298078,5.790600,0.923118,40.487875,6.293224,329.099100,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,51.368027,0.000000,0.000000,28.733343,77.577826,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,116.922155,28.048516,0.000000,48.07,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,400.637138,0.000000,0,0,0,0,0

50,12:15-12:30,25.692892,83.237269,47.711220,0.000000,0.000000,341.152755,5.790600,0.923118,40.487875,6.293224,329.099100,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,51.368027,0.000000,0.000000,28.733343,77.577826,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,116.922155,28.048516,0.000000,48.07,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,400.637138,0.000000,0,0,0,0,0

51,12:30-12:45,25.692892,83.237269,47.711220,0.000000,0.000000,341.261747,5.790600,0.923118,40.487875,6.293224,329.099100,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,51.368027,0.000000,0.000000,28.733343,77.577826,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,116.922155,28.048516,0.000000,33.88,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,400.637138,0.000000,0,0,0,0,0

52,12:45-13:00,25.692892,83.237269,47.711220,0.000000,0.000000,341.189085,5.790600,0.923118,40.487875,6.293224,329.099100,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,51.368027,0.000000,0.000000,28.733343,77.577826,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,116.922155,28.048516,0.000000,33.88,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,400.637138,0.000000,0,0,0,0,0

53,13:00-13:15,25.692892,83.237269,47.711220,0.000000,0.000000,334.889700,5.790600,0.923118,46.880698,6.293224,329.099100,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,51.368027,0.000000,0.000000,28.733343,77.577826,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,116.922155,28.048516,0.000000,33.88,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.692716,0.000000,0,0,0,0,0

54,13:15-13:30,25.692892,83.237269,47.711220,0.000000,0.000000,334.889700,5.790600,0.923118,46.880698,6.293224,329.099100,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,6.755700,51.368027,0.000000,0.000000,28.733343,77.577826,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,116.922155,28.048516,0.000000,33.88,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

55,13:30-13:45,25.692892,83.237269,47.711220,0.000000,0.000000,334.889700,5.790600,0.923118,40.487875,6.293224,329.099100,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,7.720800,51.368027,0.000000,0.000000,30.663543,77.577826,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,116.922155,28.048516,0.000000,38.60,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

56,13:45-14:00,25.692892,83.237269,47.711220,0.000000,0.000000,343.970229,5.790600,0.923118,40.487875,6.293224,329.099100,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,7.720800,51.368027,0.000000,0.000000,30.663543,112.938391,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,116.922155,28.048516,0.000000,38.60,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

57,14:00-14:15,25.692892,114.002438,47.711220,0.000000,0.000000,343.970229,5.790600,0.923118,40.487875,6.293224,388.935300,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,7.720800,51.368027,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,22.236869,116.922155,28.048516,0.000000,48.28,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

58,14:15-14:30,25.692892,114.002438,47.711220,0.000000,0.000000,343.970229,5.790600,0.923118,40.487875,6.293224,456.492300,0.000000,30.784164,43.776936,0.000000,0.000000,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,5.472053,116.922155,28.048516,0.000000,48.28,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

59,14:30-14:45,25.692892,114.002438,47.711220,0.000000,0.000000,366.167529,5.790600,0.923118,40.487875,6.293224,543.351300,0.000000,30.784164,43.776936,0.000000,1.286478,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,5.472053,133.838138,28.048516,0.000000,48.63,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

60,14:45-15:00,25.692892,114.002438,47.711220,0.000000,0.000000,366.167529,5.790600,0.923118,40.487875,6.293224,599.804824,0.000000,30.784164,43.776936,0.000000,5.094454,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,5.472053,133.838138,28.048516,0.000000,48.63,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

61,15:00-15:15,25.692892,114.002438,47.711220,0.000000,0.000000,366.167529,5.790600,0.923118,40.487875,6.293224,547.684599,0.000000,30.784164,43.776936,0.000000,5.094454,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,5.472053,133.838138,28.048516,0.000000,48.84,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

62,15:15-15:30,25.692892,114.002438,47.711220,0.000000,0.000000,366.167529,5.790600,0.923118,46.880698,6.293224,543.351300,0.000000,30.784164,43.776936,0.000000,5.094454,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,5.472053,133.838138,28.048516,0.000000,48.61,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

63,15:30-15:45,25.692892,114.002438,47.711220,0.000000,0.000000,366.167529,5.790600,0.923118,46.880698,6.293224,543.351300,0.000000,30.784164,43.776936,0.000000,10.188908,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,35.71,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

64,15:45-16:00,25.692892,114.002438,47.711220,0.000000,0.000000,366.167529,5.790600,0.923118,40.487875,6.293224,543.351300,0.000000,30.784164,43.776936,0.000000,10.188908,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,36.67,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,401.722875,0.000000,0,0,0,0,0

65,16:00-16:15,25.692892,114.002438,47.711220,0.000000,0.000000,366.167529,5.790600,0.923118,40.487875,6.293224,533.700300,0.000000,31.937012,43.776936,0.000000,10.188908,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,43.82,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,399.551400,0.000000,0,0,0,0,0

66,16:15-16:30,25.692892,114.002438,47.711220,0.000000,0.000000,366.167529,5.790600,0.923118,40.487875,6.293224,590.153824,0.000000,31.937012,43.776936,0.000000,10.188908,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,33.63,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,399.551400,0.000000,0,0,0,0,0

67,16:30-16:45,25.692892,114.002438,47.711220,0.000000,0.000000,356.516529,5.790600,0.923118,40.487875,6.293224,590.153824,0.000000,31.937012,43.776936,0.000000,15.252487,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,24.51,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,399.551400,0.000000,0,0,0,0,0

68,16:45-17:00,25.692892,114.002438,47.711220,0.000000,0.000000,356.516529,5.790600,0.923118,46.880698,6.293224,590.153824,0.000000,31.937012,43.776936,0.000000,15.252487,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,19.88,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,399.551400,0.000000,0,0,0,0,0

69,17:00-17:15,25.692892,114.002438,47.711220,0.000000,0.000000,343.970229,5.790600,0.923118,46.880698,6.293224,524.049300,0.000000,30.784164,43.776936,0.000000,15.252487,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,25.097715,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,70.93,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,399.551400,0.000000,0,0,0,0,0

70,17:15-17:30,25.692892,114.002438,47.711220,0.000000,0.000000,343.970229,5.790600,0.923118,40.487875,6.293224,456.492300,0.000000,30.784164,43.776936,0.000000,15.252487,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,25.097715,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,72.77,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,399.551400,0.000000,0,0,0,0,0

71,17:30-17:45,25.692892,114.002438,47.711220,0.000000,0.000000,343.970229,5.790600,0.923118,40.487875,6.293224,456.492300,0.000000,29.859808,43.776936,0.000000,15.252487,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,25.097715,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,73.73,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,386.522550,0.000000,0,0,0,0,0

72,17:45-18:00,25.692892,114.002438,47.711220,0.000000,0.000000,343.970229,5.790600,0.923118,40.487875,6.293224,456.492300,0.000000,29.859808,43.776936,0.000000,15.252487,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,25.097715,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,72.77,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,386.522550,0.000000,0,0,0,0,0

73,18:00-18:15,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,5.790600,0.923118,40.487875,6.293224,524.049300,0.000000,29.859808,43.776936,0.000000,15.252487,0.000000,0.000000,38.131217,7.720800,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,72.77,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,395.208450,0.000000,0,0,0,0,0

74,18:15-18:30,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,11.709462,0.923118,40.487875,6.293224,624.154394,0.000000,29.859808,43.776936,0.000000,15.252487,0.000000,0.000000,38.131217,15.534732,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,72.77,94.318451,27.806461,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,399.551400,0.000000,0,0,0,0,0

75,18:30-18:45,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,15.128136,0.923118,40.487875,6.293224,624.154394,0.000000,29.859808,43.776936,0.000000,15.252487,0.000000,0.000000,38.131217,19.108594,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,13.149854,0.000000,72.77,94.318451,25.536546,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,399.551400,0.000000,0,0,0,0,0

76,18:45-19:00,25.692892,114.002438,47.711220,0.000000,0.000000,428.931071,15.128136,0.923118,40.487875,6.293224,624.154394,0.000000,29.859808,43.776936,0.000000,15.252487,0.000000,0.000000,38.131217,19.108594,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,11.744784,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,13.149854,0.000000,72.77,94.318451,25.536546,0.000000,49.233418,0.000000,147.602877,10.607800,0.000000,399.551400,0.000000,0,0,0,0,0

77,19:00-19:15,28.547658,114.002438,47.711220,0.000000,0.000000,428.931071,15.128136,0.923118,46.880698,18.879672,624.154394,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,19.108594,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,9.766715,36.207078,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,77.21,94.318451,25.536546,0.000000,49.233418,0.000000,149.293683,10.607800,0.000000,399.551400,0.000000,0,0,0,0,0

78,19:15-19:30,28.547658,114.002438,47.711220,0.000000,0.000000,428.931071,15.128136,0.923118,46.880698,18.879672,624.154394,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,19.108594,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,9.766715,36.207078,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,77.21,94.318451,25.536546,0.000000,49.233418,0.000000,149.293683,10.607800,0.000000,399.551400,0.000000,0,0,0,0,0

79,19:30-19:45,28.547658,114.002438,47.711220,0.000000,0.000000,428.931071,15.128136,0.923118,40.487875,18.879672,624.154394,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,19.108594,88.789200,0.000000,0.000000,30.663543,119.349695,0.000000,0.000000,9.766715,36.207078,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,77.21,118.445951,25.536546,0.000000,49.233418,0.000000,149.293683,10.607800,0.000000,399.551400,0.000000,0,0,0,0,0

80,19:45-20:00,28.547658,114.002438,47.711220,0.000000,0.000000,428.931071,15.128136,0.923118,40.487875,18.879672,624.154394,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,19.108594,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,36.207078,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,149.293683,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

81,20:00-20:15,28.547658,114.002438,47.711220,0.000000,0.000000,491.662461,20.516578,0.923118,40.487875,18.879672,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,36.207078,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,149.293683,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

82,20:15-20:30,28.547658,114.002438,47.711220,0.000000,0.000000,549.568571,20.516578,0.923118,40.487875,18.879672,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,36.207078,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,149.293683,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

83,20:30-20:45,28.547658,114.002438,47.711220,0.000000,0.000000,612.300071,20.516578,0.923118,40.487875,18.879672,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,36.207078,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,149.293683,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

84,20:45-21:00,28.547658,114.002438,47.711220,0.000000,0.000000,662.811337,20.516578,0.923118,40.487875,3.184830,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,19.909125,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

85,21:00-21:15,28.547658,114.002438,47.711220,0.000000,0.000000,662.811337,20.516578,0.923118,40.487875,3.184830,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,19.909125,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

86,21:15-21:30,28.547658,114.002438,47.711220,0.000000,0.000000,662.811337,20.516578,0.923118,40.487875,3.184830,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,19.909125,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

87,21:30-21:45,28.547658,114.002438,47.711220,0.000000,0.000000,662.811337,20.516578,0.923118,40.487875,3.184830,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,19.909125,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

88,21:45-22:00,28.547658,114.002438,47.711220,0.000000,0.000000,662.811337,20.516578,0.923118,40.487875,18.879672,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,36.207078,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,149.293683,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

89,22:00-22:15,28.547658,114.002438,47.711220,0.000000,0.000000,662.811337,20.516578,0.923118,40.487875,18.879672,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,36.207078,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,149.293683,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

90,22:15-22:30,28.547658,114.002438,47.711220,0.000000,0.000000,662.811337,20.516578,0.923118,40.487875,18.879672,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,36.207078,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,149.293683,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

91,22:30-22:45,28.547658,114.002438,47.711220,0.000000,0.000000,662.811337,20.516578,0.923118,40.487875,18.879672,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,36.207078,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,149.293683,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

92,22:45-23:00,28.547658,114.002438,47.711220,0.000000,0.000000,662.811337,20.516578,0.923118,40.487875,18.879672,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,36.207078,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,77.21,142.367330,25.536546,0.000000,49.233418,0.000000,149.293683,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

93,23:00-23:15,28.547658,114.002438,47.711220,0.000000,0.000000,662.811337,20.516578,0.923118,40.487875,6.293224,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,68.14,142.367330,25.536546,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

94,23:15-23:30,28.547658,114.002438,47.711220,0.000000,0.000000,662.811337,20.516578,0.923118,40.487875,6.293224,630.355162,0.000000,29.859808,58.369248,0.000000,15.252487,0.000000,0.000000,38.131217,25.469086,88.789200,0.000000,0.000000,40.910686,119.349695,0.000000,0.000000,9.766715,35.314650,41.171166,0.000000,0.000000,81.641283,37.415383,0.000000,14.477803,0.000000,4.300422,133.838138,28.048516,0.000000,68.14,142.367330,25.536546,0.000000,49.233418,0.000000,147.602877,13.752675,0.000000,399.551400,0.000000,0,0,0,0,0

