Block,Time,CHAMERA1,DADRT2,JHAJJAR,URI,SEWA2,UNCHAHAR2,DADRI_GF,UNCHAHAR3,UNCHAHAR1,KOTESHWR,DHAULIGNGA,ANTA_LF,NJPC,SALAL,AURY_GF,CHAMERA2,UNCHAHAR4,AURY_RF,PARBATI3,KOLDAM,URI2,KISHANGANGA,DADRI_RF,BSIUL,DADRI_LF,AURY_LF,TEHRI,ANTA_GF,TANDA2,NAPP,DADRI_CRF,RIHAND1,TANAKPUR,SINGRAULI,RAPPC,RIHAND2,CHAMERA3,ANTA_CRF,RIHAND3,SINGRAULI_HYDRO,RAMPUR,ANTA_RF,RAPPB,AURY_CRF,DULHASTI,KHSTPP-I,BRBCL,TALA,KHSTPP-II,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,360.499958,313.768368,26.622960,0.000000,36.088580,0.000000,22.713436,9.712461,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,18.367891,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

49,12:00-12:15,0.000000,361.773230,299.299368,26.622960,0.000000,36.088580,0.000000,22.713436,9.712461,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,18.321199,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

50,12:15-12:30,0.000000,361.773230,287.724168,26.622960,0.000000,36.088580,0.000000,22.713436,9.712461,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.775018,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

51,12:30-12:45,0.000000,361.773230,264.763408,26.622960,0.000000,36.088580,0.000000,17.725972,7.646577,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.058859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,1.856373,39.176650,19.291953,0.000000,142.293572,17.810953,403.945542,0,0,0,0,0

52,12:45-13:00,0.000000,361.773230,231.021700,26.622960,0.000000,36.088580,0.000000,17.725972,7.646577,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.058859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,1.856373,39.176650,19.056071,0.000000,142.293572,17.810953,403.945542,0,0,0,0,0

53,13:00-13:15,0.000000,361.773230,231.021700,40.466899,0.000000,22.494472,0.000000,14.285726,7.646577,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.058859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,1.856373,30.409497,19.291953,0.000000,114.400788,13.800278,403.945542,0,0,0,0,0

54,13:15-13:30,0.000000,361.773230,231.021700,40.466899,0.000000,22.494472,0.000000,14.285726,7.646577,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.058859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,1.856373,30.409497,19.291953,0.000000,114.400788,11.006086,403.945542,0,0,0,0,0

55,13:30-13:45,0.000000,361.773230,231.021700,26.622960,0.000000,22.494472,0.000000,14.285726,7.646577,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,6.289964,0.000000,0.000000,12.214730,0.000000,0.000000,42.031866,0.000000,61.286440,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,1.856373,30.409497,19.291953,0.000000,114.400788,11.006086,403.945542,0,0,0,0,0

56,13:45-14:00,0.000000,361.773230,231.021700,26.622960,0.000000,22.494472,0.000000,14.285726,7.646577,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,6.289964,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,61.286440,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,1.856373,30.409497,19.291953,0.000000,114.400788,11.006086,403.945542,0,0,0,0,0

57,14:00-14:15,0.000000,361.773230,231.012054,26.622960,0.000000,22.494472,0.000000,14.285726,7.646577,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,6.289964,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,61.286440,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,30.409497,19.291953,0.000000,114.400788,12.811106,403.945542,0,0,0,0,0

58,14:15-14:30,0.000000,361.773230,231.012054,26.622960,0.000000,22.494472,0.000000,14.256788,7.646577,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,6.289964,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,61.286440,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,30.409497,19.291953,0.000000,114.400788,13.890240,403.945542,0,0,0,0,0

59,14:30-14:45,0.000000,361.773230,231.012054,40.466899,5.091815,22.494472,0.000000,14.256788,7.646577,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,30.409497,19.291953,0.000000,114.400788,13.890240,403.945542,0,0,0,0,0

60,14:45-15:00,0.000000,361.773230,231.012054,40.466899,5.091815,22.494472,0.000000,14.256788,7.646577,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,30.409497,19.291953,0.000000,114.400788,13.890240,403.945542,0,0,0,0,0

61,15:00-15:15,0.000000,361.773230,231.012054,31.947552,5.091815,22.494472,0.000000,14.256788,7.646577,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,4.448349,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,30.409497,19.291953,0.000000,114.400788,13.890240,403.945542,0,0,0,0,0

62,15:15-15:30,0.000000,361.773230,231.012054,31.947552,5.091815,22.494472,0.000000,14.256788,7.646577,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,4.448349,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,30.409497,19.291953,0.000000,114.400788,13.890240,403.945542,0,0,0,0,0

63,15:30-15:45,0.000000,361.773230,231.012054,31.947552,10.183629,22.494472,0.000000,14.256788,7.646577,8.084313,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,4.448349,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,30.409497,19.291953,0.000000,114.400788,13.890240,403.945542,0,0,0,0,0

64,15:45-16:00,0.000000,361.773230,231.012054,31.947552,10.183629,22.494472,0.000000,14.256788,7.646577,8.084313,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,4.448349,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,30.409497,19.291953,0.000000,127.065986,13.890240,403.945542,0,0,0,0,0

65,16:00-16:15,0.000000,361.773230,231.012054,26.622960,15.244585,28.074972,0.000000,14.256788,7.646577,8.084313,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,39.176650,19.291953,0.000000,124.459444,16.838033,403.945542,0,0,0,0,0

66,16:15-16:30,0.000000,361.773230,231.012054,26.622960,15.244585,40.889490,0.000000,17.725972,7.646577,8.084313,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,124.459444,19.738666,403.945542,0,0,0,0,0

67,16:30-16:45,0.000000,364.618800,232.741968,33.012470,15.244585,40.889490,0.000000,22.713436,9.712461,8.084313,0.000000,0.000000,21.466691,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,124.459444,19.996158,403.945542,0,0,0,0,0

68,16:45-17:00,0.000000,416.707200,232.741968,33.012470,15.244585,40.889490,0.000000,22.713436,9.712461,8.084313,0.000000,0.000000,43.390120,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.761279,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,124.459444,19.996158,403.945542,0,0,0,0,0

69,17:00-17:15,0.000000,489.052200,258.786168,33.012470,15.244585,40.889490,0.000000,22.713436,9.712461,16.168625,0.000000,0.000000,67.688586,2.241730,0.000000,3.214530,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,1.061060,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,139.918868,19.996158,403.945542,0,0,0,0,0

70,17:15-17:30,13.552013,525.707000,278.078168,33.012470,15.244585,40.889490,0.000000,22.713436,9.712461,24.252938,8.812620,0.000000,87.054282,2.241730,0.000000,6.429059,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,1.061060,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,2.456643,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

71,17:30-17:45,27.104025,528.600800,252.998568,33.012470,15.244585,40.889490,0.000000,22.713436,9.712461,30.435059,17.625241,0.000000,112.814311,2.241730,0.000000,38.111462,0.000000,0.000000,0.000000,0.000000,20.761279,0.000000,0.000000,18.869891,0.000000,0.000000,38.102665,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,28.033985,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,31.791001,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

72,17:45-18:00,40.656038,528.600800,252.998568,33.012470,15.244585,40.889490,0.000000,22.713436,9.712461,30.435059,26.437861,0.000000,135.377173,2.241730,0.000000,38.111462,0.000000,0.000000,0.000000,0.000000,20.761279,0.000000,0.000000,18.869891,0.000000,0.000000,38.102665,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,28.033985,0.000000,57.258174,0.756565,0.000000,0.000000,0.000000,0.000000,31.791001,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

73,18:00-18:15,40.656038,529.196868,286.478765,26.622960,15.244585,40.889490,0.000000,22.713436,9.712461,30.435059,26.437861,0.000000,135.377173,12.329517,0.000000,38.111462,0.000000,0.000000,0.000000,0.000000,20.761279,0.000000,0.000000,18.869891,0.000000,0.000000,38.102665,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,28.033985,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,31.791001,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

74,18:15-18:30,40.656038,549.822000,339.812568,26.622960,15.244585,40.889490,0.000000,25.455890,10.523786,30.435059,26.437861,0.000000,135.377173,54.361962,0.000000,38.111462,0.000000,0.000000,0.000000,0.000000,20.761279,0.000000,0.000000,18.869891,0.000000,0.000000,38.102665,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,24.566433,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,31.791001,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

75,18:30-18:45,40.656038,510.571461,403.666859,26.622960,15.244585,40.889490,0.000000,25.455890,10.523786,30.435059,26.437861,0.000000,112.814311,54.361962,0.000000,38.111462,0.000000,0.000000,0.000000,0.000000,20.761279,0.000000,0.000000,18.869891,0.000000,0.000000,38.102665,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,18.670489,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,31.791001,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

76,18:45-19:00,27.104025,500.921507,420.020601,26.622960,15.244585,40.889490,0.000000,25.455890,10.523786,30.435059,15.290839,0.000000,90.251449,54.361962,0.000000,38.111462,0.000000,0.000000,0.000000,0.000000,20.761279,0.000000,0.000000,12.579927,0.000000,0.000000,38.102665,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,18.670489,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,31.791001,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

77,19:00-19:15,13.552013,500.921507,420.020601,26.622960,15.244585,40.889490,0.000000,25.455890,10.523786,16.168625,7.772843,0.000000,67.688586,54.361962,0.000000,3.214530,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,6.289964,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,1.228322,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

78,19:15-19:30,0.000000,500.921507,420.020601,26.622960,15.244585,40.889490,0.000000,25.455890,10.523786,8.084313,0.000000,0.000000,45.125724,54.361962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

79,19:30-19:45,0.000000,414.111461,420.020601,26.622960,15.244585,40.889490,0.000000,25.455890,10.523786,8.084313,0.000000,0.000000,22.562862,54.361962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

80,19:45-20:00,0.000000,369.739861,420.020601,26.622960,15.244585,40.889490,0.000000,25.455890,10.523786,8.084313,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

81,20:00-20:15,0.000000,365.583400,360.539314,26.622960,15.244585,40.889490,0.000000,25.455890,10.523786,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

82,20:15-20:30,0.000000,365.583400,329.672114,26.622960,15.244585,40.889490,0.000000,25.455890,10.523786,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

83,20:30-20:45,0.000000,365.583400,260.715368,26.622960,15.244585,35.649397,0.000000,18.761952,8.412952,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

84,20:45-21:00,0.000000,365.583400,232.741968,26.622960,15.244585,35.649397,0.000000,18.761952,8.412952,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.000000,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

85,21:00-21:15,0.000000,365.583400,232.741968,33.012470,12.600956,30.295867,0.000000,18.761952,8.412952,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

86,21:15-21:30,0.000000,365.583400,232.741968,33.012470,10.183629,30.295867,0.000000,18.761952,8.412952,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,25.523316,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

87,21:30-21:45,0.000000,365.583400,232.741968,33.012470,10.183629,30.295867,0.000000,18.761952,8.412952,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

88,21:45-22:00,0.000000,365.583400,232.741968,33.012470,10.183629,30.295867,0.000000,18.761952,8.412952,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

89,22:00-22:15,0.000000,365.583400,232.741968,19.168531,10.183629,35.096778,0.000000,18.761952,8.412952,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.273379,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,19.996158,403.945542,0,0,0,0,0

90,22:15-22:30,0.000000,365.583400,232.741968,19.168531,5.091815,35.096778,0.000000,18.761952,8.412952,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.273379,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,15.895501,44.756553,19.291953,0.000000,142.293572,16.755102,403.945542,0,0,0,0,0

91,22:30-22:45,0.000000,365.583400,232.741968,19.168531,5.091815,30.295867,0.000000,18.761952,8.412952,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,142.293572,16.755102,403.945542,0,0,0,0,0

92,22:45-23:00,0.000000,365.583400,232.741968,19.168531,5.091815,30.295867,0.000000,18.761952,8.412952,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570959,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,142.293572,16.755102,403.945542,0,0,0,0,0

93,23:00-23:15,0.000000,366.027116,232.741968,26.622960,0.000000,30.295867,0.000000,18.761952,8.247330,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.868539,0.000000,0.000000,0.000000,0.000000,0.000000,12.761658,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,124.459444,16.755102,403.945542,0,0,0,0,0

94,23:15-23:30,0.000000,365.583400,232.741968,26.622960,0.000000,30.295867,0.000000,18.790890,8.247330,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.868539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,124.459444,16.755102,403.945542,0,0,0,0,0

95,23:30-23:45,0.000000,363.654200,231.021700,26.622960,0.000000,30.295867,0.000000,14.362894,6.684678,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.868539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,19.291953,0.000000,124.459444,19.996158,403.945542,0,0,0,0,0

96,23:45-24:00,0.000000,363.654200,231.021700,26.622960,0.000000,30.295867,0.000000,14.362894,6.684678,0.000000,0.000000,0.000000,0.000000,2.241730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.868539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.031866,0.000000,88.743200,0.494261,121.141702,52.268105,113.943375,0.000000,0.000000,58.530578,0.756565,0.000000,0.000000,0.000000,0.000000,1.856373,44.756553,18.219041,0.000000,124.459444,19.996158,403.945542,0,0,0,0,0

