Block,Time,DADRI_RF,BSIUL,DADRI_GF,TEHRI,JHAJJAR,ANTA_RF,URI2,UNCHAHAR1,SINGRAULI,UNCHAHAR3,TANAKPUR,SEWA2,UNCHAHAR2,DHAULIGNGA,CHAMERA2,AURY_CRF,RAMPUR,ANTA_GF,KISHANGANGA,RIHAND1,RAPPB,KOLDAM,NAPP,PARBATI3,SINGRAULI_HYDRO,RIHAND2,DADRI_CRF,KOTESHWR,RIHAND3,AURY_GF,ANTA_CRF,UNCHAHAR4,AURY_RF,AURY_LF,DADRI_LF,ANTA_LF,DULHASTI,CHAMERA3,TANDA2,URI,SALAL,RAPPC,DADRT2,NJPC,CHAMERA1,FSTPP I & II,KUDGI,SASAN,BRBCL,KHSTPP-I,KHSTPP-II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,6.334248,0.000000,64.299312,377.899084,0.000000,30.553191,11.579240,134.643115,13.978481,11.390396,15.274612,22.074240,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,5.191941,96.89,404.741205,14.497478,20.532423,94.455272,24.152835,0,0,0,0,0

48,11:45-12:00,0.000000,6.334248,0.000000,64.299312,377.899084,0.000000,30.553191,11.579240,134.643115,13.978481,11.390396,15.274612,22.074240,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,5.191941,98.10,404.741205,14.497478,20.532423,94.455272,24.152835,0,0,0,0,0

49,12:00-12:15,0.000000,6.334248,0.000000,64.786428,377.899084,0.000000,30.553191,11.575258,134.643115,13.978481,11.390396,15.274612,21.917423,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,5.191941,90.85,404.741205,14.497478,20.532423,75.637420,24.152835,0,0,0,0,0

50,12:15-12:30,0.000000,6.334248,0.000000,64.786428,377.899084,0.000000,30.553191,11.575258,134.643115,13.978481,11.390396,15.274612,21.917423,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,5.191941,90.85,404.741205,14.497478,20.532423,75.637420,24.152835,0,0,0,0,0

51,12:30-12:45,0.000000,6.334248,0.000000,64.786428,377.899084,0.000000,30.553191,11.726448,134.643115,13.978481,11.390396,15.274612,21.917423,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,5.191941,90.85,404.741205,14.497478,20.532423,75.637420,24.152835,0,0,0,0,0

52,12:45-13:00,0.000000,6.334248,0.000000,64.786428,358.569084,0.000000,30.553191,11.726448,134.643115,13.978481,11.390396,15.274612,21.917423,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,5.191941,90.85,404.741205,14.497478,20.532423,75.637420,24.152835,0,0,0,0,0

53,13:00-13:15,0.000000,6.334248,0.000000,64.786428,333.425316,0.000000,30.553191,11.726448,134.643115,13.978481,11.390396,15.274612,21.917423,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,5.191941,120.81,404.741205,14.497478,20.532423,75.637420,24.152835,0,0,0,0,0

54,13:15-13:30,0.000000,6.334248,0.000000,64.786428,326.756466,0.000000,30.553191,11.726448,134.643115,13.978481,11.390396,15.274612,21.917423,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,5.191941,120.81,404.741205,14.497478,20.532423,75.637420,24.152835,0,0,0,0,0

55,13:30-13:45,0.000000,6.334248,0.000000,64.786428,387.742616,0.000000,30.553191,11.726448,134.643115,13.978481,11.390396,15.274612,21.917423,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,5.191941,120.81,404.741205,14.497478,20.532423,75.637420,24.152835,0,0,0,0,0

56,13:45-14:00,0.000000,6.334248,0.000000,64.786428,468.058766,0.000000,30.553191,11.726448,134.643115,13.978481,11.390396,15.274612,21.917423,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,5.191941,120.81,404.741205,14.497478,20.532423,75.637420,24.152835,0,0,0,0,0

57,14:00-14:15,0.000000,6.334248,0.000000,64.786428,519.379916,0.000000,30.553191,11.726448,134.643115,13.978481,11.390396,15.274612,21.917423,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,183.266474,147.816993,41.230890,10.274378,120.81,404.741205,14.497478,29.230923,123.760228,24.152835,0,0,0,0,0

58,14:15-14:30,0.000000,6.334248,0.000000,64.786428,558.136566,0.000000,30.553191,11.726448,134.643115,21.926986,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,231.591474,147.816993,41.230890,13.772625,120.81,404.741205,14.497478,32.941509,142.573852,24.152835,0,0,0,0,0

59,14:30-14:45,0.000000,6.334248,0.000000,64.786428,415.268536,0.000000,30.553191,11.726448,134.643115,21.926986,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,11.694650,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,270.164489,147.816993,41.230890,13.772625,130.48,404.741205,14.497478,32.941509,142.573852,24.152835,0,0,0,0,0

60,14:45-15:00,0.000000,6.334248,0.000000,64.786428,415.268536,0.000000,30.553191,11.726448,134.643115,21.926986,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,11.694650,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,294.413974,147.816993,41.230890,13.772625,130.48,404.741205,14.497478,32.941509,142.573852,24.152835,0,0,0,0,0

61,15:00-15:15,0.000000,6.334248,0.000000,64.786428,415.266390,0.000000,30.553191,11.726448,134.643115,21.926986,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,11.694650,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,294.413974,147.816993,41.230890,13.772625,130.48,404.741205,14.497478,32.941509,142.573852,24.152835,0,0,0,0,0

62,15:15-15:30,0.000000,6.334248,0.000000,64.786428,415.266390,0.000000,30.553191,11.726448,134.643115,21.926986,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,11.694650,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,294.413974,147.816993,41.230890,13.772625,130.48,404.741205,14.497478,32.941509,142.573852,24.152835,0,0,0,0,0

63,15:30-15:45,0.000000,6.334248,0.000000,64.786428,415.266390,0.000000,30.553191,11.726448,134.643115,21.926986,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,1.072010,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,294.413974,147.816993,41.230890,13.772625,130.48,404.741205,14.497478,32.941509,142.573852,24.152835,0,0,0,0,0

64,15:45-16:00,0.000000,6.334248,0.000000,64.786428,415.266390,0.000000,30.553191,11.726448,134.643115,21.926986,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,294.413974,147.816993,41.230890,13.772625,130.48,404.741205,14.497478,32.941509,142.573852,24.152835,0,0,0,0,0

65,16:00-16:15,10.235235,6.334248,0.000000,64.786428,415.266390,0.000000,31.333273,11.726448,134.643115,21.926986,11.390396,15.274612,35.396130,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,0.000000,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,294.413974,147.816993,41.230890,13.772625,130.48,404.741205,14.497478,29.333275,142.573852,24.152835,0,0,0,0,0

66,16:15-16:30,10.235235,6.334248,0.000000,64.786428,415.266390,0.000000,31.333273,11.726448,134.643115,21.926986,11.390396,15.274612,35.396130,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,294.413974,147.816993,41.230890,13.772625,130.48,404.741205,14.497478,31.093272,142.573852,24.152835,0,0,0,0,0

67,16:30-16:45,1.290370,6.334248,0.000000,64.786428,415.266390,0.000000,31.333273,11.726448,134.643115,21.926986,11.390396,15.274612,35.396130,26.428653,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,14.764254,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,322.153519,147.816993,41.230890,13.772625,130.48,402.305625,14.497478,31.092402,142.573852,24.152835,0,0,0,0,0

68,16:45-17:00,0.000000,6.334248,0.000000,64.786428,415.266390,0.000000,31.333273,11.726448,134.643115,21.926986,11.390396,15.274612,35.396130,26.428653,25.457687,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,14.764254,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,80.861256,49.182189,363.394670,147.816993,41.230890,13.772625,130.48,402.305625,14.497478,31.092402,142.573852,24.152835,0,0,0,0,0

69,17:00-17:15,0.000000,6.334248,0.000000,64.786428,424.512606,0.000000,30.553191,16.345931,134.643115,21.926986,11.390396,15.274612,40.970032,26.428653,25.457687,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,14.764254,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.744499,28.089204,0.000000,50.149752,80.861256,49.182189,366.698509,147.816993,41.230890,13.772625,135.31,402.305625,14.497478,31.092402,142.573852,24.152835,0,0,0,0,0

70,17:15-17:30,0.000000,6.334248,0.000000,64.786428,424.512606,0.000000,30.553191,16.345931,134.643115,21.926986,11.390396,15.274612,40.970032,26.428653,25.457687,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,14.764254,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.744499,28.089204,0.000000,50.149752,80.861256,49.182189,383.129009,147.816993,41.230890,13.772625,135.31,402.305625,14.497478,31.092402,142.573852,24.152835,0,0,0,0,0

71,17:30-17:45,0.000000,6.334248,0.000000,64.786428,424.512606,0.000000,30.553191,16.345931,134.643115,21.926986,11.390396,15.274612,40.970032,26.428653,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,2.460709,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.744499,28.089204,0.000000,45.348180,80.861256,49.182189,398.593009,147.816993,41.230890,13.772625,135.31,402.305625,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

72,17:45-18:00,0.000000,6.334248,0.000000,64.786428,424.512606,0.000000,30.553191,16.345931,134.643115,21.926986,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,2.460709,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.744499,28.089204,0.000000,45.348180,80.861256,49.182189,415.023509,147.816993,41.230890,13.772625,135.31,402.305625,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

73,18:00-18:15,0.000000,6.334248,0.000000,64.786428,424.512606,0.000000,30.553191,16.345931,134.643115,25.506032,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,2.460709,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.744499,28.089204,0.000000,45.348180,80.861256,49.182189,431.454009,147.816993,41.230890,13.772625,135.31,402.305625,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

74,18:15-18:30,0.000000,6.334248,0.000000,64.786428,424.512606,0.000000,30.553191,16.345931,134.643115,25.506032,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,88.169542,0.000000,0.000000,38.192214,2.460709,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.744499,28.089204,0.000000,45.348180,80.861256,49.182189,446.918009,147.816993,41.230890,13.772625,135.31,402.305625,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

75,18:30-18:45,0.000000,6.334248,0.000000,64.786428,445.455987,0.000000,30.553191,19.315502,134.643115,25.506032,11.390396,15.274612,40.970032,35.365878,25.457687,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,2.460709,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.744499,28.089204,0.000000,45.348180,81.422792,49.182189,495.043161,147.816993,41.230890,13.772625,125.64,402.305625,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

76,18:45-19:00,0.000000,6.334248,0.000000,64.786428,479.168954,0.000000,30.553191,19.315502,134.643115,25.506032,11.390396,15.274612,40.970032,35.365878,25.457687,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,9.842836,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.744499,28.089204,0.000000,45.348180,81.422792,49.182189,567.024557,147.816993,41.230890,13.772625,115.98,402.305625,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

77,19:00-19:15,0.000000,7.389956,0.000000,64.786428,527.493954,0.000000,30.553191,19.315502,134.645531,25.506032,11.390396,15.274612,40.970032,36.259601,25.457687,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,46.753471,0.961436,114.167812,0.000000,38.881135,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,29.537786,0.000000,45.348180,81.422792,49.182189,620.072346,149.510253,41.230890,13.772625,115.98,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

78,19:15-19:30,0.000000,7.389956,0.000000,64.786428,527.493954,0.000000,30.553191,19.315502,134.645531,25.506032,11.390396,15.274612,40.970032,36.259601,25.457687,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,46.753471,0.961436,114.167812,0.000000,38.881135,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,29.537786,0.000000,45.348180,81.422792,49.182189,624.870954,149.510253,41.230890,13.772625,106.32,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

79,19:30-19:45,0.000000,12.668495,0.000000,64.786428,527.493954,0.000000,30.553191,19.315502,134.645531,25.506032,11.390396,15.274612,40.970032,36.259601,38.779169,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,46.753471,0.961436,114.167812,0.000000,38.881135,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,29.537786,0.000000,45.348180,81.422792,49.182189,646.539097,149.510253,41.230890,13.772625,106.32,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

80,19:45-20:00,0.000000,12.668495,0.000000,64.786428,527.493954,0.000000,30.553191,19.315502,134.645531,25.506032,11.390396,15.274612,40.970032,36.259601,38.779169,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,46.753471,0.961436,114.167812,0.000000,38.881135,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,29.537786,0.000000,45.348180,81.422792,49.182189,663.772677,149.510253,41.230890,13.772625,96.65,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

81,20:00-20:15,0.000000,12.668495,0.000000,64.786428,527.493954,0.000000,30.553191,18.211760,134.645531,25.506032,11.390396,15.274612,40.970032,36.259601,38.779169,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,46.753471,0.961436,114.167812,0.000000,38.881135,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,29.537786,0.000000,50.149752,81.422792,49.182189,663.772677,149.510253,41.230890,13.772625,91.82,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

82,20:15-20:30,0.000000,12.668495,0.000000,64.786428,527.493954,0.000000,30.553191,18.211760,134.645531,25.506032,11.390396,15.274612,40.970032,36.259601,38.779169,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,46.753471,0.961436,114.167812,0.000000,38.881135,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,29.537786,0.000000,50.149752,81.422792,49.182189,663.772677,149.510253,41.230890,13.772625,91.82,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

83,20:30-20:45,0.000000,12.668495,0.000000,64.786428,527.493954,0.000000,30.553191,18.211760,134.645531,25.506032,11.390396,15.274612,40.970032,36.259601,38.779169,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,9.842836,0.961436,114.167812,0.000000,38.881135,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,29.537786,0.000000,45.348180,81.422792,49.182189,663.772677,149.510253,41.230890,13.772625,91.82,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

84,20:45-21:00,0.000000,7.389956,0.000000,64.786428,527.493954,0.000000,30.553191,18.211760,134.645531,25.506032,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,81.422792,49.182189,663.772677,147.816993,41.230890,13.772625,91.82,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

85,21:00-21:15,0.000000,7.389956,0.000000,64.786428,527.493954,0.000000,30.553191,18.208860,134.645531,25.506032,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,81.422792,49.182189,663.772677,147.816993,41.230890,13.772625,72.49,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

86,21:15-21:30,0.000000,7.389956,0.000000,64.786428,527.493954,0.000000,30.553191,18.208860,134.645531,25.506032,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,81.422792,49.182189,663.772677,147.816993,41.230890,13.772625,72.49,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

87,21:30-21:45,0.000000,19.002743,0.000000,64.786428,526.409154,0.000000,30.553191,18.208860,134.645531,25.506032,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,81.422792,49.182189,663.772677,147.816993,41.230890,13.772625,72.49,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

88,21:45-22:00,0.000000,19.002743,0.000000,64.786428,526.409154,0.000000,30.553191,18.208860,134.645531,25.506032,11.390396,15.274612,40.970032,36.259601,38.779169,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,38.881135,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,29.537786,0.000000,45.348180,81.422792,49.182189,663.772677,149.510253,41.230890,13.772625,72.49,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

89,22:00-22:15,0.000000,19.002743,0.000000,64.786428,526.409154,0.000000,30.553191,18.208860,134.645531,25.506032,11.390396,15.274612,40.970032,36.259601,38.779169,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,38.881135,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,29.537786,0.000000,45.348180,81.422792,49.182189,663.772677,149.510253,41.230890,13.772625,62.82,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

90,22:15-22:30,0.000000,19.002743,0.000000,64.786428,526.409154,0.000000,30.553191,18.208860,134.645531,25.506032,11.390396,15.274612,40.970032,36.259601,38.779169,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,38.881135,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,29.537786,0.000000,45.348180,81.422792,49.182189,663.772677,149.510253,41.230890,13.772625,62.82,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

91,22:30-22:45,0.000000,19.002743,0.000000,64.786428,555.404154,0.000000,30.553191,18.208860,134.645531,25.506032,11.390396,15.274612,40.970032,36.259601,38.779169,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,38.881135,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,29.537786,0.000000,45.348180,81.422792,49.182189,663.772677,149.510253,41.230890,13.772625,62.82,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

92,22:45-23:00,0.000000,19.002743,0.000000,64.786428,555.404154,0.000000,30.553191,18.208860,134.645531,25.506032,11.390396,15.274612,40.970032,36.259601,38.779169,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,3.075886,0.961436,114.167812,0.000000,38.881135,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,29.537786,0.000000,45.348180,81.422792,49.182189,663.772677,149.510253,41.230890,13.772625,62.82,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

93,23:00-23:15,0.000000,19.002743,0.000000,64.786428,555.404154,0.000000,30.553191,18.208860,134.645531,25.506032,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,81.422792,49.182189,663.772677,147.816993,41.230890,13.772625,62.82,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

94,23:15-23:30,0.000000,19.002743,0.000000,64.786428,555.404154,0.000000,30.553191,18.208860,134.645531,25.506032,11.390396,15.274612,40.970032,35.365878,38.186531,0.000000,0.000000,0.000000,0.000000,86.018500,0.000000,0.000000,38.192214,15.379431,0.961436,114.167812,0.000000,34.306884,119.522826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780431,28.089204,0.000000,45.348180,81.422792,49.182189,663.772677,147.816993,41.230890,13.772625,62.82,400.131000,14.497478,31.092402,142.573852,26.994345,0,0,0,0,0

