Block,Time,ANTA_CRF,DADRI_RF,AURY_CRF,CHAMERA3,KISHANGANGA,RAPPC,SALAL,RAPPB,DADRI_LF,JHAJJAR,DADRT2,CHAMERA1,URI2,UNCHAHAR1,UNCHAHAR2,SINGRAULI_HYDRO,DULHASTI,KOTESHWR,RIHAND3,DADRI_GF,AURY_RF,PARBATI3,TANDA2,UNCHAHAR4,URI,RIHAND1,BSIUL,UNCHAHAR3,TANAKPUR,ANTA_RF,ANTA_GF,AURY_GF,DHAULIGNGA,KOLDAM,SINGRAULI,DADRI_CRF,AURY_LF,NJPC,ANTA_LF,RAMPUR,SEWA2,KHSTPP-II,BRBCL,CHAMERA2,TALA,FSTPP I & II,KUDGI,SASAN,NAPP,KHSTPP-I,RIHAND2,TEHRI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,340.230609,341.016630,13.588541,32.762446,6.789647,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.227767,6.338835,9.351959,0.495593,0.000000,0.000000,0.000000,18.515401,0.000000,133.096489,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,93.308686,11.161004,40.491409,0.000000,11.773532,97.69,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,79.795934,0.000000,0.000000,340.230609,341.053736,13.588541,32.762446,6.789647,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.227767,6.338835,9.351959,0.495593,0.000000,0.000000,0.000000,18.515401,0.000000,133.096489,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,93.308686,11.161004,40.491409,0.000000,11.773532,92.85,337.528620,40.408206,28.538687,115.667448,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.357878,0.000000,0.000000,340.230609,344.811750,13.588541,32.762446,6.789647,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,38.440397,90.227767,6.338835,9.351959,0.495593,0.000000,0.000000,0.000000,9.257700,0.000000,133.096489,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,93.308686,11.161004,40.491409,0.000000,11.773532,95.75,337.528620,40.408206,16.540571,115.667448,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.357878,0.000000,0.000000,340.230609,344.777671,13.588541,32.762446,6.789647,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,38.440397,90.227767,6.338835,9.351959,0.495593,0.000000,0.000000,0.000000,0.000000,0.000000,133.096489,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,93.308686,11.161004,40.491409,0.000000,11.773532,98.65,337.528620,40.408206,16.540571,115.667448,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.357878,0.000000,0.000000,340.230609,344.845829,13.588541,32.762446,6.789647,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.227767,6.338835,9.351959,0.495593,0.000000,0.000000,0.000000,0.000000,0.000000,133.815989,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,131.807925,11.161004,40.491409,0.000000,17.545008,98.65,337.528620,40.408206,30.268911,115.667448,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.357878,0.000000,0.000000,340.230609,344.879909,13.588541,32.762446,6.789647,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.227767,6.338835,9.351959,0.495593,0.000000,0.000000,0.000000,0.000000,0.000000,133.815989,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,98.65,337.528620,40.408206,30.268911,115.667448,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.357878,0.000000,0.000000,366.282509,344.811750,13.588541,32.762446,6.789647,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.227767,6.338835,9.351959,0.495593,0.000000,0.000000,0.000000,0.000000,0.000000,133.815989,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,99.62,337.528620,40.408206,30.268911,115.667448,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.357878,0.000000,0.000000,366.282509,342.970099,13.588541,32.762446,6.789647,17.248561,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.227767,6.338835,9.351959,0.495593,0.000000,0.000000,0.000000,0.000000,0.000000,133.815989,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,101.56,337.528620,40.408206,30.268911,115.667448,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.357878,0.000000,0.000000,366.282509,343.041069,13.588541,32.762446,6.789647,26.830679,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.227767,6.338835,9.351959,0.495593,0.000000,0.000000,0.000000,0.000000,0.000000,133.815989,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,102.52,337.528620,40.408206,30.268911,115.667448,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,27.208796,1.408539,53.779742,80.357878,0.000000,0.000000,404.970509,343.076555,13.588541,32.762446,6.789647,27.893274,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,38.440397,90.227767,6.338835,9.351959,0.495593,0.000000,0.000000,0.000000,0.000000,0.000000,133.815989,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,98.65,337.528620,40.408206,30.268911,115.667448,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,27.208796,1.408539,53.779742,80.357878,0.000000,0.000000,521.034509,339.536518,13.588541,32.762446,6.789647,27.893274,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,38.440397,90.227767,6.338835,7.769227,0.495593,0.000000,0.000000,0.000000,0.000000,0.000000,133.815989,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,98.65,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,27.208796,1.408539,53.779742,80.357878,0.000000,0.000000,502.049816,339.498332,13.588541,32.762446,6.789647,27.893274,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.227767,6.338835,7.769227,0.495593,0.000000,0.000000,0.000000,0.000000,0.000000,133.815989,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,100.59,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,27.208796,1.408539,53.779742,80.357878,0.000000,0.000000,449.164101,412.687409,13.588541,33.718018,15.911697,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.227767,6.338835,19.951982,1.734576,0.000000,0.000000,0.000000,0.000000,0.533964,133.815989,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,99.62,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,27.208796,1.408539,53.779742,80.357878,0.000000,0.000000,483.687494,546.223202,13.588541,33.718018,15.911697,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,0.000000,1.347048,0.000000,36.304819,90.227767,6.338835,19.951982,1.734576,0.000000,0.000000,0.000000,0.000000,1.127258,133.815989,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,97.69,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,27.208796,1.408539,53.779742,80.357878,0.000000,0.000000,552.190559,656.575112,13.588541,33.718018,15.911697,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.626756,1.347048,0.055629,36.304819,90.227767,6.338835,19.951982,1.734576,0.000000,0.000000,0.000000,0.000000,1.762084,133.815989,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,98.65,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,27.208796,1.408539,53.779742,80.357878,0.000000,0.000000,636.311111,656.575112,13.588541,33.718018,15.911697,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.626756,1.347048,0.118809,36.304819,90.227767,6.338835,19.951982,1.734576,0.000000,0.000000,0.000000,9.257700,1.762084,133.815989,0.000000,0.000000,0.000000,0.000000,0.000000,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,100.59,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,27.208796,0.704269,53.779742,80.357878,0.000000,0.000000,636.311111,665.674446,13.588541,33.718018,20.074237,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.626756,1.347048,0.045218,36.304819,90.227767,6.338835,25.688991,9.168476,0.000000,0.000000,0.000000,18.515401,1.762084,133.815989,0.000000,0.000000,19.166451,0.000000,0.218469,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,98.65,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,27.208796,0.704269,53.779742,80.357878,0.000000,0.000000,636.311111,665.674446,13.588541,33.718018,20.074237,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.626756,1.347048,0.032849,36.304819,90.227767,6.338835,25.841444,9.168476,0.000000,0.000000,0.000000,18.515401,1.762084,133.815989,0.000000,0.000000,19.166451,0.000000,0.218469,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,95.75,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,27.208796,0.704269,53.779742,80.357878,0.000000,0.000000,636.311111,665.674446,13.524358,33.718018,20.074237,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.626756,1.347048,0.200665,36.304819,90.227767,6.338835,25.841444,9.292374,0.000000,0.000000,0.000000,18.515401,1.762084,133.815989,0.000000,0.000000,38.332902,0.000000,0.436936,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,92.85,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,27.208796,0.704269,53.779742,80.357878,0.000000,0.000000,636.311111,665.674446,13.524358,33.718018,20.074237,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.626756,1.347048,0.306589,36.304819,90.227767,6.338835,25.841444,9.292374,0.000000,0.000000,0.000000,18.515401,1.762084,133.815989,0.000000,0.000000,38.332902,0.000000,0.436936,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,90.92,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,27.208796,0.704269,53.779742,80.357878,0.000000,0.000000,636.311111,665.674446,13.524358,33.718018,20.074237,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.626756,1.347048,0.084065,36.304819,90.227767,12.677671,25.841444,9.292374,0.000000,0.000000,0.000000,18.515401,1.762084,133.815989,0.000000,0.000000,71.011701,0.000000,0.807552,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,86.08,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,27.208796,0.704269,53.779742,80.357878,0.000000,0.000000,636.311111,665.674446,13.524358,33.718018,20.074237,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.626756,1.347048,0.047393,36.304819,90.227767,12.677671,25.841444,9.292374,0.000000,0.000000,0.000000,18.515401,1.762084,133.815989,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,79.31,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,27.208796,0.704269,53.779742,80.357878,0.000000,0.000000,599.080101,656.575112,27.125124,33.718018,13.977297,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.626756,1.347048,0.054163,38.440397,90.227767,12.677671,18.740783,3.469153,0.000000,0.000000,0.000000,18.515401,1.762084,133.815989,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,99.62,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,27.208796,0.704269,53.779742,80.357878,0.000000,0.000000,599.080101,656.575112,27.125124,33.718018,13.977297,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.626756,1.347048,0.058999,38.440397,90.227767,12.677671,18.017582,0.991187,0.000000,0.000000,0.000000,18.515401,1.762084,133.815989,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,95.75,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,27.208796,0.704269,53.779742,80.357878,0.000000,0.000000,599.080101,656.575112,27.125124,32.762446,13.977297,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.626756,1.347048,0.008945,36.304819,90.227767,12.677671,18.017582,0.495593,0.000000,0.000000,0.000000,18.515401,1.762084,133.815989,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,92.85,337.528620,40.408206,42.267027,115.667448,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,27.208796,0.704269,53.779742,80.357878,0.000000,0.000000,599.080101,656.575112,20.630376,32.762446,13.977297,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,3.626756,1.347048,0.008986,36.304819,90.227767,12.677671,18.017582,0.495593,0.000000,0.000000,0.000000,16.100349,1.762084,133.815989,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,87.05,337.528620,40.408206,42.267027,115.667448,4.821781,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,7.773942,0.704269,53.779742,80.919821,0.000000,0.000000,636.311111,587.555936,7.335245,32.762446,20.074237,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,6.476350,1.347048,0.185518,36.304819,90.227767,8.511360,25.841444,0.495593,0.000000,0.000000,0.000000,9.391870,1.423905,133.815989,0.000000,0.000000,68.999224,0.000000,0.819257,16.044750,141.463446,11.161004,23.223817,0.000000,17.545008,81.24,337.528620,40.408206,42.267027,115.667448,8.340378,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,80.919821,0.000000,0.000000,636.311111,517.022370,20.630376,32.762446,20.074237,41.637960,0.976282,50.282029,6.174674,121.185605,0.000000,0.000000,6.476350,1.347048,0.306570,36.304819,90.227767,8.511360,25.841444,0.495593,0.000000,0.000000,0.000000,16.100349,1.423905,133.815989,0.000000,0.000000,76.665804,0.000000,0.869971,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,77.38,337.528620,40.408206,42.267027,115.667448,8.340378,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,80.919821,0.000000,0.000000,604.171152,474.070082,40.765623,32.762446,12.184626,41.637960,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,6.476350,1.347048,0.349813,36.304819,90.227767,8.511360,19.790936,0.495593,0.000000,0.000000,0.000000,27.773101,1.762084,133.815989,0.000000,0.000000,94.682268,0.000000,1.076737,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,74.73,337.528620,40.408206,42.267027,115.667448,16.680758,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,29.570779,0.704269,53.779742,80.919821,0.000000,0.000000,604.171152,474.070082,40.765623,32.762446,10.861656,41.637960,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,10.362160,1.347048,0.274514,36.304819,90.227767,8.511360,14.431881,0.495593,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,131.673519,0.000000,1.498069,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,73.35,337.528620,40.408206,42.267027,115.667448,16.680758,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,29.570779,0.717074,53.779742,80.919821,0.000000,0.000000,604.171152,474.070082,40.765623,32.762446,10.861656,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,49.909347,1.347048,0.056098,36.304819,90.227767,19.016506,14.431881,0.495593,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,76.41,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,29.570779,0.717074,53.779742,80.919821,0.000000,0.000000,604.171152,512.758082,40.765623,32.762446,10.861656,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,66.545795,1.347048,0.058999,36.304819,90.227767,19.016506,14.431881,0.495593,19.344000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,75.44,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,29.570779,0.717074,53.779742,80.919821,0.000000,0.000000,636.311111,626.113922,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,66.545795,1.347048,0.058999,36.304819,90.227767,19.016506,18.017582,0.495593,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,76.41,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,29.570779,0.717074,53.779742,80.919821,0.000000,0.000000,636.311111,627.526711,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,66.545795,1.347048,0.058999,36.304819,90.227767,19.016506,18.017582,0.495593,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,73.51,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,29.570779,0.717074,53.779742,80.919821,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,66.545795,1.347048,0.058999,36.304819,90.227767,19.016506,18.017582,0.495593,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,76.41,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,29.570779,1.440552,53.779742,80.919821,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,49.909347,1.347048,0.058999,36.304819,90.227767,19.016506,18.017582,0.495593,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,74.47,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,29.570779,1.440552,53.779742,80.919821,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,16.636448,1.347048,0.058999,36.304819,90.227767,19.016506,18.017582,0.495593,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,75.44,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.919821,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,3.238176,1.347048,0.058999,36.304819,90.227767,6.338835,18.017582,1.115085,0.000000,0.000000,0.000000,27.773101,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,74.47,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.919821,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,3.238176,1.347048,0.058999,36.304819,90.227767,6.338835,18.017582,2.477966,0.000000,0.000000,0.000000,27.773101,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,74.47,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.919821,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,3.238176,1.347048,0.058999,36.304819,90.227767,6.338835,18.017582,2.477966,0.000000,0.000000,0.000000,27.773101,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,72.54,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.919821,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,3.238176,1.347048,0.058999,36.304819,90.227767,12.677671,18.017582,3.964746,0.000000,0.000000,0.000000,27.773101,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,70.61,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,29.570779,1.440552,53.779742,80.919821,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,3.238176,1.347048,0.058999,36.304819,90.227767,19.016506,18.017582,3.964746,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,68.67,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,29.570779,1.440552,53.779742,80.695044,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,3.238176,1.347048,0.058999,36.304819,90.227767,19.016506,18.017582,3.964746,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,67.70,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,29.570779,1.440552,53.779742,80.695044,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,3.238176,1.347048,0.058999,36.304819,90.227767,19.016506,18.017582,3.964746,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,67.70,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,29.570779,1.440552,53.779742,80.695044,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,3.238176,1.347048,0.058999,36.304819,90.227767,19.016506,18.017582,3.964746,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,66.74,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,29.570779,1.440552,53.779742,80.695044,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.465280,121.185605,0.000000,0.000000,3.238176,1.347048,0.058999,36.304819,90.227767,19.016506,18.017582,3.964746,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,66.74,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.695044,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,3.238176,1.347048,0.058999,36.304819,90.227767,12.677671,18.017582,4.955933,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,65.77,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,29.570779,1.408539,53.779742,80.695044,0.000000,0.000000,636.311111,656.575112,40.765623,32.762446,13.977297,41.637960,0.976282,50.282029,8.166506,121.185605,0.000000,0.000000,3.238176,1.347048,0.058999,36.304819,90.227767,12.677671,18.017582,4.955933,0.000000,0.000000,0.000000,37.116669,2.349444,133.815989,0.000000,0.000000,142.023402,0.000000,1.591698,16.044750,141.463446,11.161004,40.491409,0.000000,17.545008,62.87,337.528620,40.408206,42.267027,115.667448,25.021136,0,0,0,0,0

