Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
8,01:45-02:00,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,10.35857,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.115947,22.286372,39.450269,0,34.831253,0,50.688157,5.560434,48.499828,674.817829,9.222505,74.368,0,0.1281,34.776,42.14808,19.5624,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

9,02:00-02:15,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,10.35857,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.115947,22.286372,39.450269,0,34.831253,0,50.688157,5.560434,48.499828,674.817829,9.222505,74.368,0,0.1281,34.776,42.14808,19.5624,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

10,02:15-02:30,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,10.35857,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.115947,22.286372,39.450269,0,34.831253,0,50.688157,5.560434,48.499828,674.817829,9.222505,74.368,0,0.1281,34.776,42.14808,19.5624,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

11,02:30-02:45,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,10.35857,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.115947,22.286372,39.450269,0,34.831253,0,50.688157,5.560434,48.499828,674.817829,9.222505,74.368,0,0.1281,34.776,42.14808,19.5624,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

12,02:45-03:00,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,10.35857,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.115947,22.286372,39.450269,0,34.831253,0,50.688157,5.560434,48.499828,674.817829,9.222505,74.368,0,0.1281,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

13,03:00-03:15,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.115947,22.286372,39.450269,0,34.831253,0,50.688157,5.560434,48.499828,674.817829,9.222505,74.368,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

14,03:15-03:30,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,22.286372,39.450269,0,34.831253,0,50.688157,5.560434,48.499828,674.817829,9.222505,74.368,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

15,03:30-03:45,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,22.286372,39.450269,0,23.197435,0,50.688157,5.560434,48.499828,674.817829,9.222505,74.368,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

16,03:45-04:00,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,22.286372,59.175403,0,23.197435,0,50.688157,5.560434,48.499828,674.817829,9.222505,74.368,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

17,04:00-04:15,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,22.286372,59.175403,0,23.197435,0,50.688157,5.560434,48.499828,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

18,04:15-04:30,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,22.286372,59.175403,0,23.197435,0,50.688157,5.560434,48.499828,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

19,04:30-04:45,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,22.286372,59.175403,0,23.197435,0,50.688157,5.560434,48.499828,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

20,04:45-05:00,68.830275,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,22.286372,59.175403,0,23.197435,0,50.688157,5.560434,48.499828,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

21,05:00-05:15,68.830275,130.580717,124.384996,0,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,59.175403,0,23.197435,0,50.688157,5.560434,48.499828,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

22,05:15-05:30,68.830275,130.580717,124.384996,0,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,59.175403,0,23.197435,0,50.688157,5.560434,48.499828,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

23,05:30-05:45,68.830275,130.580717,124.384996,0,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,59.175403,0,23.197435,10.858854,50.688157,5.560434,48.499828,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

24,05:45-06:00,68.830275,130.580717,124.384996,0,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,59.175403,0,23.197435,10.858854,50.688157,5.560434,48.499828,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

25,06:00-06:15,68.830275,130.580717,124.384996,3.814368,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,59.175403,0,23.197435,10.858854,50.688157,5.560434,48.499828,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

26,06:15-06:30,68.830275,130.580717,124.384996,7.628735,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,59.175403,0,23.197435,10.858854,50.688157,5.560434,48.499828,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

27,06:30-06:45,68.830275,130.580717,124.384996,39.193389,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,59.175403,0,11.598717,10.858854,50.688157,5.560434,32.333219,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

28,06:45-07:00,68.830275,130.580717,124.384996,39.193389,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,59.175403,0,11.598717,10.858854,50.688157,5.560434,32.333219,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

29,07:00-07:15,68.830275,130.580717,124.384996,39.193389,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,59.175403,0,11.598717,10.858854,50.688157,5.560434,32.333219,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

30,07:15-07:30,68.830275,130.580717,124.384996,39.193389,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,59.175403,0,11.598717,10.858854,50.688157,5.560434,32.333219,674.817829,9.222505,73.206,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

31,07:30-07:45,68.830275,130.580717,124.384996,39.193389,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,59.175403,0,11.598717,10.858854,50.688157,5.560434,32.333219,674.817829,9.222505,70.882,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

32,07:45:08:00,68.830275,130.580717,124.384996,39.193389,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,59.175403,0,11.598717,10.858854,50.688157,5.560434,16.166609,674.817829,9.222505,70.882,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

33,08:00-08:15,68.830275,130.580717,124.384996,7.628735,1.940491,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,50.144337,39.450269,0,11.598717,10.858854,50.688157,5.560434,16.166609,674.817829,9.222505,70.882,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

34,08:15-08:30,68.830275,130.580717,124.384996,3.814368,1.940491,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,50.144337,39.450269,0,11.598717,10.858854,50.688157,5.560434,16.166609,674.817829,9.222505,70.882,0,0,34.776,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

35,08:30-08:45,68.830275,130.580717,124.384996,0,1.940491,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,50.144337,39.450269,0,11.598717,10.858854,50.688157,5.560434,16.166609,674.817829,9.222505,62.748,0,0,40.848,42.14808,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

36,08:45:09:00,68.830275,130.580717,124.384996,0,1.940491,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,50.144337,39.450269,0,11.598717,10.858854,50.688157,5.560434,16.166609,674.817829,9.222505,62.748,0,0,40.848,14.04936,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

37,09:00:09:15,68.830275,130.580717,124.384996,0,1.016447,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,26.520783,39.450269,0,11.598717,10.858854,50.688157,5.560434,16.166609,674.817829,9.222505,52.29,0,0,40.848,14.04936,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

38,09:15-09:30,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,11.598717,10.858854,50.688157,5.560434,16.166609,674.817829,9.222505,52.29,0,0,34.776,0,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

39,09:30-09:45,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,11.598717,10.858854,50.688157,5.560434,16.166609,674.817829,9.222505,52.29,0,0.2562,34.776,0,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

40,09:45-10:00,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,11.598717,10.858854,50.688157,5.560434,16.166609,674.817829,9.222505,52.29,0,0.2562,34.776,0,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

41,10:00-10:15,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,11.598717,10.858854,50.688157,5.560434,16.166609,674.817829,9.222505,52.29,0,0.2562,34.776,0,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

42,10:15-10:30,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,11.598717,10.858854,50.688157,5.560434,16.166609,674.817829,9.222505,52.29,0,0.2562,34.776,0,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

43,10:30-10:45,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,11.598717,0,50.688157,5.560434,16.166609,674.817829,9.222505,49.966,0,0.6405,34.776,0,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

44,10:45-11:00,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,11.598717,0,50.688157,5.560434,16.166609,674.817829,9.222505,49.966,0,0.6405,34.776,0,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

45,11:00-11:15,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,11.598717,0,50.688157,5.560434,16.166609,674.817829,9.222505,49.966,0,0.6405,40.848,0,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

46,11:15-11:30,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,11.598717,0,50.688157,5.560434,16.166609,674.817829,9.222505,49.966,0,0.6405,40.848,0,19.5624,0,77.397222,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

47,11:30-11:45,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,11.598717,0,50.688157,5.560434,16.166609,674.817829,9.222505,47.642,0,0.6405,40.848,0,19.5624,0,76.039376,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

48,11:45-12:00,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,11.598717,0,50.688157,5.560434,16.166609,674.817829,9.222505,47.642,0,6.9174,34.776,0,19.5624,0,76.039376,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

49,12:00-12:15,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,0,0,50.688157,5.560434,16.166609,674.817829,9.222505,47.642,0,6.9174,34.776,0,19.5624,0,76.039376,0,0,0,81.591624,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

50,12:15-12:30,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,0,0,50.688157,5.560434,16.166609,674.817829,9.222505,47.642,0,6.9174,34.776,0,19.5624,0,76.039376,0,0,0,81.591624,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

51,12:30-12:45,68.830275,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,19.346114,688.715947,0,39.450269,0,0,0,50.688157,5.560434,16.166609,674.817829,9.222505,47.642,0,6.9174,34.776,0,19.5624,0,76.039376,0,0,0,81.591624,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

