Block,Time,KHSTPP-II,TALA,KHSTPP-I,SASAN,FSTPP I & II,BRBCL,DADRI_GF,UNCHAHAR4,URI,JHAJJAR,NAPP,DADRT2,UNCHAHAR2,DADRI_RF,DADRI_CRF,RIHAND2,RIHAND1,RAPPB,RAMPUR,KOLDAM,RIHAND3,SINGRAULI,NJPC,TEHRI,PARBATI3,DADRI_LF,ANTA_LF,AURY_LF,TANAKPUR,AURY_GF,DHAULIGNGA,RAPPC,KISHANGANGA,ANTA_GF,CHAMERA3,AURY_RF,BSIUL,CHAMERA2,AURY_CRF,SALAL,KOTESHWR,UNCHAHAR1,SINGRAULI_HYDRO,UNCHAHAR3,DULHASTI,SEWA2,ANTA_RF,URI2,CHAMERA1,TANDA2,ANTA_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
87,21:30-21:45,142.293572,0.000000,39.176650,403.945542,17.810953,19.291953,0.000000,0.000000,25.558042,231.021700,42.134886,361.503142,23.150400,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,6.617156,0.775018,16.041514,15.895501,15.244585,0.000000,20.761279,0.000000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,142.293572,0.000000,39.176650,403.945542,14.569897,19.291953,0.000000,0.000000,25.558042,231.021700,42.134886,361.503142,23.150400,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,25.644856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,6.617156,0.775018,14.198912,15.895501,15.244585,0.000000,20.761279,0.000000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,142.293572,0.000000,39.176650,403.945542,14.569897,19.291953,0.000000,0.000000,25.558042,231.021700,42.134886,361.503142,23.150400,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,12.822428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,6.752200,0.775018,14.469000,15.895501,9.643588,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,142.293572,0.000000,39.176650,403.945542,14.569897,19.291953,0.000000,0.000000,25.558042,231.021700,42.134886,361.503142,23.150400,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,12.822428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,6.752200,0.775018,14.469000,15.895501,4.500341,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,142.293572,0.000000,39.176650,403.945542,14.569897,19.291953,0.000000,0.000000,33.544930,231.021700,42.134886,361.503142,23.150400,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,12.822428,0.000000,0.000000,0.000000,0.000000,0.494261,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,6.617156,0.775018,14.198912,15.895501,3.857435,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,125.446134,0.000000,39.176650,403.945542,14.569897,19.291953,0.000000,0.000000,33.544930,231.021700,42.134886,361.503142,23.150400,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,12.822428,0.000000,0.000000,0.000000,0.000000,0.494261,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,6.617156,0.775018,14.198912,1.856373,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,101.081206,0.000000,32.197287,403.945542,14.569897,19.291953,0.000000,0.000000,33.544930,231.021700,42.134886,361.503142,23.150400,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,12.822428,0.000000,0.000000,0.000000,0.000000,0.494261,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,6.617156,0.775018,14.198912,1.856373,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,78.325520,0.000000,24.616592,403.945542,11.006086,19.291953,0.000000,0.000000,33.544930,231.021700,42.134886,361.503142,23.150400,0.000000,0.000000,113.943375,88.743200,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494261,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,6.617156,0.775018,14.198912,1.856373,0.000000,0.000000,18.166119,0.000000,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,78.325520,0.000000,24.616592,403.945542,11.006086,19.291953,0.000000,0.000000,33.544930,231.021700,42.134886,361.503142,23.150400,0.000000,0.000000,113.943375,61.952014,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494261,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,6.617156,0.775018,14.198912,1.856373,0.000000,0.000000,19.463699,0.000000,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,78.325520,0.000000,24.616592,403.945542,11.006086,19.291953,0.000000,0.000000,33.544930,231.021700,42.134886,361.503142,23.150400,0.000000,0.000000,113.943375,61.952014,0.000000,0.000000,0.000000,58.530578,121.141702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494261,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0.000000,6.617156,0.775018,14.198912,1.856373,0.000000,0.000000,19.463699,0.000000,0.000000,0.000000,0,0,0,0,0

