Block,Time,CHAMERA2,URI2,UNCHAHAR2,UNCHAHAR1,SINGRAULI_HYDRO,TEHRI,SINGRAULI,UNCHAHAR4,TANDA2,UNCHAHAR3,DADRT2,JHAJJAR,KOTESHWR,SEWA2,DULHASTI,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,DHAULIGNGA,RAMPUR,RIHAND2,NJPC,RIHAND1,KISHANGANGA,NAPP,RAPPC,CHAMERA1,BSIUL,TANAKPUR,URI,RAPPB,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
32,07:45:08:00,43.635161,0,43.545976,19.743286,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,1.950442,60.347343,101.149098,79.966942,2.551476,44.150584,59.009958,42.14808,13.1076,1.7934,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,92.427499,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.12,6.05,1.94,0,7.94,0.25,0.82,1.34,13.188,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008732,0.014864,0,0,0.005274,0,0.015341

33,08:00-08:15,43.635161,0,43.545976,19.743286,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,1.950442,60.347343,101.149098,79.966942,2.551476,44.150584,59.009958,42.14808,13.1076,1.7934,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.22,6.05,1.94,0,7.94,0.25,0.82,1.34,13.188,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008732,0.014864,0,0,0.005274,0,0.015341

34,08:15-08:30,43.635161,0,43.545976,19.743286,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,1.950442,60.347343,101.149098,79.966942,2.551476,44.150584,59.009958,42.14808,13.1076,1.7934,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.22,6.05,1.94,0,7.94,0.25,0.82,1.34,13.188,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008732,0.014864,0,0,0.005274,0,0.015341

35,08:30-08:45,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,1.950442,60.347343,101.149098,79.966942,2.551476,44.150584,59.009958,42.14808,13.1076,1.7934,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.22,6.05,1.94,0,7.94,0.25,0.82,1.34,13.188,20.73185,0,147.515625,43.097,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008732,0.014864,0,0,0.005274,0,0.015341

36,08:45:09:00,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,1.950442,60.347343,101.149098,79.966942,2.551476,44.150584,59.009958,42.14808,13.1076,1.7934,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.31,6.05,1.94,0,7.94,0.25,0.82,1.34,13.188,20.73185,0,147.515625,43.097,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008732,0.014864,0,0,0.005274,0,0.015341

37,09:00:09:15,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,1.462832,60.347343,75.861824,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.31,6.05,1.94,0,7.94,0.25,0.82,1.34,13.188,20.73185,0,147.515625,42.49,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008732,0.014864,0,0,0.005274,0,0.015181

38,09:15-09:30,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,0.812685,60.347343,42.281961,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.41,6.05,1.94,0,7.94,0.25,0.82,1.34,13.188,20.73185,0,147.515625,42.49,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008732,0.014864,0,0,0.005274,0,0.015181

39,09:30-09:45,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,0.395741,60.347343,20.475526,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.41,6.05,1.94,0,7.94,0.25,0.82,1.44,13.188,20.73185,0,147.515625,42.49,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008732,0.014864,0,0,0.005274,0,0.015181

40,09:45-10:00,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.51,6.05,1.94,0,7.94,0.25,0.82,1.47,13.188,20.73185,0,147.515625,42.49,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008732,0.014864,0,0,0.005274,0,0.015181

41,10:00-10:15,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,19.830272,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,49.128,0,66.815,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.51,6.05,1.94,0,7.94,0.25,0.82,1.47,11.5395,20.73185,0,147.515625,45.2215,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008473,0.014864,0,0,0.005274,0,0.015021

42,10:15-10:30,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,19.830272,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,52.992,0,66.815,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.04,0.47,0.87,0.14,2,1.1,1.62,0,1.61,6.05,1.94,0,7.94,0.25,0.82,1.53,11.5395,20.73185,0,147.515625,45.2215,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008473,0.014864,0,0,0.005274,0,0.015021

43,10:30-10:45,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,19.830272,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,52.992,0,66.815,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.04,0.47,0.87,0.14,2,1.1,1.62,0,1.61,6.05,1.94,0,7.94,0.25,0.82,1.53,11.5395,20.73185,0,147.515625,45.2215,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008473,0.014864,0,0,0.005274,0,0.015021

44,10:45-11:00,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,49.128,0,66.815,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.04,0.47,0.87,0.14,2,1.1,1.62,0,1.7,6.05,1.94,0,7.94,0.25,0.82,1.53,11.5395,20.73185,0,147.515625,45.2215,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008473,0.014864,0,0,0.005274,0,0.015021

45,11:00-11:15,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,49.128,0,66.815,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.04,0.47,0.87,0.14,2,1.1,1.62,0,1.7,6.05,1.94,0,7.94,0.25,0.82,1.53,11.5395,20.73185,0,147.515625,45.2215,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.00825,0.014864,0,0,0.005113,0,0.015021

46,11:15-11:30,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,49.128,0,66.815,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.04,0.47,0.87,0.14,2,1.1,1.62,0,1.8,6.05,1.94,0,7.94,0.25,0.82,1.44,11.5395,20.73185,0,147.515625,45.2215,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.00825,0.014864,0,0,0.005113,0,0.015021

47,11:30-11:45,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,49.128,0,66.815,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.04,0.47,0.87,0.14,2,1.1,1.62,0,1.8,6.05,1.94,0,7.94,0.25,0.82,1.44,11.5395,20.73185,0,147.515625,45.2215,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.00825,0.014864,0,0,0.005113,0,0.015021

48,11:45-12:00,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,49.128,0,66.815,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.04,0.47,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.82,1.44,11.5395,20.73185,0,147.515625,45.2215,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.00825,0.014864,0,0,0.005113,0,0.015021

49,12:00-12:15,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,6.587775,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,0,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.327997,0,0,85.130591,0,0,3.03,2.38,1.04,0.47,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.82,1.44,11.5395,20.73185,0,147.515625,45.2215,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008101,0.014864,0,0,0.005113,0,0.014862

50,12:15-12:30,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,6.587775,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,0,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.327997,0,0,85.130591,0,0,3.03,2.38,1.04,0.47,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.82,1.44,11.5395,20.73185,0,147.515625,45.2215,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008101,0.014864,0,0,0.005113,0,0.014862

51,12:30-12:45,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,6.587775,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,0,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.327997,0,0,85.130591,0,0,3.03,2.38,1.04,0.47,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.87,1.44,11.5395,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008101,0.014864,0,0,0.005113,0,0.014862

52,12:45-13:00,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,6.587775,17.179061,53.905351,126.520838,31.709733,0,0,0,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,0,52.992,0,66.815,0,72.0861,0,0,0,26.824567,16.327997,0,0,85.130591,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.87,1.36,11.5395,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008101,0.014864,0,0,0.005113,0,0.014862

53,13:00-13:15,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,6.587775,17.179061,53.905351,126.520838,31.709733,0,0,0,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.5372,52.992,0,66.815,0,72.0861,0,0,0,26.824567,16.327997,0,0,85.130591,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.36,11.5395,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007878,0.014864,0,0,0.005113,0,0.014862

54,13:15-13:30,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,6.587775,17.179061,53.905351,126.520838,31.709733,0,0,0,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,8.8389,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.327997,0,0,85.130591,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.36,11.5395,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007878,0.014864,0,0,0.005113,0,0.014862

55,13:30-13:45,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,6.587775,17.179061,53.905351,126.520838,31.709733,0,0,0,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,0,8.8389,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.327997,0,0,85.130591,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.36,11.5395,20.73185,0,147.515625,46.39908,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007878,0.014864,0,0,0.005113,0,0.014862

56,13:45-14:00,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,6.587775,17.179061,53.905351,126.520838,31.709733,0,0,0,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,0,8.8389,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.327997,0,0,85.130591,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.36,11.5395,20.73185,0,147.515625,46.39908,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007878,0.014864,0,0,0.005113,0,0.014862

57,14:00-14:15,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,0,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,0,8.8389,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.91114,0,0,85.130591,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.36,11.5395,20.73185,0,147.515625,46.39908,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007432,0.014864,0,0,0.005113,0,0.014862

58,14:15-14:30,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,0,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,0,8.967,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.91114,0,0,85.130591,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.36,11.5395,20.73185,0,147.515625,46.39908,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007432,0.014864,0,0,0.005113,0,0.014862

59,14:30-14:45,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,0,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,0,1.6653,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.91114,0,0,85.130591,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.36,11.5395,20.73185,0,147.515625,43.704,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007432,0.014864,0,0,0.005113,0,0.014862

60,14:45-15:00,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,0,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,0,0,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.91114,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.704,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007432,0.014864,0,0,0.005113,0,0.014862

61,15:00-15:15,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.340346,0,60.347343,0,79.966942,2.551476,44.150584,59.009958,42.14808,0,1.6653,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.91114,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.84,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.704,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.005113,0,0.014862

62,15:15-15:30,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.395741,60.347343,20.475526,79.966942,2.551476,44.150584,59.009958,42.14808,0,1.6653,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.91114,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.704,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.005113,0,0.014862

63,15:30-15:45,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.791484,60.347343,40.951052,79.966942,2.551476,44.150584,59.009958,42.14808,0,8.967,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.91114,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.704,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.005113,0,0.014862

64,15:45-16:00,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,1.385097,60.347343,71.664341,79.966942,2.551476,44.150584,59.009958,42.14808,0,8.967,49.128,0,66.815,0,72.0861,0,0,0,26.824567,16.91114,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.704,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.005113,0,0.014862

