Block,Time,CHAMERA1,BSIUL,CHAMERA2,SALAL,SEWA2,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,PARBATI3,RAMPUR,RAPPC,RIHAND1,RIHAND2,DHAULIGNGA,SINGRAULI,KISHANGANGA,RIHAND3,NAPP,RAPPB,SINGRAULI_HYDRO,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,UNCHAHAR4,URI2,TANDA2,UNCHAHAR2,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
50,12:15-12:30,13.983,0,44.219014,77.854,0,32.084375,686.059097,0,413.807464,5.348961,28.981214,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,6.405,15.710585,20.954002,27.044661,1.620974,23.641461,2.89881,43.709279,32.016,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,345.375

51,12:30-12:45,13.983,0,44.219014,77.854,0,32.084375,686.059097,0,413.807464,5.348961,28.981214,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,5.7645,15.710585,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,39.192,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.76,15.00135,345.375

52,12:45-13:00,13.983,0,44.219014,77.854,0,32.084375,686.059097,0,413.807464,5.348961,28.981214,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,5.7645,15.710585,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,39.192,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.76,15.00135,345.375

53,13:00-13:15,13.983,0,44.219014,77.854,0,32.084375,686.059097,0,413.807464,5.348961,28.981214,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,10.8885,15.710585,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.054,15.00135,345.375

54,13:15-13:30,13.983,0,44.219014,77.854,0,32.084375,686.059097,0,413.807464,5.348961,28.981214,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,7.0455,15.710585,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.054,15.00135,345.375

55,13:30-13:45,13.983,0,44.219014,77.854,0,32.084375,686.059097,0,413.807464,5.348961,19.32081,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,7.0455,31.42117,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.054,15.00135,345.375

56,13:45-14:00,13.983,0,44.219014,77.854,0,32.084375,686.059097,0,413.807464,5.348961,19.32081,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,7.0455,31.42117,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.054,15.00135,345.375

57,14:00-14:15,13.983,0,44.219014,77.854,0,32.084375,686.059097,0,413.807464,5.348961,19.32081,167.094861,30.918609,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,7.0455,31.42117,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.054,15.00135,345.375

58,14:15-14:30,28.045,0,44.219014,77.854,0,32.084375,686.059097,0,413.807464,5.348961,19.32081,167.094861,30.918609,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,7.0455,47.131754,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.054,15.00135,345.375

59,14:30-14:45,28.045,0,44.219014,46.48,0,32.084375,686.059097,0,413.807464,5.348961,19.32081,167.094861,30.918609,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,6.405,65.711852,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,345.375

60,14:45-15:00,28.045,0,44.219014,46.48,0,32.084375,686.059097,0,413.807464,5.348961,19.32081,167.094861,30.918609,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,6.405,65.711852,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,345.375

61,15:00-15:15,42.14808,0,44.219014,52.29,0,32.084375,686.059097,0,413.807464,5.348961,19.32081,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,5.7645,65.711852,20.954002,27.044661,1.620974,16.253504,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,345.375

62,15:15-15:30,42.14808,0,44.219014,52.29,0,32.084375,686.059097,0,413.807464,5.348961,19.32081,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,5.7645,65.711852,20.954002,27.044661,1.620974,16.253504,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,345.375

63,15:30-15:45,42.14808,6.5208,44.219014,66.815,0,32.084375,686.059097,0,413.807464,5.348961,9.660404,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,5.7645,65.711852,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.054,15.00135,345.375

64,15:45-16:00,42.14808,6.5208,44.219014,80.178,0,32.084375,686.059097,0,413.807464,5.348961,9.660404,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,10.8885,65.711852,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.054,15.00135,345.375

65,16:00-16:15,42.14808,19.5624,44.219014,80.178,5.802949,32.084375,686.059097,0,413.807464,5.348961,9.660404,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,5.7645,65.711852,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.5832,15.00135,345.375

66,16:15-16:30,42.14808,19.5624,44.219014,80.178,11.605899,32.084375,686.059097,0,413.807464,5.348961,9.660404,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,5.7645,65.711852,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.7314,15.00135,345.375

67,16:30-16:45,42.14808,19.5624,44.219014,80.178,15.569783,32.084375,686.059097,0,413.807464,5.348961,9.660404,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,5.7645,65.711852,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

68,16:45-17:00,42.14808,19.5624,44.219014,80.178,15.569783,32.084375,686.059097,0,413.807464,5.348961,9.660404,167.094861,21.080869,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,10.8885,65.711852,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

69,17:00-17:15,42.14808,19.5624,44.219014,80.178,15.569783,32.084375,686.059097,0,413.807464,5.348961,9.660404,167.094861,32.324,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,6.405,65.711852,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

70,17:15-17:30,42.14808,19.5624,44.219014,80.178,15.569783,32.084375,686.059097,0,413.807464,5.348961,9.660404,167.094861,32.324,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,6.405,65.711852,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.408,15.00135,345.375

71,17:30-17:45,42.14808,7.7,44.219014,80.178,15.569783,32.084375,686.059097,0,413.807464,5.348961,19.32081,167.094861,32.324,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,6.405,65.711852,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.996,15.00135,345.375

72,17:45-18:00,42.14808,7.7,44.219014,80.178,17.373679,32.084375,686.059097,0,413.807464,5.348961,19.32081,167.094861,32.324,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,11.529,65.711852,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.996,15.00135,345.375

73,18:00-18:15,42.14808,13.0416,44.219014,80.178,17.373679,32.084375,686.059097,0,413.807464,5.348961,19.32081,167.094861,32.324,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,4.3554,65.711852,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.408,15.00135,345.375

74,18:15-18:30,42.14808,13.0416,44.219014,80.178,17.373679,32.084375,686.059097,0,413.807464,5.348961,28.981214,167.094861,36.540174,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,4.3554,65.711852,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.00135,345.375

75,18:30-18:45,42.14808,13.0416,44.219014,80.178,17.373679,32.084375,686.059097,0,413.807464,5.348961,38.641619,167.094861,36.540174,3.533363,60.087841,79.216552,121.704045,40.404278,123.077545,4.368913,127.60189,44.985377,0,0.94088,4.3554,66.285755,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.82,15.00135,345.375

76,18:45-19:00,42.14808,19.6614,45.65121,80.178,17.373679,32.084375,686.059097,54.537857,413.807464,5.348961,42.505781,169.00895,36.540174,3.626135,60.087841,79.216552,121.704045,41.421652,123.077545,4.448348,127.60189,44.985377,0,0.94088,9.4794,66.285755,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.82,15.00135,345.375

77,19:00-19:15,42.14808,19.6614,45.65121,80.178,17.373679,32.084375,686.059097,54.537857,413.807464,5.348961,42.505781,169.00895,53.404869,3.626135,60.087841,79.216552,121.704045,41.421652,123.077545,4.448348,127.60189,44.985377,0,0.94088,6.2769,66.285755,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.7024,15.00135,345.375

78,19:15-19:30,42.14808,19.6614,45.65121,80.178,17.373679,32.084375,686.059097,54.537857,413.807464,5.348961,42.505781,169.00895,53.404869,3.626135,60.087841,79.216552,121.704045,41.421652,123.077545,4.448348,127.60189,44.985377,0,0.94088,6.2769,66.285755,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.7024,15.00135,345.375

79,19:30-19:45,42.14808,19.6614,45.65121,80.178,17.373679,32.084375,686.059097,54.537857,413.807464,5.348961,42.505781,169.00895,53.404869,3.626135,60.087841,79.216552,121.704045,41.421652,123.077545,4.448348,127.60189,44.985377,0,0.94088,5.6364,66.285755,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.7024,15.00135,345.375

80,19:45-20:00,42.14808,19.6614,45.65121,80.178,17.373679,32.084375,686.059097,54.537857,413.807464,5.348961,42.505781,169.00895,35.134783,3.626135,60.087841,79.216552,121.704045,41.421652,123.077545,4.448348,127.60189,44.985377,0,0.94088,5.6364,66.285755,20.954002,27.044661,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.7024,15.00135,345.375

81,20:00-20:15,42.14808,19.6614,45.65121,80.178,17.373679,32.084375,686.059097,54.537857,413.807464,5.348961,42.505781,169.00895,49.188695,3.626135,60.087841,79.216552,121.704045,41.421652,123.077545,4.448348,127.60189,44.985377,0,0.94088,5.6364,66.285755,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.967,15.00135,345.375

82,20:15-20:30,42.14808,19.6614,45.65121,80.178,17.373679,32.084375,686.059097,54.537857,413.807464,5.348961,42.505781,169.00895,49.188695,3.626135,60.087841,79.216552,121.704045,41.421652,123.077545,4.448348,127.60189,44.985377,0,0.94088,5.6364,66.285755,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.967,15.00135,345.375

83,20:30-20:45,42.14808,20.2147,45.65121,80.178,17.373679,32.084375,686.059097,54.537857,413.807464,5.348961,42.505781,169.00895,49.188695,3.626135,60.087841,79.216552,121.704045,41.421652,126.972404,4.448348,127.60189,44.985377,0,0.94088,5.6364,66.285755,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.967,15.00135,345.375

84,20:45-21:00,42.14808,20.2147,44.219014,80.178,17.373679,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,35.134783,3.533363,60.087841,79.216552,121.704045,40.404278,126.972404,4.368913,127.60189,44.985377,0,0.94088,5.6364,66.285755,20.954002,27.044661,1.620974,29.551826,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.00135,345.375

85,21:00-21:15,42.14808,20.2147,44.219014,80.178,17.373679,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,35.134783,3.533363,60.087841,79.216552,121.704045,40.404278,126.972404,4.368913,127.60189,44.985377,0,0.94088,4.3554,66.285755,20.954002,27.044661,1.620974,25.119052,2.89881,43.109279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.00135,345.375

86,21:15-21:30,42.14808,20.2147,44.219014,80.178,17.373679,32.084375,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,35.134783,3.533363,60.087841,79.216552,121.704045,40.404278,126.972404,4.368913,127.60189,44.985377,0,0.94088,4.3554,66.285755,20.954002,27.044661,1.620974,25.119052,2.89881,43.109279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

87,21:30-21:45,42.14808,20.2147,44.219014,80.178,17.373679,32.084375,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,32.324,3.533363,60.087841,79.216552,121.704045,40.404278,126.972404,4.368913,127.60189,44.985377,0,0.94088,4.3554,66.285755,20.954002,27.044661,1.620974,21.425074,2.89881,43.109279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

88,21:45-22:00,42.14808,20.2147,45.65121,80.178,17.373679,32.084375,685.759097,54.537857,413.807464,5.348961,42.505781,169.00895,32.324,3.626135,60.087841,79.216552,121.704045,41.421652,126.972404,4.448348,127.60189,44.985377,0,0.94088,5.6364,66.285755,20.954002,27.044661,1.620974,21.425074,2.89881,43.109279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

89,22:00-22:15,42.14808,20.2147,45.65121,80.178,17.373679,32.084375,686.059097,54.537857,413.807464,5.348961,42.505781,169.00895,32.324,3.626135,60.087841,79.216552,121.704045,41.421652,126.972404,4.448348,127.60189,44.985377,0,0.94088,5.6364,66.285755,20.954002,27.044661,1.620974,23.641461,2.89881,43.109279,33.12,0,46.718404,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

90,22:15-22:30,42.14808,20.2147,45.65121,80.178,17.373679,32.084375,686.059097,54.537857,413.807464,5.348961,42.505781,169.00895,32.324,3.626135,60.087841,79.216552,121.704045,41.421652,126.972404,4.448348,127.60189,44.985377,0,0.94088,5.6364,66.285755,20.954002,27.044661,1.620974,23.641461,2.89881,43.109279,33.12,0,46.718404,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,345.375

91,22:30-22:45,42.14808,0,45.65121,80.178,17.373679,32.084375,686.059097,54.537857,413.807464,5.348961,42.505781,169.00895,32.324,3.626135,60.087841,79.216552,121.704045,41.421652,126.972404,4.448348,127.60189,44.985377,0,0.94088,5.6364,66.285755,20.954002,27.044661,1.620974,22.163869,2.89881,43.709279,33.12,0,46.718404,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,345.375

92,22:45-23:00,42.14808,0,44.219014,80.178,17.373679,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,32.324,3.533363,60.087841,79.216552,121.704045,40.404278,126.972404,4.368913,127.60189,44.985377,0,0.94088,4.3554,66.285755,20.954002,27.044661,1.620974,22.163869,2.89881,43.109279,33.12,0,46.718404,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,345.375

93,23:00-23:15,42.14808,0,44.219014,80.178,17.373679,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,32.324,3.533363,60.087841,79.216552,121.704045,40.404278,126.972404,4.368913,127.60189,44.985377,0,0.94088,4.3554,66.285755,20.954002,27.044661,1.620974,22.163869,2.89881,43.709279,33.12,0,47.309776,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.517,32.171,14.300737,9.996,15.00135,371.25

94,23:15-23:30,42.14808,0,44.219014,80.178,17.373679,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,32.324,3.533363,60.087841,79.216552,121.704045,40.404278,126.972404,4.368913,127.60189,44.985377,0,0.94088,4.3554,66.285755,20.954002,27.044661,1.620974,22.163869,2.89881,43.709279,33.12,0,47.309776,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.517,32.171,14.300737,10.143,15.00135,382.5

95,23:30-23:45,42.14808,0,44.219014,80.178,10.887857,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,49.188695,3.533363,60.087841,79.216552,121.704045,40.404278,126.972404,4.368913,127.60189,44.985377,0,0.94088,4.3554,66.285755,20.954002,27.044661,1.620974,22.163869,2.89881,43.709279,33.12,0,47.309776,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.517,32.171,14.300737,10.584,15.00135,388.125

96,23:45-24:00,42.14808,0,44.219014,80.178,10.887857,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,49.188695,3.533363,60.087841,79.216552,121.704045,40.404278,126.972404,4.368913,127.60189,44.985377,0,0.94088,4.3554,66.285755,20.954002,27.044661,1.620974,22.163869,2.89881,43.709279,33.12,0,47.309776,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.517,32.171,14.300737,10.584,15.00135,393.75

