Block,Time,KOTESHWR,UNCHAHAR3,ANTA_CRF,DADRI_RF,URI,AURY_GF,CHAMERA1,NJPC,URI2,TANDA2,RIHAND3,AURY_CRF,KISHANGANGA,DADRI_LF,CHAMERA2,JHAJJAR,BSIUL,ANTA_RF,RIHAND2,KOLDAM,RIHAND1,DADRI_GF,AURY_RF,RAPPB,SINGRAULI_HYDRO,PARBATI3,UNCHAHAR4,DHAULIGNGA,DADRI_CRF,SALAL,ANTA_GF,NAPP,DULHASTI,TEHRI,CHAMERA3,RAMPUR,AURY_LF,SINGRAULI,UNCHAHAR2,TALA,RAPPC,SASAN,BRBCL,KHSTPP-II,DADRT2,KHSTPP-I,TANAKPUR,SEWA2,ANTA_LF,UNCHAHAR1,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,8.091856,22.164081,0.000000,0.000000,33.576228,0.000000,0.000000,0.000000,24.677021,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,429.666810,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,374.734688,19.310017,142.180399,375.080230,44.798312,0.000000,10.193131,0.000000,8.427174,10.736360,0,0,0,0,0

49,12:00-12:15,8.091856,19.007316,0.000000,0.000000,33.576228,0.000000,0.000000,0.000000,25.975812,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,415.184310,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,36.122252,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,44.798312,5.812986,10.193131,0.000000,8.030257,9.872720,0,0,0,0,0

50,12:15-12:30,8.091856,19.007316,0.000000,0.000000,33.576228,0.000000,0.000000,0.000000,25.975812,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,405.529310,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,36.122252,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,44.798312,5.812986,10.193131,0.000000,8.030257,9.872720,0,0,0,0,0

51,12:30-12:45,8.091856,19.007316,0.000000,0.000000,33.576228,0.000000,0.000000,0.000000,25.975812,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,391.046810,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,36.122252,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,44.798312,5.812986,10.193131,0.000000,8.030257,9.872720,0,0,0,0,0

52,12:45-13:00,8.091856,19.007316,0.000000,0.000000,33.576228,0.000000,0.000000,0.000000,25.975812,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,346.846220,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,36.122252,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,44.798312,5.812986,10.193131,0.000000,8.030257,9.872720,0,0,0,0,0

53,13:00-13:15,8.091856,19.007316,0.000000,0.000000,33.576228,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,347.599310,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,32.816163,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,38.643655,5.812986,10.193131,0.000000,7.634402,9.872720,0,0,0,0,0

54,13:15-13:30,8.091856,16.453008,0.000000,0.000000,33.576228,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,347.599310,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,25.240134,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,44.798312,5.812986,10.193131,0.000000,7.634402,7.590375,0,0,0,0,0

55,13:30-13:45,8.091856,14.579050,0.000000,0.000000,38.372832,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,347.599310,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,22.515460,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.634402,7.590375,0,0,0,0,0

56,13:45-14:00,8.091856,14.579050,0.000000,0.000000,38.372832,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,347.599310,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,22.515460,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.634402,7.590375,0,0,0,0,0

57,14:00-14:15,8.091856,14.579050,0.000000,0.000000,34.109184,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,347.599310,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,22.515460,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.634402,7.590375,0,0,0,0,0

58,14:15-14:30,8.091856,14.579050,0.000000,0.000000,34.109184,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,347.599310,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,25.803953,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,28.091512,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.634402,7.590375,0,0,0,0,0

59,14:30-14:45,8.091856,17.568721,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,347.599310,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,28.091512,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.634402,7.590375,0,0,0,0,0

60,14:45-15:00,8.091856,17.568721,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,347.599310,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,0.000000,12.165300,0.000000,0.000000,0.000000,120.571640,28.091512,0.000000,51.581741,374.734688,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.634402,7.590375,0,0,0,0,0

61,15:00-15:15,8.091856,17.568721,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,347.599310,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,0.000000,24.330600,0.000000,0.000000,0.000000,120.571640,28.091512,0.000000,51.581741,384.238828,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.634402,7.590375,0,0,0,0,0

62,15:15-15:30,8.091856,17.568721,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,347.599310,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,0.000000,24.330600,0.000000,0.000000,0.000000,120.571640,28.091512,0.000000,51.581741,395.032345,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.634402,7.590375,0,0,0,0,0

63,15:30-15:45,8.091856,17.568721,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,347.599310,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,0.000000,24.330600,0.000000,0.000000,0.000000,120.571640,36.016046,0.000000,51.581741,401.135078,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,7.634402,9.438284,0,0,0,0,0

64,15:45-16:00,8.091856,19.007316,0.000000,0.000000,33.043272,0.000000,0.000000,7.223195,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,365.943810,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,0.000000,24.330600,0.000000,0.000000,0.000000,120.571640,36.122252,0.000000,51.581741,401.889375,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,8.030257,9.872720,0,0,0,0,0

65,16:00-16:15,8.091856,19.007316,0.000000,0.000000,38.372832,0.000000,0.000000,22.583914,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,380.426310,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,0.000000,24.330600,0.000000,0.000000,0.000000,120.571640,36.122252,0.000000,51.581741,401.889375,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,8.030257,11.407382,0,0,0,0,0

66,16:15-16:30,8.091856,19.007316,0.000000,0.000000,38.372832,0.000000,0.000000,22.583914,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,430.632310,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,15.910332,24.330600,0.000000,0.000000,0.000000,120.571640,36.122252,0.000000,51.581741,401.889375,19.310017,142.180399,361.097000,44.798312,0.000000,10.193131,0.000000,8.030257,11.407382,0,0,0,0,0

67,16:30-16:45,8.091856,19.744958,0.000000,0.000000,33.043272,0.000000,0.000000,43.796335,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,515.987338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,15.910332,24.330600,0.000000,0.000000,0.000000,120.571640,35.322624,0.000000,51.581741,401.889375,19.310017,122.870399,396.337750,38.643655,0.000000,10.193131,0.000000,9.721523,11.407382,0,0,0,0,0

68,16:45-17:00,8.091856,21.170045,0.000000,0.000000,33.043272,0.000000,13.564657,42.150544,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,3.217529,601.429260,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,15.910332,36.495900,0.000000,0.000000,0.000000,120.571640,40.905686,0.000000,51.581741,401.889375,19.310017,142.180399,466.819250,44.798312,0.000000,10.193131,0.000000,9.721523,11.407382,0,0,0,0,0

69,17:00-17:15,8.091856,19.744958,0.000000,0.000000,33.043272,0.000000,13.564657,67.751742,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,12.612713,581.148932,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,15.910332,36.495900,0.000000,0.000000,0.000000,120.571640,35.322624,0.000000,51.581741,336.935362,19.310017,142.180399,525.232000,44.798312,0.000000,10.193131,0.000000,9.721523,11.407382,0,0,0,0,0

70,17:15-17:30,8.091856,22.734628,0.000000,0.000000,33.043272,0.000000,27.129314,67.751742,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,12.715674,452.249855,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,41.761737,31.820663,36.495900,9.343955,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,11.407382,0,0,0,0,0

71,17:30-17:45,16.183711,22.734628,0.000000,0.000000,33.043272,0.000000,40.693971,90.335656,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,25.431347,454.832568,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,7.652553,0.000000,24.682042,0.000000,41.761737,31.820663,36.495900,18.687909,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,11.407382,0,0,0,0,0

72,17:45-18:00,24.275566,19.744958,0.000000,0.000000,33.043272,0.000000,40.693971,90.335656,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,534.129082,18.887497,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,17.600872,0.000000,67.314660,0.000000,41.761737,31.820663,48.661200,28.060141,0.000000,0.000000,120.571640,35.322624,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,15.258808,0.000000,9.721523,11.407382,0,0,0,0,0

73,18:00-18:15,24.275566,22.645938,0.000000,0.000000,33.043272,0.000000,40.693971,90.335656,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,625.301610,18.887497,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,26.462528,0.000000,67.314660,0.000000,41.761737,31.820663,48.661200,28.060141,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,15.258808,0.000000,10.435993,11.407382,0,0,0,0,0

74,18:15-18:30,24.275566,25.375761,0.000000,0.000000,33.043272,0.000000,40.693971,90.335656,30.796922,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,630.616422,18.887497,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,26.462528,0.000000,67.314660,0.000000,41.761737,31.820663,48.661200,28.060141,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,15.258808,0.000000,10.435993,11.407382,0,0,0,0,0

75,18:30-18:45,24.275566,25.479642,0.000000,0.000000,38.372832,0.000000,40.693971,90.335656,28.573393,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,630.616422,18.887497,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,26.462528,0.000000,67.314660,0.000000,41.761737,31.820663,48.661200,28.060141,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,15.258808,0.000000,10.435993,11.407382,0,0,0,0,0

76,18:45-19:00,24.275566,25.479642,0.000000,0.000000,38.372832,0.000000,40.693971,90.335656,28.573393,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,630.616422,18.887497,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,26.462528,0.000000,67.314660,0.000000,41.761737,31.820663,48.661200,28.060141,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,652.022325,44.798312,0.000000,15.258808,0.000000,10.435993,11.407382,0,0,0,0,0

77,19:00-19:15,24.275566,25.479642,0.000000,0.000000,33.043272,0.000000,40.693971,90.335656,28.573393,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,630.616422,18.887497,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,17.600872,0.000000,67.314660,0.000000,41.761737,31.820663,48.661200,28.060141,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,656.047498,44.798312,0.000000,15.258808,0.000000,10.435993,10.065338,0,0,0,0,0

78,19:15-19:30,16.278909,25.479642,0.000000,0.000000,33.043272,0.000000,40.693971,90.335656,28.573393,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,630.616422,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,7.652553,0.000000,24.682042,0.000000,41.761737,31.820663,48.661200,9.343955,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,656.047498,44.798312,0.000000,10.193131,0.000000,10.435993,10.065338,0,0,0,0,0

79,19:30-19:45,8.091856,25.479642,0.000000,0.000000,33.043272,0.000000,40.693971,54.859710,28.573393,0.000000,119.399161,0.000000,0.000000,0.000000,38.147021,630.616422,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,31.820663,36.495900,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,651.887159,44.798312,0.000000,10.193131,0.000000,10.435993,10.065338,0,0,0,0,0

80,19:45-20:00,8.091856,25.479642,0.000000,0.000000,33.043272,0.000000,27.129314,36.573140,28.573393,0.000000,119.399161,0.000000,0.000000,0.000000,12.715674,630.616422,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,31.820663,36.495900,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,10.435993,10.065338,0,0,0,0,0

81,20:00-20:15,8.091856,25.479642,0.000000,0.000000,33.043272,0.000000,27.129314,27.429855,28.573393,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,601.429260,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,15.910332,24.330600,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,10.435993,10.065338,0,0,0,0,0

82,20:15-20:30,8.091856,25.479642,0.000000,0.000000,33.043272,0.000000,13.564657,18.286570,28.573393,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,544.952338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,15.910332,24.330600,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,10.065338,0,0,0,0,0

83,20:30-20:45,0.000000,23.266086,0.000000,0.000000,33.043272,0.000000,13.564657,0.000000,28.573393,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,496.677338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,15.910332,24.330600,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,10.065338,0,0,0,0,0

84,20:45-21:00,0.000000,22.869798,0.000000,0.000000,33.043272,0.000000,13.564657,0.000000,28.573393,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,458.057338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,15.910332,24.330600,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,10.065338,0,0,0,0,0

85,21:00-21:15,0.000000,22.869798,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,23.378231,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,414.609838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,15.910332,24.330600,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,10.065338,0,0,0,0,0

86,21:15-21:30,0.000000,22.869798,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,23.378231,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,414.609838,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,15.910332,12.165300,0.000000,0.000000,0.000000,120.571640,40.927642,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,10.065338,0,0,0,0,0

87,21:30-21:45,0.000000,22.869798,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,409.782338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,15.910332,12.165300,0.000000,0.000000,0.000000,120.571640,36.325006,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,10.065338,0,0,0,0,0

88,21:45-22:00,0.000000,22.869798,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,419.437338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,15.910332,12.165300,0.000000,0.000000,0.000000,120.571640,36.325006,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,10.065338,0,0,0,0,0

89,22:00-22:15,0.000000,22.869798,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,390.472338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,36.325006,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,9.443362,0,0,0,0,0

90,22:15-22:30,0.000000,22.869798,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,20.780650,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,371.162338,6.295832,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,36.325006,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,9.443362,0,0,0,0,0

91,22:30-22:45,0.000000,22.869798,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,18.183068,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,349.921338,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,36.325006,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,9.394315,0,0,0,0,0

92,22:45-23:00,0.000000,22.869798,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,18.183068,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,349.921338,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,36.325006,0.000000,51.581741,336.935362,19.310017,142.180399,580.168467,44.798312,0.000000,10.193131,0.000000,9.721523,9.394315,0,0,0,0,0

93,23:00-23:15,0.000000,20.560226,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,19.481859,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,349.921338,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,36.325006,0.000000,51.581741,336.935362,19.310017,142.180399,550.799144,44.798312,0.000000,10.193131,0.000000,9.721523,9.394315,0,0,0,0,0

94,23:15-23:30,0.000000,19.397378,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,19.481859,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,349.921338,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,36.325006,0.000000,51.581741,336.935362,19.310017,142.180399,491.838012,44.798312,0.000000,10.193131,0.000000,9.721523,9.394315,0,0,0,0,0

95,23:30-23:45,0.000000,19.397378,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,19.481859,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,349.921338,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,36.325006,0.000000,51.581741,336.935362,19.310017,142.180399,432.279167,44.798312,6.555069,10.193131,0.000000,9.721523,9.394315,0,0,0,0,0

96,23:45-24:00,0.000000,19.397378,0.000000,0.000000,33.043272,0.000000,0.000000,0.000000,19.481859,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,349.921338,12.591665,0.000000,114.049688,0.000000,88.826000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,41.761737,0.000000,0.000000,0.000000,0.000000,0.000000,120.571640,36.325006,0.000000,51.581741,336.935362,19.310017,142.180399,364.519738,44.798312,6.555069,10.193131,0.000000,9.721523,9.394315,0,0,0,0,0

