Block,Time,KOLDAM,SINGRAULI_HYDRO,RAPPC,RIHAND1,URI2,AURY_LF,TEHRI,KOTESHWR,TANAKPUR,AURY_RF,ANTA_CRF,DADRI_CRF,UNCHAHAR1,TANDA2,URI,JHAJJAR,NAPP,SEWA2,UNCHAHAR2,DADRI_RF,UNCHAHAR3,RIHAND2,DHAULIGNGA,RAMPUR,KISHANGANGA,CHAMERA1,ANTA_LF,DADRT2,PARBATI3,CHAMERA3,DADRI_LF,ANTA_GF,DULHASTI,SALAL,SINGRAULI,DADRI_GF,AURY_CRF,CHAMERA2,NJPC,ANTA_RF,RAPPB,RIHAND3,UNCHAHAR4,BSIUL,AURY_GF,FSTPP I & II,KHSTPP-II,BRBCL,TALA,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,9.003560,6.525875,0.000000,0.000000,0.000000,20.305927,0.000000,1.697864,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

49,12:00-12:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,0.000000,6.033356,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,18.628682,0.000000,402.521724,32.795183,0,0,0,0,0

50,12:15-12:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,0.000000,6.033356,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,113.541750,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

51,12:30-12:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,0.000000,6.033356,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,572.856553,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

52,12:45-13:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,0.000000,6.033356,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,384.259597,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,565.835083,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,120.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

53,13:00-13:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,393.871597,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,641.023799,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,125.712428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,18.553852,0.000000,402.521724,32.795183,0,0,0,0,0

54,13:15-13:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,355.423597,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,641.023799,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,128.924826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

55,13:30-13:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.308827,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,570.095890,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,130.431222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

56,13:45-14:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,570.095890,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,131.873022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

57,14:00-14:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,645.165610,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,132.632681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,18.126967,0.000000,402.521724,32.795183,0,0,0,0,0

58,14:15-14:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,567.231514,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,132.645600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

59,14:30-14:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,567.231514,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,132.645600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

60,14:45-15:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,567.231514,0.000000,0.000000,0.000000,0.000000,0.000000,1.340297,132.645600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

61,15:00-15:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,13.927788,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,628.145720,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,132.645600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

62,15:15-15:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,13.927788,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,635.334553,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,132.645600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

63,15:30-15:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,13.927788,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,630.528553,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,132.645600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

64,15:45-16:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,27.855576,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,630.528553,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,132.645600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

65,16:00-16:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,29.308910,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837395,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,132.645600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

66,16:15-16:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,29.308910,0.000000,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,132.645600,0.000000,0.000000,0.000000,17.294872,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

67,16:30-16:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,132.645600,0.000000,0.000000,3.203199,36.410256,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

68,16:45-17:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.591747,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,1.340297,132.645600,0.000000,0.000000,3.203199,36.410256,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

69,17:00-17:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,7.618471,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,1.340297,132.645600,0.000000,0.000000,12.659042,67.358974,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

70,17:15-17:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,25.589066,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,2.818815,39.779070,0.000000,24.312208,109.000080,15.470576,0.000000,0.000000,6.758197,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,6.701486,132.645600,0.000000,0.000000,12.659042,87.384614,0.000000,0.000000,57.056351,0.000000,1.057320,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

71,17:30-17:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,37.454811,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,5.073867,39.779070,0.000000,24.312208,109.000080,17.563116,0.000000,0.000000,13.364525,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,40.208918,133.867609,0.000000,0.000000,25.318085,89.933332,0.000000,0.000000,57.056351,0.000000,18.803379,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

72,17:45-18:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,37.454811,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,5.073867,39.779070,0.000000,24.312208,109.000080,26.344673,0.000000,0.000000,21.261744,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,40.208918,133.907175,0.000000,0.000000,25.318085,89.933332,0.000000,0.000000,57.056351,0.000000,18.803379,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

73,18:00-18:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,37.454811,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,5.073867,39.779070,0.000000,24.312208,109.000080,26.344673,0.000000,0.000000,25.058484,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,40.208918,133.907175,0.000000,0.000000,25.318085,89.933332,0.000000,0.000000,57.056351,0.000000,12.535586,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

74,18:15-18:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,37.454811,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,5.073867,39.779070,0.000000,24.312208,109.000080,26.344673,0.000000,0.000000,25.058484,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,40.208918,133.907175,0.000000,0.000000,25.318085,89.933332,0.000000,0.000000,57.056351,0.000000,12.535586,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

75,18:30-18:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,37.454811,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,5.073867,39.779070,0.000000,24.312208,109.000080,26.344673,0.000000,0.000000,25.058484,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,40.208918,133.907175,0.000000,0.000000,25.318085,89.933332,0.000000,0.000000,57.056351,0.000000,12.535586,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

76,18:45-19:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,37.454811,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,2.122330,418.540122,20.736544,5.073867,39.779070,0.000000,24.312208,109.000080,16.506688,0.000000,0.000000,25.058484,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,40.208918,133.907175,0.000000,0.000000,25.318085,89.933332,0.000000,0.000000,57.056351,0.000000,12.535586,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

77,19:00-19:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,25.589066,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,24.406790,418.540122,20.736544,2.690687,39.779070,0.000000,24.312208,109.000080,7.618471,0.000000,0.000000,13.504245,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,31.678945,6.701486,133.907175,0.000000,0.000000,25.318085,54.615384,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

78,19:15-19:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,24.406790,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,7.618471,0.000000,0.000000,6.074784,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.907175,0.000000,0.000000,12.659042,54.615384,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,32.795183,0,0,0,0,0

79,19:30-19:45,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,2.122330,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.907175,0.000000,0.000000,0.000000,36.410256,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,30.922765,0,0,0,0,0

80,19:45-20:00,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.907175,0.000000,0.000000,0.000000,17.294872,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,30.922765,0,0,0,0,0

81,20:00-20:15,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.907175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,30.922765,0,0,0,0,0

82,20:15-20:30,0.000000,0.845837,52.571777,88.430400,4.525522,0.000000,43.963366,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.907175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,30.922765,0,0,0,0,0

83,20:30-20:45,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,43.963366,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.904772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,30.921900,0,0,0,0,0

84,20:45-21:00,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,43.963366,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.904772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,30.921900,0,0,0,0,0

85,21:00-21:15,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,29.308910,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,21.223296,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.904772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,30.921900,0,0,0,0,0

86,21:15-21:30,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,29.308910,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,21.223296,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.904772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,30.921900,0,0,0,0,0

87,21:30-21:45,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,29.308910,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.904772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,30.921900,0,0,0,0,0

88,21:45-22:00,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,14.654455,17.059378,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,418.540122,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.904772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.056351,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,30.921900,0,0,0,0,0

89,22:00-22:15,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,13.988344,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,395.968743,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,573.075610,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.904772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.037568,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,30.921900,0,0,0,0,0

90,22:15-22:30,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,1.273398,393.871597,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,609.304199,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.904772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.579644,139.620548,19.223982,0.000000,402.521724,30.921900,0,0,0,0,0

91,22:30-22:45,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,20.305927,0.000000,21.223296,342.459508,20.736544,0.000000,39.779070,0.000000,24.312208,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.904772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.518542,139.620548,19.223982,0.000000,380.635200,30.921900,0,0,0,0,0

92,22:45-23:00,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,16.689604,0.000000,21.223296,294.399508,20.736544,0.000000,33.697461,0.000000,21.364134,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.904772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.518542,139.620548,19.223982,0.000000,359.008200,30.921900,0,0,0,0,0

93,23:00-23:15,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,16.689604,0.000000,2.122330,255.951508,20.736544,0.000000,33.697461,0.000000,20.425981,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.904772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.518542,139.620548,18.088948,0.000000,331.974450,30.921900,0,0,0,0,0

94,23:15-23:30,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,13.806004,0.000000,1.273398,227.115508,20.736544,0.000000,33.697461,0.000000,17.542381,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,133.904772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.518542,139.620548,18.112546,0.000000,331.974450,30.921900,0,0,0,0,0

95,23:30-23:45,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,16.901068,0.000000,1.273398,248.261908,20.736544,0.000000,33.274533,0.000000,20.752789,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,580.468199,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,127.599300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.479742,139.620548,19.223982,0.000000,331.974450,30.921900,0,0,0,0,0

96,23:45-24:00,0.000000,0.845837,52.571777,88.430400,4.396221,0.000000,0.000000,9.003560,0.000000,0.000000,0.000000,0.000000,16.901068,0.000000,1.273398,248.261908,20.736544,0.000000,33.274533,0.000000,20.752789,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,585.274199,0.000000,0.000000,0.000000,0.000000,15.839473,1.340297,127.599300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.479742,139.620548,18.545684,0.000000,331.974450,30.921900,0,0,0,0,0

