Block,Time,BRBCL,SASAN,KHSTPP-I,FSTPP I & II,KUDGI,TALA,KHSTPP-II,UNCHAHAR2,AURY_GF,DADRI_GF,DADRT2,ANTA_GF,CHAMERA3,CHAMERA1,NJPC,URI2,DULHASTI,KISHANGANGA,AURY_CRF,RIHAND1,TEHRI,RAPPC,CHAMERA2,KOTESHWR,NAPP,JHAJJAR,TANDA2,RIHAND3,KOLDAM,PARBATI3,UNCHAHAR4,ANTA_RF,UNCHAHAR1,ANTA_CRF,DADRI_RF,UNCHAHAR3,RAPPB,SINGRAULI_HYDRO,URI,DHAULIGNGA,TANAKPUR,DADRI_CRF,SALAL,AURY_LF,BSIUL,SEWA2,RIHAND2,AURY_RF,SINGRAULI,RAMPUR,ANTA_LF,DADRI_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,14.480989,331.252875,28.207926,13.448891,90.51,28.382760,94.937436,27.248705,0.000000,0.000000,216.789162,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,265.485000,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,15.539561,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,59.455124,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,14.480989,331.252875,28.207926,13.448891,90.51,28.382760,94.937436,27.248705,0.000000,0.000000,216.789162,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,313.755000,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.683232,0.000000,0.000000,15.539561,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,59.455124,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,14.480989,327.994650,28.207926,13.448891,90.51,28.382760,94.937436,35.568232,0.000000,0.000000,231.125352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,306.833082,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,59.455124,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,14.480989,327.994650,28.207926,13.448891,90.51,28.382760,94.937436,35.568232,0.000000,0.000000,231.125352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,309.729282,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,59.455124,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,14.480989,327.994650,28.207926,13.448891,90.51,28.382760,94.937436,35.568232,0.000000,0.000000,260.087352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,305.867682,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,58.333330,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,14.480989,327.994650,28.207926,13.448891,90.51,28.382760,94.937436,35.568232,0.000000,0.000000,260.087352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,329.037282,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,58.333330,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,14.480989,327.994650,28.207926,13.448891,90.51,28.382760,94.937436,35.568232,0.000000,0.000000,240.779352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,243.599382,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,14.480989,327.994650,28.207926,13.448891,90.51,28.382760,94.937436,35.568232,0.000000,0.000000,240.779352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,195.812082,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,45.829469,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,14.480989,327.994650,28.207926,13.448891,90.51,28.382760,94.937436,35.568232,0.000000,0.000000,260.087352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,253.736082,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,42.632064,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,14.393052,327.994650,28.207926,13.448891,90.51,28.382760,94.937436,35.568232,0.000000,0.000000,318.011352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,270.147882,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,42.632064,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,14.480989,327.994650,28.207926,13.448891,90.51,28.382760,94.937436,35.568232,0.000000,0.000000,327.665352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,278.836482,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,42.632064,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,14.480989,327.994650,28.207926,13.448891,90.51,28.382760,94.937436,35.568232,0.000000,0.000000,404.897352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,276.905682,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,42.632064,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,14.480989,327.994650,31.057015,13.448891,90.51,28.382760,94.937436,40.923403,0.000000,0.000000,453.167352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,264.355482,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,34.105651,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,14.480989,327.994650,31.057015,13.448891,90.51,28.382760,94.937436,40.923403,0.000000,0.000000,453.167352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,0.000000,37.633223,288.490482,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,34.105651,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,14.480989,327.994650,31.057015,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,527.540339,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,316.487082,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,34.105651,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,14.480989,327.994650,31.057015,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,549.707352,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,325.175682,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,12.847350,0.000000,0.000000,21.902030,0.000000,0.627915,34.105651,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,14.480989,327.994650,29.299890,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,614.136121,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,336.760482,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,15.936630,0.000000,0.000000,25.029926,0.000000,0.627915,38.368858,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,14.480989,327.994650,29.299890,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,614.136121,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,345.449082,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,15.936630,0.000000,0.000000,25.029926,0.000000,0.627915,38.368858,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,14.480989,327.994650,29.299890,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,394.293495,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,19.844762,0.000000,0.000000,25.049234,0.000000,0.627915,42.632064,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,14.480989,327.994650,29.299890,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,399.120495,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,19.844762,0.000000,0.000000,25.049234,0.000000,0.627915,42.632064,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,14.480989,325.822500,28.127894,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,402.016695,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,19.844762,0.000000,0.000000,25.049234,0.000000,0.627915,42.632064,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,14.480989,325.822500,28.127894,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,634.216441,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,403.947495,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,19.827192,0.000000,0.000000,25.049234,0.000000,0.627915,42.632064,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,14.480989,325.822500,28.127894,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,644.256601,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,386.570295,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,19.827192,0.000000,0.000000,25.049234,0.000000,0.627915,50.092675,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,14.480989,325.822500,28.127894,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,644.256601,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,386.570295,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,19.827192,0.000000,0.000000,25.049234,0.000000,0.627915,50.092675,35.325627,11.377432,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,14.480989,325.822500,28.127894,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,451.059015,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,19.827192,0.000000,0.000000,25.049234,0.000000,0.627915,44.763667,35.325627,9.398748,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,14.480989,325.822500,28.127894,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,0.000000,49.248723,0.000000,7.615075,37.633223,448.162815,0.000000,119.386794,0.000000,0.000000,0.000000,0.000000,19.827192,0.000000,0.000000,25.049234,0.000000,0.627915,44.763667,35.325627,9.398748,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,14.480989,325.822500,23.439912,13.448891,90.51,25.544484,52.154287,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,12.528961,49.248723,0.000000,7.615075,37.633223,536.429434,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.049234,0.000000,0.627915,45.829469,35.325627,9.398748,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,14.480989,325.822500,23.439912,13.448891,90.51,25.544484,52.154287,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,26.760888,49.248723,0.000000,7.615075,37.633223,529.671634,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.049234,0.000000,0.627915,50.092675,35.325627,9.398748,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,14.480989,325.822500,23.439912,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,37.708524,49.248723,0.000000,7.615075,37.633223,528.706234,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.049234,0.000000,0.627915,50.092675,35.325627,9.398748,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,14.480989,325.822500,23.439912,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,50.480766,49.248723,0.000000,15.230150,37.633223,520.983034,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.049234,0.000000,0.627915,44.763667,35.325627,9.398748,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,14.480989,325.822500,26.450898,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,659.973313,0.000000,29.504169,41.183964,149.340091,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,15.230150,37.633223,563.460634,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.213352,0.000000,0.627915,44.763667,36.218333,9.398748,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,29.504169,41.183964,149.340091,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,15.230150,37.633223,562.495234,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,36.218333,9.398748,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,29.504169,41.183964,149.340091,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,15.230150,37.633223,555.737434,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,36.218333,9.398748,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,29.504169,41.183964,149.340091,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,15.230150,37.633223,548.014234,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,45.829469,36.218333,9.398748,0.000000,0.000000,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,29.504169,41.183964,149.340091,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,15.230150,37.633223,609.785244,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,36.218333,9.398748,0.000000,22.435896,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,29.504169,41.183964,149.340091,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,15.230150,37.633223,608.834434,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,36.218333,9.398748,0.000000,44.871792,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,29.504169,41.183964,149.340091,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,15.230150,37.633223,613.661434,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,36.218333,9.398748,0.000000,80.769226,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,52.548653,49.248723,0.000000,15.230150,37.633223,630.553424,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,35.325627,9.398748,0.000000,80.769226,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,49.872564,49.248723,0.000000,15.230150,37.633223,630.553424,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,35.325627,9.398748,0.000000,80.769226,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,49.872564,49.248723,0.000000,15.230150,37.633223,630.553424,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,35.325627,9.398748,0.000000,80.769226,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,49.872564,49.248723,0.000000,15.230150,37.633223,630.553424,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,35.325627,9.398748,0.000000,80.769226,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,52.150908,40.923403,0.000000,0.000000,663.017370,0.000000,29.504169,41.183964,149.340091,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,22.464472,37.633223,630.553424,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,36.218333,9.398748,0.000000,80.769226,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,663.017370,0.000000,29.504169,41.183964,149.340091,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,22.464472,37.633223,630.553424,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,36.218333,9.398748,0.000000,80.769226,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,663.017370,0.000000,29.504169,41.183964,149.340091,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,22.464472,37.633223,630.553424,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,36.218333,9.398748,0.000000,80.769226,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,663.017370,0.000000,29.504169,41.183964,149.340091,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,22.464472,37.633223,630.553424,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,36.218333,9.398748,0.000000,80.769226,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,663.017370,0.000000,29.504169,41.183964,149.340091,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,22.464472,37.633223,630.553424,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,44.763667,36.218333,9.398748,0.000000,80.769226,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,54.738180,49.248723,0.000000,22.464472,37.633223,600.145834,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,45.829469,35.325627,9.398748,0.000000,80.769226,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,14.480989,325.822500,29.299890,13.448891,90.51,25.544484,94.937436,40.923403,0.000000,0.000000,663.017370,0.000000,28.057235,41.183964,147.648759,30.793734,15.854185,0.000000,0.000000,88.816800,53.521776,49.248723,0.000000,22.464472,37.633223,563.460634,0.000000,119.386793,0.000000,0.000000,0.000000,0.000000,18.738414,0.000000,0.000000,25.477003,0.000000,0.627915,45.829469,35.325627,9.398748,0.000000,80.769226,0.000000,0.000000,15.257228,114.037875,0.000000,134.489874,0.000000,0.000000,0.000000,0,0,0,0,0

