Block,Time,URI2,ANTA_LF,NJPC,UNCHAHAR2,SEWA2,RIHAND2,BSIUL,DHAULIGNGA,DADRI_RF,PARBATI3,ANTA_GF,UNCHAHAR1,AURY_LF,UNCHAHAR3,KOTESHWR,TEHRI,DADRI_GF,RAPPB,DADRT2,SALAL,UNCHAHAR4,DADRI_CRF,RIHAND3,DADRI_LF,SINGRAULI,CHAMERA3,KOLDAM,NAPP,SINGRAULI_HYDRO,DULHASTI,TANAKPUR,RAPPC,CHAMERA2,AURY_RF,ANTA_CRF,AURY_GF,CHAMERA1,URI,AURY_CRF,KISHANGANGA,JHAJJAR,RIHAND1,ANTA_RF,RAMPUR,TANDA2,KUDGI,KHSTPP-I,TALA,FSTPP I & II,KHSTPP-II,SASAN,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,30.591126,0.000000,148.642010,8.709300,0.000000,87.516175,12.620356,35.409788,0.000000,0.000000,0.000000,9.502814,0.000000,13.163720,34.349479,65.354587,0.000000,0.000000,364.393363,80.961653,0.000000,0.000000,82.910310,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,118.465834,50.722576,0.000000,0.000000,0.000000,43.55,21.475489,25.605342,9.610616,108.149378,405.243729,9.677871,0,0,0,0,0

48,11:45-12:00,30.591126,0.000000,148.642010,8.709300,3.869832,87.516175,12.620356,35.409788,0.000000,0.000000,0.000000,9.502814,0.000000,13.260490,34.349479,65.354587,0.000000,0.000000,364.344062,80.961653,0.000000,0.000000,82.910310,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,118.465834,50.722576,0.000000,0.000000,0.000000,43.55,21.475489,25.605342,9.610616,108.149378,405.243729,9.677871,0,0,0,0,0

49,12:00-12:15,30.591126,0.000000,148.642010,9.744739,5.108179,87.516175,12.620356,35.409788,0.000000,0.000000,0.000000,11.419395,0.000000,13.886764,34.349479,65.354587,0.000000,0.000000,364.187068,80.961653,0.000000,0.000000,87.403684,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,118.011015,50.722576,0.000000,0.000000,0.000000,43.55,21.475489,25.605342,9.610616,108.149378,405.243729,9.677871,0,0,0,0,0

50,12:15-12:30,30.591126,0.000000,148.642010,11.984771,5.108179,87.516175,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,13.887366,34.349479,65.354587,0.000000,0.000000,435.497128,80.961653,0.000000,0.000000,87.463823,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,132.574900,50.722576,0.000000,0.000000,0.000000,43.55,21.475489,25.605342,9.610616,108.149378,405.243729,9.677871,0,0,0,0,0

51,12:30-12:45,30.591126,0.000000,148.642010,11.984771,5.108179,87.516175,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,13.887366,34.349479,65.354587,0.000000,0.000000,435.497128,80.961653,0.000000,0.000000,87.463823,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,132.574900,50.722576,0.000000,0.000000,0.000000,43.55,21.475489,25.605342,9.610616,108.149378,405.243729,9.677871,0,0,0,0,0

52,12:45-13:00,30.591126,0.000000,148.642010,11.984771,5.108179,87.516175,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,13.887366,34.349479,65.354587,0.000000,0.000000,435.497128,80.961653,0.000000,0.000000,87.463823,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,132.574900,50.722576,0.000000,0.000000,0.000000,43.55,21.475489,25.605342,9.610616,108.149378,405.243729,9.677871,0,0,0,0,0

53,13:00-13:15,30.591126,0.000000,148.642010,12.578945,5.108179,87.516175,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,13.887366,34.349479,65.354587,0.000000,0.000000,435.497128,80.961653,0.000000,0.000000,87.463823,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,12.768124,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,132.574900,50.722576,0.000000,0.000000,0.000000,43.55,21.475489,25.605342,9.610616,108.149378,405.243729,9.677871,0,0,0,0,0

54,13:15-13:30,30.591126,0.000000,148.642010,11.984771,5.108179,87.516175,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,13.887366,34.349479,65.354587,0.000000,0.000000,435.497128,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,12.768124,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,132.574900,50.722576,0.000000,0.000000,0.000000,43.55,21.475489,25.605342,9.610616,108.149378,405.243729,9.677871,0,0,0,0,0

55,13:30-13:45,30.591126,0.000000,148.642010,11.815617,5.108179,87.516175,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,13.808216,34.349479,65.354587,0.000000,0.000000,365.225257,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,12.768124,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,118.059400,50.722576,0.000000,0.000000,0.000000,43.55,20.156804,25.605342,9.610616,108.149378,405.243729,9.677871,0,0,0,0,0

56,13:45-14:00,30.591126,0.000000,148.642010,11.815617,5.108179,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,13.808216,34.349479,65.354587,0.000000,0.000000,365.213823,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,12.768124,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,36.323587,0.000000,0.000000,118.059400,89.028400,0.000000,0.000000,0.000000,43.55,20.156804,25.605342,9.610616,108.149378,405.243729,9.677871,0,0,0,0,0

57,14:00-14:15,30.591126,0.000000,148.642010,11.815617,10.216357,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,13.420880,34.349479,65.354587,0.000000,0.000000,363.933333,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,36.323587,0.000000,0.000000,118.059400,89.028400,0.000000,0.000000,0.000000,43.55,20.156804,25.605342,9.610616,136.288364,334.219388,9.677871,0,0,0,0,0

58,14:15-14:30,30.591126,0.000000,148.642010,15.750916,10.216357,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,21.573517,34.349479,65.354587,0.000000,0.000000,363.915911,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,36.323587,0.000000,0.000000,118.059400,89.028400,0.000000,0.000000,0.000000,43.55,27.597186,25.605342,13.789725,142.750870,334.219388,9.677871,0,0,0,0,0

59,14:30-14:45,30.591126,0.000000,148.642010,19.334588,10.216357,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,21.573517,34.349479,65.354587,0.000000,0.000000,363.912114,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,36.323587,0.000000,0.000000,118.059400,89.028400,0.000000,0.000000,0.000000,43.55,27.607513,25.605342,13.789725,142.750870,334.219388,9.677871,0,0,0,0,0

60,14:45-15:00,30.591126,0.000000,148.642010,20.346086,10.216357,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,21.573517,34.349479,65.354587,0.000000,0.000000,430.626500,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,118.059400,89.028400,0.000000,0.000000,0.000000,43.55,27.607513,25.605342,13.789725,142.750870,334.219388,9.677871,0,0,0,0,0

61,15:00-15:15,30.591126,0.000000,148.642010,28.210060,10.216357,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,21.573517,34.349479,65.354587,0.000000,0.000000,527.428628,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,137.413400,89.028400,0.000000,0.000000,0.000000,43.55,27.607513,25.605342,13.789725,142.750870,334.219388,9.677871,0,0,0,0,0

62,15:15-15:30,30.591126,0.000000,148.642010,29.352180,10.216357,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,21.573517,34.349479,65.354587,0.000000,0.000000,575.813628,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,137.413400,89.028400,0.000000,0.000000,0.000000,43.55,27.607513,25.605342,13.789725,142.750870,334.219388,9.677871,0,0,0,0,0

63,15:30-15:45,30.591126,0.000000,148.642010,29.352180,10.216357,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,11.687397,0.000000,21.573517,34.349479,65.354587,0.000000,0.000000,624.198628,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,170.315200,89.028400,0.000000,0.000000,0.000000,43.55,27.607513,19.915266,13.789725,142.750870,337.331511,9.677871,0,0,0,0,0

64,15:45-16:00,30.591126,0.000000,148.642010,29.352180,10.216357,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,10.633620,0.000000,17.702717,34.349479,65.354587,0.000000,0.000000,655.492013,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,11.652463,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,218.700200,89.028400,0.000000,0.000000,0.000000,43.55,27.607513,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

65,16:00-16:15,31.372176,0.000000,148.642010,29.352180,10.216357,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,18.786928,0.000000,25.537700,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,4.958495,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,36.323587,0.000000,0.000000,276.205772,89.028400,0.000000,0.000000,0.000000,43.55,27.607513,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

66,16:15-16:30,31.372176,0.000000,148.642010,29.352180,10.216357,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,18.786928,0.000000,25.537700,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,102.119446,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,4.958495,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,36.323587,0.000000,0.000000,314.913772,89.028400,0.000000,0.000000,0.000000,43.55,27.607513,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

67,16:30-16:45,31.372176,0.000000,148.642010,29.352180,10.216357,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,18.786928,0.000000,25.537700,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,108.836877,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,6.198118,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,36.323587,0.000000,0.000000,314.913772,89.028400,0.000000,0.000000,0.000000,43.55,27.607513,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

68,16:45-17:00,31.372176,0.000000,148.642010,29.352180,10.216357,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,18.786928,0.000000,25.537700,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,117.608807,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,36.323587,0.000000,0.000000,314.913772,89.028400,0.000000,0.000000,0.000000,43.55,27.607513,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

69,17:00-17:15,30.591126,0.000000,148.642010,29.352180,10.216357,114.309562,6.310178,35.409788,0.000000,0.000000,0.000000,18.783057,0.000000,25.537700,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,10.784726,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,314.913772,89.028400,0.000000,0.000000,0.000000,43.55,27.607513,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

70,17:15-17:30,30.591126,0.000000,148.642010,29.352180,15.293577,114.309562,6.310178,35.409788,0.000000,0.000000,0.000000,18.783057,0.000000,25.537700,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,10.784726,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,314.913772,89.028400,0.000000,0.000000,0.000000,43.55,27.607513,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

71,17:30-17:45,30.591126,0.000000,148.642010,29.352180,15.293577,114.309562,6.310178,35.409788,0.000000,0.000000,0.000000,18.783057,0.000000,25.537700,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,314.913772,89.028400,0.000000,0.000000,0.000000,43.55,29.416957,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

72,17:45-18:00,30.591126,0.000000,148.642010,29.352180,15.293577,114.309562,6.310178,35.409788,0.000000,0.000000,0.000000,18.783057,0.000000,25.537700,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,314.913772,89.028400,0.000000,0.000000,0.000000,43.55,29.957089,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

73,18:00-18:15,30.591126,0.000000,148.642010,34.441217,15.293577,114.309562,6.310178,35.409788,0.000000,0.000000,0.000000,18.415234,0.000000,24.925049,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,36.323587,0.000000,0.000000,340.867486,89.028400,0.000000,0.000000,0.000000,43.55,31.415446,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

74,18:15-18:30,30.591126,0.000000,148.642010,34.441217,15.293577,114.309562,6.310178,35.409788,0.000000,0.000000,0.000000,18.415234,0.000000,24.925049,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,36.323587,0.000000,0.000000,390.220186,89.028400,0.000000,0.000000,0.000000,43.55,31.719271,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

75,18:30-18:45,30.591126,0.000000,148.642010,34.441217,15.293577,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,18.783057,0.000000,24.925049,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,36.323587,0.000000,0.000000,428.134672,89.028400,0.000000,0.000000,0.000000,43.55,30.947627,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

76,18:45-19:00,30.591126,0.000000,148.642010,34.441217,15.293577,114.309562,12.620356,35.409788,0.000000,3.079705,0.000000,18.783057,0.000000,24.925049,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,134.812706,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,36.323587,0.000000,0.000000,428.134672,89.028400,0.000000,0.000000,0.000000,43.55,30.947627,19.915266,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

77,19:00-19:15,30.591126,0.000000,149.695884,34.441217,15.293577,114.309562,18.930534,36.304620,0.000000,15.822294,0.000000,18.783057,0.000000,24.925049,38.929410,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,134.812706,29.574460,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.827317,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,466.649501,89.028400,0.000000,0.000000,0.000000,43.55,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

78,19:15-19:30,30.591126,0.000000,149.695884,34.441217,15.293577,114.309562,18.930534,36.304620,0.000000,31.644587,0.000000,18.783057,0.000000,24.925049,38.929410,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,134.812706,29.574460,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.827317,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,466.842672,89.028400,0.000000,0.000000,0.000000,43.55,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

79,19:30-19:45,30.591126,0.000000,149.695884,34.441217,15.293577,114.309562,18.930534,36.304620,0.000000,31.644587,0.000000,18.783057,0.000000,24.925049,38.929410,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,120.478650,29.574460,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.827317,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,466.842672,89.028400,0.000000,0.000000,0.000000,43.55,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

80,19:45-20:00,30.591126,0.000000,149.695884,34.441217,15.293577,114.309562,18.930534,36.304620,0.000000,15.822294,0.000000,18.783057,0.000000,24.925049,38.929410,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,29.574460,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.827317,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,466.842672,89.028400,0.000000,0.000000,0.000000,43.55,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

81,20:00-20:15,30.591126,0.000000,149.695884,34.441217,15.293577,114.309562,18.930534,36.304620,0.000000,15.822294,0.000000,18.783057,0.000000,24.856923,38.929410,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,29.574460,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.827317,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,466.842672,89.028400,0.000000,0.000000,0.000000,43.55,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

82,20:15-20:30,30.591126,0.000000,149.695884,34.441217,15.293577,114.309562,18.930534,36.304620,0.000000,15.822294,0.000000,18.783057,0.000000,24.856923,38.929410,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,29.574460,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.827317,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,466.842672,89.028400,0.000000,0.000000,0.000000,38.71,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

83,20:30-20:45,30.591126,0.000000,149.695884,34.441217,15.293577,114.309562,18.930534,36.304620,0.000000,3.079705,0.000000,18.783057,0.000000,24.856923,38.929410,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,29.574460,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.827317,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,466.842672,89.028400,0.000000,0.000000,0.000000,38.71,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

84,20:45-21:00,30.591126,0.000000,148.642010,34.441217,15.293577,114.309562,12.620356,35.409788,0.000000,0.000000,0.000000,18.783057,0.000000,24.856923,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,466.842672,89.028400,0.000000,0.000000,0.000000,38.71,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

85,21:00-21:15,30.591126,0.000000,148.642010,34.441217,15.293577,114.309562,6.310178,35.409788,0.000000,0.000000,0.000000,18.783057,0.000000,24.856923,34.349479,65.354587,0.000000,0.000000,664.596964,80.399419,0.000000,0.000000,119.671225,0.000000,99.431175,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,466.842672,89.028400,0.000000,0.000000,0.000000,33.87,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

86,21:15-21:30,30.591126,0.000000,148.642010,34.441217,15.293577,114.309562,6.310178,35.409788,0.000000,0.000000,0.000000,18.783057,0.000000,24.856923,34.349479,65.354587,0.000000,0.000000,664.596964,80.399419,0.000000,0.000000,119.671225,0.000000,99.431175,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,505.550672,89.028400,0.000000,0.000000,0.000000,29.03,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

87,21:30-21:45,30.591126,0.000000,148.642010,34.441217,15.293577,114.309562,6.310178,35.409788,0.000000,0.000000,0.000000,18.783057,0.000000,24.856923,34.349479,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,564.580372,89.028400,0.000000,0.000000,0.000000,29.03,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

88,21:45-22:00,30.591126,0.000000,149.695884,34.441217,15.293577,114.309562,18.930534,36.304620,0.000000,0.000000,0.000000,18.783057,0.000000,24.856923,38.929410,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,29.574460,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.827317,0.000000,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,617.315184,89.028400,0.000000,0.000000,0.000000,29.03,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

89,22:00-22:15,30.591126,0.000000,149.695884,34.065653,15.293577,114.309562,18.930534,36.304620,18.873343,0.000000,0.000000,18.783057,0.000000,24.419619,38.929410,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,29.574460,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.827317,18.701093,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,631.912301,89.028400,0.000000,0.000000,0.000000,24.19,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

90,22:15-22:30,30.591126,0.000000,149.695884,34.065653,15.293577,114.309562,18.930534,36.304620,18.873343,0.000000,0.000000,18.783057,0.000000,24.419619,38.929410,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,29.574460,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.827317,18.701093,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,632.053352,89.028400,0.000000,0.000000,0.000000,24.19,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

91,22:30-22:45,30.591126,0.000000,149.695884,34.065653,15.293577,114.309562,18.930534,36.304620,18.873343,0.000000,0.000000,18.783057,0.000000,24.419619,38.929410,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,29.574460,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.827317,18.701093,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,632.053352,89.028400,0.000000,0.000000,0.000000,24.19,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

92,22:45-23:00,30.591126,0.000000,149.695884,34.065653,15.293577,114.309562,18.930534,36.304620,18.873343,0.000000,0.000000,18.783057,0.000000,24.419619,38.929410,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,29.574460,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.827317,18.701093,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,632.053352,89.028400,0.000000,0.000000,0.000000,24.19,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

93,23:00-23:15,30.591126,0.000000,148.642010,34.065653,15.293577,114.309562,12.620356,35.409788,18.873343,0.000000,0.000000,18.783057,0.000000,24.419619,25.762109,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,18.701093,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,632.053352,89.028400,0.000000,0.000000,0.000000,19.35,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

94,23:15-23:30,30.591126,0.000000,148.642010,34.065653,15.293577,114.309562,12.620356,35.409788,18.873343,0.000000,0.000000,18.783057,0.000000,24.419619,25.762109,65.354587,0.000000,0.000000,664.596964,80.961653,0.000000,0.000000,119.671225,0.000000,99.431175,28.124079,0.000000,37.516181,0.925605,47.839755,9.669065,50.348463,38.233943,18.701093,0.000000,0.000000,41.282082,32.050224,0.000000,0.000000,632.053352,89.028400,0.000000,0.000000,0.000000,19.35,30.947627,24.182823,13.789725,142.750870,337.703108,9.677871,0,0,0,0,0

