Block,Time,TEHRI,UNCHAHAR3,KOTESHWR,SALAL,AURY_LF,UNCHAHAR1,CHAMERA3,PARBATI3,ANTA_CRF,AURY_GF,BSIUL,ANTA_GF,SINGRAULI_HYDRO,KISHANGANGA,UNCHAHAR2,SINGRAULI,DADRI_RF,CHAMERA1,RAPPC,JHAJJAR,URI,NJPC,TANAKPUR,ANTA_RF,DULHASTI,RIHAND1,AURY_RF,RAPPB,ANTA_LF,SEWA2,RAMPUR,AURY_CRF,KOLDAM,NAPP,DADRT2,DADRI_CRF,RIHAND2,CHAMERA2,UNCHAHAR4,DHAULIGNGA,RIHAND3,DADRI_LF,DADRI_GF,TANDA2,URI2,KHSTPP-I,KHSTPP-II,TALA,KUDGI,SASAN,FSTPP I & II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,13.915789,5.711306,79.647431,0.000000,11.527189,28.397762,14.747450,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,20.927093,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.963622,82.06,399.675600,7.691438,11.140233,0,0,0,0,0

48,11:45-12:00,0.000000,13.915789,5.711306,79.647431,0.000000,11.527189,28.397762,14.747450,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,20.927093,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.963622,82.06,399.675600,7.691438,11.140233,0,0,0,0,0

49,12:00-12:15,0.000000,13.900994,5.711306,82.003200,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.144022,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.963622,94.61,399.675600,7.691438,11.140233,0,0,0,0,0

50,12:15-12:30,0.000000,13.900994,5.711306,82.003200,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,21.144022,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.963622,94.61,399.675600,7.691438,11.140233,0,0,0,0,0

51,12:30-12:45,0.000000,13.900994,5.711306,82.003200,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,18.631787,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.963622,94.61,399.675600,7.691438,11.140233,0,0,0,0,0

52,12:45-13:00,0.000000,13.900994,5.711306,82.003200,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,18.631787,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.963622,94.61,399.675600,7.691438,11.140233,0,0,0,0,0

53,13:00-13:15,0.000000,13.900994,7.615075,82.003200,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,18.631787,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.963622,94.61,399.675600,7.691438,11.140233,0,0,0,0,0

54,13:15-13:30,0.000000,13.900994,7.615075,82.003200,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,18.631787,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.679794,94.61,399.675600,7.691438,11.140233,0,0,0,0,0

55,13:30-13:45,0.000000,13.900994,7.615075,82.003200,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,18.631787,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.112139,94.61,399.675600,7.691438,11.140233,0,0,0,0,0

56,13:45-14:00,0.000000,13.900994,7.615075,82.003200,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,18.631787,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.112139,94.61,399.675600,7.691438,11.140233,0,0,0,0,0

57,14:00-14:15,0.000000,13.900994,7.615075,82.003200,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,18.631787,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.395967,94.61,399.675600,7.691438,11.140233,0,0,0,0,0

58,14:15-14:30,0.000000,13.900994,7.615075,82.003200,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,18.631787,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.395967,94.61,399.675600,7.691438,11.140233,0,0,0,0,0

59,14:30-14:45,0.000000,13.900994,7.615075,82.003200,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,18.631787,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.395967,94.61,399.675600,7.691438,11.140233,0,0,0,0,0

60,14:45-15:00,0.000000,13.900994,7.615075,82.003200,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,18.631787,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,10.619400,83.187842,26.395967,94.61,399.675600,7.691438,11.140233,0,0,0,0,0

61,15:00-15:15,0.000000,13.900994,7.615075,79.647431,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,20.064912,134.489874,0.000000,41.183964,49.003704,342.794469,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,22.197346,94.937436,26.395967,94.61,399.675600,13.064276,11.140233,0,0,0,0,0

62,15:15-15:30,0.000000,13.900994,7.615075,79.647431,0.000000,11.515788,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,24.663750,134.489874,0.000000,41.183964,49.003704,343.195512,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,310.858800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,22.197346,94.937436,26.395967,94.61,399.675600,13.064276,11.140233,0,0,0,0,0

63,15:30-15:45,0.000000,17.947269,7.615075,79.647431,0.000000,13.544562,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,35.355844,134.489874,0.000000,41.183964,49.003704,343.195512,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,378.436800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,34.077075,94.937436,26.395967,94.61,399.675600,13.064276,11.140233,0,0,0,0,0

64,15:45-16:00,0.000000,17.947269,7.615075,79.647431,0.000000,13.544562,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,35.355844,134.489874,0.000000,41.183964,49.003704,345.251482,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,450.841800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,38.748839,94.937436,26.395967,94.61,399.675600,17.512453,11.140233,0,0,0,0,0

65,16:00-16:15,0.000000,17.947269,7.615075,79.647431,0.000000,13.544562,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,35.355844,134.489874,0.000000,41.183964,49.003704,343.195512,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,474.976800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,38.748839,94.937436,26.963622,91.71,399.675600,13.064276,12.201208,0,0,0,0,0

66,16:15-16:30,0.000000,17.947269,7.615075,79.647431,0.000000,13.544562,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,361.692034,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,474.976800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,38.748839,94.937436,26.963622,94.61,399.675600,17.512453,12.201208,0,0,0,0,0

67,16:30-16:45,0.000000,17.947269,7.615075,79.647431,0.000000,13.544562,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,361.692034,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,474.976800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,38.748839,94.937436,26.963622,94.61,399.675600,17.512453,12.201208,0,0,0,0,0

68,16:45-17:00,0.000000,17.947269,7.615075,79.647431,0.000000,13.544562,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,361.692034,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,474.976800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,38.748839,94.937436,26.963622,94.61,399.675600,17.512453,12.201208,0,0,0,0,0

69,17:00-17:15,0.000000,16.016469,7.615075,79.647431,0.000000,12.579162,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,361.692034,50.092675,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.839432,499.111800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,38.748839,94.937436,26.963622,94.61,399.675600,17.512453,12.201208,0,0,0,0,0

70,17:15-17:30,0.000000,16.016469,7.615075,79.647431,0.000000,12.579162,28.397762,14.747450,0.000000,0.000000,6.327039,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,361.692034,50.092675,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,499.111800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,38.748839,94.937436,26.963622,94.61,399.675600,17.512453,12.201208,0,0,0,0,0

71,17:30-17:45,0.000000,16.016469,7.615075,79.647431,0.000000,12.579162,28.397762,15.361928,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,361.692034,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,499.111800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,38.748839,94.937436,26.963622,94.61,399.675600,17.512453,12.201208,0,0,0,0,0

72,17:45-18:00,0.000000,16.016469,7.615075,79.647431,0.000000,12.579162,28.397762,15.361928,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,361.692034,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,499.111800,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,38.748839,94.937436,26.963622,94.61,399.675600,17.512453,12.201208,0,0,0,0,0

73,18:00-18:15,10.096153,16.016469,7.615075,79.647431,0.000000,12.579162,28.397762,18.434313,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,361.692034,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,535.157809,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,38.748839,94.937436,26.963622,94.61,399.675600,17.512453,12.201208,0,0,0,0,0

74,18:15-18:30,20.192306,16.016469,7.615075,79.647431,0.000000,12.579162,28.397762,18.434313,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,458.232034,50.092675,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,5.096038,0.000000,0.000000,0.000000,37.839432,535.157809,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,38.748839,94.937436,26.963622,94.61,399.675600,17.512453,12.201208,0,0,0,0,0

75,18:30-18:45,30.288460,16.016469,7.615075,79.647431,0.000000,12.579162,28.397762,19.663267,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,458.232034,50.092675,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,10.192075,0.000000,0.000000,0.000000,37.839432,535.157809,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,94.61,399.675600,17.512453,12.201208,0,0,0,0,0

76,18:45-19:00,36.492120,16.016469,7.615075,79.647431,0.000000,12.579162,28.397762,22.121176,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,554.772034,45.829469,147.648759,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,535.157809,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,92.68,399.675600,17.512453,12.201208,0,0,0,0,0

77,19:00-19:15,40.384613,24.568471,8.091017,79.647431,0.000000,19.844762,29.504169,63.138751,0.000000,0.000000,18.981116,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.551107,45.829469,149.340091,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,596.522634,0.000000,114.037875,38.143070,0.000000,36.218333,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,86.89,399.675600,17.512453,12.201208,0,0,0,0,0

78,19:15-19:30,40.384613,25.477003,8.091017,79.647431,0.000000,19.844762,29.504169,63.138751,0.000000,0.000000,18.981116,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.551107,45.829469,149.340091,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,36.218333,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,82.40,399.675600,17.512453,12.201208,0,0,0,0,0

79,19:30-19:45,40.384613,25.477003,8.091017,79.647431,0.000000,19.844762,29.504169,63.138751,0.000000,0.000000,18.981116,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,149.340091,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,36.218333,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,82.06,399.675600,17.512453,12.201208,0,0,0,0,0

80,19:45-20:00,40.384613,25.477003,8.091017,79.647431,0.000000,19.844762,29.504169,63.138751,0.000000,0.000000,18.981116,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,149.340091,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,36.218333,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,82.06,399.675600,17.512453,12.201208,0,0,0,0,0

81,20:00-20:15,40.384613,25.477003,8.091017,79.647431,0.000000,19.844762,29.504169,63.138751,0.000000,0.000000,18.981116,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,149.340091,5.441381,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,36.218333,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,82.06,380.126250,17.512453,11.140233,0,0,0,0,0

82,20:15-20:30,40.384613,25.477003,8.091017,79.647431,0.000000,19.844762,29.504169,63.138751,0.000000,0.000000,18.981116,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,149.340091,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,36.218333,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,72.40,369.265500,17.512453,11.140233,0,0,0,0,0

83,20:30-20:45,40.384613,25.477003,8.091017,79.647431,0.000000,19.844762,29.504169,9.831634,0.000000,0.000000,18.981116,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,149.340091,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,36.218333,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,67.58,352.974375,17.512453,11.140233,0,0,0,0,0

84,20:45-21:00,36.492120,25.477003,7.615075,79.647431,0.000000,19.844762,28.397762,6.144771,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,147.648759,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,67.58,331.252875,17.512453,11.140233,0,0,0,0,0

85,21:00-21:15,36.492120,25.477003,7.615075,79.086533,0.000000,19.844762,28.397762,6.144771,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,147.648759,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,67.58,331.252875,17.512453,11.140233,0,0,0,0,0

86,21:15-21:30,36.492120,25.477003,7.615075,79.086533,0.000000,19.844762,28.397762,6.144771,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,147.648759,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,67.58,331.252875,17.512453,11.140233,0,0,0,0,0

87,21:30-21:45,36.492120,25.477003,7.615075,79.086533,0.000000,19.844762,28.397762,6.144771,0.000000,0.000000,12.654077,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,147.648759,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,62.75,331.252875,17.512453,11.140233,0,0,0,0,0

88,21:45-22:00,40.384613,25.477003,15.610904,79.086533,0.000000,19.844762,29.504169,29.494901,0.000000,0.000000,18.981116,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,149.340091,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,36.218333,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,62.75,331.252875,17.512453,11.140233,0,0,0,0,0

89,22:00-22:15,40.384613,25.477003,15.610904,79.086533,0.000000,19.844762,29.504169,29.494901,0.000000,0.000000,18.981116,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,149.340091,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,36.218333,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,62.75,331.252875,17.512453,11.140233,0,0,0,0,0

90,22:15-22:30,40.384613,25.477003,15.610904,79.086533,0.000000,19.844762,29.504169,29.494901,0.000000,0.000000,18.981116,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,149.340091,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,663.017371,0.000000,114.037875,38.143070,0.000000,36.218333,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,62.75,331.252875,17.512453,11.140233,0,0,0,0,0

91,22:30-22:45,40.384613,25.477003,15.610904,79.086533,0.000000,19.844762,29.504169,29.494901,0.000000,0.000000,18.981116,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,149.340091,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,638.850361,0.000000,114.037875,38.143070,0.000000,36.218333,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,62.75,331.252875,17.512453,11.140233,0,0,0,0,0

92,22:45-23:00,40.384613,25.477003,15.610904,79.086533,0.000000,19.844762,29.504169,29.494901,0.000000,0.000000,18.981116,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,149.340091,6.183387,0.000000,47.726051,88.816800,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,0.000000,37.839432,643.677361,0.000000,114.037875,38.143070,0.000000,36.218333,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,57.92,331.252875,17.512453,11.140233,0,0,0,0,0

93,23:00-23:15,40.384613,25.477003,5.711306,79.086533,0.000000,19.844762,28.397762,18.434313,0.000000,0.000000,12.655139,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,147.648759,6.183387,0.000000,31.708370,88.816800,0.000000,0.000000,0.000000,10.192075,0.000000,0.000000,0.000000,37.839432,643.677361,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,57.92,331.252875,17.512453,11.140233,0,0,0,0,0

94,23:15-23:30,37.100322,25.477003,5.711306,79.086533,0.000000,19.844762,28.397762,18.434313,0.000000,0.000000,12.655139,0.000000,0.960341,0.000000,40.923403,134.489874,0.000000,41.183964,49.003704,630.553424,45.829469,147.648759,6.183387,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,10.192075,0.000000,0.000000,0.000000,37.839432,643.677361,0.000000,114.037875,38.143070,0.000000,35.325627,119.386794,0.000000,0.000000,0.000000,30.793733,37.590745,94.937436,26.963622,57.92,331.252875,17.512453,11.140233,0,0,0,0,0

